Name	Brain - Nucleus accumbens (basal ganglia)
RP11-57G22.1	0
RP11-746B8.1	0
CCDC178	0.0566872
RP11-680N20.1	0
RP11-258B16.1	0
ASXL3	0.349968
Y_RNA	0
RP11-379L18.2	0
RP11-379L18.1	0.786415
RP11-379L18.3	0.445667
RP11-115P21.1	0
RP11-138H11.1	0
RP11-96A15.1	0.175137
RP11-294N21.2	0
RP11-294N21.3	2.57074
RP11-158H5.2	1.41424
RP11-158H5.8	0.655884
RP11-158H5.7	0.199668
RP11-54G14.1	0.989759
ZNF396	0.879554
RP11-322E11.1	0
RP11-322E11.2	0
RP11-322E11.5	0.0696313
RP11-322E11.3	0
MIR3975	0
RP11-712P20.2	0
RP11-873E20.1	0.195227
NRBF2P1	0
MIR187	0
MIR3929	0
RP11-905K4.1	0.0775507
RP11-723J4.3	0.248254
RP11-49I11.1	0.426186
MOCOS	0.177039
RP11-49I11.4	0.123355
RP11-49I11.2	0
RP11-49I11.3	0
FHOD3	3.33944
KIAA1328	1.46485
RP11-58G13.1	0
RP11-95O2.1	0.781276
RP11-95O2.5	3.14877
RP11-797E24.3	0
RP11-797E24.1	0
RP11-1147P1.1	0.0966676
MIR4318	0
RPL12P40	0
RP11-687D19.1	0
RN7SKP182	0
RNU6-706P	0
RP11-244M2.1	0.0681871
RP11-1I2.1	0.483494
RPL7AP66	0.332504
MIR924	0
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0.153773
LINC01902	1.22628
RP11-5A1.1	0
LINC01477	0
RPL17P45	0
KC6	0.0211484
RP11-188I24.1	0
AC011225.1	0
RP11-687E1.2	0.289693
RP11-115N12.1	0.669656
LINC00907	0.0250243
RNA5SP454	0
RP11-789C7.1	0
AC083760.1	0
RNA5SP455	0
KRT8P5	0
LINC01478	0
MLECP1	0
RP11-456K23.1	0.306343
SETBP1	1.75773
RP11-9H20.2	0
MIR4319	0
RP11-693M3.1	0.0547119
RP11-846C15.2	0
SLC14A2	0.0555304
SLC14A2-AS1	0.0119435
RP11-749H17.1	0
RP11-749H17.2	0
RP11-116O18.1	0.130439
RP11-116O18.3	0.0626562
SLC14A1	4.40779
RP11-618K16.4	0
SIGLEC15	0
EPG5	3.98229
PSTPIP2	0.698559
RN7SKP26	0
RP11-8H2.1	0.0309469
RNY4P37	0
RNU6-1278P	0
RNF165	3.55539
RP11-63I8.1	0
LOXHD1	0.223987
ST8SIA5	1.48167
RP11-742D12.1	0
RP11-742D12.2	0.302081
RP11-687F6.5	1.79754
PIAS2	4.0815
RP11-687F6.4	0
RP11-776B3.1	0
KATNAL2	3.35456
ELOA3D	0
ELOA3C	0
ELOA3B	0
ELOA3	0
ELOA2	0.0295919
RP11-49K24.3	0.469134
RP11-49K24.4	0.0666225
RP11-49K24.8	0.315654
RP11-49K24.5	0.170426
SKOR2	0
RNU6-1131P	0
CTD-2130O13.1	0
MIR4527	0
RP11-157P23.1	0
RP11-157P23.2	0
TPMTP1	0
RP11-767C4.1	0
SMAD2	2.37566
RP11-380M21.1	0
RP11-380M21.4	0
RP11-380M21.3	0
ZBTB7C	0.714623
RP11-246E12.2	0
RNU6-708P	0
C18orf12	0
RNA5SP456	0
RP11-23B5.2	0
POLR3GP2	0
RP11-426J5.3	0.223246
RP11-426J5.1	0
MIR4743	0
RP11-426J5.2	0
RP11-46D1.2	0
RP11-484L8.1	0.0339339
RP11-1058N17.1	0
RP11-15F12.6	0
RP11-15F12.1	0
MIR4744	0
RP11-15F12.3	0
RP11-30L3.2	0
RP11-110H1.9	0
PRR13P4	0
RP11-110H1.4	0.205366
MIR1539	0.0790812
SNORD58C	0
SNORD58A	0
SRP72P1	0
RP11-110H1.8	0
LIPG	0.0927208
SMUG1P1	0
RP11-813F20.2	0
SNHG22	0.861548
MYO5B	0.338477
Y_RNA	0
RNA5SP457	0
RP11-813F20.4	0
ADAD1P2	0
RP11-689E3.2	0
MIR4320	0
RN7SL310P	0
CFAP53	3.72137
RP11-699C17.1	0.771707
RP11-1030E3.1	0
RP11-1030E3.2	0
RNA5SP458	0
SKA1	0.0636528
RPLP0P11	0
RP11-10I6.2	0
HNRNPA3P16	0
RPL17P46	0
Y_RNA	0
ELAC1	2.10942
SRSF10P1	0
MEX3C	4.51959
RNU1-46P	0
LINC01630	0.227036
SS18L2P2	0
RP11-267C16.2	0
RSL24D1P9	0
RP11-440L16.1	0
RPS8P3	0
RP11-25O3.1	0.307481
DCC	2.75109
RP11-7K9.2	0
VN1R76P	0
MIR4528	0
RP11-671P2.1	0
LINC01919	0
LINC01917	0
RPL29P32	0
RP11-116K4.1	0
SNORA37	0
RP11-850A17.1	0.131481
STARD6	0.132093
C18orf54	0.649591
SNRPGP2	2.70097
RP11-61D1.3	0
RP11-61D1.2	0
RP11-289E15.1	0
DYNAP	0
RAB27B	1.93034
RPSAP57	0
RP11-99A1.2	0
RP11-839G9.1	0
CCDC68	0.558646
MAP1LC3P	0
LINC01929	0
RNA5SP459	0
TCF4-AS1	0
MIR4529	0
TCF4-AS2	0
RPL21P126	0
RP11-397A16.1	0
LINC01415	0.283173
RP11-397A16.3	0
LINC01416	0.0260284
CTD-2008L17.1	0.0240615
CTD-2008L17.2	0.0518899
LINC01905	0
RP11-456O19.5	0
SNORA73	0
LINC01539	0
RP11-456O19.3	0
Y_RNA	0
RP11-383D22.1	0
U3	0
WDR7-OT1	0
LINC-ROR	0
CTD-2526M8.3	0
BOD1L2	0
CTD-2526M8.2	0
RNU6-737P	0
RP11-714M23.2	0.0773115
ONECUT2	2.81215
RP11-706P11.2	0.404986
RP11-35G9.3	0.293304
RP11-35G9.5	0.385957
ATP8B1	0.385963
RNU6-742P	0
RSL24D1P11	0.139285
LINC01897	0
HMGN1P30	0
RP11-718I15.1	0
RP11-845C23.2	0.0500617
RP11-1151B14.2	0
RP11-1151B14.3	0
RP11-1151B14.1	0
ALPK2	0.00891221
RP11-1151B14.5	0
RP11-1151B14.4	0
RP11-126O1.2	0
SNORA108	0
RPL9P31	0
RP11-126O1.6	0
RP11-126O1.5	0.298371
MALT1	2.83934
RP11-126O1.4	0
MRPL37P1	0
RP11-108P20.2	0
RNU6-219P	0
LINC01926	0
U8	0
RNU2-69P	0
OACYLP	0.0211874
RP11-685A21.1	0
GRP	0.297507
RAX	0.0491676
CPLX4	0
RP11-27G24.1	0
CCBE1	0.078038
RP11-27G24.3	0
RP11-760L24.1	0
RP11-2N1.1	0
RP11-2N1.2	0
RP11-2N1.3	0
RPS26P54	0
GLUD1P4	0
RP11-824M15.3	0
PMAIP1	1.03925
RP11-866E20.1	0
NFE2L3P1	0
RN7SL342P	0
SDCCAG3P1	0
RP11-866E20.3	0
FAM60CP	0
RNU6-567P	0
RP11-795H16.3	0
RPS3AP49	0.0382324
RNU4-17P	0
RP11-795H16.2	0
RP11-396N11.1	0
MC4R	0.979092
RP11-325K19.3	0
MRPS5P4	0
RP11-325K19.6	0
RP11-325K19.2	0
RP11-325K19.1	0
CTBP2P3	0
HMGN1P31	0
RNU6-116P	0
RPL30P14	0
RP11-879F14.3	0
RP11-879F14.2	0.200867
RP11-879F14.1	0
RP11-1096D5.2	0
LINC01544	0
RNF152	1.35528
PIGN	1.27417
RPIAP1	0
RP11-173A16.2	0.0155211
RP11-173A16.1	0.152888
TNFRSF11A	0.351647
Y_RNA	0
RP11-640A1.3	0
RPL17P44	0
RP11-640A1.4	0
ACTBP9	0
ZCCHC2	3.20627
RP11-120K19.4	0.576728
RP11-120K19.3	0.0512492
RN7SL705P	0
RNU6-142P	0
BCL2	4.51958
RP11-299P2.1	0
RP11-299P2.2	0
RP11-635N19.2	0.0437997
SERPINB5	0.0268307
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0
SERPINB13	0.0070043
SERPINB4	0
SERPINB11	0
SERPINB3	0
SERPINB7	0.0144134
SERPINB2	0
SERPINB10	0
HMSD	0.355411
RP11-793J2.1	0.676325
SERPINB8	1.03195
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0
RP11-775G23.1	0
CDH7	0.568695
RP11-389J22.1	0
RP11-389J22.3	0
PRPF19P1	0
CDH19	1.0008
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0
CTD-2541J13.1	1.32087
DSEL	4.5593
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0.0570746
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.199638
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	1.31147
RP11-734B5.2	0.0769027
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0
RP11-861L17.4	0.120849
RP11-861L17.2	0
RP11-674P19.2	0.0438548
RP11-17E3.1	1.5231
RP11-465I4.3	0
RP11-465I4.2	0.156043
RP11-543H23.1	0.0152982
RP11-543H23.2	0
CD226	0.344692
RTTN	2.19755
SOCS6	4.51188
LINC01909	0.285952
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0.349583
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
CBLN2	0.51961
HNRNPA1P11	0
RNA5SP460	0
MIR548AV	0
RP11-169F17.1	0
CTD-2354A18.1	0
RP11-126K15.1	0.227311
RN7SL401P	0
RP11-25L3.3	0.202334
RP11-25L3.1	0.0930159
FBXO15	1.15098
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	1.01699
LINC01922	0
RP11-231E4.5	0.125284
RP11-231E4.3	0
ZNF407	1.76461
RP11-405M12.3	0.306054
RP11-405M12.4	0.964099
Clostridiales-1	0
RP11-405M12.2	0
RP11-321M21.4	0.0566634
RP11-321M21.3	0
SMIM21	0
RP11-321M21.1	0
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0
RP11-94B19.6	0.0884703
LINC01893	0
RP11-94B19.5	0
RP11-94B19.2	0
RP11-94B19.7	0
RP11-94B19.3	0
RP11-94B19.4	0
RP11-504I13.3	0.120926
RP11-504I13.2	0.0204799
RP11-17M16.2	1.43852
C18orf65	0.492707
LINC00908	0.0567797
LINC00683	0.249215
LINC01927	0.104863
LINC01879	0.0540274
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	2.293
RNU6-346P	0.339283
ZNF236	3.63949
RPL26P35	0
Metazoa_SRP	0
RP11-162A12.3	0.00300578
RP11-862L9.3	0.0839958
RP11-862L9.2	0.340566
RP11-4B16.3	0.215854
RP11-4B16.1	0.0149611
RP11-4B16.4	0.0835174
RP11-751H17.1	0
GALR1	0.288564
RP11-176N18.2	0
SNORA25	0
BDP1P	0
RP11-63N3.1	0
RP11-63N3.2	0
RNA5SP461	0
LINC01029	0
RP11-671C19.2	0
RNU6-655P	0
RP11-100K18.1	0.0196004
RP11-451L19.1	0
RP11-123I22.1	0
Y_RNA	0
RP11-715C4.1	0
CTD-2382H12.2	0
CTD-2382H12.1	0
SALL3	3.56564
ATP9B	4.17853
RP11-849I19.2	0
CTD-2286N8.2	0.862584
CTD-2286N8.1	0.0504614
RP11-800A18.4	0.0429339
RP11-800A18.3	0.0396551
NFATC1	1.51214
RP11-196B3.1	0.0233562
RP11-196B3.3	0
RP11-196B3.2	0
RP11-196B3.4	0
RP11-567M16.1	0.285239
RP11-567M16.2	0
RP11-567M16.3	0.0147774
CTDP1	3.76125
RP11-567M16.5	0
RP11-154H12.2	0.100564
RP11-154H12.3	0
KCNG2	1.35772
RP11-248M19.1	0.799573
RBFADN	0.982288
SLC25A6P4	0.119656
RP11-795F19.5	1.03057
ADNP2	4.55771
PARD6G-AS1	0.919826
PARD6G	1.63074
AC139100.4	2.38929
AC139100.3	2.7012
WASH5P	0.272905
AC008993.2	0
LLNLR-222A1.1	0
AC008993.3	0
FAM138F	0
OR4G3P	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
AC092192.1	0
SEPT14P19	0
CICP19	0
LLNLF-173C4.2	0
LLNLF-173C4.1	0
LINC01002	0.225251
RNU6-1076P	0
CTD-3113P16.11	0.155657
MIER2	3.85411
THEG	0.0210489
AC010641.1	0.0707708
RNA5SP462	0
ODF3L2	0.287271
MADCAM1	1.55322
AC005775.2	1.12393
GZMM	0.652835
AC009005.2	0.322307
AC005559.3	0.0746011
AC004449.6	0.973383
FGF22	3.65457
AC004156.3	0.258313
PRSS57	0.0236879
RPS2P52	0
MISP	0.336717
AC006273.4	0.0821033
LINC01836	0.0633985
MIR4745	0
AZU1	0.954738
PRTN3	0.948751
ELANE	0.106754
CFD	4.01617
RNU6-9	0.791424
KISS1R	1.99546
ARID3A	0.881205
AC005391.2	0
LLNLR-260G6.1	0
LLNLR-284B4.2	0
GRIN3B	0.257191
LLNLR-284B4.1	0
RNU6-2	1.73729
CNN2	1.7521
ABCA7	4.07363
ARHGAP45	4.84133
SBNO2	4.75541
HMGB2P1	0
AC004221.2	2.74124
CIRBP-AS1	0.987488
EFNA2	1.77815
RPS15P9	0
AC004623.3	3.21724
LLNLR-307A6.1	1.98941
AC005329.7	2.93142
CTB-25B13.5	1.15139
CTB-25B13.12	2.46739
PCSK4	4.92726
ADAMTSL5	0.55071
CTB-25B13.9	1.52527
PLK5	3.80283
MEX3D	4.36372
RN7SL477P	0.127764
RNU6-1223P	0
Metazoa_SRP	0
AC005256.1	0
ONECUT3	0.0143081
ATP8B3	0.148945
MIR1909	0
CTB-31O20.4	1.34423
CTB-31O20.6	0
CTB-31O20.8	0.140087
ADAT3	0.820393
CSNK1G2-AS1	0.0221625
AC005306.3	4.87581
LLNLR-304A6.1	0.0748048
LLNLR-304A6.2	0.123795
AC007136.1	0
AC004490.1	0.0657742
MIR1227	0
MIR4321	0
JSRP1	0.626713
C19orf35	0.380092
TMPRSS9	0.199398
MIR7108	0
LINC01775	0
RNU6-993P	0
ELOCP28	0.265691
RN7SL121P	0
CTC-265F19.2	0.0749499
MIR7850	0
CTC-265F19.3	0
CTC-265F19.1	0.0658025
AC006538.8	0.319414
ZNF555	1.0448
AC006130.3	0
ZNF556	0.0778423
AC006130.4	0
AC119403.1	0
ZNF57	2.2545
AC006277.2	0.804275
ZNF77	1.95651
AC006277.3	0.813286
TLE6	0.414556
AC005262.3	0
AC005262.4	0
GNA15	0.991081
AC005264.2	0.0199149
S1PR4	0.410524
AC010649.1	0
AC007792.1	0.0773926
AC005514.2	0
SMIM24	0.823606
SNORD38	0
AC005786.5	0
AC005786.6	0
AC005786.3	0
GIPC3	0.307456
TBXA2R	0.385513
CACTIN-AS1	0.368679
AC004637.1	0
TJP3	0.235368
AC005954.3	0.375736
AC005954.4	0.470746
RAX2	0.0574804
AC005777.3	0
FTLP5	0
RN7SL202P	0
NMRK2	0.267122
MIR637	0.963274
SNORD37	0
CTD-2622I13.3	0.464233
Metazoa_SRP	0
CREB3L3	0.120317
EBI3	1.345
AC005578.3	0.05071
SHD	1.40262
TMIGD2	0.765496
STAP2	2.01928
AC007292.7	0.335961
AC007292.4	0
EIF1P6	0.0779571
AC007292.3	0.341431
AC007292.6	2.65114
CHAF1A	2.65568
CTB-50L17.5	0
MIR4746	0
CTB-50L17.7	1.47009
CTB-50L17.8	1.93123
CTB-50L17.9	1.75997
CTB-50L17.16	0.243371
PLIN4	3.9706
LRG1	0.146737
CTB-50L17.2	0
TNFAIP8L1	1.34985
DPP9-AS1	0.334283
MIR7-3	0
AC005523.3	0.595041
FEM1A	1.62014
CTC-518P12.6	0
ARRDC5	0.110227
UHRF1	0.394389
MIR4747	0
KDM4B	4.11067
CTC-482H14.5	0
RPL32P34	0.0650017
LLNLR-304G9.1	0.120817
ZNRF4	0.0358082
TINCR	2.38782
SNRPEP4	1.12208
CATSPERD	0.00593983
PRR22	3.3863
NRTN	0.226437
FUT6	0.00651189
FUT3	0.0540458
AC024592.9	0
FUT5	0.0316646
AC104532.3	0
VMAC	2.46881
AC104532.4	1.00562
CTC-232P5.1	0.216473
RFX2	3.54236
CTC-232P5.3	0
CTC-232P5.4	0.0565263
CTB-66B24.1	0.623833
ACSBG2	0.0927672
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.0679596
CTB-180A7.3	0
PSPN	1.9826
CTB-180A7.6	0.0555642
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
CRB3	0.36041
DENND1C	3.90778
CTD-2396E7.11	0.859457
TNFSF9	1.61021
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	0
RPL7P50	0
TNFSF14	0.0816285
CTD-3128G10.7	0.267152
MIR6791	0
CTD-3128G10.6	0.0975023
SH2D3A	0.0913115
VAV1	2.39016
ADGRE1	0.0290652
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	0.206798
RP11-1137G4.3	0
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	1.33154
CTB-133G6.1	0.0651296
CTB-133G6.2	0.36193
PEX11G	3.42334
C19orf45	0.443056
MIR6792	0
PCP2	0.18364
CTD-3214H19.6	0.226765
STXBP2	3.56486
RPS27AP19	0
RETN	0.101652
MCEMP1	0.131774
FCER2	0.0404744
CLEC4G	1.83737
CD209	0.0961063
RPL21P129	0
CLEC4M	0
CLEC4GP1	0.585585
EXOSC3P2	0
LYPLA2P2	0.0246041
RNA5SP463	0
LRRC8E	0
CTD-3193O13.12	0.0415692
TGFBR3L	2.1597
CTD-3193O13.1	0.461719
CTD-3193O13.8	4.39501
CTD-2325M2.1	1.33494
CCL25	0.16359
FBN3	0.332081
CTD-3020H12.3	0
CTD-3020H12.4	0.404104
KANK3	4.34597
CTD-2550O8.7	0.123994
RAB11B-AS1	2.57228
MIR4999	0
RP11-886P16.6	0.0351346
RP11-886P16.10	0.152661
PRAM1	1.62551
MYO1F	1.65617
AC092316.1	0
AC130469.1	0.285909
AC130469.2	0.230742
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
ZNF558	3.05286
CTD-2529P6.3	0.470625
MBD3L1	0
CTD-2529P6.4	0.0641966
MUC16	0.0013469
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.083707
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
CTC-325H20.4	2.66187
ZNF699	0.329688
ZNF559	2.56003
CTC-325H20.7	0.392119
ZNF177	1.92723
ZNF559-ZNF177	0.633036
CTC-325H20.8	0.845675
ZNF560	0.0567131
CTC-543D15.3	0.096489
CTC-543D15.1	0
ZNF426	2.29488
ZNF121	3.58566
ZNF561	3.7127
ZNF561-AS1	4.05941
ZNF562	2.5176
RPS4XP22	0.470817
ZNF812P	0.112635
CTD-3116E22.8	0.42573
CTD-3116E22.6	0
CTD-3116E22.7	1.76963
ZNF846	2.36614
CTD-2623N2.3	1.57844
UBE2L4	0.527192
CTD-2623N2.5	0
FBXL12	4.96687
SNORA70	0.241818
RPL10P15	0.708843
CTD-2623N2.11	0.400721
CTD-2553C6.1	0.16768
RDH8	0
C3P1	0.00508357
MIR5589	0
CTD-2240E14.4	0.36506
ANGPTL6	0.729936
SNORD105	0
SNORD105B	0
S1PR2	0.859045
MIR4322	0
CTD-2369P2.5	0
CTD-2369P2.4	0
ICAM1	2.33666
CTD-2369P2.8	0
AC114271.2	1.39619
ICAM3	0.253469
CTC-429L19.3	0.17039
S1PR5	4.01803
RNU7-140P	0
MIR1238	0
AP1M2	0.0618165
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	0.954689
AC007229.3	0.102335
CTC-215O4.4	0.0942067
RN7SL192P	0.0617911
uc_338	0
LDLR	1.74603
MIR6886	0
SPC24	0.285464
DOCK6	4.07927
CTC-510F12.2	1.12163
CTC-510F12.3	0.189051
CTC-510F12.7	1.00723
ANGPTL8	0.221204
TSPAN16	0.0800276
CTC-510F12.4	0.348591
CTD-2342J14.6	1.06778
SWSAP1	0.90949
RGL3	2.23681
Y_RNA	0
CCDC151	3.46965
MIR7974	0
RN7SL833P	0.0759716
CTC-398G3.1	0.149062
CTC-398G3.2	0.148034
CNN1	1.29335
ZNF627	3.8959
ACP5	0.420993
GAPDHP76	0
ZNF887P	0.132789
HNRNPA1P10	0.530005
ZNF833P	2.27697
ZNF823	1.98136
CTC-499B15.6	0
CTC-499B15.1	0
CTC-499B15.7	0.00805739
ZNF491	1.22914
ZNF440	2.61151
CTC-499B15.8	0.129154
ZNF439	3.95041
AC020951.1	0.093184
ZNF69	1.09942
ZNF700	4.15039
CTD-2006C1.12	0.417034
ZNF763	1.55275
CTD-2006C1.2	0.874096
RNA5SP464	0
ZNF433	1.93196
RNA5SP465	0
ZNF878	0.153253
ZNF844	2.89945
RNA5SP466	0
Y_RNA	0
ZNF788	0.754961
ZNF20	1.08784
RSL24D1P8	0.119515
RNA5SP467	0
CTC-359D24.3	0.908452
ZNF625	0.611007
ZNF136	2.62803
CTD-2666L21.1	0.94032
ZNF44	3.03213
CTD-2666L21.3	0.179615
CTD-2666L21.2	0.075438
ZNF563	1.09383
ZNF442	0.344515
RPS29P23	0
CTD-3105H18.4	0.632893
ZNF799	1.47007
ZNF443	3.19708
CTD-3105H18.7	0.0831292
ZNF709	1.86031
MTND2P40	0.0458543
MTCO1P27	0
MTCO2P27	0
MTATP6P27	0.0909781
PPIAP20	0
ZNF564	3.72884
CTD-2192J16.21	0.230435
CTD-2192J16.11	0.307866
PGK1P2	0.230117
ZNF490	1.19083
RPL10P16	3.69884
CTD-2192J16.26	2.31023
CTD-2659N19.11	0
SNORD41	0
CTD-2659N19.4	0
BEST2	0.0568869
CTD-2659N19.9	0
MIR5684	0
RTBDN	0.215247
CTD-2265O21.3	0
MIR6794	0
CTD-2265O21.7	0
KLF1	0.16652
RPS6P25	0.576136
SYCE2	1.17848
MIR5695	0
FARSA-AS1	0
MIR6515	0
DAND5	0.618539
CTC-239J10.1	0.218913
AC007787.2	0.0151257
AC007787.3	0.171077
LYL1	2.30919
AC005546.2	0
CTC-250I14.3	0
RPL12P42	0.100066
CTB-5E10.3	0
ZSWIM4	1.63968
CTD-3252C9.2	0
RN7SL619P	0
CTD-3252C9.4	2.83701
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	1.94405
MIR181C	0
MIR181D	0
C19orf57	0.96702
PODNL1	0.830038
CTB-55O6.13	0.154662
RLN3	0
CTB-55O6.4	0
IL27RA	1.66651
PALM3	0.556147
EEF1DP1	0.243496
C19orf67	0.087691
CTB-55O6.10	0.0684238
ASF1B	0.15102
CTB-55O6.12	1.9715
RN7SL231P	0
CTD-2189E23.1	0.470457
CTD-2189E23.2	0.198971
LINC01841	0
LINC01842	0.0685014
ADGRE5	2.90637
CTC-548K16.6	0.223551
PTGER1	0.787058
SNRPGP15	1.93779
CLEC17A	0.111493
RN7SL337P	0
RN7SL842P	0
ADGRE3	0.0168557
ITGB1P1	0.135149
CTD-3093B17.2	0
ZNF333	2.43235
ADGRE2	0.171619
AC005255.3	0.181977
OR7A5	0.0992398
OR7C1	0.101248
OR7A10	0
OR7A8P	0
OR7A2P	0
OR7A17	0
OR7A18P	0
OR7A1P	0
OR7A3P	0
OR7A11P	0
OR7A15P	0
OR7C2	0
CCDC105	0.0380612
CASP14	0.0369153
OR1I1	0
SYDE1	3.45534
AC003956.1	0
OR10B1P	0
RNU6-782P	0
MIR6795	0
AC004257.1	0
EPHX3	0.324591
AC005776.1	0.157972
LLNLR-246C6.1	0.479364
AC005785.2	2.78714
AC005785.5	1.48631
RASAL3	0.896906
PGLYRP2	0
CYP4F22	0.0128201
CTB-187L3.1	0
CYP4F23P	0
AD000091.3	0
RPL23AP2	0.506005
AD000091.2	0
CYP4F8	0
CYP4F3	0.19433
CYP4F10P	0
CYP4F12	0.140548
OR10H2	0
OR10H3	0
CYP4F24P	0.611617
LLNLR-249E10.1	0.069721
OR10H5	0
OR10H1	0
ZNF861P	0
LINC01764	0
UCA1	0
LINC01835	0
CYP4F36P	0
CYP4F2	0.0236328
AC005336.5	0
LLNLF-158E9.1	0
AC005336.4	1.34965
CYP4F11	3.38641
OR10H4	0
CYP4F9P	0
LINC00661	0
AC114273.3	0
LINC00905	0
SNX33P1	0
LLNLF-136C3.1	0
OR1AB1P	0
LINC01855	0
CTD-2231E14.2	0.7761
CTD-2231E14.5	0
CTD-2231E14.8	0.0581378
HSH2D	0.0878133
CIB3	0
CTD-2562J15.4	0
Metazoa_SRP	0
CTD-2562J15.6	0.200188
CTD-2013N17.7	0.0201405
CTD-2013N17.6	4.23128
CTD-2013N17.1	0.0194359
CTD-2013N17.4	0
CALR3	0
C19orf44	2.85382
RN7SL146P	0
CTD-3222D19.12	1.8346
CTD-3222D19.10	0
CTD-3222D19.8	1.96163
MED26	2.58861
CTD-3222D19.9	0.28848
CTD-3222D19.4	0
CTC-429P9.1	0.680245
CTC-429P9.2	3.8824
CTC-429P9.5	2.0542
CTD-2538G9.3	0
CTD-2538G9.6	0
CTD-2538G9.5	0.45967
F2RL3	0.0722145
CPAMD8	0.620392
RN7SL835P	0
RN7SL823P	0
CTD-2528A14.1	0
HAUS8	0.916959
CTD-2528A14.3	0
CTD-2528A14.5	0
CTD-3032J10.2	0
CTD-3032J10.4	0
CTD-3032J10.3	0
USHBP1	1.40452
ANKLE1	0.995734
CTD-2278I10.4	1.54059
PLVAP	1.14588
CTD-2278I10.1	0
CTD-2521M24.13	0.104236
BISPR	0.87837
CTD-2521M24.6	1.17952
CTD-2521M24.4	0.0802532
TMEM221	1.57761
CTD-2521M24.11	0.242342
NXNL1	0.276011
CTD-3131K8.2	1.49028
CTD-3131K8.3	0.148507
FAM129C	0.140374
CTD-3131K8.1	0
CTD-3149D2.3	0.36158
CTD-3149D2.2	0.383963
B3GNT3	0.0158514
INSL3	0.515306
JAK3	2.26651
SNORA68	0.162578
AC005796.2	0
SLC5A5	0.0504855
RNA5SP468	0
CTB-52I2.7	0.111862
CTB-52I2.4	0.246075
CTB-52I2.3	0.0649496
RPS18P13	0.0358772
IL12RB1	0.751697
IFI30	4.85782
AC068499.10	0.105485
PDE4C	0.954268
KIAA1683	1.05351
MIR3188	0
RPL39P38	0.347241
RN7SL513P	0
GDF15	0.481425
MIR3189	0
LRRC25	0.546731
CTD-3137H5.1	0
CTD-3137H5.4	0
AC005387.3	0.713241
AC005387.2	0.472953
AC005253.2	1.89222
RN7SL155P	0
COMP	0.0552904
AC005197.2	2.17993
AC005932.1	0.423116
RN7SL70P	0
MEF2B	3.15811
RNU6-1028P	0
LLNLR-259H9.1	0
HAPLN4	2.18399
TM6SF2	0.463347
CTB-184G21.3	0
MIR640	0
TSSK6	0.936596
CILP2	0.399566
PBX4	2.2178
PHF5CP	0
AC002306.1	0
LPAR2	2.51814
GMIP	2.30516
ZNF101	1.97266
CTC-412M14.6	0.149269
CTC-412M14.5	0.10639
ZNF14	4.14216
CTC-559E9.12	0.059522
CTC-559E9.9	0.0758362
LINC00663	2.00671
CTC-559E9.2	0
CTC-559E9.6	0.587861
