Name	Cells - EBV-transformed lymphocytes
RFPL3S	0.946083
IGLVIVOR22-2	0.173319
RP1-149A16.17	0.627976
RP1-149A16.16	0.607545
BPIFC	0.0217375
SYN3	0.00665902
LL22NC03-104C7.1	0
RNA5SP497	0
LL22NC01-116C6.1	0
TIMP3	0.899426
CTA-415G2.2	0
RP1-302D9.1	0
LINC01640	0
RP1-302D9.5	0
SC22CB-1D7.1	0
MIR4764	0
SNORA50	0
LARGE-IT1	0
LARGE-AS1	0.01573
LL22NC03-32F9.1	0
LINC01643	0
LL22NC03-13G6.2	0
RP1-101G11.2	0
RP1-101G11.3	0
RP1-288L1.5	0
RP1-288L1.4	0
ISX-AS1	0.210295
ISX	0.455313
LINC01399	0.344096
CTA-714B7.7	0
RP3-323A16.1	0.0847238
RNU7-167P	0
RP3-510H16.3	0.248315
MIR3909	0
MIR6069	0
CTA-286B10.7	0
CTA-286B10.8	0
RP4-569D19.5	0.0425653
RP4-569D19.8	0.0414941
RASD2	0.100329
MB	1.98864
CITF22-62D4.1	0
RP1-41P2.7	0
MRPS16P3	0
APOL5	0
RBFOX2	0.190412
NDUFA9P1	0.0246056
RP1-78B3.1	0.00330069
CTA-212A2.4	0
CTA-212A2.3	0.00416691
CTA-212A2.2	0
CTA-212A2.1	0.328179
MTCO1P20	0
MTCO2P20	0
MTATP6P20	0
MTCO3P20	0
MTCYBP34	0
MTND1P10	0
APOL4	0.253637
MIR6819	0
RP4-633O19__A.1	0.537128
RPS15AP38	1.63901
Y_RNA	0
RP5-1119A7.14	0
RP5-1119A7.11	0
RP5-1119A7.10	0
RP5-1119A7.17	0
CACNG2	0.00853329
RP1-293L6.1	0
PVALB	0.0325587
CITF22-24E5.1	0
NCF4-AS1	0.161469
CSF2RBP1	0
LL22NC01-81G9.3	0
TEX33	0
Y_RNA	0
RN7SKP214	0
TMPRSS6	0.720127
RP5-1170K4.7	0.0954254
RP1-151B14.6	1.06562
C1QTNF6	4.37239
RP1-151B14.9	2.03737
ELFN2	0
RP1-63G5.7	0
ELFN2	0.0874362
CARD10	0.0424874
RP5-1177I5.3	0
CDC42EP1	0.367639
LGALS2	0.17165
Metazoa_SRP	0
Z83844.1	0.5726
RN7SL385P	0
GALR3	0.0377117
MIR659	0
RP5-1014D13.2	0.279401
RP5-1039K5.12	1.23841
C22orf23	1.11784
RP5-1039K5.19	0.127307
POLR2F	0.183697
RP5-1039K5.16	0.0303461
RP5-1039K5.18	0
RP5-1039K5.13	0
SLC16A8	0.160857
BAIAP2L2	0.747222
CTA-228A9.3	0.47913
CTA-228A9.4	0.0712726
RP1-5O6.5	0
RN7SL704P	0
Metazoa_SRP	0
RP3-449O17.1	4.82244
RP1-5O6.4	0.348272
RP3-434P1.6	0
KCNJ4	0.0537503
KDELR3	1.54479
DMC1	2.96156
RPS29P31	0
FAM227A	0.104268
RP3-508I15.10	1.44389
RP3-508I15.9	2.21706
PRDX3P1	1.35437
RP3-508I15.20	2.8325
RP3-508I15.18	0
RP3-508I15.14	4.67729
RP3-508I15.22	1.16686
NPTXR	0.210437
CTA-150C2.13	0
APOBEC3A	0.175541
APOBEC3B-AS1	0
CTA-150C2.20	0.918638
RP4-742C19.12	0.487127
RP4-742C19.13	1.89382
FUNDC2P4	0.0660666
PDGFB	4.12878
RP3-333H23.8	0
SNORD83B	2.62286
SNORD83A	2.89164
SNORD43	0
SYNGR1	1.49461
RP3-333H23.9	0.139051
MGAT3-AS1	0.7068
CACNA1I	0.0214969
ENTHD1	0.0418519
RP1-172B20.6	0
RN7SKP210	0
UQCRFS1P1	4.66595
RP3-370M22.8	0.267988
FAM83F	0.0193627
RP3-496C20.1	0.237723
RPL7P52	0.116294
RP5-1042K10.10	0.0314689
RP5-1042K10.13	0.51636
RP5-1042K10.12	0.254631
RP4-591N18.2	0.0685564
COX6B1P3	0
RPL4P6	0.767073
GAPDHP37	0
MCHR1	0.0367489
RP3-408N23.4	0.494485
JTBP1	0.112868
MIR4766	0
DNAJB7	0.155481
Metazoa_SRP	0
RNU6-379P	0
Y_RNA	0
RP11-12M9.3	3.00643
Y_RNA	0
RP11-12M9.4	0.244383
RNU6-375P	0
RP1-85F18.6	0
EP300-AS1	1.52507
LRRC37A14P	0
RP4-756G23.5	1.1131
CHADL	0.0819595
MIR6889	0
RNU6-495P	0
CTA-223H9.9	1.77956
CSDC2	0.141952
Y_RNA	0
RNU6-476P	0.510993
HMGN2P10	0.115993
RNU6ATAC22P	0
Y_RNA	0
MIR33A	0
LINC00634	1.48574
SEPT3	2.16097
CTA-250D10.19	0
WBP2NL	0.761465
SLC25A5P1	1.17178
FAM109B	3.27473
SNORD13P1	0
RP1-257I20.14	2.79526
NDUFA6-AS1	0.758991
OLA1P1	0.511187
CYP2D6	1.3317
RP4-669P10.19	1.62014
RP4-669P10.16	0.237019
RP4-669P10.20	1.11311
CYP2D7	2.17619
CYP2D8P	1.21339
OGFRP1	1.61703
Z83851.4	3.25524
CTA-989H11.1	0.989234
LINC01315	0.0598646
NFAM1	2.06562
CTA-126B4.7	4.42358
SERHL	0.0810021
SERHL2	2.49022
RN7SKP80	1.52892
RNU12	0.302534
ATP5L2	0.0855784
Y_RNA	0
GOLGA2P4	0
RP1-47A17.1	0.0832522
AL049758.2	0
AL022476.2	0.0624823
AL022237.3	0
SCUBE1	0.0315741
Z82214.3	0
Z82214.2	0
Z99756.1	0
LINC01639	0
MPPED1	0.00823862
EFCAB6-AS1	0
EFCAB6	0.135469
RP3-388M5.8	0
HMGN2P9	0
RP3-388M5.9	0.966337
SULT4A1	0.0601116
PNPLA5	0.0228378
PNPLA3	0.139222
RP4-796I17.5	0.334082
CTA-414D7.1	0.061908
RP4-671O14.6	1.73078
RP4-671O14.7	0.0564383
KIAA1644	0.0201437
RP1-32I10.10	0
RP1-32I10.11	0
LINC01656	0
MRPS18CP6	0
RP5-1033E15.3	0
LDOC1L	1.92145
KRT18P23	0
LINC00207	0
LINC00229	0
ANP32BP2	0
PRR5	4.41927
ARHGAP8	0.203773
PHF21B	0.061452
RP1-127B20.4	0
RP4-753M9.1	0
CTA-217C2.2	1.78181
CTA-268H5.12	0.946189
MIR1249	0
CTA-268H5.14	0.0625279
CTA-268H5.9	0
UPK3A	0.0398353
SMC1B	0.405052
RIBC2	1.69368
RP1-102D24.5	0
FBLN1	0.45111
LINC01589	0.156285
RNU6-1161P	0
CTA-941F9.10	0.256739
MIR4762	0
RP1-37M3.8	0.0971557
WI2-85898F10.2	0.0441098
WI2-85898F10.1	0
WNT7B	0.25854
CITF22-92A6.2	0
CITF22-92A6.1	0.97697
LINC00899	0
PRR34	0.052524
RP6-109B7.5	0
PRR34-AS1	1.43269
RP6-109B7.2	0.0851112
RP6-109B7.4	0.159013
MIRLET7BHG	0.171893
MIR3619	0
RP4-695O20.1	0.0909365
PKDREJ	0.0947972
GTSE1-AS1	1.92077
CELSR1	0.61337
RP5-996D20.3	0
RP3-439F8.1	0.0329465
TBC1D22A-AS1	0.227991
RP3-477J10.1	0.177669
RP1-111J24.1	0
CITF22-49D8.1	0
LINC01644	0
LINC00898	0
RP11-191L9.4	0
RP11-191L9.5	0
RP13-455A7.1	0
CTA-280A3.2	0
CTA-280A3__B.2	0
LL22NC03-27C5.1	0
LL22NC03-121E8.4	0
LL22NC03-121E8.3	0
MIR3201	0
RP11-536P6.3	0
FAM19A5	0.0490719
CTA-299D3.8	0
MIR4535	0
LINC01310	0
RPL35P8	0
RP1-34P24.3	0
C22orf34	3.13424
CTA-722E9.1	0.268792
RP4-566L20.1	0.107139
MIR3667	0
RP1-29C18.10	0.140867
RP1-29C18.9	0.46967
RP1-29C18.8	0.673954
RP5-983L19.2	0.110357
RN7SKP252	0
RPL5P35	0
RP3-522J7.7	0.493858
RP3-522J7.5	0.180707
RP3-522J7.6	0.151049
RP11-494O16.3	0
Metazoa_SRP	0
RP11-494O16.4	0.032031
CITF22-1A6.3	1.13215
CITF22-49E9.3	1.76447
MIR6821	0
IL17REL	0.0403944
TTLL8	0.0136246
MLC1	0.970309
MOV10L1	0.0265847
RP5-898I4.1	0
PANX2	1.83826
RP3-402G11.26	2.44211
RP3-402G11.27	3.32329
RP3-402G11.28	3.29835
XX-C283C717.1	0.451065
XX-C00717C00720L.1	0.521261
ADM2	3.9376
MIOX	0.210473
CTA-384D8.34	2.66315
CTA-384D8.31	0
SYCE3	1.1189
CHKB-AS1	2.43412
CTA-384D8.33	0.165653
MAPK8IP2	0.333617
Y_RNA	0
SHANK3	0.15845
RNU6-409P	0
AC000036.4	0
ACR	0
AC002056.5	0
AC002056.3	0.322515
RPL23AP82	3.47269
LL0YNC03-29C1.1	0
LINC00685	3.09111
RP13-465B17.4	0.834018
Metazoa_SRP	0
RP13-465B17.5	0.178687
FABP5P13	0
KRT18P53	0
SHOX	0.00513768
RP11-309M23.1	0.0194647
RPL14P5	0
CRLF2	0.253548
CSF2RA	0.192253
MIR3690	0
RNA5SP498	0
ASMT	0.373727
RP13-297E16.5	0.417759
DHRSX-IT1	0.218161
MIR6089	0
CD99P1	3.55755
LINC00102	0.132663
XG	0.0404891
GYG2	0.0167794
GYG2-AS1	0
ARSD	1.42373
ARSE	0.0210239
ARSH	0
ARSF	0
RN7SL578P	0
RP13-824C8.2	0
LINC01546	0
MXRA5	0.0164963
ASS1P4	0
SNORA48	0
RNU6-114P	0
Y_RNA	0
PRKX-AS1	0
RP11-558O12.1	0.0518713
RP11-706O15.3	1.72194
RP11-706O15.5	0.026886
RP11-706O15.7	0
RP11-706O15.8	0
RP11-707P20.1	0
MTND6P12	0
MTCYBP12	0
RP11-555H23.1	0
SNORA20	0
RP11-733O18.1	0
NLGN4X	0.0725258
SNORA31	0
MIR4770	0
RP11-459A10.1	0.112242
VCX3A	0
RP11-1M18.1	0.119747
RPS27AP17	0
RP11-483M24.2	0.0645752
MIR4767	0
RP11-791N19.1	0
VCX	0
GS1-214D18.3	0
RP11-692P14.1	0
MIR651	0
VCX2	0
VCX3B	0
ANOS1	0.0186664
DRAXINP1	0
FAM9A	0
GS1-542M4.3	0
GS1-542M4.4	0
RP11-66N5.2	0
FAM9B	0
RNA5SP499	0
RP11-430A19.2	0
GS1-519E5.1	0
RP11-126O22.1	0
RP11-126O22.2	0
RP11-126O22.3	0
RP11-126O22.4	0
RP11-126O22.5	0
RP11-126O22.6	0
RP11-126O22.7	0
RP11-126O22.8	0
RP11-126O22.9	0
RP11-126O22.10	0
RP11-126O22.11	0
GPR143	0.0118623
SHROOM2	0.0264387
EIF5P1	0.0415222
HMGN1P33	0
Y_RNA	0
CLDN34	0
WWC3-AS1	0
Y_RNA	0
CLCN4	0.227019
RP6-1O2.1	0
MID1	0.148155
RNU6-800P	0
RP11-120D5.1	0.830702
Y_RNA	0
ARHGAP6	3.37777
uc_338	0
RP1-27C22.1	0
AMELX	0
MIR548AX	0
AC002366.3	0
GS1-590J6.3	1.0508
GS1-590J6.2	0
Y_RNA	0
FRMPD4	0.0105625
Y_RNA	0
FRMPD4-AS1	0
RPL17P49	0
RP11-1J4.1	0
RN7SKP290	0
PSMA6P2	0.0953333
MRPL35P4	0
TLR8-AS1	0.0323975
TLR8	0.0758115
FAM9C	0.0375133
RP11-791M20.1	0.183564
LINC02154	0.717094
GS1-600G8.3	0
ATXN3L	0
GS1-600G8.4	0
LINC01203	0.0873859
RP11-1L9.1	0.109223
EGFL6	0.051228
RPL30P15	0
MIR6086	0
RN7SKP20	0
TCEANC	1.676
GPM6B	1.48015
RP1-122K4.2	0
RP1-122K4.3	0.152036
GS1-257G1.1	0.25721
GLRA2	0.0115948
NPM1P9	0.932724
TPT1P14	0
RP11-699A7.1	0
ASB9	0.422683
ASB11	0
VEGFD	0.150066
BMX	0
ACE2	0.0182846
GS1-594A7.3	0
TMEM27	0.455101
GS1-594A7.5	0
AC112497.1	1.76755
SNORA7	0
CA5B	1.65171
RNU5F-7P	0
SETP15	0
GRPR	0.846351
RP11-431J24.2	0.316577
MAGEB17	0.0832838
RPL6P30	0
RP11-759L5.2	0
RN7SL658P	0
MIR548AM	0
S100G	0
RNU7-56P	0
RPL12P49	0
RNU4-6P	0
RP11-716A19.3	0
Y_RNA	0
REPS2	0.0907571
SNORA16	0
CBX1P2	0
CBX1P4	0
snoU13	0
NHS	0.0214056
MIR4768	0
RP1-60N8.1	0
NHS-AS1	0
RP3-389A20.5	0
RP3-389A20.2	0
RAI2	0.0775828
RP1-272E8.2	0
RP1-272E8.1	0
LINC01456	0
BEND2	0
SCML2	0.193813
TMSB10P2	0
Y_RNA	0
CDKL5	1.88607
GJA6P	0
RS1	0.0366322
PPEF1	0.271807
PPEF1-AS1	0
RP3-499B10.3	0
HAUS1P2	0
PHKA2-AS1	1.85656
RN7SL48P	0
ADGRG2	0.0868212
MAP3K15	0.188549
Y_RNA	0
EIF5P2	0
CXorf23	3.53521
Y_RNA	0
MAP7D2	2.28694
MIR23C	0
snoU2-30	0
snoU2_19	0
EIF1AX-AS1	0.164326
RP11-1037J10.1	0
RP11-203E14.1	0
RN7SKP183	0
RP11-274G22.1	0
RP11-52E20.1	0
RNU6-133P	0
CNKSR2	0.984683
RARRES2P3	0
KLHL34	0.0737724
SMPX	0.0893243
LL0XNC01-138C3.2	0
YY2	1.37867
LL0XNC01-39B3.1	0
PHEX	0.190648
PHEX-AS1	0
PTCHD1-AS	0
ZNF645	0
RP11-494I9.2	0
METTL15P3	0
RNU6-266P	0
RP11-494I9.1	0
GS1-433O24.1	0
DDX53	0
PDCL2P1	0
PTCHD1	0.0063687
RP11-654E17.2	0
RP13-314C10.5	0.967349
Y_RNA	0
RPL9P7	1.36061
CXorf58	0.111005
SNORA68	0
ZFX-AS1	0
SUPT20HL2	0
SUPT20HL1	0
GS1-184P14.2	0.447005
SNRPEP9	0
PCYT1B	0.040041
RP11-753E22.3	0
PCYT1B-AS1	0
RP11-753E22.2	0
SCARNA23	0
ARX	0.0323503
RP1-258N20.3	0
RN7SL91P	0
RP11-629O4.1	0
RPP40P1	0
RP11-298C3.2	1.28304
RP11-86A5.1	0
MAGEB18	0
RP13-60P5.2	0
MAGEB6P1	0
GS1-466O4.2	0
MAGEB6	0
GS1-466O4.3	0
MAGEB5	0
GS1-466O4.5	0
RP11-617O8.1	0
RP11-702C7.2	0
RP11-702C7.1	0
VENTXP1	0
GS1-541M1.2	0
RPL7P58	0
HMGA1P1	0.0968112
RNU1-142P	0
RP11-268G12.3	0
RP11-268G12.1	0
RP11-268G12.2	0
Y_RNA	0
PTP4A1P5	0
PPP4R3CP	0
GS1-309P15.3	0
GS1-309P15.4	0
DCAF8L2	0
MAGEB10	0
RP11-501H19.2	0
RP11-12D5.2	0
RP11-12D5.3	0
RP11-12D5.4	0
RP11-12D5.5	0
RP11-12D5.6	0
DCAF8L1	0
MIR6134	0
RP11-149B9.2	0
IL1RAPL1	0
RP1-22N22.1	0
SNORD74	0
RP1-146A15.1	0
RNA5SP500	0
RP6-127F18.2	0
MIR4666B	0
PIGFP3	0
GS1-383H3.6	0
MAGEB2	0
MAGEB3	0
MAGEB4	0
MAGEB1	0.0300657
PLCE1P1	0
NR0B1	0
CKS1BP6	0
FTLP2	0.881456
GK-IT1	0.0779717
RP11-242C19.2	1.05899
GK-AS1	1.55352
RP11-467P22.5	0
FTHL17	0
DMD	4.26212
RNU6-894P	0
RNA5SP501	0
NPM1P8	0.0514353
MIR3915	0
MIR548F5	0
DMD-AS3	0
TBCAP1	0.665862
RP6-60B16.1	0
RP11-305F18.1	0
FAM47A	0
FTH1P14	0
RP11-545D19.1	0
RP11-281B1.2	0
RP11-320J16.1	0
TMEM47	0.0928296
RP13-643D4.1	0
RP11-573C10.1	0
FAM47B	0
RP11-504E21.1	0
RNU6-1087P	0
SIAH1P1	0
RP11-497J7.1	0
RP11-497J7.4	0
RP11-497J7.2	0
MAGEB16	0
RP11-307A17.2	0
CFAP47	0
RNU6-641P	0
HMGB1P16	0
RP11-87M18.2	0
RPS15AP40	0
RP11-492O8.1	0
RP11-32A1.2	0
BX842568.1	0
BX842568.2	0.0998696
BX842568.4	0
FAM47C	0
FTH1P18	0
RP11-31H15.2	0
MOB1AP2	0
PRRG1	0.0143917
FTH1P19	0
FTH1P27	0
FAM47DP	0
LANCL3	0.00655679
XK	0.0300017
RNU6-49P	0
AL121578.2	0
AL121578.5	0
HYPM	0
AL121578.7	0
SYTL5	0.0216113
MIR548AJ2	0
SRPX	0.587656
RP13-43E11.1	0
RPGR	3.5622
SNORA31	0
OTC	0
TDGF1P1	0
AF241726.2	0
FTLP16	0
UBTFL11	0
TSPAN7	0.24729
RNU7-7P	0
RP4-646N3.1	0.408975
MID1IP1-AS1	3.51491
RNU6-591P	0
RP11-265P11.1	0.0683522
LINC01281	0
LINC01282	0
RP11-157D23.2	0
MIR3937	0
RN7SL732P	0
CTD-2324A24.2	0
RP13-126P21.2	0.176252
RPS11P7	0.0542806
AC092198.1	0
RP11-320G24.1	0
RP6-186E3.1	0
Y_RNA	0
RP11-126D17.1	0
RNU7-164P	0
MPC1L	0
MED14OS	1.22846
DPRXP6	0
RP11-169L17.3	0
RP11-169L17.5	0
MKRN4P	0.0336653
SDCBPP3	0
RP11-77G22.2	0
RPS2P55	3.32004
CLIC4P3	0
RP5-1172N10.2	0
RNA5SP502	0
Y_RNA	0
RP13-13A3.1	0
RN7SL15P	0.420839
NYX	0.0528888
RP1-169I5.4	0
CASK	3.42156
CASK-AS1	0
RNU6-1321P	0
RP11-204C16.4	0.504137
RN7SL144P	0
GPR34	0.540344
GPR82	0.23359
RP5-1174J21.2	0
RP5-1174J21.1	0
RNU6-202P	0
RP11-524P6.1	0
ATP5G2P4	0.368765
RNU6-630P	0
RP1-50A13.1	0
RNU6-1124P	0
RP1-154K9.2	0
RP5-1044O17.1	0
PPP1R2P9	0
RP11-265D20.1	0
RP3-326I13.1	0.0865078
IMPDH1P4	0
NANOGP10	0
MAOA	0.137781
MAOB	0.128653
NDP	0
NDP-AS1	0
RP6-218J18.2	0.13323
EFHC2	0.0290343
TATDN2P1	0
RRM2P3	0.1656
Y_RNA	0
RP4-551E13.2	0
FDPSP5	0.0567499
CHTF8P1	0.0154141
RPL19P20	0
RPSAP61	1.02083
RN7SL291P	0
DUSP21	0
CXorf36	0.0245691
RP11-342D14.1	0
RP1-192P9.1	0
LINC01204	0
KRT8P14	0
RP6-99M1.1	0
MIR222HG	1.85022
MIR221	0.941673
MIR222	0
RP6-99M1.3	0.0990839
RP5-1158E12.3	0
SNORD77	0
RP5-1158E12.2	0
RP5-1158E12.1	0
MED28P4	0
KRT18P68	0
PCNAP3	0
Metazoa_SRP	0
ACTBP1	0.0979425
LINC01186	0
RP11-75A9.1	0
GAPDHP65	3.77971
RP11-75A9.3	0.121521
ZNF674	1.8522
RNU6-50P	0
Metazoa_SRP	0.0978393
MKI67P1	0.0783518
PGAM1P7	3.95093
YBX1P8	0.0581626
RP11-198M15.1	0.418356
LINC01545	0
JADE3	3.13028
RGN	0.0407662
RNU6-1189P	0
RNU12-2P	0.420306
CTD-2522E6.4	0.155924
RP11-571E6.1	0
RN7SL785P	0
RP11-571E6.3	0
ZNF157	0.128469
SNORA11C	0
RP11-571E6.4	0
NPM1P49	0
Metazoa_SRP	0
LINC01560	4.41278
NUS1P1	4.19363
SYN1	0.541197
MIR4769	0
UXT-AS1	0.859764
CXXC1P1	0
RP1-212G6.4	0
RP3-393P12.1	0
WASF4P	0.261572
ZNF81	3.23845
RPL7P57	0.747089
SPACA5	0
ZNF630	2.0015
ZNF630-AS1	0
SSX6	0
SPACA5B	0
RP11-38O23.3	0
RP11-38O23.4	0
RNU6-707P	0
SSXP3	0
RP11-38O23.7	0
SSX5	0
RP11-552E4.2	0
RNA5SP503	0
RP11-552E4.3	0
RP11-552E4.4	0
RP11-552E4.5	0
SSX1	0
RP11-344N17.2	0
RP11-344N17.3	0
RP11-344N17.11	0
SSX9	0
RP11-344N17.6	0
SSXP9	0
RP11-344N17.8	0
RP11-344N17.15	0
SSX3	0
RP11-344N17.9	0
RP11-344N17.13	0
SSX4	0
SSX4B	0
RP11-344N17.12	0
AF196972.10	0
AF196972.3	0
AF196972.4	0
AF196972.9	0.986126
Metazoa_SRP	0.0862323
RP11-1148L6.9	2.3004
MRPL32P1	0
VN1R110P	0
AF196970.3	0.202787
RNU6-1056P	0
GLOD5	0
AC115617.2	0.641467
RNU6-29P	0
GATA1	0.077315
ERAS	0.04769
PCSK1N	0.198399
LL0XNC01-36H8.1	1.50588
RNU6-722P	0.518999
KCND1	2.6473
CCDC120	4.32119
RNU4-52P	0.171425
RN7SL262P	0.579055
RP11-641J8.2	0
MAGIX	0.56814
RP11-641J8.1	0.124383
SYP	1.17496
SYP-AS1	0
CACNA1F	0.808218
HSPB1P2	0.600554
FOXP3	0.417728
PPP1R3F	3.37592
LL0XNC01-7P3.1	4.25728
GAGE10	0
GAGE12J	0
GAGE13	0
GAGE2E	0
GAGE12B	0
GAGE12C	0
GAGE12D	0
GAGE12F	0
GAGE12E	0
GAGE12G	0
GAGE12H	0
GAGE1	0
GAGE2A	0
VDAC1P2	0.271762
SALL1P1	0
PAGE1	0
PAGE4	0
USP27X-AS1	1.02462
USP27X	2.10056
AF238380.8	0
CLCN5	2.13832
RNU6-421P	0
MIR532	0
MIR188	0
MIR500A	0
MIR362	0
MIR501	0
MIR500B	0
MIR660	0
MIR502	0
PYY3	0
Y_RNA	0
AKAP4	0
CCNB3	0.186303
DGKK	0
SHROOM4	0.0238409
RNU6-935P	0
H3F3AP5	0
BMP15	0
HMGB1P15	0
RP11-104D21.1	0
RP11-104D21.2	0
LINC01284	0
RP13-346H10.2	0
NUDT10	0
RP11-348F1.3	0
RP11-348F1.2	0
CXorf67	0
NUDT11	0.0354454
LINC01496	0
CENPVL3	0
CENPVL2	0
CENPVL1	0
RP11-22B10.3	0.0514598
RNU6-504P	0
RP11-234P3.2	0
IPO7P1	0.0854136
RP11-234P3.4	0
TPMTP3	0
RP11-114H20.1	0
RP11-33H15.1	0
MAGED4B	0
SNORA11E	0
MAGED4	0
RP11-363G10.2	0
RP11-363G10.3	0
MIR8088	0
XAGE2	0
CTD-2267G17.2	0
RP11-651H2.1	0
RP11-485B17.3	0
RP11-485B17.5	0
RP11-485B17.9	0
RP11-485B17.10	0
RBM22P6	0
XAGE1A	0
RBM22P7	0
XAGE1B	0
RP11-485B17.12	0
RP13-34L8.7	0
RP13-34L8.8	0
RP11-552J9.1	0
SSXP4	0
SSXP1	0
RP11-552J9.6	0
SSX8	0
SSX7	0
RP11-552J9.9	0
RNA5SP504	0
SSXP5	0
RP11-552J9.11	0
SSX2	0
RP11-552J9.12	0
RP11-552J9.13	0
RP11-552J9.14	0
SSX2B	0
RP11-564H18.1	0
RP13-77O11.8	0
SPANXN5	0
RP13-77O11.12	0
XAGE5	0
RP13-77O11.11	0
EIF4A2P4	0.135074
XAGE3	0
FAM156B	0.0404957
FAM156A	0.276143
GPR173	0.039028
RP1-290F12.3	0
RP11-236P24.3	0
KANTR	4.16665
RP11-236P24.1	0
ACTG1P10	0.838678
RP11-258C19.4	2.76177
MIR6895	0
MIR6894	0
KDM5C-IT1	0.0686592
IQSEC2	0.098831
RPSAP62	0
Y_RNA	0
RP6-29D12.3	0
RP6-29D12.2	0
MIR6857	0
RIBC1	0.507107
RP3-339A18.6	0.932687
RP3-339A18.3	0
VTRNA3-1P	0
MIR98	0
MIRLET7F2	0
RP11-272G22.1	0
RP11-272G22.2	0
RP11-272G22.3	0
RP13-444K19.1	0.0671836
RNA5SP505	0
FAM120C	2.31576
RP11-161N3.3	0
WNK3	0.139014
RPL7AP71	0
RNU6-434P	0
FGD1	1.07523
PGAM4P1	0
ITIH6	0
SNORA11	0.252764
RP6-14C6.3	0
TRO	3.89268
SNORA11	0
PFKFB1	1.04985
ALAS2	0.211342
RP5-884M20.4	0
RP11-266I3.1	0
PAGE2B	0.500279
PAGE2	0
RP11-266I3.8	0
RP11-266I3.9	0
RP11-266I3.7	0
MTCO1P52	0
MTND2P24	0
MTND1P30	0
MTRNR2L10	0.0973814
PAGE5	0
PAGE3	0
RP11-382F24.1	0
USP51	1.63458
RP11-541G7.4	0
Y_RNA	0
RP13-146A14.1	0
FOXR2	0
RP11-167P23.4	0
RP11-167P23.2	0
RP13-188A5.1	3.23345
RP11-54I5.1	0.0516673
RPL23AP83	0
RP11-431N15.2	0.0794164
UQCRBP1	0.365052
SPIN3	4.45728
RP11-445O16.2	0.0335405
SPIN2B	3.78467
RP3-323P24.3	0.786215
SPIN2A	0.167247
PPP1R11P2	0
FAAH2	3.36618
MTHFD1P1	0.114765
NLRP2B	0
RP1-49C23.1	0
ZXDA	2.39916
MYCLP2	0
KRT8P17	0
RP11-3D23.1	0.0653176
MTND1P31	0
MTND2P25	0
ZFRP1	0
RP11-144M17.1	0
CBX1P1	0.0719564
SPIN4-AS1	0
ARHGEF9-IT1	0
BTF3P8	0
MIR1468	0
HNRNPDP1	0.0875829
RP11-403E24.1	0
RN7SL799P	0
ASB12	0.125361
MTMR8	2.05665
RP11-284B18.3	0.226989
RP4-710L4.2	0
SHC1P1	0
YWHAZP7	0
KRT8P27	0
GRPEL2P2	0
BLOC1S2P1	0
RP11-231N9.1	0
CCT4P2	0
MORF4L1P5	0
RP11-151G12.2	0
TLE1P1	0.195979
RP3-323B6.1	0
ZC3H12B	0.629493
FRMD8P1	0.0338977
NANOGP9	0
RP11-314A15.3	0
ETF1P3	0
RP11-314A15.2	0
RP6-159A1.2	0.230062
RP6-159A1.3	0
RP6-159A1.4	3.26975
VSIG4	0.188257
RP11-30M20.1	0
EIF4BP9	0.0182904
HEPH	0.885386
RP13-238N7.2	0
RP11-747I9.1	0
PKMP2	0.018579
RNU6-394P	0
RP6-22P16.1	0
RP4-808O4.2	0
AR	0.0214834
BMI1P1	0
RP6-201G10.2	0
OPHN1	0.026138
RP11-516A11.1	0.53631
RNU6-1225P	0
AKIRIN1P2	0
Y_RNA	0
RP13-313G19.2	0
RNU6-245P	0
RPL31P63	0.585492
COX6CP12	0
STARD8	0.44045
ACTR3P2	0
SERBP1P1	1.05971
EFNB1	1.33724
HMGN1P35	0
LINC00269	0
CYCSP43	0
FAM155B	0.0169558
RP13-57D9.3	0
EDA	0.0156547
RNA5SP506	0
U3	0
CNOT7P1	0.0282761
MIR676	0
AWAT2	0
OTUD6A	0
MTCYBP31	0
MTND4P31	0
IGBP1-AS2	0
IGBP1-AS1	0.758336
DGAT2L6	0.241992
RN7SL581P	0
AWAT1	0
RNA5SP507	0
P2RY4	0.270585
ARR3	0.195144
RAB41	0.263439
RP13-26D14.2	0
RNY4P23	0
GDPD2	0.0391587
RP11-528B10.5	0.0668988
DLG3	3.10652
RNU4-81P	0
DLG3-AS1	0.263406
TEX11	0
RP11-291O7.1	0
RP13-278H16.2	0
SLC7A3	0
NUTF2P7	0.0769546
RNU1-56P	0
SOCS5P4	0.508772
CXorf65	3.78654
NLGN3	1.68932
GJB1	0.0340315
ITGB1BP2	2.01108
AL590762.6	0.144856
AL590762.7	0.426172
Metazoa_SRP	0
AL590762.10	0.319887
AL590762.11	1.4599
Y_RNA	0
INGX	0.138209
AL590763.5	0.0151785
GCNA	2.34396
RP11-402P6.9	0.00668783
RP11-402P6.15	0.0200574
RP11-402P6.2	0
LINC00891	0.156799
CXorf49	0
RP11-402P6.13	0
RP11-402P6.3	0
RP11-402P6.4	0
RP11-402P6.12	0
CXorf49B	0
RP11-402P6.5	0
RP11-402P6.6	0
AL590763.16	0
NHSL2	0.0732243
RNU6-1078P	0
RPS26P11	0.174741
RGAG4	0.760813
RN7SL388P	0.0834744
Y_RNA	0
CITED1	0.106975
RNU2-68P	0
PHKA1	0.480018
RP1-172N19.3	0
