Name	Brain - Hypothalamus
LINC00895	0
AC000077.2	0
AC000067.1	0.101115
TBX1	0.177244
GNB1L	1.00166
AC000089.3	0.231471
C22orf29	4.76192
AC000078.5	0.368712
MIR4761	0
MIR185	0
AC006547.13	2.39507
Metazoa_SRP	0
MIR6816	0
XXbac-B444P24.8	0.146026
LINC00896	0.0708129
RTN4R	4.64325
MIR1286	0
XXbac-B444P24.10	0.229573
XXbac-B444P24.13	1.72247
XXbac-B444P24.14	0.501356
AC007731.1	0
XXbac-B33L19.4	0
USP41	0.0163548
RNU6-225P	0
SCARF2	4.79556
XXbac-B562F10.11	0.656866
RNY1P9	0
Y_RNA	0
RN7SL812P	0.0850177
KRT18P5	0.182084
AC007050.17	0
CCDC74BP1	0.0203652
SMPD4P1	0.0251271
IGLL4P	0
SLC9A3P2	0
ABHD17AP4	0.0685303
POM121L4P	0
BCRP5	0
TMEM191A	2.75411
SERPIND1	0.13279
LINC01637	2.53234
XXbac-B135H6.18	1.14469
THAP7-AS1	1.71623
AC002472.8	0
AC002472.16	0.879512
P2RX6	4.92342
MIR649	0
P2RX6P	2.67182
AC002472.11	0.0732632
LRRC74B	0.360666
TUBA3GP	0.0225267
BCRP2	0.204079
KB-1592A4.15	0.0144701
POM121L7P	0
E2F6P2	0
FAM230B	0
KB-1592A4.14	0
KB-1592A4.17	0
GGT2	0.0571083
KB-1592A4.16	0
E2F6P3	0
POM121L8P	0
BCRP6	0
KB-1183D5.13	0
KB-1183D5.14	0
PPP1R26P5	0
LINC01651	0
KB-1183D5.16	0
Metazoa_SRP	0
RIMBP3B	0.0192609
RN7SKP63	0
SCARNA17	0
Metazoa_SRP	0
HIC2	2.53761
Metazoa_SRP	0
TMEM191C	1.42037
SCARNA17	0
RN7SKP221	0
RIMBP3C	0.0255887
Metazoa_SRP	0
CCDC116	0.235944
KB-1440D3.14	0.235002
MIR301B	0
MIR130B	0
KB-1440D3.13	0.446224
RN7SL280P	0
RNA5SP493	0
KB-1027C11.4	0.0759086
LL22NC03-86G7.1	0.366561
TOP3B	0.518038
PRAMENP	0
IGLVI-70	0
IGLV4-69	0
IGLVI-68	0
LL22NC03-23C6.13	0
LL22NC03-23C6.12	0
IGLV10-67	0
LL22NC03-23C6.15	0
IGLVIV-66-1	0
IGLVV-66	0
IGLVIV-65	0
IGLVIV-64	0
IGLVI-63	0
IGLV1-62	0
LL22NC03-88E1.18	0
IGLV8-61	0
LL22NC03-88E1.17	0
ABHD17AP5	0.0728309
LL22NC03-30E12.10	0
LL22NC03-30E12.11	0
IGLV4-60	0
LL22NC03-30E12.13	0
SOCS2P2	0
IGLVIV-59	0
IGLVV-58	0
BMP6P1	0
IGLV6-57	0
IGLVI-56	0
IGLV11-55	0
IGLV10-54	0
IGLVIV-53	0
TOP3BP1	0.0263882
LL22NC03-123E1.5	0
VPREB1	0
CH17-264L24.1	1.31227
LL22NC03-2H8.5	2.22332
LL22NC03-2H8.4	0.482251
IGLV1-51	1.32817
IGLV1-50	0.139329
ASH2LP3	0.0829167
IGLV9-49	0
LL22NC03-75A1.9	0
IGLV5-48	0
IGLV1-47	0
ASH2LP2	0
IGLV7-46	0
LL22NC03-22A12.12	0
IGLV5-45	0
IGLV1-44	0
IGLV7-43	0
IGLVI-42	0
IGLVVII-41-1	0
IGLV1-41	0
IGLV1-40	0.0736228
ASH2LP1	0
IGLVI-38	0
IGLV5-37	0
IGLV1-36	0
KB-288A10.17	0
IGLV7-35	0
KB-288A10.19	0
ZNF280B	3.91814
ZNF280A	0
PRAME	0.0967724
LL22NC03-63E9.3	0
IGLV2-34	0
IGLV2-33	0
IGLV3-32	0
IGLV3-31	0
IGLV3-30	0
BCRP4	0.031774
POM121L1P	0
GGTLC2	0
IGLV3-29	0
IGLV2-28	0
IGLV3-27	0
IGLV3-26	0
IGLVVI-25-1	0
IGLV3-25	0
LL22NC03-102D1.16	0
LL22NC03-102D1.18	0
IGLV3-24	0
IGLV2-23	0
IGLVVI-22-1	0
IGLV3-22	0
IGLV3-21	0.0401891
IGLVI-20	0
IGLV3-19	0
LL22NC03-48A11.14	0
IGLV2-18	0
IGLV3-17	0
IGLV3-16	0
IGLV3-15	0
IGLV2-14	0.157055
IGLV3-13	0
IGLV3-12	0
LL22NC03-24A12.8	0
LL22NC03-24A12.9	0
IGLV2-11	0
LL22NC03-84E4.13	0
IGLV3-10	0
LL22NC03-84E4.11	0
IGLV3-9	0
IGLV2-8	0
MIR650	0
LL22NC03-84E4.8	0
IGLV3-7	0
IGLV3-6	0
IGLV2-5	0
IGLV3-4	0
IGLV4-3	0
IGLV3-2	0
IGLV3-1	0
MIR5571	0
IGLJ1	0
IGLC1	0.507665
IGLJ2	0
IGLC2	0.505882
IGLJ3	0
IGLC3	0.31664
IGLJ4	0
IGLC4	0
IGLJ5	0
IGLC5	0
IGLJ6	0
IGLC6	0
IGLJ7	0
IGLC7	0
AP000361.2	0
AP000362.1	0
RSPH14	1.88165
Metazoa_SRP	1.11607
U7	0
BCRP8	0.122884
RN7SL263P	0.0900561
FBXW4P1	0.34858
AP000343.1	0
AP000343.2	0
CES5AP1	0.546594
KB-1269D1.8	0.556781
LINC01659	0.222341
AP000344.4	0.576481
LINC01658	0.693905
AP000345.4	0
PCAT14	0.0844746
AP000345.2	0
IGLL1	0.0697807
KB-208E9.1	2.08198
KB-1572G7.5	0
DRICH1	0.566745
KB-1572G7.4	0
ASLP1	1.3742
RGL4	0.715915
ZNF70	1.16229
VPREB3	1.07162
C22orf15	0.31615
MMP11	0.50111
DERL3	2.67448
KB-1125A3.11	3.06585
KB-1125A3.12	0.0350535
RN7SL268P	2.1709
MIF	4.40439
MIF-AS1	0.404815
AP000350.5	0.455311
AP000350.6	0.113256
AP000350.7	0
AP000350.8	0
KB-1125A3.10	0.142763
DDTL	1.58883
KB-226F1.2	0.760422
AP000351.3	0.882635
GSTT2	0.0962131
AP000351.4	0.898533
GSTTP1	0
AP000351.13	0
KB-318B8.7	0.345467
GGTLC4P	0.0446092
POM121L9P	0.3968
BCRP1	0.10546
AP000354.2	0.056371
ADORA2A	3.14642
ADORA2A-AS1	0.182468
UPB1	0.139654
AP000355.2	0.0574417
GGT1	2.13895
AP000356.2	0
KB-1995A5.4	0.428562
BCRP3	2.4446
KB-1995A5.5	0.143657
POM121L10P	0
ARL5AP4	0
AP000357.4	0.0241026
LL22NC03-N95F10.1	0.320284
AP000358.5	0
CRIP1P4	0
PIWIL3	0
SNORD56	0
TMEM211	0.0815184
KIAA1671	4.75305
CTA-243E7.4	0
CTA-243E7.3	0
CTA-243E7.2	0.0152796
CTA-243E7.1	0.0157508
CTA-221G9.12	0.8216
CTA-221G9.10	0.0923645
CRYBB3	0.13301
CTA-221G9.7	0.152211
CRYBB2	0.812629
CTA-221G9.11	0
RP3-462D8.2	0
IGLL3P	0
CTA-246H3.8	0
CTA-246H3.11	0.328064
LRP5L	1.25018
CTA-246H3.12	0.51135
CTA-390C10.9	0.156207
IGLVIVOR22-1	0.0896876
MIR6817	0
CTA-390C10.10	1.54294
CTA-407F11.8	0.043067
CTA-407F11.7	0
YES1P1	0.35776
RNA5SP494	0
MYO18B	0.131197
CTA-407F11.9	0
CTA-125H2.2	0
CTA-125H2.1	0
RN7SKP169	0
CTA-125H2.3	0
CTA-796E4.3	0.711951
CTA-796E4.4	1.499
RP11-259P1.1	0
RNA5SP495	0
CTB-1048E9.7	0
ASPHD2	4.7869
TPST2	4.76001
MIR548J	0
HMGB1P10	2.17707
CRYBB1	0.612848
CRYBA4	0.199235
ISCA2P1	0.130747
CTA-373H7.7	0.397398
MIATNB	0.770408
LINC01422	0.196139
RP1-40G4P.1	0.153116
LINC01422	0.133831
CTA-992D9.11	0.0305692
RNU6-1066P	0
CTA-992D9.10	0
CTA-992D9.9	0
CTA-992D9.6	0.0628953
CTA-992D9.8	0.0287259
CTA-992D9.7	0
CTA-503F6.2	0
LINC01638	0
CTA-929C8.5	0
CTA-929C8.7	0
CTA-929C8.6	0.00355443
CTA-929C8.8	0.707319
RP1-205F14P.1	0
RP11-46E17.6	0
RP1-231P7P.1	0
RP1-213J1P__B.1	0
RP1-213J1P__B.2	0
RP11-375H17.1	0
MN1	3.96168
TTC28-AS1	2.93995
TTC28	2.29501
RN7SL757P	0
SNORD42	0
Y_RNA	0
MIR5739	0
RN7SL162P	0
CHEK2	0.874139
CTA-292E10.6	0.634567
CTA-292E10.8	0.159967
CTA-292E10.7	0
ZNRF3	2.95832
ZNRF3-IT1	0
ZNRF3-AS1	0.0271804
C22orf31	0.310843
KREMEN1	3.65197
CTA-747E2.10	0
RNU6-810P	0
RNU6-1219P	0
CTA-984G1.5	1.33218
AC002059.10	0.875464
MIR3653	0
AC000041.8	0
RFPL4AP6	0
RFPL1	0.110023
AC000035.3	0
THOC5	4.09729
CTA-256D12.11	0
RPEP4	0
RP1-76B20.11	0.0408522
CABP7	3.01043
Y_RNA	0
RNU6-331P	0
RP3-394A18.1	0.173559
HORMAD2-AS1	0.716795
CNN2P1	0.239036
HORMAD2	0.20335
CTA-85E5.7	0
CTA-85E5.6	0
RP3-438O4.4	0
RP1-102K2.6	0
LIF	0.180966
RP1-102K2.8	0
OSM	0.625634
RP1-102K2.9	0.165998
RP4-539M6.20	1.05114
RNU6-564P	0
RP4-539M6.21	0.831004
RP4-539M6.22	0.0973469
RP4-539M6.18	0
SEC14L3	0.00818453
RP4-539M6.14	0
SDC4P	0
SEC14L4	0.168662
SEC14L6	3.90237
SIRPAP1	0.211483
RP1-56J10.8	0
SLC35E4	3.14042
DUSP18	1.87066
CTA-963H5.5	4.534
OSBP2	4.79652
MIR3200	0
EIF4HP2	3.77169
MORC2-AS1	0.229369
RP3-412A9.17	0.00290325
RP3-412A9.16	0.768819
RP3-412A9.12	0
INPP5J	3.83778
PLA2G3	0.106383
RP3-412A9.15	0
MIR3928	0
RNU6-1128P	0
Y_RNA	0
PIK3IP1-AS1	1.05675
RNA5SP496	0
LINC01521	1.37342
RNU6-338P	0
RP11-247I13.11	0.167984
RNU6-28P	0
H2AFZP6	0
RP11-247I13.6	0
RP11-247I13.3	0.302123
MIR7109	0
PRR14L	4.08916
DEPDC5	2.98698
RN7SL20P	0
CTA-440B3.1	0
RNU6-201P	0
RP1-180M12.1	0
C22orf24	0.279002
CTA-342B11.1	0
CTA-342B11.2	0
RN7SL305P	0
SC22CB-1E7.1	1.12713
SLC5A1	0.0749355
AP1B1P1	0
RP1-127L4.10	0
AP1B1P2	0
RP1-127L4.7	0
RP1-90G24.8	0
RFPL3-AS1_1	0
RFPL2	4.11227
IGLCOR22-1	0.134359
RP1-90G24.10	0.228672
SLC5A4	0.417961
CPSF1P1	0.612828
RP1-90G24.6	0.324207
RP1-90G24.11	0.763134
RP1-149A16.12	0.38928
RFPL3	0.0376272
IGLCOR22-2	0
RFPL3S	0.97872
IGLVIVOR22-2	0
RP1-149A16.17	0.275867
RP1-149A16.16	0.280737
BPIFC	0.0879481
SYN3	1.46101
LL22NC03-104C7.1	0.064628
RNA5SP497	0
LL22NC01-116C6.1	0
CTA-415G2.2	0
RP1-302D9.1	0
LINC01640	0
RP1-302D9.5	0
LARGE1	3.53457
SC22CB-1D7.1	0
MIR4764	0
SNORA50	0
LARGE-IT1	0
LARGE-AS1	0
LL22NC03-32F9.1	0
LINC01643	0
LL22NC03-13G6.2	0
RP1-101G11.2	0
RP1-101G11.3	0
RP1-288L1.5	0.223282
RP1-288L1.4	0.107057
ISX-AS1	0.248058
ISX	0
LINC01399	0
CTA-714B7.7	0
RP3-323A16.1	0.00122324
RNU7-167P	0
RP3-510H16.3	0.255871
MIR3909	0
MIR6069	0
CTA-286B10.7	0
CTA-286B10.8	0
MCM5	3.13351
RP4-569D19.5	0
RP4-569D19.8	0.17488
MB	1.75486
CITF22-62D4.1	0
APOL6	2.40272
RP1-41P2.7	0
MRPS16P3	0
APOL5	0
NDUFA9P1	0.0364625
RP1-78B3.1	0.0164376
CTA-212A2.4	0.00605089
CTA-212A2.3	0.00248481
CTA-212A2.2	0
CTA-212A2.1	0.18519
APOL3	2.99412
MTCO1P20	0
MTCO2P20	0
MTATP6P20	0
MTCO3P20	0
MTCYBP34	0
MTND1P10	0
APOL4	1.65638
APOL1	3.8705
MIR6819	0
RP4-633O19__A.1	0.107295
RPS15AP38	0.278577
Y_RNA	0
RP5-1119A7.14	0
RP5-1119A7.11	0
RP5-1119A7.10	0
CACNG2	2.75899
RP1-293L6.1	2.13661
PVALB	1.27115
CITF22-24E5.1	0
NCF4-AS1	0
NCF4	3.50893
CSF2RB	0.738355
CSF2RBP1	0
LL22NC01-81G9.3	0
TEX33	0
Y_RNA	0
RN7SKP214	0
TMPRSS6	0.10358
RP5-1170K4.7	0
IL2RB	0.23501
RP1-151B14.6	0
C1QTNF6	1.42281
SSTR3	3.71168
RP1-151B14.9	0
RAC2	2.3439
CYTH4	2.85648
ELFN2	1.53554
RP1-63G5.7	0.150824
MFNG	3.15441
CARD10	1.71291
RP5-1177I5.3	0.190593
LGALS2	0.116997
Metazoa_SRP	0
SH3BP1	2.46739
Z83844.1	0.06599
RN7SL385P	0
TRIOBP	3.95932
GALR3	0.306512
MIR659	0.16745
RP5-1014D13.2	0.169708
RP5-1039K5.12	2.79184
RP5-1039K5.19	0.672577
RP5-1039K5.16	0.597816
RP5-1039K5.18	0.620224
RP5-1039K5.13	0
SLC16A8	3.4716
BAIAP2L2	2.98468
CTA-228A9.4	0.0144677
RP1-5O6.5	0.0900278
RN7SL704P	0.101619
Metazoa_SRP	0
RP3-449O17.1	1.2339
RP1-5O6.4	0
RP3-434P1.6	0
KCNJ4	4.552
KDELR3	0.947277
DMC1	0.25855
RPS29P31	0
FAM227A	1.30373
RP3-508I15.10	0.380345
RP3-508I15.9	1.26374
PRDX3P1	0.413594
RP3-508I15.20	1.42489
RP3-508I15.19	1.33567
RP3-508I15.18	0
RP3-508I15.14	0.461369
RP3-508I15.21	2.02905
RP3-508I15.22	0.213208
CTA-150C2.13	0.227867
APOBEC3A	0.174057
APOBEC3B	0.0707432
APOBEC3B-AS1	0
APOBEC3C	2.21086
APOBEC3D	0.372878
APOBEC3F	0.441729
CTA-150C2.20	0
APOBEC3G	1.82826
RP4-742C19.12	0
APOBEC3H	0.230178
RP4-742C19.13	1.05667
FUNDC2P4	0
RP3-333H23.8	0.014258
SNORD83B	0.542986
SNORD83A	0
SNORD43	0
RP3-333H23.9	2.04603
MGAT3-AS1	0.607098
ENTHD1	0
RP1-172B20.6	0
RN7SKP210	0
UQCRFS1P1	1.21934
GRAP2	0.189801
RP3-370M22.8	0.0309023
FAM83F	0.0503316
RP3-496C20.1	0.171881
TNRC6B	3.71746
RPL7P52	0
RP5-1042K10.10	0
RP5-1042K10.13	0.322842
RP5-1042K10.12	0
RP4-591N18.2	0.0193374
COX6B1P3	0
RPL4P6	0.131647
GAPDHP37	0.0453999
MCHR1	4.08224
RP3-408N23.4	0
JTBP1	0
MIR4766	0
XPNPEP3	2.89173
DNAJB7	0.143232
Metazoa_SRP	0
RNU6-379P	0
Y_RNA	0
RP11-12M9.3	0.793683
Y_RNA	0
RP11-12M9.4	0.0723652
RNU6-375P	0
RP1-85F18.6	0
EP300-AS1	0.273558
LRRC37A14P	0
RP4-756G23.5	1.5204
MIR6889	0
RNU6-495P	0
CTA-223H9.9	2.0624
Y_RNA	0
RNU6-476P	0
MEI1	0.430226
HMGN2P10	0
RNU6ATAC22P	0
Y_RNA	0
CCDC134	0.945908
RP5-821D11.7	2.04961
MIR33A	0
SHISA8	0.498962
TNFRSF13C	0.879622
CENPM	0.592111
CTA-250D10.19	0.155946
WBP2NL	0.468123
SLC25A5P1	0.555429
FAM109B	1.48987
SNORD13P1	0
RP1-257I20.14	1.26223
NDUFA6-AS1	0.869987
OLA1P1	0.282365
CYP2D6	3.30373
RP4-669P10.19	2.58648
RP4-669P10.16	0.666291
RP4-669P10.20	2.89663
CYP2D7	3.6806
CYP2D8P	0.661745
OGFRP1	0.0492797
Z83851.4	0.135332
CTA-989H11.1	0.0959275
NFAM1	1.20656
CTA-126B4.7	0.0383736
SERHL	0.764866
SERHL2	2.47938
RRP7BP	4.08414
RN7SKP80	0.562276
RNU12	0.115876
ATP5L2	0.0276107
A4GALT	2.50511
Y_RNA	0
RPL5P34	3.2494
GOLGA2P4	0
RP1-47A17.1	0.0474184
AL049758.2	0
AL022476.2	0.786471
AL022237.3	0
BIK	0.215815
SCUBE1	0.318008
Z82214.3	0
Z82214.2	0
Z99756.1	0
LINC01639	0
MPPED1	2.0969
EFCAB6-AS1	0.0999236
EFCAB6	1.25328
RP3-388M5.8	0
HMGN2P9	0
RP3-388M5.9	0.348443
PNPLA5	0.583466
PNPLA3	0.393183
RP4-796I17.5	0.0740249
CTA-414D7.1	0.0104788
RP4-671O14.6	0.0876769
PARVG	3.17019
RP4-671O14.5	1.03923
RP4-671O14.7	0.0509049
RP1-32I10.10	0
RP1-32I10.11	0
LINC01656	0
MRPS18CP6	0
RP5-1033E15.3	0
KRT18P23	0
LINC00207	0.0310961
LINC00229	0
ANP32BP2	0
ARHGAP8	1.04545
PHF21B	2.71878
RP1-127B20.4	0
RP4-753M9.1	0.0355421
CTA-217C2.2	0.576365
CTA-268H5.12	0.17035
MIR1249	0
CTA-268H5.14	1.92894
CTA-268H5.9	0
UPK3A	0.218166
SMC1B	0.0465271
RIBC2	0.812292
RP1-102D24.5	0.0481408
FBLN1	4.24755
LINC01589	0.0436339
RNU6-1161P	0
CTA-941F9.10	0.071257
MIR4762	0
RP1-37M3.8	0
WI2-85898F10.2	0.196262
WI2-85898F10.1	0
WNT7B	4.53157
CITF22-92A6.2	0.0461538
CITF22-92A6.1	1.40819
LINC00899	0.573815
PRR34	0.346146
RP6-109B7.5	0.132801
PRR34-AS1	4.49892
RP6-109B7.2	0.360149
RP6-109B7.4	0.666454
MIRLET7BHG	0.544734
MIR3619	0
PPARA	3.59716
RP4-695O20.1	0.0125479
PKDREJ	0.117357
GTSE1-AS1	1.40706
GTSE1	0.110163
CELSR1	0.308932
RP5-996D20.3	0
RP3-439F8.1	0.0481386
TBC1D22A-AS1	0.0500044
RP3-477J10.1	0.0716848
RP1-111J24.1	0.0876562
CITF22-49D8.1	0.0319556
LINC01644	0.0501673
LINC00898	0
RP11-191L9.4	0
RP11-191L9.5	0
RP13-455A7.1	0
CTA-280A3.2	0
CTA-280A3__B.2	0
LL22NC03-27C5.1	0
LL22NC03-121E8.4	0
LL22NC03-121E8.3	0
MIR3201	0
RP11-536P6.3	0
CTA-299D3.8	0.0461274
MIR4535	0
LINC01310	0.448569
RPL35P8	0
RP1-34P24.3	0
C22orf34	0.20887
CTA-722E9.1	0
RP4-566L20.1	0
MIR3667	0
RP1-29C18.10	0
RP1-29C18.9	0.0460099
RP1-29C18.8	0.0647478
RP5-983L19.2	0.00518738
RN7SKP252	0
RPL5P35	0
RP3-522J7.7	0.162223
RP3-522J7.5	0.0470711
RP3-522J7.6	0.219705
RP11-494O16.3	0
Metazoa_SRP	0
RP11-494O16.4	0.0230459
ZBED4	3.0314
ALG12	3.143
CITF22-1A6.3	0.312285
CITF22-49E9.3	0.11645
MIR6821	0
IL17REL	0.17837
TTLL8	0.00937562
MOV10L1	0.587987
RP5-898I4.1	0
RP3-402G11.27	2.08657
RP3-402G11.28	2.72483
HDAC10	4.27334
XX-C283C717.1	0.098402
XX-C00717C00720L.1	0.541854
ADM2	0.0472994
MIOX	0.0167147
CTA-384D8.35	0.222909
CTA-384D8.34	0
CTA-384D8.31	0
KLHDC7B	0.0976596
SYCE3	1.09403
CHKB-AS1	2.52448
CTA-384D8.33	0.55175
Y_RNA	0
RNU6-409P	0
AC000036.4	0.0304598
ACR	0.375269
AC002056.5	0
AC002056.3	0.0549114
RPL23AP82	4.6166
LL0YNC03-29C1.1	0
LINC00685	4.19932
RP13-465B17.4	0.435509
Metazoa_SRP	0
RP13-465B17.5	0.346517
FABP5P13	0
KRT18P53	0
SHOX	0.00269456
RP11-309M23.1	0.110454
RPL14P5	0
CRLF2	0.026954
CSF2RA	2.18721
MIR3690	0
RNA5SP498	0.159746
LINC00106	1.60939
P2RY8	0.137243
ASMT	0.166247
RP13-297E16.4	0.256002
RP13-297E16.5	0
DHRSX	4.00883
DHRSX-IT1	0.132088
MIR6089	0
CD99P1	0.571045
LINC00102	0
XG	0.0696836
GYG2-AS1	0
ARSD	3.3823
ARSE	1.23143
ARSH	0
ARSF	0.74312
RN7SL578P	0
RP13-824C8.2	0
LINC01546	0.995883
MXRA5	0.216167
ASS1P4	0
SNORA48	0
RNU6-114P	0
Y_RNA	0
PRKX-AS1	0
RP11-558O12.1	0
RP11-706O15.1	1.65895
RP11-706O15.3	0.0489254
RP11-706O15.5	0
RP11-706O15.7	0
RP11-706O15.8	0
RP11-707P20.1	0
MTND6P12	0
MTCYBP12	0
RP11-555H23.1	0
SNORA20	0
RP11-733O18.1	0.300861
SNORA31	0
MIR4770	0
RP11-459A10.1	0
VCX3A	0.0879922
RP11-1M18.1	0.0691165
RPS27AP17	0
RP11-483M24.2	0
MIR4767	0
RP11-791N19.1	0
VCX	0.0913948
GS1-214D18.3	0
RP11-692P14.1	0
MIR651	0
VCX2	0
VCX3B	0.136122
DRAXINP1	0
FAM9A	0.0427573
GS1-542M4.3	0
GS1-542M4.4	0
RP11-66N5.2	0
FAM9B	0.114817
RNA5SP499	0
RP11-430A19.2	0
GS1-519E5.1	0.186301
RP11-126O22.1	0
RP11-126O22.2	0
RP11-126O22.3	0
RP11-126O22.4	0
RP11-126O22.5	0
RP11-126O22.6	0
RP11-126O22.7	0
RP11-126O22.8	0
RP11-126O22.9	0
RP11-126O22.10	0
RP11-126O22.11	0
GPR143	4.25698
SHROOM2	2.68156
EIF5P1	0
HMGN1P33	0
Y_RNA	0
CLDN34	0
WWC3-AS1	0
Y_RNA	0
RP6-1O2.1	0
MID1	2.08197
RNU6-800P	0
RP11-120D5.1	0.0328049
Y_RNA	0
ARHGAP6	3.49487
uc_338	0
RP1-27C22.1	0
AMELX	0
MIR548AX	0
AC002366.3	0
GS1-590J6.3	0.11243
GS1-590J6.2	0
Y_RNA	0
FRMPD4	1.94962
Y_RNA	0
FRMPD4-AS1	0
RPL17P49	0
RP11-1J4.1	0
RN7SKP290	0
PRPS2	4.99834
PSMA6P2	0
MRPL35P4	0
TLR7	0.662889
TLR8-AS1	0
TLR8	0.129207
FAM9C	0
RP11-791M20.1	0
LINC02154	0
GS1-600G8.3	0
ATXN3L	0
GS1-600G8.4	0
LINC01203	0
RP11-1L9.1	0
EGFL6	0.710539
RPL30P15	0
MIR6086	0
RN7SKP20	0
TCEANC	1.22647
RP1-122K4.2	0.042882
RP1-122K4.3	0.270521
GS1-257G1.1	0.180523
NPM1P9	0.0683949
FANCB	0.168964
TPT1P14	0
RP11-699A7.1	0
ASB9	0.191122
ASB11	0.00738799
PIGA	3.11766
VEGFD	2.09139
BMX	0.183157
ACE2	0.115815
GS1-594A7.3	0
TMEM27	0.988268
GS1-594A7.5	0
CA5BP1	4.30277
AC112497.1	1.98706
SNORA7	0
CA5B	3.52105
RNU5F-7P	0
SETP15	0
GRPR	0.0696168
RP11-431J24.2	0.086555
MAGEB17	0.0616523
RPL6P30	0
RP11-759L5.2	0
RN7SL658P	0
CTPS2	4.23912
MIR548AM	0
S100G	0
RNU7-56P	0
RPL12P49	0
RNU4-6P	0
RP11-716A19.3	0
Y_RNA	0
SNORA16	0
CBX1P2	0
CBX1P4	0
snoU13	0
NHS	1.59971
MIR4768	0
RP1-60N8.1	0
NHS-AS1	0
RP3-389A20.5	0
RP3-389A20.2	0
RP1-272E8.2	0
RP1-272E8.1	0
LINC01456	0
BEND2	0
SCML2	0.759907
TMSB10P2	0
Y_RNA	0
CDKL5	3.04013
GJA6P	0
RS1	0.288617
PPEF1	0.714178
PPEF1-AS1	0
RP3-499B10.3	0
HAUS1P2	0
PHKA2-AS1	0.677314
PHKA2	4.33801
RN7SL48P	0
ADGRG2	0.418331
MAP3K15	0.399661
Y_RNA	0
EIF5P2	0
CXorf23	3.01794
Y_RNA	0
MIR23C	0
snoU2-30	0
snoU2_19	0
EIF1AX-AS1	0
RP11-1037J10.1	0
RP11-203E14.1	0
RN7SKP183	0
RP11-274G22.1	0.0246838
RP11-52E20.1	0
RNU6-133P	0
CNKSR2	4.99802
RARRES2P3	0
KLHL34	0.330645
SMPX	0.295299
MBTPS2	2.85924
LL0XNC01-138C3.2	0
YY2	0.306218
LL0XNC01-39B3.1	0
PHEX	0.955671
PHEX-AS1	0.600513
PTCHD1-AS	0.0568212
ZNF645	0
RP11-494I9.2	0
METTL15P3	0
RNU6-266P	0
RP11-494I9.1	0
GS1-433O24.1	0
DDX53	0
FAM3C2	1.69403
PDCL2P1	0
PTCHD1	1.61221
RP11-654E17.2	0.188859
RP13-314C10.5	0.0771534
Y_RNA	0
RPL9P7	0.545694
CXorf58	0.119376
KLHL15	3.0273
SNORA68	0
ZFX-AS1	0.0827031
ZFX	3.24768
SUPT20HL2	0
SUPT20HL1	0.0272624
GS1-184P14.2	0.0929889
PDK3	1.93125
SNRPEP9	0
RP11-753E22.3	0
PCYT1B-AS1	0
RP11-753E22.2	0
POLA1	2.69583
SCARNA23	0
EEF1B2P3	2.5877
ARX	3.09117
RP1-258N20.3	0
RN7SL91P	0
RP11-629O4.1	0
RPP40P1	0
RP11-298C3.2	0.305855
RP11-86A5.1	0.0402915
MAGEB18	0
RP13-60P5.2	0
MAGEB6P1	0
GS1-466O4.2	0
MAGEB6	0
GS1-466O4.3	0
MAGEB5	0
GS1-466O4.5	0
RP11-617O8.1	0
RP11-702C7.2	0
RP11-702C7.1	0
VENTXP1	0
GS1-541M1.2	0
RPL7P58	0
HMGA1P1	0
RNU1-142P	0
RP11-268G12.3	0.0411588
RP11-268G12.1	0
RP11-268G12.2	0
Y_RNA	0
PTP4A1P5	0
PPP4R3CP	0
GS1-309P15.3	0
GS1-309P15.4	0
DCAF8L2	0
MAGEB10	0
RP11-501H19.2	0
RP11-12D5.2	0
RP11-12D5.3	0
RP11-12D5.4	0
RP11-12D5.5	0
RP11-12D5.6	0
DCAF8L1	0
MIR6134	0
RP11-149B9.2	0
IL1RAPL1	0.555657
RP1-22N22.1	0
SNORD74	0
RP1-146A15.1	0
RNA5SP500	0
RP6-127F18.2	0
MIR4666B	0
PIGFP3	0
GS1-383H3.6	0
MAGEB2	0
MAGEB3	0
MAGEB4	0
MAGEB1	0
PLCE1P1	0
NR0B1	1.26187
CXorf21	0.482217
CKS1BP6	0
FTLP2	0.496277
GK	2.22054
GK-IT1	0.0519175
RP11-242C19.2	0.142614
GK-AS1	0.15427
RP11-467P22.5	0
TAB3	2.71943
FTHL17	0
DMD	2.92211
RNU6-894P	0
RNA5SP501	0
NPM1P8	0
MIR3915	0
MIR548F5	0
DMD-AS3	0
TBCAP1	0.340841
RP6-60B16.1	0
RP11-305F18.1	0
FAM47A	0
FTH1P14	0
RP11-545D19.1	0
RP11-281B1.2	0
RP11-320J16.1	0
RP13-643D4.1	0
RP11-573C10.1	0
FAM47B	0
RP11-504E21.1	0
RNU6-1087P	0
SIAH1P1	0
RP11-497J7.1	0
RP11-497J7.4	0
RP11-497J7.2	0
MAGEB16	0
RP11-307A17.2	0
CFAP47	0.357601
RNU6-641P	0
HMGB1P16	0.0732267
RP11-87M18.2	0
RPS15AP40	0
RP11-492O8.1	0
RP11-32A1.2	0
BX842568.1	0.835963
BX842568.2	0.467075
BX842568.4	0.0742034
FAM47C	0.050095
FTH1P18	0
RP11-31H15.2	0
MOB1AP2	0
FTH1P19	0.552924
FTH1P27	0
FAM47DP	0
LANCL3	0.763578
XK	3.2017
CYBB	4.37064
