Name	Cells - Cultured fibroblasts
HMGB1P1	0.349429
CTCFL	0.00425515
PCK1	0.041693
RP4-718J7.4	0
ZBP1	0
PMEPA1	4.0632
NKILA	0.484833
MIR4532	0
RP13-379L11.2	0
LINC01742	0
RP13-379L11.1	0
RP13-379L11.3	0
C20orf85	0
ANKRD60	0
APCDD1L-AS1	1.69606
RP5-907D15.3	0.0793671
LINC01711	0.362169
RP11-261P9.4	0.998504
PIEZO1P2	0
RP4-806M20.5	0
RP4-806M20.4	1.2423
MIR298	0
GNAS-AS1	0.498348
RP4-806M20.3	0.176309
RP1-309F20.3	0.413783
RP1-309F20.4	0.362616
TUBB1	0.293367
MRPS16P2	0
ZNF831	0
EDN3	0
RP4-614C15.2	0
RP4-614C15.3	0
PIEZO1P1	0
RP11-164D18.2	0
PHACTR3	0.017792
RP4-719C8.1	0
RNU7-141P	0
SYCP2	0.694218
CDH26	0.100018
C20orf197	0.281096
RP5-1017F8.2	0
MIR646HG	0.164226
MIR646	0
MTCO2P1	0
MIR4533	0
MIR548AG2	0
RP5-1016A21.1	0
RP11-151E14.1	0
RP5-827L5.2	0
LINC01718	0
WI2-8325B5.1	0
RP5-827E24.1	0.1699
RP11-429E11.3	0
RP11-429E11.2	0
RP11-11M20.2	0
RP11-11M20.4	0.584703
HRH3	0
RP11-157P1.4	1.41704
LAMA5	3.26063
MIR4758	0
LAMA5-AS1	0
RP5-908M14.9	4.69036
RP5-908M14.10	0.56965
RBBP8NL	0
RP5-908M14.5	0
GATA5	0
RP13-379O24.3	0
RP13-379O24.2	0
C20orf166-AS1	0.0092612
MIR1-1HG	0
MIR1-1	0
MIR133A2	0
RPL7P3	0
WI2-87327B8.1	0
WI2-87327B8.2	0
RP13-30A9.1	0
RP13-30A9.2	0
RP11-93B14.6	0.0317066
SLCO4A1	0.531895
RP11-93B14.9	1.18837
RP11-93B14.10	0.689205
SLCO4A1-AS1	0
LINC00686	0
NTSR1	0.0435319
RP11-93B14.4	0
LINC00659	0
OGFR-AS1	0.821922
COL9A3	0.372416
ARF4P2	0.063748
RP4-563E14.1	2.66356
BHLHE23	0
LINC01749	0
LINC00029	0
LINC01056	0
HAR1B	0.228869
HAR1A	0.606973
RP5-963E22.5	0
RP5-963E22.4	0
MIR124-3	0
RP5-963E22.6	0.209051
BIRC7	0.0582372
MIR3196	0
NKAIN4	0.0175157
FLJ16779	0.0076568
MIR4326	0
COL20A1	0.00476716
RNU6-994P	0
CHRNA4	0.004483
RP11-261N11.8	0
KCNQ2	0.0111062
RP11-358D14.3	0
RP11-358D14.2	0
EEF1A2	0.93958
RP4-697K14.3	0
PTK6	0.332955
SRMS	0.0247659
RP4-697K14.15	0
FNDC11	0.228536
RP4-583P15.16	0.126136
ZBTB46	1.15576
ZBTB46-AS1	0
C20orf181	0
RNU1-134P	0
MIR941-1	0
MIR941-2	0
MIR941-3	0
MIR941-4	0
MIR941-5	0
MIR647	1.72422
UCKL1-AS1	1.81155
SAMD10	1.58998
LINC00176	0.0761747
SOX18	0.167914
RP13-152O15.5	0
MIR6813	0
OPRL1	0.811581
LKAAEAR1	0.121605
NPBWR2	0
MYT1	0
RP11-476I15.5	0
CICP4	0
LINC00266-1	0.056495
RP11-476I15.6	0
CH507-9B2.2	0
CH507-9B2.1	0.0617194
CH507-9B2.8	0
CH507-9B2.5	2.97605
CH507-9B2.9	0.896662
RP11-717F1.1	0
LINC01670	0
RP11-717F1.2	0.0162709
Y_RNA	0
CH507-39O4.3	0
CH507-39O4.1	0
CH507-39O4.2	0
CH507-42P11.1	0
CH507-42P11.2	0
CH507-42P11.3	0
LINC01669	0
CH507-42P11.7	0
CH507-42P11.6	0
CH507-42P11.8	0.773231
Y_RNA	0
CH507-24F1.2	0.0206071
CH507-145C22.2	0
CH507-254M2.4	0
CH507-145C22.1	0.0116981
Y_RNA	0
CBSL	1.88729
U2AF1L5	0.470776
CH507-152C13.4	0
CH507-152C13.5	0
CH507-152C13.6	0
CH507-152C13.3	0
CH507-154B10.1	0
CH507-145C22.3	0
CH507-154B10.3	0
CH507-236L23.5	0
CH507-254M2.3	0
CH507-210P18.1	0
CH507-210P18.4	0
MIR8069-1	0
CH507-210P18.3	0
CH507-210P18.5	0
CH507-154B10.2	0.158747
CH507-236L23.4	0
CH507-236L23.1	0
CH507-254M2.1	0.1135
Y_RNA	0
CH507-236L23.2	0
CH507-236L23.3	0
CH507-254M2.5	0
CH507-254M2.6	0
CH507-254M2.2	0.0173469
Y_RNA	0
CH507-338C24.2	0
Y_RNA	0
CH507-338C24.1	0
SMIM11B	0
CH507-396I9.7	0
CH507-396I9.3	0
KCNE1B	0
SNORA11	0
CH507-338C24.3	0
CH507-513H4.1	0
MIR6724-1	0
pRNA	0
MIR3648-1	0
MIR3687-1	0
CH507-513H4.6	0.0672041
RNA5-8S5	0
MIR6724-2	0
pRNA	0
CH507-513H4.5	0.921798
RNA5-8S5	0
CH507-528H12.1	0
MIR6724-3	0
pRNA	0
CH507-513H4.4	0
RNA5-8S5	0
MIR6724-4	0
pRNA	0
CH507-513H4.3	0.509778
RNA5-8S5	0
RPSAP68	0
bP-2168N6.1	0
bP-2168N6.3	0
LINC01666	0
SNX18P10	0
MTCO1P1	0
bP-2189O9.2	0.156549
MIR3648-2	0
MIR3687-2	0
bP-2171C21.3	0
bP-2171C21.4	0
bP-2171C21.2	0
TEKT4P2	2.59003
bP-2171C21.6	0.499582
bP-2171C21.5	0.177994
bP-21264C1.2	0.130035
SNX18P12	0
bP-21264C1.1	0.19288
RP11-570J4.1	0
RP11-570J4.2	0
U1	0
LINC01667	0
RP11-555K2.1	0
RP11-555K2.2	0
RN7SL52P	0
SNORA70	0
RP11-555K2.4	0
bP-21201H5.1	0.0253055
bP-21201H5.2	0
CH507-216K13.2	0
CH507-216K13.1	0
AP003900.6	0
EIF3FP1	0
VN1R7P	0
RP11-589M2.1	0
BAGE2	0
TPTE	0
CYCSP41	0
SLC25A15P4	0
AF254982.2	0
IGHV1OR21-1	0
AP001464.4	0
ANKRD30BP2	0
RNU6-614P	0
ZNF355P	0
AJ239321.3	0
RP1-127M18.1	0
FGF7P2	0
ANKRD30BP1	0
MIR3156-3	0
GTF2IP2	0
VN1R8P	0
SNX19P1	0
OR4K11P	0
LINC01674	0
OR4K12P	0
POTED	0
RNU6-286P	0
MIR3118-1	0
AL050303.11	0
GRAMD4P1	0
CXADRP1	0
AL050303.10	0
AL050303.12	0
MIR8069-2	0
FEM1AP1	0
AL050303.7	0
TERF1P1	0
FAM207CP	0
GXYLT1P2	0
CNN2P7	0
ZNF114P1	0
CYP4F29P	0.020889
SNX18P13	0
ANKRD20A11P	0
RHOT1P2	0
RNU6-954P	0
NF1P3	0
PPP6R2P1	0
FRG2MP	0
AP001347.6	0.84251
ANKRD20A18P	0.0980631
RNA5SP488	0
pRNA	0
LIPI	0.0945443
RBM11	0.0723954
ABCC13	0
SAMSN1	0.123766
SAMSN1-AS1	0
AF165138.7	0.0467214
AF127936.3	0
POLR2CP1	0
AF127936.5	0
GAPDHP16	0
AF127936.7	0.929132
RBMX2P1	0
AF127577.8	0
AF127577.11	0
AF127577.13	0.10544
AF127577.12	0
AF246928.1	0
AJ006998.2	0.0065345
CYCSP42	0
AJ009632.3	0
RNU6-1326P	0
RAD23BLP	0
RBPMSLP	0
MIR99AHG	0.704361
RNU6-426P	0
VDAC2P1	0
RPS26P5	0
SNORD74	0
AP001172.2	0
AP001172.3	0
AP000962.1	0
MIR99A	0
MIRLET7C	0
AP000962.2	0
MIR125B2	0
AP000473.5	0.484755
AP000473.8	0.360895
RNU1-98P	0
AP000473.6	0
AF212831.2	0
NEK4P1	0
AP000457.2	0
RNU6-113P	0
LINC01549	0
RPL39P40	0
RN7SL163P	0
CXADR	0.0402364
BTF3L4P1	0
Y_RNA	0
Y_RNA	0
AP000432.1	0.680915
AP000432.2	0
AP000432.3	0
C21orf91-OT1	0
AL109761.5	0
CHODL-AS1	0
RPL37P3	0
CHODL	0.038108
AP000998.2	0
TMPRSS15	0
AL109763.1	0
MIR548XHG	0
AF240627.2	0
MIR548X	0
RP4-646P19.1	0
AL157359.4	0
AL157359.3	0
AP000431.1	0
AP000431.2	0
SLC6A6P1	0
AP000855.4	0
RNU1-139P	0
RPL37P4	0
AP000403.3	0
AP000568.2	0
C1QBPP1	0
LINC01683	0
AP001171.1	0
RNU6-772P	0
RN7SKP147	0
FDPSP6	0
KRT18P2	0
RPS3AP1	0
AP001506.1	0
LINC00320	0
PPIAP1	0
NCAM2	0.356384
AP001136.2	0
AF241725.4	0
AF241725.6	0
LINC00317	0
LINC01425	0
AP000472.3	0
LINC01687	0
LINC00308	0
AP000705.8	0
AP000705.6	0
RNU4-45P	0
AP000705.7	0
MAPK6PS2	0
AP000959.2	0
AP000949.1	0
AP001255.2	0
MIR6130	0
ZNF299P	0
MSANTD2P1	0
RNU2-55P	0
D21S2088E	0
EEF1A1P1	0.0702356
TUBAP	0
Y_RNA	0
AP000459.7	0
AP000474.1	0
AP000477.2	0
AP000477.3	0
AP000470.2	0
LINC01689	0
LINC01684	0.0734879
LINC01692	0
AP000402.3	0
AP000146.2	0
AP001342.1	0
AP000235.3	0
AP000233.2	0
RN7SKP236	0
AP000233.3	0
AP000233.4	0
RNA5SP489	0
RPL13AP7	3.47747
AP001340.3	0
LINC00158	0.0201089
AP000221.1	0
AP000223.42	0.537981
JAM2	1.31971
RNGTTP1	0
FDX1P2	0
LLPHP2	0
AP001442.2	0
RNU6-123P	0
AP001439.2	0
AP000230.1	0
RNU6-926P	0
AP001595.1	0
AP001596.6	0.258285
CYYR1-AS1	0.0428067
KB-1466C5.1	0
CYYR1	0.104968
AP001601.2	0.0948544
MIR4759	0
GPX1P2	0.07917
AP001604.3	0.0475308
AP001605.4	0
EIF4A1P1	0
RPL10P1	0.379576
NCSTNP1	0
LINC01673	0
LINC00113	0
AJ006995.3	0
LINC00314	0
LINC01697	0.0131555
LINC01695	0.0239392
AF131217.1	0.607967
LINC00161	0.169287
U6	0
HSPD1P7	0.0381717
THUMPD1P1	0
RPL23P2	2.58495
RP1-100J12.1	0.200988
AF129075.5	1.03896
RPL12P9	0.0858764
Y_RNA	0
U3	0
AF124730.4	0.095951
LINC00189	0.115688
GAPDHP14	0.0810575
BACH1-IT1	0.720697
AP000240.9	0.657953
BACH1-AS1	0.131784
BACH1-IT2	0.23556
BACH1-IT3	0
GRIK1	0.0970965
RP11-313P22.1	0.23974
GRIK1-AS1	0.0262655
AF096876.1	0
CLDN17	0
LINC00307	0
CLDN8	0
RPL8P2	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP23-1	0
KRTAP13-6P	0
KRTAP13-2	0
MIR4327	0
KRTAP13-1	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP13-5P	0
KRTAP15-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-9P	0
KRTAP19-10P	0
AP000567.27	0
KRTAP19-11P	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	0
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-4P	0
KRTAP21-2	0
KRTAP21-1	0
AP000244.11	0
KRTAP8-2P	0
KRTAP8-3P	0
KRTAP8-1	0
KRTAP7-1	0
KRTAP11-1	0
KRTAP19-8	0
UBE3AP2	0
TIAM1	2.87867
AP000563.2	0
AP000251.3	0.116575
FBXW11P1	0.395583
AP000253.1	0.108461
SNORA81	0.944315
AP000254.8	4.66143
HMGN1P2	0
AP000255.6	0.192477
TPT1P1	0
HUNK	0.0598369
HUNK-AS1	0
LINC00159	0
AP000265.1	0.0353859
MIS18A-AS1	0.486369
MRAP	0.0916549
AP000266.7	0.0913301
SNORA80A	0
EVA1C	3.42276
EXOSC3P1	0.38968
SNORA33	0
RNA5SP490	0
LINC00846	0
TCP10L	0.132949
OR7E23P	0
AP000275.64	0
PAXBP1-AS1	0.739908
C21orf62-AS1	0.333776
AP000280.66	0
C21orf62	0
AP000281.1	0
SNORA70	0
AP000281.2	0
AP000282.2	0
AP000282.3	0
OLIG2	0
LINC00945	0
OLIG1	0
AP000289.6	0
AP000290.7	0
LINC01548	0
IL10RB-AS1	1.09288
USF1P1	0
RPS5P3	0
AP000302.58	0
DNAJC28	0.947877
BTF3P6	0.105347
LINC00649	0.17391
RN7SL740P	0
AP000569.9	0.380063
RPS5P2	0.0818895
LINC00310	0.103012
AP000318.2	0.0982117
KCNE2	0.317221
AP000320.6	0.50739
SMIM11A	0
C21orf140	0
CMP21-97G8.1	0
AP000322.53	0
CMP21-97G8.2	0
KCNE1	0.0515853
SNORA11	0
CLIC6	1.48425
LINC00160	0
LINC01426	2.17532
AF015262.2	0
RPL34P3	0
EZH2P1	0
AF015720.3	0
MIR802	0
RPS20P1	0
PPP1R2P2	0
RPL23AP3	0.932768
RIMKLBP1	0.145274
AP000688.11	0
RNU6-992P	0
AP000688.14	0.0599318
AP000688.15	0
AP000688.29	0.0158121
MEMO1P1	0.773329
CBR3-AS1	0.431158
DOPEY2	4.79125
RPL3P1	0.110029
SRSF9P1	0.261639
AP000692.10	0.584752
AP000692.9	1.46146
ATP5J2LP	0
AP000695.6	0.251914
AP000695.4	0.230158
CLDN14	0
KB-176G8.1	0
AP000696.2	0
AP000697.6	0
SIM2	0.314177
HLCS-IT1	0.0655136
RNA5SP491	0
DPRXP5	0
AP000704.5	0.111099
Y_RNA	0
MRPL20P1	0
RIPPLY3	0.0390477
RNU6-696P	0
PIGP	3.96138
AP001429.1	1.05838
TTC3-AS1	0.0393493
DSCR9	0.277114
RN7SL678P	0
AP001432.14	3.00177
AP001412.1	0.769003
AP001437.1	1.08161
KCNJ6	0.0534321
KCNJ6-AS1	0
DSCR4	0
DSCR4-IT1	0
DSCR8	0
AP001425.14	0
DSCR10	0
AP001434.2	0.235695
SPATA20P1	0.628215
LINC01423	0.518165
ERG	0.0618653
SNRPGP13	0
LINC00114	0
AP001042.1	0
AF064858.6	0.00944707
AP001043.1	0
SNORA62	0
RPSAP64	0
LINC01700	0
AF064858.8	0.0522355
AF064858.11	0.0729166
AF064858.10	0
RPL23AP12	0
PCBP2P1	0.254932
TIMM9P2	0.107044
BRWD1-IT1	0
METTL21AP1	0
BRWD1-AS2	0.689493
BRWD1-AS1	0
Y_RNA	0
RNF6P1	0
LCA5L	0.694097
SH3BGR	3.98165
MIR6508	0
MYL6P2	0
RPS26P4	0
AF121897.4	0
B3GALT5	0.0332981
B3GALT5-AS1	0
AF064860.5	0
AF064860.7	0
IGSF5	0
PCP4	0.0922188
DSCAM	0
MIR4760	0
DSCAM-AS1	0
SNORA51	0
DSCAM-IT1	0
YRDCP3	0
LINC00323	0
MIR3197	0
PLAC4	0.0323589
AL773572.7	0
FAM3B	0.00632179
MX1	1.85518
AP001610.5	0
TMPRSS2	0.0314749
SNORA32	0
AP001610.9	0
AP006748.1	0
LINC00111	0
LINC00479	0
LINC00112	0
RIPK4	0.148965
MIR6814	0
PRDM15	3.84789
AP001619.3	0.0838693
AP001619.2	0.245606
SNORA3	0
ZNF295-AS1	0.214672
UMODL1	0
UMODL1-AS1	0
ABCG1	0.125358
RNA5SP492	0
TFF3	0.164388
TFF2	0
TFF1	0
TMPRSS3	0
UBASH3A	0
RNU6-1149P	0
RSPH1	0.187839
SLC37A1	0.897796
AP001625.4	0
AP001625.5	0
AP001625.6	0.0495162
LINC01671	0
AP001626.2	0
PDE9A	0.556561
AP001627.1	0
LINC01668	0
AP001628.7	0
AP001628.6	0
ERVH48-1	0.0424384
MIR5692B	0
AP001630.5	0
CBS	3.41998
U2AF1	0.756745
MRPL51P2	0
FRGCA	0
AP001631.10	0
CRYAA	0
LINC00322	0
LINC01679	1.50379
AP001046.6	0
SIK1	0.141512
LINC00319	0
LINC00313	0
AP001048.4	0
HSF2BP	1.0478
RPL31P1	0
H2BFS	0
MIR6070	0
AP001052.1	0
TMEM97P1	0
AATBC	0.11561
MYL6P1	0
RNU6-859P	0
RNU6-1150P	0
H2AFZP1	0.0837369
PWP2	0.666135
C21orf33	0.221108
LINC01678	0
AP001056.1	0
AP001057.1	0
AP001058.3	0
ICOSLG	0.0258583
AP001059.6	0
AP001059.7	0
DNMT3L	0
AP001059.5	0
AIRE	0.0267741
AP001062.7	3.30982
AP001062.9	0
AP001063.1	0
TRPM2	0.0414022
TRPM2-AS	0
snoZ6	0
snoZ6	0
LRRC3-AS1	0
LRRC3	2.28413
MTCYBP21	0.0925702
MTND6P21	0
MTND5P1	0.144521
KB-68A7.1	0.451548
AP001065.15	0.393129
KB-68A7.2	0
TSPEAR	0.0284745
TSPEAR-AS1	0.132742
TSPEAR-AS2	0.0890873
KRTAP10-1	0
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP12-4	0
KRTAP12-3	0
KRTAP12-2	0
IMMTP1	0
KRTAP12-1	0
RP1-225L15.1	0
KRTAP10-12	0
KRTAP10-13P	0
LINC01424	0.419209
ITGB2	1.56429
ITGB2-AS1	0.810598
LL21NC02-1C16.1	0.814128
LINC01547	3.63333
LL21NC02-1C16.2	1.49141
LINC00163	0.0644169
LINC00165	0
PICSAR	0.0499899
SSR4P1	4.56911
RP5-1023B21.1	0.208279
LINC00334	0.11373
LINC00315	0.0274154
BX322557.13	0
LINC00316	0
MTCO1P3	0
BX322559.3	0
LL21NC02-21A1.1	0.803089
COL18A1-AS2	0
COL18A1-AS1	0.0134053
MIR6815	0
LINC01694	0.370715
RP1-101D8.1	0.0459643
AL592528.1	0.0370012
AJ011931.1	0.159154
PCBP3-OT1	1.36971
AJ011932.1	1.43329
AP001476.2	1.26176
AP001476.4	0.11473
AP001476.3	0.0848371
PSMA6P3	0.192249
AP001471.1	1.67405
FTCD	0.215502
FTCD-AS1	0
AP001468.58	0
AP001469.5	0.651308
MCM3AP-AS1	2.38484
AP001469.7	1.06725
AP001469.9	1.68942
RPL18AP2	0
DIP2A-IT1	0.158072
RNU6-396P	0
S100B	0.186099
RPL23AP4	0
U2	0
FRG1FP	0.103891
SC22CB-56B3.1	0
ACTR3BP6	0
5_8S_rRNA	0
FRG1GP	0.0415585
U6	0
LA16c-60D12.1	0
LA16c-13E4.3	0
LA16c-60D12.2	0
ZNF72P	0
BNIP3P2	0
YME1L1P1	0
OR11H1	0
LA16c-60G3.6	0
ARHGAP42P3	0
LA16c-23H5.4	0
LA16c-60G3.8	0
LA16c-60G3.7	0
LA16c-60G3.5	0
LA16c-2F2.8	0
NEK2P2	0
LA16c-2F2.5	0
NF1P6	0
MED15P7	0
POTEH	0
POTEH-AS1	0
RNU6-816P	0
LA16c-3G11.7	0.0356811
LINC01297	0
GRAMD4P2	0
DUXAP8	1.00581
LL22NC03-N64E9.1	0.0280042
BMS1P22	0.0822239
LL22NC03-N14H11.1	0.75935
NBEAP3	0
LA16c-60H5.7	0.105149
LA16c-4G1.4	0
LA16c-4G1.3	0
U6	0
ABCD1P4	0
LA16c-17H1.3	0
PABPC1P9	0
SLC9B1P4	0
ACTR3BP2	0
CHEK2P4	0
KB-67B5.17	0
KB-67B5.12	0
KCNMB3P1	0
CCT8L2	0
FABP5P11	0
TPTEP1	0.907234
AC005301.9	1.15121
KB-7G2.9	0
SLC25A15P5	0
PARP4P3	0
ANKRD62P1-PARP4P3	0
ANKRD62P1	0
VWFP1	0
LINC01665	0
XKR3	0.0460088
HSFY1P1	0
GPM6BP3	0
AC007064.29	0
AC007064.22	0
ZNF402P	0
AC007064.24	0
MTND1P17	0
AC007064.25	0
AC006548.19	0
IGKV1OR22-5	0
IGKV2OR22-4	0
IGKV2OR22-3	0
IGKV3OR22-2	0
IGKV1OR22-1	0
AC006548.28	0.000862645
CECR7	3.72806
AC006946.16	1.34178
AC006946.17	0.357341
AC006946.12	0.860061
CECR6	0.208892
LINC01664	0.0246044
CECR5-AS1	0.448525
AC005300.5	0
FAM32BP	0
CECR3	0
CECR9	0
RN7SL843P	0
CECR2	0.00823215
AC004019.10	0
CLCP1	0
DNAJA1P6	0
SLC25A18	0.467357
AC004019.13	0.0292873
MIR3198-1	0
LINC00528	0
MIR648	0
XXbac-B476C20.14	0
XXbac-B476C20.13	0.01969
RHEBP3	0
LINC01634	0
XXbac-B476C20.9	0.655804
XXbac-B476C20.11	0.190844
TUBA8	0.0818802
AC008079.10	0.141254
USP18	4.1648
AC008079.9	0
GGTLC5P	0
LINC01660	0
AC011718.3	0
PPP1R26P3	0
FAM230A	0
XXbac-B33L19.6	0
XXbac-B33L19.12	0
GGTLC3	0
Metazoa_SRP	0
XXbac-B33L19.15	0
TMEM191B	0.127407
PI4KAP1	4.02003
SCARNA17	0
RN7SKP131	0
RIMBP3	0.204944
Metazoa_SRP	0
SUSD2P2	0
CA15P2	0
PPP1R26P2	0
PPP1R26P4	0
LINC01662	0
GGT3P	0
AC008132.14	0
E2F6P1	0
AC008132.13	0.00535386
BCRP7	0
LINC01663	0
AC008103.4	0
DGCR6	0.97316
PRODH	0.278478
AC007326.11	0
AC007326.10	0
DGCR5	0.0174172
AC007326.12	0
AC007326.9	0
AC000095.12	0
DGCR9	0
DGCR10	0
CA15P1	0
Y_RNA	0.338433
DGCR11	4.02459
AC004461.4	0
DGCR12	0.716227
AC004471.9	0.646375
AC004471.10	0.0516893
TSSK1A	0.096347
GSC2	0
LINC01311	2.97821
AC000081.2	0
SNORA15	0
KRT18P62	0.0960089
RN7SL168P	0
AC000068.5	0.186872
AC000068.10	0
CLDN5	0.157229
LINC00895	0
AC000077.2	0
AC000067.1	0
TBX1	1.64758
GNB1L	3.00858
AC000089.3	1.19819
AC000078.5	1.91549
MIR4761	0
ARVCF	1.42731
MIR185	0
AC006547.13	2.72538
Metazoa_SRP	0
MIR6816	0
CCDC188	2.79007
XXbac-B444P24.8	0
LINC00896	0.352155
RTN4R	0.214878
MIR1286	0
XXbac-B444P24.10	0.0643553
XXbac-B444P24.13	1.75578
XXbac-B444P24.14	0.280618
AC007731.1	0
XXbac-B33L19.4	0.0582818
USP41	0.0281342
RNU6-225P	0
XXbac-B562F10.11	3.0255
RNY1P9	0
Y_RNA	0
RN7SL812P	0.196388
KRT18P5	0.433516
AC007050.17	0
CCDC74BP1	0
SMPD4P1	0
IGLL4P	0
SLC9A3P2	0
ABHD17AP4	0
POM121L4P	0
BCRP5	0
TMEM191A	0.377278
SERPIND1	0.0756817
LINC01637	2.4318
AIFM3	0.376551
XXbac-B135H6.18	1.21872
THAP7-AS1	2.64242
AC002472.8	0
AC002472.16	0.582254
P2RX6	1.56541
SLC7A4	0.0753458
MIR649	0
P2RX6P	0.197545
AC002472.11	0
LRRC74B	0
TUBA3GP	0
BCRP2	0
KB-1592A4.15	0.0327199
POM121L7P	0
E2F6P2	0
FAM230B	0
KB-1592A4.14	0
KB-1592A4.17	0
GGT2	0
KB-1592A4.16	0
E2F6P3	0
POM121L8P	0
BCRP6	0
KB-1183D5.13	0
KB-1183D5.14	0
PPP1R26P5	0
LINC01651	0
KB-1183D5.16	0
Metazoa_SRP	0
RIMBP3B	0.0258779
RN7SKP63	0
SCARNA17	0
Metazoa_SRP	0
HIC2	3.29226
Metazoa_SRP	0
TMEM191C	0.124035
SCARNA17	0
RN7SKP221	0
RIMBP3C	0.0157758
Metazoa_SRP	0
CCDC116	0.324636
KB-1440D3.14	0.158008
MIR301B	0
MIR130B	0
KB-1440D3.13	0
YPEL1	0.722881
RN7SL280P	0
RNA5SP493	0
KB-1027C11.4	0
LL22NC03-86G7.1	0.496577
TOP3B	2.77443
PRAMENP	0
IGLVI-70	0
IGLV4-69	0
IGLVI-68	0
LL22NC03-23C6.13	0
LL22NC03-23C6.12	0
IGLV10-67	0
LL22NC03-23C6.15	0
IGLVIV-66-1	0
IGLVV-66	0
IGLVIV-65	0
IGLVIV-64	0
IGLVI-63	0
IGLV1-62	0
LL22NC03-88E1.18	0
IGLV8-61	0
LL22NC03-88E1.17	0
ABHD17AP5	0.0340984
LL22NC03-30E12.10	0
LL22NC03-30E12.11	0
IGLV4-60	0
LL22NC03-30E12.13	0
SOCS2P2	0
IGLVIV-59	0
IGLVV-58	0
BMP6P1	0
IGLV6-57	0
IGLVI-56	0
IGLV11-55	0
IGLV10-54	0
IGLVIV-53	0
TOP3BP1	0.0406068
LL22NC03-123E1.5	0
VPREB1	0
CH17-264L24.1	1.07592
LL22NC03-2H8.5	1.57589
LL22NC03-2H8.4	1.45676
IGLV1-51	1.22748
IGLV1-50	0
ASH2LP3	0
IGLV9-49	0
LL22NC03-75A1.9	0
IGLV5-48	0
IGLV1-47	0
ASH2LP2	0
IGLV7-46	0
LL22NC03-22A12.12	0
IGLV5-45	0
IGLV1-44	0
IGLV7-43	0
IGLVI-42	0
IGLVVII-41-1	0
IGLV1-41	0
IGLV1-40	0.129273
ASH2LP1	0
IGLVI-38	0
IGLV5-37	0
IGLV1-36	0
KB-288A10.17	0
IGLV7-35	0
KB-288A10.19	0
ZNF280B	1.01812
ZNF280A	0.105951
PRAME	0.050241
LL22NC03-63E9.3	0
IGLV2-34	0
IGLV2-33	0
IGLV3-32	0
IGLV3-31	0
IGLV3-30	0
BCRP4	0
POM121L1P	0
GGTLC2	0.0255963
IGLV3-29	0
IGLV2-28	0
IGLV3-27	0
IGLV3-26	0
IGLVVI-25-1	0
IGLV3-25	0
LL22NC03-102D1.16	0
LL22NC03-102D1.18	0
IGLV3-24	0
IGLV2-23	0.158031
IGLVVI-22-1	0
IGLV3-22	0
IGLV3-21	0.0512678
IGLVI-20	0
IGLV3-19	0
LL22NC03-48A11.14	0
IGLV2-18	0
IGLV3-17	0
IGLV3-16	0
IGLV3-15	0
IGLV2-14	0.207944
IGLV3-13	0
IGLV3-12	0
LL22NC03-24A12.8	0
LL22NC03-24A12.9	0
IGLV2-11	0.0700603
LL22NC03-84E4.13	0
IGLV3-10	0
LL22NC03-84E4.11	0
IGLV3-9	0
IGLV2-8	0.0642737
MIR650	0
LL22NC03-84E4.8	0
IGLV3-7	0
IGLV3-6	0
IGLV2-5	0
IGLV3-4	0
IGLV4-3	0
IGLV3-2	0
IGLV3-1	0
MIR5571	0
IGLJ1	0
IGLC1	0.522371
IGLJ2	0
IGLC2	0.766763
IGLJ3	0
IGLC3	0.376829
IGLJ4	0
IGLC4	0
IGLJ5	0
IGLC5	0
IGLJ6	0
IGLC6	0
IGLJ7	0
IGLC7	0
AP000361.2	0
AP000362.1	0
RSPH14	0.0501489
GNAZ	0.593571
Metazoa_SRP	0
U7	0
RAB36	4.52171
BCRP8	0
RN7SL263P	0.104603
FBXW4P1	0.537979
AP000343.1	0
AP000343.2	0
CES5AP1	0
ZDHHC8P1	0.0228027
KB-1269D1.8	0
LINC01659	0
AP000344.4	0
LINC01658	0
AP000345.4	0
PCAT14	0
AP000345.2	0
IGLL1	0
KB-208E9.1	0.212341
KB-1572G7.5	0
DRICH1	0.489812
KB-1572G7.4	0
ASLP1	1.03079
RGL4	1.03132
ZNF70	3.91072
VPREB3	0.157917
C22orf15	1.19709
MMP11	2.84234
DERL3	0.319306
KB-1125A3.11	0.205449
SLC2A11	4.13888
KB-1125A3.12	0.044262
RN7SL268P	0.891692
MIF	3.03253
MIF-AS1	2.81969
AP000350.5	1.12564
AP000350.6	0.112541
AP000350.7	0
AP000350.8	0
KB-1125A3.10	0.188631
DDTL	3.52255
KB-226F1.2	1.61686
AP000351.3	1.55717
