Name	Esophagus - Mucosa
CTD-2542C24.14	0
CTD-2542C24.2	0
CTD-2626G11.2	0.0367824
VN1R79P	0
ZNF66	0.548173
BNIP3P24	0.157505
CTD-2542C24.3	0
ZNF85	1.57011
CTD-2542C24.5	0
KRT18P40	0
CTD-2542C24.8	0
ZNF430	4.83134
CTD-2542C24.9	0
VN1R80P	0.123803
ZNF714	3.39477
RNA5SP469	0
VN1R81P	3.10333
RPL7AP10	3.65663
CTD-3233P19.8	0
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0
VN1R83P	1.61748
ZNF708	2.86579
BNIP3P25	0
ZNF738	3.35593
CTD-2561J22.1	0
CTD-2561J22.2	0.485817
ZNF493	2.64563
CTD-2561J22.5	0.716435
LINC00664	0.119524
ZNF429	1.79015
BNIP3P26	0.157207
RP11-678G14.2	0.373315
RP11-678G14.3	0.779039
RP11-678G14.4	0
RP11-678G14.5	0
RP11-420K14.1	0
MTDHP3	0
MTDHP4	0
VN1R84P	0.146294
ZNF100	2.03891
RP11-420K14.6	0.0959838
RP11-420K14.8	0
BRI3BPP1	0
ZNF43	2.18677
BNIP3P27	0.168046
ZNF208	0.388363
MTDHP2	0
AC003973.3	1.41423
BNIP3P28	0.0456029
AC003973.4	0
AC003973.5	0
ZNF257	0.445854
BNIP3P29	0
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.0563468
MTDHP5	0
VN1R85P	0.201644
ZNF676	0.3121
BNIP3P30	0.143711
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	0.483539
ZNF98	0.0298086
AC011516.1	0
BNIP3P32	0
AC025811.3	0
BNIP3P33	0
ZNF209P	0
AC004004.2	0
CTC-457E21.1	0
LINC01233	0
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0
CTC-457E21.5	0
CTC-457E21.4	0
LINC01785	0
CTC-457E21.7	0
ZNF492	0.215304
CTC-457E21.9	0
ZNF849P	0.0469744
RPL34P33	0.245398
CTC-451A6.5	0
VN1R87P	0
ZNF99	0.0159862
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	0.0949294
BNIP3P36	0
LINC01859	0
LINC01858	0
CTD-2291D10.3	0
CTD-2291D10.4	0.228447
ZNF730	0.131181
BNIP3P37	0
RP11-369G6.2	0
SNX6P1	0
RP11-15H20.2	0
ZNF724	0.41279
BNIP3P38	0
IPO5P1	3.04191
RP11-15H20.6	1.34591
VN1R90P	0
VN1R91P	0
ZNF91	4.09028
CTB-176F20.3	0.30117
BNIP3P8	0
CDC42EP3P1	0
LINC01224	0.200564
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0
ZNF675	4.09269
RP11-359H18.2	0
RPS27P29	0.129255
VN1R93P	0
ZNF681	1.78036
RP11-255H23.2	4.271
BNIP3P39	0.410655
RP11-255H23.4	0.528934
RP11-255H23.5	0
ZNF726	0.838902
CTB-92J24.3	0.458006
CTB-92J24.2	0.885793
ZNF92P3	0.142095
RNA5-8SP4	0
CTD-2017D11.1	1.51037
CTD-2017D11.2	1.09058
BNIP3P40	0.140044
CTD-2027I19.3	0.286893
CTD-2027I19.2	0.572786
ERVK-28	0
CTB-151G24.2	0
LINC00662	1.43596
CTC-459F4.1	0.765194
CTC-459F4.3	1.74421
CTC-459F4.9	2.75738
CTC-459F4.6	0.667369
SLC25A1P5	0.235977
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0
CTC-459F4.8	0
AC005758.1	0
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0145321
AC005307.3	0
MAN1A2P1	0
AC007795.1	0
AC011524.1	0
AC008991.1	0
AC011524.2	0
AC011524.3	0
LINC00906	0
RNA5SP470	0
LINC01532	0
CTB-32O4.2	0.186266
CTB-32O4.3	0.0538601
CTB-32O4.4	0
RN7SL340P	0
CTC-525D6.1	0
CTC-525D6.5	0
CTC-525D6.2	0
CTC-525D6.3	0
VSTM2B	0
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.237296
CTC-448F2.4	0.0602291
TAF9P3	0.408755
CTC-448F2.6	1.47558
AC005597.1	0
ZNF536	0.595982
CTD-2001J20.1	0.234781
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0.0146245
LINC01791	0
TSHZ3	3.77256
AC007796.1	0.0762608
CTC-439O9.1	0.288011
AC008992.1	0
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
AC007773.2	0.550071
DPY19L3	4.34189
SNORA68	0.234915
RPS12P31	0.276545
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0.293253
CTD-2538C1.2	2.12164
CTD-2538C1.3	0.119767
TDRD12	0.0534302
CTD-2085J24.5	0
SLC7A9	0.285633
CTD-2085J24.3	0
RN7SKP22	0
CEP89	4.91679
RPL31P60	0
FAAP24	1.86427
RHPN2	1.68716
CTC-461H2.2	0
CTC-461H2.3	0
WDR88	0.204631
CTD-2540B15.10	0
SLC7A10	0.025899
CTD-2540B15.6	0
CTD-2540B15.12	0
CEBPA-AS1	2.30906
CTD-2540B15.9	0.329561
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0
CHST8	0.254837
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0.182542
AC010504.2	0.396609
RN7SL154P	0
CTD-2588C8.8	0
WTIP	1.8213
RPS26P55	0
ZNF807	0.0538181
SCGB1B2P	1.35218
SCGB2B2	0.245363
CTD-2553L13.7	0.134405
SNORD111	0
CTD-2553L13.4	0
CTD-2553L13.5	0.0408936
CTD-2553L13.9	1.35769
CTD-2553L13.10	2.3642
ZNF181	2.90483
ZNF599	1.59049
CTC-523E23.10	0
LINC01801	0.217025
CTC-523E23.1	0.263765
CTC-523E23.9	0
CTC-523E23.5	0.226764
CTC-523E23.11	1.82626
LOC401913	0.075252
LINC00904	0
CTC-523E23.14	0
CTC-523E23.15	0
LINC01838	0
ZNF30-AS1	0.119225
ZNF30	2.49429
CTC-523E23.3	0.780198
ZNF792	1.41892
CTD-2527I21.7	0
CTD-2527I21.14	1.64977
SCN1B	1.61107
HPN	0.298443
HPN-AS1	0.0470011
CTD-2527I21.15	0.403415
CTD-2527I21.5	0.0937463
FXYD7	0.468831
FAM187B	0.0709468
FAM187B2P	0.144703
AC002128.5	0.681786
AD000684.2	2.08367
HAMP	0.12561
MAG	0.0764906
CD22	1.57486
U62631.5	0.182996
MIR5196	0
FFAR1	0.02598
FFAR3	0
GPR42	0
EEF1A1P7	0.127596
LINC01531	0.0161044
RN7SL491P	0
AC002511.2	3.72451
AC002511.3	1.55611
FFAR2	1.42333
GAPDHS	0.0416794
ATP4A	0.146957
LLNLF-96A1.1	0.170043
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
ETV2	1.89858
UPK1A-AS1	0
TYMSP2	0
ZBTB32	0.539769
AC002398.11	0.455877
AC002398.12	0
LINC01529	0.391764
PRODH2	0
NPHS1	0.0130609
KIRREL2	0.0304195
APLP1	0.640854
RN7SL402P	0
AD000864.6	0.171596
HCST	2.75566
AF038458.3	0.0625025
AF038458.4	0
AF038458.5	0.15702
SYNE4	2.05872
AC002116.7	0.606944
WDR62	2.8614
LLNLR-276H7.1	0.0455152
OVOL3	0.24782
AD001527.4	3.53753
AD001527.7	1.29642
AC002984.2	0.376498
ZNF565	2.016
Y_RNA	0
CTD-3162L10.1	0.292423
LINC00665	4.42871
ZFP14	1.90104
CTD-3162L10.3	0
CTD-3162L10.4	0
ZFP82	0.817653
CTD-3162L10.5	0
ZNF566	1.94282
CTD-2630F21.1	1.28287
CTBP2P7	0.0388919
ZNF529	3.59646
AC092295.4	0
ZNF529-AS1	2.21825
ZNF382	0.354112
ZNF461	1.90025
CTD-3234P18.6	0.448185
LINC01534	1.14302
ZNF567	2.54818
ZNF850	0.504125
CTD-2162K18.4	0.0647682
CTD-2162K18.3	0
ZNF790-AS1	1.9325
ZNF790	2.44427
ZNF345	3.41101
Y_RNA	0
ZNF829	0.986072
RPL31P61	0.0821339
ZNF568	1.17145
ZNF420	2.93981
CTD-2293H3.3	0
CTD-2293H3.2	0.0844278
CTD-2293H3.1	0.0478876
ZNF585A	1.84205
CTC-454I21.4	0
ZNF585B	3.81999
ZNF383	2.51989
LINC01535	0.470057
CTD-3220F14.1	0.248942
CTD-3220F14.3	0.453716
CTD-3220F14.2	0.447529
ZNF527	1.40959
CTD-2086O20.1	0.0182146
ZNF569	1.23216
ZNF570	1.52651
ZNF793-AS1	1.21973
CTD-3064H18.2	0
ZNF793	1.81158
CTD-3064H18.4	0.0724846
ZNF571-AS1	0.34813
ZNF571	1.32745
ZNF540	2.21083
ZFP30	2.14076
ZNF781	0.654839
CTD-2528L19.3	0.143471
ZNF607	4.19066
CTD-2528L19.6	2.78137
ZNF573	0.741337
CTD-2554C21.1	0.341193
CTD-2554C21.2	0.633383
AC016582.2	0.135282
WDR87	0.0156433
CTC-244M17.1	0
CTC-450M9.1	0.0560529
CTB-102L5.7	0.0865114
CTB-102L5.8	0.231632
RN7SL663P	0.514104
DPF1	0.0887709
Y_RNA	0
CATSPERG	0.612264
AC005625.1	0
GGN	0.462301
SPRED3	0.586051
RASGRP4	1.05976
RYR1	2.50638
AC067969.1	0
AC067969.2	0
MAP4K1	2.76336
CTB-186G2.1	0
CTB-186G2.4	0
CAPN12	2.0766
CTD-2540F13.2	1.35379
RNU6-140P	0.355407
LGALS4	0.972026
AC104534.2	0.87992
AC008982.2	1.40092
CTC-360G5.6	0
CCER2	1.23901
CTC-360G5.9	0.324612
CTB-189B5.3	0.0515102
ACP7	0.498195
CTC-218B8.3	0
SYCN	0.906717
IFNL3P1	0
IFNL3	0
IFNL4	0.0170174
MSRB1P1	0
IFNL4P1	0
IFNL2	0
IFNL1	0
LRFN1	1.18379
CTC-246B18.8	0.414668
CTC-246B18.10	1.53468
RN7SL566P	0.990369
MIR4530	0
DLL3	0.0440834
SELENOV	0.0146399
EID2B	1.29602
CTB-60E11.9	0
TDGF1P7	0
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0
RPS29P30	0
LGALS16	0
LGALS17A	0.0297088
AC093063.2	0
RPS29P27	0
LGALS14	0
AC006133.7	0
CLC	0
LEUTX	0
LLNLR-268E12.1	1.31256
MIR6719	0
FCGBP	2.66822
PRR13P5	0.618358
ZNF546	0.835181
CTC-471F3.5	0.778869
ZNF780B	3.56274
ZNF780A	4.16105
AC005614.3	0
VN1R96P	0
TTC9B	0.104033
CNTD2	0.163778
CTC-425O23.2	0.528798
MIR641	0
RNU6-945P	0
Y_RNA	0
Y_RNA	0
CTC-425O23.5	1.13645
MIR6796	0
HIPK4	0.160833
PRX	2.03805
CTC-492K19.7	0
CTC-492K19.4	1.65666
Metazoa_SRP	0
SPTBN4	0.502258
RNU6-195P	0
MIA	1.05479
CTC-490E21.14	1.14582
CYP2T1P	1.477
CYP2F2P	0.149625
CTC-490E21.10	0.629451
CTC-490E21.11	1.08916
CYP2A6	0.0900176
CYP2A7	0.0242147
CYP2G1P	0.046782
CTC-490E21.13	0
CYP2B7P	0.143623
AC092071.1	0
CYP2B6	0
CYP2A7P1	0
CYP2G2P	0
CTD-2356P16.6	0
CYP2A13	0
CYP2F1	0.972814
CYP2T3P	0
RPL36P16	0
RN7SL718P	0
CTD-2195B23.3	0.162109
RN7SL34P	0
B9D2	4.47491
CTC-435M10.12	1.74995
CTC-435M10.10	0
Metazoa_SRP	0
ERICH4	0.287491
PCAT19	2.19892
AC005795.1	0.285003
PLEKHA3P1	0.0649594
AC006129.1	0.151831
LINC01480	0.547433
AC006129.2	0.515444
CEACAM21	0.460417
AC006129.3	0
CEACAMP3	0
CEACAM4	1.12482
DNAJC19P3	0
AC005626.3	0
AC005794.1	0
AC011513.4	0.156961
CEACAM3	0.840857
HNRNPA1P52	0
AC020956.3	0
LYPD4	0
DMRTC2	0
MIR6797	0
CD79A	2.39732
CTD-2575K13.6	0.290694
ATP1A3	0.244701
GRIK5	1.79211
POU2F2	0.923511
CTC-378H22.1	0.0359572
MIR4323	0
CTC-378H22.2	0.0668232
ZNF526	4.59432
AC006486.10	0.301561
PRR19	0.950815
TMEM145	0.212172
MIR8077	0
LIPE-AS1	0.588557
LIPE	4.35327
RNU4-60P	0
CTB-50E14.5	3.52935
CEACAMP2	0
CEACAM8	0.0486695
CEACAMP1	0
CEACAMP5	0
RPS10P28	0.0882362
PSG3	0
PSG8	0
CEACAMP6	0
PSG8-AS1	0
PSG10P	0
PSG1	0
PSG6	0
PSG7	0
CEACAMP7	0
CTC-490G23.6	0
PSG11	0
CEACAMP8	0
PSG2	0
CEACAMP9	0
AC005392.13	0
PSG5	0
PSG4	0.207586
CEACAMP10	0
PSG9	0
CEACAMP11	0
CEACAMP4	0
CD177	0.694623
CTC-490G23.4	0
CD177P1	0
TEX101	2.48425
ZNF575	1.55744
L34079.3	0
L34079.4	0
SRRM5	1.53791
PLAUR	3.76443
RN7SL368P	0
LLNLR-271C9.1	0.0246387
IRGC	0.026575
KCNN4	4.7091
AC115522.3	1.61495
ZNF283	1.53215
ZNF404	2.48219
RP11-15A1.4	0.305031
RP11-15A1.3	1.02999
RP11-15A1.2	0.122474
ZNF45	4.60668
ZNF221	0.506377
ZNF155	2.47667
RP11-15A1.8	0.782648
RP11-15A1.9	0.298844
RP11-15A1.7	0.191609
ZNF230	1.5646
AC067968.3	0
ZNF222	1.80553
ZNF223	3.09177
ZNF284	1.79974
RNU6-902P	0
AC084219.4	0.428628
ZNF225	1.62801
ZNF234	3.69361
ZNF226	4.92276
ZNF227	3.73837
ZNF235	2.03264
CTC-204F22.1	0.182474
ZNF233	0.36663
CTC-512J12.7	0.352581
NDUFA3P1	0.130608
ZNF112	2.81379
ZNF285	0.53932
ZNF229	1.61746
ZNF285B	0.12173
ZNF180	3.33069
CEACAM20	0
AC138472.6	0
CEACAM22P	0.0266813
AC138472.4	0
IGSF23	0
CTB-171A8.1	0.274598
MIR4531	0
AC092066.1	4.35189
CEACAM16	0.0906849
snoZ6	0
MIR8085	0
SNORA70	0
AC092066.6	0
CTB-129P6.4	0.709562
APOC1	1.79983
APOC1P1	0
APOC4	0
APOC2	0.472255
CTB-129P6.11	0.354401
RNU6-611P	0
CTB-179K24.3	1.33077
EIF5AP3	0.159225
AC005757.6	0
NKPD1	1.2896
AC006126.3	0.162747
EXOC3L2	2.78713
CKM	1.88077
RPS16P9	0
CD3EAP	3.69102
MIR6088	0
FOSB	2.40735
RTN2	4.05173
PPM1N	2.17215
GPR4	3.24882
EML2-AS1	0.507677
RN7SL836P	0
GIPR	2.42162
MIR642A	0
AC007191.4	0.970807
BHMG1	0
AC074212.6	2.29731
RSPH6A	0.0168902
AC092301.3	1.24013
FOXA3	0.0867624
NANOS2	0
NOVA2	1.13857
MIR769	0
PGLYRP1	0.19232
CTC-344H19.4	0.133851
IGFL4	0.0869618
AC007193.6	0.769325
CTC-344H19.6	0
IGFL3	0
TGIF1P1	0
IGFL2	0.491667
AC006262.4	0
IGFL2-AS1	3.40564
IGFL1P1	1.60025
AC006262.6	0.74533
RPL12P41	0.197848
AC006262.10	0.90388
AC006262.11	1.16794
IGFL1P2	0
RNU6-924P	0
AC007193.10	2.12518
AC007193.9	3.96079
CCDC8	1.47132
LLNLF-187D8.1	0.00985624
PNMAL1	0.384811
PPP5D1	0.174256
PNMAL2	0.668599
CTB-158D10.3	0
LLNLR-276E7.1	0
AC011551.3	0.0870713
GAPDHP38	0.136878
PTGIR	1.83447
GNG8	0.204207
CTB-12A17.2	0.130891
DACT3	2.79434
DACT3-AS1	0.138587
RN7SL364P	0.25181
MIR320E	0
CTB-174O21.2	0.135854
Y_RNA	0
CTB-147N14.6	1.25108
CTB-147N14.7	0
CTB-147N14.4	0
CTD-2233K9.1	0.40332
NPAS1	1.00787
BBC3	2.36267
MIR3190	0
C5AR1	2.03737
C5AR2	0.375844
MEIS3	3.89797
SLC8A2	0.459514
NAPA-AS1	1.9492
ZNF541	0.0880511
RN7SL322P	0
CTD-2571L23.8	0.198159
CTD-3001H11.2	1.73414
GLTSCR1-AS1	0
AC008985.1	0.0323476
SNORD23	2.69895
GLTSCR2-AS1	0.570068
RPL23AP80	0
CTD-2571L23.9	0
TPRX1	0
CRX	0.00575596
TPRX2P	0
LINC01595	0
SULT2A1	0.039187
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C	1.29792
PLA2G4C-AS1	0
CTC-453G23.5	0.246385
CTC-453G23.4	0
CARD8	4.53772
CTC-453G23.7	0.0522296
CTC-453G23.8	0.418
CARD8-AS1	2.40864
CTC-241F20.4	0
ZNF114	0.11389
CCDC114	0.233841
SYNGR4	0.0502546
GRIN2D	0.234945
KCNJ14	1.66912
CTC-273B12.5	0
CTC-273B12.10	0.184845
SPACA4	2.45163
AC022154.7	0.361023
SEC1P	0.147116
NTN5	0.719162
MAMSTR	1.75183
IZUMO1	0.397981
FUT1	4.08475
FGF21	0
RNU6-317P	0
HSD17B14	4.45198
TULP2	0.121468
NUCB1-AS1	0.405485
CTD-2639E6.4	0.3226
DHDH	1.31784
CTD-2639E6.9	0.338201
MIR6798	0
LHB	0.629576
CTB-60B18.10	0.193748
CGB3	0
NTF6A	0
NTF6G	0
CGB2	0
CGB1	0
NTF6B	0
CTB-60B18.17	0
CGB5	0
CGB8	0
CTB-60B18.15	0
CGB7	1.5763
CTB-60B18.12	0.958929
CTB-60B18.18	3.37599
KCNA7	0.0570135
RN7SL708P	0
C19orf73	2.40482
HRC	1.71101
SLC6A21P	0
SUMO1P4	0
SLC6A16	1.47334
MIR4324	0
CTC-301O7.4	2.06316
AC010524.4	0.0887364
DKKL1	0.129383
AC010524.2	0.0768562
CCDC155	0.0219546
PTH2	0
GFY	0
SLC17A7	1.497
SNORD33	1.98861
SNORD34	0
SNORD35A	2.89066
MIR150	0
COX6CP7	0
Y_RNA	0
MIR5088	0
ADM5	4.55461
CPT1C	1.97081
CTB-33G10.1	1.14745
TSKS	0.260158
RNU6-841P	0
MIR6799	0
AC006942.4	0.806067
MIR6800	0
AC018766.6	0.832898
MIR4749	0
IL4I1	0.345092
SIGLEC11	0.116385
SIGLEC16	0.304844
Metazoa_SRP	0
ZNF473	3.06874
CTD-2126E3.3	0.165663
CTD-2126E3.1	0.105947
CTD-2126E3.5	0
CTD-2126E3.4	0
IZUMO2	0
Metazoa_SRP	0
KCNC3	1.32983
NAPSB	4.08143
NAPSA	1.0081
CTB-191K22.6	0.562438
SPIB	0.313673
MYBPC2	0.17614
FAM71E1	2.27114
ASPDH	0.197682
LRRC4B	2.12627
CTD-2560K21.6	0
SYT3	0.150097
C19orf81	0.213074
SHANK1	0.0933155
GPR32P1	0
GPR32	0
CTD-2568A17.1	0.0508292
ACPT	0.0343889
CTD-2568A17.8	0
SNORD88A	0
LINC01869	0.214543
KLK1	1.67744
KLK15	0
AC011523.2	0
KLK3	0.137868
KLK2	0.0757389
KLKP1	0
KLK4	0.113736
CTB-147C22.3	0
CTB-147C22.8	0.10936
CTB-147C22.6	0.204733
CTB-147C22.9	0.384976
KLK9	2.72316
CTC-518B2.9	3.38987
CTC-518B2.10	0
KLK14	0.982009
SIGLEC18P	0
SIGLEC9	0.479371
CTD-3187F8.15	0
SIGLEC7	0.30348
SIGLEC19P	0
CTD-3187F8.14	0.0209366
CTD-3187F8.6	0
SIGLEC17P	1.48024
SIGLEC20P	0
CTD-3187F8.7	0
SIGLEC21P	0
MIR8074	0
SIGLEC22P	0.124041
CD33	1.0113
SIGLECL1	0
CTD-3187F8.2	0
LINC01872	0
CTD-3187F8.12	0
CTD-2616J11.16	0.496884
CTD-2616J11.9	0
CTD-2616J11.10	0.625854
CLDND2	1.5444
NKG7	2.55904
LIM2	0
C19orf84	0.0467262
CTD-2616J11.14	0
NIFKP6	0
SIGLEC10	2.48887
CTD-2616J11.3	0.138605
CTD-2616J11.2	0.0761132
CTD-2616J11.15	0
CTD-3073N11.5	0
SIGLEC8	0.444434
SIGLEC26P	0
CEACAM18	0
SIGLEC12	0.179305
CTD-3073N11.7	0
SIGLEC27P	0
SIGLEC6	0.581689
CTD-3073N11.9	0
SIGLEC28P	0
SIGLEC29P	0
ZNF175	2.66145
AC018755.16	0.381415
AC018755.17	0.0453916
SIGLEC5	0.25108
RPL9P33	0
LLNLR-470E3.1	0.402483
SIGLEC14	0.487763
RPL7P51	0
SPACA6P-AS	0.180985
MIR99B	0
SPACA6	4.24598
HAS1	0.117384
FPR1	1.40554
FPR2	0.0916343
FPR3	1.34562
ZNF577	4.75477
AC006272.2	0.0874078
AC074141.3	1.13421
ZNF649-AS1	0
ZNF649	3.51582
CTC-429C10.7	0
ZNF613	2.47064
ZNF350-AS1	0.264048
ZNF350	4.73775
ZNF615	3.08071
ZNF614	2.4176
CTC-471J1.11	1.46676
CTC-471J1.2	1.65725
CTC-471J1.10	0.103975
ZNF616	3.00445
CTC-471J1.9	0.0981089
RPL37P23	0.625527
ZNF836	3.90477
CTD-2525I3.2	0.0627882
MIR6801	0
CTD-2525I3.3	0.117394
CTD-2525I3.8	0
Y_RNA	0
ZNF766	3.60245
MIR643	0
CTD-2525I3.5	0.277949
CTD-2525I3.6	0.05261
ZNF610	0.42898
ZNF880	2.50592
ZNF528-AS1	1.56219
CTD-3018O17.5	0.544008
DPPA5P1	0
ZNF534	0.0344212
ZNF578	0.10147
CTD-3018O17.6	0
CTD-3099C6.5	0
ZNF808	3.23847
ZNF701	2.27241
CTD-3099C6.7	0
ZNF137P	2.47295
CTD-3099C6.11	2.05554
CTD-3099C6.9	2.07406
ZNF611	1.83452
ZNF28	3.88701
CTD-2102P23.1	0.105762
ZNF468	4.85397
CTD-2331H12.5	1.70961
ZNF320	4.17826
CTD-2331H12.9	0
ZNF888	4.49183
CTD-2331H12.7	0.775029
ZNF321P	3.35036
ZNF816	3.17067
ZNF702P	0.489988
CTD-2620I22.2	0.030678
CTD-2620I22.3	0
ERVV-1	0
ERVV-2	0
ZNF415	1.99924
ZNF347	1.84855
ZNF665	0.45559
CTD-2245F17.3	2.36522
NDUFV2P1	1.54314
ZNF677	0.958399
CTD-2245F17.6	1.20793
VN1R2	0
VN1R4	0
CTD-2245F17.9	0
FAM90A27P	0
BIRC8	0
FAM90A28P	0
VN1R6P	0
ZNF845	3.5712
ZNF525	2.52537
ZNF765	1.61118
RPL39P36	0.513841
TPM3P9	4.43886
ZNF813	1.45447
TPM3P6	0.615566
CTD-2224J9.8	0.120856
CTB-167G5.7	0.162974
ZNF331	4.27266
CTB-167G5.6	0
CTB-167G5.3	0
RN7SL317P	0
DPRX	0
RNU6-698P	0
CTC-339O9.2	0
MIR512-1	0
MIR512-2	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR519E	0
MIR520F	0
MIR515-2	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
RNU6-803P	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
RNU6-980P	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
RNU6-982P	0
MIR521-1	0
RNU6-751P	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
RNU6-1041P	0
MIR516A2	0
CTC-339O9.1	0
RNU6-165P	0
HMGN1P32	0
SEPT7P8	0
AC008753.3	0.578068
CTD-3022G6.1	0
MIR373	0
AC008753.4	0
NLRP12	0.0687202
AC008753.6	0
AC008440.10	0
PRKCG	0.0352762
CACNG7	0.0198921
CACNG8	0.0497781
CACNG6	0
CTD-3093M3.1	0
VSTM1	0
TARM1	0
OSCAR	1.73831
AC012314.8	1.01449
AC012314.20	0
AC012314.19	0
LILRB3	1.15969
CTB-83J4.1	0
AC010492.2	0.0954922
LILRA6	0.878296
AC010492.4	0
LILRB5	1.94056
RNU6-1307P	0
AC010492.5	0
LILRB2	1.16083
MIR4752	0
AC010518.3	0
AC010518.2	0
AC008984.5	0
AC008984.7	0
LILRA5	0.567826
VN1R104P	0
AC008984.6	0
LILRA4	0.0591532
LAIR1	1.47549
AC008746.10	0
TTYH1	0.733234
AC008746.3	0.0702078
CTD-2587H19.2	0.187855
CTD-2587H19.3	0.208712
AC008746.12	1.92912
LENG8-AS1	4.93226
AC008746.5	1.90059
LAIR2	0
AC008746.9	0
KIR3DX1	0.00791488
AC009892.2	0
LILRA2	0.280677
LILRA1	0.20874
AC009892.5	0
LILRB1	0.822157
AC009892.10	0
LILRB4	0.382781
MIR8061	0
VN1R105P	0
AC009892.9	0
AC011515.2	0
LILRP1	0
AC098784.1	0
LILRP2	0.0286207
KIR3DL3	0
KIR2DL3	0
KIR2DP1	0
KIR2DL1	0
KIR3DP1	0
KIR2DL4	0.10559
KIR3DL1	0
KIR2DS4	0
KIR3DL2	0.028622
RNU6-222P	0
FCAR	0.106963
CTB-61M7.2	0.141978
NCR1	0.0611168
NLRP7	0.0166439
CTC-550B14.10	0
CTC-550B14.1	0
CTC-550B14.7	4.10856
GP6	1.19406
CTD-2587H24.1	0.0562097
MIR7975	0
TNNT1	4.89965
TNNI3	1.15309
DNAAF3	0.673627
CTD-2587H24.5	0
snoU13	0
SYT5	0.0282606
PTPRH	0.240894
CTD-2587H24.10	0.171401
MIR6804	0
MIR6802	0
MIR6803	0
BRSK1	1.58856
TMEM150B	0.372931
CTD-2105E13.16	0
COX6B2	1.0719
FAM71E2	0.0237827
IL11	0.597091
TMEM190	0.186292
CTD-2105E13.15	0
SHISA7	0.0329167
CTD-2537I9.19	0
CTD-2537I9.15	0
CTD-2537I9.16	0
NAT14	4.73507
SSC5D	3.25664
SBK2	0
SBK3	0.173755
CTD-2537I9.18	1.69531
CTD-2537I9.13	1.25471
AC010525.4	0.575372
NLRP9	0.0161619
RN7SKP109	0
RFPL4A	0
RFPL4AL1	0
RFPL4AP1	0
NLRP11	0
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
LINC01864	0
Y_RNA	0
CTD-2621I17.8	0
CTD-2621I17.3	1.24708
GALP	0
ZSCAN5B	0.0179491
ZSCAN5C	0.00971742
CTD-2086L14.1	0.104918
ZSCAN5A	1.24744
ZSCAN5DP	0.0520033
AC006116.20	1.19656
AC006116.19	0.157682
AC006116.17	0.0686123
VN2R17P	0.0444622
AC006116.22	0.0511062
AC006116.14	0
AC006116.13	0
AC006116.15	0
AC006116.21	0
ZNF542P	3.18744
ZNF582	0.992174
AC006116.24	0.520011
SLC25A36P1	0.141719
AC006116.12	0.0717472
ZNF582-AS1	1.11495
ZNF583	0.385617
ZNF667	1.02289
ZNF667-AS1	3.9976
AC098795.1	0
LLNLR-285B5.1	0.100431
ZNF471	3.41766
AC005498.4	0.117993
AC005498.3	0.138947
ZFP28	2.32259
AC007228.11	0.573355
ZNF470	1.29469
