Name	Colon - Sigmoid
RP11-53B2.1	0.0414137
RP11-53B2.2	0.223043
RP11-53B2.5	0.18612
RP11-53B2.3	0.0695331
RP11-53B2.6	0.286265
RP11-53B2.4	0
MIR4526	0
RP11-701H16.4	1.00661
RP11-720L3.1	0
RN7SL362P	0
MC5R	0
MC2R	0
RP11-681N23.1	0
RP11-411B10.7	0.0827384
RP11-411B10.8	0.49056
ZNF519	3.32162
RP11-411B10.2	1.13337
FRG2LP	0
RP11-411B10.5	0
NF1P5	0
ANKRD20A5P	0.130092
RNU6-316P	0
RHOT1P1	0.147155
RP11-757O6.6	0
CYP4F35P	0.308225
RP11-757O6.7	0
RP11-757O6.4	0
TERF1P2	0
FEM1AP2	0.0357308
LONRF2P1	0
CXADRP3	0
GRAMD4P7	0
POTEC	0
RNU6-1021P	0
OR4K7P	0
OR4K8P	0
SNX19P3	0.0241702
VN1R74P	0
GTF2IP8	0
ANKRD30B	0.0320288
RNU6-1210P	0
RP11-1157N2__B.2	0
MIR3156-2	0
LINC01906	0
FGF7P1	0
RP11-527H14.4	0
LINC01443	0.0462507
LINC01444	0
RP11-527H14.1	0
RP11-805F19.3	0.0234278
RP11-805F19.4	0.040614
RP11-805F19.5	0
RP11-805F19.2	0
RP11-805F19.1	0
RP11-454P7.3	0
BNIP3P3	0
RP11-454P7.1	0
AP005901.1	0
RNU6-721P	0
RP11-254G11.1	0
RNU6-120P	0
EXOGP1	0
RP11-699A5.2	0
GREB1L	0.671413
RP11-296E23.2	0
RP11-296E23.1	0
SNORD23	0
RP11-13N13.5	0.222611
RP11-13N13.6	0.173684
MIR320C1	0
SNORA81	0
Y_RNA	0
RN7SL233P	0
SNORA73	0
MIR133A1HG	0.413954
RP11-268I9.1	0
RP11-268I9.3	0
RNU6-1038P	0
RP11-268I9.4	0
RNA5SP451	0
LINC01900	0
RP11-595B24.2	0
RNU6ATAC20P	0
GATA6-AS1	2.067
RP11-627G18.2	0.0918666
RNU6-702P	0
RP11-627G18.1	0.119489
RP11-627G18.4	0
RP11-535A5.1	0.143589
CTAGE1	0
RP11-863N1.4	0
RPS4XP18	0
RNU6-1032P	0
RP11-739L10.1	0.17286
RP11-370A5.1	0.033313
RP11-370A5.2	0.062545
UBE2CP2	0.353467
RN7SL745P	0
Y_RNA	0
CABLES1	2.61767
TMEM241	1.72593
RP11-17J14.2	0
Y_RNA	0
RP11-639E23.1	0
Y_RNA	0
RPS10P27	0
LAMA3	4.1294
RPL23AP77	0
RP11-403A21.1	0.469431
TTC39C	4.86156
TTC39C-AS1	0.156322
RP11-403A21.3	0
RP11-799B12.2	0.516591
RNU5A-6P	0
RP11-799B12.1	3.55772
CABYR	0.820451
RP11-799B12.4	2.53201
RNA5SP452	0.313388
Metazoa_SRP	0.414851
RNU6-435P	0
MIR320C2	0
RP11-621L6.2	0
RP11-621L6.3	0.219689
Y_RNA	0
RP11-178F10.1	0
HRH4	0.091973
RP11-178F10.2	0
RP11-178F10.3	0
EIF4A3P1	0
LINC01915	0.0810989
RP11-449D8.2	0
RAC1P1	0
RP11-449D8.3	0
RP11-449D8.5	0
LINC01894	0.0614466
WBP2P1	0
RP11-958F21.3	0
CTD-2576N18.1	0
CTD-2006O16.2	0
RN7SL97P	0
RP11-737G21.1	0
RPS24P18	0
PSMA8	0
DHFRP1	0.12794
NPM1P2	0
TAF4B	3.12146
FAM60BP	0
RP11-25D3.1	0
RP11-107K17.2	0
RNU6-1289P	0
LINC01543	0
RP11-9E17.1	0.595529
RP11-349H17.2	0.0458802
MIR8057	0
CIAPIN1P	0.0824447
AQP4-AS1	0.0445337
PCAT18	0.080242
RP11-552O4.1	0
RP11-552O4.2	0
AQP4	0.187731
CHST9	0.871062
RP11-526I8.2	0
LINC01908	0
RP11-739N10.1	0
RP11-26N15.2	0
UBA52P9	0
RP11-612A1.1	0
RBM22P1	0
PA2G4P3	0
AC015933.2	0
RP11-430E17.1	0
ARIH2P1	0
RP11-510D21.1	0
RP11-510D21.2	0
RNU6-408P	0
CTD-2515C13.1	0
CTD-2515C13.2	0
RP11-784B15.1	0
MIR302F	0
RP11-675P14.1	0
RP11-675P14.2	0
RP11-25I11.1	0
RNU6-857P	0
DSC3	0.160057
DSC2	0.618619
DSCAS	0
DSC1	0.0435794
RP11-408H20.3	0
DSG1	0.0775945
DSG1-AS1	0
RNU6-167P	0
DSG4	0
Y_RNA	0
DSG3	0.0457176
RP11-650P15.1	0
DSG2	2.07921
DSG2-AS1	0
TTR	1.06185
B4GALT6	2.58482
RP11-549B18.1	0.749476
RN7SKP44	0
LRRC37A7P	0.170572
SLC25A52	0.0265038
RP11-210K20.2	0.134541
RP11-210K20.6	0
RP11-210K20.5	0.199214
RNU6-1050P	0
RP11-326K13.4	0.679897
PGDP1	0
RP11-326K13.2	0
RP11-326K13.3	0
RNF125	2.25042
RP11-326K13.5	0
RP11-53I6.1	0
RP11-53I6.3	0.21755
RP11-53I6.4	0.574054
GAREM1	4.73835
RNA5SP453	0
MEP1B	0.0598625
CLUHP6	0
RP11-344B2.3	0
Y_RNA	0
RP11-344B2.2	0
AC021224.1	0
HNRNPA1P7	0.468704
WBP11P1	0
RP11-386P4.1	0
KLHL14	0.18887
AC012123.1	0
RP11-57G22.1	0
RP11-746B8.1	0
CCDC178	0.195861
RP11-680N20.1	0
RP11-258B16.1	0
ASXL3	1.43457
NOL4	0.109667
Y_RNA	0
RP11-379L18.2	0
RP11-379L18.1	0
RP11-379L18.3	0
RP11-115P21.1	0
RP11-138H11.1	0
RP11-96A15.1	0.057453
RP11-294N21.2	0
RP11-294N21.3	0.274427
RP11-158H5.2	4.07831
RP11-158H5.8	1.0957
RP11-158H5.7	0.906369
RP11-54G14.1	2.08908
ZNF396	1.0449
RP11-322E11.1	0
RP11-322E11.2	0.0384406
RP11-322E11.5	0.850855
RP11-322E11.3	0.191135
MIR3975	0
RP11-712P20.2	0
RP11-873E20.1	0.242064
NRBF2P1	0
MIR187	0
MIR3929	0
RP11-905K4.1	0
RP11-723J4.3	0.605824
RP11-49I11.1	2.77577
MOCOS	0.71786
RP11-49I11.4	0.390551
RP11-49I11.2	0
RP11-49I11.3	0
KIAA1328	2.44072
RP11-58G13.1	0
RP11-95O2.1	0.226344
CELF4	1.37621
RP11-95O2.5	1.68799
RP11-797E24.3	0
RP11-797E24.1	0
RP11-1147P1.1	0
MIR4318	0
RPL12P40	0
RP11-687D19.1	0
RN7SKP182	0
RNU6-706P	0
RP11-244M2.1	0
RP11-1I2.1	0
RPL7AP66	1.10822
MIR924	0
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0
LINC01902	0.0169618
RP11-5A1.1	0
LINC01477	0
RPL17P45	0
KC6	0.0512041
RP11-188I24.1	0
AC011225.1	0
RP11-687E1.2	0.688534
RP11-115N12.1	0.158647
LINC00907	0.0334675
RNA5SP454	0
RIT2	0.331628
SYT4	1.95783
RP11-789C7.1	0
AC083760.1	0
RNA5SP455	0
KRT8P5	0
LINC01478	0
MLECP1	0
RP11-456K23.1	2.73567
RP11-9H20.2	0
MIR4319	0
RP11-693M3.1	0.233459
RP11-846C15.2	0
SLC14A2	0.0289536
SLC14A2-AS1	0
RP11-749H17.1	0
RP11-749H17.2	0
RP11-116O18.1	0.106487
RP11-116O18.3	0
SLC14A1	0.688235
RP11-618K16.4	0
SIGLEC15	0.028021
RN7SKP26	0.224187
RP11-8H2.1	0.0655049
RNY4P37	0
RNU6-1278P	0
RNF165	0.656366
RP11-63I8.1	0
LOXHD1	0.0667513
ST8SIA5	0.0778256
RP11-742D12.1	0
RP11-742D12.2	0.0189549
RP11-687F6.5	0.376105
PIAS2	4.86888
RP11-687F6.4	0
RP11-776B3.1	0
KATNAL2	1.80345
ELOA3D	0
ELOA3C	0
ELOA3B	0
ELOA3	0
ELOA2	0
RP11-49K24.3	0.815186
RP11-49K24.4	0.326715
RP11-49K24.8	0.642416
RP11-49K24.5	0.294275
SKOR2	0
RNU6-1131P	0
CTD-2130O13.1	0
MIR4527	0
RP11-157P23.1	0
RP11-157P23.2	0
TPMTP1	0
RP11-767C4.1	0
RP11-380M21.1	0.186448
RP11-380M21.4	0
RP11-380M21.3	0
ZBTB7C	0.853323
RP11-246E12.2	0
RNU6-708P	0
C18orf12	0
RNA5SP456	0
RP11-23B5.2	0
POLR3GP2	0
RP11-426J5.3	0.275909
RP11-426J5.1	0
MIR4743	0
RP11-426J5.2	0
RP11-46D1.2	0
RP11-484L8.1	0.0573961
RP11-1058N17.1	0
RP11-15F12.6	0
RP11-15F12.1	0.105217
MIR4744	0
RP11-15F12.3	0
RP11-30L3.2	0
RP11-110H1.9	0
PRR13P4	0
RP11-110H1.4	0.487339
MIR1539	0
SNORD58C	0
SNORD58A	0
SRP72P1	0
RP11-110H1.8	0
LIPG	0.613918
SMUG1P1	0
RP11-813F20.2	0
SNHG22	1.24433
MYO5B	0.539164
Y_RNA	0
RNA5SP457	0
RP11-813F20.4	0
ADAD1P2	0
RP11-689E3.2	0
MIR4320	0
RN7SL310P	0
CFAP53	1.13192
RP11-699C17.1	0.432682
RP11-1030E3.1	0
RP11-1030E3.2	0
RNA5SP458	0
SKA1	0.115641
RPLP0P11	0
RP11-10I6.2	0
MRO	0.166045
HNRNPA3P16	0
RPL17P46	0
Y_RNA	0
ELAC1	3.28967
SRSF10P1	0
RNU1-46P	0
LINC01630	0
SS18L2P2	0
RP11-267C16.2	0
RSL24D1P9	0
RP11-440L16.1	0
RPS8P3	0
RP11-25O3.1	0
DCC	0.189034
RP11-7K9.2	0
VN1R76P	0
MIR4528	0
RP11-671P2.1	0
LINC01919	0
LINC01917	0
RPL29P32	0
RP11-116K4.1	0.0993572
SNORA37	0
RP11-850A17.1	0.162976
STARD6	0.0245581
C18orf54	1.37372
RP11-61D1.3	0
RP11-61D1.2	0
RP11-289E15.1	0
DYNAP	0
RAB27B	0.380376
RPSAP57	0
RP11-99A1.2	0
RP11-839G9.1	0
CCDC68	2.20962
MAP1LC3P	0
LINC01929	0
RNA5SP459	0
TCF4-AS1	0
MIR4529	0
TCF4-AS2	0
RPL21P126	0
RP11-397A16.1	0
LINC01415	0.187549
RP11-397A16.3	0
LINC01416	0
CTD-2008L17.1	0
CTD-2008L17.2	0.0203407
LINC01905	0
RP11-456O19.5	0
SNORA73	0
LINC01539	0
RP11-456O19.3	0
WDR7	4.05098
Y_RNA	0
RP11-383D22.1	0
U3	0
WDR7-OT1	0
LINC-ROR	0
CTD-2526M8.3	0
BOD1L2	0.0155407
CTD-2526M8.2	0
RNU6-737P	0
ST8SIA3	0.297784
RP11-714M23.2	0
ONECUT2	0.0150864
RP11-706P11.2	1.10473
RP11-35G9.3	1.37796
RP11-35G9.5	1.16947
RNU6-742P	0
RSL24D1P11	0.373444
LINC01897	0
HMGN1P30	0
RP11-718I15.1	0
RP11-845C23.2	0.307447
RP11-1151B14.2	0
RP11-1151B14.3	0
RP11-1151B14.1	0
ALPK2	0.268327
RP11-1151B14.5	0
RP11-1151B14.4	0
RP11-126O1.2	0
SNORA108	0
RPL9P31	0
RP11-126O1.6	0
RP11-126O1.5	0.276898
RP11-126O1.4	0
MRPL37P1	0
RP11-108P20.2	0
RNU6-219P	0
LINC01926	0
U8	0
RNU2-69P	0
OACYLP	0
RP11-685A21.1	0
GRP	2.41017
RAX	0
CPLX4	0
RP11-27G24.1	0.134897
RP11-27G24.3	0.0921983
RP11-760L24.1	0
RP11-2N1.1	0
RP11-2N1.3	2.89522
RPS26P54	0
GLUD1P4	0
RP11-824M15.3	0
PMAIP1	1.71351
RP11-866E20.1	0
NFE2L3P1	0
RN7SL342P	0
SDCCAG3P1	0
RP11-866E20.3	0
FAM60CP	0
RNU6-567P	0
RP11-795H16.3	0
RPS3AP49	0.117488
RNU4-17P	0
RP11-795H16.2	0
RP11-396N11.1	0
MC4R	0
RP11-325K19.3	0
MRPS5P4	0
RP11-325K19.6	0
RP11-325K19.2	0
RP11-325K19.1	0
CTBP2P3	0
HMGN1P31	0
CDH20	0.0716159
RNU6-116P	0
RPL30P14	0
RP11-879F14.3	0
RP11-879F14.2	0.123406
RP11-879F14.1	0
RP11-1096D5.2	0
LINC01544	0.0239694
RNF152	3.17266
PIGN	2.02988
RPIAP1	0
RP11-173A16.2	0.0595402
RP11-173A16.1	0.700778
TNFRSF11A	0.786187
Y_RNA	0
RP11-640A1.3	0
RPL17P44	0
RP11-640A1.4	0
ACTBP9	0.172227
RP11-120K19.4	0.425331
RP11-120K19.3	0.294348
RN7SL705P	0
RNU6-142P	0
RP11-299P2.1	0
RP11-299P2.2	0
RP11-635N19.1	3.53921
RP11-635N19.2	0.0629632
SERPINB5	0.109516
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0
SERPINB13	0.0199488
SERPINB4	0
SERPINB11	0
SERPINB3	0.0359934
SERPINB7	0.0336986
SERPINB2	0.0511148
SERPINB10	0
HMSD	0.190267
RP11-793J2.1	0.224854
SERPINB8	2.97472
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0
RP11-775G23.1	0
CDH7	0.0108519
RP11-389J22.1	0
RP11-389J22.3	0
PRPF19P1	0
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0.260503
CTD-2541J13.1	0.836324
DSEL	4.45027
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.29721
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	1.40931
RP11-734B5.2	0
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0
RP11-861L17.4	0.127078
RP11-861L17.2	0
RP11-674P19.2	0.103472
RP11-17E3.1	0
DOK6	0.818899
RP11-465I4.3	0
RP11-465I4.2	0
RP11-543H23.1	0
RP11-543H23.2	0
CD226	0.212022
RTTN	3.50694
LINC01909	0.420785
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
CBLN2	1.14381
HNRNPA1P11	0
NETO1	0.00670311
RP11-713C5.1	0
RNA5SP460	0
MIR548AV	0
RP11-676J15.1	0
RP11-169F17.1	0.00448923
CTD-2354A18.1	0
RP11-126K15.1	0
RN7SL401P	0
RP11-25L3.3	0
RP11-25L3.1	0
FBXO15	0.124435
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	2.37416
LINC01922	0
FAM69C	1.24405
RP11-231E4.5	0.243217
CNDP1	0.0482826
RP11-231E4.3	0
RP11-405M12.3	0.173997
RP11-405M12.4	0.23032
Clostridiales-1	0
RP11-405M12.2	0
RP11-321M21.4	0
RP11-321M21.3	0
SMIM21	0
RP11-321M21.1	0
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0
RP11-94B19.6	0
LINC01893	0
RP11-94B19.5	0
RP11-94B19.2	0
RP11-94B19.7	0
RP11-94B19.3	0
RP11-94B19.4	0
RP11-504I13.3	0.472501
RP11-504I13.2	0.0185919
RP11-17M16.2	1.51804
C18orf65	0.207191
LINC00908	0.448358
LINC00683	0.0574317
LINC01927	0.101968
LINC01879	0
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	1.72768
RNU6-346P	0
RP11-162A12.4	2.84553
RPL26P35	0
Metazoa_SRP	0
RP11-162A12.3	0
RP11-862L9.3	0.0412519
RP11-862L9.2	0.0499139
RP11-4B16.3	0.604073
RP11-4B16.1	0.172835
RP11-4B16.4	0.830231
RP11-751H17.1	0
GALR1	0.262899
RP11-176N18.2	0
SNORA25	0
BDP1P	0
RP11-63N3.1	0
RP11-63N3.2	0
RNA5SP461	0
LINC01029	0
RP11-671C19.2	0
RNU6-655P	0
RP11-100K18.1	0
RP11-451L19.1	0
RP11-123I22.1	0
Y_RNA	0
RP11-715C4.1	0
CTD-2382H12.2	0
CTD-2382H12.1	0
LINC01896	0
SALL3	0
RP11-849I19.2	0
CTD-2286N8.2	0.617548
CTD-2286N8.1	0
RP11-800A18.4	0
RP11-800A18.3	0.0942786
RP11-196B3.1	0.0439432
RP11-196B3.3	0
RP11-196B3.2	0.0405078
RP11-196B3.4	0.202067
RP11-567M16.1	0.43634
RP11-567M16.2	0
RP11-567M16.3	0
RP11-567M16.5	0
RP11-154H12.2	0
RP11-154H12.3	0
KCNG2	0.27472
RP11-248M19.1	0.531894
RBFADN	1.47395
SLC25A6P4	0.23095
RP11-795F19.5	1.40943
PARD6G-AS1	0.699485
AC139100.4	2.32376
AC139100.3	0.41819
WASH5P	1.0477
AC008993.2	0
LLNLR-222A1.1	0
AC008993.3	0
FAM138F	0
OR4G3P	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
AC092192.1	0
SEPT14P19	0
CICP19	0
LLNLF-173C4.2	0
LLNLF-173C4.1	0
LINC01002	0.511249
RNU6-1076P	0
CTD-3113P16.11	0.21404
PLPP2	2.52269
THEG	0.0102888
AC010641.1	0
C2CD4C	2.26392
RNA5SP462	0
ODF3L2	0.480695
MADCAM1	1.43272
AC005775.2	0.691531
GZMM	0.824616
AC009005.2	0.97632
HCN2	1.28091
AC005559.3	0
AC004449.6	0.405005
FGF22	0.995492
AC004156.3	0.218959
PRSS57	0.0790957
RPS2P52	0
MISP	0.373453
AC006273.4	0.15902
LINC01836	0.181224
MIR4745	0
PLPPR3	0.147789
AZU1	0.234504
PRTN3	0.122723
ELANE	1.99517
RNU6-9	0.334197
KISS1R	0.0257268
ARID3A	4.06786
AC005391.2	0
LLNLR-260G6.1	0
LLNLR-284B4.2	0
GRIN3B	0.518116
LLNLR-284B4.1	0
RNU6-2	0.655578
ABCA7	4.02351
HMGB2P1	0
CBARP	0.953838
AC004221.2	0.0972532
CIRBP-AS1	1.728
EFNA2	0.104763
RPS15P9	0
AC005330.2	0.46681
LLNLR-307A6.1	2.1369
AC005329.7	2.48031
CTB-25B13.5	1.89039
APC2	1.55575
PCSK4	3.84905
REEP6	3.04333
ADAMTSL5	4.41616
CTB-25B13.9	0.52479
PLK5	0.526297
RN7SL477P	0.227783
RNU6-1223P	0.310188
Metazoa_SRP	0
AC005256.1	0
ONECUT3	0.0145282
ATP8B3	0.675444
MIR1909	0
CTB-31O20.4	4.20235
CTB-31O20.6	0
CTB-31O20.8	0.0488046
ADAT3	3.37741
CSNK1G2-AS1	0.0864325
LLNLR-304A6.1	0.168265
LLNLR-304A6.2	0.257508
AC007136.1	0
AC004490.1	0.0550467
MIR1227	0
AMH	2.46276
MIR4321	0
JSRP1	0.203508
C19orf35	0.460565
LINGO3	0.553774
TMPRSS9	1.10384
MIR7108	0
LINC01775	0
RNU6-993P	0
ELOCP28	0
RN7SL121P	0
CTC-265F19.2	0.347178
MIR7850	0
CTC-265F19.3	0
CTC-265F19.1	0
AC006538.8	0
DIRAS1	2.05394
AC006538.1	0.722775
ZNF555	2.11343
AC006130.3	0
ZNF556	0.0352107
AC006130.4	0
AC119403.1	0
ZNF57	3.91382
AC006277.2	1.04785
ZNF77	3.91411
AC006277.3	1.34975
TLE6	1.11199
AC005262.3	0.319766
AC005262.4	0
GNA15	3.05116
AC005264.2	0.0181834
S1PR4	0.941208
CELF5	0.460865
AC010649.1	0
AC007792.1	0.614866
AC005514.2	0
SMIM24	0.184901
SNORD38	0
AC005786.5	0
AC005786.6	0
AC005786.3	0
GIPC3	1.96738
TBXA2R	3.24868
CACTIN-AS1	1.41599
AC004637.1	2.39676
TJP3	0.295199
AC005954.3	0.819012
AC005954.4	0.950993
RAX2	0.0122719
AC005777.3	0
MATK	0.330223
ZFR2	0.37524
FTLP5	0
ATCAY	1.96914
RN7SL202P	0
NMRK2	0.730104
SNORD37	0
CTD-2622I13.3	0.795034
Metazoa_SRP	0
CREB3L3	0.0831893
ANKRD24	1.67607
EBI3	2.45404
AC005578.3	0.0397022
SHD	0.0437193
TMIGD2	0.117612
FSD1	1.36159
STAP2	2.14907
AC007292.7	0.156224
AC007292.4	0.168496
EIF1P6	0.168011
AC007292.3	0.493255
AC007292.6	2.60523
CHAF1A	4.82062
CTB-50L17.5	0.0613541
MIR4746	0
CTB-50L17.7	3.69804
CTB-50L17.9	3.30784
CTB-50L17.16	0.108203
PLIN5	4.72948
LRG1	1.22997
CTB-50L17.2	0
DPP9-AS1	1.5028
MIR7-3HG	0.214142
MIR7-3	0
AC005523.3	0.277194
FEM1A	1.53654
CTC-518P12.6	0
ARRDC5	0.18265
UHRF1	0.179052
MIR4747	0
CTC-482H14.5	0
RPL32P34	0.144924
LLNLR-304G9.1	0.155882
ZNRF4	0
TINCR	1.03965
SNRPEP4	2.32029
CATSPERD	0.0461968
PRR22	2.58238
FUT6	0.0598279
FUT3	0.266865
AC024592.9	0
FUT5	0.0131498
AC104532.3	0
AC104532.4	3.67163
CTC-232P5.1	0.537508
CTC-232P5.3	0.0424508
CTC-232P5.4	0.130683
CTB-66B24.1	0.289704
ACSBG2	0.13828
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.121331
CTB-180A7.3	0
PSPN	1.97045
CTB-180A7.6	0.0743307
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
SLC25A41	2.19582
CRB3	0.732258
DENND1C	1.83546
CTD-2396E7.11	0.682727
TUBB4A	4.80689
TNFSF9	0.8959
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	0.190916
RPL7P50	0
TNFSF14	1.55865
CTD-3128G10.7	1.17447
MIR6791	0
CTD-3128G10.6	3.30535
SH2D3A	1.74686
VAV1	2.68872
ADGRE1	0.0832992
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	0.50726
RP11-1137G4.3	0
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	2.31411
CTB-133G6.2	0.661304
PEX11G	4.27524
C19orf45	0.157069
CAMSAP3	0.621477
MIR6792	0
PCP2	0.185695
CTD-3214H19.6	0.136695
STXBP2	4.76536
RPS27AP19	0
RETN	0.38396
MCEMP1	0.315917
FCER2	0.513617
CLEC4G	0.644
CD209	3.09099
RPL21P129	0
CLEC4M	0.0696972
CLEC4GP1	1.28325
EXOSC3P2	0
PRR36	0.66682
LYPLA2P2	0
RNA5SP463	0
LRRC8E	0
CTD-3193O13.12	0.0215921
TGFBR3L	0.843829
CTD-3193O13.1	0.727547
CTD-3193O13.8	2.68117
CTD-2325M2.1	0.988004
CCL25	0
FBN3	0.0798915
CTD-3020H12.3	0
CTD-3020H12.4	0.096822
CTD-2550O8.7	0.0996719
RAB11B-AS1	4.95408
MIR4999	0
RP11-886P16.6	0.0886479
RP11-886P16.10	0.0792396
PRAM1	1.50355
MYO1F	4.94284
AC092316.1	0.130701
AC130469.1	0.367678
AC130469.2	0.790795
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
CTD-2529P6.3	2.88768
MBD3L1	0
CTD-2529P6.4	0
MUC16	0.00324046
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.0925388
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
CTC-325H20.4	3.84881
ZNF699	1.58657
CTC-325H20.7	0.714994
ZNF177	2.59379
ZNF559-ZNF177	0.933306
CTC-325H20.8	0.806496
ZNF560	0.0236298
CTC-543D15.3	0.135371
CTC-543D15.1	0
CTC-543D15.8	3.64758
ZNF561-AS1	4.78288
RPS4XP22	0.562321
ZNF812P	0.368385
CTD-3116E22.8	0.685349
CTD-3116E22.6	0
CTD-3116E22.7	1.24217
UBE2L4	0.537648
CTD-2623N2.5	0
SNORA70	0.39976
RPL10P15	1.34055
CTD-2623N2.11	0.425304
CTD-2553C6.1	0.385967
RDH8	0
C3P1	0
MIR5589	0
CTD-2240E14.4	0.450608
ANGPTL6	0.41419
SNORD105	0
SNORD105B	0
MIR4322	0
CTD-2369P2.5	0.0694422
CTD-2369P2.4	0
CTD-2369P2.8	0
ICAM5	0.457016
ZGLP1	3.15292
AC114271.2	0.940905
ICAM3	0.545475
CTC-429L19.3	0.619243
S1PR5	0.109677
RNU7-140P	0
MIR1238	0
AP1M2	0.198842
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	1.00984
AC007229.3	0.16616
CTC-215O4.4	0.233434
RN7SL192P	0.204284
uc_338	0
MIR6886	0
SPC24	1.46567
CTC-510F12.3	1.64029
ANGPTL8	1.44761
TSPAN16	0.0299187
CTC-510F12.4	0.0789196
CTD-2342J14.6	1.39773
SWSAP1	3.29628
RGL3	3.34723
Y_RNA	0
CCDC151	0.414285
ELAVL3	1.14937
MIR7974	0
RN7SL833P	0
CTC-398G3.1	0.307909
CTC-398G3.2	0.312438
GAPDHP76	0
ZNF887P	0.174459
HNRNPA1P10	0.797879
ZNF833P	1.04873
ZNF823	4.95019
CTC-499B15.6	0.0676697
CTC-499B15.1	0
CTC-499B15.7	0.0302631
ZNF491	2.83217
ZNF440	4.41749
CTC-499B15.8	0.0952506
AC020951.1	0.538015
ZNF69	3.60973
CTD-2006C1.12	0.737626
ZNF763	3.13687
RNA5SP464	0
ZNF433	3.83901
RNA5SP465	0
ZNF878	0.640482
RNA5SP466	0
Y_RNA	0
ZNF788	2.28845
ZNF20	2.81313
RSL24D1P8	0.208453
RNA5SP467	0
CTC-359D24.3	1.60872
ZNF625	1.72133
CTD-2666L21.1	0.496328
CTD-2666L21.3	0.245345
CTD-2666L21.2	0.494696
ZNF563	2.53571
ZNF442	0.757724
RPS29P23	0
CTD-3105H18.4	1.06868
ZNF799	3.23911
ZNF443	3.52194
CTD-3105H18.7	0.0667651
ZNF709	1.48498
MTND2P40	0.0551816
MTCO1P27	0
MTCO2P27	0
MTATP6P27	0
PPIAP20	0
CTD-2192J16.21	0.296877
CTD-2192J16.11	0.188015
PGK1P2	0.230386
ZNF490	1.72402
CTD-2192J16.26	0.436774
CTD-2659N19.11	0
SNORD41	0
CTD-2659N19.4	0
BEST2	0.124084
CTD-2659N19.9	0
MIR5684	0
RTBDN	0.451211
CTD-2265O21.3	0
MAST1	2.48352
MIR6794	0
CTD-2265O21.7	0
KLF1	0.0350512
RPS6P25	1.36108
SYCE2	1.80612
MIR5695	0
FARSA-AS1	0.197916
MIR6515	0
DAND5	3.55591
CTC-239J10.1	0.0817124
AC007787.2	0.0491994
AC007787.3	0.878754
AC005546.2	0.127306
CTC-250I14.3	0
RPL12P42	0.413275
CACNA1A	0.363752
CTB-5E10.3	0
ZSWIM4	4.17388
CTD-3252C9.2	0
RN7SL619P	0
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	0.641663
MIR181C	0
MIR181D	0
C19orf57	1.31729
PODNL1	0.795912
CTB-55O6.13	0
RLN3	0
CTB-55O6.4	0.0823199
IL27RA	3.04684
PALM3	0.741793
EEF1DP1	1.14413
MISP3	4.18566
C19orf67	0.107824
CTB-55O6.10	0
ASF1B	0.39278
