Name	Artery - Aorta
NRBF2P1	0
MIR187	0
MIR3929	0
RP11-905K4.1	0
RP11-723J4.3	0.470369
MOCOS	3.22036
RP11-49I11.4	1.77026
RP11-49I11.2	0
RP11-49I11.3	0
KIAA1328	3.45844
RP11-58G13.1	0
RP11-95O2.1	0.275343
CELF4	0.283601
RP11-95O2.5	2.134
RP11-797E24.3	0
RP11-797E24.1	0
RP11-1147P1.1	0
MIR4318	0
RPL12P40	0
RP11-687D19.1	0
RN7SKP182	0
RNU6-706P	0
RP11-244M2.1	0
RP11-1I2.1	0
RPL7AP66	1.01248
MIR924	0
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0
LINC01902	0
RP11-5A1.1	0
LINC01477	0
RPL17P45	0
KC6	0.0234985
RP11-188I24.1	0
AC011225.1	0
RP11-687E1.2	1.11869
RP11-115N12.1	0.135969
LINC00907	0.0332309
RNA5SP454	0
RIT2	0
SYT4	0.0351861
RP11-789C7.1	0
AC083760.1	0
RNA5SP455	0
KRT8P5	0
LINC01478	0
MLECP1	0
RP11-456K23.1	4.95135
RP11-9H20.2	0
MIR4319	0
RP11-693M3.1	0.163539
RP11-846C15.2	0
SLC14A2	0.209286
SLC14A2-AS1	0.0916934
RP11-749H17.1	0.00393324
RP11-749H17.2	0
RP11-116O18.1	0.404028
RP11-116O18.3	1.01897
RP11-618K16.4	0
SIGLEC15	0.445863
RN7SKP26	0.204217
RP11-8H2.1	0.0870441
RNY4P37	0
RNU6-1278P	0
RNF165	0.180738
RP11-63I8.1	0
LOXHD1	0.0655857
ST8SIA5	0.0625484
RP11-742D12.1	0
RP11-742D12.2	0.0162829
RP11-687F6.5	0.167376
PIAS2	4.83892
RP11-687F6.4	0
RP11-776B3.1	0
KATNAL2	1.7671
ELOA3D	0
ELOA3C	0
ELOA3B	0
ELOA3	0
ELOA2	0.0276121
RP11-49K24.3	0.827621
RP11-49K24.4	0.371126
RP11-49K24.8	0.5128
RP11-49K24.5	0.216669
SKOR2	0
RNU6-1131P	0
CTD-2130O13.1	0
MIR4527	0
RP11-157P23.1	0
RP11-157P23.2	0
TPMTP1	0
RP11-767C4.1	0
MTCO2P2	3.00045
RP11-380M21.1	0.21851
RP11-380M21.4	0
RP11-380M21.3	0
RP11-246E12.2	0.0232213
RNU6-708P	0
C18orf12	0
RNA5SP456	0
RP11-23B5.2	0
POLR3GP2	0
RP11-426J5.3	0.270291
RP11-426J5.1	0
MIR4743	0
RP11-426J5.2	0
RP11-46D1.2	0.115642
RP11-484L8.1	0.20816
RP11-1058N17.1	0.267172
RP11-15F12.6	0
RP11-15F12.1	0.0879181
MIR4744	0
RP11-15F12.3	0
RP11-30L3.2	0
RP11-110H1.9	0
PRR13P4	0
RP11-110H1.4	0.473188
MIR1539	0
SNORD58C	0
SNORD58A	0
SRP72P1	0
RP11-110H1.8	0
LIPG	0.162041
SMUG1P1	0
RP11-813F20.2	0
SNHG22	1.38454
Y_RNA	0
RNA5SP457	0
RP11-813F20.4	0
ADAD1P2	0
RP11-689E3.2	0
MIR4320	0
RN7SL310P	0
CFAP53	0.912174
RP11-699C17.1	0.359556
RP11-1030E3.1	0
RP11-1030E3.2	0
RNA5SP458	0
SKA1	0.154887
RPLP0P11	0
MAPK4	2.95036
RP11-10I6.2	0
MRO	0.485127
HNRNPA3P16	0
RPL17P46	0
Y_RNA	0
ELAC1	3.70602
SRSF10P1	0
RNU1-46P	0
LINC01630	0
SS18L2P2	0
RP11-267C16.2	0
RSL24D1P9	0
RP11-440L16.1	0
RPS8P3	0
RP11-25O3.1	0
DCC	0.0127454
RP11-7K9.2	0
VN1R76P	0
MIR4528	0
RP11-671P2.1	0
LINC01919	0
LINC01917	0
RPL29P32	0
RP11-116K4.1	0.126835
SNORA37	0
RP11-850A17.1	0.403223
STARD6	0.0420716
C18orf54	1.42379
RP11-61D1.3	0
RP11-61D1.2	0
RP11-289E15.1	0
DYNAP	0
RAB27B	0.136453
RPSAP57	0
RP11-99A1.2	0
RP11-839G9.1	0
CCDC68	2.4694
MAP1LC3P	0
LINC01929	0.0712302
RNA5SP459	0
TCF4-AS1	0
MIR4529	0
TCF4-AS2	0
RPL21P126	0
RP11-397A16.1	0
LINC01415	0.150339
RP11-397A16.3	0
LINC01416	0
CTD-2008L17.1	0
CTD-2008L17.2	0
LINC01905	0
RP11-456O19.5	0
SNORA73	0
LINC01539	0
RP11-456O19.3	0
Y_RNA	0
RP11-383D22.1	0
U3	0
WDR7-OT1	0
LINC-ROR	0
CTD-2526M8.3	0
BOD1L2	0
CTD-2526M8.2	0
RNU6-737P	0
ST8SIA3	0.00598084
RP11-714M23.2	0
ONECUT2	0.0349166
RP11-706P11.2	1.11656
RP11-35G9.3	2.11957
RP11-35G9.5	1.17927
RNU6-742P	0
RSL24D1P11	0.115456
LINC01897	0
HMGN1P30	0
NEDD4L	1.24089
RP11-718I15.1	0
RP11-845C23.2	0
RP11-1151B14.2	0
RP11-1151B14.3	0
RP11-1151B14.1	0
ALPK2	0.0507204
RP11-1151B14.5	0
RP11-1151B14.4	0
RP11-126O1.2	0
SNORA108	0
RPL9P31	0
RP11-126O1.6	0
RP11-126O1.5	0.182202
RP11-126O1.4	0
MRPL37P1	0
RP11-108P20.2	0
RNU6-219P	0
LINC01926	0
U8	0
RNU2-69P	0
OACYLP	0.124799
RP11-685A21.1	0
GRP	0.0954964
RAX	0
CPLX4	0
RP11-27G24.1	0
CCBE1	0.336956
RP11-27G24.3	0
RP11-760L24.1	0
RP11-2N1.1	0
RP11-2N1.2	0
RP11-2N1.3	0
RPS26P54	0
GLUD1P4	0
RP11-824M15.3	0
PMAIP1	0.7671
RP11-866E20.1	0
NFE2L3P1	0
RN7SL342P	0
SDCCAG3P1	0
RP11-866E20.3	0
FAM60CP	0
RNU6-567P	0
RP11-795H16.3	0
RPS3AP49	0.130802
RNU4-17P	0
RP11-795H16.2	0
RP11-396N11.1	0
MC4R	0
RP11-325K19.3	0
MRPS5P4	0
RP11-325K19.6	0
RP11-325K19.2	0
RP11-325K19.1	0
CTBP2P3	0
HMGN1P31	0
CDH20	0.2002
RNU6-116P	0
RPL30P14	0
RP11-879F14.3	0.219576
RP11-879F14.2	2.73855
RP11-879F14.1	0.056986
RP11-1096D5.2	0
LINC01544	0.0143475
PIGN	2.73685
RPIAP1	0
RP11-173A16.2	0.107121
RP11-173A16.1	1.04206
TNFRSF11A	0.891004
Y_RNA	0
RP11-640A1.3	0
RPL17P44	0
RP11-640A1.4	0
ACTBP9	0.148625
RP11-120K19.4	0.577438
RP11-120K19.3	0.62185
RN7SL705P	0
PHLPP1	4.92489
RNU6-142P	0
RP11-299P2.1	0
RP11-299P2.2	0
RP11-635N19.1	4.65177
RP11-635N19.2	0.085823
SERPINB5	0.0930538
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0
SERPINB13	0.0191368
SERPINB4	0
SERPINB11	0
SERPINB3	0.0580161
SERPINB7	0.0408157
SERPINB2	0.124385
SERPINB10	0
HMSD	0.328449
RP11-793J2.1	0.505488
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0
RP11-775G23.1	0
CDH7	0
RP11-389J22.1	0
RP11-389J22.3	0
PRPF19P1	0
CDH19	1.87022
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0
CTD-2541J13.1	2.52588
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0.0340926
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.235066
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	2.03444
RP11-734B5.2	0
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0
RP11-861L17.4	0.121546
RP11-861L17.2	0
RP11-674P19.2	0.0667497
RP11-17E3.1	0
DOK6	1.45738
RP11-465I4.3	0
RP11-465I4.2	0
RP11-543H23.1	0
RP11-543H23.2	0
CD226	0.259864
RTTN	3.06582
LINC01909	0.321703
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
CBLN2	0.0366029
HNRNPA1P11	0
NETO1	0.0302025
RP11-713C5.1	0.033591
RNA5SP460	0
MIR548AV	0
RP11-676J15.1	0
RP11-169F17.1	0
CTD-2354A18.1	0
RP11-126K15.1	0
RN7SL401P	0
RP11-25L3.3	0
RP11-25L3.1	0
FBXO15	0.109605
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	2.28973
LINC01922	0
FAM69C	0.0544903
RP11-231E4.5	0.359971
CNDP1	0.0894209
RP11-231E4.3	0
LINC00909	4.33896
ZNF407	4.13202
RP11-405M12.3	0.0946833
RP11-405M12.4	0.27718
Clostridiales-1	0
RP11-405M12.2	0
RP11-321M21.4	0
RP11-321M21.3	0
SMIM21	0
RP11-321M21.1	0
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0
RP11-94B19.6	0
LINC01893	0
RP11-94B19.5	0
RP11-94B19.2	0
RP11-94B19.7	0
RP11-94B19.3	0
RP11-94B19.4	0
RP11-504I13.3	0.317375
RP11-504I13.2	0.0255517
RP11-17M16.2	1.72678
C18orf65	0.158477
LINC00908	0.118598
LINC00683	0.0557509
LINC01927	0
LINC01879	0
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	2.10975
RNU6-346P	0
RP11-162A12.4	1.99297
ZNF236	4.69819
RPL26P35	0
Metazoa_SRP	0
RP11-162A12.3	0.0297871
RP11-862L9.3	0
RP11-862L9.2	0.0769984
RP11-4B16.3	0.562037
RP11-4B16.1	0.199638
RP11-4B16.4	1.10636
RP11-751H17.1	0
GALR1	0.0124675
RP11-176N18.2	0
SNORA25	0
BDP1P	0
RP11-63N3.1	0
RP11-63N3.2	0
RNA5SP461	0
LINC01029	0
RP11-671C19.2	0
RNU6-655P	0
RP11-100K18.1	0
RP11-451L19.1	0
RP11-123I22.1	0
Y_RNA	0
RP11-715C4.1	0
CTD-2382H12.2	0
CTD-2382H12.1	0
LINC01896	0.0392476
SALL3	0.0266119
RP11-849I19.2	0
CTD-2286N8.2	1.29946
CTD-2286N8.1	0.0366863
RP11-800A18.4	0.0651772
RP11-800A18.3	0.122049
RP11-196B3.1	0.0926258
RP11-196B3.3	0
RP11-196B3.2	0.0521624
RP11-196B3.4	0
RP11-567M16.1	0.61555
RP11-567M16.2	0
RP11-567M16.3	0
RP11-567M16.5	0
RP11-154H12.2	0
RP11-154H12.3	0
KCNG2	0.182122
RP11-248M19.1	0.320914
RBFADN	0.772001
SLC25A6P4	0.136493
RP11-795F19.5	0.598376
PARD6G-AS1	0.610867
PARD6G	4.39253
AC139100.4	1.83636
AC139100.3	0.16365
WASH5P	0.942109
AC008993.2	0
LLNLR-222A1.1	0
AC008993.3	0
FAM138F	0
OR4G3P	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
AC092192.1	0
SEPT14P19	0
CICP19	0
LLNLF-173C4.2	0
LLNLF-173C4.1	0
LINC01002	0.560905
RNU6-1076P	0
CTD-3113P16.11	0.323394
PLPP2	0.888842
THEG	0
AC010641.1	0
C2CD4C	0.435748
RNA5SP462	0
ODF3L2	0.218354
MADCAM1	0.650163
AC005775.2	0.610623
GZMM	1.36594
AC009005.2	0.211105
HCN2	0.202361
AC005559.3	0
AC004449.6	0.309094
FGF22	1.81971
AC004156.3	0.102864
PRSS57	0.0523085
RPS2P52	0
MISP	0.0452393
AC006273.4	0.149198
LINC01836	0.39678
MIR4745	0
PLPPR3	0.0493687
AZU1	0.512812
PRTN3	0.085706
ELANE	0.990748
RNU6-9	0.346711
KISS1R	0.0261131
ARID3A	2.61039
AC005391.2	0
LLNLR-260G6.1	0
LLNLR-284B4.2	0
GRIN3B	0.717215
LLNLR-284B4.1	0
RNU6-2	0.55369
ABCA7	3.59723
HMGB2P1	0.170496
CBARP	1.50256
AC004221.2	0.0715711
CIRBP-AS1	2.28315
EFNA2	0.0940101
RPS15P9	0
AC005330.2	0.0280193
LLNLR-307A6.1	1.44972
AC005329.7	2.03449
CTB-25B13.5	2.16859
APC2	0.269292
PCSK4	1.65627
REEP6	2.60953
CTB-25B13.9	1.00907
PLK5	0.0937995
RN7SL477P	0.139919
RNU6-1223P	0
Metazoa_SRP	0
AC005256.1	0
ONECUT3	0.0185977
ATP8B3	1.05102
MIR1909	0
CTB-31O20.4	4.38523
CTB-31O20.6	0
CTB-31O20.8	0.0680885
ADAT3	3.41949
CSNK1G2-AS1	0.122809
LLNLR-304A6.1	0.110899
LLNLR-304A6.2	0.192845
AC007136.1	0
AC004490.1	0.0969005
MIR1227	0
AMH	0.834095
MIR4321	0
JSRP1	0.155694
C19orf35	0.640461
LINGO3	0.587302
TMPRSS9	0.830502
MIR7108	0
LINC01775	0.0617968
RNU6-993P	0
ELOCP28	0
RN7SL121P	0
CTC-265F19.2	0.276078
MIR7850	0
CTC-265F19.3	0
CTC-265F19.1	0
AC006538.8	0
DIRAS1	0.927562
AC006538.1	0.624746
ZNF554	4.81254
ZNF555	2.01031
AC006130.3	0
ZNF556	0.030419
AC006130.4	0
AC119403.1	0
ZNF57	2.94358
AC006277.2	0.484252
ZNF77	3.70968
AC006277.3	1.53571
TLE6	2.41715
AC005262.3	0.397217
AC005262.4	0
AC005264.2	0.0637775
S1PR4	1.12446
CELF5	0.0249507
AC010649.1	0
AC007792.1	0.50117
AC005514.2	0
SMIM24	0.136126
SNORD38	0
AC005786.5	0
AC005786.6	0
AC005786.3	0
GIPC3	4.78296
CACTIN-AS1	3.52963
AC004637.1	0.983502
TJP3	0.110189
AC005954.3	0.768061
AC005954.4	0.906047
RAX2	0
AC005777.3	0
MATK	0.944056
ZFR2	0.0669344
FTLP5	0
ATCAY	0.0892349
RN7SL202P	0
NMRK2	0.890485
SNORD37	0
CTD-2622I13.3	1.06212
Metazoa_SRP	0
CREB3L3	0.0230553
ANKRD24	0.830864
AC005578.3	0
SHD	0.0206444
TMIGD2	0.317086
FSD1	0.217584
STAP2	1.35431
AC007292.7	0
AC007292.4	0.141749
EIF1P6	0
AC007292.3	0.56285
AC007292.6	2.36461
CHAF1A	4.18698
CTB-50L17.5	0.138141
MIR4746	0
CTB-50L17.7	2.35512
CTB-50L17.8	4.87268
CTB-50L17.9	2.42998
CTB-50L17.16	0.0690874
PLIN5	1.36386
LRG1	0.866094
CTB-50L17.2	0
TNFAIP8L1	2.89949
DPP9-AS1	1.5234
MIR7-3HG	0
MIR7-3	0
AC005523.3	0.0998778
FEM1A	1.01106
CTC-518P12.6	0
ARRDC5	0.193834
UHRF1	0.548513
MIR4747	0
CTC-482H14.5	0
RPL32P34	0.141181
LLNLR-304G9.1	0.208289
ZNRF4	0
TINCR	0.759234
SNRPEP4	2.41774
CATSPERD	0.123332
PRR22	1.39804
NRTN	0.194751
FUT6	0.0135767
FUT3	0.0623593
AC024592.9	0
FUT5	0
AC104532.3	0
AC104532.4	2.35631
CTC-232P5.1	0.867982
CTC-232P5.3	0.102898
CTC-232P5.4	0.135823
CTB-66B24.1	0.287488
ACSBG2	0.180467
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.153909
CTB-180A7.3	0.0684283
PSPN	1.6118
CTB-180A7.6	0
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
SLC25A41	0.487254
CRB3	0.245022
DENND1C	3.02606
CTD-2396E7.11	0.1911
TUBB4A	0.314583
TNFSF9	1.08584
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	0.193185
RPL7P50	0
TNFSF14	1.09068
CTD-3128G10.7	1.28008
MIR6791	0
SH2D3A	2.53028
ADGRE1	0.23772
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	0.667312
RP11-1137G4.3	0
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	2.10711
CTB-133G6.1	0.22731
CTB-133G6.2	1.00334
PEX11G	3.10568
C19orf45	0.0648541
CAMSAP3	0.100711
MIR6792	0
PCP2	0.203252
CTD-3214H19.6	0.166867
RPS27AP19	0
RETN	0.735285
MCEMP1	0.696359
FCER2	0.285617
CLEC4G	1.19741
RPL21P129	0
CLEC4M	0.0416013
CLEC4GP1	1.13597
EXOSC3P2	0
PRR36	0.150069
LYPLA2P2	0
RNA5SP463	0
LRRC8E	0
CTD-3193O13.12	0
TGFBR3L	0.505922
CTD-3193O13.1	0
CTXN1	2.80229
CTD-3193O13.8	0
CTD-2325M2.1	0.799858
CCL25	0
FBN3	0.00930266
CTD-3020H12.3	0
CTD-3020H12.4	0
KANK3	4.34815
CTD-2550O8.7	0.162363
RAB11B-AS1	4.91956
MIR4999	0
RP11-886P16.6	0
RP11-886P16.10	0.0656627
PRAM1	1.49982
AC092316.1	0.135448
AC130469.1	0.313573
AC130469.2	2.16174
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
CTD-2529P6.3	2.73353
MBD3L1	0
CTD-2529P6.4	0
MUC16	0.00595297
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.0717416
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
CTC-325H20.4	4.75569
ZNF699	2.20701
CTC-325H20.7	0.509317
ZNF177	1.49363
ZNF559-ZNF177	0.641562
CTC-325H20.8	0.995144
ZNF560	0.0375599
CTC-543D15.3	0.121408
CTC-543D15.1	0
CTC-543D15.8	2.31831
ZNF562	4.57101
RPS4XP22	0.466627
ZNF812P	0.482006
CTD-3116E22.8	0.777811
CTD-3116E22.6	0
CTD-3116E22.7	0.747631
UBE2L4	0.60568
CTD-2623N2.5	0
SNORA70	0.359848
RPL10P15	1.25783
CTD-2623N2.11	0.197246
CTD-2553C6.1	0.163591
RDH8	0
C3P1	0.00824908
MIR5589	0
CTD-2240E14.4	0.571525
ANGPTL6	0.316412
SNORD105	0
SNORD105B	0
S1PR2	4.78656
MIR4322	0
CTD-2369P2.5	0.0743639
CTD-2369P2.4	0
CTD-2369P2.8	0.037541
ICAM5	0.559121
ZGLP1	1.75524
AC114271.2	1.40254
ICAM3	1.21568
CTC-429L19.3	0.27646
S1PR5	0.582008
RNU7-140P	0
MIR1238	0
AP1M2	0.06039
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	1.42765
AC007229.3	0.226832
CTC-215O4.4	0.214786
RN7SL192P	0.219647
uc_338	0
MIR6886	0
SPC24	0.640173
CTC-510F12.3	1.41884
CTC-510F12.7	3.146
ANGPTL8	0.801818
TSPAN16	0.0390931
CTC-510F12.4	0.1187
CTD-2342J14.6	1.13603
SWSAP1	4.07791
Y_RNA	0
CCDC151	2.69552
ELAVL3	0.0786436
MIR7974	0
RN7SL833P	0
CTC-398G3.1	0.271403
CTC-398G3.2	0.249231
ACP5	3.41317
GAPDHP76	0
ZNF887P	0.169434
HNRNPA1P10	0.796342
ZNF833P	0.997948
ZNF823	4.91961
CTC-499B15.6	0.0771134
CTC-499B15.1	0
CTC-499B15.7	0.0401651
ZNF491	2.56467
ZNF440	4.02484
CTC-499B15.8	0
AC020951.1	0.642567
ZNF69	3.19831
CTD-2006C1.12	0.601356
ZNF763	2.82646
CTD-2006C1.2	3.81288
RNA5SP464	0
ZNF433	4.17405
RNA5SP465	0
ZNF878	0.479689
RNA5SP466	0
Y_RNA	0
ZNF788	1.98666
ZNF20	2.75022
RSL24D1P8	0.224393
RNA5SP467	0
CTC-359D24.3	1.32302
ZNF625	1.70371
CTD-2666L21.1	0.46585
CTD-2666L21.3	0.160029
CTD-2666L21.2	0.63725
ZNF563	3.74827
ZNF442	1.24368
RPS29P23	0
CTD-3105H18.4	1.02322
ZNF799	3.19509
ZNF443	2.84531
CTD-3105H18.7	0
ZNF709	1.5651
MTND2P40	0.0879659
MTCO1P27	0
MTCO2P27	0
MTATP6P27	0.0678026
PPIAP20	0
CTD-2192J16.21	0.307936
CTD-2192J16.11	0.214876
PGK1P2	0.208174
ZNF490	1.51253
CTD-2192J16.26	0.26936
CTD-2659N19.11	0
SNORD41	0
CTD-2659N19.4	0
BEST2	0.0433863
CTD-2659N19.9	0
MIR5684	0
RTBDN	0.0159217
CTD-2265O21.3	0
MAST1	0.32293
MIR6794	0
CTD-2265O21.7	0
KLF1	0.0559293
RPS6P25	1.53495
SYCE2	1.72886
MIR5695	0
FARSA-AS1	0
MIR6515	0
DAND5	0.243154
CTC-239J10.1	0.532434
AC007787.2	0.0907736
AC007787.3	1.54967
AC005546.2	0
CTC-250I14.3	0
RPL12P42	0.346193
CACNA1A	0.444144
CTB-5E10.3	0
CTD-3252C9.2	0
RN7SL619P	0
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	0.657923
MIR181C	0
MIR181D	0
C19orf57	1.00457
CTB-55O6.13	0
RLN3	0
CTB-55O6.4	0
IL27RA	3.23873
PALM3	0.454568
EEF1DP1	0.847706
C19orf67	0.165975
CTB-55O6.10	0
ASF1B	0.804928
CTB-55O6.12	3.45817
RN7SL231P	0
CTD-2189E23.1	0.188628
CTD-2189E23.2	0
LINC01841	0.224142
LINC01842	0
CTC-548K16.6	0.235501
PTGER1	0.554232
CLEC17A	0.0550752
RN7SL337P	0
RN7SL842P	0
ADGRE3	0.0434035
ITGB1P1	4.82867
CTD-3093B17.2	0
ADGRE2	1.24546
AC005255.3	0.235198
OR7A5	0
OR7C1	0
OR7A10	0
OR7A8P	0
OR7A2P	0
OR7A17	0
OR7A18P	0
OR7A1P	0
OR7A3P	0
OR7A11P	0
OR7A15P	0
OR7C2	0
SLC1A6	0.0135111
CCDC105	0
CASP14	0.154544
OR1I1	0
AC003956.1	0
OR10B1P	0
RNU6-782P	0
MIR6795	0
AC004257.1	0
EPHX3	0.980221
AC005776.1	0.221763
LLNLR-246C6.1	0.986506
AC005785.2	2.36073
AC005785.5	2.00654
RASAL3	3.30702
PGLYRP2	0.0140439
CYP4F22	0.0747245
CTB-187L3.1	0
CYP4F23P	0
AD000091.3	0
RPL23AP2	1.5564
AD000091.2	0
CYP4F8	0
CYP4F3	0.116003
CYP4F10P	0
CYP4F12	1.31292
OR10H2	0
OR10H3	0
CYP4F24P	0.923729
LLNLR-249E10.1	0
OR10H5	0
OR10H1	0
ZNF861P	0
LINC01764	0
UCA1	0
LINC01835	0.148958
CYP4F36P	0
CYP4F2	0.0151366
AC005336.5	0
LLNLF-158E9.1	0
AC005336.4	1.22222
OR10H4	0
CYP4F9P	0
LINC00661	0.0612354
AC114273.3	0
LINC00905	0
SNX33P1	0
LLNLF-136C3.1	0
OR1AB1P	0
LINC01855	0
CTD-2231E14.2	3.22537
CTD-2231E14.5	0
CTD-2231E14.8	0.120301
HSH2D	0.659658
CIB3	0
CTD-2562J15.4	0.127095
Metazoa_SRP	0
CTD-2562J15.6	0.0489409
CTD-2013N17.7	0
CTD-2013N17.6	4.41464
CTD-2013N17.1	0.0926754
CTD-2013N17.4	0
CALR3	0
RN7SL146P	0
CTD-3222D19.12	1.18418
CTD-3222D19.10	0
CTD-3222D19.8	2.69248
MED26	4.60867
CTD-3222D19.9	0.430028
CTD-3222D19.4	0
CTC-429P9.1	1.43485
CTD-2538G9.3	0
NWD1	0.122242
CTD-2538G9.6	0
CTD-2538G9.5	0.992092
F2RL3	1.20979
RN7SL835P	0
RN7SL823P	0
CTD-2528A14.1	0
HAUS8	3.19625
CTD-2528A14.3	0
CTD-2528A14.5	0.0766462
CTD-3032J10.2	0
CTD-3032J10.4	0
CTD-3032J10.3	0.388796
USHBP1	2.07762
ANKLE1	1.09802
CTD-2278I10.4	1.20995
CTD-2278I10.1	0
CTD-2521M24.13	0.219956
BISPR	3.87552
CTD-2521M24.6	1.91656
CTD-2521M24.4	0.227977
TMEM221	0.546916
CTD-2521M24.11	0
NXNL1	0.0493653
CTD-3131K8.2	1.95913
CTD-3131K8.3	0.256948
FAM129C	0.127944
CTD-3131K8.1	0
UNC13A	2.79497
CTD-3149D2.3	0
CTD-3149D2.2	0.277298
FCHO1	1.09772
B3GNT3	0.0492326
INSL3	0.212193
JAK3	4.66678
SNORA68	1.58327
AC005796.2	0
SLC5A5	0.0422756
KCNN1	0.106497
RNA5SP468	0
CTB-52I2.7	0.846994
CTB-52I2.4	0.545074
CTB-52I2.3	0.0430425
RPS18P13	0.144701
IL12RB1	1.0271
AC068499.10	0.0772026
PDE4C	0.546122
KIAA1683	2.67441
MIR3188	0
RPL39P38	0.733585
RN7SL513P	0
MIR3189	0
CTD-3137H5.1	0
CTD-3137H5.4	0
AC005387.3	2.9334
AC005387.2	2.12499
RN7SL155P	0
CERS1	0.501409
AC005197.2	0
AC005932.1	0.722161
RN7SL70P	0
NCAN	0.0339056
RNU6-1028P	0
LLNLR-259H9.1	0
HAPLN4	0.490495
TM6SF2	2.25945
CTB-184G21.3	0
MIR640	0
TSSK6	1.40719
CILP2	0.482343
PBX4	0.596717
PHF5CP	0
AC002306.1	0
ZNF101	2.64672
CTC-412M14.6	0
CTC-412M14.5	0.139692
ZNF14	4.1568
CTC-559E9.12	0
CTC-559E9.9	0.0211143
LINC00663	1.89074
CTC-559E9.2	0
CTC-559E9.6	0.797448
CTC-559E9.5	4.75485
BNIP3P9	0
ZNF253	3.21917
BNIP3P10	0.25909
CTC-559E9.8	1.37575
ZNF93	0.509736
CTC-559E9.13	0
AC007204.2	0
AC007204.3	0
ZNF682	2.44976
AC006539.3	0.0946164
AC006539.6	0
BNIP3P13	0
ZNF90	0.874863
AC006539.2	0
CTC-260E6.12	0
CTC-260E6.9	0
BNIP3P15	0
CTC-260E6.6	0.186982
ZNF486	2.07715
BNIP3P16	0.112743
CTC-260E6.7	0
CTC-260E6.3	0.0588158
CTC-260E6.4	0.630505
BNIP3P17	0.271855
AC078899.4	0
AC078899.1	0.103547
BNIP3P18	0
AC078899.3	0
BNIP3P19	0
CTC-575C13.3	0
ZNF826P	0.97602
BNIP3P20	0
CTC-575C13.4	0
MIR1270	0
BNIP3P22	0
CTC-513N18.6	0
BNIP3P23	0
ZNF737	2.8381
VN1R78P	0
CTD-2332E11.2	0.0779794
ZNF626	2.73856
CTD-2542C24.14	0
CTD-2542C24.2	0
CTD-2626G11.2	0
VN1R79P	0
ZNF66	0.500907
BNIP3P24	0.0925594
CTD-2542C24.3	0
ZNF85	1.13291
CTD-2542C24.5	0
KRT18P40	0
CTD-2542C24.8	0
ZNF430	2.2298
CTD-2542C24.9	0
VN1R80P	0
ZNF714	0.853983
RNA5SP469	0
VN1R81P	0.858866
ZNF431	3.07603
RPL7AP10	1.6732
CTD-3233P19.8	0
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0.15279
VN1R83P	2.76669
ZNF708	4.21137
BNIP3P25	0.0878636
ZNF738	3.62456
CTD-2561J22.1	0
CTD-2561J22.2	0.279195
CTD-2561J22.5	0.348819
LINC00664	0.342025
ZNF429	2.2115
