Name	Brain - Substantia nigra
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
KRTAP2-5P	0
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-16	0
KRTAP4-9	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-6	0
KRTAP4-5	0
KRTAP4-4	0
KRTAP4-3	0
KRTAP4-2	0
KRTAP4-1	0
AC006070.12	0
KRTAP9-1	0
KRTAP9-12P	0
KRTAP9-2	0
KRTAP9-3	0
KRTAP9-8	0
KRTAP9-4	0
KRTAP9-9	0
KRTAP9-6	0
KRTAP9-11P	0
KRTAP9-7	0
KRTAP9-10P	0
KRTAP29-1	0
KRTAP16-1	0
KRTAP17-1	0
TBC1D3P7	0
AC003958.6	0
KRT33A	0.0329585
KRT33B	0
KRT34	0
KRT31	0.0487628
AC003958.2	0
KRT41P	0
KRT37	0
KRT38	0
KRT43P	0
KRT32	0
RNU2-32P	0
KRT35	0
KRT36	0
KRT13	0.566597
KRT15	0.105526
MIR6510	0
KRT19	1.55918
LINC00974	0
KRT9	0
KRT14	0.650412
KRT16	0.0654317
KRT17	0.274023
KRT42P	0.0231258
RP13-415G19.2	0.0342051
GAST	0.128389
RNA5SP442	0
RN7SL399P	0.180635
P3H4	4.00395
KLHL10	0.0930569
KLHL11	0.587835
TTC25	1.59523
ZNF385C	1.02894
CTD-2132N18.2	1.41662
HSPB9	0.249199
RP11-358B23.1	0.129938
KCNH4	0.135763
HCRT	0.242334
RP11-358B23.6	0.0204599
RP11-358B23.5	0
AC003104.1	0.0356549
RP11-358B23.7	0
RNU7-97P	0
MIR548AT	0
RP11-194N12.2	0.295941
RP11-400F19.18	1.03805
MIR5010	0.213517
PTP4A2P1	0.748977
HSD17B1P1	1.17348
HSD17B1	1.46877
RP11-400F19.6	3.81607
RP11-400F19.12	0
ATP5LP7	0
HMGB3P27	0
CCR10	1.44315
CTD-3193K9.4	0.847494
CTD-3193K9.3	1.08289
MIR6780A	0
CTD-3193K9.1	0
CTD-3193K9.11	2.08058
HMGN2P15	3.51999
RAMP2-AS1	1.41285
WNK4	0.229912
CNTD1	0.91287
MIR6781	0
AOC2	0.871304
AOC3	0.894412
AOC4P	0.0193135
LINC00671	0.0666969
RNU6-287P	0
G6PC	0
SNORA40	0
PTGES3L	1.10819
BRCA1	1.40696
RPL21P4	0
NBR2	3.29113
CTD-3199J23.6	0.747205
RP11-242D8.1	3.35911
RP11-242D8.2	0
RP11-242D8.3	0.595488
TMEM106A	1.04653
LINC00854	0.248749
RNU2-1	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
CTD-3014M21.1	0.312295
LINC00910	0.394752
RNU6-1137P	0
ARL4D	1.93884
RNU6-470P	0
MIR2117HG	0
RNU6-406P	0
RNU6-971P	0
AC087650.1	0
DHX8	4.93756
ETV4	0.362119
RP11-392O1.4	0.135598
Metazoa_SRP	0
MEOX1	0.0190271
CTC-501O10.1	0.0838064
RP11-209M4.1	0.0101579
SOST	0.0205953
C17orf105	0.0384668
RP5-905N1.2	0
MPP3	2.06051
CD300LG	0.130259
RP11-527L4.5	0.0617834
FAM215A	0.0435658
RP11-527L4.9	0
RP11-527L4.6	0.115016
LINC01976	0.300878
PPY	0
PYY	0.101547
NAGS	0.91559
U3	0.101601
LSM12	3.27598
RP11-546M21.6	0
RNU6-131P	0
C17orf53	0.322802
ASB16	1.01677
ASB16-AS1	3.59591
CTB-175E5.7	0
MIR6782	0
RP5-882C2.2	3.71334
SHC1P2	0.0152041
SLC4A1	0.150806
RN7SL507P	0
RUNDC3A-AS1	0.522839
RNU6-453P	0
RP5-1067M6.3	0
FAM171A2	3.06621
RPL7L1P5	0
ITGA2B	0.760204
RN7SL258P	0
RP11-764D10.2	0.120678
FZD2	1.18847
RP11-1072C15.7	0
SMCO4P1	0
LINC01180	0
MEIOC	0.189793
RP11-1072C15.4	0.38438
RP11-1072C15.6	0.235979
DBF4B	4.31348
RN7SL819P	0
RP11-1072C15.1	0.0328631
ADAM11	4.13704
CTC-296K1.3	0.126101
CTC-296K1.4	0.0838949
GJC1	1.56043
RN7SL405P	0
CCDC103	0
KIF18B	0.495728
MIR6783	0
CTD-2534I21.8	0.241945
CTD-2534I21.9	0
Y_RNA	0
MIR6784	0
AC142472.6	1.05171
AC002117.1	0.283147
HEXIM2	1.60586
RP13-890H12.2	0.145304
CTD-2020K17.1	2.18031
CTD-2020K17.3	1.2059
CTD-2020K17.4	0.277103
MAP3K14-AS1	0.188517
SPATA32	0.0182108
MAP3K14	3.38428
RNA5SP443	0
CTB-39G8.2	0.0604212
CTB-39G8.3	0.79559
AC091132.1	0.0567344
LRRC37A4P	0.454314
Metazoa_SRP	0
RP11-798G7.8	0.0579259
RP11-798G7.5	0
RP11-798G7.6	0.0685712
RP11-798G7.4	0
DND1P1	0.468538
RP11-707O23.1	0.440098
MAPK8IP1P2	0.201581
RPS26P8	0.100684
LINC02210	2.07128
RP11-293E1.2	0
RP11-293E1.1	0
CRHR1	1.28663
MAPT-AS1	0.709768
SPPL2C	0.0470995
MAPT-IT1	0.676393
RP11-669E14.4	0
Metazoa_SRP	0
STH	0.177614
RP11-669E14.6	0.461322
KANSL1-AS1	3.46221
Y_RNA	0
MAPK8IP1P1	0.105726
RP11-259G18.3	0.058946
RP11-259G18.1	0.292941
ARL17B	0.287153
LRRC37A	0.256209
RN7SL656P	0
NSFP1	0.0714262
RP11-995C19.2	0.0451064
LRRC37A2	1.52296
ARL17A	0.267537
RN7SL199P	0
FAM215B	0.0276837
RPS7P11	0.46781
WNT3	3.60422
WNT9B	0.1601
LINC01974	0
RP11-63A1.1	0.0758525
RNU6ATAC3P	0
MIR5089	0
RPRML	0.125362
RP11-156P1.3	2.69723
LRRC37A17P	3.72116
RN7SL270P	0
RP5-867C24.1	0.0743278
RP5-867C24.4	0
RP5-867C24.5	0
MYL4	0.270682
ITGB3	0.361909
RNU7-186P	0
RP11-290H9.5	0.201279
THCAT158	0.194955
EFCAB13	0.393425
CTD-2026D20.2	0.11062
MRPL45P2	0.958436
Y_RNA	0
RP11-580I16.2	0.31139
TBX21	0.148428
LRRC46	0.501615
SP6	0.0859422
RP11-6N17.1	0
RP11-6N17.2	0.0157191
SP2-AS1	1.03759
RP11-6N17.3	0.344669
PRR15L	0.0443117
RP11-6N17.10	0.180907
MIR152	0
RP5-890E16.2	0.802056
RP5-890E16.5	1.54719
RNU6-1201P	0
SKAP1	0.219261
MIR1203	0
RP11-456D7.1	0
RNU6-1152P	0
THRA1/BTR	0
RP11-433M22.1	0
U3	0
RP11-433M22.2	0
Y_RNA	0
HOXB1	0
HOXB2	0.35378
HOXB-AS1	0.263264
HOXB3	0.112572
HOXB-AS2	0
HOXB4	0.0277525
RP11-357H14.16	0
HOXB-AS3	0
HOXB5	0
HOXB6	0.0140037
HOXB7	0.078983
HOXB8	0
HOXB9	0
HOXB-AS4	0
MIR196A1	0
RP11-357H14.17	0
LINC02086	0
CTD-2377D24.2	0
RPL9P28	0.0364204
COX6B1P2	0
PRAC1	0
PRAC2	0
HOXB13	0
CTD-2377D24.4	0
TTLL6	0.276323
RN7SL125P	0
SUMO2P17	0.564169
SNORA68	0
RP11-463M16.5	0
RP11-501C14.9	0.0732707
AC091133.1	2.63763
RNU1-42P	0
snoU13	0
GIP	0
RP11-501C14.5	0
IGF2BP1	0.00368089
RP11-501C14.6	0
Metazoa_SRP	0
RNU6-826P	0
RP11-501C14.7	0
B4GALNT2P1	0
B4GALNT2	0
RP11-708H21.1	0
GNGT2	1.05154
ABI3	4.00495
PHOSPHO1	1.69773
FLJ40194	0
MIR6129	0
RP11-1079K10.3	0.921899
RP11-81K2.1	0.646077
RP11-1079K10.2	0.867784
RP11-1079K10.1	0
Y_RNA	0
EIF4EP2	0.199666
LINC02075	0
RP11-81K2.2	0
RP5-1029K10.2	0.0416094
MIR6165	0
RP5-1029K10.4	0
NXPH3	2.25615
RP11-613C6.2	0
FAM117A	2.14856
RP11-613C6.4	0
RP11-304F15.7	0
TAC4	0.0495785
RP11-304F15.3	0.171207
RP11-304F15.4	0
RP11-304F15.6	0
RP11-304F15.5	0
RNU6-1313P	0
DLX4	0.022694
DLX3	0.0143294
RP11-1094H24.3	0
RP11-1094H24.4	0.0851991
RP5-875H18.9	0.162501
RP5-875H18.10	0.11706
RP5-875H18.4	0.0794458
AC002401.1	0.100338
RP11-893F2.13	0.628138
RP11-893F2.14	0.72993
SGCA	0.657935
HILS1	1.02796
COL1A1	0.861
RP11-893F2.5	0
RP11-893F2.15	0
LINC01969	0
SUMO2P7	0
TMEM92	0.0722266
TMEM92-AS1	0.0892894
RP11-893F2.18	0.860928
EME1	0.354079
Y_RNA	0
RP1-117B12.4	0
MRPS21P9	0
CHAD	3.14282
RP11-94C24.13	0.0310248
RP11-94C24.6	0.182235
MYCBPAP	0.356549
EPN3	0.622255
RP11-94C24.8	0.465148
CACNA1G-AS1	0.341064
CACNA1G	2.32381
RP11-94C24.11	0
CTB-22K21.2	0
ABCC3	0.218798
Y_RNA	0
RP11-294J22.7	0.0155914
LINC00483	0
MIR8059	0
RP11-294J22.5	0
WFIKKN2	0.419955
RPL5P33	0
TOB1-AS1	1.47867
RP11-700H6.4	0.467527
RP11-700H6.1	0.0649025
RP11-700H6.2	0.0183098
RP11-481C4.1	0
MBTD1	3.40697
RP11-481C4.2	0.555423
RP11-421E14.2	0
LINC02071	0
RP11-1018N14.3	0
RP11-1018N14.4	0
LINC02072	0.12983
LINC02073	0.129585
RPL7P48	0
CTB-43I4.1	0
LINC01982	0.0799453
LINC02089	0
C17orf112	0
RP11-146P2.1	0
CTD-2535P7.1	0
CTD-2535P7.2	0
RP11-312B18.1	0
RPS2P48	0.0220546
KIF2B	0
RP11-618P13.1	0
ISCA1P3	0
RP11-372K20.1	0
ARL2BPP8	0
RN7SKP14	0
TOM1L1	1.75254
RP11-257O5.4	0
STXBP4	0.583152
RP11-515O17.2	0
RP11-515O17.3	0
RP11-515E23.1	0
CTD-2033D24.2	0
GARSP1	0
RNU6-1249P	0
PCTP	4.90175
RP11-763E3.1	0
ANKFN1	0.563504
RP11-502F1.2	0
RP11-502F1.1	0
RPL39P33	0
NOG	1.38657
C17orf67	1.24242
RP11-347L15.1	0.179664
DGKE	2.32729
RNU6-1158P	0
RP11-670E13.3	0
TRIM25	4.9011
RP11-670E13.6	0.290012
RP5-1107A17.3	0.0276646
RP5-1107A17.2	0
RP5-1107A17.4	0.090447
RNF126P1	0.0451479
RP11-166P13.3	2.75843
RP11-166P13.4	0.0375413
RP11-426D19.1	0.5936
RP11-226M10.3	0.060026
RP11-118E18.2	0
RP11-118E18.1	0
RP11-118E18.4	0
RN7SL449P	0
RNU7-134P	0
CCDC182	0.0249118
RP11-60A24.3	0.260517
RN7SKP94	0
RP11-343K8.3	0
RP11-159D12.11	1.00031
RP11-159D12.3	0.0480812
RP11-159D12.6	0.721261
RP11-159D12.10	0
OR4D1	0
MSX2P1	0.0569416
OR4D2	0
EPX	0.190579
RP11-506H21.5	1.50052
MKS1	4.50844
LPO	0.515497
MPO	0.870688
TSPOAP1-AS1	0.592048
RP5-1171I10.5	0.566007
MIR4736	0
RNF43	0.192777
HSF5	0.0255166
SETP3	0
SEPT4-AS1	0.340676
C17orf47	0
TEX14	0.304988
U3	0
CTD-2200P10.1	0
RNU1-108P	0
CTD-2200P10.3	0
RNU1-52P	0
RNU1-85P	0
RAD51C	3.11278
RP11-579A4.1	0
PPM1E	2.60422
Metazoa_SRP	0
RNU6-518P	0
RP11-579O24.1	0
Metazoa_SRP	0
RP11-579O24.3	0.294086
RN7SL716P	0
AC099850.1	0.968109
RNU2-58P	0
MIR454	0
MIR301A	0
PRR11	0.816346
SPDYE22P	0
CTD-2510F5.4	0.749543
SMG8	3.56479
GDPD1	3.4511
Y_RNA	0
SNRPGP17	0
RP11-567L7.3	0
MIR4729	0
RP11-567L7.5	0
LINC01476	0
RNU4-13P	0
PTRH2	3.68695
RP11-619I22.1	0
MIR21	0
RNU6-450P	0
TUBD1	3.05203
NDUFB8P2	0.101679
RPS29P21	0
RNFT1	3.07278
RP11-178C3.2	0.692997
DHX40P1	0.0214176
TBC1D3P1	0
RP11-178C3.7	0
RP11-178C3.8	0
MIR4737	0
HEATR6	3.98776
RP11-178C3.6	0
CTD-2319I12.2	0.261171
WFDC21P	0.0603732
CTD-2319I12.10	0.0738094
CTD-2319I12.3	0
CTD-2319I12.9	0
CTD-2319I12.4	1.38342
CTD-2319I12.5	0
CA4	4.91131
FAM106DP	0
SCARNA20	0
RP11-3K24.1	0.125761
RP11-3K24.3	0
RP11-3K24.2	0
C17orf64	0.105554
RPL12P38	0.0288937
RP11-15E18.5	0
RP11-15E18.1	0.296787
RP11-15E18.3	0
LINC01999	0
RPSAP66	0
PPM1D	2.43361
RNU6-623P	0
BCAS3	4.80086
RN7SL606P	0
AC111155.1	0
Y_RNA	0
KRT18P61	0
HMGN1P28	0
RN7SL448P	0
RP11-264B14.1	0.474763
RP11-264B14.2	0
RPL23AP74	0.183213
RP11-136H19.1	0.185495
RP11-332H18.7	0
RP11-332H18.5	0.158175
RP11-332H18.3	0.0463956
TBX2-AS1	2.60983
C17orf82	0.319614
TBX4	0.0124046
RP11-15K2.2	0
NACA2	0.26476
BRIP1	0.0420784
INTS2	3.10375
Y_RNA	0
RP11-342K2.1	0.268855
Y_RNA	0
Y_RNA	0
POLRMTP1	0.277019
RP11-51L5.3	0
RP11-51L5.4	0
TBC1D3P2	0
RP11-51L5.5	0
RP11-51L5.1	0
EFCAB3	0
RP11-51L5.2	0
RNU7-52P	0
RPS23P7	0
METTL2A	3.9274
RP11-464D20.2	0.426222
RP11-464D20.6	0.0282234
CTD-3035K23.6	0.0793945
CTD-3035K23.7	1.04407
Y_RNA	0
CTD-3035K23.3	0.24141
RNU6-446P	0
RP11-156L14.1	0.436214
MARCH10	0.165941
RP11-453A12.1	0
PRELID3BP3	0
RP11-180P8.1	0.1709
MIR633	0
TRMT112P3	0
RP11-180P8.3	0
RP11-180P8.4	0
RP11-180P8.5	0
RP11-556O9.4	0
RP11-556O9.2	0
RP11-556O9.3	0
AC037445.1	0
RP11-269G24.2	0
RP11-269G24.8	0
AC015923.1	0
RP11-269G24.3	0
RP11-269G24.7	0
RP11-269G24.4	0
RP11-269G24.6	0.0826588
CTD-2501B8.5	0
ACE	0.598217
ACE3P	0
KCNH6	0.449983
RNU6-288P	0
RP11-51F16.9	0.533003
EEF1DP7	0
RP11-51F16.1	0.964841
TCAM1P	0.0574543
CSH2	0
GH2	0
RP11-630H24.3	0
CSH1	0
RP11-630H24.4	0
CSHL1	0
GH1	0.0747055
CD79B	0.524872
SCN4A	0.0767883
CTC-264K15.6	0
PRR29-AS1	0.222101
PRR29	2.58808
ERN1	1.13895
SNHG25	1.83832
SNORD104	0
RPL31P57	0
Y_RNA	0
MIR1273E	0
MILR1	2.56982
POLG2	2.53469
ATP5J2P4	0.163468
MIR3064	0
MIR5047	0
RP11-87N3.6	0
MINOS1P2	0.114098
RP11-927P21.4	0.769474
PLEKHM1P1	2.19194
RNU7-115P	0
RP11-927P21.7	0
LRRC37A3	2.63269
RN7SL404P	0
RP11-927P21.8	0
RP11-927P21.1	0.298944
RP11-927P21.2	0.0492244
RP11-927P21.12	0
RP11-583F2.1	0.19722
RP11-927P21.6	0
RP11-927P21.11	0
RP11-583F2.2	0.0438186
RP11-583F2.6	0
SLC16A6P1	0.148445
RP11-583F2.5	0
RGS9	2.51461
RP11-169I9.2	0
CRAT40	0
AXIN2	4.55126
CEP112	2.04755
GS1-531I17.3	0
GS1-531I17.2	0
PSMD7P1	0
APOH	0.032167
RNA5SP444	0
RP11-4F22.3	0
RN7SL735P	0
PRKCA-AS1	0
RNU6-928P	0
RNA5SP445	0
AC006947.1	0
MIR634	0
CACNG5	0.128726
RNA5SP446	0
RP11-349A8.3	0.0648752
CACNG1	0.248346
HELZ	3.67734
RP11-401F2.4	0
RPL36AP48	0
RP11-401F2.3	0.411864
RNA5SP447	0
SNORA8	0
RP11-401F2.2	0
Y_RNA	0
RN7SL756P	0
CTD-2653B5.1	0
RP11-360N9.2	0.150655
RP11-360N9.3	0
SNORA38B	0
RPSAP67	0
RPL17P41	0
RP11-855A2.3	0.0599482
RP11-855A2.1	0.0594305
RP11-855A2.2	0.11209
RN7SL622P	0
FBXO36P1	0
AC145343.2	0.478918
LRRC37A16P	1.93526
RP11-147L13.13	3.81765
RP11-147L13.7	0.082817
RP11-147L13.14	1.3553
RP11-147L13.8	0.539297
LOC440461	0.102483
RP11-147L13.2	0.787326
ARSG	1.62889
SLC16A6	2.80507
RP11-120M18.2	0.48237
MIR635	0.458166
FAM20A	0.353182
RP11-120M18.5	0
LINC01482	0
RP11-118B18.3	0
RP11-118B18.2	0
ABCA9-AS1	0
ABCA9	3.38461
ABCA6	1.52302
LOC100421166	0.0515864
MIR4524B	0
ABCA10	0.755283
PRO1804	0
ABCA5	4.82539
SNRPGP4	0
SNORA40	0
MAP2K6	1.63053
CTD-3022L24.1	0.0420491
RP1-193H18.3	0.660188
RP1-193H18.2	4.60153
LINC01483	0
RP1-200G19.1	0
LINC01497	1.33872
Y_RNA	0
AC002539.1	0
LINC01028	0
KCNJ2-AS1	2.12435
KCNJ2	3.67726
CALM2P1	0
CTD-2378E21.1	0
RP11-1058G23.1	0
RP11-238F2.1	0.540876
RP11-1003J3.1	0
CASC17	0.011879
RNU7-155P	0
AC118653.2	0
MYL6P5	0
RP11-465C12.1	0
LINC02095	0.130134
LINC01152	0.814672
SOX9-AS1	0.888989
LINC02097	0.0394683
LINC00511	1.71391
LINC02003	0.0672775
RP11-57A1.1	0
RPL32P33	0
CTD-3010D24.3	0
SLC39A11	4.76836
RN7SKP180	0
SCARNA24	0.164538
RP11-171G2.1	0
RP11-766H1.1	0
POLR3KP2	0
SSTR2	1.13157
RP11-143K11.7	0.536319
RP11-661C3.2	0.0917984
CPSF4L	0.0725451
SDK2	1.07859
RP11-449L23.2	0.0127653
RP11-277J6.2	0
RP11-277J6.3	0
CTD-2532D12.4	0
LINC00469	0
LINC02092	0
CTD-2532D12.5	0
CTD-2582D11.1	0
LINC02074	0
CTD-2514K5.4	0
DNAI2	0.176703
RP11-647F2.2	0
BTBD17	2.82724
GPR142	0.0191728
RNA5SP448	0
CD300A	3.77525
CD300LB	0.0574183
CD300C	0.567539
AC079325.5	0
CD300LD	0
C17orf77	0
CTD-2006K23.1	0.00657539
CD300E	0.142484
RAB37	2.56378
CTD-2006K23.2	0
CD300LF	0.907567
RP11-452I5.2	0
FDXR	4.94092
FADS6	1.59601
USH1G	0.00913377
OTOP2	0
OTOP3	0
HID1-AS1	0.283347
RNU6-362P	0
RN7SL573P	0.868679
RP11-1112G13.3	0
TRIM80P	0.0192064
SLC16A5	0.530279
Y_RNA	0
ARMC7	3.78022
RP11-649A18.3	0.0652982
RP11-649A18.5	0.0702772
RP11-649A18.4	0.0339744
RP11-649A18.12	0.6154
SLC25A19	2.63736
AC011933.2	0
RP11-16C1.3	0
RP11-16C1.2	0
RP11-16C1.1	0.297286
MIR3678	0
RNU6-938P	0
Y_RNA	0
MIR6785	0
LLGL2	3.83864
SMIM5	2.91135
SMIM6	3.25442
RP11-474I11.8	0
RP11-474I11.7	0
MIR4738	0
RP11-552F3.4	0.100241
UNC13D	3.93541
RP11-552F3.9	0.488858
RP11-552F3.10	1.20514
EVPL	0.123589
GALR2	0.141268
ZACN	0.0554868
RP11-449J21.3	3.3212
MIR6868	0
FOXJ1	3.23365
RNF157-AS1	1.18085
ATP5LP6	0
ATF4P3	0.175412
QRICH2	1.92363
Y_RNA	0
RNU6-24P	0
RP11-794C22.2	0
SPHK1	1.38349
RPL7P49	0
AANAT	0.629317
PRCD	3.27062
RP11-666A8.7	1.12004
RP11-666A8.8	0.523899
RP11-666A8.12	0.751691
SNORD1B	0
RP11-666A8.13	0.162377
RP11-666A8.9	0.0394648
ST6GALNAC2	0.951559
RP11-666A8.11	0
ST6GALNAC1	2.2267
RNU6-227P	0
RP11-318A15.2	0.440139
RNY4P36	0
RP11-318A15.8	0.104778
uc_338	0
MFSD11	4.36467
RNU6-97P	0
LINC02080	0.109201
LINC00868	0
MGAT5B	2.71895
RP11-87G24.3	0.123532
RP11-87G24.6	0.0677298
RP11-87G24.2	0.0413871
Metazoa_SRP	0
RNU4-47P	0.257403
CYCSP40	0.092183
RP11-285E9.6	0
RP11-285E9.5	0
RP11-936I5.1	0.0165949
MIR4316	0
Y_RNA	0
RP11-75C10.6	0.0671242
RP11-75C10.7	0
RP11-75C10.9	0
RP11-13K12.2	0.155367
RP11-13K12.1	0.0925996
RP11-13K12.5	0.218099
RP11-13K12.6	0
LINC01987	0
LINC01973	0.0140406
RNU1-80P	0
RP11-637C24.5	0
UBE2V2P2	0
RNU6-625P	0
TMC8	3.27703
C17orf99	0.0153456
EIF5AP2	0.0140133
TK1	1.50498
RP11-219G17.6	0
BIRC5	0.176982
RP11-219G17.9	0.109251
THA1P	0.158813
RP11-219G17.8	0
LINC01993	0.0255993
AC061992.2	0.462949
RP11-806H10.4	0.156694
RN7SL236P	0
SNORA30	0
DNAH17	3.09218
DNAH17-AS1	3.24388
RP11-559N14.6	0
RN7SL454P	0
LINC02081	0.0216882
CTD-2357A8.2	0.095691
RNU6-638P	0
RPL9P29	2.06408
CEP295NL	0.118693
CTD-2373H9.3	0.0509991
CTD-2373H9.5	0
C1QTNF1-AS1	0.0796454
RBFOX3	1.53858
RP11-398J5.1	0
CH17-351M24.1	0
MIR4739	0
LINC02078	0.0330782
ENPP7	0
CBX2	0.369728
CBX8	1.07165
RP11-353N14.1	0
LINC01977	0.167743
RP11-353N14.3	0
LINC01979	0.204192
LINC01978	2.03153
RP11-353N14.7	0
CTD-2529O21.1	0
CTD-2529O21.2	0.0690728
CCDC40	1.5534
MIR1268B	0
RP11-334C17.3	0.803718
RP11-334C17.6	1.35491
CARD14	0.614142
RP11-334C17.5	1.74364
CTD-2047H16.2	0.0884301
CTD-2047H16.5	0.652906
CTD-2047H16.3	0.13946
CTD-2047H16.4	0.467488
ENDOV	3.61915
MIR4730	0
CTD-2526A2.2	0.0841735
CTD-2526A2.4	0
NPTX1	0.602322
CTD-2526A2.5	0
CTD-2526A2.6	0
RPL32P31	0
RPTOR	4.99748
RPL31P7	0
RP11-28G8.1	0.0101429
CTD-2561B21.4	0
CTD-2561B21.3	0
CTD-2561B21.5	0.0510403
RPL12P37	0
CTD-2561B21.8	0.304683
CTD-2561B21.11	0.298119
CTD-2561B21.10	0
MIR657	0.281013
MIR3065	0
MIR1250	0.231117
RP11-149I9.2	0.107458
AATK-AS1	0.145381
CEP131	4.73107
RP11-455O6.2	0.286924
AC027601.1	0.678241
RP11-455O6.8	0.844002
RP11-455O6.5	0.0948174
LINC00482	0.326993
TMEM105	0.0216275
RP11-455O6.9	0.710775
RP11-1055B8.9	0.735907
RP11-1055B8.2	0.182638
RP11-1055B8.10	0.149244
BAHCC1	3.59288
RP11-1055B8.1	1.08654
MIR4740	0
MIR3186	0
LINC01971	0.826726
RP13-766D20.1	0
RP13-766D20.2	0.163958
FSCN2	0.35615
Y_RNA	0
TSPAN10	0.371265
PDE6G	0.132147
MIR6786	0
RP13-1032I1.11	1.20515
RP13-1032I1.7	3.37842
GCGR	0.0556816
PPP1R27	0.102269
RP11-498C9.4	0.765261
RP11-498C9.15	0.972329
RP11-498C9.12	0.0813146
MAFG-AS1	1.15909
MYADML2	1.45808
AC137723.5	0.213782
NOTUM	0.580434
RP11-498C9.17	0
LRRC45	4.66762
RP11-1182P23.5	1.06531
RP13-650J16.1	2.52232
CCDC57	2.01321
RP11-1376P16.2	0.727433
RP11-1376P16.1	0
RP13-516M14.2	0.151187
SLC16A3	3.85549
MIR6787	0
RP13-516M14.10	3.19125
RP13-516M14.8	0.390543
LINC01970	0.132
CD7	0.590198
SECTM1	0.445524
TEX19	0
UTS2R	0.0280178
RP13-20L14.1	0.67918
OGFOD3	4.79251
RP13-20L14.4	0.062353
Y_RNA	0
HEXDC-IT1	0.121249
RP13-20L14.6	0.47359
RP13-20L14.10	0.592602
RP13-991F5.2	0.0307318
NARF-IT1	0.428951
RP13-638C3.6	0.0909063
RP13-638C3.2	0.182504
RP13-638C3.3	0.247039
RP13-638C3.5	0.079915
MIR4525	0
RP11-388C12.1	0.490477
RP11-388C12.5	0.170151
RP11-388C12.8	2.94298
RP11-567O16.1	0
ZNF750	0.0667877
RP11-497H17.1	0.271124
B3GNTL1	1.26553
RP11-1197K16.2	0
AC144831.3	0.652862
AC144831.1	0.395473
AC139099.7	0
AC139099.4	0
AC139099.6	0
AC139099.5	0.0293077
RPL23AP87	0.0839341
AP005530.1	0
AP005530.2	0
FAM166AP6	0
TUBB8P12	0.0341612
RP11-683L23.7	0
IL9RP4	0
RP11-683L23.6	0
ROCK1P1	1.22493
MIR8078	0
RP11-705O1.8	0.211418
RP11-720L2.4	0
RP11-720L2.2	0
LINC01925	0
CETN1	0
RN7SKP146	0
CLUL1	0.892378
TYMSOS	4.6498
RP11-806L2.2	0.664981
RP11-806L2.5	0.104891
TYMS	2.61329
RP11-806L2.6	0.137211
RP11-769O8.1	0.0416641
RP11-769O8.3	0.018676
RNU1-109P	0
RP11-672L10.6	1.14804
BOLA2P1	0
RP11-672L10.5	0
RP11-672L10.3	0
RP11-672L10.2	0.11753
ADCYAP1	1.14372
LINC01904	0
RP11-689C9.1	0
RP11-78F17.1	0
RP11-78F17.3	0
COX6CP3	0
LINC00470	0.0104894
RN7SKP72	0
RP11-288C17.3	0
RP11-288C17.1	0
RP11-476K15.1	0
CTD-2015H3.2	0
CTD-2015H3.1	0
RP11-161I6.2	0
CTD-2533G20.1	0
METTL4	3.34368
snoU109	0
RP11-715F3.2	0.202094
RP11-715F3.1	0
NDC80	0.0589642
KATNBL1P3	0
Y_RNA	0
RNU6-340P	0
CBX3P2	0.654788
SMCHD1	4.99065
RP11-703M24.5	0.0204015
Y_RNA	0
EMILIN2	3.47336
RP11-737O24.5	0.201436
RP11-737O24.3	0.0593887
RP11-737O24.2	0
RP11-737O24.1	0
SNRPCP4	0
RP11-193E15.4	0
SNORA70	0
RNU7-25P	0
RP13-270P17.2	0.883927
RP13-270P17.1	0.390936
RP11-838N2.5	0.614023
LINC01895	0
RPL31P59	0
IGLJCOR18	0
RPL21P127	0
TGIF1	2.18928
BOD1P1	0
GAPLINC	0.0848989
DLGAP1	1.42078
RN7SL39P	0
RP11-710M11.1	0
DLGAP1-AS1	2.80208
DLGAP1-AS2	1.07409
RP11-874J12.4	0
RP11-874J12.3	0.0401025
DLGAP1-AS3	0
MIR6718	0
RNU6-831P	0
DLGAP1-AS4	0.183034
GAPDHP66	0
DLGAP1-AS5	0.571838
RP11-138C24.2	0
RP11-183C12.1	0
RP11-172F10.1	0
PPIAP14	0
LINC01892	0
BOD1P2	0
AKAIN1	0.303529
RP11-190I17.2	0
RP11-835E18.5	0
CTD-3096M3.1	0
CTD-3096M3.2	0.0457884
RP11-286N3.1	0
RP11-286N3.2	0
MIR3976HG	0
MIR3976	0
TMEM200C	1.53877
RP11-945C19.4	0
L3MBTL4	1.50561
RP11-793A3.1	0.0961258
RNU5F-3P	0
RP11-793A3.2	0.0540227
L3MBTL4-AS1	0.315834
MIR4317	0
RP11-637N19.1	0
RNU6-349P	0
RPL6P27	3.80772
CTD-2124B20.2	0
LINC01387	0
CTD-2124B20.3	0
RN7SL282P	0
RP11-91I8.1	0
RP11-91I8.2	0.0239918
RP11-91I8.3	0.56249
ARHGAP28	0.0989443
RP11-146G7.2	0
LINC00668	0.00701795
SCML2P1	0
