Name	Esophagus - Muscularis
RP11-461O7.1	0.226724
RP11-461O7.2	0
RP11-355E10.1	0
CTD-2050B12.1	0
GNAO1	3.17846
DKFZP434H168	0
MIR3935	0
RP11-441F2.2	0
RP11-441F2.4	0
RP11-441F2.5	0.11919
RP11-413H22.2	0
RP11-413H22.3	1.07968
MT4	0
RP11-249C24.10	0
MT1JP	1.46279
MT1DP	0.422806
MT1CP	0
MT1B	0
MT1F	2.96801
MT1G	3.69226
MT1H	0.212535
RP11-249C24.12	0
DPPA2P4	0
RP11-343H19.1	0.186218
MIR138-2	0
SLC12A3	0.00302539
MIR6863	0
RPS24P17	0.0843663
RP11-325K4.3	1.34046
RP11-325K4.2	1.94171
CETP	0.272727
RP11-322D14.1	0
RP11-322D14.2	0
RP11-407G23.1	0
RP11-407G23.2	0.938562
RP11-407G23.5	0.874498
RP11-407G23.7	0.897486
RP11-407G23.4	0.63533
PLLP	3.28818
RPL23AP91	0
CTC-661I16.2	0
CCL22	0.0629551
CCL17	0.0730649
ADGRG5	0.112572
HMGB3P32	0
RP11-405F3.5	0
ADGRG3	2.8921
RP11-405F3.4	0
DRC7	0.0213078
RP11-405F3.2	0
CTD-2600O9.2	1.16674
MIR6772	0
CTD-2600O9.1	0
RNU6-20P	0
CNGB1	0.0595913
TEPP	0.504158
Y_RNA	0
RP11-332G1.1	0
CTB-134F13.1	0.165568
RP11-459F6.3	1.00082
RP11-459F6.1	0
RN7SL645P	0
CCDC113	2.21913
PRSS54	0
GINS3	2.76349
RNU6-269P	0
RP11-481J2.1	0.204436
RNU6-1110P	0
RP11-481J2.3	0
LINC02137	0.020094
RNU6-103P	0
SNORA46	0
SNORA50A	0
CTA-331F8.1	0
RP11-451N19.3	0
RP11-410D17.2	0
RNU6-1155P	0
RN7SL143P	0
GEMIN8P2	0
RPL12P36	0
RP11-700H13.1	0
Metazoa_SRP	0
RPS27P27	0
RP11-102D18.1	0
RNU4-58P	0
DUXAP11	0
APOOP5	0
LINC02141	0
RP11-430C1.2	0
RP11-457D20.1	0
RP11-457D20.2	0
RP11-354I13.2	0
RP11-354I13.1	0
GNPATP	0
RP11-90K18.1	0
CDH8	0.287014
RP11-109D24.1	0
RN7SKP76	0
CTC-420A11.2	0
RNU6-21P	0
RP11-75D3.1	0
AC009161.1	0
AC009110.1	0
RP11-50O21.1	0
RP11-96H17.1	0.0312282
RP11-96H17.3	0.0986641
UBE2FP2	0
RP11-368L12.1	0.104277
RPS15AP34	0
RP11-2K6.2	0
RP11-2K6.1	1.09426
RP11-370P15.1	0
LINC02165	0
RP11-21L1.1	0
RP11-744D14.2	0
AC012322.1	0
RP11-744D14.1	0
RP11-467L24.1	0
RP11-439I14.2	0
RP11-439I14.1	0
RP11-439I14.3	0
CDH11	4.889
RP11-229O3.1	0.100494
LINC02126	0
RP11-256I9.2	0
RP11-256I9.3	0
LINC00922	0
RP11-351A20.1	0
RP11-351A20.2	0
RP11-513N24.1	0
RP11-356O24.1	0
RNA5SP428	0
LINC00920	0.323777
BEAN1	0.467443
CTD-2258A20.3	0
BEAN1-AS1	0.977313
RP11-403P17.4	0
RP11-403P17.6	2.5139
CMTM1	0.631034
CMTM2	0.292292
RP11-403P17.2	0
RP11-63M22.1	0.105174
RP11-61A14.4	0.0779698
TERB1	0.029796
RP11-61A14.1	0
CA7	0.0181018
PDP2	2.92264
CDH16	0.0456576
CES3	0.316122
CES4A	4.00893
RP11-361L15.5	1.38071
RN7SL543P	0
EXOC3L1	2.41913
ELMO3	2.19389
MIR328	0
CTC-277H1.6	0.151058
LRRC29	3.0799
SLC9A5	1.44614
PLEKHG4	3.14436
KCTD19	0.0413293
RN7SKP118	0
LRRC36	0.0901279
RNU1-123P	0.996946
HSD11B2	0.865389
RP11-297D21.2	0
RP11-297D21.4	1.3995
AGRP	0.0558253
CTD-2012K14.8	1.8164
CTD-2012K14.2	0.231845
CTD-2012K14.6	0.974138
CTD-2012K14.5	0.968458
CTD-2012K14.7	0.497677
AC009095.4	0.377782
CARMIL2	0.638023
RP11-167P11.2	0.337749
TSNAXIP1	3.18375
CTC-479C5.11	0
NRN1L	2.54252
CTRL	2.30499
DPEP3	0.0981663
DPEP2	1.77919
KARSP3	0
CTC-479C5.6	0
RNU6-359P	0
Y_RNA	0
SNORA48	0
RP11-96D1.9	0
RPS12P27	0
RP11-96D1.5	0.390361
RP11-96D1.10	1.05172
ESRP2	0.246069
MIR6773	0
RP11-96D1.6	0
RP11-96D1.7	0.0956244
RNU6-1262P	0
RP11-96D1.8	4.02301
RP11-96D1.3	0.142505
RNU4-30P	0
SMPD3	2.26542
RP11-71L14.3	0.0403559
RP11-71L14.4	0.160321
Y_RNA	0
RPL35AP33	0
RNU4-36P	0
RP11-615I2.1	0.0733498
RP11-615I2.6	0.195003
snoU109	0
snoU109	0
CDH3	0.21043
RP11-615I2.2	0.0806343
RP11-615I2.3	0
HSPE1P5	0
CDH1	0.19265
RNA5SP429	0
RP11-354M1.2	0
FTLP14	0
Y_RNA	0
U7	0
RP11-521L9.1	0
RP11-521L9.2	0
RNU6-898P	0
RP11-123C5.5	0
RPS2P45	0.0305678
HAS3	1.10002
RNU6-22P	0
Y_RNA	0
RP11-70O5.2	0
TMED6	0.762131
RP11-343C2.10	0.0540164
RP11-140H17.2	0.168509
CTD-2033A16.3	0.344186
CTD-2033A16.2	0.278678
SNORA62	0
MIR140	0
CLEC18A	0.1093
RP11-419C5.3	0
MIR1972-2	0
RP11-106J23.1	0
RP11-296I10.3	0
CLEC18C	0.0156026
RP11-296I10.5	0
SMG1P7	3.97225
RN7SL279P	0
RP11-529K1.2	0.607271
RPS27P26	0
RNU6-23P	0
SNORD111B	0
SNORD111	0
RP11-394B2.1	1.95676
RP11-394B2.5	0.218388
RP11-394B2.6	0
VAC14-AS1	0.0478945
RP11-394B2.7	0
RP11-424M24.3	0
RP11-424M24.5	0
HYDIN	0.0628942
RNU6ATAC25P	0
RP11-23E19.1	0
RP11-23E19.2	0
CTD-2520I13.1	0
CALB2	2.30419
LINC02136	0
RP11-510M2.7	0
RP11-510M2.4	0
RP11-510M2.8	0
RP11-510M2.2	0.632264
ZNF19	1.22719
RP11-510M2.6	0
CHST4	0.0412525
RP11-510M2.5	0
RNU6-1061P	0
TAT	0.0262954
TAT-AS1	0
RP11-432I5.2	0
MARVELD3	0.111395
RP11-432I5.6	0
RNU6-208P	0
SNORA70D	0
RP11-432I5.8	0.360864
RP11-432I5.4	0
SNORD71	0
RP11-417N10.5	0.220353
RP11-417N10.3	0.111498
RP11-417N10.4	0
ZNF821	2.37461
RP11-498D10.3	0
PKD1L3	0.102042
RPL39P31	0
RP11-498D10.8	0
ATP5A1P3	0.177596
DHODH	3.63738
HP	1.05236
HPR	1.1774
RP11-384M15.3	0.313266
PMFBP1	0.283363
RP11-328J14.1	0
RP11-328J14.2	0
LINC01572	0.0983627
U6	0
AC004158.3	0
RP5-991G20.1	1.13262
RNU7-90P	0
KRT18P18	0
RP5-991G20.6	0
RP5-991G20.2	0.213255
RNU7-71P	0
CTD-2326C4.1	0
AC002044.3	0
AC002044.4	0
AC002044.1	0.0744184
RP11-346C20.4	3.24102
RP11-346C20.3	2.84644
HCCAT5	0.0403151
C16orf47	0.128378
AC140912.1	0
RP11-140I24.2	0
LINC01568	0
RP11-44L9.1	0
RP11-44L9.2	0
RP11-44L9.3	0
CTD-2009A10.1	0
RP11-53L24.2	0
RP11-53L24.1	0
RP11-42H13.1	0
AC009120.4	0
AC009120.9	0
AC009120.8	0
AC009120.10	0
AC009120.11	0.0713767
AC009120.3	3.50016
AC009120.5	3.01954
RP11-252A24.3	0.543335
RP11-252A24.8	0
CLEC18B	0.0688001
RP11-252A24.5	0
RNU6-237P	0
Y_RNA	0.36492
RP11-572F4.1	0
HSPE1P7	0
TMPOP2	0
FA2H	0.775211
RP11-787D11.1	0
RP11-252E2.2	0
RP11-331F4.1	0
CTRB2	1.0249
CTRB1	0.864874
RP11-331F4.4	0.231902
RP11-331F4.5	0.609199
RNU6-758P	0
RP11-252K23.1	0
RP11-252K23.2	0.62755
SNORA76	0
RP11-77K12.9	1.15796
RP11-77K12.3	0.111125
CHST6	0.614654
RP11-77K12.4	0
RP11-77K12.10	0.105009
RP11-77K12.5	0.213889
CHST5	0.349072
TMEM231	4.62749
RP11-490B18.5	0.189185
RP11-490B18.6	3.32727
ADAT1	4.96609
RP11-490B18.9	0.0491872
DUXB	0.0434544
RN7SL520P	0
ATP5F1P7	0
CPHXL	0
RP11-2C15.1	0
RNA5SP430	0
RP11-293N14.1	0
RP11-150D5.2	0
RPL18P13	0.0638202
CNTNAP4	1.09909
RN7SKP233	0
SNORD33	0
RP11-58C22.2	0
LINC02125	0.0261706
CTD-2336H13.2	0
MIR4719	0
CTD-2336H13.1	0
CTD-2300H10.2	0
SYCE1L	3.78746
VN2R10P	0
RP11-538I12.3	0
ADAMTS18	0.0167326
RP11-538I12.2	0
RP11-449J10.1	0
LINC02131	0
RP11-571O6.2	0
NUDT7	3.97155
RP11-264M12.2	0.970127
VAT1L	3.00082
RP11-264M12.4	0
RP11-281J9.1	0
RP11-281J9.2	0
CLEC3A	0.0296972
KRT8P22	0
RP11-358L22.2	0
WWOX	3.00798
RP11-358L22.3	1.68933
RP11-190D6.1	0
RP11-190D6.2	0
LSM3P5	0
RP11-264L1.4	0
RP11-264L1.1	0
RP11-264L1.3	0
RP11-264L1.2	0.0123882
RPS3P7	0
RP11-133M8.3	0
RP11-319G9.1	0
RP11-319G9.3	0.0776247
RP11-319G9.4	0
RP11-319G9.5	0.0370306
RP11-556H2.1	0
RP11-556H2.4	0
RP11-556H2.3	0
RP11-556H2.2	0
RP11-679B19.1	0.487276
RP11-679B19.2	0
RNA5SP431	0
RP11-467I17.1	0.199194
RP11-70D24.3	0.248827
RP11-70D24.2	1.74587
RP11-70D24.4	0
RP11-70D24.1	0
LINC01229	0.0674252
MAFTRR	0.210033
LINC01228	0
RP11-148M9.1	0
RP11-525K10.1	0
RP11-525K10.3	0
RP11-525K10.2	0
DYNLRB2	0.544986
RP11-109P11.1	0
LINC01227	0
CDYL2	0.898097
RP11-18F14.4	0
CTD-2055G21.1	0
LINC02170	0.0737679
CMC2	3.53035
RP11-303E16.9	0.365999
CENPN	1.87352
RP11-303E16.3	0.101046
RP11-303E16.2	3.12654
C16orf46	1.32322
RP11-303E16.5	0.16883
RP11-303E16.6	0
RP11-303E16.7	0.0529574
GCSH	4.41854
PKD1L2	0.673002
RNU6-1191P	0
BCO1	0.175324
RP11-626G3.1	0.0195702
RP11-55K13.1	0.435155
GAN	3.15161
RP11-391L3.4	0
RP11-391L3.5	0.0851843
RP11-391L3.3	0.0268642
MIR7854	0
MIR6504	0
RP11-274A11.5	0
RP11-274A11.3	0
RP11-274A11.4	0.0655299
RP11-960L18.1	0.0350078
PLCG2	3.05045
RP11-510J16.6	0
SDR42E1	0.762473
HSD17B2	0.0121412
RP11-510J16.5	0
MTCYBP28	0
CTD-2588J6.2	0
RN7SKP190	0
RP11-481E4.1	0
RP11-481E4.2	0
RP11-2L4.1	0
CDH13	2.12854
MIR8058	0
RP11-22H5.1	0
RP11-22H5.2	0
RN7SL134P	0
CTD-3253I12.1	0
RP11-543N12.1	0
MIR3182	0
RP11-298D21.3	0.17865
RP11-298D21.1	0
RP11-298D21.2	0
RP11-483P21.2	0.0960446
RP11-483P21.6	0.170618
RP11-505K9.4	0.570977
NECAB2	0.235493
SLC38A8	0
RNA5SP432	0
RP11-505K9.5	0.404838
RP11-505K9.1	3.1833
RP11-505K9.3	0
DNAAF1	0.242675
ADAD2	0.322722
RP11-486L19.2	0.110083
KCNG4	0
RP11-558A11.1	0
RNA5SP433	0
RP11-558A11.2	0
RP11-558A11.3	0
ATP2C2	0.176157
RP11-517C16.2	0.370745
RP11-517C16.4	0.195361
RP11-61F12.1	0.0377722
RP11-254F19.2	1.07892
RP11-254F19.4	0.403728
LINC02176	0
FAM92B	0
LINC02139	0.377877
RP11-442O1.3	0.386432
COX6CP16	0
LINC00311	0.0491325
MIR5093	0
LA16c-352F7.1	0.0937122
RP11-118F19.1	0
CTD-2542L18.1	0.0147965
RN7SL381P	1.12547
GINS2	0.527108
C16orf74	0.631168
RP11-568J23.8	0.149735
MIR1910	0
RP11-568J23.4	0
RNU1-103P	0.950421
RP11-568J23.5	1.24528
RP11-568J23.6	0
RP11-568J23.7	0
RP11-568J23.1	0
RP11-568J23.2	0
IRF8	2.16288
MIR6774	0
LINC02132	0
RP11-542M13.2	0
RP11-542M13.1	0
RP11-805I24.1	0
RP11-805I24.4	0
RP11-805I24.3	0.910689
RP11-514D23.3	0.79014
LINC01081	1.32593
Y_RNA	0
LINC02135	0
LINC00917	0.0148011
RP11-158I3.3	0
RP11-158I3.1	0.132341
RP11-463O9.9	0.387582
RP11-463O9.1	0.637188
FLJ30679	0.022409
FOXC2-AS1	0
FOXC2	1.30333
FOXL1	0.579921
RP11-463O9.2	0
RP11-463O9.6	0
RP11-58A18.1	0
RP11-58A18.2	0
LINC02189	0
LINC02188	0.0653642
RP11-107C10.1	0
LINC02181	0
RP11-134D3.2	0
C16orf95	0.939233
RP11-899L11.1	0
RP11-899L11.3	0
RP11-178L8.5	0
RP11-178L8.1	0
RP11-178L8.6	0
RP11-178L8.7	1.5731
RP11-178L8.9	0.27652
RP11-178L8.3	0.239294
RP11-106D4.3	0
RP11-106D4.2	0.323274
RP11-482M8.1	0.0750954
RP11-482M8.3	0
JPH3	0.638724
RP11-278A23.4	0
RP11-278A23.1	0.312156
RP11-278A23.2	0
RP4-536B24.4	0
RP4-536B24.3	0
MIR6775	0
RP4-536B24.2	0
CA5A	0.00486125
GS1-21A4.1	0
GS1-21A4.2	0
CTD-3057O21.1	0
BANP	4.75289
RP11-863P13.5	0.132367
RP11-863P13.6	0.152854
RP11-863P13.4	0.166071
RP11-863P13.1	0
RP11-863P13.3	0.0637325
RP11-863P13.2	0
LINC02182	0
LA16c-444G7.1	0
ZNF469	0.501654
ZFPM1	2.33203
MIR5189	0
RP11-21B21.4	0.576885
IL17C	0
SNAI3-AS1	1.11094
SNAI3	0.915006
RP5-1142A6.10	1.64506
MIR4722	0
RP5-1142A6.2	0.485839
RP5-1142A6.7	0
RP5-1142A6.8	0.147379
CDT1	0.4212
PABPN1L	0.0937115
RP11-830F9.5	0.460641
RP11-830F9.7	0.125846
RP11-830F9.6	0.500867
CTD-2555A7.1	0
CTD-2555A7.2	0
CTD-2555A7.3	0.0784148
LINC00304	1.63022
LINC02138	0
CDH15	0.242028
SLC22A31	0.196283
ZNF778	3.48321
AC137932.4	1.79218
AC137932.5	1.4639
AC137932.6	0.444052
RP1-168P16.2	0.071769
RP1-168P16.1	0
RNU6-430P	0
RP1-168P16.3	0
RP11-104N10.1	0.557815
RP11-104N10.2	1.96952
SNORD68	1.67646
CPNE7	1.17498
DPEP1	0.10682
SPATA33	2.48422
LINC02166	0.304873
RP11-368I7.6	0.481288
VPS9D1-AS1	0.957966
FANCA	0.409656
SPIRE2	1.67596
RP11-566K11.4	0
RP11-566K11.5	0
DBNDD1	3.388
GAS8-AS1	0.242551
URAHP	3.14402
PRDM7	0
TUBB8P7	0.163774
FAM157C	0.202921
RP11-356C4.3	0
RP11-356C4.5	0.236243
RNU6-355P	0
LINC02193	0.318862
RP11-356C4.6	0
RP11-1228E12.1	0.115943
RP11-1228E12.2	0.0349054
U6	0
SCGB1C2	0
LINC02091	0.112856
RPH3AL	2.63633
RP11-1260E13.1	0.148883
RP11-1260E13.4	2.55094
RP11-1260E13.3	0
RP11-1260E13.2	0
AC108004.3	0
C17orf97	2.62616
RP5-1029F21.3	0
RP5-1029F21.4	0.0828413
RP5-1029F21.2	0.364864
RP11-411G7.2	0
RPS4XP17	0.237652
DBIL5P	0.380907
RP11-676J12.4	0.417999
RP11-676J12.8	0.37292
RP11-676J12.9	0.890817
RP11-676J12.6	0.142072
RP11-676J12.7	0.097263
RP11-356I18.1	0
MIR3183	0
Metazoa_SRP	0
RP11-216P6.2	0
AC016292.1	0
AC144836.1	0
BHLHA9	0
TUSC5	0.168973
RP11-818O24.2	0.254456
RP11-818O24.3	0.524966
SLC43A2	4.39549
RN7SL105P	0
RP11-961A15.3	0.582221
AC016292.3	0.378014
RTN4RL1	0.654374
CTD-2545H1.2	0
AC099684.1	0
CTD-2545H1.1	0
RP11-667K14.3	2.71426
MIR132	0
MIR212	0
RP11-667K14.14	0.322505
RP11-667K14.5	0
RP11-667K14.13	0
RP11-667K14.10	0
RP11-667K14.9	0
RP11-667K14.8	0
RN7SL624P	0
AC090617.1	0
AC130689.5	0
AL450226.2	0
SMG6-IT1	0
RP5-1037N22.2	0
HNRNPA1P16	2.21953
SNORD91B	0
SNORD91A	0.219311
RP1-59D14.10	2.10748
RP1-59D14.9	0
RP1-59D14.8	0
RN7SL33P	0
EIF4A1P9	0
SAMD11P1	0
RP11-135N5.3	0.205543
RN7SL608P	2.6618
RP11-74E22.6	0.469995
MIR6776	0
RP11-74E22.3	1.80831
RP11-74E22.8	0.370711
CCDC92B	0
CTD-3060P21.1	0
OR1D5	0
OR1D2	0
OR1E3	0
OR1G1	0
CTD-2309O5.3	0
OR1P1	0
OR1A2	0
OR1A1	0
OR1D4	0
OR1D3P	0
OR3A2	0
RP11-64J4.2	0
OR3A1	0
OR3A4P	0
OR3A5P	0
OR1AC1P	0
OR1R1P	0
OR1E1	0.0437039
OR3A3	0
OR1E2	0
RP11-147K16.3	0.0539837
SPATA22	0.154758
ASPA	4.84899
TRPV3	0.960291
RP11-235E17.3	0.173301
RP11-235E17.4	0.136859
RP11-235E17.5	0.182207
RP11-48B14.1	1.5262
P2RX5	0.401985
CTD-3195I5.3	1.48355
GSG2	0.0769216
CTD-3195I5.4	0
LINC01975	0
RNA5SP434	0
Y_RNA	0
RYKP1	0.0950731
RP11-104O19.4	0.327753
MFSD1P1	0.107315
RN7SL774P	0
SPNS3	0.182207
RP13-580F15.2	0.0930205
AC118754.4	0.311062
GGT6	0.0567904
RP11-141J13.3	0
TXNP4	0
LINC01996	0.453315
RNU6-955P	0
ALOX15	0.114234
AC091153.4	0.354814
RP11-314A20.2	0.172072
RP11-314A20.1	1.36833
RP11-314A20.5	0
ZMYND15	1.08744
TM4SF5	0
VMO1	1.68308
RP11-81A22.4	3.45194
GLTPD2	0.961241
RP11-81A22.5	0.815286
ATP6V0CP1	0
RN7SL784P	0
CHRNE	1.00971
C17orf107	0.500369
GP1BA	0.844129
RP5-1050D4.3	0
MIR6864	0
MIR6865	0
RP5-1050D4.2	0.424774
RP5-1050D4.4	0.231584
RP5-1050D4.5	3.13796
AC109333.10	1.32553
SLC52A1	0.0526304
RP11-46I8.1	0
RP11-46I8.3	0.099029
AC012146.7	2.90177
USP6	0.305796
RP11-46I8.4	0
ZNF594	4.77116
RP11-333E1.1	2.01488
SCIMP	0.472864
RP11-333E1.2	1.54789
RP11-420A6.2	0.525259
CTC-524C5.5	0
RP11-807C20.2	0.21288
CTB-162E12.1	0
WSCD1	1.10924
RP11-960B9.2	0
RNU6-1264P	0
BTF3P14	0
AIPL1	0
RP11-636N17.1	0
FAM64A	0.179868
Metazoa_SRP	0
RNA5SP435	0
CTC-281F24.5	0.578136
C17orf100	1.95148
CTC-281F24.1	0.109059
MIR4520-1	0
CTC-281F24.3	0.038153
SLC13A5	0.0449991
CTC-281F24.2	0
RPL23AP73	0
PRAL	0.432538
FBXO39	0.152279
TEKT1	0.0133732
ALOX12P2	0.0425783
ALOX12-AS1	3.43006
RP11-530N7.2	0
RP11-530N7.3	0
ALOX12	1.47296
SLC16A13	0.888823
SLC16A11	1.30493
CTD-2545G14.2	0
ASGR2	0.348517
RPL7AP64	0.104351
ASGR1	0.854937
MIR324	2.00092
CTD-2545G14.6	0.342202
CLDN7	1.97649
Y_RNA	0
RP1-4G17.2	0.804142
AC026954.6	0.0313818
ACAP1	3.76381
TMEM95	0.0313212
SPEM1	0
C17orf74	0.0433451
RP11-104H15.12	0.0110375
TMEM102	1.90462
FGF11	0.751113
SLC35G6	0.076532
Y_RNA	0
RP11-186B7.7	0.941477
SHBG	0.366681
RP11-199F11.2	1.82128
WRAP53	3.96155
EFNB3	0.327912
DNAH2	0.0792102
RPL29P2	0
RP11-1099M24.6	0.856902
SCARNA21	0.302879
AC025335.1	4.2907
KCNAB3	0.790006
RP11-1099M24.8	0
GUCY2D	0.0302901
RP11-1099M24.9	0.0215365
ALOX15B	0.864561
RP11-599B13.3	0
RP11-599B13.9	0
ALOX12B	0.0538426
AC129492.6	0.0584939
MIR4314	0
ALOXE3	0.0446561
HES7	0.449447
MIR6883	1.47372
TMEM107	4.84661
RP11-599B13.7	0
MIR4521	0
RP11-599B13.8	0
AURKB	0.30741
LINC00324	1.22092
RP11-849F2.9	0.86255
RP11-849F2.10	0.101432
AC135178.7	1.3334
SNORA69	0
RP11-849F2.4	0
ODF4	0
RP11-849F2.5	0.397545
KRBA2	2.8193
RNF222	0.0446276
RNU7-43P	0
RP11-713H12.2	0
RP11-713H12.1	0
CCDC42	0
SPDYE4	0.0458359
MFSD6L	0.0992476
PIK3R6	2.57213
PIK3R5	2.52136
CTB-41I6.1	0.13023
CTB-41I6.2	0.165246
RP11-85B7.2	0.122791
RP11-85B7.5	0.157036
RP11-85B7.4	0
AC087501.1	0.0536114
RP11-565F19.4	0
RP11-565F19.3	0
RP11-565F19.2	1.38221
CFAP52	0.103805
RPL19P18	0
RP11-55L4.2	0
USP43	0.135364
RP11-55L4.1	0
RP11-477N12.6	0
DHRS7C	0.0660342
GSG1L2	0
RP11-477N12.5	0
NPM1P45	0
RCVRN	0.280122
RPS27AP1	0.0993846
RP11-401O9.4	0.0968778
MYH13	0.00754973
RP11-401O9.3	0.108609
RP11-799N11.1	0
MYH8	0
MYH4	0
MYH1	0.229887
MYH2	0.303466
CTC-297N7.7	0
MYH3	4.15703
CTC-297N7.1	0.183798
CTC-297N7.10	0
MAGOH2P	3.4841
TMEM220-AS1	1.2382
CTC-297N7.9	0.933386
RP11-963H4.2	0
RP11-963H4.5	0
LINC00675	0.0856354
RP11-963H4.6	0
PIRT	1.42104
RP11-963H4.3	0.346123
RNU6-1065P	0
RPL15P21	0
RN7SL601P	0
SHISA6	1.14129
RP11-680C21.1	0.27055
DNAH9	0.0386055
RP11-628O18.1	0
RP11-1096G20.5	0.373621
RPL21P122	0
RNU11-2P	0
MIR744	0
RP11-471L13.3	0.169083
RP11-471L13.2	0
LINC00670	0.132765
AC005358.3	0.0392586
RP11-1090M7.1	0.876222
MIR1269B	0
RP11-1090M7.3	0.984771
RP11-597M12.2	0.205356
RP11-488L1.1	0
LINC02093	0
HS3ST3A1	1.70347
MIR548H3	0
COX10-AS1	1.87056
RP11-131K5.2	0
AC005304.1	0
RP11-131K5.1	0
CDRT15P1	0.474546
SNORA74	0
AC005224.2	0.956324
CDRT15	0.0915236
RP11-214O1.1	0
HS3ST3B1	1.18651
RP11-214O1.2	0.179565
RP11-214O1.3	0.0325816
AC022816.2	0
RPS18P12	1.0364
AC013248.2	0
AC005863.1	0
LINC02096	0
RPL23AP76	0
AC005772.2	0
CDRT7	0
CDRT8	0
MIR4731	0
RP11-849N15.3	0.501571
RP11-849N15.1	0
AC005703.3	0
AC005703.2	0
TEKT3	0.305562
RNU6-799P	0
RP11-849N15.5	0
RP11-849N15.4	0
RN7SL792P	0
RPL9P2	0.175313
TVP23C	1.68399
AC005517.3	2.32123
RP11-385D13.3	0.285806
CDRT1	0.382412
SNORA74	0
RP11-640I15.1	0.0943821
ZNF29P	0
ZNF286A	3.10072
UBE2SP1	0.468458
TBC1D26	0.261761
AC005324.6	0.0351885
RP11-640I15.2	0
AC005324.7	0
CDRT15P2	0
ZSWIM5P1	0
RNA5SP436	0
IL6STP1	0
AC015922.7	0.772844
LINC02087	0
AC015922.5	0
ADORA2B	0.984737
CTC-529I10.1	4.52825
CTC-529I10.2	4.95749
AC002553.4	0
RNU6-314P	0
RNU6-862P	0
RN7SL442P	0
MIR1288	0
FTLP12	0
RP11-138I1.2	0
SNORD49A	0
RP11-138I1.3	0.5305
LRRC75A	1.51103
ZNF287	4.24552
RP1-77H15.1	0.0657478
AC005822.1	0.202617
ZNF624	1.1619
RP11-92B11.4	0
NEK4P2	0
RNASEH1P2	0
CCDC144A	0.977368
RNU6-405P	0
RN7SL620P	0
UPF3AP1	0.10497
SRP68P1	0
RP11-92B11.3	0
FAM106CP	0
RP11-219A15.2	0
NOS2P4	0
KRT16P6	0.267098
KRT16P2	0
KRT17P1	0
KRT17P4	0
COTL1P1	0
RP11-219A15.5	0
RP1-48J14.1	0
TBC1D27	0.00799398
TNFRSF13B	0
AC104024.1	0
LINC02090	0
RP11-416I2.1	0
MPRIP-AS1	0.134284
RP11-45M22.3	0.353808
RNU6-767P	0
RN7SL775P	0
RP11-45M22.2	2.87893
RP11-45M22.5	0.118299
ACTG1P24	0.0549637
AC073621.2	0
TSEN15P1	0
Y_RNA	0
RP11-524F11.1	1.8853
RNU6-468P	0
RP11-524F11.2	0
RP11-524F11.3	0
SMCR2	0
RAI1-AS1	0.125901
SMCR5	0.0735941
MIR6777	0
MIR33B	0
RP1-253P7.4	3.99941
DRC3	1.72827
AC087163.3	0
AC087163.2	0.629882
RP11-384M20.1	0.929762
RP11-258F1.2	0.017493
MYO15A	0.643455
RP11-258F1.1	0.25536
RP1-178F10.1	0.505877
RPL7AP65	0
RPL21P121	0
MIR6778	0
EVPLL	0
RP1-37N7.1	0
RP1-37N7.7	0
TBC1D3P4	0
LINC02076	0.190008
KRT17P5	0
YWHAEP2	0
AL353997.3	0
KRT17P2	0
KRT16P1	0
KRT16P4	0
AL353997.11	0
RP1-37N7.6	0
TNPO1P2	0
LGALS9C	0.0289949
NOS2P2	0
CTD-2303H24.2	2.41616
FAM106A	0.48211
SRP68P2	0
CCDC144B	1.31905
AC107983.4	0.321002
Metazoa_SRP	0
TBC1D28	0.0142966
RP11-815I9.3	0
AC026271.5	1.64995
ZNF286B	0.940578
RP11-815I9.4	1.37559
FOXO3B	1.18753
UBE2SP2	0.0927752
RP11-815I9.5	0
FBXW10	0.0661753
CTD-2145A24.5	0.403277
AC107982.4	0
RN7SL627P	0
CTD-2145A24.4	0
AC090286.2	0.108721
snoMBII-202	0
SLC5A10	0.100173
AC090286.4	0
FAM83G	4.55044
RP11-28B23.1	0
GRAP	0.736109
CTC-457L16.1	0.0537327
SNORD3B-1	0
SNORD3B-2	0.0500609
RP11-160E2.17	0
KYNUP2	0
RP11-160E2.19	0
AC007952.5	0.0528807
RP11-160E2.6	0.101541
GRAPL	0
CTC-457L16.2	0.0653362
RP11-160E2.21	0
AC007952.6	0
RP11-160E2.11	0
AC007952.4	0
KYNUP1	0
SNORD3A	1.63542
SNORD3C	0
RP11-160E2.16	0
KYNUP3	0
RP11-744A16.4	0
EPN2-AS1	0.0703197
B9D1	4.52226
MIR1180	0
CTB-187M2.2	0
AC004448.5	0.151652
LINC02094	0.809439
snoMe28S-Am2634	0
CTB-187M2.1	0
SLC47A1	0.380271
RPL17P43	0.0706377
SNORA59B	0
RP11-1113L8.1	0
SLC47A1P1	0.0497543
RP11-1113L8.2	0
RP11-1113L8.6	0
RP11-1113L8.7	0
MTND1P14	0
NMTRQ-TTG12-1	0
MTND2P12	0
MTCO1P39	0
CTD-2104P17.1	0.171288
CTD-2104P17.2	0.291765
SNORA31	0
SLC47A2	0.11287
RP11-311F12.1	0.0421593
RP11-311F12.2	0
ALDH3A1	0.286788
AC005722.4	0
NDUFB4P3	0
RP11-78O7.1	0
RP11-78O7.3	0
RP11-78O7.2	4.29307
RP11-209D14.4	0.101084
RP11-209D14.2	0.251445
SPECC1	2.5233
AC005730.2	0
