Name	Adipose - Subcutaneous
CTD-2303H24.2	2.26296
FAM106A	0.499373
SRP68P2	0
CCDC144B	1.20172
AC107983.4	0.504238
Metazoa_SRP	0
TBC1D28	0
RP11-815I9.3	0
AC026271.5	2.03498
ZNF286B	0.656277
RP11-815I9.4	1.34821
FOXO3B	1.33507
UBE2SP2	0.0728802
TRIM16L	3.96153
RP11-815I9.5	0
FBXW10	0.0866393
CTD-2145A24.5	0.216468
AC107982.4	0
RN7SL627P	0
CTD-2145A24.4	0.0999563
AC090286.2	0.0534317
snoMBII-202	0
SLC5A10	0.30769
AC090286.4	0
FAM83G	1.67336
RP11-28B23.1	0
GRAP	3.08395
CTC-457L16.1	0.155567
SNORD3B-1	0.217253
SNORD3B-2	0.299268
RP11-160E2.17	0
KYNUP2	0
RP11-160E2.19	0
AC007952.5	0.0573147
RP11-160E2.6	0.388253
GRAPL	0.0950284
CTC-457L16.2	0.108572
RP11-160E2.21	0
AC007952.6	0
RP11-160E2.11	0
AC007952.4	0
KYNUP1	0
SNORD3A	1.93752
SNORD3C	0.145792
RP11-160E2.16	0
KYNUP3	0
RP11-744A16.4	0
EPN2-AS1	0.166156
B9D1	3.26939
MIR1180	0
RNF112	3.83911
CTB-187M2.2	0
AC004448.5	0.0697023
LINC02094	0.271157
snoMe28S-Am2634	0
CTB-187M2.1	0
SLC47A1	2.04032
RPL17P43	0.128535
SNORA59B	0
RP11-1113L8.1	0.0660795
SLC47A1P1	0.15669
RP11-1113L8.2	0
RP11-1113L8.6	0
RP11-1113L8.7	0
MTND1P14	0
NMTRQ-TTG12-1	0
MTND2P12	0
MTCO1P39	0
CTD-2104P17.1	0.419335
CTD-2104P17.2	0.497696
SNORA31	0
SLC47A2	0.0711883
RP11-311F12.1	0.04213
RP11-311F12.2	0
ALDH3A1	1.0218
AC005722.4	0
NDUFB4P3	0
RP11-78O7.1	0
RP11-78O7.3	0
RP11-78O7.2	4.11728
RP11-209D14.4	0.217735
RP11-209D14.2	0.947918
AC005730.2	0
KCTD9P1	0.0850908
RNU6-258P	0
AC004702.2	0
RNU6-1057P	0
CCDC144CP	0.163872
RNU6-467P	0
RP11-121A13.3	0
Metazoa_SRP	0
UPF3AP2	0.193923
USP32P3	1.53188
SRP68P3	0
LINC01984	0
NOS2P3	0.0119963
LGALS9B	0.0359458
TNPO1P3	0
YWHAEP3	0
KRT16P5	0
KRT16P3	0
RP11-434D2.7	0
KRT17P6	0
KRT17P7	0
AC015818.6	0
AC008088.4	0
RP11-434D2.9	0
RP11-434D2.10	0
TBC1D3P3	0
RP11-434D2.3	0
RP11-434D2.8	0
RP11-434D2.11	0.0520738
COTL1P2	0
RP11-434D2.12	0
CDRT15L2	0
ZSWIM5P2	0
MEIS3P2	1.61255
AC087499.4	0
AC087499.9	0
AC087499.5	0
LINC02088	0
RP11-218E15.1	0
AC087499.7	0
AC087499.8	0
AC126365.1	0
RNFT1P3	0.114913
HNRNPA1P19	0
OLA1P2	0
SCDP1	0.173877
RP11-283C24.1	0.0510056
RP11-283C24.2	0
ABHD17AP6	0.0902836
CCDC144NL	0.0133951
RP11-344E13.4	0
CCDC144NL-AS1	0.161632
RNU6-1178P	0
RNASEH1P1	0
RP11-344E13.1	0
AC090774.2	0
RP11-381P6.1	0
RP11-746M1.8	0
LINC01563	0
AC087294.2	0.352564
RN7SL426P	0
EIF1P5	0
KCNJ12	1.30918
PDLIM1P2	0
RP11-728E14.3	0.0123482
RPL21P120	0.299969
RP11-822E23.7	0
C17orf51	4.46475
RP11-822E23.2	0
RP11-822E23.3	0
RP11-822E23.6	0.868261
RP11-822E23.4	0
RP11-822E23.5	0
CH17-53B9.2	0
AC144838.3	0
CH17-53B9.4	0
KCNJ18	0
ABC13-47656900H15.1	0
AC144838.2	0
NCOR1P2	0
UBBP4	1.88015
FTLP13	0
LINC02002	0
RP11-1109M24.5	0
RP11-1109M24.15	0
FAM27E5	0
RP11-1109M24.14	0
RP11-1109M24.13	0
RP11-1109M24.12	0
RP11-744K17.3	0
FLJ36000	0
RP11-744K17.1	0
RP11-744K17.8	0
RP13-929K23.2	0
MTCYBP13	0
MTRNR2L1	0.124014
RP11-846F4.12	0
MTND1P15	0
MTND2P13	0
RP11-846F4.6	0
MTATP6P3	0
MTCO3P13	0
RP13-929K23.3	0
RP13-929K23.4	0
RP13-929K23.5	0
RP11-846F4.14	0
RP11-846F4.10	0
RP11-285M22.3	0
RP11-285M22.1	0
RP11-285M22.2	0
RP11-846F4.11	0
RP11-260A9.1	0
RP11-260A9.6	0
PDLIM1P3	0
GTF2IP6	0
VN1R71P	0
TUFMP1	0
RP11-663N22.1	0
RPL34P31	0.23081
RPS16P8	0
RP11-173M1.3	0
MIR4522	0
RP11-173M1.4	0.315568
RP11-173M1.5	0.258783
RP11-578C11.2	0
TBC1D3P5	0
RP11-720N19.2	0
RP11-720N19.1	0
ITM2BP1	0.239954
NOS2P1	0
RP11-19P22.5	0
RP11-19P22.7	0
RP11-19P22.10	0
RP11-19P22.6	0
RP11-19P22.2	0
RP11-19P22.3	0
RP1-66C13.1	0
RP1-66C13.2	0
LGALS9DP	0
NOS2	0.469069
RP11-138P22.1	0.0902089
LINC01992	0
SCARNA20	0
RP11-218F4.2	0
SNORA70	0
Vault	0
RPS29P22	0
CTD-2008P7.10	0
PYY2	0.478447
CTD-2008P7.9	0
CTD-2008P7.8	0
PPY2P	0
CTD-2008P7.7	0
CTD-2008P7.1	0
CTD-2008P7.6	0
CTD-2008P7.5	0
KRT18P55	0
MIR4723	0
SEBOX	0
SARM1	3.6696
VTN	1.05602
CTB-96E2.10	0.275912
CTB-96E2.6	0.140492
SLC46A1	4.34011
CTD-2350C19.2	0
H3F3BP2	0
CTD-2350C19.5	0
RP11-192H23.4	3.73917
SLC13A2	0
FOXN1	0.01934
RP11-192H23.5	0
SPAG5	3.05602
SPAG5-AS1	1.06945
RP11-192H23.8	3.19962
SGK494	4.89177
RP11-192H23.7	0.356414
RPS12P28	1.82225
AC010761.13	2.03443
PROCA1	2.21692
SNORD42B	0
AC010761.8	3.05286
SNORD42A	0
TLCD1	2.23891
NEK8	2.94474
AC010761.14	0
AC010761.6	0
AC010761.9	1.77072
RPL31P58	0
Y_RNA	0
RP11-20B24.3	0
RP11-20B24.2	0
RP11-20B24.7	0.665063
RP11-20B24.4	0
DHRS13	2.97743
RP11-20B24.5	0.79885
RP11-20B24.6	0.177372
PIPOX	0.558629
SEZ6	0.0335926
RP11-321A17.5	0
AC024619.2	0
RP11-321A17.3	0
TIAF1	3.34155
RP11-321A17.4	0
RP11-22N12.2	0
TWF1P1	0.175112
CRYBA1	0
RPL35AP35	0
RP11-296K13.4	0.0997556
RP11-802D6.1	0.0847291
RNU4-34P	0
RNU6-711P	0
RNU6-1034P	0
RP11-68I3.4	4.47816
RP11-68I3.7	0
RP11-68I3.10	0.397485
RP11-68I3.5	0.488357
RNU6-920P	0
RP11-68I3.11	1.76139
ABHD15-AS1	0
RPL21P123	0
RP11-82O19.1	0
RP11-82O19.2	0
SNORA70	0
RPL9P30	0
RP11-338L22.2	0
snoU13	0
EFCAB5	0.0954739
RP11-338L22.3	0
RNY4P13	0
AC104984.4	0
RP11-1148O4.1	0.077575
RP11-1148O4.2	0
RP11-354P11.3	0
RP11-354P11.8	0
SLC6A4	0.277224
RP11-354P11.4	0.0527095
RP11-354P11.2	0
SNORD63	0
RNU6-1267P	0
TMIGD1	0
Y_RNA	0
RNU6-990P	0
ALOX12P1	0.028494
RP11-218M11.3	0
RP11-218M11.7	0.100778
RP11-271K11.1	0.184036
TBC1D29	0.137818
RP11-218M11.1	0
KRT17P3	0
AC006050.2	0
AC005562.1	0
SMURF2P1	4.00585
RP11-271K11.6	0
SH3GL1P2	0.471862
RN7SL316P	0
CTD-2349P21.7	0
CTD-2349P21.6	0.0764896
CTD-2349P21.5	0.123699
CTD-2349P21.3	0.458014
CTD-2349P21.10	1.00764
CTD-2349P21.9	2.43834
CTD-2349P21.12	1.18658
CTD-2349P21.1	0.0811841
ATAD5	1.67346
RNU6-298P	0
CTD-2349P21.11	0
RP13-753N3.1	0.215333
TEFM	4.48853
AC091177.1	2.42565
RN7SL138P	1.89035
RP11-848P1.3	2.75394
RP11-848P1.2	3.80753
DPRXP4	1.31004
RP11-848P1.4	0.369981
RP11-848P1.7	0.911459
RP11-848P1.9	2.40118
RP11-271K11.5	0.0997686
RP11-848P1.5	1.11539
MIR4733	0
RP11-142O6.1	0.0109316
OMG	0.630939
AK4P1	0.628127
RAB11FIP4	0.444426
RN7SL79P	0
RN7SL45P	0
MIR193A	0
RP1-41C23.4	1.93124
RNU6ATAC7P	0
AC003101.1	0.0781677
MIR4725	0
MIR365B	0
RP1-41C23.1	0.153844
RP11-805L22.1	0
RNU6-1134P	0
RP11-805L22.2	0
RP11-805L22.3	0
CTC-542B22.1	0
RNA5SP437	0
RP11-640N20.1	0
RP11-640N20.5	0
SH3GL1P1	1.13555
RP11-640N20.4	2.99787
RP11-640N20.6	0
RP11-640N20.8	0
RP11-640N20.9	0
WDR45BP1	0.0732487
CTD-2095E4.5	1.42695
AC090616.2	0.301556
ARGFXP2	0.143562
CTD-2095E4.3	0.722112
CTD-2095E4.4	0.574667
UBL5P2	0.138257
RHBDL3	0.498974
RP11-443G13.2	0
RP11-227G15.2	0
OOSP1P2	0
MIR632	0
RP11-227G15.10	4.68263
RP11-227G15.11	2.74109
RP11-227G15.8	0.295083
RP11-227G15.12	0.170474
RP11-227G15.9	0.547644
RP11-227G15.6	0
Y_RNA	0
CDK5R1	1.06011
RP11-466A19.1	0.785153
RP11-466A19.4	0.176283
RP11-466A19.8	0.201594
RP11-466A19.6	0
RP11-466A19.7	0.139344
RP11-466A19.3	0
RP11-466A19.5	0
RP11-220C2.1	0
Y_RNA	0
AC084809.2	0.173753
AC084809.3	0.0906208
SPACA3	0
ASIC2	0.0157287
RP1-29G21.1	0
RP11-40A13.2	0
RP11-40A13.1	0
AA06	0
RP11-31I22.4	0
RP11-31I22.3	0
RP11-31I22.2	0
RP11-118G23.2	0
RP11-118G23.1	0
RP11-118G23.4	0
RP11-118G23.3	0
CTC-304I17.6	0
RP11-17M24.2	0
RP11-1086I4.2	0
TLK2P1	0.158444
CTC-304I17.4	0
CTC-304I17.3	0
RNA5SP438	0
CTC-304I17.2	0
CTC-304I17.5	0
LINC01989	0
RP11-215E13.2	0
CCL7	0.0983588
CCL11	0
CCL8	1.94509
RP11-521P1.1	0
CCL1	0
AC011193.1	0
C17orf102	0.00887517
TMEM132E	0.442889
RP11-28A22.2	0
RP11-212E8.1	0
RP11-642M2.1	0
CCT6B	4.63342
RP5-837J1.6	0.605422
RP5-837J1.4	0.242616
RP5-837J1.1	0
RAD51D	3.92022
FNDC8	0.132565
UNC45B	0.0830339
RP11-799D4.3	0
RP11-799D4.1	0
SLC35G3	0
RP11-799D4.4	1.15328
RP11-47L3.1	4.81736
RP11-686D22.2	0
RP11-686D22.6	0
RP11-686D22.5	0.200924
RP11-686D22.4	2.66812
RP11-686D22.3	4.20021
SLFN13	2.88327
RP11-1094M14.7	0.129642
RP11-686D22.10	1.22593
SLFN12L	0.872009
RP11-686D22.9	0.116731
E2F3P1	0.184249
RP11-1094M14.8	2.6735
RP11-1094M14.5	1.26567
TOMM20P2	0.703591
RP11-1094M14.10	0
SLFN14	0.100977
RP11-1094M14.12	0
RP11-1094M14.14	0
RP11-1094M14.1	0
SNORD7	0
CTC-507E2.2	0.804921
GAS2L2	0.412727
RP1-161P9.5	0.166644
C17orf50	0.12007
AC015849.12	0
AC015849.13	0.220992
HEATR9	0.0981109
AC015849.14	0.0739319
AC015849.2	0.189109
7SK	0
AC015849.16	0
LRRC37A9P	0
RDM1	0.0212858
LYZL6	0
CTB-186H2.2	0
CCL16	1.72927
CTB-186H2.3	0
CCL15	0.264403
RP11-104J23.1	0
RP11-104J23.2	0
CCL18	1.65008
AC069363.1	0.689755
CCL3	4.23674
CCL4	4.02781
RN7SL301P	0
CTB-91J4.1	0
RP11-428O23.1	0
TBC1D3B	0.0570782
AC131056.3	0.381564
CCL3L3	0.573933
CCL4L2	0.394914
AC131056.5	0
RP11-893G17.4	0
AC131056.6	0
TBC1D3I	0
CH17-260O16.1	0.374813
Y_RNA	0
TBC1D3G	0
TBC1D3H	0
RNU6-1192P	0
TBC1D3F	0
TBC1D3J	0
RNA5SP439	0
CTB-75G16.1	1.44667
CTB-75G16.3	0.458583
CTD-3194G12.1	0
CTD-3194G12.2	0
RP11-445F12.1	0
LHX1	0
RP11-445F12.2	0
RP11-333J10.2	0
RP11-333J10.3	0.156054
MIR2909	0
CTC-268N12.3	0
CTC-268N12.2	0.478207
RP11-19G24.1	0.1053
HMGB1P24	0.116481
RP11-19G24.2	0.0962657
C17orf78	0.0262862
RP11-378E13.3	0.065808
RP11-378E13.4	0
CTC-421K24.1	0.119916
MIR378J	0.980715
RP11-697E22.2	0
RP11-697E22.3	0
HNF1B	0.0135653
AC091199.1	0
YWHAEP7	0
RNU6-489P	0
TBC1D3K	0
5S_rRNA	0
TBC1D3L	3.30586
TBC1D3D	0
TBC1D3C	0
CH17-258A22.4	0.067445
Y_RNA	0
TBC1D3E	0
5S_rRNA	0
TBC1D3	0
CH17-431G21.1	2.40794
Y_RNA	0
GPR179	0.0589275
AC124789.1	0.936593
SRCIN1	1.38188
CTB-58E17.2	0
EPOP	1.69967
MIR4734	0
CTB-58E17.1	2.79247
CTB-58E17.9	2.17754
MIR4726	0
RNA5SP440	0
CTB-58E17.5	0.241709
RNU6-866P	0
MIR4727	0
C17orf98	0.0609362
SNORA21	1.27591
SNORA21	4.84439
RPS20P35	0.169214
RP1-56K13.2	0.22907
MIR6779	0
LINC00672	2.15357
FBXO47	0
RP1-56K13.6	0
RP1-56K13.5	0.201996
CTD-2206N4.5	0
LINC02079	0
LRRC37A11P	0.0349455
CTD-2206N4.1	0
CTD-2206N4.4	0.173433
ARL5C	0.0406116
RP5-906A24.1	0.0640533
RP5-906A24.2	0
STAC2	0.664389
RP11-690G19.4	0
RNU6-233P	0
NEUROD2	0.0271713
AC087491.2	0.22753
TCAP	3.7476
PNMT	4.30404
MIR4728	0
GRB7	0.581573
IKZF3	0.595218
KRT8P34	0
AC079199.2	0
ZPBP2	0
RP11-387H17.4	0.754344
LRRC3C	0.072774
GSDMA	0.896171
RP11-387H17.6	0.0353345
CSF3	0.819337
MIR6884	0
SNORD124	1.29857
RP11-749I16.3	0.271399
MIR6866	0
MIR6867	0
CDC6	0.655531
CTD-2267D19.1	1.33568
GJD3	0
CTD-2267D19.4	0.0916181
RNA5SP441	0
CTD-2267D19.7	0
TOP2A	0.862839
Y_RNA	0
RPL23AP75	0.102498
RP11-58O9.2	0.0365358
TNS4	0.150348
RP5-1028K7.2	0.221025
CCR7	2.93607
RP5-1028K7.1	0
KRT222	1.62852
AC090283.3	0.0606908
KRT24	0.14568
KRT223P	0.31464
KRT25	0.0309243
KRT26	0.0105995
KRT27	0.134085
KRT28	0
RP11-605F20.1	0
RP5-1110E20.1	0
KRT12	0.0575796
KRT20	0.0244934
AC004231.2	0.0732332
KRT23	0.10849
KRT39	0
KRT40	0.0161216
KRTAP3-3	0
KRTAP3-2	0
KRTAP3-4P	0
KRTAP3-1	0
KRTAP1-5	0.182584
KRTAP1-4	0
KRTAP1-3	0
KRTAP1-1	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
KRTAP2-5P	0
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-16	0
KRTAP4-9	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-6	0
KRTAP4-5	0
KRTAP4-4	0
KRTAP4-3	0
KRTAP4-2	0
KRTAP4-1	0
AC006070.12	0
KRTAP9-1	0
KRTAP9-12P	0
KRTAP9-2	0
KRTAP9-3	0
KRTAP9-8	0
KRTAP9-4	0
KRTAP9-9	0
KRTAP9-6	0
KRTAP9-11P	0
KRTAP9-7	0
KRTAP9-10P	0
KRTAP29-1	0
KRTAP16-1	0
KRTAP17-1	0
TBC1D3P7	0
AC003958.6	0
KRT33A	0
KRT33B	0
KRT34	0
KRT31	0.0547516
AC003958.2	0
KRT41P	0
KRT37	0
KRT38	0
KRT43P	0
KRT32	0
RNU2-32P	0
KRT35	0
KRT36	0.0588417
KRT13	1.28338
KRT15	0.241072
MIR6510	0
KRT19	3.09963
LINC00974	0.0456853
KRT9	0.0142471
KRT14	3.64832
KRT16	1.16383
KRT17	0.619106
KRT42P	0.0352538
RP13-415G19.2	0.033971
GAST	0
HAP1	0.0683844
RNA5SP442	0
RN7SL399P	0
KLHL10	0.75466
KLHL11	1.85362
TTC25	1.30533
ZNF385C	1.22371
CTD-2132N18.2	1.81202
HSPB9	0.530985
RP11-358B23.1	0.135389
KCNH4	0.619979
HCRT	0.065997
RP11-358B23.6	0.145785
RP11-358B23.5	0.42888
AC003104.1	0.557242
RP11-358B23.7	0.402962
RNU7-97P	0
MIR548AT	0
RP11-194N12.2	0.126572
RP11-400F19.18	2.83504
MIR5010	0.851864
PTP4A2P1	1.77105
HSD17B1P1	1.62507
HSD17B1	1.96516
RP11-400F19.12	0
ATP5LP7	0
HMGB3P27	0
CCR10	3.10824
CTD-3193K9.4	0.302965
CTD-3193K9.3	1.13323
MIR6780A	0
CTD-3193K9.1	0.178245
WNK4	0.138831
CNTD1	2.21133
MIR6781	0
LINC00671	2.00993
RNU6-287P	0
G6PC	0.0177819
SNORA40	0
PTGES3L	0.475062
RND2	1.17378
BRCA1	1.48181
RPL21P4	0.0729223
NBR2	4.91767
CTD-3199J23.6	3.66739
RP11-242D8.1	4.89891
RP11-242D8.2	0
RP11-242D8.3	1.68664
LINC00854	1.31042
RNU2-1	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
CTD-3014M21.1	1.34018
LINC00910	1.2703
RNU6-1137P	0
RNU6-470P	0
MIR2117HG	0
RNU6-406P	0
RNU6-971P	0
AC087650.1	0
ETV4	0.442965
RP11-392O1.4	0.202283
Metazoa_SRP	0
CTC-501O10.1	0.454929
RP11-209M4.1	0.0272844
SOST	0.0327786
C17orf105	0.0477284
RP5-905N1.2	0
MPP2	3.11482
RP11-527L4.5	0
FAM215A	0.0776453
RP11-527L4.9	0
RP11-527L4.6	0
LINC01976	0
PPY	0
PYY	0.0411676
NAGS	1.79714
U3	0.313664
RP11-546M21.6	0
RNU6-131P	0
C17orf53	2.7596
ASB16	1.72395
CTB-175E5.7	0
MIR6782	0
SHC1P2	0.031777
SLC4A1	0.0768882
RN7SL507P	0
RUNDC3A-AS1	0.0230713
RNU6-453P	0
RUNDC3A	0.254143
RP5-1067M6.3	0
FAM171A2	0.738891
RPL7L1P5	0
ITGA2B	1.04621
RN7SL258P	0
RP11-764D10.2	0.0836449
FZD2	2.15435
RP11-1072C15.7	0
SMCO4P1	0
LINC01180	0
MEIOC	0.165627
RP11-1072C15.4	0.227654
RP11-1072C15.6	0.0741937
DBF4B	3.2727
RN7SL819P	0
RP11-1072C15.1	0.0389329
ADAM11	1.43581
CTC-296K1.3	1.31282
CTC-296K1.4	1.54302
HIGD1B	3.10323
RN7SL405P	0
CCDC103	0
GFAP	1.42616
KIF18B	0.228066
MIR6783	0
CTD-2534I21.8	0
C1QL1	0.376853
CTD-2534I21.9	0
Y_RNA	0
MIR6784	0
AC142472.6	4.45312
AC002117.1	4.41658
HEXIM2	2.96607
RP13-890H12.2	0.691517
CTD-2020K17.1	4.23416
CTD-2020K17.3	0.98699
CTD-2020K17.4	0.133505
MAP3K14-AS1	0.97962
SPATA32	0.0470612
RNA5SP443	0
CTB-39G8.2	0
AC091132.1	0.378754
LRRC37A4P	1.0639
Metazoa_SRP	0
RP11-798G7.8	0.0980448
RP11-798G7.5	0.0783784
RP11-798G7.6	0.143548
RP11-798G7.4	0
DND1P1	0.557749
RP11-707O23.1	0.436702
MAPK8IP1P2	0.0303241
RPS26P8	0.214201
LINC02210	1.17267
RP11-293E1.2	0
RP11-293E1.1	0
CRHR1	0.08795
MAPT-AS1	0.0276509
SPPL2C	0
MAPT-IT1	0
RP11-669E14.4	0
Metazoa_SRP	0
STH	0
RP11-669E14.6	4.52453
Y_RNA	0
MAPK8IP1P1	0
RP11-259G18.3	0.0711972
RP11-259G18.1	0.539636
ARL17B	0.722822
LRRC37A	0.585417
RN7SL656P	0
NSFP1	0.165394
RP11-995C19.2	0.121704
LRRC37A2	3.60813
ARL17A	0.826563
RN7SL199P	0
FAM215B	0.0514404
RPS7P11	1.53293
WNT3	0.914976
WNT9B	0.268403
LINC01974	0
RP11-63A1.1	0
RNU6ATAC3P	0
MIR5089	0
RPRML	0.187088
RP11-156P1.3	2.89112
LRRC37A17P	3.492
RN7SL270P	0
RP5-867C24.1	0.375689
RP5-867C24.4	0.124377
RP5-867C24.5	0.0822523
MYL4	1.22043
RNU7-186P	0
RP11-290H9.5	0.299542
THCAT158	1.50991
EFCAB13	3.58711
CTD-2026D20.2	0.339361
MRPL45P2	3.78401
Y_RNA	0
RP11-580I16.2	0.868903
TBX21	0.859099
LRRC46	0.630644
SP6	0.59359
RP11-6N17.1	0
RP11-6N17.2	0.0606381
SP2-AS1	1.30346
RP11-6N17.3	3.65619
PRR15L	0.123007
RP11-6N17.10	0.888789
MIR152	0
RP5-890E16.2	0.978131
RP5-890E16.5	0.939734
RNU6-1201P	0
SKAP1	1.21572
MIR1203	0
RP11-456D7.1	0
RNU6-1152P	0
THRA1/BTR	0
RP11-433M22.1	0
U3	0
RP11-433M22.2	0
Y_RNA	0
HOXB1	0
HOXB-AS2	0.912381
HOXB4	4.96181
RP11-357H14.16	0.115896
HOXB-AS3	0.325677
HOXB5	1.61394
HOXB6	2.68747
HOXB8	0.864874
HOXB9	0.396369
HOXB-AS4	0
MIR196A1	0
RP11-357H14.17	0
LINC02086	0.0114398
CTD-2377D24.2	0
RPL9P28	0.108334
COX6B1P2	0
PRAC1	0
PRAC2	0.957262
HOXB13	0.495267
CTD-2377D24.4	0
TTLL6	0.294853
RN7SL125P	0
SUMO2P17	0.143348
SNORA68	0
RP11-463M16.5	0
RP11-501C14.9	0.103672
AC091133.1	2.6873
RNU1-42P	0
snoU13	0
GIP	0
RP11-501C14.5	0
IGF2BP1	0.0201316
RP11-501C14.6	0
Metazoa_SRP	0
RNU6-826P	0
RP11-501C14.7	0
B4GALNT2P1	0
B4GALNT2	0
RP11-708H21.1	0
GNGT2	1.1287
PHOSPHO1	0.644817
FLJ40194	0.0824077
MIR6129	0
RP11-1079K10.3	0.0993865
RP11-81K2.1	0.0934406
RP11-1079K10.2	0
RP11-1079K10.1	0
Y_RNA	0
EIF4EP2	0.367721
LINC02075	0
RP11-81K2.2	0.251423
RP5-1029K10.2	0.150784
MIR6165	0
RP5-1029K10.4	0
RP11-613C6.2	0.0752376
RP11-613C6.4	0
RP11-304F15.7	0
TAC4	0.258048
RP11-304F15.3	0.875112
RP11-304F15.4	0
RP11-304F15.6	0
RP11-304F15.5	0
RNU6-1313P	0
DLX4	0.194918
DLX3	0.313416
RP11-1094H24.3	0
RP11-1094H24.4	0.311537
RP5-875H18.9	0.0442912
RP5-875H18.10	1.03679
RP5-875H18.4	0.685002
SAMD14	1.6439
AC002401.1	0.136478
RP11-893F2.13	0.187228
RP11-893F2.14	0.0528287
HILS1	0.313006
RP11-893F2.5	0.0517529
RP11-893F2.15	0
LINC01969	0
SUMO2P7	0
TMEM92	0.150356
TMEM92-AS1	0.777924
RP11-893F2.18	0.193488
EME1	1.11037
Y_RNA	0
RP1-117B12.4	0.242803
MRPS21P9	0
CHAD	1.82547
RP11-94C24.13	0.122163
RP11-94C24.6	0.534599
MYCBPAP	0.675182
EPN3	0.149032
RP11-94C24.8	0.499453
CACNA1G-AS1	0.0671273
CACNA1G	0.242125
RP11-94C24.11	0
CTB-22K21.2	0
Y_RNA	0
RP11-294J22.7	0.174274
LINC00483	0
MIR8059	0
RP11-294J22.5	0
WFIKKN2	0.095569
RPL5P33	0
TOB1-AS1	1.10008
RP11-700H6.4	0.422707
RP11-700H6.1	0.038917
RP11-700H6.2	0
RP11-481C4.1	0
RP11-481C4.2	2.99127
RP11-421E14.2	0.0646741
LINC02071	0
RP11-1018N14.3	0
RP11-1018N14.4	0
LINC02072	0
LINC02073	0
RPL7P48	0
CA10	0.0162593
CTB-43I4.1	0
LINC01982	0
LINC02089	0
C17orf112	0
MTCO1P40	2.6062
RP11-146P2.1	0
CTD-2535P7.1	0
CTD-2535P7.2	0
RP11-312B18.1	0
RPS2P48	0.105024
KIF2B	0
RP11-618P13.1	0
ISCA1P3	0
RP11-372K20.1	0
ARL2BPP8	0
RN7SKP14	0
TOM1L1	1.88244
RP11-257O5.4	0
STXBP4	1.84179
RP11-515O17.2	0.0422393
RP11-515O17.3	0
RP11-515E23.1	0
CTD-2033D24.2	0.151509
GARSP1	0
RNU6-1249P	0
RP11-763E3.1	0
ANKFN1	0.366083
RP11-502F1.2	0
RP11-502F1.1	0
RPL39P33	0
NOG	0.322351
C17orf67	1.96374
RP11-347L15.1	0.175186
RNU6-1158P	0
RP11-670E13.3	0
RP11-670E13.6	3.47311
RP5-1107A17.3	0.317263
RP5-1107A17.2	0
RP5-1107A17.4	0.247697
RNF126P1	0.201914
RP11-166P13.3	4.64283
RP11-166P13.4	0.254397
RP11-426D19.1	0.03875
RP11-226M10.3	0
RP11-118E18.2	0
RP11-118E18.1	0
RP11-118E18.4	0
RN7SL449P	0
RNU7-134P	0
CCDC182	0
RP11-60A24.3	0.0734069
RN7SKP94	0
RP11-343K8.3	0
RP11-159D12.11	0.165622
RP11-159D12.3	0
RP11-159D12.6	1.82881
RP11-159D12.10	0
RP11-159D12.8	4.13103
OR4D1	0
MSX2P1	0.0852268
OR4D2	0
EPX	0.114275
RP11-506H21.5	0.604337
LPO	0
MPO	0.322724
TSPOAP1	3.88286
TSPOAP1-AS1	0.341727
RP5-1171I10.5	0.830342
MIR4736	0
RNF43	0.0680554
HSF5	0.0449688
SETP3	0.0480199
SEPT4-AS1	0.339724
C17orf47	0.0483382
TEX14	0.220188
U3	0.452462
CTD-2200P10.1	0
RNU1-108P	0
CTD-2200P10.3	0
RNU1-52P	0
RNU1-85P	0
RAD51C	4.53623
RP11-579A4.1	0
PPM1E	0.254815
Metazoa_SRP	0
RNU6-518P	0
RP11-579O24.1	0
Metazoa_SRP	0
RP11-579O24.3	0
RN7SL716P	0
AC099850.1	3.13895
RNU2-58P	0
MIR454	0
MIR301A	0
PRR11	1.10918
SPDYE22P	0
CTD-2510F5.4	0.990077
GDPD1	0.895375
Y_RNA	0
SNRPGP17	0
RP11-567L7.3	0
MIR4729	0
RP11-567L7.5	0
LINC01476	0
RNU4-13P	0
RP11-758H9.2	4.82826
RP11-619I22.1	0
MIR21	0
RNU6-450P	0
NDUFB8P2	0.375442
RPS29P21	0
RP11-178C3.2	1.41446
DHX40P1	0.110052
TBC1D3P1	0
RP11-178C3.7	0
RP11-178C3.8	0
MIR4737	0
RP11-178C3.6	0
CTD-2319I12.2	0.283876
WFDC21P	0.341636
CTD-2319I12.10	0.140327
CTD-2319I12.3	0
CTD-2319I12.9	0
CTD-2319I12.4	1.24496
CTD-2319I12.5	0.0913721
FAM106DP	0
SCARNA20	0
RP11-3K24.1	0.145952
RP11-3K24.3	0
RP11-3K24.2	0
C17orf64	0.296396
RPL12P38	0.0774636
RP11-15E18.5	0
RP11-15E18.1	0.220054
RP11-15E18.3	0
LINC01999	0.0793492
RPSAP66	0
RNU6-623P	0
RN7SL606P	0
AC111155.1	0
Y_RNA	0
KRT18P61	0
HMGN1P28	0
RN7SL448P	0
RP11-264B14.1	0.906483
