Name	Brain - Spinal cord (cervical c-1)
CTB-50L17.8	1.23533
CTB-50L17.9	1.68829
CTB-50L17.16	0.2829
PLIN4	2.65258
PLIN5	1.23909
LRG1	0.418166
CTB-50L17.2	0
TNFAIP8L1	1.32627
DPP9-AS1	0.565356
MIR7-3HG	0.571666
MIR7-3	0
AC005523.3	0.514604
FEM1A	2.13512
CTC-518P12.6	0
ARRDC5	0.40571
UHRF1	0.885281
MIR4747	0
CTC-482H14.5	0
RPL32P34	0.0606535
LLNLR-304G9.1	0
ZNRF4	0
TINCR	0.929952
SNRPEP4	1.18739
CATSPERD	0.0154921
PRR22	3.16394
NRTN	0.144467
FUT6	0.00797089
FUT3	0.117006
AC024592.9	0.0291879
FUT5	0.106884
AC104532.3	0
AC104532.4	1.97628
CTC-232P5.1	0.13081
RFX2	1.96478
CTC-232P5.3	0
CTC-232P5.4	0.055183
CTB-66B24.1	0.942313
ACSBG2	0.114713
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.0738371
CTB-180A7.3	0
PSPN	0.986566
CTB-180A7.6	0
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
SLC25A41	1.68981
CRB3	0.503518
DENND1C	4.5612
CTD-2396E7.11	0.803008
TNFSF9	3.24654
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	0.108473
RPL7P50	0
TNFSF14	0.329822
CTD-3128G10.7	1.46321
MIR6791	0
CTD-3128G10.6	0.235882
SH2D3A	0.219337
ADGRE1	0.294172
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	1.13273
RP11-1137G4.3	0
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	1.5141
CTB-133G6.1	0.0766446
CTB-133G6.2	0.527379
C19orf45	1.13005
CAMSAP3	1.5427
MIR6792	0
PCP2	1.08367
CTD-3214H19.6	0.187105
RPS27AP19	0
RETN	0.153402
MCEMP1	0.164094
FCER2	0.0578384
CLEC4G	0.551038
CD209	0.297591
RPL21P129	0
CLEC4M	0.0683035
CLEC4GP1	0.754753
EXOSC3P2	0
PRR36	3.06143
LYPLA2P2	0
RNA5SP463	0
LRRC8E	0
CTD-3193O13.12	0.0283063
TGFBR3L	0.372457
CTD-3193O13.1	0.149727
CTD-3193O13.8	0
CTD-2325M2.1	1.31377
CCL25	0.120019
FBN3	0.358358
CTD-3020H12.3	0
CTD-3020H12.4	0.240536
CTD-2550O8.7	0.183381
MIR4999	0
RP11-886P16.6	0.0670979
RP11-886P16.10	0.159485
AC092316.1	0.209962
AC130469.1	0.786808
AC130469.2	0.244633
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
ZNF558	3.91212
CTD-2529P6.3	0.848462
MBD3L1	0
CTD-2529P6.4	0
MUC16	0.00184426
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.0357109
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
CTC-325H20.4	3.04396
ZNF699	0.617022
ZNF559	3.01994
CTC-325H20.7	0.450479
ZNF177	2.44987
ZNF559-ZNF177	0.646759
CTC-325H20.8	0.127722
ZNF560	0.0706384
CTC-543D15.3	0.141001
CTC-543D15.1	0
ZNF426	3.30838
ZNF561	4.9924
ZNF562	3.24522
RPS4XP22	0.483564
ZNF812P	0.672796
CTD-3116E22.8	2.30502
CTD-3116E22.6	0
CTD-3116E22.7	1.46121
CTD-2623N2.3	2.28682
UBE2L4	0.699411
CTD-2623N2.5	0
SNORA70	0.38627
RPL10P15	1.02518
CTD-2623N2.11	1.23433
CTD-2553C6.1	0.147596
RDH8	0
C3P1	0.00594575
MIR5589	0
CTD-2240E14.4	0.2462
ANGPTL6	1.11894
SNORD105	0
SNORD105B	0
S1PR2	1.94136
MIR4322	0
CTD-2369P2.5	0
CTD-2369P2.4	0
ICAM1	4.788
CTD-2369P2.8	0
ICAM5	0.208143
ZGLP1	2.74617
AC114271.2	1.31678
ICAM3	0.552982
PDE4A	3.91662
CTC-429L19.3	0.285647
RNU7-140P	0
MIR1238	0
AP1M2	0.0367197
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	4.69592
AC007229.3	0.164259
CTC-215O4.4	0.0808849
RN7SL192P	0.0947853
uc_338	0
MIR6886	0
SPC24	0.134373
CTC-510F12.2	1.43578
CTC-510F12.3	0.357336
CTC-510F12.7	0.893339
ANGPTL8	0.282494
TSPAN16	0.0211159
CTC-510F12.4	0.336521
RAB3D	2.96914
CTD-2342J14.6	2.19688
SWSAP1	1.82748
EPOR	4.3933
RGL3	3.45717
Y_RNA	0
CCDC151	2.13628
ZNF653	4.49733
MIR7974	0
RN7SL833P	0
CTC-398G3.1	0.168336
CTC-398G3.2	0.174168
CNN1	1.74616
ZNF627	4.77557
ACP5	1.60168
GAPDHP76	0
ZNF887P	0.0623117
HNRNPA1P10	0.592382
ZNF833P	0.746902
ZNF823	2.03555
CTC-499B15.6	0
CTC-499B15.1	0
ZNF441	2.76677
CTC-499B15.7	0
ZNF491	1.05066
ZNF440	2.10963
CTC-499B15.8	0
AC020951.1	0.207731
ZNF69	1.27263
CTD-2006C1.12	0.393236
ZNF763	1.86219
CTD-2006C1.2	1.04919
RNA5SP464	0
ZNF433	1.74621
RNA5SP465	0
ZNF878	0.125614
ZNF844	2.78326
RNA5SP466	0
Y_RNA	0
ZNF788	0.593077
ZNF20	1.2867
RSL24D1P8	0.178164
RNA5SP467	0
CTC-359D24.3	0.880824
ZNF625	0.784414
ZNF136	3.33643
CTD-2666L21.1	0.481121
ZNF44	3.24585
CTD-2666L21.3	0.124323
CTD-2666L21.2	0.101586
ZNF563	1.19567
ZNF442	0.531309
RPS29P23	0
CTD-3105H18.4	0.97061
ZNF799	2.10818
ZNF443	1.81848
CTD-3105H18.7	0
ZNF709	1.04042
MTND2P40	0
MTCO1P27	0
MTCO2P27	0
MTATP6P27	0
PPIAP20	0
ZNF564	2.87891
CTD-2192J16.21	0.134413
CTD-2192J16.11	0.308312
PGK1P2	0.356089
ZNF490	1.17335
CTD-2192J16.26	0.34374
CTD-2659N19.11	0
FBXW9	3.09462
SNORD41	0
CTD-2659N19.4	0
BEST2	0.0411671
HOOK2	4.39565
CTD-2659N19.9	0
MIR5684	0
RTBDN	0.214337
CTD-2265O21.3	0
MIR6794	0
CTD-2265O21.7	0
KLF1	0.104081
RPS6P25	0.961182
SYCE2	1.22974
MIR5695	0
FARSA-AS1	0.141561
MIR6515	0
DAND5	0.507762
CTC-239J10.1	0.404905
AC007787.2	0.0737914
AC007787.3	0.960112
AC005546.2	0
CTC-250I14.3	0
RPL12P42	0.179255
CTB-5E10.3	0
ZSWIM4	1.88671
CTD-3252C9.2	0
RN7SL619P	0
CTD-3252C9.4	4.78167
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	2.6379
MIR181C	0
MIR181D	0
C19orf57	2.1797
PODNL1	1.08333
RFX1	3.95488
CTB-55O6.13	0
RLN3	0
CTB-55O6.4	0
IL27RA	2.35909
PALM3	2.67
EEF1DP1	0.478412
C19orf67	0.0775248
CTB-55O6.10	0.112114
ASF1B	0.314326
CTB-55O6.12	3.96068
RN7SL231P	0
CTD-2189E23.1	0.12343
CTD-2189E23.2	0
LINC01841	0
LINC01842	0.114836
CTC-548K16.6	0.260927
PTGER1	0.449001
SNRPGP15	3.41793
CLEC17A	0.957243
RN7SL337P	0
RN7SL842P	0
ADGRE3	0.0567259
ITGB1P1	0.487925
CTD-3093B17.2	0
ZNF333	4.82685
ADGRE2	1.32985
AC005255.3	0.182852
OR7A5	0.811167
OR7C1	0.144616
OR7A10	0
OR7A8P	0
OR7A2P	0
OR7A17	0
OR7A18P	0
OR7A1P	0
OR7A3P	0
OR7A11P	0
OR7A15P	0
OR7C2	0
SLC1A6	0.867727
CCDC105	0
CASP14	0.062467
OR1I1	0
SYDE1	3.92821
AC003956.1	0.196336
OR10B1P	0
RNU6-782P	0
MIR6795	0
AC004257.1	0
EPHX3	0.257496
AC005776.1	0.0958925
LLNLR-246C6.1	0.322388
AC005785.2	2.03907
AC005785.5	1.36815
RASAL3	4.77353
PGLYRP2	0
CYP4F22	0.0390642
CTB-187L3.1	0
CYP4F23P	0
AD000091.3	0
RPL23AP2	0.806951
AD000091.2	0
CYP4F8	0
CYP4F3	0.498652
CYP4F10P	0
CYP4F12	0.58481
OR10H2	0
OR10H3	0
CYP4F24P	0.457997
LLNLR-249E10.1	0
OR10H5	0
OR10H1	0
ZNF861P	0
LINC01764	0
UCA1	0
LINC01835	0
CYP4F36P	0
CYP4F2	0.0486913
AC005336.5	0
LLNLF-158E9.1	0
AC005336.4	0.153811
CYP4F11	0.983053
OR10H4	0
CYP4F9P	0
LINC00661	0
AC114273.3	0
LINC00905	0
SNX33P1	0
LLNLF-136C3.1	0
OR1AB1P	0
LINC01855	0
CTD-2231E14.2	1.23394
CTD-2231E14.5	0
CTD-2231E14.8	0.0537968
HSH2D	0.289489
CIB3	0
CTD-2562J15.4	0
Metazoa_SRP	0
CTD-2562J15.6	0.0407699
CTD-2013N17.7	0
CTD-2013N17.6	3.13549
CTD-2013N17.1	0
CTD-2013N17.4	0.0652415
CALR3	0
C19orf44	2.27056
RN7SL146P	0
CTD-3222D19.12	1.34877
CTD-3222D19.10	0
CTD-3222D19.8	1.66232
MED26	3.28636
CTD-3222D19.9	0.144257
CTD-3222D19.4	0
CTC-429P9.1	0.791747
CTC-429P9.2	4.85585
CTC-429P9.5	2.97854
CTD-2538G9.3	0
NWD1	1.18805
CTD-2538G9.6	0
CTD-2538G9.5	0.319179
F2RL3	0.158342
RN7SL835P	0
RN7SL823P	0
CTD-2528A14.1	0
HAUS8	1.09339
CTD-2528A14.3	0
CTD-2528A14.5	0
CTD-3032J10.2	0
CTD-3032J10.4	0
CTD-3032J10.3	0.0869637
USHBP1	2.06275
ANKLE1	1.42668
CTD-2278I10.4	0.33971
PLVAP	1.92133
CTD-2278I10.1	0
CTD-2521M24.13	0.120608
BISPR	1.61775
CTD-2521M24.6	2.02058
CTD-2521M24.4	0.156288
TMEM221	1.08734
CTD-2521M24.11	0.413575
NXNL1	0.413133
CTD-3131K8.2	2.84431
CTD-3131K8.3	0.192293
FAM129C	0.289674
CTD-3131K8.1	0
UNC13A	3.19993
CTD-3149D2.3	0.0465887
CTD-3149D2.2	0.102762
B3GNT3	0
INSL3	0.221595
JAK3	2.69277
SNORA68	0.352928
AC005796.2	0
SLC5A5	0.174265
KCNN1	2.45784
RNA5SP468	0
CTB-52I2.7	0.907564
CTB-52I2.4	1.35627
CTB-52I2.3	0
RPS18P13	0
IL12RB1	1.02709
AC068499.10	0.202618
PDE4C	0.358716
KIAA1683	0.954379
MIR3188	0
RPL39P38	0.146056
RN7SL513P	0
GDF15	1.22555
MIR3189	0
LRRC25	2.44408
CTD-3137H5.1	0
CTD-3137H5.4	0
AC005387.3	0.697209
AC005387.2	0.620798
AC005253.2	3.31906
CRLF1	1.63674
RN7SL155P	0
COMP	0.190127
AC005197.2	2.14557
AC005932.1	0.850835
RN7SL70P	0
NCAN	3.40148
RNU6-1028P	0
LLNLR-259H9.1	0
HAPLN4	1.74467
TM6SF2	0.349625
CTB-184G21.3	0
MIR640	0
TSSK6	1.77112
CILP2	0.064306
PBX4	0.845399
PHF5CP	0
AC002306.1	0
LPAR2	3.53608
GMIP	4.23489
ZNF101	2.55152
CTC-412M14.6	0.123206
CTC-412M14.5	0.0701762
ZNF14	2.73683
CTC-559E9.12	0.0351497
CTC-559E9.9	0.0294144
LINC00663	2.24478
CTC-559E9.2	0
CTC-559E9.6	1.32083
CTC-559E9.5	2.96737
BNIP3P9	0
ZNF253	4.57502
BNIP3P10	0.260708
CTC-559E9.8	2.58585
ZNF93	0.671499
CTC-559E9.13	0
AC007204.2	0.0518395
AC007204.3	0
ZNF682	3.60321
AC006539.3	0
AC006539.6	0
BNIP3P13	0
ZNF90	0.582869
AC006539.2	0
CTC-260E6.12	0
CTC-260E6.9	0
BNIP3P15	0.197175
CTC-260E6.6	0.193364
ZNF486	1.44484
BNIP3P16	0.0679823
CTC-260E6.7	0
CTC-260E6.3	0.0653792
CTC-260E6.4	1.07469
BNIP3P17	0.328719
AC078899.4	0
AC078899.1	0.0711789
BNIP3P18	0
AC078899.3	0
BNIP3P19	0
CTC-575C13.3	0
ZNF826P	1.89127
BNIP3P20	0
CTC-575C13.4	0
MIR1270	0
BNIP3P22	0
CTC-513N18.6	0
BNIP3P23	0
ZNF737	2.47943
VN1R78P	0
CTD-2332E11.2	0
ZNF626	2.47724
CTD-2542C24.14	0
CTD-2542C24.2	0
CTD-2626G11.2	0
VN1R79P	0
ZNF66	0.353488
BNIP3P24	0.0388678
CTD-2542C24.3	0.115993
ZNF85	1.20587
CTD-2542C24.5	0
KRT18P40	0
CTD-2542C24.8	0
ZNF430	2.33958
CTD-2542C24.9	0
VN1R80P	0
ZNF714	1.32196
RNA5SP469	0
VN1R81P	1.65111
ZNF431	2.66128
RPL7AP10	0.619473
CTD-3233P19.8	0
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0.227127
BNIP3P25	0.189743
CTD-2561J22.1	0
CTD-2561J22.2	0.762327
ZNF493	3.00911
CTD-2561J22.5	0.70511
LINC00664	0.0833213
BNIP3P26	0
RP11-678G14.2	0.532845
RP11-678G14.3	0.831297
RP11-678G14.4	0
RP11-678G14.5	0
RP11-420K14.1	0.0803046
MTDHP3	0.702021
MTDHP4	0.0609321
VN1R84P	0
ZNF100	2.23718
RP11-420K14.6	0.0366104
RP11-420K14.8	0
BRI3BPP1	0
ZNF43	3.20913
BNIP3P27	0.102224
ZNF208	0.991158
MTDHP2	0
AC003973.3	2.22702
BNIP3P28	0.0468456
AC003973.4	0
AC003973.5	0
ZNF257	0.592686
BNIP3P29	0
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.0861435
MTDHP5	0.063425
VN1R85P	0.905569
ZNF676	0.7476
BNIP3P30	0.559943
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	0.549821
ZNF98	0.181574
AC011516.1	0
BNIP3P32	0
AC025811.3	0
BNIP3P33	0
ZNF209P	0.0148223
AC004004.2	0
CTC-457E21.1	0
LINC01233	0
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0
CTC-457E21.5	0
CTC-457E21.4	0
LINC01785	0.0536817
CTC-457E21.7	0
ZNF492	0.0453173
CTC-457E21.9	0.0365907
ZNF849P	0
RPL34P33	0.266357
CTC-451A6.5	0
VN1R87P	0.0694814
ZNF99	0.0553787
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0.0136418
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	0.3386
BNIP3P36	0
LINC01859	0
LINC01858	0.0144194
CTD-2291D10.3	0
CTD-2291D10.4	0.178553
ZNF730	0.218496
BNIP3P37	0
RP11-369G6.2	0
SNX6P1	0
RP11-15H20.2	0.0626819
ZNF724	0.17765
BNIP3P38	0
IPO5P1	4.23356
RP11-15H20.6	1.29729
VN1R90P	0
VN1R91P	0
ZNF91	3.24577
CTB-176F20.3	1.50076
BNIP3P8	0
CDC42EP3P1	0
LINC01224	0.686614
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0
ZNF675	2.76844
RP11-359H18.2	0
RPS27P29	0.077463
VN1R93P	0
ZNF681	1.06178
RP11-255H23.2	0.823556
BNIP3P39	0
RP11-255H23.4	0.0475087
RP11-255H23.5	0
ZNF726	0.435181
CTB-92J24.3	0
CTB-92J24.2	0.937233
ZNF92P3	0
RNA5-8SP4	0
CTD-2017D11.1	1.39206
CTD-2017D11.2	0.628906
BNIP3P40	0
CTD-2027I19.3	0.683856
CTD-2027I19.2	0.798296
ERVK-28	0
CTB-151G24.2	0
LINC00662	1.99291
CTC-459F4.1	0.234681
CTC-459F4.3	1.32236
CTC-459F4.9	2.20499
CTC-459F4.6	0.588573
SLC25A1P5	0.192887
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0.128962
CTC-459F4.8	0
AC005758.1	0
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0131511
AC005307.3	0
MAN1A2P1	0
AC007795.1	0
AC011524.1	0.666973
AC008991.1	0.415733
AC011524.2	0
AC011524.3	0
LINC00906	0.457137
RNA5SP470	0
CTB-32O4.2	3.66185
CTB-32O4.3	2.07967
CTB-32O4.4	0.51528
RN7SL340P	0
CTC-525D6.1	1.19929
CTC-525D6.5	0
CTC-525D6.2	0.727364
CTC-525D6.3	0.44188
CCNE1	1.9542
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.10506
CTC-448F2.4	0.0361751
TAF9P3	0.880108
CTC-448F2.6	3.01355
AC005597.1	0
CTD-2001J20.1	3.38899
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0.034235
LINC01791	0
TSHZ3	1.91595
AC007796.1	0.106597
CTC-439O9.1	0.204865
AC008992.1	0.106431
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
AC007773.2	0.690504
SNORA68	0
RPS12P31	0.200825
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0.500592
CTD-2538C1.2	3.83873
NUDT19	4.15049
CTD-2538C1.3	0
TDRD12	0.105864
CTD-2085J24.5	0
SLC7A9	0.387642
CTD-2085J24.3	0
RN7SKP22	0
CEP89	3.37308
RPL31P60	0
FAAP24	0.876853
CTC-461H2.2	0
CTC-461H2.3	0
WDR88	0.330851
CTD-2540B15.10	0
SLC7A10	0.878128
CTD-2540B15.6	0.388141
CTD-2540B15.12	0
CEBPA-AS1	1.86099
CTD-2540B15.9	0.471462
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0
CTC-526N19.1	0.785362
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0
AC010504.2	1.1893
RN7SL154P	0
CTD-2588C8.8	0.0974576
WTIP	0.698078
RPS26P55	0.109028
ZNF807	0.186069
SCGB2B2	0.737463
CTD-2553L13.7	0.100494
SNORD111	0
CTD-2553L13.4	0
CTD-2553L13.5	0.0401562
CTD-2553L13.9	3.88061
ZNF599	2.26964
CTC-523E23.10	0
LINC01801	0.0234373
CTC-523E23.1	0.0344279
CTC-523E23.9	0
CTC-523E23.5	0.0251439
CTC-523E23.11	0.165729
LOC401913	0
LINC00904	0
CTC-523E23.14	0.116839
CTC-523E23.15	0.0667132
LINC01838	0.0905762
ZNF30-AS1	1.06992
ZNF30	4.56398
CTC-523E23.3	1.00082
ZNF792	0.665066
CTD-2527I21.7	0
CTD-2527I21.14	1.58693
HPN-AS1	4.88741
CTD-2527I21.15	1.0186
FXYD3	1.91826
CTD-2527I21.5	0.200691
FAM187B	0.0769047
FAM187B2P	0.125584
AC002128.5	0.0927543
AD000684.2	1.76022
MIR5196	0
FFAR1	3.25132
FFAR3	0.19727
GPR42	0.0330995
EEF1A1P7	0.0725758
LINC01531	0
RN7SL491P	0
AC002511.2	0.195987
AC002511.3	0.0885623
FFAR2	0.139716
KRTDAP	0.538733
DMKN	1.42081
SBSN	0.459247
GAPDHS	0
ATP4A	0.0904074
LLNLF-96A1.1	0.207392
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0.0404757
ETV2	0.410248
UPK1A	0.0802917
UPK1A-AS1	0
TYMSP2	0
ZBTB32	0.160694
AC002398.11	0.29514
AC002398.12	0
PROSER3	1.82501
AC002398.13	4.49525
LINC01529	1.33141
PRODH2	0.0151569
NPHS1	0.126373
KIRREL2	0.438168
RN7SL402P	0
NFKBID	3.90715
AD000864.6	0.362935
LRFN3	3.95419
AF038458.3	0.120978
AF038458.4	0
AF038458.5	0.584839
SYNE4	1.81538
AC002116.7	0.104413
WDR62	0.518031
LLNLR-276H7.1	0
OVOL3	0.158947
AD001527.7	0.329099
AC002984.2	0.243097
ZNF565	3.42821
Y_RNA	0
CTD-3162L10.1	1.08286
LINC00665	4.26822
CTD-3162L10.3	0
CTD-3162L10.4	0
ZFP82	2.62469
CTD-3162L10.5	0.210843
ZNF566	3.90055
CTD-2630F21.1	2.81919
CTBP2P7	0.0819742
AC092295.4	0.148967
ZNF529-AS1	3.33466
ZNF382	2.11101
ZNF461	3.07189
CTD-3234P18.6	0.697635
LINC01534	2.18688
ZNF567	1.74746
ZNF850	0.466065
CTD-2162K18.4	1.11627
CTD-2162K18.3	0.100156
ZNF790-AS1	2.76115
ZNF790	2.17725
ZNF345	2.20366
Y_RNA	0
ZNF829	0.909334
RPL31P61	0.188061
ZNF568	2.86429
ZNF420	4.56031
CTD-2293H3.3	0
CTD-2293H3.2	0.136225
CTD-2293H3.1	0.0908785
ZNF585A	2.56922
CTC-454I21.4	0
ZNF585B	3.95816
ZNF383	3.53535
LINC01535	1.90326
CTD-3220F14.1	0.849316
CTD-3220F14.3	2.32881
CTD-3220F14.2	0.0838681
ZNF527	1.7195
CTD-2086O20.1	0.0881168
ZNF569	3.56513
ZNF570	4.26045
CTD-3064H18.2	0.119714
ZNF793	1.64895
CTD-3064H18.4	0.1853
ZNF571-AS1	3.34757
ZNF571	2.2753
ZFP30	2.77317
ZNF781	2.16361
CTD-2528L19.3	0.83584
ZNF607	4.25574
CTD-2528L19.6	3.94227
ZNF573	0.686638
CTD-2554C21.1	1.02029
CTD-2554C21.2	2.06233
AC016582.2	0.155036
WDR87	0.0581628
SIPA1L3	3.69753
CTC-244M17.1	0
CTC-450M9.1	0
CTB-102L5.7	0.0692918
CTB-102L5.8	0.102839
RN7SL663P	0.217319
DPF1	3.34912
Y_RNA	0
C19orf33	1.64464
KCNK6	1.42711
CATSPERG	1.15795
AC005625.1	0
GGN	0.510588
SPRED3	1.49538
RASGRP4	1.63493
RYR1	4.08622
AC067969.1	0
AC067969.2	0.0804831
MAP4K1	2.8226
CTB-186G2.1	0.103341
CTB-186G2.4	0
CAPN12	0.110837
CTD-2540F13.2	0.255228
LGALS7	0.0462515
LGALS7B	0.22623
RNU6-140P	0
LGALS4	0.642489
AC104534.2	0.24578
AC008982.2	0.12508
RINL	4.34193
CTC-360G5.6	0
CCER2	4.70327
CTC-360G5.9	0.33072
FBXO17	2.95102
CTB-189B5.3	0
ACP7	1.97999
CTC-218B8.3	0
NCCRP1	0.141346
SYCN	0
IFNL3P1	0
IFNL3	0
IFNL4	0.0115855
MSRB1P1	0
IFNL4P1	0
IFNL2	0
IFNL1	0
LRFN1	3.08013
CTC-246B18.8	0.731893
CTC-246B18.10	3.44922
RN7SL566P	0.779491
MIR4530	0
PLEKHG2	2.55556
DLL3	3.14394
SELENOV	0.116883
CTB-60E11.9	0
TDGF1P7	0
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0
RPS29P30	0
LGALS16	0
LGALS17A	0.0369497
AC093063.2	0
RPS29P27	0
LGALS14	0
AC006133.7	0
CLC	0.117446
LEUTX	0
LLNLR-268E12.1	3.2582
MIR6719	0
FCGBP	1.57239
PRR13P5	0.625617
ZNF546	1.72964
CTC-471F3.5	0.69964
ZNF780B	4.72098
ZNF780A	2.43322
AC005614.3	0.0153051
VN1R96P	0
CNTD2	0.760011
CTC-425O23.2	0.639909
MIR641	0.323886
RNU6-945P	0.251763
Y_RNA	0
Y_RNA	0
CTC-425O23.5	1.20635
MIR6796	0
HIPK4	0.199046
PRX	4.69186
CTC-492K19.7	0.0730625
CTC-492K19.4	0.372141
Metazoa_SRP	0
SPTBN4	4.2852
RNU6-195P	0
MIA	0.675083
CTC-490E21.14	1.55896
CYP2T1P	1.31474
CYP2F2P	0.160794
CTC-490E21.10	0.79864
CTC-490E21.11	2.58035
CYP2A6	0.256634
CYP2A7	0.111415
CYP2G1P	0.182946
CTC-490E21.13	0
CYP2B7P	0.892745
AC092071.1	0
CYP2B6	0
CYP2A7P1	0
CYP2G2P	0
CTD-2356P16.6	0
CYP2A13	0.0589086
CYP2F1	0
CYP2T3P	0.0340377
RPL36P16	0
RN7SL718P	0
CYP2S1	1.28735
CTD-2195B23.3	0.194273
RN7SL34P	0
TMEM91	4.79646
B9D2	2.23037
CTC-435M10.12	1.83493
CTC-435M10.10	0
B3GNT8	0.282544
Metazoa_SRP	0
ERICH4	0.188025
PCAT19	2.73732
AC005795.1	0.176437
PLEKHA3P1	0.332033
AC006129.1	0.523107
LINC01480	3.24335
AC006129.2	1.2247
CEACAM21	1.56233
AC006129.3	0
CEACAMP3	0
CEACAM4	0.379302
DNAJC19P3	0
AC005626.3	0
AC005794.1	0
CEACAM7	0
CEACAM5	0
CEACAM6	0.026102
AC011513.4	0
CEACAM3	0.04567
HNRNPA1P52	0
AC020956.3	0
LYPD4	0
DMRTC2	0
MIR6797	0
CD79A	0.248099
CTD-2575K13.6	1.54661
ZNF574	3.66677
POU2F2	2.24921
CTC-378H22.1	0.340632
MIR4323	0
CTC-378H22.2	0.55373
ZNF526	1.96499
AC006486.10	0.162493
PRR19	0.466623
MIR8077	0
CNFN	1.47961
LIPE-AS1	0.909334
CXCL17	0.0551188
RNU4-60P	0
CTB-50E14.5	1.9661
CEACAM1	0.76404
CEACAMP2	0
CEACAM8	0.029235
CEACAMP1	0
CEACAMP5	0.0308791
RPS10P28	0
PSG3	0
PSG8	0
CEACAMP6	0
PSG8-AS1	2.8638
PSG10P	0.0292214
PSG1	0
PSG6	0
PSG7	0
CEACAMP7	0
CTC-490G23.6	0.0407977
PSG11	0
CEACAMP8	0
PSG2	0
CEACAMP9	0
AC005392.13	0
PSG5	0
PSG4	0
CEACAMP10	0
PSG9	0
CEACAMP11	0
CEACAMP4	0
CTC-490G23.2	0
CD177	0.323434
CTC-490G23.4	0
CD177P1	0
TEX101	0.0165459
LYPD3	0.838835
PHLDB3	1.77018
ZNF575	3.43411
L34079.3	0
L34079.4	0
SRRM5	0.973244
RN7SL368P	0.190785
LLNLR-271C9.1	0.0639625
IRGC	0.0512987
KCNN4	1.5166
AC115522.3	0.70292
LYPD5	3.01178
ZNF283	1.46455
RP11-15A1.4	0.91863
RP11-15A1.3	3.07708
RP11-15A1.2	0.678832
ZNF45	3.22584
ZNF221	0.685662
ZNF155	1.76727
RP11-15A1.8	2.82564
RP11-15A1.9	0.923244
RP11-15A1.7	1.10495
ZNF230	1.51888
AC067968.3	0
ZNF222	3.22779
ZNF223	2.57051
ZNF284	1.66016
RNU6-902P	0
AC084219.4	2.36339
ZNF225	1.9918
ZNF234	2.98705
ZNF235	2.64785
CTC-204F22.1	0.933866
ZNF233	1.51508
CTC-512J12.7	0.207088
NDUFA3P1	0.112758
ZNF112	3.40937
ZNF285	2.47955
ZNF229	2.28766
ZNF285B	0.139468
ZNF180	1.72697
CEACAM20	0
AC138472.6	0
CEACAM22P	0.0218308
AC138472.4	0
IGSF23	0
