Name	Adipose - Visceral (Omentum)
CTD-2576D5.3	0
CTD-2576D5.2	0
CTD-2576D5.4	0.126412
RP11-1102P22.3	0
RP11-1102P22.1	1.28162
RP11-1102P22.2	0.0499085
RP11-567P19.1	0.282559
RP11-916L7.1	0
CTD-3229J4.1	0
RPL7P47	0.223861
CTA-481E9.2	0
CTA-481E9.4	0.0447978
CTA-481E9.3	0
RP11-164A6.1	0
CTD-2036A2.1	0
RP11-1212A22.7	0
NPIPA8	0.0509172
RP11-1212A22.1	2.77757
MIR6511A4	0
RP11-1212A22.8	0
RP11-1212A22.4	0.261029
PKD1P5	0.924802
MIR6770-3	0
Y_RNA	0
MIR3180-3	0
MIR3670-3	0
MIR3179-3	0
MIR3179-3	0
NOMO2	3.28465
MIR3670-4	0
MIR3179-4	0
RP11-457I16.4	0
RP11-457I16.2	0
ABCC6P1	0.151795
RP11-1035H13.2	0
CTD-2288F12.1	0.244938
TMC7	2.54339
RNU6-1340P	0
RP11-626G11.5	0
RP11-626G11.1	0.178059
RP11-626G11.4	0.221904
RP11-626G11.6	0.712958
SYT17	2.89055
CLEC19A	0
CTA-363E6.1	0
CTA-363E6.2	0
CTA-363E6.3	0
TMC5	0.630741
CTA-363E6.5	0
CTA-363E6.6	0.215398
AC002550.6	1.37514
KNOP1	3.66189
AC002550.5	0
CTD-2380F24.1	0.0852548
LARP7P2	0
GPR139	0
RP11-204E4.4	0
RP11-204E4.3	0
SNRPEP3	0
GP2	0.355603
UMOD	0
PDILT	0
RP11-429K17.1	0
CTD-2194A8.2	0.119742
ACSM2A	0.0740522
CTD-3076M17.1	0
ACSM2B	0.0950616
RP11-143N13.2	0
ACSM5P1	0.0271385
ACSM3	1.51675
RP11-143N13.4	0
RP11-143N13.3	0
ACSM1	0.480954
AC004381.8	0.119964
AC004381.7	0.308185
ERI2	3.84899
RNU6-944P	0
AC004381.6	2.12796
U4atac	0
DNAH3	0.0247737
CTC-508F8.1	0
AF001550.7	0
ZP2	0
ANKS4B	0.00835517
CRYM	0.21528
AF001550.9	0
CRYM-AS1	0.285817
CTD-2547E10.6	0
CTD-2547E10.3	0.339552
SNX29P1	0.325245
CTD-2547E10.5	0
NPIPB3	2.93329
SMG1P3	1.04115
MIR3680-1	0
CTB-31N19.5	0
CTB-31N19.2	0
CTB-31N19.4	0
SCARNA6	0
CTB-31N19.3	1.82812
IGSF6	3.44338
RNU6-1005P	0
RNU6-196P	0
OTOA	0.109637
RP11-645C24.5	1.88483
RP11-645C24.6	0
NPIPB4	3.46122
SMG1P4	0.0272036
RP11-645C24.4	0
CTD-2649C14.2	0.847354
PDZD9	0.160522
CTD-2649C14.1	0
CTD-2649C14.3	0.196693
RP11-101E7.2	0.325328
VWA3A	0.324453
SDR42E2	0.0858542
RP11-141O15.1	0
RP11-21M24.3	0.214994
RP11-21M24.2	0.103324
MFSD13B	0.210315
SMG1P1	0.43642
RP11-368J21.4	0
RP11-368J21.3	0.389737
RP11-105C19.2	0
RP11-105C19.1	0
CTC-591M7.1	0.235818
HS3ST2	3.46134
RP11-20G6.2	0
SCNN1G	0.119196
CTC-391G2.1	0
RN7SKP23	0.493094
SNORA75	0
CTD-2270L9.2	0.145946
CTD-2270L9.4	1.71738
AC002400.1	0.163282
SUB1P4	0
CTD-2196E14.6	2.87667
PALB2	4.68527
CTD-2196E14.3	0.0661576
PLK1	1.93622
CTD-2196E14.5	0.114239
ERN2	0.0366975
CTD-2196E14.8	0
CTD-2385L22.1	0
CTD-2385L22.2	0
CHP2	0.101443
PRKCB	2.52359
CTA-345G4.1	0
CTA-113A6.1	0
MIR1273H	0
CTA-113A6.2	0.0736601
LINC2194	0
CACNG3	0
SNORA1	0
RNU7-24P	0
CTD-2313J23.1	0
LINC01567	0
CTD-2515A14.1	0.99866
SLC5A11	0.14349
RP11-266L9.1	0
RP11-266L9.4	1.40566
LINC02175	0.424077
SCML2P2	0.399647
RP11-266L9.6	0.534926
LCMT1-AS1	0.254116
RP11-266L9.3	0.103549
RP11-266L9.8	3.64685
LCMT1-AS2	0.0738288
RN7SL557P	0
AQP8	0.171178
ZKSCAN2	1.63693
CTD-2547G23.4	1.48989
LINC02191	0
CYCSP39	0
HS3ST4	0.0119542
RP11-185O21.1	0
MIR548W	0
RNA5SP405	0
HMGN2P3	1.25635
HSPE1P16	0
AC009158.1	0
AC130464.1	0
LINC02195	0
RP11-142A12.1	0
C16orf82	0
EEF1A1P38	0.197934
LINC02129	0
KDM8	2.64168
CTD-3203P2.1	0.397597
FLJ21408	0.175294
CTD-3203P2.3	0.393028
IL21R	0.198626
IL21R-AS1	0.162931
AC002551.1	0
CTD-2049O4.1	0.0316768
CTD-2049O4.2	0
Y_RNA	0
GSG1L	0.0223201
RNU6-159P	0
RNU6-1241P	0
TPRKBP2	0.0557524
SNORA25	0
RNY1P10	0
GAPDHP35	0.0592856
RP11-57A19.7	0
RP11-57A19.2	0
SBK1	0.283971
RP11-57A19.6	0
NPIPB6	0.442693
RP11-435I10.5	0
EIF3CL	0.28557
MIR6862-1	0
CDC37P2	0.0369121
RP11-435I10.6	0
RP11-57A19.5	0
NPIPB7	0.181536
APOBR	3.68207
IL27	0.222581
RP11-666O2.1	0
RP11-666O2.2	1.04898
SULT1A2	1.91083
RP11-666O2.4	0
RP11-666O2.5	0
NPIPB8	0.0280807
RP11-57A19.4	0
EIF3C	4.67428
CDC37P1	0.0632275
MIR6862-2	0
RP11-1348G14.6	0.0681931
NPIPB9	0.0780168
RP11-1348G14.7	0
RP11-1348G14.4	0.583641
RP11-1348G14.1	0.24743
RP11-1348G14.5	0.236524
RP11-1348G14.8	1.44224
RP11-24N18.1	0
MIR4721	0
RP11-22P6.2	0.94838
ATP2A1	0.897293
ATP2A1-AS1	0.449816
SNORA43	0
CD19	0.372166
RP11-264B17.4	1.38696
RP11-264B17.5	0
NPIPB10P	0.133304
CTB-134H23.3	0.175794
RRN3P2	4.06285
RP11-426C22.5	0.399094
RP11-426C22.1	0.272685
RP11-426C22.4	0.299115
RP11-426C22.7	0
RP11-426C22.6	0.412897
RP11-426C22.8	0.954247
RP11-231C14.6	1.73039
SNX29P2	1.38736
RP11-231C14.8	0
NPIPB11	1.83733
SMG1P6	0.986084
RP11-345J4.6	0
BOLA2	4.9872
SLX1B	0.120469
SULT1A4	0.368211
RP11-345J4.3	0.0105673
RP11-345J4.4	0
RP11-345J4.1	0
RP11-231C14.5	0
NPIPB12	1.46987
SMG1P2	1.36739
RP11-368N21.5	0.80106
MIR3680-2	0
SLC7A5P1	0.989192
CA5AP1	0
RP11-368N21.1	0
SPN	0.931083
RN7SKP127	0
C16orf54	1.41631
AC009133.17	0.142577
ZG16	0.0244598
AC009133.21	3.67162
AC009133.15	0
AC009133.12	2.24495
CTD-2574D22.7	0
CDIPT-AS1	0.103095
CTD-2574D22.3	2.16433
CTD-2574D22.4	2.7626
CTD-2574D22.2	0.229318
DOC2A	1.45142
C16orf92	0
FAM57B	0.0394564
CTD-2515O10.5	0
TBX6	1.01422
RP11-455F5.3	1.06566
RP11-455F5.4	0.419431
RP11-455F5.6	2.45508
RP11-455F5.5	1.06855
BOLA2B	0.707966
SLX1A	1.31801
SULT1A3	0.73927
RP11-347C12.3	0.310179
RP11-347C12.4	0
RP11-347C12.9	0
RP11-347C12.8	0
NPIPB13	1.33792
SMG1P5	1.00275
RP11-347C12.12	0.428949
RP11-347C12.10	1.49972
RP11-347C12.11	3.10206
MYLPF	0.679484
ZNF48	3.72249
SEPT1	4.69303
RP11-297C4.6	0.967478
ZNF771	2.32521
SNORA42	0
Y_RNA	0
Y_RNA	0
RP11-297C4.2	0
RP11-297C4.3	0.260405
RNU7-61P	0
RP11-297C4.1	0.162597
MIR4518	0
AC002310.14	1.8525
AC002310.12	1.59757
AC002310.10	0.0380914
ZNF785	4.65185
AC002310.7	0
RP11-146F11.5	0.0732036
AC002310.17	0.163957
ZNF689	4.83927
RP11-146F11.4	0
RP11-146F11.3	0
RP11-146F11.2	0
RNU6-416P	0
RP11-146F11.1	1.97792
RNU6-1043P	0
SNORA30	0
CCDC189	1.9031
RP11-2C24.3	4.29833
Metazoa_SRP	0
RP11-2C24.5	0.385696
RP11-2C24.7	0.674468
MIR762HG	0.626174
CTF2P	0
FBXL19-AS1	1.18096
RP11-1072A3.4	0.524507
RP11-1072A3.3	1.13592
STX1B	1.61963
RP11-196G11.2	2.21285
RP11-196G11.6	0.266899
ZNF668	3.10756
AC135050.5	0.0618077
RP11-196G11.3	0.238472
RP11-196G11.4	2.87834
PRSS8	0.403323
RP11-388M20.7	0
NDUFA3P6	0
RP11-388M20.6	4.72896
RP11-388M20.1	0.647834
PYCARD-AS1	0
TRIM72	0.0495453
PYDC1	0
RP11-120K18.3	0.0923597
ITGAD	0.211465
RP11-120K18.2	0.0136578
COX6A2	0.729603
RP11-452L6.8	0
ZNF843	0.546821
RP11-452L6.1	3.05853
RP11-452L6.5	3.76427
RP11-452L6.6	0.53576
SLC5A2	0.101249
AC026471.6	0
RP11-452L6.7	1.37046
AHSP	0.407752
CTD-2014E2.2	0
VN1R64P	0
LINC02190	0
VN1R65P	0
FRG2KP	0
CTD-2014E2.7	0
CSDAP1	0.216346
ZNF720P1	0
VN1R66P	0
RBM22P12	0
CTD-2358C21.2	0
CTD-2358C21.3	0
CLUHP3	3.78012
CTD-2358C21.5	0.282422
ZNF720	3.192
AC002519.8	0.0933186
VN1R67P	0
AC002519.6	0.0249398
VN1R3	0
RBM22P13	0
RP11-170L3.2	0
RP11-170L3.4	0.16325
RP11-170L3.5	0
RP11-170L3.7	0
RP11-170L3.6	0
RP11-1166P10.1	0.452951
RP11-1166P10.6	0
IGHV1OR16-1	0
RP11-1166P10.8	0
IGHV1OR16-3	0
IGHV3OR16-9	0
HERC2P4	0.157195
RP11-1166P10.7	0
RP11-56L13.3	0
RP11-17M15.1	0
RP11-56L13.4	0
ABHD17AP8	0
RP11-56L13.6	0
RP11-56L13.7	0
TP53TG3D	0.0784397
RP11-56L13.1	0
RP11-1292F20.1	0
RP11-17M15.2	0
RP11-17M15.4	0
ACTR3BP3	0
RP11-626K17.5	0
PABPC1P13	0
RP11-626K17.3	0
RP11-626K17.2	0
ABCD1P3	0
RP11-652G5.1	0
RP11-652G5.2	0
RP11-96K14.1	0
RP11-586K12.11	0
RP11-586K12.13	0
RP11-586K12.10	0
TP53TG3	0
RP11-586K12.8	0
RP11-586K12.7	0
ABHD17AP7	0
RP11-586K12.4	0
RP11-586K12.5	0
HERC2P5	0.0204769
RP11-67H24.3	0
RP11-586K12.2	0
RP11-586K12.1	0
RP11-67H24.2	0
RP11-67H24.1	0
RP11-989E6.1	0
IGHV2OR16-5	0
BCAP31P2	0
SLC6A10P	0
RP11-989E6.3	0
IGHV3OR16-15	0
IGHV3OR16-6	0
RP11-989E6.13	0.0778555
RP11-989E6.11	0
RP11-19N8.2	0
IGHV1OR16-2	0
IGHV3OR16-10	0
RP11-989E6.8	0
IGHV1OR16-4	0
IGHV3OR16-8	0
RP11-19N8.4	0
RP11-19N8.3	0
HERC2P8	0.00660319
RP11-19N8.7	0
RP11-19N8.6	0
ABHD17AP9	0
RP11-1437A8.2	0
RP11-1437A8.3	0
TP53TG3C	0
RP11-1437A8.4	0
RP11-1437A8.6	0
TP53TG3E	0
RP11-1277H1.3	0
TP53TG3B	0
RP11-1437A8.5	0
RP11-1437A8.7	0
TP53TG3F	0
RP11-23E10.7	0
RP11-23E10.5	0
RP11-23E10.3	0
RP11-989E6.10	0
RP11-23E10.2	0
RP11-23E10.4	0
RP11-293B20.2	0
BMS1P8	0
RP11-104C4.6	0
ENPP7P13	0
RP11-104C4.4	0
IGHV3OR16-12	0
RP11-104C4.2	0
IGHV3OR16-13	0
RP11-812E19.9	0
RP11-812E19.13	0
RP11-812E19.12	0
RP11-812E19.7	0
IGHV3OR16-11	0
RP11-812E19.10	0
ARHGAP23P1	0.047598
IGHV3OR16-7	0
RP11-812E19.5	0
IGHV3OR16-16	0
RP11-812E19.14	0
RP11-812E19.3	0
RP11-598D12.4	0
BCAP31P1	0
RP11-598D12.1	0
RP11-598D12.5	0
RP11-598D12.2	0
CTD-2522B17.8	0
DUX4L45	0
PCMTD1P2	0
DUX4L46	0
DUX4L47	0
LINC00273	0
RNA5-8SP2	0
BCLAF1P2	0.0806484
CH17-342O10.1	0
CTD-2144E22.9	0
LINC02184	0
CTD-2144E22.5	0
CTD-2144E22.6	0
CCNYL3	0
CLUHP11	0
NAMPTP3	0
VPS35P1	0
VN1R68P	0
VN1R69P	0
RP11-244B22.11	0
RP11-244B22.10	0
UBE2MP1	0.392335
SLC25A1P4	0
RP11-488I20.9	0
RP11-244B22.6	0
TP53TG3GP	0
RARRES2P5	0
FGFR3P5	0
FRG2JP	0
RP11-488I20.8	0
RARRES2P6	0
AGGF1P8	0
FRG2HP	0
RARRES2P9	0
AGGF1P9	0
C2orf69P4	0
LINC01566	0
FRG2GP	0
AGGF1P4	0
FRG2IP	0
RARRES2P7	0
AGGF1P5	0
C2orf69P3	0
RP11-80F22.16	0
ZNF971P	0
FRG2DP	0
RARRES2P10	0
AGGF1P6	0
RP11-80F22.14	0
C2orf69P2	0
RP11-80F22.4	0
RP11-80F22.15	0
TP53TG3HP	0
RP11-80F22.8	0
RARRES2P8	0
AGGF1P7	0
C2orf69P1	0
C1QL1P1	0
KIF18BP1	0
RP11-14K3.7	0
RP11-352B15.5	0
RNA5SP406	0
RNA5SP407	0
RNA5SP408	0
RNA5SP409	0
LINC02167	0
RNA5SP410	0
RNA5SP411	0
RNA5SP412	0
RNA5SP413	0
RNA5SP414	0
RNA5SP415	0
RNA5SP416	0
RNA5SP417	0
RNA5SP418	0
RNA5SP419	0
RNA5SP420	0
RNA5SP421	0
RNA5SP422	0
RNA5SP423	0
RP11-352B15.2	0
HMGN2P41	0
VN1R70P	0
RP11-43P5.1	0
RP11-43P5.3	0
PPP1R1AP2	0
ANKRD26P1	0.0161694
RNU6-845P	0
RP11-46D6.5	0
RP11-46D6.4	0
SHCBP1	0.593009
RP11-46D6.1	2.37412
RAB43P1	0.92853
RP11-93O14.1	0
RP11-93O14.2	0.592736
RP11-93O14.3	0
ORC6	0.736911
MYLK3	0.0636336
RP11-480G7.2	0
C16orf87	1.77886
CKBP1	0
RP11-480G7.3	0
RP11-169E6.1	0.197092
RP11-169E6.4	0
RP11-169E6.3	0
NETO2	0.8253
ITFG1-AS1	0
RPL23AP72	0
RP11-329J18.3	0
RP11-329J18.5	0.0778736
RP11-329J18.4	0.125332
RP11-474B12.1	0
Y_RNA	0
RNA5SP424	0
RNA5SP425	0
RP11-177N22.3	0
RP11-177N22.2	0
EIF4BP5	0
NDUFA5P11	0.11763
LINC02133	0
CTB-55P19.1	0
LINC02192	0
LINC02134	0
RP11-3M1.3	0
ABCC12	0
RP11-3M1.1	0
ABCC11	0.0811584
UBA52P8	0.473879
CTD-2600H12.2	1.58369
Metazoa_SRP	0
RP11-44I10.5	0
MOCS1P1	0
RP11-44I10.3	0.118389
RPS2P44	0.0878011
CTC-527H23.1	0
CTC-527H23.2	0
RP11-42I10.1	0.300457
CTC-527H23.3	0.174288
CTC-527H23.4	0
KLF8P1	0
RNU6-257P	0
RP11-42I10.3	0
MTND4LP25	0
RP11-22D3.1	0
RP11-22D3.2	0
CBLN1	1.277
RP11-491F9.1	0.176431
RP11-491F9.8	0
RP11-491F9.2	0
RP11-491F9.6	0
RP11-491F9.5	0
RP11-491F9.3	0
C16orf78	0
RP11-189E14.5	0
RP11-189E14.3	0
LINC02179	0
ADAM3B	0
MRPS21P7	0
CTD-2595P9.2	0
MRPS21P8	0
CTD-2595P9.4	1.94787
RP11-305A4.2	0
RP11-305A4.3	0
RPL34P29	0
RP11-305A4.5	0
RP11-429P3.3	0
RP11-429P3.2	0
Metazoa_SRP	0
ACTG1P16	0
RP11-429P3.8	0.418183
RNY4P3	0
RP11-429P3.5	0.181135
RPL10P14	0
SNORA70	0
ADCY7	4.73251
MIR6771	0
RP11-21B23.1	0
LINC02178	0
RP11-21B23.3	0
NKD1	2.11508
RP11-401P9.1	0
RP11-401P9.7	0.0163686
RP11-401P9.6	0.142602
RP11-401P9.5	0.367768
SNX20	2.23018
NOD2	1.52258
RP11-327F22.6	0.203802
RP11-327F22.1	0.360358
MIR3181	0
RP11-327F22.4	0.133648
LINC02168	0
CTD-2034I21.1	0
RNA5SP426	0
LINC02187	0
LINC02128	0
LINC02127	0
RP11-883G14.3	0
RP11-883G14.4	0
SOD1P2	0
SALL1	0.0316177
AC009166.5	0
AC009166.7	0
AC137527.2	0
UNGP1	0
RP11-437L7.1	0
RN7SKP142	0
LINC01571	0
C16orf97	0
RP11-152O14.4	0
RP11-152O14.3	0
LINC00919	0
LINC02180	0
RP11-142G1.3	0
RP11-142G1.1	0
CASC22	0
RP11-132F7.2	0
TOX3	0.10644
CASC16	0
RP11-297L17.2	0
RP11-297L17.3	0
RP11-297L17.4	0
RP11-297L17.6	0.17608
PHBP21	0
RP11-467J12.2	0
RP11-467J12.3	0
RP11-467J12.4	0.851605
RP11-295M3.2	0.150088
RP11-454F8.3	0
RP11-454F8.2	0.223117
RP11-454F8.4	0.146555
snoU13	0
RNA5SP427	0
RP11-44F14.4	0
RP11-44F14.1	0.122698
RP11-44F14.2	0
RP11-44F14.8	0
RP11-44F14.9	0
RP11-44F14.10	0
RNU6-1153P	0
RP11-44F14.5	0.0212245
RP11-44F14.7	0.455621
RP11-44F14.6	1.80621
RPGRIP1L	1.04821
RP11-36I17.2	0.1836
RP11-357N13.3	0
RP11-357N13.6	0.0496677
RP11-357N13.2	0.040196
RP11-357N13.1	0
RP11-324D17.2	0
LINC02169	0
IRX3	1.30832
RP11-434E6.5	0.0452882
RP11-434E6.4	0.16174
LINC02140	0
LINC02183	0
AC007491.1	0
CRNDE	0.353877
IRX5	0.0604372
CTD-3032H12.2	0
CTD-3032H12.1	0
MTND5P34	0
RP11-26L20.3	0
RN7SL841P	0
RP11-26L20.5	0.17128
RP11-26L20.4	0.117075
RPL31P56	0
RP11-212I21.5	0
RP11-212I21.2	0.181154
RP11-212I21.3	0.349449
RP11-212I21.4	0.675507
CAPNS2	0.243987
SLC6A2	0.374857
RP11-481F24.3	0.338446
CES1P2	0
CES1P1	0.371386
CES5A	0
RP11-461O7.1	0.167602
RP11-461O7.2	0
RP11-355E10.1	0
CTD-2050B12.1	0
GNAO1	1.68922
DKFZP434H168	0
MIR3935	0
RP11-441F2.2	0
RP11-441F2.4	0
RP11-441F2.5	0.0932724
RP11-413H22.2	0
RP11-413H22.3	0.53789
MT4	0
MT3	0.868052
RP11-249C24.10	0.259219
MT1DP	3.52853
MT1CP	0
MT1B	0.142416
MT1H	1.97296
RP11-249C24.12	0.245407
DPPA2P4	0.101698
RP11-343H19.1	0.0541728
MIR138-2	0
SLC12A3	0.0136772
MIR6863	0
RPS24P17	0.123305
RP11-325K4.3	2.99467
RP11-325K4.2	4.71354
RP11-322D14.1	0.0315955
RP11-322D14.2	0.0805328
RP11-407G23.1	0
RP11-407G23.2	1.3648
RP11-407G23.5	1.29175
RP11-407G23.7	0.726277
RP11-407G23.4	0.501264
PLLP	4.61703
RPL23AP91	0
CTC-661I16.2	0
CCL22	0.135687
CCL17	0.130556
ADGRG5	0.240219
HMGB3P32	0.0839142
RP11-405F3.5	0.0504262
RP11-405F3.4	0.119748
DRC7	0.0754577
RP11-405F3.2	0
CTD-2600O9.2	1.98617
MIR6772	0
CTD-2600O9.1	0.0556013
RNU6-20P	0
CNGB1	0.00873375
TEPP	0.195902
Y_RNA	0
RP11-332G1.1	0
CTB-134F13.1	0.298608
RP11-459F6.3	0.591244
RP11-459F6.1	0
RN7SL645P	0
CCDC113	0.957631
PRSS54	0
GINS3	3.87985
RNU6-269P	0
RP11-481J2.1	0
RNU6-1110P	0
RP11-481J2.3	0
LINC02137	0.0512491
RNU6-103P	0
RP11-481J2.4	2.98411
SNORA46	0
SNORA50A	0
CTA-331F8.1	0
RP11-451N19.3	0
RP11-410D17.2	0
RNU6-1155P	0
RN7SL143P	0
GEMIN8P2	0
RPL12P36	0
RP11-700H13.1	0
Metazoa_SRP	0
RPS27P27	0
RP11-102D18.1	0
RNU4-58P	0
DUXAP11	0
APOOP5	0
LINC02141	0
RP11-430C1.2	0
RP11-457D20.1	0
RP11-457D20.2	0
RP11-354I13.2	0
RP11-354I13.1	0
GNPATP	0
RP11-90K18.1	0
CDH8	0.0182485
RP11-109D24.1	0
RN7SKP76	0
CTC-420A11.2	0
RNU6-21P	0
RP11-75D3.1	0
AC009161.1	0
AC009110.1	0
RP11-50O21.1	0
RP11-96H17.1	0
RP11-96H17.3	0
UBE2FP2	0
RP11-368L12.1	0
RPS15AP34	0
RP11-2K6.2	0
RP11-2K6.1	0.831904
RP11-370P15.1	0
LINC02165	0
RP11-21L1.1	0
RP11-744D14.2	0
AC012322.1	0
RP11-744D14.1	0
RP11-467L24.1	0
RP11-439I14.2	0
RP11-439I14.1	0
RP11-439I14.3	0
RP11-229O3.1	0.122727
LINC02126	0.0992981
RP11-256I9.2	0
RP11-256I9.3	0
LINC00922	0.0399292
RP11-351A20.1	0
RP11-351A20.2	0
RP11-513N24.1	0
RP11-356O24.1	0
RNA5SP428	0
LINC00920	0.767196
BEAN1	0.734124
CTD-2258A20.3	0
BEAN1-AS1	1.20112
RP11-403P17.4	0
RP11-403P17.6	3.2963
CMTM1	1.01851
CMTM2	1.20124
RP11-403P17.2	0
RP11-63M22.1	0.14821
RP11-61A14.4	0.10809
TERB1	0.0280906
RP11-61A14.1	0.191207
CA7	0.0416517
CDH16	0.0187379
CES3	0.589538
RP11-361L15.5	1.37461
RN7SL543P	0
ELMO3	4.79733
MIR328	0
CTC-277H1.6	0.153731
LRRC29	2.90004
SLC9A5	2.09173
KCTD19	0.266861
RN7SKP118	0
LRRC36	0.527089
RNU1-123P	0.667315
HSD11B2	2.24786
RP11-297D21.2	0
RP11-297D21.4	0.631852
AGRP	0.0568974
CTD-2012K14.8	1.85329
CTD-2012K14.2	0.348561
CTD-2012K14.6	0.38313
CTD-2012K14.5	0.333345
CTD-2012K14.7	0.23309
AC009095.4	0.462854
CARMIL2	1.60072
PARD6A	4.45874
RP11-167P11.2	0.28013
TSNAXIP1	1.84108
CTC-479C5.11	0
NRN1L	2.08056
CTRL	2.96353
DPEP3	0.239144
DPEP2	3.20776
KARSP3	0.0274701
CTC-479C5.6	0
RNU6-359P	0
Y_RNA	0
SNORA48	0
RP11-96D1.9	0
RPS12P27	0.0823244
RP11-96D1.5	0.423474
RP11-96D1.10	1.06142
ESRP2	1.23854
MIR6773	0
RP11-96D1.6	0.0482128
RP11-96D1.7	0.0773622
RNU6-1262P	0
RP11-96D1.3	0.106944
RNU4-30P	0
RP11-71L14.3	0.416641
RP11-71L14.4	0.0369482
Y_RNA	0
RPL35AP33	0
RNU4-36P	0
RP11-615I2.1	0
RP11-615I2.6	0.0792954
snoU109	0
snoU109	0
CDH3	3.11784
RP11-615I2.2	0.493888
RP11-615I2.3	0
HSPE1P5	0
CDH1	0.811697
RNA5SP429	0
RP11-354M1.2	0
FTLP14	0
Y_RNA	0
U7	0
RP11-521L9.1	0
RP11-521L9.2	0.121014
RNU6-898P	0
RP11-123C5.5	0
RPS2P45	0.0385491
HAS3	1.09649
RNU6-22P	0
Y_RNA	0
RP11-70O5.2	0
TMED6	0.975747
RP11-343C2.10	0.044693
RP11-140H17.2	0.172343
CTD-2033A16.3	0.774114
CTD-2033A16.2	0.32877
SNORA62	0
MIR140	0
CLEC18A	0.143046
RP11-419C5.3	0
MIR1972-2	0
RP11-106J23.1	0
RP11-296I10.3	0
CLEC18C	0.0147
RP11-296I10.5	0
SMG1P7	3.01394
RN7SL279P	0
RP11-529K1.2	0.759128
RPS27P26	0
RNU6-23P	0
SNORD111B	0
SNORD111	0
IL34	4.27932
RP11-394B2.1	1.444
RP11-394B2.5	0.12496
RP11-394B2.6	0
VAC14-AS1	0.0924044
RP11-394B2.7	0
RP11-424M24.3	0
RP11-424M24.5	0
HYDIN	0.0237393
RNU6ATAC25P	0
RP11-23E19.1	0
RP11-23E19.2	0
CTD-2520I13.1	0
LINC02136	0
RP11-510M2.7	0
RP11-510M2.4	0
RP11-510M2.8	0
RP11-510M2.2	0.343419
ZNF19	0.940247
RP11-510M2.6	0
CHST4	0.324863
RP11-510M2.5	0
RNU6-1061P	0
TAT	0.0508895
TAT-AS1	0.208394
RP11-432I5.2	0
MARVELD3	0.112634
RP11-432I5.6	0
RNU6-208P	0
SNORA70D	0
RP11-432I5.8	0.161884
RP11-432I5.4	0
SNORD71	0
RP11-417N10.5	0.304267
RP11-417N10.3	0.108363
RP11-417N10.4	0
ZNF821	2.39208
RP11-498D10.3	0
PKD1L3	0.378185
RPL39P31	0
RP11-498D10.8	0.21573
ATP5A1P3	0.398621
HPR	4.35199
RP11-384M15.3	0.790329
PMFBP1	0.312701
RP11-328J14.1	0
RP11-328J14.2	0
LINC01572	0.149509
U6	0
AC004158.3	0
RP5-991G20.1	1.23318
RNU7-90P	0
KRT18P18	0
RP5-991G20.6	0
ZFHX3	4.91248
RP5-991G20.2	0.138353
RNU7-71P	0
CTD-2326C4.1	0
AC002044.3	0
AC002044.4	0
AC002044.1	0.0617916
RP11-346C20.4	1.72806
RP11-346C20.3	1.31218
HCCAT5	0.0287032
C16orf47	0.194181
AC140912.1	0.0351443
RP11-140I24.2	0
LINC01568	0
RP11-44L9.1	0
RP11-44L9.2	0
RP11-44L9.3	0
CTD-2009A10.1	0
RP11-53L24.2	0
RP11-53L24.1	0
RP11-42H13.1	0
AC009120.4	0
AC009120.9	0
AC009120.8	0
AC009120.10	0
AC009120.11	0.0497043
AC009120.3	2.1481
AC009120.5	1.84693
RP11-252A24.3	0.558864
RP11-252A24.8	0
CLEC18B	0.0895474
RP11-252A24.5	0
RNU6-237P	0
Y_RNA	0.373467
RP11-572F4.1	0
HSPE1P7	0
TMPOP2	0.0319828
FA2H	0.0869103
RP11-787D11.1	0
RP11-252E2.2	0
RP11-331F4.1	0
CTRB2	0.624833
CTRB1	0.567838
RP11-331F4.4	0.243907
RP11-331F4.5	0.833829
RNU6-758P	0
RP11-252K23.1	0
RP11-252K23.2	1.2735
SNORA76	0
RP11-77K12.9	0.588216
RP11-77K12.3	0.0979976
CHST6	0.0509405
RP11-77K12.4	0
RP11-77K12.10	0
RP11-77K12.5	0.0564407
CHST5	0.232667
TMEM231	3.76163
RP11-490B18.5	0.152245
RP11-490B18.6	2.21518
RP11-490B18.9	0.0170054
DUXB	0.0487118
RN7SL520P	0
ATP5F1P7	0
CPHXL	0
RP11-2C15.1	0
RNA5SP430	0
RP11-293N14.1	0
RP11-150D5.2	0
RPL18P13	0.0819951
CNTNAP4	0.0282306
RN7SKP233	0
SNORD33	0
RP11-58C22.2	0
LINC02125	0
CTD-2336H13.2	0
MIR4719	0
CTD-2336H13.1	0
CTD-2300H10.2	0
SYCE1L	4.29068
VN2R10P	0
RP11-538I12.3	0.150329
ADAMTS18	2.12817
RP11-538I12.2	0
RP11-449J10.1	0
LINC02131	0
RP11-571O6.2	0
NUDT7	4.19384
RP11-264M12.2	1.08198
VAT1L	1.4669
RP11-264M12.4	0
RP11-281J9.1	0
RP11-281J9.2	0
CLEC3A	0
KRT8P22	0
RP11-358L22.2	0
WWOX	4.43055
RP11-358L22.3	1.54955
RP11-190D6.1	0
RP11-190D6.2	0
LSM3P5	0
RP11-264L1.4	0
RP11-264L1.1	0
RP11-264L1.3	0
RP11-264L1.2	0.0177389
RPS3P7	0
RP11-133M8.3	0
RP11-319G9.1	0
RP11-319G9.3	0.16716
RP11-319G9.4	0
RP11-319G9.5	0.100476
