Name	Brain - Hippocampus
RP11-368I7.6	1.88214
VPS9D1-AS1	1.07919
FANCA	0.411827
MC1R	1.68088
RP11-566K11.4	0
CENPBD1	3.97974
RP11-566K11.5	0
GAS8-AS1	0.16235
URAHP	1.70948
PRDM7	0
TUBB8P7	0.0789516
FAM157C	0.070039
RP11-356C4.3	0
RP11-356C4.5	0.11471
RNU6-355P	0
LINC02193	0.168627
RP11-356C4.6	0
RP11-1228E12.1	0.0297781
RP11-1228E12.2	0
U6	0
SCGB1C2	0
LINC02091	0.0524074
RPH3AL	0.584202
RP11-1260E13.1	0
RP11-1260E13.4	0.620817
RP11-1260E13.3	0
RP11-1260E13.2	0
AC108004.3	0
C17orf97	3.49792
RP5-1029F21.3	0.0677492
RP5-1029F21.4	0
RP5-1029F21.2	0.149884
RP11-411G7.2	0.0480123
RPS4XP17	0.0978019
FAM57A	4.12507
GEMIN4	1.77841
DBIL5P	0.506296
RP11-676J12.4	0.199398
RP11-676J12.8	0.097366
RP11-676J12.9	0.273818
NXN	4.97552
RP11-676J12.6	0
RP11-676J12.7	0.087619
RP11-356I18.1	0
MIR3183	0
Metazoa_SRP	0
RP11-216P6.2	0
AC016292.1	0
AC144836.1	0
BHLHA9	0.155448
TUSC5	0.0848752
RP11-818O24.2	0
RP11-818O24.3	0.121343
MYO1C	4.69487
RN7SL105P	0
SCARF1	3.74043
RP11-961A15.3	0.352769
TLCD2	0.47688
MIR22HG	4.43773
WDR81	3.50818
SERPINF2	1.39736
SMYD4	2.41171
AC016292.3	0.162303
CTD-2545H1.2	0.0335419
AC099684.1	0.10705
CTD-2545H1.1	0
RP11-667K14.3	2.38718
MIR132	0
MIR212	0
HIC1	1.37667
SMG6	3.66384
RP11-667K14.14	0
RP11-667K14.5	0
RP11-667K14.13	0
RP11-667K14.10	0
RP11-667K14.9	0
RP11-667K14.8	0
RN7SL624P	0
AC090617.1	0
AC130689.5	0
AL450226.2	0
SMG6-IT1	0
RP5-1037N22.2	0
SRR	3.7351
HNRNPA1P16	1.36951
SNORD91B	0
SNORD91A	0
RP1-59D14.10	0
RP1-59D14.5	2.8111
METTL16	3.8511
RP1-59D14.9	0
RP1-59D14.8	0
RN7SL33P	0
EIF4A1P9	0
SAMD11P1	0
RP11-135N5.3	0.0725556
RN7SL608P	0.669621
RP11-74E22.6	0.326703
MIR6776	0
RP11-74E22.3	0.729713
CCDC92B	1.75513
CTD-3060P21.1	0
OR1D5	0
OR1D2	0
OR1E3	0
OR1G1	0
CTD-2309O5.3	0
OR1P1	0
OR1A2	0
OR1A1	0
OR1D4	0
OR1D3P	0
OR3A2	0.085099
RP11-64J4.2	0.0649285
OR3A1	0
OR3A4P	0
OR3A5P	0
OR1AC1P	0
OR1R1P	0
OR1E1	0.0215533
OR3A3	0.0295486
OR1E2	0
RP11-147K16.3	0.0614152
SPATA22	0.210785
TRPV3	2.83603
RP11-235E17.3	0.0534033
RP11-235E17.4	0.198902
SHPK	3.60691
RP11-235E17.5	0.0465048
RP11-235E17.6	1.7198
RP11-48B14.1	0.633367
P2RX5	2.78637
ITGAE	4.51297
CTD-3195I5.3	0.499627
GSG2	0.0414451
CTD-3195I5.4	0
NCBP3	4.96809
P2RX1	0.510177
ATP2A3	1.3746
LINC01975	0
RNA5SP434	0
Y_RNA	0
RYKP1	0.0731114
RP11-104O19.4	1.68181
MFSD1P1	0.265201
RN7SL774P	0
SPNS3	0.498344
RP13-580F15.2	0.103116
AC118754.4	0.612197
GGT6	0.0197269
RP11-141J13.3	0
TXNP4	0
SMTNL2	0.612979
LINC01996	0.0226557
RNU6-955P	0
ALOX15	0.172771
AC091153.4	0.0810169
RP11-314A20.2	0.539182
RP11-314A20.1	0.913696
RP11-314A20.5	0
ZMYND15	1.85269
TM4SF5	0
VMO1	2.16556
GLTPD2	1.23451
RP11-81A22.5	2.26418
ATP6V0CP1	0.05298
RN7SL784P	0
CHRNE	0.690022
C17orf107	0.871692
GP1BA	0.335229
ENO3	1.92457
RP5-1050D4.3	0
MIR6864	0
MIR6865	0
RP5-1050D4.2	0
RP5-1050D4.4	0
RP5-1050D4.5	0.781125
INCA1	2.47885
AC109333.10	0.359589
SLC52A1	0.0663294
RP11-46I8.1	0
RP11-46I8.3	0.124972
ZFP3	3.11041
ZNF232	3.09661
AC012146.7	4.86466
USP6	0.38283
RP11-46I8.4	0
ZNF594	2.68414
RP11-333E1.1	1.35978
SCIMP	0.186502
RP11-333E1.2	1.35801
RP11-420A6.2	0.136783
DHX33	4.86106
CTC-524C5.5	0
RP11-807C20.2	0
CTB-162E12.1	0
RP11-960B9.2	0
RNU6-1264P	0
BTF3P14	0
AIPL1	0.0434239
RP11-636N17.1	0
FAM64A	0.0609056
Metazoa_SRP	0
RNA5SP435	0
CTC-281F24.5	0.385795
C17orf100	4.06642
CTC-281F24.1	0.217898
MIR4520-1	0
CTC-281F24.3	0.277364
SLC13A5	1.86482
CTC-281F24.2	0
RPL23AP73	0
XAF1	2.91899
PRAL	0.250328
FBXO39	0.0756071
TEKT1	0.943408
ALOX12P2	0.475666
ALOX12-AS1	2.29679
RP11-530N7.2	0.161495
RP11-530N7.3	0.0907002
RP11-589P10.5	2.83465
ALOX12	0.411622
MIR497HG	3.59989
BCL6B	1.61488
SLC16A13	0.459813
SLC16A11	1.85403
CTD-2545G14.2	0
CLEC10A	0.0725551
ASGR2	0.16382
RPL7AP64	0
ASGR1	1.68904
CTD-2545G14.4	1.31418
MIR324	0.343903
CTD-2545G14.6	0.271989
CLDN7	0.343139
Y_RNA	0
SLC2A4	1.0454
RP1-4G17.2	0
YBX2	1.54148
AC026954.6	0.0406772
ACAP1	1.59913
KCTD11	3.10819
TMEM95	0.0169691
TNK1	0.387406
SPEM1	0
C17orf74	0.0573227
RP11-104H15.12	0.0157699
TMEM102	0.945716
FGF11	4.74022
SLC35G6	0.0487916
Y_RNA	0
RP11-186B7.7	0.77857
SNORA48	0.981033
SNORD10	2.90716
SHBG	0.667322
TP53	2.71056
RP11-199F11.2	1.40348
WRAP53	2.39697
DNAH2	0.582232
RPL29P2	0
KDM6B	4.60922
CYB5D1	1.89043
RP11-1099M24.6	0.365757
SCARNA21	0
AC025335.1	3.4764
KCNAB3	2.83836
RP11-1099M24.8	0
GUCY2D	0.0521952
RP11-1099M24.9	0.0341389
ALOX15B	0.255616
RP11-599B13.3	0
RP11-599B13.9	0.0214887
ALOX12B	0.307127
AC129492.6	0.0968082
MIR4314	0
ALOXE3	0.150635
HES7	0.368275
MIR6883	0
TMEM107	3.44891
RP11-599B13.7	0.0772132
MIR4521	0
RP11-599B13.8	0
AURKB	0.0585378
LINC00324	0.477087
CTC1	4.40107
PFAS	3.13713
RP11-849F2.9	1.11116
SLC25A35	2.25226
RP11-849F2.10	0
ARHGEF15	1.77273
AC135178.7	0.0712618
SNORA69	0
RP11-849F2.4	0.0759304
ODF4	0
RP11-849F2.5	0.116223
KRBA2	1.1853
RNF222	0.0214965
RNU7-43P	0
RP11-713H12.2	0
RP11-713H12.1	0
CCDC42	0
SPDYE4	0
MFSD6L	0.0269993
PIK3R6	0.756471
PIK3R5	0.795428
CTB-41I6.1	0
CTB-41I6.2	0.053775
NTN1	3.25966
RP11-85B7.2	0.0567053
RP11-85B7.5	0
RP11-85B7.4	0
AC087501.1	0.0223743
RP11-565F19.4	0
RP11-565F19.3	0
RP11-565F19.2	0.69952
CFAP52	1.32018
RPL19P18	0
RP11-55L4.2	0
USP43	1.93858
RP11-55L4.1	0
RP11-477N12.6	0
DHRS7C	0.100705
GSG1L2	0
RP11-477N12.5	0
GLP2R	0.0974209
NPM1P45	0
RCVRN	0.397154
RPS27AP1	0.0585982
RP11-401O9.4	0
MYH13	0.017931
RP11-401O9.3	0
RP11-799N11.1	0
MYH8	0.0129046
MYH4	0
MYH1	0.134895
MYH2	0.108427
CTC-297N7.7	0
MYH3	1.54901
CTC-297N7.1	0
SCO1	3.04408
CTC-297N7.10	0
ADPRM	4.06834
TMEM220	2.12945
MAGOH2P	0.972426
TMEM220-AS1	0.668182
CTC-297N7.9	0.452059
RP11-963H4.2	0
RP11-963H4.5	0
LINC00675	0.173168
RP11-963H4.6	0.104677
PIRT	2.67443
RP11-963H4.3	0.345987
RNU6-1065P	0
RPL15P21	0
RN7SL601P	0
RP11-680C21.1	0.0743882
DNAH9	1.24458
RP11-628O18.1	0
RP11-1096G20.5	0.207918
ZNF18	4.7088
RPL21P122	0
RNU11-2P	0
MIR744	0
RP11-471L13.3	0.132341
RP11-471L13.2	0
LINC00670	0
MYOCD	0.123817
AC005358.3	0
RP11-1090M7.1	0.0767568
MIR1269B	0
RP11-1090M7.3	0.0998728
RP11-597M12.2	0.102647
RP11-488L1.1	0
LINC02093	0
HS3ST3A1	0.0273861
MIR548H3	0
COX10-AS1	0.950769
RP11-131K5.2	0
AC005304.1	0
RP11-131K5.1	0
CDRT15P1	0.114365
COX10	2.7978
SNORA74	0
AC005224.2	0.613829
CDRT15	0.0261981
RP11-214O1.1	0
HS3ST3B1	0.138228
RP11-214O1.2	0.0369344
RP11-214O1.3	0.0469178
AC022816.2	0
RPS18P12	0.415593
AC013248.2	0
AC005863.1	0
LINC02096	0
RPL23AP76	0
AC005772.2	0
CDRT7	0
CDRT8	0
MIR4731	0
RP11-849N15.3	0.240778
RP11-849N15.1	0
AC005703.3	0
AC005703.2	0
TEKT3	0.678796
RNU6-799P	0
RP11-849N15.5	0
RP11-849N15.4	0
RN7SL792P	0
RPL9P2	0.0675234
TVP23C	1.07545
AC005517.3	0.89513
RP11-385D13.3	0
CDRT1	0.0853747
SNORA74	0
TRIM16	2.88933
RP11-640I15.1	0.160863
ZNF29P	0
ZNF286A	1.93249
UBE2SP1	0.403045
TBC1D26	2.05295
AC005324.6	0.212253
RP11-640I15.2	0
AC005324.7	0
CDRT15P2	0.408665
ZSWIM5P1	0
RNA5SP436	0
IL6STP1	0
MEIS3P1	1.86983
CTD-3157E16.1	2.19713
AC015922.7	0.0805214
LINC02087	0
AC015922.5	0
ADORA2B	4.33891
CTC-529I10.1	3.57143
CTC-529I10.2	1.90093
AC002553.4	0
RNU6-314P	0
RNU6-862P	0
RN7SL442P	0
PIGL	2.32288
MIR1288	0
FTLP12	0
RP11-138I1.2	0
TRPV2	2.50147
SNORD49A	0
RP11-138I1.3	0.26779
ZNF287	1.80184
RP1-77H15.1	0
AC005822.1	0.142442
ZNF624	1.03764
RP11-92B11.4	0
NEK4P2	0.0594342
RNASEH1P2	0.0323506
CCDC144A	0.168654
RNU6-405P	0
RN7SL620P	0
UPF3AP1	0.237176
SRP68P1	0
RP11-92B11.3	0
FAM106CP	0
RP11-219A15.2	0
NOS2P4	0
KRT16P6	0.106117
KRT16P2	0.0830808
KRT17P1	0.421347
KRT17P4	0
COTL1P1	0
RP11-219A15.5	0.0433215
RP1-48J14.1	0
TBC1D27	0.00880618
TNFRSF13B	0.0626586
AC104024.1	0
LINC02090	0
RP11-416I2.1	1.64551
MPRIP-AS1	0.0535252
RP11-45M22.3	0.161041
RNU6-767P	0
RN7SL775P	0
RP11-45M22.2	3.70093
RP11-45M22.5	0.0932807
ACTG1P24	0.0249033
AC073621.2	0.0294747
TSEN15P1	0
Y_RNA	0
RP11-524F11.1	1.02726
RNU6-468P	0
RP11-524F11.2	0
RP11-524F11.3	0.0654607
SMCR2	0.174948
RAI1-AS1	0.0184311
SMCR5	0.294485
MIR6777	0
MIR33B	0
RP1-253P7.4	2.62315
DRC3	1.53277
ATPAF2	3.57415
AC087163.3	0
AC087163.2	0.313251
RP11-384M20.1	0.369382
GID4	4.98975
RP11-258F1.2	0.00959215
MYO15A	0.243785
RP11-258F1.1	0.225244
MIEF2	4.31046
RP1-178F10.1	0.408712
TOP3A	4.38137
RPL7AP65	0
RPL21P121	0
SMCR8	2.79919
SHMT1	3.93403
MIR6778	0
EVPLL	0
RP1-37N7.1	0
RP1-37N7.7	0
TBC1D3P4	0
LINC02076	0.209834
KRT17P5	0
YWHAEP2	0
AL353997.3	0
KRT17P2	0.09308
KRT16P1	0.0143455
KRT16P4	0
AL353997.11	0
RP1-37N7.6	0
TNPO1P2	0
LGALS9C	0.0329255
NOS2P2	0.0416496
USP32P2	3.29898
CTD-2303H24.2	0.432536
FAM106A	0.0867865
SRP68P2	0
CCDC144B	0.108177
AC107983.4	0.157883
Metazoa_SRP	0
TBC1D28	0.0277812
RP11-815I9.3	0
AC026271.5	0.833281
ZNF286B	0.573735
RP11-815I9.4	0.470926
FOXO3B	0.306604
UBE2SP2	0.118862
TRIM16L	2.59004
RP11-815I9.5	0
FBXW10	0.101875
TVP23B	3.44928
CTD-2145A24.5	0.689259
AC107982.4	0
RN7SL627P	0
CTD-2145A24.4	0
AC090286.2	0.0578296
snoMBII-202	0
SLC5A10	0.0543248
AC090286.4	0
FAM83G	0.166195
RP11-28B23.1	0
GRAP	0.503317
CTC-457L16.1	0.016764
SNORD3B-1	0
SNORD3B-2	0
RP11-160E2.17	0
KYNUP2	0
RP11-160E2.19	0
AC007952.5	0
RP11-160E2.6	0
GRAPL	0
CTC-457L16.2	0.0214345
RP11-160E2.21	0
AC007952.6	0
RP11-160E2.11	0
AC007952.4	0
KYNUP1	0
SNORD3A	2.31995
SNORD3C	0
RP11-160E2.16	0
KYNUP3	0
RP11-744A16.4	0
EPN2-AS1	0.28382
MIR1180	0
MAPK7	4.76884
MFAP4	3.82129
CTB-187M2.2	0.141023
AC004448.5	0.151209
LINC02094	0.603934
snoMe28S-Am2634	0
RPS2P46	2.31013
CTB-187M2.1	0
SLC47A1	2.66278
RPL17P43	0.0878915
SNORA59B	0
RP11-1113L8.1	0.0434127
SLC47A1P1	0.0958256
RP11-1113L8.2	0
RP11-1113L8.6	0
RP11-1113L8.7	0
MTND1P14	0
NMTRQ-TTG12-1	0
MTND2P12	0
MTCO1P39	0
CTD-2104P17.1	0.415925
CTD-2104P17.2	0
SNORA31	0
SLC47A2	1.52171
RP11-311F12.1	0.215425
RP11-311F12.2	0
ALDH3A1	0.351846
AC005722.4	0
NDUFB4P3	0
RP11-78O7.1	0
RP11-78O7.3	0
RP11-209D14.4	0
RP11-209D14.2	1.64486
AC005730.2	0
KCTD9P1	0.0473004
RNU6-258P	0
AC004702.2	0
RNU6-1057P	0
CCDC144CP	0.256451
RNU6-467P	0
RP11-121A13.3	0
Metazoa_SRP	0
UPF3AP2	0.143713
USP32P3	4.67426
SRP68P3	0
LINC01984	0
NOS2P3	0.119642
LGALS9B	0.0151051
TNPO1P3	0
YWHAEP3	0
KRT16P5	0
KRT16P3	0
RP11-434D2.7	0
KRT17P6	0.0385136
KRT17P7	0
AC015818.6	0
AC008088.4	0.111201
RP11-434D2.9	0
RP11-434D2.10	0
TBC1D3P3	0
RP11-434D2.3	0
RP11-434D2.8	0
RP11-434D2.11	0
COTL1P2	0
RP11-434D2.12	0
CDRT15L2	0.606823
ZSWIM5P2	0
MEIS3P2	0.703542
AC087499.4	0
AC087499.9	0
AC087499.5	0
LINC02088	0
RP11-218E15.1	0
AC087499.7	0
AC087499.8	0
AC126365.1	0
RNFT1P3	0
HNRNPA1P19	0
OLA1P2	0
SCDP1	0.124813
RP11-283C24.1	0.0977499
RP11-283C24.2	0
ABHD17AP6	1.02924
CCDC144NL	0.188758
RP11-344E13.4	0.187369
CCDC144NL-AS1	0.218461
RNU6-1178P	0
RNASEH1P1	0
RP11-344E13.1	0
AC090774.2	0
RP11-381P6.1	0
RP11-746M1.8	0
LINC01563	3.88341
AC087294.2	0.207476
RN7SL426P	0
NATD1	3.22712
EIF1P5	0
MAP2K3	4.96907
KCNJ12	0.731681
PDLIM1P2	0
RP11-728E14.3	0.141571
RPL21P120	0.153988
RP11-822E23.7	0
RP11-822E23.2	0
RP11-822E23.3	0
RP11-822E23.6	2.59777
RP11-822E23.4	0
RP11-822E23.5	0
CH17-53B9.2	0
AC144838.3	0.100998
CH17-53B9.4	0
KCNJ18	0
ABC13-47656900H15.1	0
AC144838.2	0
NCOR1P2	0
UBBP4	2.13898
FTLP13	0
LINC02002	0
RP11-1109M24.5	0
RP11-1109M24.15	0
FAM27E5	0
RP11-1109M24.14	0
RP11-1109M24.13	0
RP11-1109M24.12	0
RP11-744K17.3	0
FLJ36000	0
RP11-744K17.1	0
RP11-744K17.8	0
RP13-929K23.2	0
MTCYBP13	0
MTRNR2L1	0.75867
RP11-846F4.12	0
MTND1P15	0
MTND2P13	0
RP11-846F4.6	0.0103146
MTATP6P3	0
MTCO3P13	0
RP13-929K23.3	0
RP13-929K23.4	0
RP13-929K23.5	0
RP11-846F4.14	0
RP11-846F4.10	0
RP11-285M22.3	0
RP11-285M22.1	0
RP11-285M22.2	0
RP11-846F4.11	0
RP11-260A9.1	0
RP11-260A9.6	0
PDLIM1P3	0
GTF2IP6	0
VN1R71P	0
TUFMP1	0
RP11-663N22.1	0
RPL34P31	0.0740795
RPS16P8	0
RP11-173M1.3	0
MIR4522	0
RP11-173M1.4	0.309791
RP11-173M1.5	1.11413
RP11-578C11.2	0
TBC1D3P5	0
RP11-720N19.2	0
RP11-720N19.1	0
ITM2BP1	0
NOS2P1	0
RP11-19P22.5	0
RP11-19P22.7	0
RP11-19P22.10	0
RP11-19P22.6	0
RP11-19P22.2	0
RP11-19P22.3	0
RP1-66C13.1	0
RP1-66C13.2	0
LGALS9DP	0
NOS2	0.643181
RP11-138P22.1	0.0292813
LINC01992	0.337859
SCARNA20	0
RP11-218F4.2	0
SNORA70	0
Vault	0
RPS29P22	0
CTD-2008P7.10	0
PYY2	0.852926
CTD-2008P7.9	0
CTD-2008P7.8	0
PPY2P	0
CTD-2008P7.7	0
CTD-2008P7.1	0.123235
CTD-2008P7.6	0
CTD-2008P7.5	0
KRT18P55	0.0209397
TMEM97	4.22089
MIR4723	0
SEBOX	0
SARM1	2.97765
VTN	1.62264
CTB-96E2.10	0.513916
CTB-96E2.6	0.356189
SLC46A1	3.43064
CTD-2350C19.2	0.471727
H3F3BP2	0
CTD-2350C19.5	0
RP11-192H23.4	3.92745
RPS7P1	2.76701
SLC13A2	0.0196943
FOXN1	0.00766288
RP11-192H23.5	0
SPAG5	2.80281
SPAG5-AS1	0.573462
SGK494	3.06652
RP11-192H23.7	0.108842
RPS12P28	0.700371
AC010761.13	0.0663101
PROCA1	2.19258
SNORD42B	0
AC010761.8	0.716041
SNORD42A	0
TLCD1	4.55669
NEK8	0.967523
AC010761.14	0
AC010761.6	0
AC010761.9	1.52541
RPL31P58	0
Y_RNA	0
RP11-20B24.3	0
RP11-20B24.2	0
RP11-20B24.7	0.157151
RP11-20B24.4	0
DHRS13	2.17366
RP11-20B24.5	0.0724504
RP11-20B24.6	0
PIPOX	4.03091
RP11-321A17.5	0
AC024619.2	0
RP11-321A17.3	0.122655
TIAF1	4.85069
RP11-321A17.4	0
RP11-22N12.2	0.350214
TWF1P1	0.1847
CRYBA1	0.067649
RPL35AP35	0
RP11-296K13.4	0
RP11-802D6.1	0.24159
RNU4-34P	0
RNU6-711P	0
RNU6-1034P	0
ABHD15	1.98569
RP11-68I3.4	0.265988
RP11-68I3.7	0
RP11-68I3.10	0.113014
SSH2	4.22906
RP11-68I3.5	0
RNU6-920P	0
RP11-68I3.11	0.168464
ABHD15-AS1	0
RPL21P123	0.0523054
RP11-82O19.1	0.04809
RP11-82O19.2	0
SNORA70	0
RPL9P30	0
RP11-338L22.2	0
snoU13	0
EFCAB5	0.208628
RP11-338L22.3	0
RNY4P13	0
AC104984.4	0
RP11-1148O4.1	0.0589141
RP11-1148O4.2	0
RP11-354P11.3	0
RP11-354P11.8	0
SLC6A4	0.0875909
RP11-354P11.4	0
RP11-354P11.2	0
SNORD63	0
RNU6-1267P	0
TMIGD1	0
Y_RNA	0
RNU6-990P	0
ALOX12P1	0
RP11-218M11.3	0
RP11-218M11.7	0.0543533
RP11-271K11.1	0.126939
TBC1D29	0.111704
RP11-218M11.1	0.0485262
KRT17P3	0
AC006050.2	0
AC005562.1	0
SMURF2P1	1.88879
RP11-271K11.6	0
SH3GL1P2	0.13179
LRRC37BP1	4.42395
RN7SL316P	0.0880369
CTD-2349P21.7	0
CTD-2349P21.6	0.130025
CTD-2349P21.5	0.242926
CTD-2349P21.3	0.0643832
CRLF3	2.97766
CTD-2349P21.10	0.754295
CTD-2349P21.9	4.47073
CTD-2349P21.1	0.135478
ATAD5	0.454307
RNU6-298P	0
CTD-2349P21.11	0
RP13-753N3.1	0.119695
TEFM	1.62303
ADAP2	2.53456
AC091177.1	0.216069
RN7SL138P	0.435817
RP11-848P1.3	0.693704
RNF135	2.54601
RP11-848P1.2	0.533416
DPRXP4	0.11877
RP11-848P1.4	0.0460127
RP11-848P1.7	1.74523
RP11-848P1.9	1.33248
RP11-271K11.5	0.113979
RP11-848P1.5	2.13696
MIR4733	0
RP11-142O6.1	0.00781206
EVI2B	4.79809
AK4P1	0.146168
RN7SL79P	0
RN7SL45P	0
MIR193A	0
RP1-41C23.4	0.0988242
RNU6ATAC7P	0
AC003101.1	0
MIR4725	0
MIR365B	0
RP1-41C23.1	0
RP11-805L22.1	0
RNU6-1134P	0
RP11-805L22.2	0
RP11-805L22.3	0
CTC-542B22.1	0
CTC-542B22.2	3.10037
RNA5SP437	0
RP11-640N20.1	0
RP11-640N20.5	0
SH3GL1P1	0.500704
RP11-640N20.4	1.94908
RP11-640N20.6	0.164911
RP11-640N20.8	0
RP11-640N20.9	0
WDR45BP1	0.121446
CTD-2095E4.5	2.13383
AC090616.2	0.288118
ARGFXP2	0.0362746
CTD-2095E4.3	0.244589
CTD-2095E4.4	0.255635
UBL5P2	0.155379
RP11-443G13.2	0
RP11-227G15.2	0
OOSP1P2	0
MIR632	0
RP11-227G15.10	2.16628
RP11-227G15.11	1.27672
RP11-227G15.8	0.088682
RP11-227G15.12	0.0785607
RP11-227G15.9	0.151249
RP11-227G15.6	0
Y_RNA	0
RP11-466A19.1	0.604912
RP11-466A19.4	0.0782813
RP11-466A19.8	0.0759271
RP11-466A19.6	0
RP11-466A19.7	0.0903055
RP11-466A19.3	0.0611729
RP11-466A19.5	0
RP11-220C2.1	0
Y_RNA	0
AC084809.2	0.216665
AC084809.3	0.341742
SPACA3	0
ASIC2	4.88011
RP1-29G21.1	0
RP11-40A13.2	0
RP11-40A13.1	0
AA06	0
RP11-31I22.4	0
RP11-31I22.3	0
RP11-31I22.2	0.434372
RP11-118G23.2	0
RP11-118G23.1	0
RP11-118G23.4	0
RP11-118G23.3	0.0206777
CTC-304I17.6	0.340785
RP11-17M24.2	0
RP11-1086I4.2	0.0142086
TLK2P1	0.077823
CTC-304I17.4	0
CTC-304I17.3	0
RNA5SP438	0
CTC-304I17.2	0.074423
CTC-304I17.5	0.431141
LINC01989	0
RP11-215E13.2	0
CCL2	2.38337
CCL7	0
CCL11	0
CCL8	0.0802792
RP11-521P1.1	0
CCL13	0
CCL1	0
AC011193.1	0
C17orf102	0.250573
TMEM132E	2.23747
RP11-28A22.2	0
RP11-212E8.1	0
RP11-642M2.1	0
CCT6B	1.71611
LIG3	3.18266
RP5-837J1.6	0.748667
RP5-837J1.4	0.523595
RP5-837J1.1	0
RAD51D	1.96203
FNDC8	0.0478204
NLE1	4.14076
UNC45B	0.0201777
RP11-799D4.3	0
RP11-799D4.1	0
SLC35G3	0
RP11-799D4.4	0.594378
SLFN5	1.67145
RP11-47L3.1	0.359647
RP11-686D22.2	0
SLFN11	2.92633
RP11-686D22.6	0
RP11-686D22.5	0
RP11-686D22.4	0.470749
RP11-686D22.3	0.603802
RP11-686D22.7	0.561321
SLFN12	0.459187
SLFN13	0.39571
RP11-1094M14.7	0
RP11-686D22.10	0.0869173
SLFN12L	0.0758861
RP11-686D22.9	0
E2F3P1	0
RP11-1094M14.8	0.693117
RP11-1094M14.5	0.216807
TOMM20P2	0.147599
RP11-1094M14.10	0
SLFN14	0
RP11-1094M14.12	0
RP11-1094M14.14	0
RP11-1094M14.1	0
SNORD7	0
PEX12	4.3301
CTC-507E2.2	0
GAS2L2	0.726016
RP1-161P9.5	0.408957
C17orf50	0.471761
AC015849.12	0
AC015849.19	0.574647
AC015849.13	0
HEATR9	0.0192113
AC015849.14	0
AC015849.2	1.94353
CCL5	1.17027
7SK	0
AC015849.16	0.0108087
LRRC37A9P	0
RDM1	0.160226
LYZL6	0
CTB-186H2.2	0
CCL16	0
CCL14	0.0590808
CTB-186H2.3	0
CCL15	0.0171398
RP11-104J23.1	0
RP11-104J23.2	0
CCL23	0
CCL18	0
AC069363.1	0.24823
CCL3	1.294
CCL4	0.934946
RN7SL301P	0
CTB-91J4.1	0
RP11-428O23.1	0
TBC1D3B	0.0407471
AC131056.3	0.694796
CCL3L3	0.612739
CCL4L2	0.793306
AC131056.5	0
RP11-893G17.4	0
AC131056.6	0
TBC1D3I	0
CH17-260O16.1	0.0665944
Y_RNA	0
TBC1D3G	0
TBC1D3H	0
RNU6-1192P	0
TBC1D3F	0
TBC1D3J	0
RNA5SP439	0
MYO19	2.60566
PIGW	2.33515
CTB-75G16.1	0.114685
MRM1	3.16084
CTB-75G16.3	1.92292
CTD-3194G12.1	0
CTD-3194G12.2	0.12536
RP11-445F12.1	0.0336968
LHX1	0.0564477
RP11-445F12.2	0
RP11-333J10.2	0
RP11-333J10.3	0.0308288
MIR2909	0
CTC-268N12.3	0
CTC-268N12.2	0.0334126
RP11-19G24.1	0.0716988
HMGB1P24	0.102163
RP11-19G24.2	0
C17orf78	0.0145969
RP11-378E13.3	0
TADA2A	4.5328
RP11-378E13.4	0
CTC-421K24.1	0
DDX52	2.79287
MIR378J	0.235988
RP11-697E22.2	0
RP11-697E22.3	0
HNF1B	0.0605718
AC091199.1	0
YWHAEP7	0
RNU6-489P	0
TBC1D3K	0
5S_rRNA	0
TBC1D3L	3.41599
TBC1D3D	0
TBC1D3C	0
CH17-258A22.4	0.0279394
Y_RNA	0
TBC1D3E	0
5S_rRNA	0
TBC1D3	0
CH17-431G21.1	0.533608
Y_RNA	0
GPR179	0.298725
AC124789.1	0.176321
CTB-58E17.2	0.0921037
EPOP	2.00514
MIR4734	0
CTB-58E17.1	1.08303
CTB-58E17.3	0.495235
CTB-58E17.9	0.412656
MIR4726	0
RNA5SP440	0
CTB-58E17.5	0.464338
RNU6-866P	0
MIR4727	0
C17orf98	0
SNORA21	0.174472
SNORA21	0.718901
RPS20P35	0
RP1-56K13.2	0
MIR6779	0
FBXO47	0.0101842
RP1-56K13.6	0
RP1-56K13.5	0.205884
CTD-2206N4.5	0
LINC02079	0
LRRC37A11P	0.0223553
CTD-2206N4.1	0
CTD-2206N4.4	0.0889869
PLXDC1	4.45676
ARL5C	0.124791
RP5-906A24.1	0.215459
RP5-906A24.2	0.309912
RP11-690G19.4	0
FBXL20	3.49813
MED1	3.58838
CDK12	2.64159
RNU6-233P	0
AC087491.2	0.17961
TCAP	3.28294
PNMT	4.01529
ERBB2	4.51655
MIR4728	0
GRB7	0.0654737
IKZF3	0.149282
KRT8P34	0
AC079199.2	0
ZPBP2	0
RP11-387H17.4	0.239249
LRRC3C	0.0286117
GSDMA	0.037076
RP11-387H17.6	0
CSF3	0.415629
MIR6884	0
SNORD124	0.354614
RP11-749I16.3	0.191699
MIR6866	0
MIR6867	0
CDC6	0.343461
RARA-AS1	1.34065
CTD-2267D19.1	0.117427
CTD-2267D19.3	0.524356
GJD3	0
CTD-2267D19.4	0.0757288
RNA5SP441	0
CTD-2267D19.7	0
TOP2A	0.0780006
Y_RNA	0
RPL23AP75	0
RP11-58O9.2	0
TNS4	0.0457048
RP5-1028K7.2	0.0481953
CCR7	0.231099
RP5-1028K7.1	0
RP11-458J1.1	3.69441
KRT222	4.77326
AC090283.3	0
KRT24	0
KRT223P	0
KRT25	0
KRT26	0
KRT27	0
