Name	Artery - Coronary
LA16c-360H6.3	0.154393
RP11-433P17.1	0
OR2C1	0.0616998
LA16c-306E5.2	0
MTCO1P28	0.177825
MTND1P8	0.193114
MTRNR2L4	0.176658
ZSCAN32	2.7983
ZNF597	2.80721
C16orf90	0.0435479
LA16c-306E5.1	0.0618506
NLRC3	1.88325
LA16c-390H2.4	0.246482
SLX4	3.61669
DNASE1	3.87919
RP11-461A8.4	0.976789
RP11-461A8.5	0.596566
RP11-95J11.1	0
RP11-462G12.2	0.750705
RP11-462G12.1	3.20913
RP11-462G12.4	0
RP11-95P2.4	0
RP11-95P2.3	0.165901
LINC01569	1.9378
GLIS2-AS1	0.381068
RP11-295D4.1	1.46935
RP11-295D4.3	3.46527
RP11-295D4.4	0.577714
RP11-295D4.5	0.326416
RP11-295D4.7	0
RP11-709D24.8	0.41397
C16orf96	0.0876835
RP11-709D24.5	0
SUB1P3	0
RN7SL850P	0
RP11-709D24.6	0.105003
Metazoa_SRP	0.115368
MIR6769A	0
C16orf71	0.624458
Metazoa_SRP	0.44975
SEPT12	0.0173398
SMIM22	0.0514997
RP11-127I20.5	0
RP11-127I20.8	0.399322
SEC14L5	0.318919
NAGPA-AS1	0.12167
RP11-10K17.3	0
RP11-10K17.6	0
ENPP7P14	0
RP11-382N13.6	0
LINC02164	0
RP11-420N3.2	0
RP11-382N13.4	0
RP11-382N13.1	0
SNRPCP20	0
RP11-382N13.3	0
LINC01570	0
MIR8065	0
RP11-19H6.1	0
RBFOX1	0.0392994
RP11-509E10.3	0
RP11-509E10.1	0
RP11-468I15.1	0
RP11-185J20.1	0
RP11-185J20.2	0
RNU7-99P	0
RNU6-457P	0
RNU6-328P	0
RP11-545E8.1	0
snoMe28S-Am2634	0
RP11-26O3.1	0
SNORA40	0
CTD-2535I10.1	0
RP11-279O17.2	0
LINC02152	0
RP11-279O17.3	0
RP11-568A19.1	0
RP11-483K5.2	0
RP11-483K5.3	0
TMEM114	0
RP11-475D10.4	1.37493
RN7SL743P	0
RNU7-63P	0
RP11-475D10.5	0
RP11-152P23.2	0
RP11-77H9.2	3.10871
RP11-77H9.6	0
RP11-77H9.1	0
RP11-77H9.8	0.0955542
RP11-473I1.6	0
RPL21P119	0.471268
LINC02177	0.022786
LINC01177	0
LINC01195	0
RP11-418I22.2	0
RP11-418I22.3	0
RNA5SP403	0
RNA5SP404	0
RP11-297M9.1	0
GRIN2A	0.143558
RP11-297M9.2	0
RP11-895K13.2	0
IMPDH1P11	0
RN7SL493P	0
ATF7IP2	3.60007
RP11-609N14.1	0
RP11-609N14.4	1.1101
RNU6-633P	0
LINC01290	0.572528
RP11-27M24.2	0.0911896
TEKT5	0.124493
RP11-109M19.1	0
MTCYBP33	0
MTND6P33	0
MTND5P33	0
MTND4P34	0
MTND4LP24	0
MTND3P13	0
MTCO3P24	0
MTATP6P24	0
TVP23A	1.25978
RP11-876N24.1	0.136057
RP11-876N24.2	0
DEXI	3.16067
RP11-876N24.5	2.22437
RP11-876N24.4	3.0198
RPL7P46	0
RP11-66H6.4	0.195321
RP11-66H6.3	0
RP11-396B14.2	2.13372
HNRNPCP4	0.221399
RMI2	0.776964
SOCS1	4.16416
TNP2	0
PRM3	0
SNORA48	0
PRM2	0.482148
PRM1	0.35451
MIR548H2	0
Y_RNA	0
RP11-485G7.5	0
RP11-485G7.6	0
CTD-3088G3.8	0.848193
CTD-3088G3.4	0.163602
CTD-3088G3.6	0
RP11-490O6.2	0.0691686
Metazoa_SRP	0.293699
RP11-486I11.2	1.60725
BCAR4	0
RP11-166B2.8	0.911462
RP11-166B2.3	0.660705
COX6CP1	0.312397
RP11-166B2.5	0.265531
RP11-166B2.9	0
NPIPB2	0.930033
TNFRSF17	0.166753
UBL5P4	0
RP11-166B2.7	0.124825
RPS23P6	0.124973
RP11-276H1.3	0
RP11-276H1.2	0
ACA64	0
RP11-165M1.3	0
RP11-165M1.2	0
RP11-165M1.1	0
RP11-552C15.1	0
CTD-3037G24.4	0.0587619
CTD-3037G24.3	0.0786615
CTD-3037G24.5	0
MIR4718	0
CTD-2583P5.1	0
CTD-2583P5.3	0.0463849
SNORA27	0
RP11-14K2.1	0
SHISA9	0.119586
AC009134.1	0
U91319.1	0
AC003009.1	0
TMF1P1	0
U95743.1	0
ERCC4	4.05353
RPS26P52	0
CTD-2135D7.2	0.0773857
CTD-2135D7.3	0
LINC02185	1.73066
LINC02186	0
CTA-276F8.1	1.92464
CTA-276F8.2	0
TVP23CP2	0.176646
Y_RNA	0
MIR193B	0
MIR365A	0
LINC02130	0
RP11-65J21.4	1.20019
RN7SL274P	0
RNU7-125P	0
PLA2G10	0.0751053
RP11-82O18.2	0
NPIPA3	0.202039
RP11-719K4.3	0
RP11-719K4.6	0
NPIPA2	1.45377
RP11-680G24.1	0
ABCC6P2	0.0628716
RP11-719K4.7	0
MIR3179-1	0
MIR3670-1	0
MIR3180-1	0.0433045
Y_RNA	1.13079
MIR6511A1	0
MIR6770-1	0
RP11-680G24.7	0
RP11-680G24.4	1.12221
MIR1972-1	0
RP11-680G24.6	1.32755
RP11-72I8.1	0.68593
MIR6511B2	0
Y_RNA	0
MIR3180-4	0
MIR3180-4	0.0259335
RP11-72I8.2	0
MPV17L	2.26685
CTB-193M12.1	0.13132
CTB-193M12.3	0.0567111
AF001548.5	3.4211
AF001548.3	2.52459
RNU6-213P	0
CTA-972D3.2	0.11426
RPL15P20	0.0895316
RPL17P40	0
ABCC6	0.674134
RP11-517A5.7	0
NOMO3	2.29227
RP11-517A5.6	0
RP11-517A5.5	0
MIR3179-2	0
MIR3670-2	0
MIR3180-2	0
PKD1P1	0.0813549
Y_RNA	0
AC138969.4	2.81766
MIR6511A2	0
MIR6770-2	0
RP11-958N24.4	0
RP11-958N24.2	0.552259
MIR6511A3	0
NPIPA7	0.44089
RP11-467M13.2	0
RP11-467M13.3	0
RP11-14N9.2	0
RP11-14N9.1	0
RP11-419L9.1	0
CTD-2576D5.1	0
CTD-2576D5.3	0
CTD-2576D5.2	0
CTD-2576D5.4	0.102518
RP11-1102P22.3	0
RP11-1102P22.1	0.821429
RP11-1102P22.2	0.0201522
RP11-567P19.1	0.142899
RP11-916L7.1	0
CTD-3229J4.1	0
RPL7P47	0.167012
CTA-481E9.2	0
CTA-481E9.4	0
CTA-481E9.3	0
RP11-164A6.1	0
CTD-2036A2.1	0
RP11-1212A22.7	0
NPIPA8	0.0622825
RP11-1212A22.1	4.08428
MIR6511A4	0
RP11-1212A22.8	0
RP11-1212A22.4	0.316532
PKD1P5	1.35419
MIR6770-3	0
Y_RNA	0
MIR3180-3	0
MIR3670-3	0
MIR3179-3	0
MIR3179-3	0
MIR3670-4	0
MIR3179-4	0
RP11-457I16.4	0
RP11-457I16.2	0
ABCC6P1	0.0898146
RP11-1035H13.2	0
CTD-2288F12.1	0.183932
TMC7	1.16384
RNU6-1340P	0
RP11-626G11.5	0
RP11-626G11.1	0.0650722
RP11-626G11.4	0.201139
RP11-626G11.6	0.894811
SYT17	0.883015
CLEC19A	0
CTA-363E6.1	0
CTA-363E6.2	0
CTA-363E6.3	0
TMC5	0.0723111
CTA-363E6.5	0
CTA-363E6.6	0
AC002550.6	1.57843
KNOP1	3.24929
AC002550.5	0
CTD-2380F24.1	0.0554765
LARP7P2	0
GPR139	0
RP11-204E4.4	0
RP11-204E4.3	0
SNRPEP3	0
GP2	0.605632
UMOD	0
PDILT	0
RP11-429K17.1	0
ACSM5	2.49484
CTD-2194A8.2	0
ACSM2A	0.0381169
CTD-3076M17.1	0
ACSM2B	0.038596
RP11-143N13.2	0
ACSM5P1	0
ACSM3	2.28046
RP11-143N13.4	0
RP11-143N13.3	0
ACSM1	1.37236
AC004381.8	0.200809
AC004381.7	0.239166
RNU6-944P	0
AC004381.6	2.35904
U4atac	0
DNAH3	0.0306671
CTC-508F8.1	0
AF001550.7	0
ZP2	0
ANKS4B	0.016078
CRYM	1.2858
AF001550.9	0
CRYM-AS1	0.290891
CTD-2547E10.6	0
CTD-2547E10.3	0.626758
SNX29P1	0.512514
CTD-2547E10.5	0
NPIPB3	2.93101
SMG1P3	1.06332
MIR3680-1	0
CTB-31N19.5	0
CTB-31N19.2	0
CTB-31N19.4	0
SCARNA6	0
CTB-31N19.3	1.0571
IGSF6	2.54355
RNU6-1005P	0
RNU6-196P	0
OTOA	0.0784316
RP11-645C24.5	1.71728
RP11-645C24.6	0
NPIPB4	2.77988
SMG1P4	0.023493
RP11-645C24.4	0
CTD-2649C14.2	3.10724
PDZD9	0.131298
CTD-2649C14.1	0
CTD-2649C14.3	0.172361
RP11-101E7.2	0.377632
VWA3A	0.641068
SDR42E2	0.14765
RP11-141O15.1	0
RP11-21M24.3	0.170883
RP11-21M24.2	0.0899976
MFSD13B	0.304287
RRN3P3	4.78183
SMG1P1	0.443288
RP11-368J21.4	0
RP11-368J21.3	0.178512
RP11-105C19.2	0
RP11-105C19.1	0
CTC-591M7.1	0.321321
HS3ST2	4.08973
RP11-20G6.2	0
SCNN1G	0.0720811
CTC-391G2.1	0
SCNN1B	1.76988
RN7SKP23	0.721132
SNORA75	0
CTD-2270L9.2	0.142634
CTD-2270L9.4	1.30345
AC002400.1	0.161678
SUB1P4	0
CTD-2196E14.6	4.5965
PALB2	4.54464
CTD-2196E14.3	0.0631329
PLK1	2.78485
CTD-2196E14.5	0.216354
ERN2	0.0432423
CTD-2196E14.8	0
CTD-2385L22.1	0
CTD-2385L22.2	0
CHP2	0.217932
PRKCB	2.1045
CTA-345G4.1	0
CTA-113A6.1	0
MIR1273H	0
CTA-113A6.2	0
LINC2194	0
CACNG3	0
SNORA1	0
RNU7-24P	0
CTD-2313J23.1	0
LINC01567	0
CTD-2515A14.1	1.06048
SLC5A11	0.139034
RP11-266L9.1	0.00809528
RP11-266L9.4	3.05951
LINC02175	0.824764
SCML2P2	0.844953
RP11-266L9.6	1.15486
LCMT1-AS1	0.54482
RP11-266L9.3	0.231235
RP11-266L9.8	4.17368
LCMT1-AS2	0.0992024
RN7SL557P	0
AQP8	0.199639
ZKSCAN2	2.05691
CTD-2547G23.4	3.79663
LINC02191	0
CYCSP39	0
HS3ST4	0.0165071
RP11-185O21.1	0
MIR548W	0
RNA5SP405	0
HMGN2P3	1.68991
HSPE1P16	0
AC009158.1	0
AC130464.1	0
LINC02195	0
RP11-142A12.1	0
C16orf82	0.0339619
EEF1A1P38	0.193291
LINC02129	0
KDM8	3.61615
CTD-3203P2.1	0.61976
FLJ21408	0.291739
CTD-3203P2.3	0.396808
IL21R	0.279626
IL21R-AS1	0.143186
AC002551.1	0
CTD-2049O4.1	0.0423709
CTD-2049O4.2	0
Y_RNA	0
GSG1L	0.847681
RNU6-159P	0
RNU6-1241P	0
TPRKBP2	0
SNORA25	0
RNY1P10	0
GAPDHP35	0.119648
RP11-57A19.7	0
RP11-57A19.2	0
SBK1	0.254347
RP11-57A19.6	0
NPIPB6	0.520415
RP11-435I10.5	0
EIF3CL	0.339711
MIR6862-1	0
CDC37P2	0.145773
RP11-435I10.6	0
RP11-57A19.5	0
NPIPB7	0.283774
APOBR	3.02388
IL27	0.205788
RP11-666O2.1	0
RP11-666O2.2	1.39579
SULT1A2	1.10755
RP11-666O2.4	0
RP11-666O2.5	0
NPIPB8	0.025817
RP11-57A19.4	0
CDC37P1	0.19418
MIR6862-2	0
RP11-1348G14.6	0.105399
NPIPB9	0.0895891
RP11-1348G14.7	0
RP11-1348G14.4	1.30483
RP11-1348G14.1	0.373998
RP11-1348G14.5	0.266195
RP11-1348G14.8	2.45205
RP11-24N18.1	0
MIR4721	0
RP11-22P6.2	1.29628
ATP2A1	1.02271
ATP2A1-AS1	0.639863
SNORA43	0
CD19	0.421018
RP11-264B17.4	1.675
RP11-264B17.5	0
NPIPB10P	0.167628
CTB-134H23.3	0.175905
RRN3P2	4.01672
RP11-426C22.5	0.43345
RP11-426C22.1	0.29941
RP11-426C22.4	0.350128
RP11-426C22.7	0
RP11-426C22.6	0.408247
RP11-426C22.8	0.745432
RP11-231C14.6	2.03606
SNX29P2	1.46031
RP11-231C14.8	0
NPIPB11	1.26763
SMG1P6	0.855729
RP11-345J4.6	0
BOLA2	4.12814
SLX1B	0.138765
SULT1A4	0.421023
RP11-345J4.3	0.0260418
RP11-345J4.4	0
RP11-345J4.1	0
RP11-231C14.5	0
NPIPB12	1.20146
SMG1P2	0.972807
RP11-368N21.5	0.673447
MIR3680-2	0
SLC7A5P1	0.569355
CA5AP1	0
RP11-368N21.1	0
SPN	0.937332
QPRT	4.09953
RN7SKP127	0
C16orf54	0.817481
AC009133.17	0.0775207
ZG16	0.0272391
AC009133.15	0
AC009133.12	3.13401
CTD-2574D22.7	0
CDIPT-AS1	0.103716
SEZ6L2	1.06654
ASPHD1	0.60811
CTD-2574D22.3	2.02221
CTD-2574D22.4	4.35038
CTD-2574D22.2	0.30263
DOC2A	0.771097
C16orf92	0
FAM57B	0.0455103
CTD-2515O10.5	0
TBX6	1.41833
RP11-455F5.3	1.17
RP11-455F5.4	0.364744
RP11-455F5.6	2.02872
RP11-455F5.5	0.798326
BOLA2B	0.831394
SLX1A	1.50976
SULT1A3	0.707609
RP11-347C12.3	0.244815
RP11-347C12.4	0
RP11-347C12.9	0
RP11-347C12.8	0
NPIPB13	1.15361
SMG1P5	0.99622
RP11-347C12.12	0.738884
RP11-347C12.10	1.74798
RP11-347C12.11	3.17002
MYLPF	0.803151
SEPT1	4.55402
RP11-297C4.6	0.568624
SNORA42	0
Y_RNA	0
Y_RNA	0
ITGAL	3.47475
RP11-297C4.2	0.1252
RP11-297C4.3	0.681625
RNU7-61P	0
RP11-297C4.1	0.419313
MIR4518	0
AC002310.14	2.35446
AC002310.12	1.68631
AC002310.10	0.0510292
AC002310.7	0
RP11-146F11.5	0.166079
AC002310.17	0.177745
RP11-146F11.4	0
RP11-146F11.3	0
RP11-146F11.2	0
RNU6-416P	0
RP11-146F11.1	2.78805
RNU6-1043P	0
SNORA30	0
CCDC189	2.08457
Metazoa_SRP	0
RP11-2C24.5	0.452509
RP11-2C24.7	0.85206
MIR762HG	1.25024
CTF2P	0
FBXL19-AS1	0.933127
RP11-1072A3.4	0.371411
RP11-1072A3.3	0.741148
STX1B	1.3368
RP11-196G11.2	1.54014
RP11-196G11.6	0.267595
ZNF668	4.57784
AC135050.5	0
RP11-196G11.3	0.312427
RP11-196G11.4	2.3747
PRSS8	0.228117
PRSS36	3.53875
RP11-388M20.7	0
NDUFA3P6	0
RP11-388M20.6	4.60255
RP11-388M20.1	0.841036
PYCARD-AS1	0
TRIM72	0.0974318
PYDC1	0
RP11-120K18.3	0
ITGAD	0.106806
RP11-120K18.2	0
COX6A2	3.46995
RP11-452L6.8	0
ZNF843	0.714989
RP11-452L6.1	4.27006
RP11-452L6.5	4.66019
RP11-452L6.6	1.90456
SLC5A2	0.303988
AC026471.6	0
RP11-452L6.7	2.49202
AHSP	0.167832
CTD-2014E2.2	0
VN1R64P	0
LINC02190	0
VN1R65P	0
FRG2KP	0
CTD-2014E2.7	0
CSDAP1	0.266531
ZNF720P1	0
VN1R66P	0
RBM22P12	0
CTD-2358C21.2	0
CTD-2358C21.3	0
CLUHP3	3.81643
CTD-2358C21.5	0.202667
ZNF720	4.0397
AC002519.8	0.0810439
VN1R67P	0
AC002519.6	0.0378658
VN1R3	0
RBM22P13	0
RP11-170L3.2	0
RP11-170L3.4	0.0942059
RP11-170L3.5	0
RP11-170L3.7	0
RP11-170L3.6	0
RP11-1166P10.1	0.642319
RP11-1166P10.6	0
IGHV1OR16-1	0
RP11-1166P10.8	0
IGHV1OR16-3	0
IGHV3OR16-9	0
HERC2P4	0.19395
RP11-1166P10.7	0
RP11-56L13.3	0
RP11-17M15.1	0
RP11-56L13.4	0
ABHD17AP8	0
RP11-56L13.6	0
RP11-56L13.7	0
TP53TG3D	0.149846
RP11-56L13.1	0
RP11-1292F20.1	0
RP11-17M15.2	0
RP11-17M15.4	0
ACTR3BP3	0
RP11-626K17.5	0
PABPC1P13	0
RP11-626K17.3	0
RP11-626K17.2	0
ABCD1P3	0
RP11-652G5.1	0
RP11-652G5.2	0
RP11-96K14.1	0
RP11-586K12.11	0
RP11-586K12.13	0
RP11-586K12.10	0
TP53TG3	0
RP11-586K12.8	0
RP11-586K12.7	0
ABHD17AP7	0
RP11-586K12.4	0
RP11-586K12.5	0
HERC2P5	0.0210083
RP11-67H24.3	0
RP11-586K12.2	0
RP11-586K12.1	0
RP11-67H24.2	0
RP11-67H24.1	0
RP11-989E6.1	0
IGHV2OR16-5	0
BCAP31P2	0
SLC6A10P	0
RP11-989E6.3	0
IGHV3OR16-15	0
IGHV3OR16-6	0
RP11-989E6.13	0.102836
RP11-989E6.11	0
RP11-19N8.2	0
IGHV1OR16-2	0
IGHV3OR16-10	0
RP11-989E6.8	0
IGHV1OR16-4	0
IGHV3OR16-8	0
RP11-19N8.4	0
RP11-19N8.3	0
HERC2P8	0.00789363
RP11-19N8.7	0
RP11-19N8.6	0
ABHD17AP9	0
RP11-1437A8.2	0
RP11-1437A8.3	0
TP53TG3C	0
RP11-1437A8.4	0
RP11-1437A8.6	0
TP53TG3E	0
RP11-1277H1.3	0
TP53TG3B	0
RP11-1437A8.5	0
RP11-1437A8.7	0
TP53TG3F	0
RP11-23E10.7	0
RP11-23E10.5	0
RP11-23E10.3	0
RP11-989E6.10	0
RP11-23E10.2	0
RP11-23E10.4	0
RP11-293B20.2	0
BMS1P8	0
RP11-104C4.6	0
ENPP7P13	0
RP11-104C4.4	0
IGHV3OR16-12	0
RP11-104C4.2	0
IGHV3OR16-13	0
RP11-812E19.9	0
RP11-812E19.13	0
RP11-812E19.12	0
RP11-812E19.7	0
IGHV3OR16-11	0
RP11-812E19.10	0
ARHGAP23P1	0.07412
IGHV3OR16-7	0
RP11-812E19.5	0
IGHV3OR16-16	0
RP11-812E19.14	0
RP11-812E19.3	0
RP11-598D12.4	0
BCAP31P1	0
RP11-598D12.1	0
RP11-598D12.5	0
RP11-598D12.2	0
CTD-2522B17.8	0
DUX4L45	0
PCMTD1P2	0
DUX4L46	0
DUX4L47	0
LINC00273	0
RNA5-8SP2	0
BCLAF1P2	0.0696987
CH17-342O10.1	0
CTD-2144E22.9	0
LINC02184	0
CTD-2144E22.5	0
CTD-2144E22.6	0
CCNYL3	0
CLUHP11	0
NAMPTP3	0
VPS35P1	0
VN1R68P	0
VN1R69P	0
RP11-244B22.11	0
RP11-244B22.10	0
UBE2MP1	0.536311
SLC25A1P4	0
RP11-488I20.9	0
RP11-244B22.6	0
TP53TG3GP	0
RARRES2P5	0
FGFR3P5	0
FRG2JP	0
RP11-488I20.8	0
RARRES2P6	0
AGGF1P8	0
FRG2HP	0
RARRES2P9	0
AGGF1P9	0
C2orf69P4	0
LINC01566	0
FRG2GP	0
AGGF1P4	0
FRG2IP	0
RARRES2P7	0
AGGF1P5	0
C2orf69P3	0
RP11-80F22.16	0
ZNF971P	0
FRG2DP	0
RARRES2P10	0
AGGF1P6	0
RP11-80F22.14	0
C2orf69P2	0
RP11-80F22.4	0
RP11-80F22.15	0
TP53TG3HP	0
RP11-80F22.8	0
RARRES2P8	0
AGGF1P7	0
C2orf69P1	0
C1QL1P1	0
KIF18BP1	0
RP11-14K3.7	0
RP11-352B15.5	0
RNA5SP406	0
RNA5SP407	0
RNA5SP408	0
RNA5SP409	0
LINC02167	0
RNA5SP410	0
RNA5SP411	0
RNA5SP412	0
RNA5SP413	0
RNA5SP414	0
RNA5SP415	0
RNA5SP416	0
RNA5SP417	0
RNA5SP418	0
RNA5SP419	0
RNA5SP420	0
RNA5SP421	0
RNA5SP422	0
RNA5SP423	0
RP11-352B15.2	0
HMGN2P41	0
VN1R70P	0
RP11-43P5.1	0
RP11-43P5.3	0
PPP1R1AP2	0
ANKRD26P1	0.0923784
RNU6-845P	0
RP11-46D6.5	0
RP11-46D6.4	0
SHCBP1	1.01571
RP11-46D6.1	3.05141
RAB43P1	1.17143
RP11-93O14.1	0
RP11-93O14.2	0.780155
RP11-93O14.3	0
ORC6	0.858509
MYLK3	0.212605
RP11-480G7.2	0
C16orf87	2.65025
CKBP1	0
RP11-480G7.3	0
RP11-169E6.1	0.264586
RP11-169E6.4	0
RP11-169E6.3	0
NETO2	0.82605
ITFG1-AS1	0
RPL23AP72	0
RP11-329J18.3	0
RP11-329J18.5	0.0629526
RP11-329J18.4	0.132499
RP11-474B12.1	0
Y_RNA	0
RNA5SP424	0
RNA5SP425	0
RP11-177N22.3	0
RP11-177N22.2	0
EIF4BP5	0
NDUFA5P11	0.175121
LINC02133	0
CTB-55P19.1	0
LINC02192	0
LINC02134	0
RP11-3M1.3	0
ABCC12	0
RP11-3M1.1	0
ABCC11	0.0319776
UBA52P8	0.403389
CTD-2600H12.2	1.30249
Metazoa_SRP	0
RP11-44I10.5	0
MOCS1P1	0
RP11-44I10.3	0
RPS2P44	0
CTC-527H23.1	0
CTC-527H23.2	0
RP11-42I10.1	0.169237
CTC-527H23.3	0.139172
CTC-527H23.4	0
KLF8P1	0
RNU6-257P	0
RP11-42I10.3	0
MTND4LP25	0
RP11-22D3.1	0
RP11-22D3.2	0
CBLN1	3.71346
RP11-491F9.1	0.44285
RP11-491F9.8	0
RP11-491F9.2	0
RP11-491F9.6	0
RP11-491F9.5	0.0813884
RP11-491F9.3	0.00760817
C16orf78	0
RP11-189E14.5	0
RP11-189E14.3	0
LINC02179	0
ADAM3B	0
MRPS21P7	0
CTD-2595P9.2	0
MRPS21P8	0
CTD-2595P9.4	2.7692
RP11-305A4.2	0
RP11-305A4.3	0
RPL34P29	0
RP11-305A4.5	0
RP11-429P3.3	0
RP11-429P3.2	0
Metazoa_SRP	0
ACTG1P16	0
RP11-429P3.8	0.338935
RNY4P3	0
RP11-429P3.5	0.161564
RPL10P14	0
SNORA70	0
MIR6771	0
RP11-21B23.1	0
LINC02178	0
RP11-21B23.3	0
RP11-401P9.1	0
RP11-401P9.7	0.0829171
RP11-401P9.6	0.439254
RP11-401P9.5	1.89907
SNX20	2.03641
NOD2	2.25005
RP11-327F22.6	0.194039
RP11-327F22.1	0.86513
MIR3181	0
RP11-327F22.4	0.0886958
LINC02168	0
CTD-2034I21.1	0
RNA5SP426	0
LINC02187	0
LINC02128	0
LINC02127	0
RP11-883G14.3	0
RP11-883G14.4	0
SOD1P2	0
SALL1	0.103511
AC009166.5	0
AC009166.7	0
AC137527.2	0
UNGP1	0
RP11-437L7.1	0
RN7SKP142	0
LINC01571	0
C16orf97	0
RP11-152O14.4	0
RP11-152O14.3	0
LINC00919	0
LINC02180	0
RP11-142G1.3	0
RP11-142G1.1	0
CASC22	0
RP11-132F7.2	0
TOX3	0.0228208
CASC16	0
RP11-297L17.2	0
RP11-297L17.3	0
RP11-297L17.4	0
RP11-297L17.6	0.111005
PHBP21	0
RP11-467J12.2	0
RP11-467J12.3	0
RP11-467J12.4	0.940485
RP11-295M3.2	0.109103
RP11-454F8.3	0
RP11-454F8.2	0.230108
RP11-454F8.4	0.174641
snoU13	0
RNA5SP427	0
RP11-44F14.4	0
RP11-44F14.1	0
RP11-44F14.2	0
RP11-44F14.8	0
RP11-44F14.9	0
RP11-44F14.10	0
RNU6-1153P	0
RP11-44F14.5	0
RP11-44F14.7	0.598321
RP11-44F14.6	3.63452
RPGRIP1L	1.559
RP11-36I17.2	0.246039
RP11-357N13.3	0
RP11-357N13.6	0.0636758
RP11-357N13.2	0.0637935
RP11-357N13.1	0
RP11-324D17.2	0
LINC02169	0
RP11-434E6.5	0.444048
RP11-434E6.4	1.19333
LINC02140	0
LINC02183	0
AC007491.1	0
IRX5	1.92423
CTD-3032H12.2	0.101329
CTD-3032H12.1	0
MTND5P34	0
RP11-26L20.3	0
RN7SL841P	0
RP11-26L20.5	0
IRX6	0.561655
RP11-26L20.4	0
RPL31P56	0
RP11-212I21.5	0
RP11-212I21.2	0.311415
RP11-212I21.3	0.219775
RP11-212I21.4	0.708653
CAPNS2	0.198445
SLC6A2	0.0648427
RP11-481F24.3	0.0396242
CES1P2	0
CES1P1	0.344037
CES5A	0.00908214
RP11-461O7.1	0.312985
RP11-461O7.2	0
RP11-355E10.1	0
CTD-2050B12.1	0
GNAO1	2.36165
DKFZP434H168	0
MIR3935	0
RP11-441F2.2	0
RP11-441F2.4	0
RP11-441F2.5	0.127121
RP11-413H22.2	0
RP11-413H22.3	1.00307
MT4	0
MT3	2.91573
RP11-249C24.10	0
MT1JP	4.14132
MT1DP	1.85259
MT1CP	0
MT1B	0
MT1H	0.540499
RP11-249C24.12	0
DPPA2P4	0
RP11-343H19.1	0.193827
MIR138-2	0
SLC12A3	0.0155567
MIR6863	0
RPS24P17	0.109735
RP11-325K4.3	3.53347
CETP	0.966683
RP11-322D14.1	0
RP11-322D14.2	0
RP11-407G23.1	0
RP11-407G23.2	1.36888
RP11-407G23.5	1.2215
RP11-407G23.7	0.707298
RP11-407G23.4	0.638945
PLLP	3.15047
RPL23AP91	0
CTC-661I16.2	0
CCL22	0.144481
CCL17	0.178975
ADGRG5	0.203211
HMGB3P32	0
RP11-405F3.5	0
ADGRG3	1.17906
RP11-405F3.4	0
DRC7	0.0293067
RP11-405F3.2	0
CTD-2600O9.2	1.8457
MIR6772	0
CTD-2600O9.1	0
RNU6-20P	0
CNGB1	0.00538081
TEPP	0.20496
Y_RNA	0
RP11-332G1.1	0
CTB-134F13.1	0.177907
RP11-459F6.3	0.82894
RP11-459F6.1	0
RN7SL645P	0
CCDC113	1.75674
PRSS54	0
GINS3	2.11987
RNU6-269P	0
RP11-481J2.1	0
RNU6-1110P	0
RP11-481J2.3	0
LINC02137	0.0500547
RNU6-103P	0
RP11-481J2.4	4.92682
SNORA46	0
SNORA50A	0
CTA-331F8.1	0
RP11-451N19.3	0
RP11-410D17.2	0
RNU6-1155P	0
RN7SL143P	0
GEMIN8P2	0
RPL12P36	0
RP11-700H13.1	0
Metazoa_SRP	0
RPS27P27	0
RP11-102D18.1	0
RNU4-58P	0
DUXAP11	0
APOOP5	0
LINC02141	0
RP11-430C1.2	0
RP11-457D20.1	0
RP11-457D20.2	0
RP11-354I13.2	0
RP11-354I13.1	0
GNPATP	0
RP11-90K18.1	0
CDH8	0.0148774
RP11-109D24.1	0
RN7SKP76	0
CTC-420A11.2	0
RNU6-21P	0
RP11-75D3.1	0
AC009161.1	0
AC009110.1	0
RP11-50O21.1	0
RP11-96H17.1	0
RP11-96H17.3	0
UBE2FP2	0
RP11-368L12.1	0
RPS15AP34	0
RP11-2K6.2	0
RP11-2K6.1	0.918535
RP11-370P15.1	0
LINC02165	0
RP11-21L1.1	0
RP11-744D14.2	0
AC012322.1	0
RP11-744D14.1	0
RP11-467L24.1	0.0830924
RP11-439I14.2	0
RP11-439I14.1	0
RP11-439I14.3	0
RP11-229O3.1	0.418295
LINC02126	0.11535
RP11-256I9.2	0
RP11-256I9.3	0
LINC00922	0.0895844
RP11-351A20.1	0
RP11-351A20.2	0
RP11-513N24.1	0
RP11-356O24.1	0
RNA5SP428	0
LINC00920	0.470922
BEAN1	1.06473
CTD-2258A20.3	0
BEAN1-AS1	1.65207
RP11-403P17.4	0
RP11-403P17.6	3.287
CMTM1	0.957275
CMTM2	0.549958
RP11-403P17.2	0
RP11-63M22.1	0.109714
RP11-61A14.4	0.128872
TERB1	0.0346875
RP11-61A14.1	0.4301
CA7	0.062924
PDP2	4.90523
CDH16	0.0768575
CES3	0.547048
RP11-361L15.5	2.33103
RN7SL543P	0
EXOC3L1	2.85311
ELMO3	3.51606
MIR328	0
CTC-277H1.6	0.154786
LRRC29	3.88462
SLC9A5	1.79079
PLEKHG4	2.93028
KCTD19	0.0519429
RN7SKP118	0
LRRC36	0.0595301
RNU1-123P	0.316913
