Name	Heart - Left Ventricle
ZNF92P3	0
RNA5-8SP4	0
ZNF254	2.253
CTD-2017D11.1	0.749766
CTD-2017D11.2	0.322547
BNIP3P40	0
CTD-2027I19.3	0.148829
CTD-2027I19.2	0.781942
ERVK-28	0
CTB-151G24.2	0
LINC00662	0.781465
CTC-459F4.1	0.215631
CTC-459F4.3	0.564291
CTC-459F4.9	1.20194
CTC-459F4.6	0.36943
SLC25A1P5	0
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0.0119142
CTC-459F4.8	0
AC005758.1	0
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0104699
AC005307.3	0
MAN1A2P1	0.475112
AC007795.1	0
AC011524.1	0.290367
AC008991.1	0.702742
AC011524.2	0
AC011524.3	0
LINC00906	0.0650081
RNA5SP470	0
LINC01532	0
CTB-32O4.2	0.304495
CTB-32O4.3	0.0347603
CTB-32O4.4	0
RN7SL340P	0
CTC-525D6.1	0
CTC-525D6.5	0
CTC-525D6.2	0
CTC-525D6.3	0
VSTM2B	0
POP4	4.68474
CCNE1	1.15946
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.0751335
CTC-448F2.4	0
TAF9P3	0.128002
CTC-448F2.6	0.39837
AC005597.1	0
ZNF536	0.280765
CTD-2001J20.1	0.0996741
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0.00581096
LINC01791	0
TSHZ3	1.9018
AC007796.1	0.0439878
CTC-439O9.1	0.174031
AC008992.1	0
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
ZNF507	2.75341
AC007773.2	0.247424
DPY19L3	1.35786
ANKRD27	4.1976
SNORA68	0
RPS12P31	0.122677
RN7SL789P	0
CTC-379B2.4	0.0651146
RGS9BP	0.852044
CTD-2538C1.2	2.25887
CTD-2538C1.3	0
TDRD12	0.0106787
CTD-2085J24.5	0
SLC7A9	0.0859828
CTD-2085J24.3	0
RN7SKP22	0
CEP89	1.85175
RPL31P60	0
FAAP24	0.200891
RHPN2	0.662075
CTC-461H2.2	0
CTC-461H2.3	0
GPATCH1	2.62693
WDR88	0.144322
CTD-2540B15.10	0
SLC7A10	0.0285389
CTD-2540B15.6	0
CTD-2540B15.12	0
CEBPA	0.517667
CEBPA-AS1	0.174579
CTD-2540B15.9	0
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0
CHST8	0.118753
KCTD15	4.79898
CTC-526N19.1	0.19739
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0.0586558
AC010504.2	0.33645
RN7SL154P	0
CTD-2588C8.8	0
WTIP	1.96448
RPS26P55	0
ZNF807	0.0323152
SCGB1B2P	1.41296
SCGB2B2	0.213199
CTD-2553L13.7	0.0944893
SNORD111	0
CTD-2553L13.4	0
CTD-2553L13.5	0.0214617
CTD-2553L13.9	1.10495
CTD-2553L13.10	2.09891
ZNF181	3.7769
ZNF599	0.811458
CTC-523E23.10	0
LINC01801	0.125979
CTC-523E23.1	0.164988
CTC-523E23.9	0
CTC-523E23.5	0.10654
CTC-523E23.11	0.698068
LOC401913	0
LINC00904	0
CTC-523E23.14	0
CTC-523E23.15	0
LINC01838	0
ZNF30-AS1	0.431298
ZNF30	1.5639
CTC-523E23.3	0.613381
ZNF792	1.00916
CTD-2527I21.7	0
CTD-2527I21.14	0.982121
HPN	2.22997
HPN-AS1	0.0584926
CTD-2527I21.15	0
FXYD3	0.27184
CTD-2527I21.5	0.548213
FXYD7	0.205583
FAM187B	0.0305479
FAM187B2P	0.0563052
LSR	2.75031
AC002128.5	0.0284075
AD000684.2	0.444566
HAMP	0.110699
MAG	0.0542015
CD22	0.134692
U62631.5	0
MIR5196	0
FFAR1	0
FFAR3	0.0248348
GPR42	0
EEF1A1P7	0.0293962
LINC01531	0.0349108
RN7SL491P	0
AC002511.2	0.157047
AC002511.3	0.0713282
FFAR2	0.310309
KRTDAP	0.493765
DMKN	1.62357
SBSN	0.336892
GAPDHS	0
TMEM147-AS1	2.13775
ATP4A	0.0137827
LLNLF-96A1.1	0.056365
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
HAUS5	2.34925
ETV2	0.145746
UPK1A	0.0307682
UPK1A-AS1	0
TYMSP2	0
ZBTB32	0.0481787
IGFLR1	2.24654
AC002398.11	0.172179
LIN37	4.20392
AC002398.12	0
PROSER3	1.60867
AC002398.13	2.55126
ARHGAP33	2.79427
LINC01529	0.0700679
PRODH2	0
NPHS1	0.00516242
KIRREL2	0.00742294
APLP1	3.90752
RN7SL402P	0
NFKBID	0.976538
AD000864.6	0.0525198
HCST	1.5367
LRFN3	2.83502
AF038458.3	0
AF038458.4	0
AF038458.5	0.0334087
SYNE4	0.195978
ALKBH6	3.58129
AC002116.7	0.0475744
CLIP3	3.18657
THAP8	2.653
WDR62	4.56229
LLNLR-276H7.1	0
OVOL3	0.025534
AD001527.4	1.57632
AD001527.7	0.338122
AC002984.2	0.12468
ZNF565	0.930648
Y_RNA	0
CTD-3162L10.1	0.302901
LINC00665	1.75998
ZFP14	0.775035
CTD-3162L10.3	0
CTD-3162L10.4	0
ZFP82	1.17126
CTD-3162L10.5	0.0312398
ZNF566	1.37642
CTD-2630F21.1	0.533167
CTBP2P7	0.0185203
ZNF260	2.47749
ZNF529	3.11135
AC092295.4	0
ZNF529-AS1	1.07453
ZNF382	1.15745
ZNF461	1.20166
CTD-3234P18.6	0.378514
LINC01534	0.668213
ZNF567	1.04343
ZNF850	0.440054
CTD-2162K18.4	0.0606351
CTD-2162K18.3	0
ZNF790-AS1	0.761984
ZNF790	1.1969
ZNF345	1.10557
Y_RNA	0
ZNF829	0.521238
RPL31P61	0
ZNF568	0.75124
ZNF420	1.49707
CTD-2293H3.3	0
CTD-2293H3.2	0.0378092
CTD-2293H3.1	0.102924
ZNF585A	1.42123
CTC-454I21.4	0
ZNF585B	2.08748
ZNF383	1.49978
LINC01535	0.779945
CTD-3220F14.1	0.560016
CTD-3220F14.3	0.495281
CTD-3220F14.2	0.227832
ZNF527	1.09123
CTD-2086O20.1	0.0215132
ZNF569	1.17144
ZNF570	1.2063
ZNF793-AS1	2.96321
CTD-3064H18.2	0
ZNF793	0.740979
CTD-3064H18.4	0.32937
ZNF571-AS1	0.692221
ZNF571	0.55354
ZNF540	2.69498
ZFP30	0.838558
ZNF781	0.916423
CTD-2528L19.3	0.112886
ZNF607	1.66379
CTD-2528L19.6	1.53326
ZNF573	0.3776
CTD-2554C21.1	0.170981
CTD-2554C21.2	1.75242
AC016582.2	0.108679
WDR87	0.00257158
SIPA1L3	1.80468
CTC-244M17.1	0
CTC-450M9.1	0
CTB-102L5.7	0.0511657
CTB-102L5.8	0.0691448
RN7SL663P	0.161312
DPF1	0.109836
SPINT2	3.22924
Y_RNA	0
KCNK6	3.50246
CATSPERG	0.16101
AC005625.1	0
GGN	0.111614
SPRED3	0.188052
RASGRP4	0.753635
RYR1	0.182964
AC067969.1	0
AC067969.2	0
MAP4K1	0.621826
CTB-186G2.1	0
CTB-186G2.4	0
CAPN12	0.478601
CTD-2540F13.2	0.102214
LGALS7	0.0353091
LGALS7B	0.244419
RNU6-140P	0
LGALS4	0.4095
AC104534.2	0.630577
AC008982.2	0.243672
RINL	1.18046
CTC-360G5.6	0
CCER2	0.354954
CTC-360G5.9	0.120176
FBXO17	1.3404
FBXO27	2.8076
CTB-189B5.3	0
ACP7	0
PAK4	3.2979
CTC-218B8.3	0
NCCRP1	0.0767798
SYCN	0.0670022
IFNL3P1	0
IFNL3	0
IFNL4	0
MSRB1P1	0
IFNL4P1	0
IFNL2	0
IFNL1	0
LRFN1	0.193357
CTC-246B18.8	0
GMFG	4.76503
CTC-246B18.10	0.495319
RN7SL566P	0.221312
MIR4530	0
DLL3	0.0129688
SELENOV	0
EID2B	2.06163
CTB-60E11.9	0
TDGF1P7	0
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0
RPS29P30	0
LGALS16	0
LGALS17A	0.0102002
AC093063.2	0
RPS29P27	0
LGALS14	0
AC006133.7	0
CLC	0.057578
LEUTX	0
LLNLR-268E12.1	2.06285
MIR6719	0
FCGBP	0.319888
PRR13P5	0.182505
ZNF546	0.826283
CTC-471F3.5	0.402577
ZNF780B	3.5004
ZNF780A	1.16148
AC005614.3	0
VN1R96P	0
TTC9B	0.0629783
CNTD2	0.103304
CTC-425O23.2	0.220258
MIR641	0
RNU6-945P	0
Y_RNA	0
Y_RNA	0
CTC-425O23.5	0.63424
MIR6796	0
HIPK4	0.274885
PRX	1.64058
CTC-492K19.7	0.0345566
CTC-492K19.4	0.510512
Metazoa_SRP	0
SPTBN4	1.0924
RNU6-195P	0
C19orf54	4.30206
MIA	0.347797
CTC-490E21.14	0.303561
CYP2T1P	0.51417
CYP2F2P	0.0738637
CTC-490E21.10	0.380531
CTC-490E21.11	0.725029
CYP2A6	0.0608674
CYP2A7	0.0112767
CYP2G1P	0.0514566
CTC-490E21.13	0
CYP2B7P	0.102925
AC092071.1	0
CYP2B6	0
CYP2A7P1	0
CYP2G2P	0
CTD-2356P16.6	0
CYP2A13	0
CYP2F1	0
CYP2T3P	0
RPL36P16	0
RN7SL718P	0
CYP2S1	0.203014
CTD-2195B23.3	0.120308
RN7SL34P	0
TMEM91	2.47756
B9D2	1.61518
CTC-435M10.12	0.732914
CTC-435M10.10	0
B3GNT8	3.66404
Metazoa_SRP	0.0910991
ERICH4	0.980995
PCAT19	4.47995
AC005795.1	0.0808979
PLEKHA3P1	0.0577535
AC006129.1	0.111142
LINC01480	0.245643
AC006129.2	0.122026
CEACAM21	0.199284
AC006129.3	0
CEACAMP3	0
CEACAM4	0.35481
DNAJC19P3	0
AC005626.3	0
AC005794.1	0
CEACAM7	0
CEACAM5	0.0190585
CEACAM6	0.0602022
AC011513.4	0
CEACAM3	0.102943
HNRNPA1P52	0
AC020956.3	0
LYPD4	0
DMRTC2	0
MIR6797	0
CD79A	0.0979101
CTD-2575K13.6	0.105424
GRIK5	1.09626
ZNF574	3.12574
POU2F2	0.18318
CTC-378H22.1	0
MIR4323	0
CTC-378H22.2	0.021618
ZNF526	1.7432
AC006486.10	0.0576664
PAFAH1B3	1.21728
PRR19	0.0598097
TMEM145	0.100051
MIR8077	0
CNFN	0.594455
LIPE-AS1	0.240721
CXCL17	0.0338818
RNU4-60P	0
CTB-50E14.5	1.12628
CEACAM1	1.51534
CEACAMP2	0
CEACAM8	0.0204809
CEACAMP1	0
CEACAMP5	0
RPS10P28	0
PSG3	0
PSG8	0
CEACAMP6	0
PSG8-AS1	0
PSG10P	0
PSG1	0
PSG6	0
PSG7	0
CEACAMP7	0
CTC-490G23.6	0
PSG11	0
CEACAMP8	0
PSG2	0
CEACAMP9	0
AC005392.13	0
PSG5	0
PSG4	0
CEACAMP10	0
PSG9	0
CEACAMP11	0
CEACAMP4	0
CTC-490G23.2	0.05394
CD177	0.324723
CTC-490G23.4	0
CD177P1	0
TEX101	0
LYPD3	0.396031
PHLDB3	1.13751
ZNF575	0.656496
L34079.3	0
L34079.4	0
PINLYP	1.02258
ZNF576	3.21134
SRRM5	0.489133
PLAUR	1.62358
RN7SL368P	0
LLNLR-271C9.1	0
IRGC	0
SMG9	2.63005
KCNN4	0.357804
AC115522.3	0.103977
LYPD5	0.302889
ZNF283	1.10021
ZNF404	4.98637
RP11-15A1.4	0.255111
RP11-15A1.3	2.35486
RP11-15A1.2	0.368392
ZNF45	1.92898
ZNF221	0.363907
ZNF155	1.66071
RP11-15A1.8	0.646589
RP11-15A1.9	0.246226
RP11-15A1.7	0.220902
ZNF230	0.831052
AC067968.3	0
ZNF222	1.94354
ZNF223	1.56892
ZNF284	1.0078
RNU6-902P	0
ZNF224	3.54103
AC084219.4	0.724255
ZNF225	1.06503
ZNF234	2.46793
ZNF226	2.59419
ZNF227	2.11189
ZNF235	1.18494
CTC-204F22.1	0.269633
ZNF233	1.09987
CTC-512J12.7	0.139407
NDUFA3P1	0
ZNF112	1.62545
ZNF285	0.817039
ZNF229	1.35503
ZNF285B	0.0355221
ZNF180	1.1377
CEACAM20	0
AC138472.6	0
CEACAM22P	0.0317499
AC138472.4	0
IGSF23	0.0454458
CTB-171A8.1	0.295224
MIR4531	0
CEACAM16	0.0145632
snoZ6	0
MIR8085	0
SNORA70	0
AC092066.6	0
CBLC	0.0165112
CTB-129P6.4	0.177981
APOC1	0.814282
APOC1P1	0
APOC4	0
APOC2	0.109421
CTB-129P6.11	0.138025
RELB	3.37095
RNU6-611P	0
ZNF296	0.241753
CTB-179K24.3	0.185644
GEMIN7	4.55983
EIF5AP3	0
AC005757.6	0
NKPD1	0.0382176
BLOC1S3	2.72755
AC006126.3	0
EXOC3L2	0.635143
RPS16P9	0
KLC3	0.0291041
ERCC2	3.91818
CD3EAP	1.80685
MIR6088	0
FOSB	0.709343
PPM1N	0.222027
EML2-AS1	0.0930061
RN7SL836P	0
GIPR	2.10188
MIR642A	0
QPCTL	1.87716
AC007191.4	0.613696
BHMG1	0.00709111
AC074212.6	1.18687
RSPH6A	0.00985053
AC092301.3	0.308962
FOXA3	0.0109604
NANOS2	0
NOVA2	2.0265
CCDC61	3.06748
MIR769	0
PGLYRP1	0.327341
CTC-344H19.4	0.0333178
IGFL4	0
AC007193.6	0
CTC-344H19.6	0
IGFL3	0
TGIF1P1	0
IGFL2	0
AC006262.4	0
IGFL2-AS1	0
IGFL1P1	0
AC006262.6	0.0098965
RPL12P41	0
AC006262.10	0
IGFL1	0
AC006262.11	0
IGFL1P2	0
RNU6-924P	0
AC007193.10	4.52568
AC007193.9	1.20871
LLNLF-187D8.1	0.0213701
PNMAL1	2.94224
PPP5D1	0.100186
PNMAL2	0.565393
CTB-158D10.3	0
LLNLR-276E7.1	0
AC011551.3	0.0676363
GAPDHP38	0.118517
PTGIR	4.62543
GNG8	0.455392
CTB-12A17.2	0.0870929
DACT3	3.37259
DACT3-AS1	0.0442657
RN7SL364P	0.144863
MIR320E	0
CTB-174O21.2	0
Y_RNA	0
CTB-147N14.6	0.160671
CTB-147N14.7	0
CTB-147N14.4	0
CTD-2233K9.1	0.0978883
NPAS1	0.11641
BBC3	1.95682
MIR3190	0
C5AR1	2.33644
C5AR2	0.225419
DHX34	3.9138
MEIS3	1.86208
SLC8A2	0.071375
KPTN	3.60415
NAPA-AS1	1.17798
RP11-43N16.4	2.23927
ZNF541	0.288874
RN7SL322P	0
CTD-2571L23.8	0.0480217
CTD-3001H11.2	0.489775
GLTSCR1	3.71588
GLTSCR1-AS1	0
AC008985.1	0.00720429
SNORD23	0.370072
GLTSCR2-AS1	0.115233
RPL23AP80	0
CTD-2571L23.9	0
TPRX1	0
CRX	0
TPRX2P	0
LINC01595	0
SULT2A1	0.00880619
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C-AS1	0.0807954
LIG1	1.31989
CTC-453G23.5	0
CTC-453G23.4	0
C19orf68	3.54465
CARD8	3.99664
CTC-453G23.7	0.028423
CTC-453G23.8	0.409494
CARD8-AS1	1.48486
CTC-241F20.4	0
ZNF114	0.0932827
CCDC114	0.0934471
SYNGR4	0
GRIN2D	0.16909
KCNJ14	0.216128
CTC-273B12.5	0
LMTK3	0.25201
CTC-273B12.10	0.10691
SULT2B1	0.103391
FAM83E	0.0115062
SPACA4	0
AC022154.7	0.120113
SPHK2	2.68713
DBP	2.56659
CA11	3.26194
SEC1P	0.0411734
NTN5	0.165766
FUT2	0.217465
MAMSTR	1.57768
IZUMO1	0.278854
FUT1	1.76803
FGF21	0
RNU6-317P	0
HSD17B14	1.17864
TULP2	0.0971476
NUCB1-AS1	0.0952923
CTD-2639E6.4	0.20739
DHDH	0.074275
CTD-2639E6.9	0.13512
MIR6798	0
LHB	0.119743
CTB-60B18.10	0.031016
CGB3	0
NTF6A	0
NTF6G	0
CGB2	0
CGB1	0
NTF6B	0
CTB-60B18.17	0
CGB5	0
CGB8	0
CTB-60B18.15	0
CGB7	0.0423998
CTB-60B18.12	0
NTF4	0.0890473
CTB-60B18.18	0
KCNA7	0.227016
RN7SL708P	0
C19orf73	0.868938
PPFIA3	1.37305
SLC6A21P	0
SUMO1P4	0
SLC6A16	0.631512
MIR4324	0
CTC-301O7.4	0.896639
CD37	1.69118
AC010524.4	0.243849
DKKL1	0.0686668
AC010524.2	0.0274591
CCDC155	0.00602801
PTH2	0
GFY	0.00842773
SLC17A7	1.39231
FLT3LG	2.04267
SNORD33	0.299883
SNORD34	0
SNORD35A	0.527397
SNORD35B	1.15982
MIR150	0
COX6CP7	0
Y_RNA	0
PRRG2	0.422279
MIR5088	0
ADM5	0.768283
CPT1C	1.05467
CTB-33G10.1	0.544797
TSKS	0.399066
RNU6-841P	0
MIR6799	0
AC006942.4	0.84326
MIR6800	0
PTOV1-AS1	4.25638
AC018766.6	0.363578
MIR4749	0
IL4I1	0.109488
SIGLEC11	0.191026
SIGLEC16	0.311875
VRK3	4.81068
Metazoa_SRP	0
ZNF473	0.937698
CTD-2126E3.3	0
CTD-2126E3.1	0.0454209
CTD-2126E3.5	0
CTD-2126E3.4	0
IZUMO2	0
Metazoa_SRP	0
KCNC3	0.724791
NAPSB	0.202029
NAPSA	0.268978
CTB-191K22.6	0.109021
POLD1	2.99299
SPIB	0.0102179
MYBPC2	0.100688
FAM71E1	1.07718
ASPDH	0.0425212
LRRC4B	0.776348
CTD-2560K21.6	0
SYT3	0.0360375
C19orf81	0.219398
SHANK1	0.0535545
CLEC11A	4.34269
GPR32P1	0
GPR32	0
CTD-2568A17.1	0
ACPT	0
CTD-2568A17.8	0
C19orf48	2.60785
SNORD88A	0
LINC01869	0.0241029
KLK1	0.206885
KLK15	0
AC011523.2	0
KLK3	0.020257
KLK2	0.0127315
KLKP1	0
KLK4	0
CTB-147C22.3	0
KLK5	0.0300679
CTB-147C22.8	0
KLK6	0.0116974
CTB-147C22.6	0
CTB-147C22.9	0
KLK7	0.0334621
KLK8	0
KLK9	0
KLK10	0.0610243
KLK11	0.129387
KLK12	0
CTC-518B2.9	0
CTC-518B2.10	0
KLK13	0.050952
KLK14	0.34149
CTU1	1.68918
SIGLEC18P	0
SIGLEC9	0.525727
CTD-3187F8.15	0
SIGLEC7	0.363017
SIGLEC19P	0
CTD-3187F8.14	0.0131456
CTD-3187F8.6	0
SIGLEC17P	0.240249
SIGLEC20P	0
CTD-3187F8.7	0
SIGLEC21P	0
MIR8074	0
SIGLEC22P	0.12079
CD33	0.821578
SIGLECL1	0
CTD-3187F8.2	0
LINC01872	0
CTD-3187F8.12	0
IGLON5	0.0295872
VSIG10L	0.414568
CTD-2616J11.16	0
CTD-2616J11.9	0
CTD-2616J11.10	0.249461
CLDND2	0.719543
NKG7	1.56477
LIM2	0
C19orf84	0
CTD-2616J11.14	0
NIFKP6	0
SIGLEC10	0.334976
CTD-2616J11.3	0
CTD-2616J11.2	0
CTD-2616J11.15	0
CTD-3073N11.5	0
SIGLEC8	0.0281678
SIGLEC26P	0
CEACAM18	0
SIGLEC12	0.0285783
CTD-3073N11.7	0
SIGLEC27P	0
SIGLEC6	0.0268406
CTD-3073N11.9	0
SIGLEC28P	0
SIGLEC29P	0
ZNF175	1.64977
AC018755.16	0.104077
AC018755.17	0
SIGLEC5	0.253731
RPL9P33	0
LLNLR-470E3.1	0.475291
SIGLEC14	0.537168
RPL7P51	0
SPACA6P-AS	0.16027
MIR99B	0
SPACA6	3.99382
HAS1	0.251078
FPR1	1.7187
FPR2	0.146424
FPR3	0.679993
ZNF577	3.58256
AC006272.2	0.0288121
AC074141.3	0.55691
ZNF649-AS1	0
ZNF649	1.75685
CTC-429C10.7	0
ZNF613	1.3035
ZNF350-AS1	0.252474
ZNF350	2.4471
ZNF615	2.31591
ZNF614	1.48369
ZNF432	2.5453
CTC-471J1.11	1.98982
CTC-471J1.2	0.669888
ZNF841	2.87533
CTC-471J1.10	0.0435473
ZNF616	1.06462
CTC-471J1.9	0.042192
RPL37P23	0.204825
ZNF836	1.04181
CTD-2525I3.2	0.0442429
MIR6801	0
CTD-2525I3.3	0.0660117
CTD-2525I3.8	0
Y_RNA	0
ZNF766	1.83778
MIR643	0
CTD-2525I3.5	0.136268
ZNF480	3.84755
CTD-2525I3.6	0.0191739
ZNF610	0.81372
ZNF880	2.63329
ZNF528-AS1	2.36513
CTD-3018O17.5	0.668962
ZNF528	4.04859
DPPA5P1	0
ZNF534	0.0932276
ZNF578	0.140784
CTD-3018O17.6	0.016004
CTD-3099C6.5	0.184345
ZNF808	2.10615
ZNF701	0.964828
CTD-3099C6.7	0
ZNF137P	1.01221
CTD-3099C6.11	0.825077
CTD-3099C6.9	0.539886
ZNF611	1.04967
ZNF600	1.14105
ZNF28	1.06851
CTD-2102P23.1	0.0350661
ZNF468	0.981678
CTD-2331H12.5	1.05638
ZNF320	2.91965
CTD-2331H12.9	0
ZNF888	0.524944
CTD-2331H12.7	0.0890659
ZNF321P	0.509164
ZNF816	0.884619
ZNF702P	0.396025
CTD-2620I22.2	0
CTD-2620I22.3	0.0163033
ERVV-1	0.0293089
ERVV-2	0
ZNF160	4.51063
ZNF415	4.47308
ZNF347	1.31689
ZNF665	0.181712
CTD-2245F17.3	1.17156
NDUFV2P1	2.26072
ZNF677	0.949307
CTD-2245F17.6	0.856228
VN1R2	0
VN1R4	0
CTD-2245F17.9	0
FAM90A27P	0
BIRC8	0
FAM90A28P	0
VN1R6P	0
ZNF845	0.997353
ZNF525	0.499475
ZNF765	0.560214
RPL39P36	0.142595
TPM3P9	1.62379
ZNF761	1.977
ZNF813	0.336077
TPM3P6	0.207807
CTD-2224J9.8	0.109896
CTB-167G5.7	0.190868
ZNF331	2.51878
CTB-167G5.6	0.0297565
CTB-167G5.3	0
RN7SL317P	0
DPRX	0.104633
RNU6-698P	0
CTC-339O9.2	0
MIR512-1	0
MIR512-2	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR519E	0
MIR520F	0
MIR515-2	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
RNU6-803P	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
RNU6-980P	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
RNU6-982P	0
MIR521-1	0
RNU6-751P	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
RNU6-1041P	0
MIR516A2	0
CTC-339O9.1	0
RNU6-165P	0
HMGN1P32	0
SEPT7P8	0
AC008753.3	0.203296
CTD-3022G6.1	0
MIR373	0
AC008753.4	0
NLRP12	0.11017
AC008753.6	0.0403325
AC008440.10	0
PRKCG	0.0234982
CACNG7	0.0210836
CACNG8	0.0361823
CACNG6	0.00839234
CTD-3093M3.1	0
VSTM1	0.0299444
TARM1	0
OSCAR	0.644758
AC012314.8	0.153505
TMC4	2.81835
AC012314.20	0
AC012314.19	0
LILRB3	1.28101
CTB-83J4.1	0
AC010492.2	0.047303
LILRA6	1.27723
AC010492.4	0
LILRB5	2.45083
RNU6-1307P	0
AC010492.5	0
LILRB2	1.31421
MIR4752	0
AC010518.3	0
AC010518.2	0
AC008984.5	0
AC008984.7	0
LILRA5	0.984855
VN1R104P	0
AC008984.6	0
LILRA4	0.0196515
LAIR1	0.76882
AC008746.10	0
TTYH1	0.526557
AC008746.3	0
CTD-2587H19.2	0.117928
CTD-2587H19.3	0.1136
AC008746.12	0.768167
LENG8-AS1	1.81822
AC008746.5	0.820182
LENG9	1.02533
LAIR2	0
AC008746.9	0
KIR3DX1	0.00807139
AC009892.2	0
LILRA2	0.209119
LILRA1	0.148618
AC009892.5	0
LILRB1	0.349183
AC009892.10	0
LILRB4	0.401031
MIR8061	0
VN1R105P	0
AC009892.9	0
AC011515.2	0
LILRP1	0
AC098784.1	0
LILRP2	0
KIR3DL3	0
KIR2DL3	0
KIR2DP1	0
KIR2DL1	0.0269654
KIR3DP1	0
KIR2DL4	0.045922
KIR3DL1	0.0243279
KIR2DS4	0.0300194
KIR3DL2	0.021299
RNU6-222P	0
FCAR	0.183015
CTB-61M7.2	0.286599
NCR1	0.0423653
NLRP7	0.00545988
CTC-550B14.10	0
NLRP2	0.0431957
CTC-550B14.1	0
CTC-550B14.7	0.958191
GP6	0.37679
RDH13	4.83557
EPS8L1	0.367743
CTD-2587H24.1	0.164081
MIR7975	0
DNAAF3	3.11291
CTD-2587H24.5	0.142369
snoU13	0
SYT5	0.0182441
PTPRH	0.441521
CTD-2587H24.10	0.11596
TMEM86B	2.38011
MIR6804	0
MIR6802	0
MIR6803	0
BRSK1	1.74895
TMEM150B	0.357725
CTD-2105E13.16	0
KMT5C	2.65294
COX6B2	0.0238794
FAM71E2	0.00709747
IL11	0.0313806
TMEM190	0
CTD-2105E13.15	0
TMEM238	0.158722
SHISA7	0.0170145
CTD-2537I9.19	0
CTD-2537I9.15	0
CTD-2537I9.16	0
ZNF628	2.28463
NAT14	3.26864
SSC5D	2.2796
SBK2	0.687571
SBK3	1.55433
FIZ1	3.28876
CTD-2537I9.18	1.40424
CTD-2537I9.13	0.394356
AC010525.4	0.155213
NLRP9	0
RN7SKP109	0
RFPL4A	0
RFPL4AL1	0
RFPL4AP1	0
NLRP11	0
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
LINC01864	0
Y_RNA	0
CTD-2621I17.8	0
CTD-2621I17.3	0.462394
GALP	0
ZSCAN5B	0.0140246
ZSCAN5C	0
CTD-2086L14.1	0
ZSCAN5A	0.775223
ZSCAN5DP	0.0175508
AC006116.20	0.130043
AC006116.19	0.0450438
AC006116.17	0.0400138
VN2R17P	0
AC006116.22	0.083432
AC006116.14	0
AC006116.13	0.0481197
AC006116.15	0.0446708
AC006116.21	0
ZNF582	1.31051
AC006116.24	0.381511
SLC25A36P1	0.154356
AC006116.12	0.0918572
ZNF582-AS1	1.43744
ZNF583	0.614512
ZNF667	0.982904
AC098795.1	0.0713039
LLNLR-285B5.1	0.106875
ZNF471	2.25571
AC005498.4	0.118855
AC005498.3	0.557539
ZFP28	1.65748
AC007228.11	0.575356
ZNF470	0.799997
SIGLEC31P	0
ZNF71	1.78254
AC007228.8	0
SMIM17	0.253897
ZNF835	1.06393
AC007228.5	0.0590093
AC007228.9	0.990724
ZIM2-AS1	0.0259999
OR5AH1P	0
ZIM2	0.0117212
AC006115.6	0
PEG3	1.84588
MIMT1	0
CTC-258N23.3	0
RPL7AP69	0
CTC-360J11.7	0
USP29	0
ZIM3	0
CTC-360J11.5	0
CTC-360J11.6	0
DUXA	0
CTC-360J11.4	0.0470086
ZNF264	1.53387
AURKC	0.937822
ZNF805	0.726172
CTC-444N24.8	2.99336
CTC-444N24.6	0.688815
ZNF460	0.609153
CTC-444N24.7	0.590234
CTC-444N24.9	0
ZNF543	1.00847
CTC-444N24.13	0.207769
ZNF304	3.88918
ZNF547	0.999496
TRAPPC2B	3.67088
ZNF548	2.55836
ZNF17	2.05436
ZNF749	0.930394
AC004076.5	0.253512
VN1R1	1.37105
