Name	Esophagus - Gastroesophageal Junction
CTC-260E6.7	0
CTC-260E6.3	0.0693896
CTC-260E6.4	0.531746
BNIP3P17	0.233821
AC078899.4	0
AC078899.1	0.0620286
BNIP3P18	0
AC078899.3	0
BNIP3P19	0
CTC-575C13.3	0
ZNF826P	0.920436
BNIP3P20	0
CTC-575C13.4	0
MIR1270	0
BNIP3P22	0
CTC-513N18.6	0
BNIP3P23	0
ZNF737	2.76348
VN1R78P	0
CTD-2332E11.2	0
ZNF626	3.29184
CTD-2542C24.14	0
CTD-2542C24.2	0
CTD-2626G11.2	0
VN1R79P	0
ZNF66	0.366786
BNIP3P24	0
CTD-2542C24.3	0
ZNF85	1.07352
CTD-2542C24.5	0
KRT18P40	0
CTD-2542C24.8	0
ZNF430	1.95744
CTD-2542C24.9	0
VN1R80P	0
ZNF714	1.00608
RNA5SP469	0
VN1R81P	1.09095
ZNF431	3.32654
RPL7AP10	1.43312
CTD-3233P19.8	0
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0.113027
VN1R83P	2.91057
ZNF708	4.17693
BNIP3P25	0.0575834
ZNF738	2.52735
CTD-2561J22.1	0
CTD-2561J22.2	0.437184
ZNF493	4.82661
CTD-2561J22.5	0.482446
LINC00664	0.0799669
ZNF429	2.23233
BNIP3P26	0.201235
RP11-678G14.2	0.542362
RP11-678G14.3	0.710481
RP11-678G14.4	0
RP11-678G14.5	0
RP11-420K14.1	0.0471724
MTDHP3	0.146605
MTDHP4	0
VN1R84P	0.137378
ZNF100	2.53981
RP11-420K14.6	0.116776
RP11-420K14.8	0
BRI3BPP1	0
ZNF43	3.37254
BNIP3P27	0.1545
ZNF208	1.76744
MTDHP2	0.295594
BNIP3P28	0.21023
AC003973.4	0
AC003973.5	0
ZNF257	0.561812
BNIP3P29	0
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.119277
MTDHP5	0
VN1R85P	1.06134
ZNF676	1.496
BNIP3P30	0.604657
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	0.594387
ZNF98	0.142614
AC011516.1	0
BNIP3P32	0
AC025811.3	0.0718543
BNIP3P33	0
ZNF209P	0.0243691
AC004004.2	0
CTC-457E21.1	0.00827518
LINC01233	0
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0
CTC-457E21.5	0
CTC-457E21.4	0
LINC01785	0
CTC-457E21.7	0
ZNF492	0.0591619
CTC-457E21.9	0
ZNF849P	0.0284029
RPL34P33	0.368394
CTC-451A6.5	0
VN1R87P	0
ZNF99	0.0614242
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0.0132926
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	0.916515
BNIP3P36	0
LINC01859	0
LINC01858	0.0203211
CTD-2291D10.3	0
CTD-2291D10.4	0.0733637
ZNF730	0.0701191
BNIP3P37	0
RP11-369G6.2	0
SNX6P1	0
RP11-15H20.2	0
ZNF724	0.130308
BNIP3P38	0
RP11-15H20.6	2.0591
VN1R90P	0
VN1R91P	0
ZNF91	4.72
CTB-176F20.3	0.5264
BNIP3P8	0
CDC42EP3P1	0
LINC01224	0.0306538
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0
ZNF675	1.50294
RP11-359H18.2	0
RPS27P29	0.166092
VN1R93P	0
ZNF681	0.570383
RP11-255H23.2	0.685031
BNIP3P39	0
RP11-255H23.4	0.0443717
RP11-255H23.5	0
ZNF726	0.174313
CTB-92J24.3	0.0511003
CTB-92J24.2	0.215951
ZNF92P3	0
RNA5-8SP4	0
CTD-2017D11.1	2.21687
CTD-2017D11.2	1.47317
BNIP3P40	0
CTD-2027I19.3	0.32529
CTD-2027I19.2	0.969238
ERVK-28	0
CTB-151G24.2	0
LINC00662	1.89946
CTC-459F4.1	0.666527
CTC-459F4.3	1.70399
CTC-459F4.9	2.32969
CTC-459F4.6	0.488594
SLC25A1P5	0.185435
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0.171071
CTC-459F4.8	0
AC005758.1	0
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0153591
AC005307.3	0
MAN1A2P1	0
AC007795.1	0
AC011524.1	0
AC008991.1	0
AC011524.2	0
AC011524.3	0
LINC00906	0
RNA5SP470	0
LINC01532	0
CTB-32O4.2	0.512682
CTB-32O4.3	0.190988
CTB-32O4.4	0
RN7SL340P	0
CTC-525D6.1	0
CTC-525D6.5	0
CTC-525D6.2	0
CTC-525D6.3	0
VSTM2B	0.158153
CCNE1	2.56279
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.262958
CTC-448F2.4	0.101268
TAF9P3	0.809503
CTC-448F2.6	2.57413
AC005597.1	0
ZNF536	1.61357
CTD-2001J20.1	0.463012
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0.051288
LINC01791	0
AC007796.1	1.02089
CTC-439O9.1	1.58585
AC008992.1	0.457166
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
AC007773.2	0.443678
SNORA68	0.343216
RPS12P31	0.327967
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0.377425
CTD-2538C1.2	1.42562
CTD-2538C1.3	0
TDRD12	0.0933463
CTD-2085J24.5	0
SLC7A9	0.641969
CTD-2085J24.3	0
RN7SKP22	0
RPL31P60	0
FAAP24	1.30875
RHPN2	1.14468
CTC-461H2.2	0
CTC-461H2.3	0
WDR88	0.273002
CTD-2540B15.10	0
SLC7A10	0.0881362
CTD-2540B15.6	0
CTD-2540B15.12	0
CEBPA	3.87266
CEBPA-AS1	2.40112
CTD-2540B15.9	0.406126
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0.0611864
CHST8	0.491363
CTC-526N19.1	0.433289
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0.149947
AC010504.2	0.896572
RN7SL154P	0
CTD-2588C8.8	0
RPS26P55	0
ZNF807	0.112552
SCGB1B2P	2.94847
SCGB2B2	0.341665
CTD-2553L13.7	0.151766
SNORD111	0
CTD-2553L13.4	0
CTD-2553L13.5	0.0520479
CTD-2553L13.9	1.98585
CTD-2553L13.10	4.43408
ZNF599	3.26588
CTC-523E23.10	0.123885
LINC01801	0.366498
CTC-523E23.1	0.303347
CTC-523E23.9	0
CTC-523E23.5	0.220168
CTC-523E23.11	1.55081
LOC401913	0
LINC00904	0
CTC-523E23.14	0
CTC-523E23.15	0
LINC01838	0
ZNF30-AS1	0.254761
ZNF30	3.65797
CTC-523E23.3	1.21583
ZNF792	2.72497
CTD-2527I21.7	0
CTD-2527I21.14	3.89466
HPN	1.06004
HPN-AS1	0.241358
CTD-2527I21.15	0.267047
FXYD3	2.85264
CTD-2527I21.5	0.552329
FXYD7	2.21538
FAM187B	0.0933699
FAM187B2P	0.207244
AC002128.5	0.0820935
AD000684.2	0.932346
HAMP	0.116535
MAG	0.300305
CD22	2.45221
U62631.5	0.277309
MIR5196	0
FFAR1	0.0485927
FFAR3	0.0413419
GPR42	0
EEF1A1P7	0.162929
LINC01531	0
RN7SL491P	0
AC002511.2	0
AC002511.3	0
FFAR2	0.195829
KRTDAP	0.945909
DMKN	2.83754
SBSN	0.946962
GAPDHS	0
ATP4A	0.0539471
LLNLF-96A1.1	0.0850308
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
ETV2	0.512313
UPK1A	0.239428
UPK1A-AS1	0.0801583
TYMSP2	0
ZBTB32	0.264886
AC002398.11	0.809521
AC002398.12	0
LINC01529	0.644321
PRODH2	0
NPHS1	0.0122915
KIRREL2	0.0364556
APLP1	4.55229
RN7SL402P	0
AD000864.6	0.191439
HCST	4.40383
AF038458.3	0.10846
AF038458.4	0
AF038458.5	0.293913
SYNE4	1.83789
AC002116.7	0.204553
WDR62	0.414226
LLNLR-276H7.1	0
OVOL3	0.0803698
AD001527.4	4.98609
AD001527.7	0.769019
AC002984.2	0.471168
ZNF565	2.56283
Y_RNA	0
CTD-3162L10.1	0.772074
LINC00665	4.07116
ZFP14	3.2599
CTD-3162L10.3	0
CTD-3162L10.4	0
ZFP82	3.05775
CTD-3162L10.5	0.0865752
ZNF566	4.05066
CTD-2630F21.1	1.89166
CTBP2P7	0.10829
AC092295.4	0
ZNF529-AS1	4.04433
ZNF382	2.02676
ZNF461	3.95878
CTD-3234P18.6	1.32681
LINC01534	2.71403
ZNF567	3.34949
ZNF850	0.852195
CTD-2162K18.4	0.092566
CTD-2162K18.3	0
ZNF790-AS1	3.64561
ZNF790	3.25205
Y_RNA	0
ZNF829	1.74227
RPL31P61	0.225377
ZNF568	2.59681
CTD-2293H3.3	0
CTD-2293H3.2	0.227646
CTD-2293H3.1	0.17205
ZNF585A	3.75048
CTC-454I21.4	0.195204
ZNF383	3.83621
LINC01535	1.2118
CTD-3220F14.1	0.884268
CTD-3220F14.3	1.33613
CTD-3220F14.2	0.59551
ZNF527	2.78208
CTD-2086O20.1	0.0768056
ZNF569	2.94529
ZNF570	2.86068
ZNF793-AS1	1.86728
CTD-3064H18.2	0.0575153
ZNF793	2.39737
CTD-3064H18.4	0.111665
ZNF571-AS1	0.849597
ZNF571	1.90512
ZFP30	3.39695
ZNF781	3.7671
CTD-2528L19.3	0.291582
ZNF607	4.84973
CTD-2528L19.6	4.76066
ZNF573	1.05134
CTD-2554C21.1	0.353916
CTD-2554C21.2	2.61322
AC016582.2	0.388834
WDR87	0.00761103
SIPA1L3	3.63438
CTC-244M17.1	0
CTC-450M9.1	0
CTB-102L5.7	0.0555382
CTB-102L5.8	0.156527
RN7SL663P	0.320063
DPF1	0.207559
SPINT2	4.87491
Y_RNA	0
CATSPERG	0.633231
AC005625.1	0
GGN	0.760472
SPRED3	0.766379
RASGRP4	3.01657
RYR1	0.848983
AC067969.1	0
AC067969.2	0
MAP4K1	1.47064
CTB-186G2.1	0
CTB-186G2.4	0
CAPN12	0.587156
CTD-2540F13.2	0.290643
LGALS7	0.100466
LGALS7B	0.568682
RNU6-140P	0
LGALS4	1.78789
AC104534.2	0.974436
AC008982.2	1.13266
RINL	3.36052
CTC-360G5.6	0
CCER2	0.942614
CTC-360G5.9	0.740364
FBXO27	3.08217
CTB-189B5.3	0
ACP7	0.0209722
CTC-218B8.3	0
NCCRP1	0.3509
SYCN	0.126885
IFNL3P1	0
IFNL3	0
IFNL4	0
MSRB1P1	0
IFNL4P1	0
IFNL2	0
IFNL1	0
LRFN1	1.2827
CTC-246B18.8	0.411991
CTC-246B18.10	1.69489
RN7SL566P	1.08274
MIR4530	0
DLL3	0.0338489
SELENOV	0.042669
CTB-60E11.9	0
TDGF1P7	0
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0
RPS29P30	0
LGALS16	0
LGALS17A	0.0151474
AC093063.2	0
RPS29P27	0
LGALS14	0
AC006133.7	0
CLC	0
LEUTX	0
LLNLR-268E12.1	2.98131
MIR6719	0
FCGBP	0.433626
PRR13P5	0.679213
ZNF546	2.32714
CTC-471F3.5	1.4884
ZNF780A	3.85175
AC005614.3	0
VN1R96P	0
TTC9B	0.481056
CNTD2	0.494422
CTC-425O23.2	1.49133
MIR641	0.492312
RNU6-945P	0.315878
Y_RNA	0
Y_RNA	0
CTC-425O23.5	2.06072
MIR6796	0
HIPK4	1.08777
CTC-492K19.7	0.0985416
CTC-492K19.4	1.52615
Metazoa_SRP	0
SPTBN4	2.99196
RNU6-195P	0
MIA	3.99066
CTC-490E21.14	0.934827
CYP2T1P	2.79635
CYP2F2P	0.404205
CTC-490E21.10	1.96542
CTC-490E21.11	3.85537
CYP2A6	0.182694
CYP2A7	0.0382693
CYP2G1P	0.139558
CTC-490E21.13	0
CYP2B7P	0.37057
AC092071.1	0
CYP2B6	0
CYP2A7P1	0
CYP2G2P	0
CTD-2356P16.6	0
CYP2A13	0
CYP2F1	0
CYP2T3P	0
RPL36P16	0
RN7SL718P	0
CYP2S1	0.751378
CTD-2195B23.3	0.862666
RN7SL34P	0.119416
CTC-435M10.12	2.64069
CTC-435M10.10	0
B3GNT8	4.90775
Metazoa_SRP	0.0619412
ERICH4	0.759274
AC005795.1	0.147698
PLEKHA3P1	0.161717
AC006129.1	0.294358
LINC01480	0.616068
AC006129.2	0.225049
CEACAM21	0.389666
AC006129.3	0
CEACAMP3	0
CEACAM4	0.549738
DNAJC19P3	0
AC005626.3	0
AC005794.1	0
CEACAM7	0.0510529
CEACAM5	0.130594
CEACAM6	0.126932
AC011513.4	0
CEACAM3	0.110846
HNRNPA1P52	0
AC020956.3	0
LYPD4	0
DMRTC2	0
MIR6797	0
CD79A	0.250255
CTD-2575K13.6	0.527969
ATP1A3	1.993
POU2F2	2.55309
CTC-378H22.1	0.0591697
MIR4323	0
CTC-378H22.2	0.0777267
AC006486.10	0.153596
PRR19	0.268986
TMEM145	0.395944
MIR8077	0
CNFN	1.69263
LIPE-AS1	0.525295
LIPE	3.48477
CXCL17	0.105906
RNU4-60P	0
CTB-50E14.5	4.85149
CEACAM1	1.24043
CEACAMP2	0
CEACAM8	0
CEACAMP1	0
CEACAMP5	0
RPS10P28	0.0686686
PSG3	0
PSG8	0
CEACAMP6	0
PSG8-AS1	0
PSG10P	0
PSG1	0
PSG6	0
PSG7	0
CEACAMP7	0
CTC-490G23.6	0
PSG11	0
CEACAMP8	0
PSG2	0
CEACAMP9	0
AC005392.13	0
PSG5	0
PSG4	0
CEACAMP10	0
PSG9	0
CEACAMP11	0
CEACAMP4	0
CTC-490G23.2	0
CD177	0.300666
CTC-490G23.4	0
CD177P1	0
TEX101	0
LYPD3	3.12329
ZNF575	2.4704
L34079.3	0
L34079.4	0
SRRM5	0.996481
RN7SL368P	0
LLNLR-271C9.1	0.056175
IRGC	0.0459919
KCNN4	2.41345
AC115522.3	0.772799
LYPD5	2.08678
ZNF283	2.00636
RP11-15A1.4	0.602929
RP11-15A1.3	2.49815
RP11-15A1.2	0.23699
ZNF221	1.16633
ZNF155	3.78225
RP11-15A1.8	1.83686
RP11-15A1.9	0.783669
RP11-15A1.7	0.401348
ZNF230	2.97918
AC067968.3	0
ZNF222	3.69276
ZNF223	3.30712
ZNF284	2.72097
RNU6-902P	0
AC084219.4	0.916936
ZNF225	2.95369
ZNF235	3.48911
CTC-204F22.1	0.375568
ZNF233	1.07211
CTC-512J12.7	0.431202
NDUFA3P1	0.188679
ZNF112	4.93932
ZNF285	1.64865
ZNF229	2.69446
ZNF285B	0.149815
ZNF180	3.58205
CEACAM20	0
AC138472.6	0
CEACAM22P	0.0375348
AC138472.4	0
IGSF23	0
CTB-171A8.1	0.338816
MIR4531	0
CEACAM16	0.0165561
snoZ6	0
MIR8085	0
SNORA70	0
AC092066.6	0
CBLC	0.0562728
CTB-129P6.4	0.76866
APOC1	1.0826
APOC1P1	0
APOC4	0
APOC2	0.374263
CTB-129P6.11	0.580224
RNU6-611P	0.243827
ZNF296	1.04303
CTB-179K24.3	0.718758
EIF5AP3	0
AC005757.6	0
NKPD1	0.106216
AC006126.3	0.144837
EXOC3L2	2.7835
RPS16P9	0
KLC3	0.0437003
CD3EAP	1.86401
MIR6088	0
PPM1N	1.22907
EML2-AS1	0.173406
RN7SL836P	0
GIPR	0.166776
MIR642A	0
AC007191.4	1.25423
BHMG1	0.015747
RSPH6A	0.0174947
AC092301.3	1.06418
FOXA3	0.062578
NANOS2	0
NOVA2	2.77836
MIR769	0
PGLYRP1	0.310142
CTC-344H19.4	0.282921
IGFL4	0.103816
AC007193.6	0.142504
CTC-344H19.6	0
IGFL3	0
TGIF1P1	0
IGFL2	0.0725536
AC006262.4	0
IGFL2-AS1	0.0447767
IGFL1P1	0.141964
AC006262.6	0.449178
RPL12P41	0.0656555
AC006262.10	0
IGFL1	0
AC006262.11	0
IGFL1P2	0
RNU6-924P	0
AC007193.9	4.51028
LLNLF-187D8.1	0.206753
PNMAL1	4.06295
PPP5D1	0.483382
PNMAL2	2.38919
CTB-158D10.3	0
LLNLR-276E7.1	0.080015
AC011551.3	0.108814
GAPDHP38	0.132181
GNG8	2.65225
CTB-12A17.2	1.15615
DACT3-AS1	0.337997
RN7SL364P	0.165721
MIR320E	0
CTB-174O21.2	0.113878
Y_RNA	0
CTB-147N14.6	0.986105
CTB-147N14.7	0
CTB-147N14.4	0
CTD-2233K9.1	0.193658
NPAS1	0.200389
MIR3190	0
C5AR2	0.794571
SLC8A2	4.36217
NAPA-AS1	2.48333
ZNF541	0.16087
RN7SL322P	0
CTD-2571L23.8	0.307481
CTD-3001H11.2	2.55753
GLTSCR1-AS1	0
AC008985.1	0.0348934
SNORD23	1.94338
GLTSCR2-AS1	0.750445
RPL23AP80	0.455013
CTD-2571L23.9	0
TPRX1	0
CRX	0.0059781
TPRX2P	0
LINC01595	0
SULT2A1	0.0245981
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C-AS1	0.0866237
LIG1	4.94666
CTC-453G23.5	0.0709967
CTC-453G23.4	0
CTC-453G23.7	0.0841233
CTC-453G23.8	0.5357
CARD8-AS1	2.35315
CTC-241F20.4	0
ZNF114	0.174152
CCDC114	0.357909
SYNGR4	0
GRIN2D	0.330519
KCNJ14	0.709439
CTC-273B12.5	0
LMTK3	0.679798
CTC-273B12.10	0.0993923
SULT2B1	0.449685
FAM83E	0.0453309
SPACA4	0
AC022154.7	0.419452
SEC1P	0.328854
NTN5	1.03788
FUT2	0.567128
MAMSTR	3.78383
IZUMO1	0.23158
FUT1	1.47684
FGF21	0
RNU6-317P	0
TULP2	0.757
NUCB1-AS1	0.34998
CTD-2639E6.4	0.400839
DHDH	0.449308
CTD-2639E6.9	0.497144
MIR6798	0
LHB	0.233875
CTB-60B18.10	0.0980505
CGB3	0
NTF6A	0
NTF6G	0
CGB2	0
CGB1	0
NTF6B	0
CTB-60B18.17	0
CGB5	0
CGB8	0
CTB-60B18.15	0
CGB7	0.0748389
CTB-60B18.12	0
NTF4	0.0372618
CTB-60B18.18	0
KCNA7	0.0259024
RN7SL708P	0
C19orf73	1.47656
PPFIA3	3.61639
SLC6A21P	0
SUMO1P4	0
MIR4324	0
AC010524.4	0.392692
DKKL1	0.519389
AC010524.2	0.218746
CCDC155	0.0153452
PTH2	0
GFY	0
SLC17A7	4.66658
SNORD33	1.10892
SNORD34	0
SNORD35A	1.78104
SNORD35B	4.81757
MIR150	0
COX6CP7	0
Y_RNA	0
PRRG2	0.622247
MIR5088	0
CPT1C	4.26133
CTB-33G10.1	1.48517
TSKS	0.864444
RNU6-841P	0
MIR6799	0
AC006942.4	2.58814
MIR6800	0
AC018766.6	1.97393
MIR4749	0
IL4I1	0.329015
SIGLEC11	0.562592
SIGLEC16	0.951868
Metazoa_SRP	0
ZNF473	3.96865
CTD-2126E3.3	0.221491
CTD-2126E3.1	0.249574
CTD-2126E3.5	0.0422426
CTD-2126E3.4	0
IZUMO2	0
MYH14	3.92874
Metazoa_SRP	0
KCNC3	0.514666
NAPSB	0.656932
NAPSA	0.895784
CTB-191K22.6	0.519333
SPIB	0.0674989
MYBPC2	0.175262
FAM71E1	0.951705
ASPDH	0.271273
CTD-2560K21.6	0
SYT3	0.186297
C19orf81	0.0871541
SHANK1	0.170967
GPR32P1	0
GPR32	0
CTD-2568A17.1	0.081527
ACPT	0.04921
CTD-2568A17.8	0
SNORD88A	0
LINC01869	0.174493
KLK1	0.264193
KLK15	0
AC011523.2	0
KLK3	0.0641481
KLK2	0.0277836
KLKP1	0
KLK4	0.0406542
CTB-147C22.3	0
KLK5	0.105808
CTB-147C22.8	0
KLK6	0.086948
CTB-147C22.6	0
CTB-147C22.9	0
KLK7	0.26986
KLK8	0.0719389
KLK9	0
KLK10	0.244916
KLK11	0.175401
KLK12	0.0417033
CTC-518B2.9	0
CTC-518B2.10	0
KLK13	0.177426
KLK14	0.67648
SIGLEC18P	0
SIGLEC9	1.28955
CTD-3187F8.15	0
SIGLEC7	0.684
SIGLEC19P	0.0844942
CTD-3187F8.14	0.0250774
CTD-3187F8.6	0
SIGLEC17P	2.77813
SIGLEC20P	0
CTD-3187F8.7	0
SIGLEC21P	0
MIR8074	0
SIGLEC22P	0.408483
CD33	2.8166
SIGLECL1	0
CTD-3187F8.2	0
LINC01872	0
CTD-3187F8.12	0
IGLON5	0.310917
CTD-2616J11.16	0.212786
CTD-2616J11.9	0
CTD-2616J11.10	0.41322
CLDND2	3.44181
NKG7	1.90588
LIM2	0
C19orf84	0.0370989
CTD-2616J11.14	0
NIFKP6	0
SIGLEC10	0.859564
CTD-2616J11.3	0
CTD-2616J11.2	0
CTD-2616J11.15	0
CTD-3073N11.5	0
SIGLEC8	0.94677
SIGLEC26P	0
CEACAM18	0
SIGLEC12	0.14764
CTD-3073N11.7	0
SIGLEC27P	0
SIGLEC6	1.56813
CTD-3073N11.9	0
SIGLEC28P	0
SIGLEC29P	0
AC018755.16	0.437617
AC018755.17	0.0285774
SIGLEC5	0.408931
RPL9P33	0
LLNLR-470E3.1	0.893987
SIGLEC14	1.03629
RPL7P51	0
SPACA6P-AS	0.534122
MIR99B	0
HAS1	1.37975
FPR1	2.58336
FPR2	0.13405
FPR3	3.1212
AC006272.2	0.137266
AC074141.3	2.09576
ZNF649-AS1	0
CTC-429C10.7	0
ZNF613	3.62656
ZNF350-AS1	0.882447
ZNF614	4.50081
CTC-471J1.11	3.35569
CTC-471J1.2	2.8085
CTC-471J1.10	0.181318
ZNF616	3.82289
CTC-471J1.9	0.195596
RPL37P23	0.53966
ZNF836	4.62766
CTD-2525I3.2	0.197505
MIR6801	0
CTD-2525I3.3	0.216192
CTD-2525I3.8	0
Y_RNA	0
MIR643	0
CTD-2525I3.5	0.81991
CTD-2525I3.6	0.0776215
ZNF610	1.84815
ZNF528-AS1	4.00939
CTD-3018O17.5	2.31079
DPPA5P1	0
ZNF534	0.223683
ZNF578	0.343118
CTD-3018O17.6	0.0192519
CTD-3099C6.5	0.536622
ZNF808	4.15756
ZNF701	2.9049
CTD-3099C6.7	0
ZNF137P	4.23247
CTD-3099C6.11	3.0818
CTD-3099C6.9	2.00099
ZNF611	2.90315
ZNF28	3.20881
CTD-2102P23.1	0.112195
ZNF468	2.82247
CTD-2331H12.5	2.88877
CTD-2331H12.9	0
ZNF888	2.54274
CTD-2331H12.7	0.476063
ZNF321P	2.7792
ZNF816	3.09184
ZNF702P	1.31743
CTD-2620I22.2	0
CTD-2620I22.3	0
ERVV-1	0
ERVV-2	0
ZNF347	4.48196
ZNF665	1.40374
CTD-2245F17.3	4.99194
NDUFV2P1	1.67443
ZNF677	2.38844
CTD-2245F17.6	2.4129
VN1R2	0
VN1R4	0
CTD-2245F17.9	0
FAM90A27P	0
BIRC8	0
FAM90A28P	0
VN1R6P	0
ZNF845	3.34012
ZNF525	2.68429
ZNF765	2.17034
RPL39P36	0.598906
TPM3P9	4.44141
ZNF813	1.33869
TPM3P6	0.584557
CTD-2224J9.8	0.309794
CTB-167G5.7	0.443351
CTB-167G5.6	0.0258338
CTB-167G5.3	0
RN7SL317P	0
DPRX	0.102436
RNU6-698P	0
CTC-339O9.2	0
MIR512-1	0
MIR512-2	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR519E	0
MIR520F	0
MIR515-2	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
RNU6-803P	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
RNU6-980P	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
RNU6-982P	0
MIR521-1	0
RNU6-751P	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
RNU6-1041P	0
MIR516A2	0
CTC-339O9.1	0
RNU6-165P	0
HMGN1P32	0
SEPT7P8	0
AC008753.3	0.355697
CTD-3022G6.1	0
MIR373	0
AC008753.4	0
NLRP12	0.160711
AC008753.6	0.273427
AC008440.10	0.146838
PRKCG	0.124741
CACNG7	0.208843
CACNG8	0.101625
CACNG6	0.0615039
CTD-3093M3.1	0
VSTM1	0
TARM1	0
OSCAR	1.74687
AC012314.8	0.458115
TMC4	3.0058
AC012314.20	0
AC012314.19	0
LILRB3	3.00325
CTB-83J4.1	0
AC010492.2	0.0563083
LILRA6	3.93012
AC010492.4	0
RNU6-1307P	0
AC010492.5	0
LILRB2	3.56546
MIR4752	0
AC010518.3	0
AC010518.2	0
AC008984.5	0
AC008984.7	0
LILRA5	1.26281
VN1R104P	0
AC008984.6	0
LILRA4	0.0487333
LAIR1	2.90949
AC008746.10	0
TTYH1	3.02822
AC008746.3	0
CTD-2587H19.2	0.477698
CTD-2587H19.3	0.356185
AC008746.12	2.97457
AC008746.5	2.98213
LENG9	4.2877
LAIR2	0
AC008746.9	0
KIR3DX1	0.0107614
AC009892.2	0
LILRA2	0.603192
LILRA1	0.304452
AC009892.5	0
LILRB1	0.947489
AC009892.10	0
LILRB4	1.53152
MIR8061	0
VN1R105P	0
AC009892.9	0
AC011515.2	0.0510415
LILRP1	0
AC098784.1	0
LILRP2	0
KIR3DL3	0
KIR2DL3	0
KIR2DP1	0
KIR2DL1	0.0190575
KIR3DP1	0
KIR2DL4	0.0577364
KIR3DL1	0
KIR2DS4	0.0277394
KIR3DL2	0.0314897
RNU6-222P	0
FCAR	0.205936
CTB-61M7.2	0.287217
NCR1	0.0428833
NLRP7	0.00539343
CTC-550B14.10	0
NLRP2	0.0774982
CTC-550B14.1	0
CTC-550B14.7	1.39365
GP6	0.279727
RDH13	4.68375
EPS8L1	0.975337
CTD-2587H24.1	0.161251
MIR7975	0
TNNT1	0.937869
TNNI3	0.637109
DNAAF3	0.127294
CTD-2587H24.5	0
snoU13	0
SYT5	0.189762
PTPRH	0.706064
CTD-2587H24.10	0.203334
MIR6804	0
MIR6802	0
MIR6803	0
TMEM150B	1.40989
CTD-2105E13.16	0
COX6B2	0.119906
FAM71E2	0.00866152
IL11	0.145561
TMEM190	0
CTD-2105E13.15	0
TMEM238	0.81309
SHISA7	0.0921342
CTD-2537I9.19	0
CTD-2537I9.15	0
CTD-2537I9.16	0
SBK2	0
SBK3	0.25515
CTD-2537I9.18	4.929
CTD-2537I9.13	1.04537
AC010525.4	0.34145
NLRP9	0.09148
RN7SKP109	0
RFPL4A	0
RFPL4AL1	0
RFPL4AP1	0
NLRP11	0
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
LINC01864	0
Y_RNA	0
CTD-2621I17.8	0
CTD-2621I17.3	2.11456
GALP	0
ZSCAN5B	0.0382177
ZSCAN5C	0
CTD-2086L14.1	0.0644122
ZSCAN5A	0.979167
ZSCAN5DP	0.0266687
AC006116.20	0.211789
AC006116.19	0.144149
AC006116.17	0.0878223
VN2R17P	0.0383441
AC006116.22	0.180528
AC006116.14	0
AC006116.13	0.101399
AC006116.15	0.0804004
AC006116.21	0.0306404
ZNF582	3.02498
AC006116.24	1.55924
SLC25A36P1	0.424906
