Name	Brain - Cerebellar Hemisphere
AC010492.5	0
LILRB2	0.25072
MIR4752	0
AC010518.3	0
AC010518.2	0
AC008984.5	0
AC008984.7	0
LILRA5	0.163813
VN1R104P	0
AC008984.6	0
LILRA4	0.168299
LAIR1	0.596608
AC008746.10	0
AC008746.3	0.198485
CTD-2587H19.3	4.62496
AC008746.5	3.31437
LENG9	2.01858
CDC42EP5	0.740464
LAIR2	0
AC008746.9	0
KIR3DX1	0.0253024
AC009892.2	0
LILRA2	0.191076
LILRA1	0.184191
AC009892.5	0
LILRB1	0.414152
AC009892.10	0
LILRB4	0.460647
MIR8061	0
VN1R105P	0
AC009892.9	0
AC011515.2	0.0508401
LILRP1	0
AC098784.1	0
LILRP2	0
KIR3DL3	0
KIR2DL3	0
KIR2DP1	0
KIR2DL1	0
KIR3DP1	0
KIR2DL4	0
KIR3DL1	0
KIR2DS4	0
KIR3DL2	0
RNU6-222P	0
FCAR	0.0689882
CTB-61M7.2	0.108155
NCR1	0
NLRP7	0
CTC-550B14.10	0
NLRP2	0.546315
CTC-550B14.1	0
CTC-550B14.7	1.52093
GP6	4.61676
EPS8L1	0.159798
CTD-2587H24.1	0.164419
MIR7975	0
TNNT1	1.34477
TNNI3	0.369853
DNAAF3	0.102661
CTD-2587H24.5	0.056982
snoU13	0
SYT5	2.84673
PTPRH	0.290449
CTD-2587H24.10	1.20046
MIR6804	0
MIR6802	0
MIR6803	0
TMEM150B	0.270719
CTD-2105E13.16	0.359497
COX6B2	0.797269
FAM71E2	0.260564
TMEM190	1.78355
CTD-2105E13.15	0.996741
TMEM238	1.68107
CTD-2537I9.19	0.0160215
CTD-2537I9.15	0
CTD-2537I9.16	0
ZNF628	4.49071
SBK2	0.535375
SBK3	0.391331
CTD-2537I9.18	4.33312
CTD-2537I9.13	1.96462
AC010525.4	0.60815
NLRP9	0.0376853
RN7SKP109	0
RFPL4A	0
RFPL4AL1	0
RFPL4AP1	0
NLRP11	0
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
LINC01864	0.0245955
Y_RNA	0
CTD-2621I17.8	0.311412
CTD-2621I17.3	2.06361
GALP	0
ZSCAN5B	0.0736207
ZSCAN5C	0.0271956
CTD-2086L14.1	0.100399
ZSCAN5A	1.08298
ZSCAN5DP	0.0313073
AC006116.20	1.73204
AC006116.19	0.258194
AC006116.17	0.323089
VN2R17P	0.382435
AC006116.22	0.639282
AC006116.14	0
AC006116.13	0.136135
AC006116.15	0.132886
AC006116.21	0
AC006116.24	4.54328
SLC25A36P1	0.906793
AC006116.12	0.731381
ZNF583	4.1005
AC098795.1	0.310901
LLNLR-285B5.1	0.672912
AC005498.4	1.64739
AC005498.3	0.419424
SIGLEC31P	0
AC007228.8	0
AC007228.5	1.01573
AC007228.9	4.15596
ZIM2-AS1	2.31976
OR5AH1P	0
ZIM2	1.01102
AC006115.6	0
MIMT1	1.63887
CTC-258N23.3	0
RPL7AP69	0
CTC-360J11.7	0
USP29	0
ZIM3	0
CTC-360J11.5	0
CTC-360J11.6	0
DUXA	0
CTC-360J11.4	0.128528
ZNF805	0.749565
CTC-444N24.6	4.47568
ZNF460	1.00703
CTC-444N24.7	0.91931
CTC-444N24.9	0
ZNF543	2.89925
CTC-444N24.13	0.75287
ZNF749	4.95327
VN1R107P	2.72047
AC003005.2	0.729775
ZNF773	2.94169
AC003682.16	0.520831
TPRG1LP1	0.306377
ZSCAN4	0.490549
ZNF552	2.64947
ZNF587B	4.49986
FKBP1AP1	0.357545
CTD-2583A14.1	0.282541
C19orf18	1.88699
VN2R19P	1.93592
ZSCAN1	3.62719
LETM1P2	1.4532
HNRNPDLP4	0.858747
RN7SL526P	0.773307
CTD-2623H2.7	0
CTD-2619J13.1	0.277411
RPS15AP36	2.54117
AC020915.2	0.11607
CTD-3138B18.5	4.56435
AC010642.2	0.452681
MIR6806	0
CTD-2619J13.5	2.28331
CTD-2619J13.3	1.64866
RNA5SP473	0
ZNF837	1.59693
MIR4754	0
RNF225	0.138801
CTD-2619J13.13	3.64821
CTD-2619J13.16	2.34908
CTD-2619J13.19	1.14273
ZNF324B	2.87016
RNU6-1337P	0.385718
RN7SL693P	0.525251
CTD-2619J13.27	1.06007
RN7SL525P	0
MIR6807	1.33137
MZF1-AS1	3.67059
AC016629.3	0.185322
DEFB125	0
DEFB126	0
DEFB127	0
DEFB128	0
DEFB129	0
DEFB132	0
RP5-1103G7.10	0
Y_RNA	0
TCF15	0.53749
SLC52A3	1.38448
FAM110A	2.73168
RPS10P5	0.12167
ANGPT4	0.0428535
RSPO4	0.610528
RP4-545L17.11	0.245669
ACTG1P3	0.390264
C20orf202	1.70933
RAD21L1	0.0408253
RP11-314N13.9	0.306523
SDCBP2-AS1	2.95793
RP11-314N13.3	4.09789
SIRPB2	0.289642
RNU6-917P	0
SIRPD	0
SIRPB1	1.02805
RP4-576H24.5	0
SIRPG	0.0691481
SIRPG-AS1	0
SIRPB3P	0.175394
RN7SL561P	0
RP4-673D20.5	0
RP4-673D20.4	0.199716
RP4-673D20.6	0.0486235
RP4-673D20.3	0.815971
RP5-968J1.1	1.04007
RP4-684O24.5	0.928852
PDYN	0.206546
RPL7P2	0
RP11-128M1.1	0.21323
TGM3	0.269677
TGM6	0
Y_RNA	0
SNORA51	0
SNORD56	0
RP4-686C3.7	0.0376384
EBF4	4.18884
RPL19P1	0
CPXM1	0.109436
C20orf141	0
TMEM239	0
GNRH2	3.11875
OXT	1.54728
AVP	0.514906
RN7SL555P	0
UBOX5-AS1	0.402113
SLC4A11	2.6776
RP4-794I6.4	0.344455
RNU6-1019P	0
UBE2V1P1	0.168695
U3	0
RP11-137F15.1	0
SF3A3P1	0.0597736
GFRA4	0
ADAM33	3.57143
SIGLEC1	0.206137
HSPA12B	2.79707
SPEF1	1.37302
RP11-119B16.2	3.21517
MIR103A2	0
RP4-681N20.5	2.96672
FTLP3	2.82007
RPL21P2	0.0714654
RP11-352D3.2	0
LINC01433	0.127767
ADRA1D	0.149618
RP11-307O10.1	0
RP5-1164C1.2	0
RPL7AL2	0
RPS4XP2	0.144983
PRND	0.121742
PRNT	0
RP5-1068H6.1	0
RP5-1068H6.6	0
SNORA31	0.386381
RP5-1116H23.1	0
RP5-1116H23.6	1.65293
RP5-1116H23.5	2.84373
RP5-1116H23.4	3.31454
RP5-1116H23.3	1.07701
RNA5SP474	0.225703
Y_RNA	0
SNORA26	0
UBE2D3P1	0.314289
PROKR2	0
RNA5-8SP7	0
RP5-828H9.4	0
LINC00658	0.231844
RP5-828H9.1	0.074888
LINC00654	1.24985
RP5-1022P6.7	0
LINC01729	0
RPS18P1	0
RP5-1022P6.5	0
EIF4EP1	0.908262
RNU1-55P	0
KANK1P1	0.72516
MCM8	4.72394
Y_RNA	0
RP5-967N21.7	0
MCM8-AS1	0
RN7SL498P	0
LRRN4	0.109725
RP5-1056H1.2	0.662333
FERMT1	0.731244
TARDBPP1	0
RP4-775C13.1	0.0246229
RP4-775C13.2	0
RP4-775C13.3	0
CASC20	0
LINC01713	0
BMP2	0.591614
RP4-764O22.1	0
LINC01428	0
RP11-19D2.1	0
LINC01751	0
LINC01706	0
MIR8062	0
RN7SL547P	0
RP5-836E8.1	0
RP1-209B9.2	0
HAO1	0
RP5-971N18.3	0.389424
PLCB1	4.03929
PHKBP1	0
PLCB1-IT1	0
RNU105B	0
RP5-859I17.2	0
RP5-859I17.3	0
Metazoa_SRP	0
LAMP5-AS1	0.131054
RP5-986I17.2	0
SNAP25-AS1	2.07172
ANKEF1	2.32814
RP11-416N4.4	1.04547
RP11-416N4.1	0.753612
HIGD1AP15	0
RPL23AP6	0
SDAD1P2	0.021956
SLX4IP	3.35506
RP5-1099D15.1	0.143845
JAG1	2.64924
MIR6870	0
RP11-103J8.1	0
LINC01752	0
RP1-278O22.2	0
RP4-697P8.3	0
FAT1P1	0
RP11-103J8.2	0
C20orf187	0
RP4-734C18.1	0
RPS11P1	0
RP5-1128N12.3	0
RP5-1128N12.2	0
PGAM3P	0
RP11-268G13.1	0.126656
LINC00687	0
RN7SKP111	0
RP5-1012F16.2	0
RP4-742J24.2	0.179545
RP4-796I8.1	0
RP11-102J14.1	0
PA2G4P2	0.0673808
LINC01722	0
RP5-1069C8.3	0
LINC01723	0
SPTLC3	0.171523
RP4-718P11.1	0
ISM1	0.67204
ISM1-AS1	0
RP5-1077I2.3	0
RP4-585I14.3	1.90726
GAPDHP2	0.224231
SEL1L2	0.00885038
RNU6-278P	0
MACROD2	3.12449
RPS3P1	0
AIMP1P1	0
RN7SL864P	0
RNU6-228P	0
RNF11P2	0
MACROD2-IT1	0
RPS10P2	0.153518
MACROD2-AS1	0.0252751
RP5-974N19.1	0
RNU6-1159P	0
RNU6-115P	0
RNA5SP475	0
RP11-388K2.1	0
ENSAP1	0
PPIAP17	0
KIF16B	2.79821
RP4-777L9.2	0.140425
RP4-777L9.3	0
RPLP0P1	0.0976197
Y_RNA	0
RPL7AL3	0
RP4-705D16.3	0.0309334
OTOR	0
RP5-1195D24.1	0
U3	0
RNU6-27P	0
RP1-298M8.1	0
RNU1-131P	0
DYNLT3P1	0.0995251
BFSP1	2.47341
RPS27AP2	0.366844
RP11-462D18.4	0.661223
RN7SKP69	0
RP11-462D18.2	0.161037
BANF2	0.0168841
RP5-905G11.3	0
RNU6-192P	0
SNORD17	0.623237
OVOL2	0.0233053
PTMAP3	0
RP4-726N1.2	0
RPL15P1	0
RNU7-137P	0
Y_RNA	0
RP4-717M23.2	0
RN7SL14P	0
RNU2-56P	0
RN7SKP74	1.61327
RP4-568F9.3	0
RP4-568F9.6	0.0705939
LINC00851	0
DZANK1	2.99281
GCNT1P1	0.0893276
RNA5SP476	0
MIR3192	0
RPL21P3	1.12891
RPS19P1	0.244383
RN7SL638P	0
RNU6ATAC34P	0
DUXAP7	0.0669075
RP11-379J5.5	0.0179054
EEF1A1P34	0.0521838
LINC00652	0.490856
RP5-1068E13.7	3.59584
C20orf78	0
SCP2D1	0
RP11-97N19.3	0
RP11-97N19.2	0.14208
RP5-1027G4.3	0
RP4-718D20.3	0
RP1-122P22.4	0.134272
RP1-122P22.2	0.175191
RPL12P12	0.314563
RP5-999L4.2	0
RIN2	3.25611
CFAP61	0.387005
RP5-1002M8.4	0.174307
RP5-1178H5.2	0
RPL17P1	0
RP5-1096J16.1	0
RN7SL690P	0
EIF4E2P1	0
LLPHP1	0
RN7SL607P	0
MRPS11P1	0
RP5-1177M21.1	0.0789044
LINC00237	0.268705
RP5-872K7.8	0
RPL24P2	4.07424
RNA5SP477	0
RP5-872K7.7	0.0274367
KIZ-AS1	0.186872
RPS15AP1	1.0909
ZNF877P	0
RP1-198K11.5	1.2214
NKX2-4	0
RP11-227D2.3	0
RN7SKP140	0
RP5-984P4.1	0
RP5-984P4.6	2.7957
NKX2-2	4.71153
RP5-984P4.4	0
LINC01727	2.01614
LINC01726	0.0861941
AL121590.1	0
PAX1	0.0137353
SLC25A6P1	0
RPL41P1	0
RP5-1185K9.1	0
LINC01432	0
RP5-1097P24.1	0
LINC01427	0
RP5-828K20.1	0.0167598
RP5-1004I9.2	0
RP5-1004I9.1	0
LINC00261	0
FOXA2	0
LINC01384	0
LINC01747	0
RP11-359G22.4	0
KRT18P3	0
CYB5AP4	0
RP11-189G24.2	0
RP4-753D10.5	0
RP4-753D10.3	1.22295
SSTR4	1.33873
THBD	1.22376
RP4-737E23.6	0
CD93	0.672207
LINC00656	0
RP4-737E23.5	0
RNA5SP478	0
RP4-737E23.7	0
RP4-737E23.2	0
RP5-851M4.1	0
RP3-322G13.7	0.118167
LINC01431	2.19801
RNA5SP479	0
CSTL1	0.0353392
CST11	0
Y_RNA	0
RP3-333B15.5	0
CST12P	0
RP3-333B15.4	0
RP3-333B15.6	0
CST8	0
CST13P	0
CST9LP1	0
CST9L	0
CST9LP2	0
CST9	0
RP11-218C14.8	0.959684
RP11-218C14.5	0.140466
CST4	0
CST2P1	0
CST1	0
CSTP2	0
XXyac-YX60D10.1	0
CST2	0
CST5	0
CSTP1	0
RP5-831C21.1	0
GGTLC1	0
POM121L3P	0
RP5-1100I6.1	0
LINC01721	0
RNU1-23P	0
RP4-564O4.1	0
GAPDHP53	0
RP11-526K17.2	0.171279
RP5-860P4.2	0.897217
RP4-568C11.4	0.0508112
CST7	0.972515
RNU6-1257P	0
RP5-1025A1.2	0
RP4-738P15.1	0.679454
RP4-738P15.4	0
Y_RNA	0
RP4-738P15.6	0
RP5-965G21.4	1.84996
RP5-965G21.5	0.119117
PPIAP2	0.456175
RNU6ATAC17P	0
NANP	4.63061
ZNF337-AS1	2.22855
RN7SL594P	0
MED28P7	0.768628
VN1R108P	1.73622
RP13-401N8.1	1.91411
BSNDP1	0
RP13-401N8.3	0.478812
BSNDP2	1.25273
CFTRP1	0
LINC01733	0
RP4-760C5.3	1.06726
CTD-2514C3.1	1.84651
FAM182A	0.85597
BSNDP3	0
NCOR1P1	0
RP13-329D4.3	0
MIR663AHG	0.0548093
RP3-410C9.2	0
MIR663A	0
FRG1DP	0.795388
5_8S_rRNA	0
DUX4L32	0
PCMTD1P7	0
DUX4L33	0
DUX4L34	0.193695
FRG2EP	0
RARRES2P11	0
AGGF1P10	0
DUX4L35	0.103426
FRG1EP	0.633782
Y_RNA	0
CFTRP2	0
5_8S_rRNA	0
CDC27P3	0
5S_rRNA	0
DUX4L37	1.69986
CFTRP3	0
LINC01597	2.06793
Y_RNA	0
LINC01598	0
MLLT10P1	1.77748
5_8S_rRNA	0
RP11-462H3.2	0.192888
ANKRD20A21P	0
U6	0
5S_rRNA	0
DEFB115	0
DKKL1P1	0
RP5-854E16.2	0.203856
DEFB116	0
RPL31P3	0
HAUS6P2	0
RNA5SP480	0
DEFB117	0
DEFB118	0
SNORA40	0
DEFB119	0
DEFB121	0
DEFB122	0
DEFB123	0
DEFB124	0
REM1	0.420586
LINC00028	0
RP3-324O17.7	0.167403
MCTS2P	2.84984
HM13-IT1	2.31567
HM13-AS1	0.356696
RP3-324O17.8	0.220645
MIR3193	0
COX4I2	1.82344
RP11-243J16.7	0.122341
ABALON	1.19941
TPX2	2.19998
RP11-243J16.8	0
MYLK2	0.757588
FOXS1	1.11103
DUSP15	2.93633
TTLL9	1.4359
RNU1-94P	0
RNA5SP481	1.49842
RNA5SP482	0
HCK	2.55593
RP5-836N17.4	0.185553
RSL24D1P6	1.20841
RP5-1184F4.5	1.10134
RP5-1184F4.7	0.108851
RP11-410N8.3	0.15346
RP11-410N8.4	0
RP11-410N8.1	0.0948175
BAK1P1	1.30598
RP5-1085F17.4	0
EFCAB8	0.0370544
SUN5	0
BPIFB2	0.0281515
BPIFB6	0
PUDPP3	0
BPIFB3	0
BPIFB4	0
BPIFA2	0
SOCS2P1	0
BPIFA4P	0
RP11-49G10.3	0
BPIFA3	0
BPIFA1	0
RPL12P3	0
BPIFB1	0.0302665
BPIFB5P	0
BPIFB9P	1.25394
RP1-63M2.7	0.398191
C20orf144	0
ACTL10	0.132503
RP1-63M2.5	0
E2F1	2.42946
PXMP4	4.44242
RP4-553F4.2	0
RPL31P2	0.43105
ZNF341-AS1	0.654179
TPM3P2	0
PIGPP3	0
RALY-AS1	0.449413
RP5-1125A11.7	0.478684
RP5-1125A11.6	0.161565
RP5-1125A11.4	0
MIR4755	0
RPS2P1	0.0861823
ASIP	0.117885
XPOTP1	0.0367076
RP4-785G19.5	0.110164
RP4-785G19.2	0.264173
CTD-3216D2.5	0.333436
CTD-3216D2.4	0
Y_RNA	0
CDC42P1	0
ITCH-AS1	0
ITCH-IT1	0
MIR644A	0
FDX1P1	0.342886
RP3-468O1.6	0.303721
Y_RNA	0
RP11-346K17.3	0
HMGB3P1	0.328451
MIR499A	0
RNU6-407P	0
SNORD56	0
PROCR	4.50419
RP11-42O4.2	0.0644905
RNA5SP483	0
MT1P3	0.949308
FAM83C-AS1	0.639839
FAM83C	0.0366571
GDF5OS	0
GDF5	0.0437977
MIR1289-1	0
RP3-477O4.14	0.110328
RP3-477O4.5	0.0627189
C20orf173	0.0689068
RPL36P4	0.921668
FER1L4	1.04792
RPL37P1	0
SPAG4	0.829935
RN7SKP271	0.567656
RNU6-759P	0
RPF2P1	0
U6	0
COX7BP2	0
Y_RNA	0
HIGD1AP16	0.228031
RNU4-40P	0
RNU6-937P	0
CNBD2	0.103932
RP4-550H1.7	0
RP4-550H1.4	0
HMGB3P2	0
RP4-550H1.5	0
RP11-234K24.3	3.6794
RP11-234K24.6	0.20305
DLGAP4-AS1	0.107763
Metazoa_SRP	0
TGIF2	1.15312
SLA2	1.20427
HNRNPA3P2	0.153902
Y_RNA	0
RN7SL156P	0
TLDC2	1.20332
RPS3AP3	0.316799
RPS27AP3	0
RP4-621N11.2	0.0580781
RP3-343K2.4	0.179977
GHRH	0
RPL7AP14	0.137069
RP11-425M5.7	1.6304
PPIAP3	0.180887
LINC01746	0
GLRXP1	0
LINC00489	0
RP4-640H8.2	0
RN7SKP185	0
RN7SL237P	0
RP5-1057B20.3	0.0336949
KIAA1755	3.06952
RP5-1054A22.4	0.670961
BPI	0.0437234
CTD-2308N23.2	0
LBP	0.034111
RP4-564F22.6	0
RP4-564F22.5	2.89763
RP4-564F22.7	2.35643
SNORA71	3.18589
SNORA71B	0.985693
SNORA71A	0.596218
SNORA71C	0.294022
SNORA71D	0
SNORA71	0
SNORA71E	0.845737
SNORA60	2.39876
MIR548O2	0
RPS3P2	0.193881
ADIG	0
ARHGAP40	0.0240014
RP5-1100H13.3	0
Metazoa_SRP	0
RN7SKP173	0.752318
RN7SL116P	0
FAM83D	1.73797
RP4-616B8.5	0.170365
RP4-616B8.4	0.53313
RP4-616B8.6	0.0899006
NPM1P19	0
LINC01734	0
ATG3P1	0
RN7SL680P	0
RP5-1031J8.1	0
HSPE1P1	0
LINC01370	0
RP11-101E14.3	0
RP1-191L6.2	0
MAFB	1.34275
RP4-644L1.2	0
RNA5SP484	0
RNU2-52P	0
PLCG1-AS1	3.3627
MIR6871	0
RP3-511B24.5	0
RPL23AP81	1.95014
RN7SL615P	0
ADI1P1	0
LPIN3	0.797548
EMILIN3	1.38122
RP4-620E11.5	0
RP4-620E11.4	0
RP4-620E11.8	0.177168
RPL12P11	0
RNU6-1018P	0
SNORA26	0
RP5-1121H13.4	0
RP5-1121H13.1	0
RP5-1121H13.3	0
PTPRT	1.22891
RP4-730D4.1	0
RP1-232N11.2	0
RP4-753D4.2	0
RN7SKP100	0
RP1-269M15.3	0.39248
RN7SL666P	0
PPIAP21	0.0618883
SCARNA15	0
RP5-862K6.4	0
RNU6-743P	0
EIF4EBP2P1	0
Y_RNA	0
RNU6-1251P	0
RP1-138B7.4	0.185039
SGK2	1.25003
RP1-138B7.7	0.601737
RPL27AP	0.67623
MYBL2	0.122013
GTSF1L	0
RNU6-639P	0
LINC01728	0
TOX2	0.914745
RN7SL443P	0
JPH2	0.15344
R3HDML	0
Y_RNA	0
RP5-881L22.5	0
HNF4A	0.0336685
HNF4A-AS1	0
RP5-881L22.6	0
MIR3646	0
LINC01620	0.044951
RPL37AP1	0.834576
ADA	0.894591
RP11-445H22.3	1.43228
KCNK15-AS1	0.914142
WISP2	0.17466
KCNK15	0.104883
RP4-781B1.5	0.136105
PGBD4P2	0.0716291
PABPC1L	2.0611
STK4-AS1	0.0573802
Y_RNA	0
KCNS1	0.165313
WFDC5	0
WFDC12	0
RP1-172H20.4	0
PI3	0.25949
SEMG1	0
SEMG2	0
RP1-300I2.3	0
RP1-300I2.2	0
SLPI	1.07671
MATN4	0.0209647
RBPJL	0.0395352
RP3-453C12.14	0.12884
TP53TG5	1.84019
NDUFB4P10	0.229728
MIR6812	0
RP3-453C12.15	0.188794
WFDC2	3.47661
RP3-461P17.9	0
RPL5P2	0
SPINT3	0
WFDC6	0
RP3-461P17.6	0
HSPD1P21	0
EPPIN	0.0340854
WFDC8	0
RNA5SP485	0
CCNB1IP1P2	0
WFDC9	0
WFDC10A	0
RPS2P7	0.873877
WFDC11	0
WFDC10B	0.109756
WFDC13	0
MIR3617	0
SPINT4	0
HNRNPA1P3	0
WFDC3	0.304421
SPINT5P	0
RNU6ATAC38P	0
UBE2C	0.354988
TNNC2	4.49517
Metazoa_SRP	0.935424
RP3-337O18.9	1.68225
FTLP1	0
MMP9	0.328773
RP11-465L10.10	0.44654
RPL13P2	0.0594311
RP5-998H6.2	1.11114
RP11-394O2.3	0.334788
MKRN7P	3.34504
ZNF840P	0.576006
OCSTAMP	0
SLC13A3	4.79137
RP1-28H20.3	0.208318
SLC2A10	0.72614
RN7SKP33	0
RP11-323C15.1	0
EYA2	1.05221
RP11-323C15.2	0
GAPDHP54	0
RP5-1050K3.3	0
RP5-890O15.3	0
MIR3616	0
RP4-569M23.5	0.0758036
RP4-569M23.4	0.451788
RP4-569M23.2	0.218711
LINC01754	0
RPL35AP	0
RNU6-497P	0
RNU6-563P	0
RP5-1049G16.4	0
CTD-2653D5.1	0
RNU7-173P	0
SRMP1	0
RNA5SP486	0
RNU7-92P	0
RP11-347D21.1	0
RP11-347D21.2	0
LINC01522	0
LINC01523	0
RP11-321P16.1	0.275078
LINC00494	0.0261488
RP1-66N13.1	0
RP1-66N13.4	0
RP5-991B18.1	0
RP5-991B18.2	0
RNU7-144P	0
RP5-906C1.1	0.312386
SNAP23P1	0
CSE1L-AS1	0
ARPC3P1	0.313077
SNORD12C	0
SNORD12B	0
RP4-791K14.2	0.140525
PTGIS	0.140585
RN7SL197P	0
SNRPFP1	0
RNU6-919P	0
RP5-1041C10.3	0.0591027
Y_RNA	0
Metazoa_SRP	0
KRT18P4	0.923306
RNU6-147P	0
SNAI1	4.88295
TRERNA1	0
RP11-112L6.3	0
RP11-112L6.2	0
LINC01273	0.219334
CEBPB-AS1	0.620482
SMIM25	0.0808179
LINC01270	0.0520782
LINC01271	0
RN7SL636P	0
COX6CP2	0
RN7SL672P	0
Y_RNA	0
RP4-530I15.9	0.307163
MIR645	0
FAM65C	1.02277
MIR1302-5	0
RPL36P2	0
RP4-530I15.6	0
PARD6B	2.90276
MOCS3	2.66232
RP5-955M13.4	0
KCNG1	2.79471
RP4-811M8.1	0
RPSAP1	0
NFATC2	0.342347
MIR3194	0
RP5-827A12.2	0
SALL4	0.92335
LINC01429	0
RNU6-347P	0
RNU7-6P	0
ZFP64	4.1763
ERP29P1	0.171625
LINC01524	0
RP4-583K8.1	0
uc_338	0
RP5-1022J11.2	0
MRPS33P4	0
RP4-715N11.2	0
RP11-80K6.2	0
RPL36P1	0
TSHZ2	0.120216
RN7SKP184	0
RP11-15M15.1	0
RP11-15M15.2	0
RP4-678D15.1	0
RP4-669H2.1	0
PPIAP10	0
RP5-823G15.5	0
Y_RNA	0
RP4-724E16.2	0.0211863
ZNF217	0.433847
AC005808.3	0
RNU7-14P	0
AC006076.1	0
SUMO1P1	0
AC005220.3	0.114768
MIR4756	0
CYP24A1	0.104336
DOK5	1.7221
RNU4ATAC7P	0
RPL12P4	1.48701
LINC01440	0
LINC01441	0
RP5-837G17.1	0
CBLN4	0.0718868
RNA5SP487	0
MC3R	0
RP11-380D15.2	0
RP11-380D15.3	0
AURKA	1.51753
CASS4	0.321513
GCNT7	0.298651
RP5-1153D9.5	0.316927
FAM209A	0.578652
FAM209B	0.95358
LINC01716	0
RPS4XP3	0.171321
TFAP2C	0.050728
RNU6-1146P	0
RN7SL170P	0
PTMAP6	0
RP5-897D18.1	0
RNU6-929P	0
RP11-560A15.4	0
RP11-560A15.3	0
RP11-560A15.6	0
BMP7-AS1	0
RP4-813D12.3	1.83469
Y_RNA	0
MIR4325	0
RPL39P39	0
SPO11	0
MTND1P9	0.0679292
MTRNR2L3	0.100417
RP4-800J21.3	1.16136
HMGB1P1	0.761257
CTCFL	0.0124172
PCK1	0.297913
RP4-718J7.4	0
ZBP1	0.13828
PMEPA1	4.75162
NKILA	0.107352
MIR4532	0
RP13-379L11.2	0
LINC01742	0
RP13-379L11.1	0
RP13-379L11.3	0
C20orf85	0
ANKRD60	0
PPP4R1L	2.6151
APCDD1L	0.151581
APCDD1L-AS1	0.137991
RP5-907D15.3	0
LINC01711	0.348737
RP11-261P9.4	0.84141
PIEZO1P2	0
RP4-806M20.5	0
RP4-806M20.4	0.239523
MIR298	0
GNAS-AS1	0.0259388
RP4-806M20.3	0
RP1-309F20.3	0.586095
RP1-309F20.4	0.785647
TUBB1	0.728365
MRPS16P2	0
ZNF831	0.0886687
EDN3	1.86534
RP4-614C15.2	0
RP4-614C15.3	0
PIEZO1P1	0
RP11-164D18.2	0
RP4-719C8.1	0.61665
RNU7-141P	0
SYCP2	3.42886
CDH26	1.42269
C20orf197	0.115355
RP5-1017F8.2	0.673417
MIR646HG	0.0298238
MIR646	0
MTCO2P1	0
MIR4533	0
MIR548AG2	0
RP5-1016A21.1	0
RP11-151E14.1	0
RP5-827L5.2	0
LINC01718	0
CDH4	1.62313
WI2-8325B5.1	0
RP5-827E24.1	0.0314823
RP11-429E11.3	0
RP11-429E11.2	0
RP11-11M20.2	0.189756
RP11-11M20.4	4.34746
MIR4758	0
LAMA5-AS1	0.952101
RP5-908M14.10	1.54195
RBBP8NL	0
RP5-908M14.5	0.914161
GATA5	0
RP13-379O24.3	0
RP13-379O24.2	0
C20orf166-AS1	0.0717512
MIR1-1HG	0
MIR1-1	0
MIR133A2	0
RPL7P3	0
WI2-87327B8.1	0
WI2-87327B8.2	0
RP13-30A9.1	0
RP13-30A9.2	0
RP11-93B14.6	0.165706
RP11-93B14.9	0.312558
RP11-93B14.10	0.141599
SLCO4A1-AS1	0.384961
LINC00686	0
NTSR1	0.0354113
RP11-93B14.4	0
LINC00659	0
OGFR-AS1	1.84161
ARF4P2	0.223696
SLC17A9	0.598161
BHLHE23	0
LINC01749	0.731799
LINC00029	0.0905755
LINC01056	0
HAR1B	2.168
RP5-963E22.5	0
RP5-963E22.4	0.497446
MIR124-3	0
RP5-963E22.6	0
BIRC7	0.0630347
MIR3196	0
MIR4326	0
COL20A1	2.4172
RNU6-994P	0
CHRNA4	4.08701
RP11-261N11.8	1.01595
RP11-358D14.2	0.557826
RP4-697K14.3	0.624975
PTK6	3.64932
SRMS	0.802367
RP4-697K14.15	1.04003
FNDC11	0.0618192
HELZ2	0.660146
RP4-583P15.16	1.61859
ZBTB46-AS1	0.197462
C20orf181	0.14248
RP4-591C20.9	4.48142
RNU1-134P	0
MIR941-1	0
MIR941-2	0
MIR941-3	0
MIR941-4	0
MIR941-5	0
UCKL1-AS1	3.35037
RP13-152O15.5	3.7623
MIR6813	0
LKAAEAR1	4.84198
NPBWR2	0.0527383
RP11-476I15.5	0.239231
CICP4	0.054018
LINC00266-1	3.36417
RP11-476I15.6	2.44012
CH507-9B2.2	0
CH507-9B2.1	0.135465
CH507-9B2.8	0
CH507-9B2.5	2.2693
CH507-9B2.9	3.79987
RP11-717F1.1	0
LINC01670	0
RP11-717F1.2	0.0152003
Y_RNA	0
CH507-39O4.3	0
CH507-39O4.1	0
CH507-39O4.2	0
CH507-42P11.1	0
CH507-42P11.2	0
CH507-42P11.3	0
LINC01669	0
CH507-42P11.7	0
CH507-42P11.6	0
CH507-42P11.8	0.857077
Y_RNA	0
CH507-24F1.2	0.0132185
CH507-145C22.2	0
CH507-254M2.4	0
CH507-145C22.1	0.00815203
Y_RNA	0
CBSL	0.618946
U2AF1L5	0.378375
CH507-152C13.4	0
CH507-152C13.5	0
CH507-152C13.6	0
CH507-152C13.3	0
CH507-154B10.1	0
CH507-145C22.3	0
CH507-154B10.3	0
CH507-236L23.5	0
CH507-254M2.3	0
CH507-210P18.1	0
CH507-210P18.4	0
MIR8069-1	0
CH507-210P18.3	0.086218
CH507-210P18.5	0
CH507-154B10.2	0.238074
CH507-236L23.4	0
