Name	Brain - Frontal Cortex (BA9)
CYP4F35P	3.80616
RP11-757O6.7	0
RP11-757O6.4	0
TERF1P2	0.251152
FEM1AP2	0.187114
LONRF2P1	0
CXADRP3	0
GRAMD4P7	0
POTEC	0
RNU6-1021P	0
OR4K7P	0
OR4K8P	0
SNX19P3	0
VN1R74P	0
GTF2IP8	0
ANKRD30B	1.18595
RNU6-1210P	0
RP11-1157N2__B.2	0
MIR3156-2	0
LINC01906	0
FGF7P1	0
RP11-527H14.4	0.169388
LINC01443	0.0735734
LINC01444	0.0973391
RP11-527H14.1	0.0617069
RP11-805F19.4	0.0649865
RP11-805F19.5	0
RP11-805F19.2	0
RP11-805F19.1	0.169503
RP11-454P7.3	1.35926
BNIP3P3	0
RP11-454P7.1	0
AP005901.1	0.0248516
RNU6-721P	0
ROCK1	4.0955
RP11-254G11.1	0
RNU6-120P	0
EXOGP1	0
RP11-699A5.2	0
GREB1L	0.348429
RP11-296E23.2	0
RP11-296E23.1	0
SNORD23	0
ESCO1	3.72501
RP11-13N13.5	0.0876351
RP11-13N13.6	0
MIR320C1	0
SNORA81	0
Y_RNA	0
RN7SL233P	0.179028
SNORA73	0
MIR133A1HG	0.128964
RP11-268I9.1	0
RP11-268I9.3	0
RNU6-1038P	0
RP11-268I9.4	0
RNA5SP451	0
LINC01900	0
RP11-595B24.2	0
RNU6ATAC20P	0
GATA6-AS1	0
GATA6	0.0358535
RP11-627G18.2	0
RNU6-702P	0
RP11-627G18.1	0
RP11-627G18.4	0
RP11-535A5.1	0
CTAGE1	0
RP11-863N1.4	0
RPS4XP18	0
RNU6-1032P	0
RP11-739L10.1	0.0559402
RP11-370A5.1	0
RBBP8	3.13572
RP11-370A5.2	0
UBE2CP2	0.107551
RN7SL745P	0
Y_RNA	0
TMEM241	4.18529
RP11-17J14.2	0
Y_RNA	0
RP11-639E23.1	0
Y_RNA	0
RPS10P27	0
LAMA3	1.4585
RPL23AP77	0
RP11-403A21.1	0.140988
TTC39C	4.0822
TTC39C-AS1	0.245949
RP11-403A21.3	0
RP11-799B12.2	0.442282
RNU5A-6P	0
CABYR	4.08306
RP11-799B12.4	2.85066
RNA5SP452	0
Metazoa_SRP	0.151608
RNU6-435P	0
MIR320C2	0
RP11-621L6.2	0
RP11-621L6.3	2.00362
Y_RNA	0
RP11-178F10.1	0
HRH4	0.0266459
RP11-178F10.2	0
RP11-178F10.3	4.00101
EIF4A3P1	0
LINC01915	0.037679
RP11-449D8.2	0
RAC1P1	0
RP11-449D8.3	0
RP11-449D8.5	0.213471
LINC01894	0.116618
WBP2P1	0
RP11-958F21.3	0
ZNF521	4.57903
CTD-2576N18.1	0
CTD-2006O16.2	0
RN7SL97P	0
RP11-737G21.1	0
RPS24P18	0
PSMA8	0.0139772
DHFRP1	0.0976043
NPM1P2	0
TAF4B	3.73507
FAM60BP	0
RP11-25D3.1	0
RP11-107K17.2	0
RNU6-1289P	0
LINC01543	0
RP11-9E17.1	1.08914
RP11-349H17.2	0.0447023
MIR8057	0
CIAPIN1P	0.127297
AQP4-AS1	0.894375
PCAT18	0.603588
RP11-552O4.1	0
RP11-552O4.2	0
CHST9	0.264246
RP11-526I8.2	0
LINC01908	0.112568
RP11-739N10.1	0.0108903
RP11-26N15.2	0.0683572
UBA52P9	0
RP11-612A1.1	0.183077
RBM22P1	0
PA2G4P3	0
AC015933.2	0.161509
RP11-430E17.1	0.93142
ARIH2P1	0
RP11-510D21.1	0
RP11-510D21.2	0
RNU6-408P	0
CTD-2515C13.1	0
CTD-2515C13.2	0
RP11-784B15.1	0
MIR302F	0
RP11-675P14.1	0
RP11-675P14.2	0
RP11-25I11.1	0
RNU6-857P	0
DSC3	0.0291556
DSC2	0.420424
DSCAS	1.07835
DSC1	0.232293
RP11-408H20.3	0.305078
DSG1	0.147427
DSG1-AS1	0
RNU6-167P	0
DSG4	0
Y_RNA	0
DSG3	0.105986
RP11-650P15.1	0
DSG2	0.125496
DSG2-AS1	0
TTR	0.420025
RP11-549B18.1	4.54725
RN7SKP44	0
LRRC37A7P	0.0595064
SLC25A52	0
RP11-210K20.2	0
RP11-210K20.6	0
RP11-210K20.5	2.89877
RNU6-1050P	0
RP11-326K13.4	2.69557
PGDP1	0
RP11-326K13.2	0
RP11-326K13.3	0
RNF125	0.870324
RP11-326K13.5	0
RP11-53I6.1	0
RP11-53I6.3	0.172656
RP11-53I6.4	0.22113
RNA5SP453	0
MEP1B	0.0446751
CLUHP6	0
RP11-344B2.3	0
Y_RNA	0
RP11-344B2.2	0
AC021224.1	0
HNRNPA1P7	0.181584
WBP11P1	0.0128464
RP11-386P4.1	0
KLHL14	0.627694
AC012123.1	0
RP11-57G22.1	0
RP11-746B8.1	0
CCDC178	0.10832
RP11-680N20.1	0
RP11-258B16.1	0
ASXL3	1.89005
Y_RNA	0
RP11-379L18.2	0
RP11-379L18.1	1.18664
RP11-379L18.3	0.621435
RP11-115P21.1	0
RP11-138H11.1	0
RP11-96A15.1	0.151356
RP11-294N21.2	0
RP11-294N21.3	4.83262
RP11-158H5.2	1.09642
RP11-158H5.8	0.597609
RP11-158H5.7	0.172309
RP11-54G14.1	1.1088
ZNF396	0.81627
RP11-322E11.1	0
RP11-322E11.2	0
RP11-322E11.5	0.0617731
RP11-322E11.3	0
MIR3975	0
RP11-712P20.2	0
RP11-873E20.1	0.462131
NRBF2P1	0
MIR187	0
MIR3929	0
RP11-905K4.1	0.0354215
RP11-723J4.3	0.35098
RP11-49I11.1	0.277267
MOCOS	0.121185
RP11-49I11.4	0.157072
RP11-49I11.2	0
RP11-49I11.3	0
KIAA1328	1.45282
RP11-58G13.1	0
RP11-95O2.1	1.95546
RP11-95O2.5	2.81857
RP11-797E24.3	0
RP11-797E24.1	0
RP11-1147P1.1	0.0462677
MIR4318	0
RPL12P40	0
RP11-687D19.1	0
RN7SKP182	0
RNU6-706P	0
RP11-244M2.1	0.04135
RP11-1I2.1	0.396667
RPL7AP66	0.349121
MIR924	0
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0.0641784
LINC01902	0.436598
RP11-5A1.1	0
LINC01477	0
RPL17P45	0
KC6	0.0149033
RP11-188I24.1	0
AC011225.1	0
RP11-687E1.2	0.319205
RP11-115N12.1	0.669099
LINC00907	0.0317726
RNA5SP454	0
RP11-789C7.1	0
AC083760.1	0
RNA5SP455	0
KRT8P5	0
LINC01478	0
MLECP1	0
RP11-456K23.1	1.08905
SETBP1	3.66251
RP11-9H20.2	0
MIR4319	0
RP11-693M3.1	0.11527
RP11-846C15.2	0
SLC14A2	0.0579508
SLC14A2-AS1	0
RP11-749H17.1	0
RP11-749H17.2	0
RP11-116O18.1	0.104836
RP11-116O18.3	0.0883431
RP11-618K16.4	0
SIGLEC15	0
EPG5	4.37232
PSTPIP2	0.566157
RN7SKP26	0
RP11-8H2.1	0.0236442
RNY4P37	0
HAUS1	4.50538
RNU6-1278P	0
RP11-63I8.1	0
LOXHD1	0.222813
RP11-742D12.1	0
RP11-742D12.2	1.39612
RP11-687F6.5	2.39029
RP11-687F6.4	0
RP11-776B3.1	0
KATNAL2	3.28017
ELOA3D	0
ELOA3C	0
ELOA3B	0
ELOA3	0
ELOA2	0.025336
RP11-49K24.3	0.446737
RP11-49K24.4	0
RP11-49K24.8	0.310657
RP11-49K24.5	0.248018
SKOR2	0
RNU6-1131P	0
CTD-2130O13.1	0
MIR4527	0
RP11-157P23.1	0
RP11-157P23.2	0
TPMTP1	0.056342
RP11-767C4.1	0
SMAD2	2.85335
RP11-380M21.1	0
RP11-380M21.4	0
RP11-380M21.3	0
ZBTB7C	2.35262
RP11-246E12.2	0
RNU6-708P	0
C18orf12	0
RNA5SP456	0
RP11-23B5.2	0
POLR3GP2	0
RP11-426J5.3	0.219618
RP11-426J5.1	0
MIR4743	0
RP11-426J5.2	0
RP11-46D1.2	0
RP11-484L8.1	0
RP11-1058N17.1	0.110021
RP11-15F12.6	0
RP11-15F12.1	0
MIR4744	0
RP11-15F12.3	0
RP11-30L3.2	0
RP11-110H1.9	0
PRR13P4	0
RP11-110H1.4	0.26013
MIR1539	0
SNORD58C	0
SNORD58A	0
SRP72P1	0
RP11-110H1.8	0
LIPG	0.0937068
SMUG1P1	0
RP11-813F20.2	0
SNHG22	0.577915
MYO5B	1.37732
Y_RNA	0
RNA5SP457	0
RP11-813F20.4	0
ADAD1P2	0
RP11-689E3.2	0
MIR4320	0
RN7SL310P	0
CFAP53	1.49647
RP11-699C17.1	0.598796
RP11-1030E3.1	0
RP11-1030E3.2	0
RNA5SP458	0
SKA1	0.148711
RPLP0P11	0
RP11-10I6.2	0
HNRNPA3P16	0
RPL17P46	0
Y_RNA	0
ELAC1	2.10806
SRSF10P1	0
MEX3C	4.75125
RNU1-46P	0
LINC01630	0.289729
SS18L2P2	0
RP11-267C16.2	0
RSL24D1P9	0
RP11-440L16.1	0
RPS8P3	0
RP11-25O3.1	0.115597
DCC	2.01421
RP11-7K9.2	0
VN1R76P	0
MIR4528	0
RP11-671P2.1	0
LINC01919	0
LINC01917	0
RPL29P32	0
RP11-116K4.1	0
SNORA37	0
RP11-850A17.1	0.149954
STARD6	0.219374
C18orf54	0.736127
SNRPGP2	2.80611
RP11-61D1.3	0
RP11-61D1.2	0
RP11-289E15.1	0
DYNAP	0
RPSAP57	0
RP11-99A1.2	0
RP11-839G9.1	0.114985
CCDC68	2.44165
MAP1LC3P	0
LINC01929	0.0281357
RNA5SP459	0
TCF4-AS1	0
MIR4529	0
TCF4-AS2	0
RPL21P126	0
RP11-397A16.1	0
LINC01415	0.475811
RP11-397A16.3	0
LINC01416	0.0154069
CTD-2008L17.1	0
CTD-2008L17.2	0.0404378
LINC01905	0
RP11-456O19.5	0
SNORA73	0
LINC01539	0
RP11-456O19.3	0
Y_RNA	0
RP11-383D22.1	0
U3	0
WDR7-OT1	0
LINC-ROR	0
CTD-2526M8.3	0
BOD1L2	0
CTD-2526M8.2	0
RNU6-737P	0
RP11-714M23.2	0.00976616
ONECUT2	0.629394
RP11-706P11.2	0.478957
RP11-35G9.3	0.291129
RP11-35G9.5	0.358463
ATP8B1	1.59795
RNU6-742P	0
RSL24D1P11	0.107707
LINC01897	0
HMGN1P30	0
RP11-718I15.1	0
RP11-845C23.2	0.0306917
RP11-1151B14.2	0
RP11-1151B14.3	0
RP11-1151B14.1	0
ALPK2	0.0274391
RP11-1151B14.5	0
RP11-1151B14.4	0
RP11-126O1.2	0
SNORA108	0
RPL9P31	0
RP11-126O1.6	0
RP11-126O1.5	0.729393
MALT1	2.89917
RP11-126O1.4	0
MRPL37P1	0
RP11-108P20.2	0.0908984
RNU6-219P	0
LINC01926	0
U8	0
RNU2-69P	0
OACYLP	0.0599523
RP11-685A21.1	0
GRP	2.03174
RAX	0
CPLX4	0
RP11-27G24.1	0
CCBE1	0.770866
RP11-27G24.3	0
RP11-760L24.1	0
RP11-2N1.1	0
RP11-2N1.2	0
RP11-2N1.3	0
RPS26P54	0
GLUD1P4	0
RP11-824M15.3	0
PMAIP1	1.53701
RP11-866E20.1	0
NFE2L3P1	0
RN7SL342P	0
SDCCAG3P1	0
RP11-866E20.3	0
FAM60CP	0
RNU6-567P	0
RP11-795H16.3	0
RPS3AP49	0.0394664
RNU4-17P	0
RP11-795H16.2	0
RP11-396N11.1	0
MC4R	1.4826
RP11-325K19.3	0
MRPS5P4	0
RP11-325K19.6	0
RP11-325K19.2	0
RP11-325K19.1	0
CTBP2P3	0
HMGN1P31	0
RNU6-116P	0
RPL30P14	0
RP11-879F14.3	0
RP11-879F14.2	0.196197
RP11-879F14.1	0
RP11-1096D5.2	0
LINC01544	0
RNF152	1.54731
PIGN	1.27095
RPIAP1	0
RP11-173A16.2	0.0276251
RP11-173A16.1	0.16776
TNFRSF11A	1.60875
Y_RNA	0
RP11-640A1.3	0
RPL17P44	0
RP11-640A1.4	0
ACTBP9	0.0221272
ZCCHC2	4.51326
RP11-120K19.4	0.413322
RP11-120K19.3	0.055186
RN7SL705P	0
RNU6-142P	0
BCL2	3.81397
RP11-299P2.1	0
RP11-299P2.2	0
RP11-635N19.2	0.0386392
SERPINB5	0.0338221
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0
SERPINB13	0.0272426
SERPINB4	0
SERPINB11	0
SERPINB3	0
SERPINB7	0.0126922
SERPINB2	0.132026
SERPINB10	0
HMSD	0.552709
RP11-793J2.1	0.75346
SERPINB8	1.29918
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0
RP11-775G23.1	0
CDH7	0.834361
RP11-389J22.1	0
RP11-389J22.3	0
PRPF19P1	0
CDH19	0.892115
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0
CTD-2541J13.1	0.630389
DSEL	2.96824
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0.0238062
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.239133
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	1.34873
RP11-734B5.2	0.0697563
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0
RP11-861L17.4	0.113424
RP11-861L17.2	0
RP11-674P19.2	0.0300098
RP11-17E3.1	1.64444
RP11-465I4.3	0
RP11-465I4.2	0.170854
RP11-543H23.1	0.010478
RP11-543H23.2	0
CD226	0.115505
RTTN	1.27743
SOCS6	4.04841
LINC01909	0.22756
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0.751992
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
HNRNPA1P11	0.127508
RNA5SP460	0
MIR548AV	0
RP11-169F17.1	0
CTD-2354A18.1	0
RP11-126K15.1	0.0504078
RN7SL401P	0
RP11-25L3.3	0
RP11-25L3.1	0
FBXO15	0.782335
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	0.960498
LINC01922	0
RP11-231E4.5	0.109519
RP11-231E4.3	0
ZNF407	2.14698
RP11-405M12.3	0.164237
RP11-405M12.4	0.286625
Clostridiales-1	0
RP11-405M12.2	1.21144
RP11-321M21.4	0.195555
RP11-321M21.3	0
SMIM21	0.0102569
RP11-321M21.1	0.0438483
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0
RP11-94B19.6	0.160315
LINC01893	0
RP11-94B19.5	0
RP11-94B19.2	0
RP11-94B19.7	0.0393506
RP11-94B19.3	0
RP11-94B19.4	0.0642055
ZNF516	3.79073
RP11-504I13.3	0.079934
RP11-504I13.2	0.00983891
RP11-17M16.2	0.746728
C18orf65	0.433932
LINC00908	0.0180668
LINC00683	0.155897
LINC01927	0.0590663
LINC01879	0.0368897
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	1.08351
RNU6-346P	0.240682
RP11-162A12.4	3.0908
ZNF236	4.09022
RPL26P35	0
Metazoa_SRP	0
RP11-162A12.3	0.0183748
RP11-862L9.3	0.189681
RP11-862L9.2	0.355335
RP11-4B16.3	0.940271
RP11-4B16.1	0.0281574
RP11-4B16.4	0.106509
RP11-751H17.1	0
GALR1	0.502968
RP11-176N18.2	0
SNORA25	0
BDP1P	0
RP11-63N3.1	0
RP11-63N3.2	0
RNA5SP461	0
LINC01029	0
RP11-671C19.2	0
RNU6-655P	0
RP11-100K18.1	0
RP11-451L19.1	0
RP11-123I22.1	0
Y_RNA	0
RP11-715C4.1	0
CTD-2382H12.2	0
CTD-2382H12.1	0
SALL3	2.78252
RP11-849I19.2	0.0207592
CTD-2286N8.2	1.28572
CTD-2286N8.1	0.0496724
RP11-800A18.4	0
RP11-800A18.3	0.0396976
NFATC1	1.03535
RP11-196B3.1	0
RP11-196B3.3	0
RP11-196B3.2	0
RP11-196B3.4	0
RP11-567M16.1	0.093912
RP11-567M16.2	0
RP11-567M16.3	0
RP11-567M16.6	4.07094
CTDP1	4.17139
RP11-567M16.5	0
RP11-154H12.2	0
RP11-154H12.3	0
KCNG2	1.10915
RP11-248M19.1	1.13367
RBFADN	0.992483
SLC25A6P4	0.128717
RP11-795F19.5	0.842496
PARD6G-AS1	0.777405
PARD6G	1.88184
AC139100.3	1.53814
WASH5P	0.320299
AC008993.2	0
LLNLR-222A1.1	0
AC008993.3	0
FAM138F	0
OR4G3P	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
AC092192.1	0
SEPT14P19	0
CICP19	0
LLNLF-173C4.2	0
LLNLF-173C4.1	0
LINC01002	0.467755
RNU6-1076P	0
CTD-3113P16.11	0.168552
THEG	0.335834
AC010641.1	0.0962562
RNA5SP462	0
ODF3L2	0.393008
MADCAM1	3.97836
AC005775.2	1.24635
GZMM	0.753228
AC009005.2	0.419186
AC005559.3	0.0569496
AC004449.6	1.00915
AC004156.3	0.413322
PRSS57	0
RPS2P52	0
MISP	0.21825
AC006273.4	0.0956821
LINC01836	0.069976
MIR4745	0
AZU1	1.99892
PRTN3	3.31441
ELANE	0.798217
CFD	3.36197
RNU6-9	0.857329
KISS1R	0.875888
ARID3A	1.44701
AC005391.2	0
LLNLR-260G6.1	0
LLNLR-284B4.2	0
GRIN3B	0.142597
LLNLR-284B4.1	0
RNU6-2	1.45719
CNN2	1.74155
HMGB2P1	0
AC004221.2	2.33702
CIRBP-AS1	1.40792
EFNA2	0.933308
RPS15P9	0
AC004623.3	4.02194
LLNLR-307A6.1	1.64698
AC005329.7	2.20235
CTB-25B13.5	1.81813
CTB-25B13.12	2.1146
PCSK4	4.63859
ADAMTSL5	1.08114
CTB-25B13.9	0.94468
PLK5	4.62113
RN7SL477P	0.122199
RNU6-1223P	0
Metazoa_SRP	0
AC005256.1	0
ONECUT3	0.0132438
ATP8B3	0.171261
MIR1909	0
CTB-31O20.4	1.22283
CTB-31O20.6	0
CTB-31O20.8	0.0635693
ADAT3	1.17764
CSNK1G2-AS1	0.034833
AC005306.3	3.83588
LLNLR-304A6.1	0.0589402
LLNLR-304A6.2	0.13404
AC007136.1	0
AC004490.1	0.212182
MIR1227	0
AMH	3.62518
MIR4321	0
JSRP1	0.405085
C19orf35	0.250472
LINGO3	4.16149
TMPRSS9	0.209646
MIR7108	0
LINC01775	0
RNU6-993P	0
ELOCP28	0.105824
RN7SL121P	0
CTC-265F19.2	0.0351074
MIR7850	0
CTC-265F19.3	0
CTC-265F19.1	0.0407027
AC006538.8	0.0838947
ZNF555	1.16837
AC006130.3	0
ZNF556	0.0851121
AC006130.4	0
AC119403.1	0
ZNF57	2.87264
AC006277.2	0.909039
ZNF77	2.39046
AC006277.3	0.64461
TLE6	0.533917
AC005262.3	0
AC005262.4	0
AC005264.2	0.0361332
S1PR4	0.606013
AC010649.1	0
AC007792.1	0.122136
AC005514.2	0
SMIM24	4.92639
SNORD38	0
C19orf71	4.80214
AC005786.5	0
AC005786.6	0
AC005786.3	0
GIPC3	0.506164
TBXA2R	0.635725
CACTIN-AS1	0.330967
AC004637.1	0.0504517
TJP3	0.284999
AC005954.3	0.427721
AC005954.4	0.502991
RAX2	0.0595753
AC005777.3	0.118404
FTLP5	0
RN7SL202P	0
NMRK2	0.513955
MIR637	1.46801
SNORD37	0
CTD-2622I13.3	0.540872
Metazoa_SRP	0
CREB3L3	1.47681
EBI3	1.16286
AC005578.3	0.0399176
TMIGD2	0.722152
STAP2	2.41858
AC007292.7	0.690264
AC007292.4	0
EIF1P6	0
AC007292.3	0.722323
AC007292.6	4.22042
CTB-50L17.5	0
MIR4746	0
CTB-50L17.7	1.37506
CTB-50L17.8	1.76578
CTB-50L17.9	1.95206
CTB-50L17.16	0.279469
PLIN4	3.5867
PLIN5	4.29466
LRG1	0.17482
CTB-50L17.2	0
DPP9-AS1	0.406434
MIR7-3	0
AC005523.3	0.767062
FEM1A	1.68654
CTC-518P12.6	0
ARRDC5	0.070323
UHRF1	0.556305
MIR4747	0
CTC-482H14.5	0
RPL32P34	0
LLNLR-304G9.1	0.0923521
ZNRF4	0.122541
TINCR	4.22449
SNRPEP4	1.32724
CATSPERD	0
PRR22	2.94891
NRTN	0.0907878
FUT6	0.00638851
FUT3	0.0712968
AC024592.9	0
FUT5	0.0472896
AC104532.3	0
VMAC	2.05549
AC104532.4	0.897664
CTC-232P5.1	0.585704
RFX2	2.73666
CTC-232P5.3	0
CTC-232P5.4	0.0480686
CTB-66B24.1	0.480071
ACSBG2	0.0803124
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.0662302
CTB-180A7.3	0
PSPN	2.85918
CTB-180A7.6	0
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
CRB3	0.25782
DENND1C	1.50953
CTD-2396E7.11	0.418444
TNFSF9	4.69102
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	0.0428014
RPL7P50	0
TNFSF14	0.0421447
CTD-3128G10.7	0.206036
MIR6791	0
CTD-3128G10.6	0.119882
SH2D3A	0.0938755
VAV1	1.38505
ADGRE1	0.0319931
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	0.111537
RP11-1137G4.3	0
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	1.5997
CTB-133G6.1	0.0555756
CTB-133G6.2	0.455587
PEX11G	3.00581
C19orf45	0.520015
MIR6792	0
PCP2	0.148256
CTD-3214H19.6	0.163927
STXBP2	2.40352
RPS27AP19	0
RETN	0.129859
MCEMP1	0.228235
FCER2	0.0536959
CLEC4G	3.25196
CD209	0.127843
RPL21P129	0
CLEC4M	0.108343
CLEC4GP1	3.93123
EXOSC3P2	0
LYPLA2P2	0
RNA5SP463	0
LRRC8E	0
CTD-3193O13.12	0.0441305
CTD-3193O13.1	1.06443
CTD-3193O13.8	2.0812
CTD-2325M2.1	1.36329
CCL25	0.160416
FBN3	0.427539
CTD-3020H12.3	0
CTD-3020H12.4	0.316501
CTD-2550O8.7	0.0869605
RAB11B-AS1	2.56704
MIR4999	0
RP11-886P16.6	0.0522813
RP11-886P16.10	0.0901027
PRAM1	1.21462
MYO1F	1.50338
AC092316.1	0
AC130469.1	0.213152
AC130469.2	0.535686
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
ZNF558	3.27578
CTD-2529P6.3	0.4536
MBD3L1	0
CTD-2529P6.4	0
MUC16	0.00262809
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.167781
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
CTC-325H20.4	2.92947
ZNF699	0.404633
ZNF559	2.28398
CTC-325H20.7	0.344678
ZNF177	2.01657
ZNF559-ZNF177	0.562727
CTC-325H20.8	0.523946
ZNF560	0.0227121
CTC-543D15.3	0.0992737
CTC-543D15.1	0
ZNF426	2.49413
ZNF121	3.58616
ZNF561	3.63495
ZNF561-AS1	4.08772
ZNF562	2.97795
RPS4XP22	0.278247
ZNF812P	0.0966589
CTD-3116E22.8	0.290086
CTD-3116E22.6	0
CTD-3116E22.7	2.45923
ZNF846	3.553
CTD-2623N2.3	1.72001
UBE2L4	0.304534
CTD-2623N2.5	0
SNORA70	0.38507
RPL10P15	0.838418
CTD-2623N2.11	0.391688
CTD-2553C6.1	0.298
RDH8	0
C3P1	0.00525943
MIR5589	0
CTD-2240E14.4	0.319028
ANGPTL6	0.775887
SNORD105	0
SNORD105B	0
S1PR2	1.12144
MIR4322	0
CTD-2369P2.5	0.0456938
CTD-2369P2.4	0
ICAM1	1.70464
CTD-2369P2.8	0
AC114271.2	2.6522
ICAM3	0.384326
CTC-429L19.3	0.189308
S1PR5	4.84134
RNU7-140P	0
MIR1238	0
AP1M2	0.335201
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	0.786897
AC007229.3	0.15391
CTC-215O4.4	0.105463
RN7SL192P	0.0884346
uc_338	0
MIR6886	0
SPC24	0.77533
DOCK6	4.89571
CTC-510F12.2	2.82993
CTC-510F12.3	0.357392
ANGPTL8	0.831254
TSPAN16	0.0973603
CTC-510F12.4	0.202926
CTD-2342J14.6	1.09494
SWSAP1	0.943508
RGL3	3.54503
Y_RNA	0
CCDC151	3.99848
MIR7974	0
RN7SL833P	0.114197
CTC-398G3.1	0.190977
CTC-398G3.2	0.172635
CNN1	3.31468
ZNF627	4.228
ACP5	0.263193
GAPDHP76	0
ZNF887P	0.073425
HNRNPA1P10	0.429559
ZNF833P	1.61182
ZNF823	1.35949
CTC-499B15.6	0
CTC-499B15.1	0
CTC-499B15.7	0
ZNF491	0.810986
ZNF440	2.61638
CTC-499B15.8	0.10804
ZNF439	3.67725
AC020951.1	0.0849836
ZNF69	0.918657
ZNF700	4.17565
CTD-2006C1.12	0.51432
ZNF763	1.76722
CTD-2006C1.2	0.731014
RNA5SP464	0
ZNF433	2.17898
RNA5SP465	0
ZNF878	0.111276
ZNF844	2.44186
RNA5SP466	0
Y_RNA	0
ZNF788	0.578314
ZNF20	1.21345
RSL24D1P8	0.101866
RNA5SP467	0
CTC-359D24.3	1.25232
ZNF625	0.870371
ZNF136	3.57354
CTD-2666L21.1	0.997292
ZNF44	2.44668
CTD-2666L21.3	0.246316
CTD-2666L21.2	0.0455094
ZNF563	0.972196
ZNF442	0.37873
RPS29P23	0
CTD-3105H18.4	0.776248
ZNF799	1.47274
ZNF443	2.48944
CTD-3105H18.7	0.0447771
ZNF709	1.51391
MTND2P40	0.0289153
MTCO1P27	0
MTCO2P27	0
MTATP6P27	0
PPIAP20	0
ZNF564	3.35059
CTD-2192J16.21	0.17516
CTD-2192J16.11	0.219859
PGK1P2	0.179772
ZNF490	1.28596
RPL10P16	3.16115
CTD-2192J16.26	1.70203
CTD-2659N19.11	0
SNORD41	0
CTD-2659N19.4	0
BEST2	0.0511004
CTD-2659N19.9	0
MIR5684	0
RTBDN	4.61022
CTD-2265O21.3	0.212573
MIR6794	0
CTD-2265O21.7	0
KLF1	0.191235
RPS6P25	0.49652
SYCE2	0.946677
MIR5695	0
FARSA-AS1	0
MIR6515	0
DAND5	0.305976
CTC-239J10.1	0.198969
AC007787.2	0.0363906
AC007787.3	0.466868
LYL1	2.03234
AC005546.2	0
CTC-250I14.3	0
RPL12P42	0.0913342
CTB-5E10.3	0
ZSWIM4	3.51852
CTD-3252C9.2	0
RN7SL619P	0
CTD-3252C9.4	2.90713
MIR24-2	0
MIR27A	0
MIR23A	0
MIR181C	0
MIR181D	0
C19orf57	1.98019
PODNL1	0.766874
RFX1	4.77743
CTB-55O6.13	0.0984918
RLN3	0
CTB-55O6.4	0
IL27RA	3.97581
PALM3	3.68247
EEF1DP1	0.342825
C19orf67	0.112191
CTB-55O6.10	0
ASF1B	0.118018
CTB-55O6.12	1.77867
RN7SL231P	0
CTD-2189E23.1	0.222739
CTD-2189E23.2	0
LINC01841	0
LINC01842	0.139393
ADGRE5	3.10362
CTC-548K16.6	0.149264
PTGER1	0.387996
SNRPGP15	2.14223
CLEC17A	0.107552
RN7SL337P	0
RN7SL842P	0
