Name	Skin - Sun Exposed (Lower leg)
RP11-420K14.8	0
BRI3BPP1	0
ZNF43	2.11156
BNIP3P27	0.0724187
ZNF208	0.145754
MTDHP2	0
AC003973.3	0.40299
BNIP3P28	0.034085
AC003973.4	0
AC003973.5	0
ZNF257	0.3436
BNIP3P29	0
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.0850791
MTDHP5	0
VN1R85P	0
ZNF676	0.196399
BNIP3P30	0.101133
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	0.656537
ZNF98	0.0311622
AC011516.1	0
BNIP3P32	0
AC025811.3	0
BNIP3P33	0
ZNF209P	0
AC004004.2	0
CTC-457E21.1	0
LINC01233	0
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0
CTC-457E21.5	0
CTC-457E21.4	0
LINC01785	0
CTC-457E21.7	0
ZNF492	0.145699
CTC-457E21.9	0
ZNF849P	0.035443
RPL34P33	0.319499
CTC-451A6.5	0
VN1R87P	0
ZNF99	0.0212189
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	0.0392768
BNIP3P36	0
LINC01859	0
LINC01858	0
CTD-2291D10.3	0
CTD-2291D10.4	0.0693231
ZNF730	0.0544259
BNIP3P37	0
RP11-369G6.2	0
SNX6P1	0
RP11-15H20.2	0
ZNF724	0.345421
BNIP3P38	0
IPO5P1	3.73028
RP11-15H20.6	1.33922
VN1R90P	0
VN1R91P	0
CTB-176F20.3	0.513921
BNIP3P8	0
CDC42EP3P1	0
LINC01224	0.188173
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0.0243743
ZNF675	4.12222
RP11-359H18.2	0
RPS27P29	0.251535
VN1R93P	0
ZNF681	1.04692
BNIP3P39	0.434446
RP11-255H23.4	0.517597
RP11-255H23.5	0.184263
ZNF726	0.945969
CTB-92J24.3	0.0920053
CTB-92J24.2	1.13094
ZNF92P3	0.0563061
RNA5-8SP4	0
CTD-2017D11.1	1.21877
CTD-2017D11.2	1.20309
BNIP3P40	0.121819
CTD-2027I19.3	0.365437
CTD-2027I19.2	1.12067
ERVK-28	0
CTB-151G24.2	0
LINC00662	1.47072
CTC-459F4.1	0.712484
CTC-459F4.3	1.0553
CTC-459F4.9	1.29306
CTC-459F4.6	0.381721
SLC25A1P5	0
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0.0369983
CTC-459F4.8	0
AC005758.1	0
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0208033
AC005307.3	0.0466342
MAN1A2P1	0
AC007795.1	0
AC011524.1	0.369315
AC008991.1	0.252667
AC011524.2	0
AC011524.3	0
LINC00906	0.150581
RNA5SP470	0
LINC01532	0
CTB-32O4.2	0.48177
CTB-32O4.3	0.230553
CTB-32O4.4	0
RN7SL340P	0
CTC-525D6.1	0
CTC-525D6.5	0
CTC-525D6.2	0
CTC-525D6.3	0
VSTM2B	0.0406191
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.391089
CTC-448F2.4	0.242551
TAF9P3	1.12149
CTC-448F2.6	3.63925
AC005597.1	0
ZNF536	0.231031
CTD-2001J20.1	0.0849923
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0.0148931
LINC01791	0
TSHZ3	4.74236
AC007796.1	0.0832761
CTC-439O9.1	0.400327
AC008992.1	0
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
AC007773.2	0.364038
SNORA68	0.865179
RPS12P31	0.122766
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0.297936
CTD-2538C1.2	3.04598
CTD-2538C1.3	0
TDRD12	0.122954
CTD-2085J24.5	0
SLC7A9	0.376675
CTD-2085J24.3	0
RN7SKP22	0
RPL31P60	0
FAAP24	1.99988
CTC-461H2.2	0
CTC-461H2.3	0
WDR88	0.463841
CTD-2540B15.10	0
SLC7A10	0.28875
CTD-2540B15.6	0
CTD-2540B15.12	0.0499147
CTD-2540B15.9	0.650686
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0.0627103
CHST8	0.320242
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0.0562387
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0.367437
AC010504.2	0.564677
RN7SL154P	0
CTD-2588C8.8	0
WTIP	4.58952
RPS26P55	0
ZNF807	0.100794
SCGB2B2	0.848586
CTD-2553L13.7	0.255773
SNORD111	0
CTD-2553L13.4	0.0892844
CTD-2553L13.5	0.209849
CTD-2553L13.9	2.06114
ZNF181	2.59742
ZNF599	2.55533
CTC-523E23.10	0.0588033
LINC01801	0.275947
CTC-523E23.1	0.2874
CTC-523E23.9	0
CTC-523E23.5	0.199134
CTC-523E23.11	3.12805
LOC401913	0.0382258
LINC00904	0
CTC-523E23.14	0
CTC-523E23.15	0
LINC01838	0
ZNF30-AS1	0.145044
ZNF30	2.95291
CTC-523E23.3	1.09298
ZNF792	2.3645
CTD-2527I21.7	0
CTD-2527I21.14	2.73869
SCN1B	2.69323
HPN	0.578795
HPN-AS1	0.0791005
CTD-2527I21.15	1.14372
CTD-2527I21.5	0.25246
FXYD7	1.77108
FAM187B	0.0971005
FAM187B2P	0.209232
AC002128.5	0.450812
AD000684.2	1.79702
HAMP	0.60267
MAG	0.19051
CD22	0.255333
U62631.5	0
MIR5196	0
FFAR1	0.0207195
FFAR3	0
GPR42	0
EEF1A1P7	0.200851
LINC01531	0.0387818
RN7SL491P	0
AC002511.2	0.688295
AC002511.3	0.39457
FFAR2	0.875908
GAPDHS	1.21289
ATP4A	0.0647723
LLNLF-96A1.1	0.145291
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
ETV2	1.99659
UPK1A-AS1	0.462274
TYMSP2	0
ZBTB32	0.221904
AC002398.11	0.458009
AC002398.12	0
LINC01529	0.263356
PRODH2	0.0132897
NPHS1	0.0220196
KIRREL2	0.0386273
APLP1	0.763564
RN7SL402P	0
AD000864.6	0.194927
HCST	4.03538
AF038458.3	0.101432
AF038458.4	0
AF038458.5	0.207066
SYNE4	2.65204
AC002116.7	0.63044
WDR62	4.47771
LLNLR-276H7.1	0.119015
OVOL3	0.291182
AD001527.4	2.98311
AD001527.7	0.414097
AC002984.2	0.0727748
ZNF565	2.47225
Y_RNA	0
CTD-3162L10.1	0.318427
LINC00665	3.02181
ZFP14	3.30134
CTD-3162L10.3	0
CTD-3162L10.4	0
ZFP82	1.04605
CTD-3162L10.5	0
ZNF566	2.83361
CTD-2630F21.1	1.13848
CTBP2P7	0.223232
AC092295.4	0
ZNF529-AS1	2.54064
ZNF382	0.360347
ZNF461	3.47776
CTD-3234P18.6	0.798784
LINC01534	2.56107
ZNF567	2.9032
ZNF850	0.96953
CTD-2162K18.4	0.152821
CTD-2162K18.3	0.0297107
ZNF790-AS1	3.91245
ZNF790	2.42763
Y_RNA	0
ZNF829	1.34792
RPL31P61	0.170043
ZNF568	1.85169
ZNF420	4.15484
CTD-2293H3.3	0
CTD-2293H3.2	0.0815816
CTD-2293H3.1	0.0844639
ZNF585A	2.20244
CTC-454I21.4	0
ZNF585B	3.77253
ZNF383	3.87476
LINC01535	0.206865
CTD-3220F14.1	0.258924
CTD-3220F14.3	0.775647
CTD-3220F14.2	0.866695
ZNF527	1.66418
CTD-2086O20.1	0.0335177
ZNF569	1.57546
ZNF570	1.825
ZNF793-AS1	1.11593
CTD-3064H18.2	0
ZNF793	2.15866
CTD-3064H18.4	0.186547
ZNF571-AS1	0.770242
ZNF571	2.02094
ZNF540	2.94096
ZFP30	2.80686
ZNF781	0.308229
CTD-2528L19.3	0.153188
ZNF607	3.40762
CTD-2528L19.6	4.62059
ZNF573	1.40737
CTD-2554C21.1	0.523023
CTD-2554C21.2	0.508372
AC016582.2	0.125074
WDR87	0.0678941
CTC-244M17.1	0
CTC-450M9.1	0.181624
CTB-102L5.7	0.300856
CTB-102L5.8	1.30182
RN7SL663P	2.5355
DPF1	0.383351
Y_RNA	0
CATSPERG	1.94366
AC005625.1	0
GGN	0.859936
SPRED3	1.31709
RASGRP4	1.74424
RYR1	2.64248
AC067969.1	0
AC067969.2	0
MAP4K1	2.55397
CTB-186G2.1	0
CTB-186G2.4	0
CAPN12	3.19208
CTD-2540F13.2	1.06459
RNU6-140P	0.655362
LGALS4	1.90936
AC104534.2	0.973014
AC008982.2	2.08022
RINL	2.64255
CTC-360G5.6	0
CCER2	4.58369
CTC-360G5.9	0.584989
CTB-189B5.3	0.0553533
CTC-218B8.3	0.111432
SYCN	0.654208
IFNL3P1	0.202565
IFNL3	0.0581025
IFNL4	0.0558635
MSRB1P1	0.117435
IFNL4P1	0
IFNL2	0.102231
IFNL1	0
LRFN1	2.12494
CTC-246B18.8	0.768902
CTC-246B18.10	0.755594
RN7SL566P	2.75429
MIR4530	0
DLL3	0.0727756
SELENOV	0.0339336
EID2B	1.91488
CTB-60E11.9	0
TDGF1P7	0
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0
RPS29P30	0
LGALS16	0
LGALS17A	0.0141771
AC093063.2	0
RPS29P27	0
LGALS14	0
AC006133.7	0
CLC	0
LEUTX	0
LLNLR-268E12.1	0.932261
MIR6719	0
PRR13P5	0.719978
ZNF546	0.868753
CTC-471F3.5	0.799062
ZNF780B	2.37773
ZNF780A	2.27128
AC005614.3	0
VN1R96P	0
TTC9B	0.252474
CNTD2	0.424739
CTC-425O23.2	0.512421
MIR641	0
RNU6-945P	0
Y_RNA	0
Y_RNA	0
CTC-425O23.5	1.62969
MIR6796	0
HIPK4	0.421835
PRX	4.97358
CTC-492K19.7	0
CTC-492K19.4	0.756693
Metazoa_SRP	0
SPTBN4	0.915161
RNU6-195P	0.298967
CTC-490E21.14	0.780194
CYP2T1P	2.23778
CYP2F2P	0.292543
CTC-490E21.10	1.23573
CTC-490E21.11	2.72424
CYP2A6	0.306332
CYP2A7	0.0533787
CYP2G1P	0.0942192
CTC-490E21.13	0
CYP2B7P	0.327889
AC092071.1	0
CYP2B6	0
CYP2A7P1	0
CYP2G2P	0
CTD-2356P16.6	0
CYP2A13	0
CYP2F1	0
CYP2T3P	0
RPL36P16	0
RN7SL718P	0
CYP2S1	4.60917
CTD-2195B23.3	0.757414
RN7SL34P	0.147955
B9D2	4.02752
CTC-435M10.12	1.83744
CTC-435M10.10	0
Metazoa_SRP	0
ERICH4	0.260545
PCAT19	3.21577
AC005795.1	0.255663
PLEKHA3P1	0.0520124
AC006129.1	0.501305
LINC01480	0.794994
AC006129.2	0.109153
CEACAM21	0.252364
AC006129.3	0
CEACAMP3	0
CEACAM4	0.387004
DNAJC19P3	0
AC005626.3	0
AC005794.1	0
CEACAM7	1.12049
CEACAM5	3.9513
AC011513.4	0
CEACAM3	0.0358265
HNRNPA1P52	0
AC020956.3	0
LYPD4	0
DMRTC2	0
MIR6797	0
CD79A	0.42036
CTD-2575K13.6	0.699018
ATP1A3	0.232322
GRIK5	1.41493
POU2F2	1.4308
CTC-378H22.1	0
MIR4323	0
CTC-378H22.2	0.12108
AC006486.10	0.19339
PRR19	0.433749
TMEM145	0.36478
MIR8077	0
LIPE-AS1	0.611707
CXCL17	0.355574
RNU4-60P	0
CTB-50E14.5	2.8156
CEACAM1	4.34669
CEACAMP2	0
CEACAM8	0.0161663
CEACAMP1	0
CEACAMP5	0
RPS10P28	0.106144
PSG3	0
PSG8	0
CEACAMP6	0
PSG8-AS1	0
PSG10P	0
PSG1	0
PSG6	0
PSG7	0.144297
CEACAMP7	0
CTC-490G23.6	0.0861256
PSG11	0
CEACAMP8	0
PSG2	0.0103075
CEACAMP9	0
AC005392.13	0
PSG5	0.110535
PSG4	1.56058
CEACAMP10	0
PSG9	0.0124795
CEACAMP11	0
CEACAMP4	0
CTC-490G23.2	0
CD177	0.280864
CTC-490G23.4	0
CD177P1	0
TEX101	0.658381
ZNF575	2.1102
L34079.3	0
L34079.4	0
SRRM5	0.968545
PLAUR	4.75105
RN7SL368P	0
LLNLR-271C9.1	0.0916625
IRGC	0.064433
ZNF283	1.88282
ZNF404	2.20903
RP11-15A1.4	0.489274
RP11-15A1.3	0.871554
RP11-15A1.2	0.0864782
ZNF221	0.583058
ZNF155	4.16984
RP11-15A1.8	0.598431
RP11-15A1.9	0.307649
RP11-15A1.7	0.132685
ZNF230	2.6494
AC067968.3	0
ZNF222	2.33896
ZNF223	3.85019
ZNF284	4.46677
RNU6-902P	0
AC084219.4	0.364592
ZNF225	2.32656
ZNF234	3.71431
ZNF235	2.43333
CTC-204F22.1	0.322078
ZNF233	0.427623
CTC-512J12.7	0.470307
NDUFA3P1	0.17021
ZNF112	2.94228
ZNF285	0.286834
ZNF229	0.697133
ZNF285B	0.209147
ZNF180	4.24612
CEACAM20	0.0164057
AC138472.6	0
CEACAM22P	0.0454163
AC138472.4	0
IGSF23	0
CTB-171A8.1	0.361027
MIR4531	0
CEACAM16	0.0218615
snoZ6	0
MIR8085	0
SNORA70	0
AC092066.6	0
CTB-129P6.4	0.688712
APOC1P1	0.104509
APOC4	0
APOC2	1.08189
CTB-129P6.11	0.755177
RNU6-611P	0.368665
CTB-179K24.3	0.985266
EIF5AP3	0.214211
AC005757.6	0.10561
AC006126.3	0.67401
EXOC3L2	1.87433
RPS16P9	0
CD3EAP	3.16563
MIR6088	0
PPM1N	2.3443
GPR4	4.27628
EML2-AS1	0.398642
RN7SL836P	0
MIR642A	0
AC007191.4	1.37245
BHMG1	0
AC074212.6	1.39418
RSPH6A	0.0294571
AC092301.3	1.52161
FOXA3	0.0655425
NANOS2	0
NOVA2	1.45612
MIR769	0
PGLYRP1	0.242714
CTC-344H19.4	0.243861
IGFL4	1.39446
CTC-344H19.6	0.139956
TGIF1P1	0.246375
RPL12P41	0.531606
AC006262.10	0.806102
IGFL1	1.80792
AC006262.11	1.92746
IGFL1P2	0
RNU6-924P	0
AC007193.10	2.60073
LLNLF-187D8.1	0.0236279
PNMAL1	1.46277
PPP5D1	0.374929
PNMAL2	3.77407
CTB-158D10.3	0
LLNLR-276E7.1	0.135167
AC011551.3	0.101304
GAPDHP38	0.142593
PTGIR	4.50873
GNG8	0.226208
CTB-12A17.2	0.222309
DACT3	3.16631
DACT3-AS1	0.136728
RN7SL364P	0.305345
MIR320E	0
CTB-174O21.2	0.125169
Y_RNA	0
CTB-147N14.6	0.966819
CTB-147N14.7	0
CTB-147N14.4	0
CTD-2233K9.1	0.248665
MIR3190	0
C5AR1	2.65548
C5AR2	1.20524
MEIS3	4.41808
SLC8A2	0.33231
NAPA-AS1	2.24104
ZNF541	0.619075
RN7SL322P	0
CTD-2571L23.8	0.139443
CTD-3001H11.2	0.959897
GLTSCR1-AS1	0
AC008985.1	0.0586845
SNORD23	2.08918
GLTSCR2-AS1	1.09342
RPL23AP80	0
CTD-2571L23.9	0
TPRX1	0
CRX	0.00757814
TPRX2P	0
LINC01595	0
SULT2A1	0
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C	2.87353
PLA2G4C-AS1	0.0491503
CTC-453G23.5	0.533976
CTC-453G23.4	0
CTC-453G23.7	0.0444486
CTC-453G23.8	0.431028
CARD8-AS1	1.21907
CTC-241F20.4	0
ZNF114	0.201788
CCDC114	1.5229
SYNGR4	0.0725393
GRIN2D	1.12944
KCNJ14	3.60162
CTC-273B12.5	0
LMTK3	3.46127
CTC-273B12.10	0.0788683
FAM83E	3.09642
SPACA4	0.971282
AC022154.7	0.453341
SEC1P	0.503845
NTN5	2.02652
MAMSTR	2.05008
IZUMO1	0.224048
FUT1	2.66074
FGF21	0
RNU6-317P	0
TULP2	0.100059
NUCB1-AS1	0.113112
CTD-2639E6.4	0.525202
DHDH	0.512297
CTD-2639E6.9	0.750568
MIR6798	0
LHB	0.840345
CTB-60B18.10	0.376984
CGB3	0.0421624
NTF6A	0
NTF6G	0
CGB2	0
CGB1	0
NTF6B	0
CTB-60B18.17	0
CGB5	0
CGB8	0.0383964
CTB-60B18.15	0
CGB7	2.80871
CTB-60B18.12	1.92331
CTB-60B18.18	4.70923
KCNA7	0.198592
RN7SL708P	0
C19orf73	3.24426
HRC	3.98737
SLC6A21P	0.0839729
SUMO1P4	0
SLC6A16	2.86144
MIR4324	0
CTC-301O7.4	2.67211
CD37	4.48193
AC010524.4	0.0737189
DKKL1	0.170506
AC010524.2	0.090824
CCDC155	0.0611105
PTH2	0
GFY	0
SLC17A7	3.65581
SNORD33	2.24893
SNORD34	0
SNORD35A	3.42071
MIR150	0
COX6CP7	0
Y_RNA	0
MIR5088	0
CPT1C	2.36009
CTB-33G10.1	3.65243
TSKS	1.57074
RNU6-841P	0
MIR6799	0
AC006942.4	1.21446
MIR6800	0
AC018766.6	1.20763
MIR4749	0
IL4I1	0.471285
SIGLEC11	0.106494
SIGLEC16	0.32254
Metazoa_SRP	0
ZNF473	3.07561
CTD-2126E3.3	0.198066
CTD-2126E3.1	0.319514
CTD-2126E3.5	0.0723977
CTD-2126E3.4	0
IZUMO2	0.0613085
Metazoa_SRP	0.12616
KCNC3	2.56792
NAPSB	2.31274
NAPSA	2.32429
CTB-191K22.6	1.28769
SPIB	0.0742466
MYBPC2	0.294788
FAM71E1	2.3681
ASPDH	0.330367
LRRC4B	1.64031
CTD-2560K21.6	0
SYT3	0.0933937
C19orf81	0.459049
SHANK1	0.589396
GPR32P1	0
GPR32	0
CTD-2568A17.1	0.247956
ACPT	0.706367
CTD-2568A17.8	0.11232
SNORD88A	0
LINC01869	0.586329
KLK15	0.134899
AC011523.2	0
KLK3	0.118011
KLK2	0.0931495
KLKP1	0.0241707
KLK4	0.483915
CTB-147C22.3	0.174499
CTB-147C22.8	0.190521
KLK6	1.87288
CTB-147C22.6	0
CTB-147C22.9	0.330429
KLK12	0.639795
CTC-518B2.9	0.499746
CTC-518B2.10	0.102699
SIGLEC18P	0
SIGLEC9	0.494393
CTD-3187F8.15	0
SIGLEC7	0.201833
SIGLEC19P	0
CTD-3187F8.14	0
CTD-3187F8.6	0
SIGLEC17P	1.50438
SIGLEC20P	0
CTD-3187F8.7	0
SIGLEC21P	0
MIR8074	0
SIGLEC22P	0.202894
CD33	1.86528
SIGLECL1	0
CTD-3187F8.2	0
LINC01872	0
CTD-3187F8.12	0
IGLON5	1.20668
CTD-2616J11.16	0.448877
CTD-2616J11.9	0
CTD-2616J11.10	0.242313
CLDND2	1.2219
NKG7	1.60432
LIM2	0
C19orf84	0
CTD-2616J11.14	0
NIFKP6	0
SIGLEC10	0.731683
CTD-2616J11.3	0
CTD-2616J11.2	0
CTD-2616J11.15	0
CTD-3073N11.5	0
SIGLEC8	0.374182
SIGLEC26P	0
CEACAM18	0
SIGLEC12	0.0456359
CTD-3073N11.7	0
SIGLEC27P	0
SIGLEC6	0.501836
CTD-3073N11.9	0
SIGLEC28P	0
SIGLEC29P	0
ZNF175	3.09504
AC018755.16	0.316467
AC018755.17	0
SIGLEC5	0.172969
RPL9P33	0
LLNLR-470E3.1	0.384656
SIGLEC14	0.390547
RPL7P51	0
SPACA6P-AS	0.128972
MIR99B	0
SPACA6	3.96127
HAS1	2.93585
FPR1	0.953033
FPR2	0.0499615
FPR3	1.56713
AC006272.2	0.0757815
AC074141.3	1.44057
ZNF649-AS1	0.061362
CTC-429C10.7	0
ZNF613	2.77027
ZNF350-AS1	0.294562
ZNF615	4.71642
ZNF614	2.64012
CTC-471J1.11	1.50268
CTC-471J1.2	2.10169
CTC-471J1.10	0
ZNF616	4.58655
CTC-471J1.9	0.130687
RPL37P23	0.851734
CTD-2525I3.2	0.149408
MIR6801	0
CTD-2525I3.3	0.118029
CTD-2525I3.8	0
Y_RNA	0
MIR643	0
CTD-2525I3.5	0.348453
ZNF480	4.49659
CTD-2525I3.6	0.0545739
ZNF610	0.762971
ZNF880	4.62453
ZNF528-AS1	2.65815
CTD-3018O17.5	1.5206
DPPA5P1	0
ZNF534	0.112528
ZNF578	0.202825
CTD-3018O17.6	0
CTD-3099C6.5	0.206603
ZNF808	4.13368
ZNF701	2.90845
CTD-3099C6.7	0
ZNF137P	2.92836
CTD-3099C6.11	2.16098
CTD-3099C6.9	1.90903
ZNF611	2.69886
ZNF28	3.07303
CTD-2102P23.1	0.0839948
ZNF468	4.25683
CTD-2331H12.5	2.39794
ZNF320	3.76968
CTD-2331H12.9	0
ZNF888	3.40897
CTD-2331H12.7	0.717327
ZNF321P	2.75845
ZNF816	3.2314
ZNF702P	0.474961
CTD-2620I22.2	0.0249792
CTD-2620I22.3	0
ERVV-1	0
ERVV-2	0
ZNF415	2.56008
ZNF347	2.48867
ZNF665	0.835833
CTD-2245F17.3	2.77488
NDUFV2P1	1.28122
ZNF677	1.89399
CTD-2245F17.6	2.51755
VN1R2	0
VN1R4	0
CTD-2245F17.9	0
FAM90A27P	0
BIRC8	0
FAM90A28P	0
VN1R6P	0
ZNF845	3.68616
ZNF525	3.82061
ZNF765	2.3646
RPL39P36	0.615763
TPM3P9	4.8423
ZNF813	1.55447
TPM3P6	0.681733
CTD-2224J9.8	0.320972
CTB-167G5.7	0.390141
CTB-167G5.6	0.0245197
CTB-167G5.3	0
RN7SL317P	0
DPRX	0.133268
RNU6-698P	0
CTC-339O9.2	0
MIR512-1	0
MIR512-2	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR519E	0
MIR520F	0
MIR515-2	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
RNU6-803P	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
RNU6-980P	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
RNU6-982P	0
MIR521-1	0
RNU6-751P	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
RNU6-1041P	0
MIR516A2	0
CTC-339O9.1	0
RNU6-165P	0
HMGN1P32	0
SEPT7P8	0
AC008753.3	0.929629
CTD-3022G6.1	0
MIR373	0
AC008753.4	0
NLRP12	0.087422
AC008753.6	0.329672
AC008440.10	3.31437
PRKCG	0.0556085
CACNG7	0.028709
CACNG8	0.130329
CACNG6	0.0373826
CTD-3093M3.1	0
VSTM1	0
TARM1	0
OSCAR	2.80705
AC012314.8	1.42493
AC012314.20	0
AC012314.19	0
LILRB3	0.977126
CTB-83J4.1	0
AC010492.2	0.0943292
LILRA6	1.25149
AC010492.4	0
LILRB5	4.63899
RNU6-1307P	0
AC010492.5	0
LILRB2	1.16958
MIR4752	0
AC010518.3	0
AC010518.2	0
AC008984.5	0
AC008984.7	0
LILRA5	0.367862
VN1R104P	0
AC008984.6	0
LILRA4	0.121233
LAIR1	1.31868
AC008746.10	0
TTYH1	3.58038
AC008746.3	0.226309
CTD-2587H19.2	1.04198
CTD-2587H19.3	0.287894
AC008746.12	3.25967
AC008746.5	2.32086
LENG9	4.35946
LAIR2	0
AC008746.9	0
KIR3DX1	0.00880246
AC009892.2	0
LILRA2	0.306532
LILRA1	0.117531
AC009892.5	0
LILRB1	0.237734
AC009892.10	0
LILRB4	0.305007
MIR8061	0
VN1R105P	0
AC009892.9	0
AC011515.2	0
LILRP1	0
AC098784.1	0
LILRP2	0
KIR3DL3	0
KIR2DL3	0
KIR2DP1	0
KIR2DL1	0
KIR3DP1	0
KIR2DL4	0.04098
KIR3DL1	0
KIR2DS4	0
KIR3DL2	0
RNU6-222P	0
FCAR	0.0946726
CTB-61M7.2	0.130485
NCR1	0.0284813
NLRP7	0.00906373
CTC-550B14.10	0
NLRP2	2.48082
CTC-550B14.1	0
GP6	1.31136
CTD-2587H24.1	0.131017
MIR7975	0
TNNI3	2.65844
DNAAF3	0.982477
CTD-2587H24.5	0.0506319
snoU13	0
SYT5	0.359142
PTPRH	0.214417
CTD-2587H24.10	0.137331
MIR6804	0
MIR6802	0
MIR6803	0
BRSK1	1.60521
TMEM150B	0.336841
CTD-2105E13.16	0
COX6B2	1.64283
FAM71E2	0.102023
IL11	1.14171
TMEM190	0.239904
CTD-2105E13.15	0.140482
SHISA7	0.136199
CTD-2537I9.19	0
CTD-2537I9.15	0
CTD-2537I9.16	0
SBK2	0
SBK3	0.132363
CTD-2537I9.18	1.6509
CTD-2537I9.13	0.772478
AC010525.4	0.661294
NLRP9	0.0482149
RN7SKP109	0
RFPL4A	0
RFPL4AL1	0
RFPL4AP1	0
NLRP11	0
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
LINC01864	0
Y_RNA	0
CTD-2621I17.8	0
CTD-2621I17.3	1.58553
GALP	0
ZSCAN5B	0.0433991
ZSCAN5C	0.0175138
CTD-2086L14.1	0.144667
ZSCAN5A	1.99909
ZSCAN5DP	0.0610444
AC006116.19	0.288575
AC006116.17	0.0601957
VN2R17P	0
AC006116.22	0.0780413
AC006116.14	0
AC006116.13	0.0583813
AC006116.15	0.0492057
AC006116.21	0
ZNF542P	3.68283
ZNF582	1.51274
AC006116.24	0.53074
SLC25A36P1	0.08061
AC006116.12	0
ZNF582-AS1	1.33705
ZNF583	0.463194
ZNF667	1.43909
AC098795.1	0.0911208
LLNLR-285B5.1	0.13435
ZNF471	4.05088
AC005498.4	0
AC005498.3	0.187543
ZFP28	3.27219
AC007228.11	0.84017
ZNF470	1.18469
SIGLEC31P	0
ZNF71	3.75516
AC007228.8	0
SMIM17	0.333432
ZNF835	0.437402
AC007228.5	0
AC007228.9	1.81985
ZIM2-AS1	0.0201644
OR5AH1P	0
ZIM2	0.053217
AC006115.6	0
PEG3	1.8996
MIMT1	0.0198265
CTC-258N23.3	0
RPL7AP69	0
CTC-360J11.7	0
USP29	0
ZIM3	0
CTC-360J11.5	0
CTC-360J11.6	0
DUXA	0
CTC-360J11.4	0.140294
AURKC	2.10337
ZNF805	2.50991
CTC-444N24.6	2.27733
ZNF460	2.31636
CTC-444N24.7	2.21129
CTC-444N24.9	0
ZNF543	4.46462
CTC-444N24.13	0.41115
ZNF547	1.19969
ZNF749	4.54864
AC004076.5	1.04579
VN1R1	2.06962
VN1R107P	0.386847
ZNF772	2.43287
AC003005.2	0.0377901
ZNF773	2.55363
ZNF549	2.14524
ZIK1	1.91528
ZNF530	3.98865
AC003682.16	0.146114
TPRG1LP1	0.582997
ZSCAN4	0.67108
ZNF551	4.04354
ZNF154	0.8666
ZNF671	2.1665
FKBP1AP1	0.0980854
ZNF814	2.55683
CTD-2583A14.11	4.84293
ZNF417	4.47149
CTD-2583A14.1	0.0611438
C19orf18	2.93174
ZNF606	4.55085
CTD-2368P22.1	2.34514
VN2R19P	0.0954216
ZSCAN1	0.121006
LETM1P2	0.0344839
HNRNPDLP4	0
ZNF135	3.56419
RN7SL526P	0.345363
CTD-2623H2.7	0
CTD-2619J13.1	0
RPS15AP36	0.366477
AC020915.2	0
CTD-3138B18.5	2.57666
CTD-3138B18.6	1.25346
ZNF8	4.70697
AC010642.2	0.121072
ZSCAN22	4.27777
MIR6806	0
A1BG	2.19279
