Name	Brain - Anterior cingulate cortex (BA24)
CTC-260E6.9	0
BNIP3P15	0
CTC-260E6.6	0.0729778
ZNF486	0.554864
BNIP3P16	0
CTC-260E6.7	0
CTC-260E6.3	0.0206251
CTC-260E6.4	0.623564
BNIP3P17	0.142721
AC078899.4	0
AC078899.1	0.0488146
BNIP3P18	0
AC078899.3	0
BNIP3P19	0.0594905
CTC-575C13.3	0
ZNF826P	0.886077
BNIP3P20	0
CTC-575C13.4	0
MIR1270	0
BNIP3P22	0
CTC-513N18.6	0
BNIP3P23	0
ZNF737	1.76924
VN1R78P	0
CTD-2332E11.2	0
ZNF626	2.26057
CTD-2542C24.14	0
CTD-2542C24.2	0.0383445
CTD-2626G11.2	0
VN1R79P	0
ZNF66	0.145789
BNIP3P24	0
CTD-2542C24.3	0.102459
ZNF85	0.723036
CTD-2542C24.5	0
KRT18P40	0
CTD-2542C24.8	0
ZNF430	1.11878
CTD-2542C24.9	0
VN1R80P	0
ZNF714	1.20369
RNA5SP469	0
VN1R81P	1.27889
ZNF431	1.20705
RPL7AP10	0.17472
CTD-3233P19.8	0.0271068
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0.517769
VN1R83P	1.3813
ZNF708	3.20227
BNIP3P25	0.0431867
ZNF738	2.14121
CTD-2561J22.1	0
CTD-2561J22.2	0.340407
ZNF493	2.2539
CTD-2561J22.5	0.59621
LINC00664	0.110335
ZNF429	2.39757
BNIP3P26	0
RP11-678G14.2	0.383457
RP11-678G14.3	0.54563
RP11-678G14.4	0
RP11-678G14.5	0
RP11-420K14.1	0.0980367
MTDHP3	0.0452158
MTDHP4	0.0443024
VN1R84P	0
ZNF100	1.16357
RP11-420K14.6	0
RP11-420K14.8	0
BRI3BPP1	0
ZNF43	1.91278
BNIP3P27	0
ZNF208	0.391877
MTDHP2	0
AC003973.3	0.500452
BNIP3P28	0
AC003973.4	0
AC003973.5	0
ZNF257	0.25002
BNIP3P29	0
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.0288376
MTDHP5	0
VN1R85P	0.155223
ZNF676	0.117699
BNIP3P30	0.0542441
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0.00484755
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	0.498086
ZNF98	0.662266
AC011516.1	0
BNIP3P32	0
AC025811.3	0.803163
BNIP3P33	0.0859269
ZNF209P	0.049731
AC004004.2	0
CTC-457E21.1	0.0126796
LINC01233	0.0984634
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0.0630476
CTC-457E21.5	0
CTC-457E21.4	0
CTC-457E21.7	0
ZNF492	0.0519663
CTC-457E21.9	0.0324386
ZNF849P	0.029064
RPL34P33	0.149537
CTC-451A6.5	0
VN1R87P	0.166612
ZNF99	0.0438165
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0.00962723
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	0.173971
BNIP3P36	0
LINC01859	0.0207132
LINC01858	0.0398578
CTD-2291D10.3	0
CTD-2291D10.4	0.0575066
ZNF730	0.139407
BNIP3P37	0
RP11-369G6.2	0
SNX6P1	0
RP11-15H20.2	0.053986
ZNF724	0.129663
BNIP3P38	0
RP11-15H20.6	1.31986
VN1R90P	0.0888855
VN1R91P	0
ZNF91	3.3254
CTB-176F20.3	2.72655
BNIP3P8	0
CDC42EP3P1	0
LINC01224	0.216216
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0.0723223
ZNF675	2.38675
RP11-359H18.2	0.0272899
RPS27P29	0
VN1R93P	0
ZNF681	1.07093
RP11-255H23.2	0.478291
BNIP3P39	0
RP11-255H23.4	0.0434768
RP11-255H23.5	0
ZNF726	0.401429
CTB-92J24.3	0
CTB-92J24.2	0.572524
ZNF92P3	0.0728561
RNA5-8SP4	0
ZNF254	4.34353
CTD-2017D11.1	0.834253
CTD-2017D11.2	0.324013
BNIP3P40	0
CTD-2027I19.3	0.677834
CTD-2027I19.2	0.736991
ERVK-28	0.0777609
CTB-151G24.2	0
LINC00662	1.83129
CTC-459F4.1	0.306542
CTC-459F4.3	1.26847
CTC-459F4.9	3.60527
CTC-459F4.6	1.62143
SLC25A1P5	0
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	1.12068
CTC-459F4.8	0
AC005758.1	0.0961985
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0.0202896
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0104159
AC005307.3	0
MAN1A2P1	0.110738
AC007795.1	0
AC011524.1	0.123594
AC008991.1	0.103375
AC011524.2	0
AC011524.3	0
LINC00906	0.0846538
RNA5SP470	0
LINC01532	1.93138
CTB-32O4.2	1.55926
CTB-32O4.3	0.698281
CTB-32O4.4	0.219117
RN7SL340P	0
CTC-525D6.1	2.1826
CTC-525D6.5	0
CTC-525D6.2	0.761177
CTC-525D6.3	0.187419
PLEKHF1	2.53529
CCNE1	2.45224
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.0990963
CTC-448F2.4	0.0393685
TAF9P3	0.906822
CTC-448F2.6	3.66405
AC005597.1	0
ZNF536	3.27509
CTD-2001J20.1	0.707729
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0.0835482
CTC-400I9.3	0
LLNLR-263F3.1	0.0213965
LINC01791	0
TSHZ3	3.22841
AC007796.1	0.152911
CTC-439O9.1	0.331523
AC008992.1	0.505688
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0.0131077
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
ZNF507	3.13217
AC007773.2	0.691116
SNORA68	0
RPS12P31	0.0966519
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0.40536
CTD-2538C1.2	3.29157
NUDT19	3.59516
CTD-2538C1.3	0.0552313
TDRD12	0.108528
CTD-2085J24.5	0
SLC7A9	0.530695
CTD-2085J24.3	0
RN7SKP22	0
CEP89	3.57383
RPL31P60	0
FAAP24	0.411007
CTC-461H2.2	0
CTC-461H2.3	0
GPATCH1	4.14002
WDR88	0.347789
CTD-2540B15.10	0.0689672
CTD-2540B15.6	2.31547
CTD-2540B15.12	0
CEBPA	4.00861
CEBPA-AS1	3.23774
CTD-2540B15.9	0.58882
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0
CTC-526N19.1	0.635308
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0
RPS4XP21	0
CHCHD2P3	0
KIAA0355	4.58466
RPL29P33	0.070083
AC010504.2	1.14444
RN7SL154P	0
CTD-2588C8.8	0.112515
WTIP	1.67006
RPS26P55	0.0699039
ZNF807	0.115927
SCGB2B2	0.444467
CTD-2553L13.7	0.0285939
SNORD111	0
CTD-2553L13.4	0
CTD-2553L13.5	0
CTD-2553L13.9	3.00898
CTD-2553L13.10	3.33232
ZNF181	3.82506
ZNF599	1.01937
CTC-523E23.10	0
LINC01801	0
CTC-523E23.1	0.0209195
CTC-523E23.9	0
CTC-523E23.5	0.00875084
CTC-523E23.11	0.061922
LOC401913	0
LINC00904	0
CTC-523E23.14	0.0281867
CTC-523E23.15	0
LINC01838	0.0207134
ZNF30-AS1	0.49767
ZNF30	3.67029
CTC-523E23.3	0.897153
ZNF792	0.406552
CTD-2527I21.7	0
CTD-2527I21.14	0.794894
HPN	1.27498
HPN-AS1	0.731114
CTD-2527I21.15	0.335142
FXYD3	1.06927
CTD-2527I21.5	0.777648
FXYD5	3.45933
FAM187B	0.0373679
FAM187B2P	0.131993
LSR	4.16653
AC002128.5	0.0944919
AD000684.2	0.974042
HAMP	1.77799
CD22	3.98729
U62631.5	0.695642
MIR5196	0
FFAR1	0.17825
FFAR3	0.0124014
GPR42	0
EEF1A1P7	0.0299959
LINC01531	0
RN7SL491P	0
AC002511.2	0
AC002511.3	0
FFAR2	0.0949019
KRTDAP	0.452396
DMKN	1.65761
SBSN	0.38036
GAPDHS	0
TMEM147-AS1	2.93953
ATP4A	0.26042
LLNLF-96A1.1	0.177064
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
HAUS5	3.45356
ETV2	0.257097
UPK1A	0.101934
UPK1A-AS1	0
TYMSP2	0
ZBTB32	0.120047
IGFLR1	2.99216
AC002398.11	0.271819
AC002398.12	0
PROSER3	1.94764
LINC01529	1.35629
PRODH2	0.0340132
NPHS1	0.343172
KIRREL2	0.800334
RN7SL402P	0
NFKBID	2.27342
AD000864.6	0.127935
HCST	2.91709
AF038458.3	0.18115
AF038458.4	0
AF038458.5	1.05696
SYNE4	0.478765
AC002116.7	0
WDR62	0.489752
LLNLR-276H7.1	0
OVOL3	0.0563142
AD001527.7	0.28837
AC002984.2	0.0846079
ZNF565	1.8814
Y_RNA	0
CTD-3162L10.1	0.825279
LINC00665	4.56029
ZFP14	2.83732
CTD-3162L10.3	0
CTD-3162L10.4	0
ZFP82	2.70481
CTD-3162L10.5	0.307301
ZNF566	2.41586
CTD-2630F21.1	2.64435
CTBP2P7	0.0845462
ZNF260	4.08752
AC092295.4	0
ZNF529-AS1	2.15758
ZNF382	3.14763
ZNF461	2.93309
CTD-3234P18.6	0.68484
LINC01534	1.62545
ZNF567	1.37073
ZNF850	0.19431
CTD-2162K18.4	1.09103
CTD-2162K18.3	0.167133
ZNF790-AS1	2.82217
ZNF790	1.91796
ZNF345	1.005
Y_RNA	0
ZNF829	0.758509
RPL31P61	0.150778
ZNF568	1.777
ZNF420	3.16701
CTD-2293H3.3	0
CTD-2293H3.2	0.0929499
CTD-2293H3.1	0.142679
ZNF585A	1.85711
CTC-454I21.4	0
ZNF585B	3.32121
ZNF383	1.97085
LINC01535	2.84393
CTD-3220F14.1	0.706758
CTD-3220F14.3	1.36296
CTD-3220F14.2	0.0974656
ZNF527	1.38931
CTD-2086O20.1	0.107083
ZNF569	2.80881
ZNF570	2.23527
ZNF793-AS1	3.32592
CTD-3064H18.2	0.0565751
ZNF793	1.69138
CTD-3064H18.4	0.412495
ZNF571-AS1	1.87275
ZNF571	1.22024
ZFP30	1.9661
ZNF781	2.34266
CTD-2528L19.3	1.00238
ZNF607	2.90479
CTD-2528L19.6	4.12173
ZNF573	0.351674
CTD-2554C21.1	0.523056
CTD-2554C21.2	2.05765
AC016582.2	0.164436
WDR87	0.0372887
SIPA1L3	4.50864
CTC-244M17.1	0
CTC-450M9.1	0
CTB-102L5.7	0.0307631
CTB-102L5.8	0.0677103
RN7SL663P	0.165484
Y_RNA	0
C19orf33	0.618
KCNK6	0.980419
CATSPERG	0.536991
AC005625.1	0
GGN	1.5425
RASGRP4	0.390657
AC067969.1	0
AC067969.2	4.74176
MAP4K1	1.08888
CTB-186G2.1	0
CTB-186G2.4	0
CAPN12	0.129177
CTD-2540F13.2	0.176478
LGALS7	0.0230176
LGALS7B	0.157061
RNU6-140P	0
LGALS4	0.351594
AC104534.2	0.137846
AC008982.2	0.0842894
CTC-360G5.6	0
CCER2	3.09684
CTC-360G5.9	0.604558
CTB-189B5.3	0.0250906
ACP7	0.279821
PAK4	4.96084
CTC-218B8.3	0
NCCRP1	0.0753299
SYCN	0.0581929
IFNL3P1	0
IFNL3	0.0809547
IFNL4	0.0541247
MSRB1P1	0
IFNL4P1	0
IFNL2	0
IFNL1	0
CTC-246B18.8	2.68963
CTC-246B18.10	3.0711
RN7SL566P	0.201063
MIR4530	0
PLEKHG2	1.69047
SELENOV	0.326932
CTB-60E11.9	0
TDGF1P7	0.131178
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0.0125824
RPS29P30	0
LGALS16	0.104756
LGALS17A	0.0225548
AC093063.2	0.0569047
RPS29P27	0
LGALS14	0
AC006133.7	0
CLC	0.0615896
LEUTX	0
LLNLR-268E12.1	3.60813
MIR6719	0
FCGBP	0.563037
PRR13P5	0.514306
ZNF546	1.4491
CTC-471F3.5	1.05863
ZNF780B	2.86268
ZNF780A	1.92015
AC005614.3	0.0177251
VN1R96P	0.0277079
CNTD2	0.97073
CTC-425O23.2	0.695118
MIR641	0.265985
RNU6-945P	0.241772
Y_RNA	0
Y_RNA	0
CTC-425O23.5	0.81687
MIR6796	0
HIPK4	4.14032
PRX	2.34515
CTC-492K19.7	0.166312
SERTAD3	3.72989
CTC-492K19.4	0.164998
Metazoa_SRP	0
RNU6-195P	0
C19orf54	3.02218
MIA	0.219837
CTC-490E21.14	0.558954
CYP2T1P	0.600052
CYP2F2P	0.0997202
CTC-490E21.10	0.439421
CTC-490E21.11	1.04153
CYP2A6	0.165166
CYP2A7	0.0762024
CYP2G1P	0.0959754
CTC-490E21.13	0
CYP2B7P	1.2773
AC092071.1	0
CYP2B6	0
CYP2A7P1	0
CYP2G2P	0
CTD-2356P16.6	0
CYP2A13	0
CYP2F1	0
CYP2T3P	0
RPL36P16	0
RN7SL718P	0
CYP2S1	0.704262
CTD-2195B23.3	0
RN7SL34P	0
B9D2	3.76348
CTC-435M10.12	2.97812
CTC-435M10.10	0
B3GNT8	0.223235
Metazoa_SRP	0
ERICH4	0.111462
PCAT19	1.18631
AC005795.1	0.150445
PLEKHA3P1	0.0666973
AC006129.1	0.0853177
LINC01480	0.571802
AC006129.2	0.240217
CEACAM21	0.281416
AC006129.3	0
CEACAMP3	0
CEACAM4	0.0778341
DNAJC19P3	0
AC005626.3	0
AC005794.1	0
CEACAM7	0
CEACAM5	0.0145006
CEACAM6	0.0326036
AC011513.4	0
CEACAM3	0.0365359
HNRNPA1P52	0
AC020956.3	0
LYPD4	0
DMRTC2	0
MIR6797	0
CD79A	0.126933
CTD-2575K13.6	0.374358
ZNF574	4.43316
POU2F2	1.69792
CTC-378H22.1	0.0464856
MIR4323	0
CTC-378H22.2	0.108896
ZNF526	1.71609
AC006486.10	0.315918
PRR19	1.38408
MIR8077	0
CNFN	1.11588
LIPE-AS1	1.09649
LIPE	3.49173
CXCL17	0.0215992
RNU4-60P	0
CTB-50E14.5	1.94676
CEACAM1	0.113447
CEACAMP2	0
CEACAM8	0.0345616
CEACAMP1	0
CEACAMP5	0.0401895
RPS10P28	0
PSG3	0
PSG8	0
CEACAMP6	0
PSG8-AS1	0.646819
PSG10P	0
PSG1	0
PSG6	0
PSG7	0
CEACAMP7	0
CTC-490G23.6	0.0505253
PSG11	0
CEACAMP8	0
PSG2	0
CEACAMP9	0
AC005392.13	0
PSG5	0.00669839
PSG4	0
CEACAMP10	0
PSG9	0
CEACAMP11	0
CEACAMP4	0
CTC-490G23.2	0
CD177	0.175828
CTC-490G23.4	0
CD177P1	0.144614
TEX101	0.0686879
LYPD3	0.570285
PHLDB3	2.11681
ZNF575	3.48174
L34079.3	0
L34079.4	0
SRRM5	0.775839
PLAUR	1.02039
RN7SL368P	0
LLNLR-271C9.1	0.0689964
IRGC	0.0678062
KCNN4	1.12751
AC115522.3	1.10844
LYPD5	3.78757
ZNF283	0.841197
RP11-15A1.4	0.819946
RP11-15A1.3	2.20439
RP11-15A1.2	0.433954
ZNF45	2.34042
ZNF221	0.378486
ZNF155	1.33916
RP11-15A1.8	1.82878
RP11-15A1.9	0.553955
RP11-15A1.7	0.648084
ZNF230	0.98528
AC067968.3	0
ZNF222	2.79255
ZNF223	2.51737
ZNF284	1.13316
RNU6-902P	0
AC084219.4	2.31069
ZNF225	1.31056
ZNF234	1.33308
ZNF226	4.73711
ZNF227	3.68392
ZNF235	1.7082
CTC-204F22.1	0.629161
ZNF233	1.5679
CTC-512J12.7	0.126338
NDUFA3P1	0.0762176
ZNF112	1.89785
ZNF285	1.83904
ZNF229	1.70032
ZNF285B	0.0736418
ZNF180	1.58386
CEACAM20	0
AC138472.6	0
CEACAM22P	0.0192238
AC138472.4	0
IGSF23	0.0363009
CTB-171A8.1	0.634572
MIR4531	0
AC092066.1	4.62565
CEACAM19	4.50626
CEACAM16	0
snoZ6	0
BCL3	3.29179
MIR8085	0
SNORA70	0
AC092066.6	0
CBLC	0.0935808
CTB-129P6.4	0.101609
APOC1P1	0.169216
APOC4	0.0737153
CTB-129P6.11	0.391245
RELB	1.95505
RNU6-611P	0
ZNF296	1.86566
CTB-179K24.3	0.951139
EIF5AP3	0
AC005757.6	0
NKPD1	0.29392
AC006126.3	0
EXOC3L2	0.0694826
CKM	1.42739
RPS16P9	0
KLC3	0.224786
PPP1R13L	2.13799
CD3EAP	2.86695
MIR6088	0
FOSB	2.4309
PPM1N	1.29248
OPA3	3.54243
GPR4	2.81138
EML2-AS1	0.100852
RN7SL836P	0
GIPR	0.490038
MIR642A	0
AC007191.4	0.299073
BHMG1	0.0119357
SIX5	2.12989
AC074212.6	0.797203
RSPH6A	0.0211889
AC092301.3	0.21606
FOXA3	0.0212121
NANOS2	0.0577258
CCDC61	3.70815
MIR769	0
PGLYRP1	0.328654
CTC-344H19.4	1.22902
IGFL4	1.70762
AC007193.6	0.319661
CTC-344H19.6	0
IGFL3	0
TGIF1P1	0
IGFL2	0.174953
AC006262.4	0
IGFL2-AS1	0.0722513
IGFL1P1	0.356391
AC006262.6	1.43651
RPL12P41	0.0509161
AC006262.10	0
IGFL1	0.0698551
AC006262.11	0
IGFL1P2	0
RNU6-924P	0
AC007193.10	3.29224
AC007193.9	2.44003
CCDC8	2.88347
PPP5D1	1.71157
CTB-158D10.3	0
LLNLR-276E7.1	0.0954803
AC011551.3	0.12256
GAPDHP38	0.0785904
PTGIR	0.24259
GNG8	3.01767
CTB-12A17.2	0.983969
DACT3-AS1	0.457025
PRKD2	4.24608
RN7SL364P	0.191069
MIR320E	0
CTB-174O21.2	0.0539635
Y_RNA	0
SLC1A5	0.973278
CTB-147N14.6	0
CTB-147N14.7	0
CTB-147N14.4	0
CTD-2233K9.1	0.063652
BBC3	4.58294
MIR3190	0
C5AR1	1.04055
C5AR2	0.289104
NAPA-AS1	1.42821
RP11-43N16.4	2.05882
ZNF541	0.353794
RN7SL322P	0
CTD-2571L23.8	0
CTD-3001H11.2	1.36046
GLTSCR1-AS1	0
AC008985.1	0.0238912
SNORD23	0.625565
GLTSCR2-AS1	0.170599
RPL23AP80	0.56009
CTD-2571L23.9	0
TPRX1	0
CRX	0.00463427
TPRX2P	0
LINC01595	0
SULT2A1	0.0112489
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C-AS1	0.109195
LIG1	3.87657
CTC-453G23.5	0.0221032
CTC-453G23.4	0
CARD8	2.24273
CTC-453G23.7	0.114578
CTC-453G23.8	0.358755
CARD8-AS1	0.66235
CTC-241F20.4	0
ZNF114	0.752021
CCDC114	0.703111
TMEM143	4.55855
SYNGR4	0.229796
GRIN2D	4.11665
GRWD1	4.35211
KCNJ14	1.12866
CTC-273B12.5	0
CTC-273B12.10	3.96282
SULT2B1	0.576985
FAM83E	0.0691376
SPACA4	0.0417683
AC022154.7	0.199852
SEC1P	0.316152
NTN5	1.15686
FUT2	0.722148
MAMSTR	3.47617
RASIP1	3.90905
IZUMO1	0.157941
FUT1	2.0039
FGF21	0
RNU6-317P	0
PLEKHA4	2.22612
TULP2	0.285631
NUCB1-AS1	0.127727
CTD-2639E6.4	0.238099
DHDH	1.76886
CTD-2639E6.9	0.553429
MIR6798	0
LHB	0.124064
CTB-60B18.10	0.0447538
CGB3	0
NTF6A	0
NTF6G	0
CGB2	0
CGB1	0
NTF6B	0
CTB-60B18.17	0
CGB5	0
CGB8	0
CTB-60B18.15	0
CGB7	0.0523265
CTB-60B18.12	0
NTF4	0.0197687
CTB-60B18.18	0
KCNA7	0.0106411
RN7SL708P	0
C19orf73	3.15368
HRC	1.6506
TRPM4	4.29213
SLC6A21P	0
SUMO1P4	0
SLC6A16	0.630102
MIR4324	0
CTC-301O7.4	0.586812
CD37	1.83247
TEAD2	2.39277
AC010524.4	0
DKKL1	0.0789673
AC010524.2	0.211298
CCDC155	0.0143675
PTH2	0.0723561
GFY	0.243692
ALDH16A1	3.90217
FLT3LG	1.78134
SNORD33	0
SNORD34	0
SNORD35A	0.238214
SNORD35B	1.04555
MIR150	0
COX6CP7	0
RCN3	3.9353
Y_RNA	0
PRRG2	0.330585
BCL2L12	1.47471
MIR5088	0
ADM5	1.54202
CTB-33G10.1	0.412662
TSKS	0.0591926
RNU6-841P	0
MIR6799	0
AC006942.4	1.24192
MIR6800	0
PTOV1-AS1	4.0905
AC018766.6	0.461226
MIR4749	0
IL4I1	0.302257
SIGLEC11	0.154499
SIGLEC16	0.26652
Metazoa_SRP	0
ZNF473	1.89074
CTD-2126E3.3	0.238698
CTD-2126E3.1	0.611195
CTD-2126E3.5	0.0173171
IZUMO2	0.0255871
Metazoa_SRP	0
NAPSB	0.516399
NAPSA	0.635866
CTB-191K22.6	0.267271
POLD1	2.42139
SPIB	0.0323383
MYBPC2	0.720711
CTD-2560K21.6	0.290714
C19orf81	1.70993
GPR32P1	0
GPR32	0
CTD-2568A17.1	0.0557163
ACPT	0.0783546
CTD-2568A17.8	0
C19orf48	4.95271
SNORD88A	0
LINC01869	0.498769
KLK1	0.0290994
KLK15	0
AC011523.2	0
KLK3	0.0269509
KLK2	0.014466
KLKP1	0
KLK4	0.0899429
CTB-147C22.3	0
KLK5	2.94925
CTB-147C22.8	0
CTB-147C22.6	0
CTB-147C22.9	0
KLK8	0.0117033
KLK9	0
KLK10	0.352076
KLK11	0.0301342
KLK12	0
CTC-518B2.9	0
CTC-518B2.10	0
KLK13	0.0125607
KLK14	0.818174
CTU1	2.63412
SIGLEC18P	0
SIGLEC9	0.281363
CTD-3187F8.15	0
SIGLEC7	0.083396
SIGLEC19P	0
CTD-3187F8.14	0.0415459
CTD-3187F8.6	0
SIGLEC17P	0.0301728
SIGLEC20P	0
CTD-3187F8.7	0
SIGLEC21P	0
MIR8074	0
SIGLEC22P	0
CD33	0.452265
SIGLECL1	0
CTD-3187F8.2	0
LINC01872	0
CTD-3187F8.12	0
VSIG10L	2.67877
CTD-2616J11.16	0
CTD-2616J11.9	0
CTD-2616J11.10	0.0985948
CLDND2	3.10559
NKG7	0.972029
LIM2	0
C19orf84	0.0705694
CTD-2616J11.14	0
NIFKP6	0
SIGLEC10	1.93593
CTD-2616J11.3	0.128864
CTD-2616J11.2	0.0574458
CTD-2616J11.15	0
CTD-3073N11.5	0
SIGLEC8	1.26317
SIGLEC26P	0
CEACAM18	0
SIGLEC12	0.0274304
CTD-3073N11.7	0
SIGLEC27P	0
SIGLEC6	0
CTD-3073N11.9	0
SIGLEC28P	0
SIGLEC29P	0
ZNF175	2.52728
AC018755.16	1.15504
AC018755.17	0.0918619
SIGLEC5	0.200915
RPL9P33	0
LLNLR-470E3.1	0.321458
SIGLEC14	0.394299
RPL7P51	0
SPACA6P-AS	0.451323
MIR99B	0
HAS1	1.93906
FPR1	1.00841
FPR2	0.062854
FPR3	0.15703
ZNF577	2.5775
AC006272.2	0
AC074141.3	1.55782
ZNF649-AS1	0
ZNF649	2.18011
CTC-429C10.7	0
ZNF613	1.44817
ZNF350-AS1	2.56761
ZNF350	3.0716
ZNF615	2.95172
ZNF614	2.07739
ZNF432	3.41414
CTC-471J1.11	2.49523
CTC-471J1.2	1.35609
ZNF841	3.27193
CTC-471J1.10	0.212929
ZNF616	1.38242
CTC-471J1.9	0.203003
RPL37P23	0.327528
ZNF836	1.42552
CTD-2525I3.2	0.136253
MIR6801	0
CTD-2525I3.3	0.220203
CTD-2525I3.8	0
Y_RNA	0
ZNF766	1.96629
MIR643	0
CTD-2525I3.5	0.137497
ZNF480	1.91763
CTD-2525I3.6	0.00339942
ZNF610	2.76116
ZNF880	2.49824
ZNF528-AS1	3.2009
CTD-3018O17.5	1.04376
ZNF528	4.85276
DPPA5P1	0
ZNF534	0.530735
ZNF578	0.0775686
CTD-3018O17.6	0.145229
CTD-3099C6.5	0.334405
ZNF808	1.1409
ZNF701	0.698099
CTD-3099C6.7	0
ZNF137P	0.957993
CTD-3099C6.11	0.77292
CTD-3099C6.9	0.255573
ZNF611	1.51028
ZNF600	0.516225
ZNF28	1.42653
CTD-2102P23.1	0.0360013
ZNF468	1.15354
CTD-2331H12.5	1.94866
ZNF320	2.57781
CTD-2331H12.9	0
ZNF888	0.695352
CTD-2331H12.7	0.314741
ZNF321P	0.224133
ZNF816	0.754084
ZNF702P	0.686321
CTD-2620I22.2	0.0227013
CTD-2620I22.3	0.00652169
ERVV-1	0.0142876
ERVV-2	0
ZNF160	4.31378
ZNF347	1.53105
ZNF665	0.341337
CTD-2245F17.3	0.739897
NDUFV2P1	0.895397
ZNF677	0.582271
CTD-2245F17.6	0.779555
VN1R2	0.0261285
VN1R4	0
CTD-2245F17.9	0
FAM90A27P	0
BIRC8	0
FAM90A28P	0
VN1R6P	0
ZNF845	0.77194
ZNF525	0.627276
ZNF765	0.678956
RPL39P36	0
TPM3P9	1.92992
ZNF761	2.27318
ZNF813	0.308525
TPM3P6	0.202297
CTD-2224J9.8	0.214235
CTB-167G5.7	0.163834
CTB-167G5.6	0
CTB-167G5.3	0
RN7SL317P	0
DPRX	0.045431
RNU6-698P	0
CTC-339O9.2	0
MIR512-1	0
MIR512-2	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR519E	0
MIR520F	0
MIR515-2	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
RNU6-803P	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
RNU6-980P	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
RNU6-982P	0
MIR521-1	0
RNU6-751P	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
RNU6-1041P	0
MIR516A2	0
CTC-339O9.1	0.00884483
RNU6-165P	0
HMGN1P32	0
SEPT7P8	0
AC008753.3	0.0977092
CTD-3022G6.1	0
MIR373	0
AC008753.4	0
NLRP12	0.0586968
AC008753.6	0.0674217
AC008440.10	0.101422
CACNG6	0.406386
CTD-3093M3.1	0
VSTM1	0.503506
TARM1	0
OSCAR	1.75001
AC012314.8	0.123037
TMC4	1.10239
AC012314.20	0
AC012314.19	0
LILRB3	0.32585
CTB-83J4.1	0
AC010492.2	0.0589907
LILRA6	0.365122
AC010492.4	0
LILRB5	0.325573
RNU6-1307P	0
AC010492.5	0
LILRB2	0.43876
MIR4752	0
AC010518.3	0
AC010518.2	0
AC008984.5	0
AC008984.7	0
LILRA5	0.19639
VN1R104P	0
AC008984.6	0
LILRA4	0.400171
LAIR1	0.913352
AC008746.10	0
AC008746.3	0.152532
CTD-2587H19.3	0.926454
AC008746.12	2.26994
LENG8-AS1	2.19996
AC008746.5	0.497256
LENG9	1.06828
CDC42EP5	1.34786
LAIR2	0.132847
AC008746.9	0
KIR3DX1	0.0309361
AC009892.2	0
LILRA2	0.288502
LILRA1	0.346409
AC009892.5	0
LILRB1	0.715745
AC009892.10	0
LILRB4	0.759503
MIR8061	0
VN1R105P	0
AC009892.9	0
AC011515.2	0.123903
LILRP1	0
AC098784.1	0
LILRP2	0
KIR3DL3	0
KIR2DL3	0
KIR2DP1	0
KIR2DL1	0
KIR3DP1	0
KIR2DL4	0
KIR3DL1	0
KIR2DS4	0
KIR3DL2	0
RNU6-222P	0
FCAR	0.0874283
CTB-61M7.2	0.166503
