Name	Brain - Cerebellum
RNU6-133P	0
RARRES2P3	0
KLHL34	2.1207
LL0XNC01-138C3.2	0
YY2	0.896682
LL0XNC01-39B3.1	0
PHEX	0.909817
PTCHD1-AS	0.302312
ZNF645	0.0323029
RP11-494I9.2	0
METTL15P3	0
RNU6-266P	0
RP11-494I9.1	0
GS1-433O24.1	0
DDX53	0.0712164
FAM3C2	2.21203
PDCL2P1	0
RP11-654E17.2	0.958793
RP13-314C10.5	0
Y_RNA	0
RPL9P7	1.2194
CXorf58	0.0577909
SNORA68	0
ZFX-AS1	0.543804
SUPT20HL2	0
SUPT20HL1	0
GS1-184P14.2	0.0705001
PDK3	1.278
SNRPEP9	0
RP11-753E22.3	0
PCYT1B-AS1	0
RP11-753E22.2	0
SCARNA23	0
EEF1B2P3	2.42866
ARX	0.0169578
RP1-258N20.3	0
RN7SL91P	0
RP11-629O4.1	0
RPP40P1	0
RP11-298C3.2	0.37316
RP11-86A5.1	0
MAGEB18	0
RP13-60P5.2	0
MAGEB6P1	0
GS1-466O4.2	0
MAGEB6	0
GS1-466O4.3	0
MAGEB5	0
GS1-466O4.5	0
RP11-617O8.1	0
RP11-702C7.2	0
RP11-702C7.1	0
VENTXP1	0
GS1-541M1.2	0
RPL7P58	0
HMGA1P1	0
RNU1-142P	0
RP11-268G12.3	0.659203
RP11-268G12.1	0.0848561
RP11-268G12.2	0
Y_RNA	0
PTP4A1P5	0
PPP4R3CP	0
GS1-309P15.3	0
GS1-309P15.4	0
DCAF8L2	0
MAGEB10	0
RP11-501H19.2	0
RP11-12D5.2	0
RP11-12D5.3	0
RP11-12D5.4	0
RP11-12D5.5	0
RP11-12D5.6	0
DCAF8L1	0
MIR6134	0
RP11-149B9.2	0
IL1RAPL1	0.389392
RP1-22N22.1	0
SNORD74	0
RP1-146A15.1	0
RNA5SP500	0
RP6-127F18.2	0
MIR4666B	0
PIGFP3	0
GS1-383H3.6	0
MAGEB2	0
MAGEB3	0
MAGEB4	0
MAGEB1	0
PLCE1P1	0
NR0B1	0.294564
CXorf21	0.0964082
CKS1BP6	0
FTLP2	0.229261
GK	3.56252
GK-IT1	0
RP11-242C19.2	0.490128
GK-AS1	0.507955
RP11-467P22.5	0
FTHL17	0
DMD	4.1149
RNU6-894P	0
RNA5SP501	0
NPM1P8	0
MIR3915	0
MIR548F5	0
DMD-AS3	0
TBCAP1	0.219888
RP6-60B16.1	0
RP11-305F18.1	0
FAM47A	0
FTH1P14	0
RP11-545D19.1	0
RP11-281B1.2	0
RP11-320J16.1	0
RP13-643D4.1	0
RP11-573C10.1	0
FAM47B	0
RP11-504E21.1	0
RNU6-1087P	0
SIAH1P1	0
RP11-497J7.1	0
RP11-497J7.4	0
RP11-497J7.2	0
MAGEB16	0
RP11-307A17.2	0
CFAP47	0.0114515
RNU6-641P	0
HMGB1P16	0
RP11-87M18.2	0
RPS15AP40	0
RP11-492O8.1	0
RP11-32A1.2	0
BX842568.1	0.13525
BX842568.2	0.0725406
BX842568.4	0
FAM47C	0
FTH1P18	0
RP11-31H15.2	0
MOB1AP2	0
PRRG1	2.17632
FTH1P19	0.123794
FTH1P27	0
FAM47DP	0
LANCL3	0.502988
CYBB	2.37395
RNU6-49P	0
AL121578.2	0
AL121578.5	0
HYPM	0
AL121578.7	0
SYTL5	0.172996
MIR548AJ2	0
RP13-43E11.1	0
SNORA31	0
OTC	0.0757787
TDGF1P1	0
AF241726.2	0
FTLP16	0
UBTFL11	0
RNU7-7P	0
RP4-646N3.1	0
MID1IP1-AS1	0.428894
RNU6-591P	0
RP11-265P11.1	0
LINC01281	0
LINC01282	0
RP11-157D23.2	0
MIR3937	0
RN7SL732P	0
GAPDHP1	2.39023
CTD-2324A24.2	0
RP13-126P21.2	0
RPS11P7	0
AC092198.1	0.0995253
RP11-320G24.1	0
RP6-186E3.1	0
Y_RNA	0
RP11-126D17.1	0
RNU7-164P	0
MPC1L	0
MED14OS	0.78496
DPRXP6	0.0917576
RP11-169L17.3	0
RP11-169L17.5	0
MKRN4P	0
SDCBPP3	0
RP11-77G22.2	0
RPS2P55	0.245612
CLIC4P3	0
RP5-1172N10.2	0.163559
RNA5SP502	0
Y_RNA	0
RP13-13A3.1	0
RN7SL15P	0.28537
NYX	0
RP1-169I5.4	0
CASK-AS1	0.259273
RNU6-1321P	0
RP11-204C16.4	0.186486
RN7SL144P	0
GPR34	0.589493
GPR82	0.0511141
RP5-1174J21.2	0
RP5-1174J21.1	0
RNU6-202P	0
RP11-524P6.1	0
ATP5G2P4	0.148539
RNU6-630P	0
RP1-50A13.1	0
RNU6-1124P	0
RP1-154K9.2	0
RP5-1044O17.1	0
PPP1R2P9	0
RP11-265D20.1	0
RP3-326I13.1	0
IMPDH1P4	0
NANOGP10	0
NDP-AS1	0.0970043
RP6-218J18.2	0.147668
EFHC2	0.777272
TATDN2P1	0
RRM2P3	0.0721598
Y_RNA	0
RP4-551E13.2	0
FDPSP5	0
CHTF8P1	0
RPL19P20	0.20323
RPSAP61	0.152519
RN7SL291P	0
DUSP21	0
CXorf36	2.38514
RP11-342D14.1	0.0297057
RP1-192P9.1	0
LINC01204	0
KRT8P14	0
RP6-99M1.1	0
MIR222HG	0.400181
MIR221	0
MIR222	0
RP6-99M1.3	0
RP5-1158E12.3	0
SNORD77	0
RP5-1158E12.2	0
RP5-1158E12.1	0
MED28P4	0
KRT18P68	0
PCNAP3	0
Metazoa_SRP	0
ACTBP1	0
LINC01186	0
RP11-75A9.1	0
GAPDHP65	0.867463
RP11-75A9.3	0.363169
ZNF674	2.7694
RNU6-50P	1.03217
Metazoa_SRP	0.195653
MKI67P1	0.294001
PGAM1P7	0.181992
YBX1P8	0
RP11-198M15.1	0.148332
RP2	2.6702
LINC01545	0
JADE3	2.86303
RNU6-1189P	0.975333
RNU12-2P	0.829366
CTD-2522E6.4	0.273149
RP11-571E6.1	0
RN7SL785P	0
RP11-571E6.3	0
ZNF157	2.08321
SNORA11C	0
RP11-571E6.4	0
NPM1P49	0.135055
Metazoa_SRP	0
NUS1P1	1.11534
MIR4769	0
UXT-AS1	0.362918
CXXC1P1	0
RP1-212G6.4	0
RP3-393P12.1	0
WASF4P	0.0433002
ZNF81	2.72573
RPL7P57	0.854743
SPACA5	0
ZNF630	4.85439
ZNF630-AS1	0.110718
SSX6	0
SPACA5B	0
RP11-38O23.3	0
RP11-38O23.4	0
RNU6-707P	0
SSXP3	0
RP11-38O23.7	0
SSX5	0
RP11-552E4.2	0
RNA5SP503	0
RP11-552E4.3	0
RP11-552E4.4	0
RP11-552E4.5	0
SSX1	0
RP11-344N17.2	0
RP11-344N17.3	0
RP11-344N17.11	0
SSX9	0
RP11-344N17.6	0
SSXP9	0
RP11-344N17.8	0
RP11-344N17.15	0
SSX3	0
RP11-344N17.9	0
RP11-344N17.13	0
SSX4	0
SSX4B	0
RP11-344N17.12	0
AF196972.10	0
AF196972.3	0
AF196972.4	0.128708
AF196972.9	0.385687
Metazoa_SRP	0
RP11-1148L6.9	1.03781
MRPL32P1	0
VN1R110P	0.868094
WAS	2.86492
AF196970.3	0.376494
RNU6-1056P	0
GLOD5	0.052168
AC115617.2	0.658073
RNU6-29P	0
GATA1	0.0912294
ERAS	4.01291
LL0XNC01-36H8.1	3.02348
RNU6-722P	0.362745
RNU4-52P	0
RN7SL262P	1.39567
RP11-641J8.2	0
RP11-641J8.1	1.94727
PRICKLE3	1.29015
SYP-AS1	0.581544
CACNA1F	2.09579
HSPB1P2	0.317401
FOXP3	1.60553
GAGE10	0.486668
GAGE12J	0
GAGE13	0
GAGE2E	0
GAGE12B	0
GAGE12C	0
GAGE12D	0
GAGE12F	0
GAGE12E	0
GAGE12G	0
GAGE12H	0
GAGE1	0
GAGE2A	0
VDAC1P2	0.0651329
SALL1P1	0
PAGE1	0
PAGE4	0.119881
USP27X-AS1	3.38965
AF238380.8	0
RNU6-421P	0
MIR532	0
MIR188	0
MIR500A	0
MIR362	0
MIR501	0
MIR500B	0
MIR660	0
MIR502	0
PYY3	0
Y_RNA	0
AKAP4	0.0247792
CCNB3	0.276167
DGKK	0.10375
SHROOM4	1.3628
RNU6-935P	0
H3F3AP5	0
BMP15	0
HMGB1P15	0
RP11-104D21.1	0
RP11-104D21.2	0
LINC01284	1.9719
RP13-346H10.2	1.641
RP11-348F1.3	1.57611
RP11-348F1.2	0.585989
CXorf67	2.59857
LINC01496	0
CENPVL3	0
CENPVL2	0
CENPVL1	0
RP11-22B10.3	0.165466
RNU6-504P	0
RP11-234P3.2	0
IPO7P1	0
RP11-234P3.4	0
TPMTP3	0
RP11-114H20.1	0
RP11-33H15.1	0
MAGED4B	0.0596021
SNORA11E	0
MAGED4	0.0344245
RP11-363G10.2	0
RP11-363G10.3	0
MIR8088	0
XAGE2	0
CTD-2267G17.2	0
RP11-651H2.1	0
RP11-485B17.3	0
RP11-485B17.5	0
RP11-485B17.9	0
RP11-485B17.10	0
RBM22P6	0
XAGE1A	0
RBM22P7	0
XAGE1B	0
RP11-485B17.12	0
RP13-34L8.7	0
RP13-34L8.8	0
RP11-552J9.1	0
SSXP4	0
SSXP1	0
RP11-552J9.6	0
SSX8	0
SSX7	0
RP11-552J9.9	0
RNA5SP504	0
SSXP5	0
RP11-552J9.11	0
SSX2	0
RP11-552J9.12	0
RP11-552J9.13	0
RP11-552J9.14	0
SSX2B	0
RP11-564H18.1	0
RP13-77O11.8	0
SPANXN5	0
RP13-77O11.12	0
XAGE5	0
RP13-77O11.11	0
EIF4A2P4	0.212127
XAGE3	0
FAM156B	0.117359
FAM156A	1.44568
RP1-290F12.3	0.303117
RP11-236P24.3	1.57232
RP11-236P24.1	0.244957
ACTG1P10	1.8521
MIR6895	0
MIR6894	0
KDM5C-IT1	0.228633
RPSAP62	0
Y_RNA	0
RP6-29D12.3	0
RP6-29D12.2	0
MIR6857	0
RIBC1	0.76721
RP3-339A18.6	3.49151
RP3-339A18.3	0
VTRNA3-1P	0
MIR98	0
MIRLET7F2	0
RP11-272G22.1	0
RP11-272G22.2	0
RP11-272G22.3	0
RP13-444K19.1	0
RNA5SP505	0
FAM120C	4.94051
RP11-161N3.3	0
WNK3	1.74831
RPL7AP71	0
RNU6-434P	0
GNL3L	2.37004
PGAM4P1	0
ITIH6	0
SNORA11	1.22909
RP6-14C6.3	0
SNORA11	1.77955
PFKFB1	0.291584
ALAS2	0.279582
RP5-884M20.4	0
RP11-266I3.1	0
PAGE2B	0.208086
PAGE2	0.134959
RP11-266I3.8	0
RP11-266I3.9	0
RP11-266I3.7	0
MTCO1P52	0
MTND2P24	0
MTND1P30	0
MTRNR2L10	0.33521
PAGE5	0
PAGE3	0
RP11-382F24.1	0
USP51	2.87278
RP11-541G7.4	0
Y_RNA	0
RP13-146A14.1	0
FOXR2	0
RP11-167P23.4	0
RP11-167P23.2	0
RP13-188A5.1	0.251387
RP11-54I5.1	0
RPL23AP83	0.0797016
RP11-431N15.2	0
UQCRBP1	0.49214
RP11-445O16.2	0.0991865
RP3-323P24.3	2.44993
SPIN2A	0.879215
PPP1R11P2	0.0936528
MTHFD1P1	0.269926
NLRP2B	0.446383
RP1-49C23.1	0
ZXDA	2.49067
MYCLP2	0
KRT8P17	0
RP11-3D23.1	0
MTND1P31	0
MTND2P25	0
ZFRP1	0
RP11-144M17.1	0
CBX1P1	0.921614
SPIN4	1.66799
SPIN4-AS1	0.203182
ARHGEF9-IT1	0
BTF3P8	0
MIR1468	0
HNRNPDP1	0
RP11-403E24.1	0
AMER1	4.91454
RN7SL799P	0
ASB12	0.462933
MTMR8	0.422777
RP11-284B18.3	0.227378
RP4-710L4.2	0
SHC1P1	0
YWHAZP7	0
KRT8P27	0
GRPEL2P2	0
BLOC1S2P1	0
RP11-231N9.1	0
CCT4P2	0.057764
MORF4L1P5	0
RP11-151G12.2	0
TLE1P1	0.865692
RP3-323B6.1	0
ZC3H12B	4.59364
FRMD8P1	0
NANOGP9	0
RP11-314A15.3	0
ETF1P3	0
RP11-314A15.2	0
RP6-159A1.2	0.0412415
RP6-159A1.3	0
RP6-159A1.4	0.778713
VSIG4	0.955122
RP11-30M20.1	0
EIF4BP9	0
HEPH	4.23093
RP13-238N7.2	0
RP11-747I9.1	0
PKMP2	0
EDA2R	0.301356
RNU6-394P	0
RP6-22P16.1	0
RP4-808O4.2	0
AR	0.281186
BMI1P1	0
RP6-201G10.2	2.32001
RP11-516A11.1	0.132847
RNU6-1225P	0
AKIRIN1P2	0
Y_RNA	0
RP13-313G19.2	0
RNU6-245P	0
RPL31P63	0.112148
COX6CP12	0
STARD8	2.90241
ACTR3P2	0
SERBP1P1	0.0915774
EFNB1	4.71048
HMGN1P35	0
LINC00269	0
CYCSP43	0
RP13-57D9.3	0
EDA	0.627295
RNA5SP506	0
U3	0
CNOT7P1	0
MIR676	0
AWAT2	0
OTUD6A	0
MTCYBP31	0
MTND4P31	0
IGBP1-AS2	0.100058
IGBP1-AS1	1.15882
DGAT2L6	0
RN7SL581P	0
AWAT1	0
RNA5SP507	0
P2RY4	0.0590127
ARR3	0.0472738
RAB41	1.65421
KIF4A	0.124309
RP13-26D14.2	0
RNY4P23	0
GDPD2	1.75322
RP11-528B10.5	0.274824
RNU4-81P	0
DLG3-AS1	0.119792
TEX11	0
RP11-291O7.1	0
RP13-278H16.2	0
SLC7A3	0.0201842
RPS23P8	3.91273
NUTF2P7	0
RNU1-56P	0
SOCS5P4	0.403727
CXorf65	0.0338299
IL2RG	0.702749
RP5-1091N2.9	0
ITGB1BP2	1.77947
AL590762.6	0.0792863
AL590762.7	0
Metazoa_SRP	0
AL590762.10	0.439677
AL590762.11	1.66305
Y_RNA	0
INGX	0
AL590763.5	0
CXCR3	0.0387001
RP11-402P6.9	0
RP11-402P6.15	0.0195987
RP11-402P6.2	0
LINC00891	0
CXorf49	0
RP11-402P6.13	0
RP11-402P6.3	0
RP11-402P6.4	0
RP11-402P6.12	0
CXorf49B	0
RP11-402P6.5	0
RP11-402P6.6	0
AL590763.16	0
RNU6-1078P	0
RPS26P11	0.183414
RN7SL388P	0.347021
ERCC6L	0.453913
Y_RNA	0
CITED1	3.24613
RNU2-68P	0
RP1-172N19.3	0
PHKA1-AS1	0
U3	0
RP1-172N19.4	0
RNU1-112P	0
DMRTC1B	0.28676
FAM226B	0.0287758
FAM236B	0
FAM236D	0
DMRTC1	0.0289874
FAM236C	0.105181
FAM236A	0
PABPC1L2B-AS1	0.242031
RP11-493K23.4	0.442459
NAP1L6	1.02489
TOMM20P4	0.112995
AC004074.4	0
YWHAZP8	0
RNU6-1044P	0
CDX4	0
MORF4L1P6	0
MAP2K4P1	0.104303
RPL7P53	0
SEPHS1P4	0.0451657
TSIX	0.00513505
XIST	0.0766811
FXYD6P3	0
JPX	1.35976
RP13-216E22.4	0.822399
RP13-216E22.5	0.362902
RPSAP14	0.413157
RP13-36G14.3	0.230667
RP13-33H18.1	2.27254
UHRF2P1	0.160746
DDX3P1	0.245327
RP13-204A15.5	0.220912
DDX3P2	0
MKRN5P	0.33603
USMG5P1	0.266658
BMP2KL	0.128982
MIR421	0.596979
MIR374B	0
RN7SL648P	1.06027
MIR545	0
MIR374A	0
ZCCHC13	0
AC004386.3	0
AC004386.4	0
RN7SL790P	0
THAP12P1	0.0310586
RPS7P14	0.439201
HNRNPA1P25	0
PABPC1P3	0.539454
RNU6-330P	0
KIAA2022	3.39164
RP11-130N24.2	0
BUD31P2	0.136127
RNU6-562P	0
ZDHHC15	2.36574
RPL21P134	0.205922
PCNPP4	0
BRAFP1	0.0395258
TTC3P1	4.65859
SAR1AP4	0
RP11-212D3.2	0
RP11-212D3.4	0
RP3-481A17.1	0
RP11-322A17.1	0
RNU6-867P	0
RP11-322A17.3	0
LDHBP2	0.159512
RNA5SP508	0
TRAPPC13P1	0.215108
MIR325HG	0.117555
MIR384	0
MIR325	0
RNA5SP509	0
SPRYD7P1	0
FGF16	0
FABP5P15	0
RNU6-854P	0
RN7SL460P	0
ATP7A	0.809892
RP5-1000K24.2	0.108292
PGAM4	0.134161
FNDC3CP	0
CYSLTR1	0.0710551
HMGN1P34	0
UBE2V1P7	0
ZCCHC5	0
PPATP2	0
LPAR4	0.328496
RPL7P54	0
MIR4328	0
P2RY10	0
P2RY10P2	0
GPR174	0
CTHRC1P1	0
KIF4CP	0
RP1-164L12.1	0
TBX22	0
CHMP1B2P	0.0117245
FAM46D	0
HNRNPH3P1	0
RP11-325E14.2	0
HK2P1	0
RP11-325E14.5	0.230384
ACA64	0
RNU6-493P	0
VDAC1P1	0.574276
RNU6-995P	0
HMGN5	2.95426
RP11-346E8.1	0.0719286
RP13-52K8.1	0
XXyac-YR12DB5.1	0
RNU6-974P	0
RP4-581F12.1	0
RPL22P22	0
SNORA4	0
RP5-849L7.1	0
ATG4AP1	0
RP3-326L13.2	0
POU3F4	3.81513
RP1-223D17.1	0
TERF1P4	0
CYLC1	0
MIR548I4	0
HDX	3.1514
RP11-74B21.1	0
SETP4	0
UBE2DNL	0
RP1-215K18.4	0
APOOL	4.51913
SATL1	0.0775219
RP3-388N15.2	0
RP5-928E24.4	0.0663822
RP5-928E24.2	0.0630403
POF1B	0.0875808
MIR1321	0
SFR1P2	0
RP1-93L7.4	0
MIR361	0
Y_RNA	0
NDUFA5P7	0
STIP1P3	0.0652727
TPMTP4	0
DACH2	0.0558528
EEF1A1P29	0.0373301
GEMIN8P3	0
U6	0
FCF1P9	0
RP11-345E19.2	0
RP3-431C21.1	0
RP11-192B18.1	0
SNORD45	0
RP1-52D1.1	0
KLHL4	0.997383
RPSAP15	0.275752
RP1-138A5.3	0
RP1-138A5.2	0
RP6-43L17.1	0
RP6-43L17.2	0
RP5-998G20.1	0
RP3-452M16.1	0
ACA64	0
CTD-2194M22.1	0
CPXCR1	0
RP1-249C1.1	0
RP11-137D19.1	0
RP13-324D24.1	0
SRIP2	0
RP13-348B13.2	0
TGIF2LX	0
RP13-140E4.1	0
USP12PX	0
RP13-362E11.3	0
RNF19BPX	0
UBE2V1P9	0
RNU6-555P	0
RP13-212L9.1	0
PABPC5-AS1	0.0820171
RP13-24G8.2	0
PABPC5	0.852708
SERBP1P4	0
PCDH11X	0.0324584
RNU2-26P	0
VDAC1P3	0
EIF4A1P10	0.311044
KRT18P11	0
SNX3P1X	0
RP13-258O15.1	0.146393
RP11-156J23.1	0
RP13-88F20.1	0.0273086
ST13P18	0.0951466
RP3-455H14.1	0
RPL7P55	0
FAM133A	3.41998
RP1-60G11.1	0
RNU6-332P	0
Y_RNA	0
RP13-213K19.1	0
PAICSP7	0
CCNB1IP1P3	0
MIR548M	0
RP3-380C13.2	0
CALM1P1	0
RNA5SP510	0
RP11-471G13.2	0
HNRNPDLP3	0
HNRNPDLP1	0
RPS7P13	0
RP11-471G13.5	0
RP5-961K14.1	0.093159
RN7SL379P	0
RP5-961K14.2	0
RPS29P28	0
BRDTP1	0
RN7SKP194	0
RP11-25C15.1	0
DIAPH2	0.464629
Y_RNA	0
RPA4	0
NDUFB5P2	0
Metazoa_SRP	0
RN7SL74P	0
DIAPH2-AS1	0
ERVWE2	0
RP13-75G22.1	0
RP13-130D24.1	0
RPL6P29	0
RP11-390F10.3	0
EEF1A1P15	0
HMGB1P32	0
RP11-485F13.1	0
RP3-377O6.2	0
XRCC6P5	0
B3GNT2P1	0
SNORA25	0
RP11-402K9.1	0
RPSAP8	0.0387911
PCDH19	0.350969
TNMD	0
TSPAN6	2.39074
SRPX2	0.185185
SYTL4	0.831222
RP3-347M6.1	0
RP3-347M6.2	0
RP3-347M6.3	0
SNORA9	0
NOX1	0.859717
HNRNPA1P26	0.112595
HNRNPA1P27	0.30249
LL0XNC01-131B10.2	0
XKRX	0.0873036
RP3-341D10.1	0.029114
ARL13A	0.0879166
TRMT2B	2.79822
TRMT2B-AS1	0
CENPI	0.183042
GHc-210E9.2	0
DRP2	0.636043
TAF7L	0.0470026
RNU6-934P	0
NANOGNBP3	0.355519
RPL21P132	0
TIMM8A	2.76009
BTK	0.334044
RP1-164F3.8	0.454531
RP3-514P16.1	0.0610333
ARMCX7P	0
RP4-545K15.5	3.85359
RNU6-30P	1.70931
GHc-602D8.2	0
RNU6-587P	0
RP1-232L22__A.1	0
RP1-232L22__B.1	0
NXF5	0.810161
RP1-3E10.2	0
RNU6-345P	0
RP1-197J16.1	0
RP1-197J16.2	0
MTND6P13	0
TCP11X3P	0
TCP11X1	0.0239187
NXF2	0
GHc-1077H7.2	0
NXF2B	0.0162166
TCP11X2	0.0224237
RP11-353J17.3	0
TMSB15A	1.09984
FOXN3P1	0
NXF4	0.0344467
ARMCX5	3.35898
RP5-1100E15.4	0.149892
RP4-769N13.7	0
RNU6-589P	0
BEND7P1	0
LINC00630	1.14543
MTND1P32	0
MTND2P2	0
MTCO1P19	0
MTCO2P19	0
MTATP6P19	0
MTCO3P19	0
MTND4P32	0
MTND5P26	0
MTND6P32	0
MTCYBP32	0
LL0XNC01-237H1.2	2.4915
RAB40AL	0.444683
LL0XNC01-237H1.3	0
LL0XNC01-73E8.1	0
NXF3	0.0540407
LL0XNC01-221F2.2	0
RPSAP59	0
LL0XNC01-177E8.2	0
LL0XNC01-105G4.3	0
RP13-349O20.2	0.338833
LL0XNC01-250H12.3	0.343606
RAB40A	0.887474
GHc-857G6.7	2.85831
TCEAL3-AS1	0.41634
RP5-1055C14.6	0
MORF4L2-AS1	2.54348
GLRA4	1.44092
TMEM31	0.996188
RNA5SP511	0
RP11-370B6.1	0.30055
LL0XNC01-116E7.5	1.19333
LL0XNC01-116E7.1	1.35689
LL0XNC01-116E7.2	0.597177
TMSB15B	0.532586
LL0XNC01-116E7.4	0.502587
DPPA3P1	0
H2BFWT	0
H2BFM	0
RP11-722G7.1	0.680609
SLC25A53	1.04662
ESX1	0
IL1RAPL2	0.0670853
PHBP10	0
RPL18AP14	0
TEX13A	0
KCTD9P2	0
RNU6-207P	0
SERPINA7	0
RP11-560L11.1	0
MUM1L1	0.17725
RP1-19N1.1	0
Y_RNA	0
NAP1L4P2	0
SERPINA7P1	0
RP13-483F6.2	0
CXorf57	0.923203
MIR548AN	0
RNF128	0.671367
TBC1D8B	0.179452
MORC4	4.86252
RIPPLY1	0
CLDN2	0.044145
EEF1A1P40	0
RBM41	4.54236
NUP62CL	0.134564
RP13-383K5.4	0.0826003
Y_RNA	0
PIH1D3	0
MYCLP1	0
DNAJA1P3	0.0286524
KRT18P49	0
FRMPD3-AS1	0
NCBP2L	0.230686
MID2	3.1751
RP6-191P20.4	0.0820591
Y_RNA	0
RP6-191P20.3	0
NLRP3P1	0
TEX13B	0
VSIG1	0.0428845
COL4A6	0.130179
RP6-149D17.1	0
COL4A5	2.49135
Y_RNA	0
RP6-24A23.7	0.051332
RP6-24A23.8	0
IRS4	0
RP6-24A23.3	0.107665
RNU6-309P	0
MIR6087	0
RP1-31B8.1	0
GUCY2F	0
NXT2	2.14929
RP1-136J15.5	0
RP1-136J15.1	0
Y_RNA	0
RPS5P7	0
MIR652	0
MIR3978	0
AMMECR1	1.75905
SNORD96B	0
AMMECR1-IT1	0.0571987
GNG5P2	0
RGAG1	0.934245
TDGF1P3	0.0113155
RP11-441A11.1	0
PAK3	1.31026
FCF1P4	0
GLUD1P9	0
CAPN6	0
DCX	0.326326
RNU6-496P	0
HMGB1P12	0
LINC00890	0
RP11-111F16.2	0.696731
EIF4BP7	0.25756
RPL18AP15	0
RNA5SP512	0
ALG13-AS1	0.319929
TRPC5	0.241706
TRPC5OS	0.0305404
RP1-269O5.3	0
DPRXP7	0
RP13-266I11.1	0
ZCCHC16	0.164296
LHFPL1	0.0837562
Y_RNA	0
HMGB3P30	0
AMOT	4.39034
RN7SL266P	0
RNU6-1015P	0
RP5-1168A5.1	0
RP5-1170D6.1	0
XACT	0
QTRT1P1	0
U3	0
RNU1-57P	0
RN7SL93P	0
SNORD30	0
CTD-2230M5.1	0
CTD-2230M5.3	0
SSU72P1	0
HTR2C	0.0800749
RPL36AP53	0
SNORA35	0
MIR764	0
MIR1912	0
MIR1264	0
MIR1298	0
MIR1911	0
HSPA8P7	0.0303436
MIR448	0
RP11-810O3.2	0
IL13RA2	0.209133
RNU6-648P	0
RP6-204F4.2	0
YAP1P2	0
SNORA35	0
Y_RNA	0
RBMXL3	0.0198932
RPL36P18	0
LUZP4	0
RP5-878I13.1	0
RP5-878I13.2	0
PLS3-AS1	0.11266
SNORA64	0
RP1-241P17.7	0
ASS1P5	0
EEF1GP5	0.123755
RP1-241P17.4	0.801871
DANT1	0
DANT2	0.47296
RN7SL712P	0
AKR1B1P8	0
API5P1	0.0598401
AGTR2	0.459378
RNU6-154P	0
SLC6A14	0
CT83	0
RP11-232D9.2	0
RP11-232D9.4	0
RP11-232D9.3	0
RP11-232D9.1	0
RNU6-1323P	0
SETP8	0.199944
RP3-378P9.1	0
RP3-378P9.2	0
RP1-278D1.2	0.683664
KLHL13	2.11076
Y_RNA	0
TUBB4BP3	0
RPL12P43	0
RP11-197B12.1	0
MIR1277	0
DOCK11	1.20133
Y_RNA	0
RBBP8P1	0
IL13RA1	3.27582
SNORA35	0
RP13-128O4.3	0.0862043
LINC01285	0.268257
RP4-562J12.1	0.0656453
RP13-347D8.1	0
RP13-347D8.7	0
KIAA1210	0.0185588
ARL5AP1	0
HNRNPA1P28	0
RP4-555N2.4	0
AKAP17BP	0.0453251
RP5-1139I1.1	0
RP5-1139I1.2	0.0514672
MRPS17P9	0
RP3-404F18.5	0.43617
RNU1-67P	0.349044
RN7SL118P	0.174093
RNY3P16	1.15583
SLC25A5-AS1	3.37708
MIR766	0
CTA-38K21.2	0.212984
SOWAHD	0.328165
SNORA69	0
AKAP14	0.491743
RHOXF1P3	0.482113
RHOXF1P2	0
RHOXF1P1	0
RHOXF1-AS1	0.843656
RHOXF2B	0
LINC01402	4.84235
NKAPP1	2.17018
RHOXF2	0.0454706
SFR1P1	0.160939
EEF1A1P30	0.224117
TMEM255A	3.97997
RP11-45J1.1	0
ATP1B4	0
RNU7-37P	0
RP4-655L22.5	0
RP4-655L22.4	0
PA2G4P1	0
CT47B1	0
RP1-321E8.4	0
RP1-321E8.5	0
CT47A12	0
RP6-166C19.21	0
CT47A11	0
RP6-166C19.22	0
CT47A10	0
RP6-166C19.23	0
CT47A9	0
RP6-166C19.18	0
CT47A8	0
RP6-166C19.16	0
CT47A7	0
RP6-166C19.17	0
CT47A6	0
RP6-166C19.20	0
CT47A5	0
RP6-166C19.19	0
CT47A4	0
RP6-166C19.12	0
CT47A3	0
RP6-166C19.15	0
CT47A2	0
RP6-166C19.14	0
CT47A1	0
RP6-166C19.13	0
RP1-296G17.3	0
GLUD2	0.3274
HSPA8P1	0.248945
MIR3672	0
TPT1P13	0
RP13-192B19.2	0
RP11-417D4.1	0
RP13-16D10.1	0
RPL3P12	0
U3	0
MRRFP1	0
RP11-349N19.2	0.128218
RP5-1189B24.1	0
TUBB4AP1	0.0553188
FERP1	1.439
MEMO1P4	0
RNU7-69P	0
CHCHD2P1	0
RN7SL190P	0
Y_RNA	0
XIAP-AS1	0
RNU6-122P	0
RP1-315G1.1	0.121861
RP1-315G1.3	1.47557
ZIK1P1	0
SNORA40	0
HSPA8P20	0
SH2D1A	0.044426
NPM1P34	0
RP5-1052M9.1	0
TEX13D	0
RP3-384D21.2	0
RP1-161N10.1	4.77529
TEX13C	0.0337179
RP13-147D17.1	0
RP1-138O17.1	0
RP11-13E5.2	0
DCAF12L2	0.319031
MTCO1P53	0.617457
MTND4LP1	0
MTND4P24	1.55725
LL0XNC01-220B11.1	0
DCAF12L1	0
MTCYBP38	0
PRR32	0
RP3-428A13.1	0
RP3-428A13.2	0
RP11-368E13.1	0
CTD-2076M15.1	0
RP1-107N3.1	0
RP1-107N3.2	0
