Name	Brain - Putamen (basal ganglia)
AP000692.10	0.166093
AP000692.9	0.612979
CHAF1B	0.956602
ATP5J2LP	0
AP000695.6	0.153641
AP000695.4	0.12827
CLDN14	0.0190355
KB-176G8.1	0
AP000696.2	0.157132
AP000697.6	0
SIM2	1.48103
HLCS	3.55576
HLCS-IT1	0
RNA5SP491	0
DPRXP5	0
AP000704.5	0.237133
Y_RNA	0
MRPL20P1	0
RIPPLY3	0.363836
RNU6-696P	0
PIGP	2.53312
AP001429.1	0.143272
TTC3-AS1	0.0293406
DSCR9	0.127333
RN7SL678P	0
AP001432.14	0.442053
AP001412.1	0.76142
AP001437.1	1.31776
KCNJ6	0.0970952
KCNJ6-AS1	0
DSCR4	0
DSCR4-IT1	0
DSCR8	0
AP001425.14	0
DSCR10	0
AP001434.2	0
SPATA20P1	0
KCNJ15	0.0293698
LINC01423	0
ERG	2.13774
SNRPGP13	0
LINC00114	0
AP001042.1	0
AF064858.6	0.0175724
AP001043.1	0
SNORA62	0
RPSAP64	0
LINC01700	0.529015
AF064858.8	0.40563
AF064858.11	0.26823
AF064858.10	0
RPL23AP12	0
PCBP2P1	0
TIMM9P2	0
BRWD1-IT1	0
METTL21AP1	0
BRWD1-AS2	0.854517
BRWD1-AS1	0.0316838
Y_RNA	0
RNF6P1	0
LCA5L	0.338202
MIR6508	0
MYL6P2	0
RPS26P4	0
AF121897.4	0.0445322
B3GALT5	1.98937
B3GALT5-AS1	2.76858
AF064860.5	0.0467517
AF064860.7	0.0696457
IGSF5	1.04182
DSCAM	3.24857
MIR4760	0
DSCAM-AS1	0.028409
SNORA51	0
DSCAM-IT1	0
YRDCP3	0
LINC00323	0.26836
MIR3197	0
BACE2	0.786375
PLAC4	0.0119826
AL773572.7	0
FAM3B	0.0448675
MX2	1.20198
AP001610.5	0
TMPRSS2	0.024432
SNORA32	0
AP001610.9	0
AP006748.1	0
LINC00111	0
LINC00479	0
LINC00112	0
RIPK4	0.015396
MIR6814	0
PRDM15	1.17179
AP001619.3	0
AP001619.2	0.0584499
SNORA3	0
ZBTB21	2.26067
ZNF295-AS1	0.0507546
UMODL1	0.155454
UMODL1-AS1	0.119543
RNA5SP492	0
TFF3	0.184402
TFF2	0
TFF1	0
TMPRSS3	1.52615
UBASH3A	0.0181808
RNU6-1149P	0
SLC37A1	3.08674
AP001625.4	0.161045
AP001625.5	0
AP001625.6	0.237263
LINC01671	0.0501384
AP001626.2	0.211868
AP001627.1	0.395386
LINC01668	0.87437
AP001628.7	0
AP001628.6	0
WDR4	2.32212
ERVH48-1	0.114944
MIR5692B	0
AP001630.5	0.154979
PKNOX1	4.73736
CBS	0.975375
U2AF1	0.131641
MRPL51P2	0
FRGCA	0
AP001631.10	0
CRYAA	0
LINC00322	0
LINC01679	0.239662
AP001046.6	0
SIK1	0.165131
LINC00319	0
LINC00313	0
AP001048.4	0
HSF2BP	0.357095
RPL31P1	0
H2BFS	0
MIR6070	0
AP001052.1	0
TMEM97P1	0
AATBC	0.565602
MYL6P1	0.0557579
RNU6-859P	0
RNU6-1150P	0
TRAPPC10	2.62828
H2AFZP1	0
PWP2	0.282338
C21orf33	0.26642
LINC01678	0.347611
AP001056.1	0
AP001057.1	0
AP001058.3	0
ICOSLG	0.277465
AP001059.6	0
AP001059.7	0
DNMT3L	0
AP001059.5	0
AIRE	0.57372
AP001062.7	4.19844
AP001062.9	0
AP001063.1	0
TRPM2-AS	0.132917
snoZ6	0
snoZ6	0
LRRC3-AS1	0.157573
LRRC3	0.417656
MTCYBP21	0.022135
MTND6P21	0
MTND5P1	0.0692312
KB-68A7.1	0.438665
AP001065.15	0.0461176
KB-68A7.2	0
TSPEAR	0.133155
TSPEAR-AS1	0.147841
TSPEAR-AS2	0.105919
KRTAP10-1	0
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP12-4	0
KRTAP12-3	0
KRTAP12-2	0
IMMTP1	0
KRTAP12-1	0
RP1-225L15.1	0
KRTAP10-12	0
KRTAP10-13P	0
LINC01424	0.359392
ITGB2	4.58549
ITGB2-AS1	1.11501
LL21NC02-1C16.1	2.08846
LINC01547	1.3478
LL21NC02-1C16.2	1.05649
LINC00163	0.0129351
LINC00165	0
PICSAR	0.0746263
SSR4P1	0.60222
RP5-1023B21.1	0
LINC00334	0.474073
POFUT2	4.15847
BX322557.10	1.70235
LINC00315	0.047177
BX322557.13	0
LINC00316	0
MTCO1P3	0
BX322559.3	0
LL21NC02-21A1.1	1.25469
COL18A1-AS2	0.0607655
COL18A1-AS1	0.012475
MIR6815	0
LINC01694	0.30043
PCBP3	2.74889
RP1-101D8.1	0.0132396
AL592528.1	0.0253601
AJ011931.1	0
PCBP3-OT1	0.0827796
AJ011932.1	0.112607
AP001476.2	0
AP001476.4	0
AP001476.3	0
PSMA6P3	0
AP001471.1	0
FTCD-AS1	0.296544
AP001468.58	0
AP001469.5	0.143281
MCM3AP-AS1	0.831805
AP001469.7	0.232566
AP001469.9	1.60343
C21orf58	1.63715
RPL18AP2	0.0606833
DIP2A-IT1	0
RNU6-396P	0
DSTNP1	1.08138
RPL23AP4	0
U2	0
FRG1FP	0.0354889
SC22CB-56B3.1	0
ACTR3BP6	0
5_8S_rRNA	0
FRG1GP	0.0306724
U6	0
LA16c-60D12.1	0
LA16c-13E4.3	0
LA16c-60D12.2	0
ZNF72P	0
BNIP3P2	0
YME1L1P1	0
OR11H1	0
LA16c-60G3.6	0
ARHGAP42P3	0
LA16c-23H5.4	0
LA16c-60G3.8	0
LA16c-60G3.7	0
LA16c-60G3.5	0
LA16c-2F2.8	0
NEK2P2	0
LA16c-2F2.5	0
NF1P6	0
MED15P7	0
POTEH	0
POTEH-AS1	0
RNU6-816P	0
LA16c-3G11.7	0
LINC01297	0
GRAMD4P2	0
DUXAP8	0.079732
LL22NC03-N64E9.1	0
BMS1P22	0
LL22NC03-N14H11.1	0.153073
NBEAP3	0
LA16c-60H5.7	0.0383891
LA16c-4G1.4	0
LA16c-4G1.3	0
U6	0
ABCD1P4	0
LA16c-17H1.3	0
PABPC1P9	0
SLC9B1P4	0
ACTR3BP2	0
CHEK2P4	0
KB-67B5.17	0
KB-67B5.12	0
KCNMB3P1	0
CCT8L2	0
FABP5P11	0
TPTEP1	1.50964
AC005301.9	0.961972
KB-7G2.9	0
SLC25A15P5	0
PARP4P3	0.155434
ANKRD62P1-PARP4P3	0
ANKRD62P1	0
VWFP1	0.0807143
LINC01665	0
XKR3	0
HSFY1P1	0
GPM6BP3	0
AC007064.29	0
AC007064.22	0
ZNF402P	0
AC007064.24	0
MTND1P17	0
AC007064.25	0
AC006548.19	0
IGKV1OR22-5	0
IGKV2OR22-4	0
IGKV2OR22-3	0
IGKV3OR22-2	0
IGKV1OR22-1	0
AC006548.28	0.00171501
CECR7	1.59297
AC006946.16	1.19625
AC006946.17	0.863546
AC006946.12	0
CECR5-AS1	0.743623
CECR1	4.12193
AC005300.5	0.066049
FAM32BP	0
CECR3	0
CECR9	0
RN7SL843P	0
CECR2	3.0176
AC004019.10	0.0693005
CLCP1	0
DNAJA1P6	0
AC004019.13	2.03703
MIR3198-1	0
LINC00528	0.112395
MIR648	0
XXbac-B476C20.14	0
XXbac-B476C20.13	0.0613555
RHEBP3	0
LINC01634	0
XXbac-B476C20.9	0.495839
PEX26	4.17703
XXbac-B476C20.11	0
TUBA8	1.00494
AC008079.10	0.23016
USP18	1.526
AC008079.9	0
GGTLC5P	0
LINC01660	0
AC011718.3	0
PPP1R26P3	0
FAM230A	0
XXbac-B33L19.6	0
XXbac-B33L19.12	0
GGTLC3	0
Metazoa_SRP	0
XXbac-B33L19.15	0
TMEM191B	0.761453
PI4KAP1	2.65574
SCARNA17	0
RN7SKP131	0
RIMBP3	0.0311635
Metazoa_SRP	0
SUSD2P2	0
CA15P2	0
PPP1R26P2	0
PPP1R26P4	0
LINC01662	0
GGT3P	0.0273368
AC008132.14	0
E2F6P1	0
AC008132.13	0.00253526
BCRP7	0
LINC01663	0
AC008103.4	0
DGCR6	4.70718
AC007326.11	0
AC007326.10	0
AC007326.12	0
AC007326.9	0.658031
AC000095.12	2.33998
DGCR10	3.70582
CA15P1	0.0522881
Y_RNA	0
DGCR11	0.402236
AC004461.4	0
DGCR12	0.0831051
AC004471.9	0.238786
AC004471.10	0.299094
TSSK1A	0.658418
GSC2	0
LINC01311	1.20988
CLTCL1	1.66656
AC000081.2	0
SNORA15	0
KRT18P62	0
RN7SL168P	0
AC000068.5	0.363606
AC000068.9	2.13475
AC000068.10	0.195693
CDC45	0.117584
LINC00895	0
AC000077.2	0
AC000067.1	0.142169
TBX1	0.238332
GNB1L	0.948945
AC000089.3	0.182967
C22orf29	3.31548
TXNRD2	4.77104
AC000078.5	0.241052
MIR4761	0
MIR185	0
AC006547.13	1.3018
Metazoa_SRP	0
MIR6816	0
CCDC188	0.916425
XXbac-B444P24.8	0
LINC00896	0.0382113
RTN4R	2.79425
MIR1286	0
XXbac-B444P24.10	0.212711
XXbac-B444P24.13	1.07303
XXbac-B444P24.14	0.338617
AC007731.1	0
XXbac-B33L19.4	0
USP41	0.019502
ZNF74	4.58263
RNU6-225P	0
SCARF2	2.07752
XXbac-B562F10.11	0.361408
RNY1P9	0
Y_RNA	0
RN7SL812P	0
KRT18P5	0.0981492
AC007050.17	0
CCDC74BP1	0.024709
SMPD4P1	0.0293831
IGLL4P	0
SLC9A3P2	0
ABHD17AP4	0.0767332
POM121L4P	0
BCRP5	0
TMEM191A	2.90687
SERPIND1	0.495986
LINC01637	1.30509
XXbac-B135H6.18	0.993015
THAP7-AS1	1.48703
AC002472.8	0
AC002472.16	0.228498
P2RX6	1.59035
SLC7A4	0.947146
MIR649	0
P2RX6P	1.20064
AC002472.11	0
LRRC74B	0.0650948
TUBA3GP	0
BCRP2	0.0284591
KB-1592A4.15	0.00522678
POM121L7P	0
E2F6P2	0
FAM230B	0
KB-1592A4.14	0
KB-1592A4.17	0
GGT2	0.0441523
KB-1592A4.16	0
E2F6P3	0
POM121L8P	0
BCRP6	0
KB-1183D5.13	0
KB-1183D5.14	0
PPP1R26P5	0
LINC01651	0
KB-1183D5.16	0
Metazoa_SRP	0
RIMBP3B	0.0100475
RN7SKP63	0
SCARNA17	0
Metazoa_SRP	0
HIC2	2.98842
Metazoa_SRP	0
TMEM191C	0.673786
SCARNA17	0
RN7SKP221	0
RIMBP3C	0.0117755
Metazoa_SRP	0
CCDC116	0.255804
KB-1440D3.14	0.21353
MIR301B	0
MIR130B	0
KB-1440D3.13	0.262434
RN7SL280P	0.053475
RNA5SP493	0
KB-1027C11.4	0
LL22NC03-86G7.1	0.30269
TOP3B	0.4032
PRAMENP	0
IGLVI-70	0
IGLV4-69	0
IGLVI-68	0
LL22NC03-23C6.13	0
LL22NC03-23C6.12	0
IGLV10-67	0
LL22NC03-23C6.15	0
IGLVIV-66-1	0
IGLVV-66	0
IGLVIV-65	0
IGLVIV-64	0
IGLVI-63	0
IGLV1-62	0
LL22NC03-88E1.18	0
IGLV8-61	0
LL22NC03-88E1.17	0
ABHD17AP5	0.0612695
LL22NC03-30E12.10	0
LL22NC03-30E12.11	0
IGLV4-60	0
LL22NC03-30E12.13	0
SOCS2P2	0
IGLVIV-59	0
IGLVV-58	0
BMP6P1	0
IGLV6-57	0
IGLVI-56	0
IGLV11-55	0
IGLV10-54	0
IGLVIV-53	0
TOP3BP1	0.022498
LL22NC03-123E1.5	0
VPREB1	0
CH17-264L24.1	0.806588
LL22NC03-2H8.5	2.51768
LL22NC03-2H8.4	0.317178
IGLV1-51	0.615334
IGLV1-50	0
ASH2LP3	0.042479
IGLV9-49	0
LL22NC03-75A1.9	0
IGLV5-48	0
IGLV1-47	0
ASH2LP2	0
IGLV7-46	0
LL22NC03-22A12.12	0
IGLV5-45	0
IGLV1-44	0
IGLV7-43	0
IGLVI-42	0
IGLVVII-41-1	0
IGLV1-41	0
IGLV1-40	0.0784229
ASH2LP1	0
IGLVI-38	0
IGLV5-37	0
IGLV1-36	0
KB-288A10.17	0
IGLV7-35	0
KB-288A10.19	0
ZNF280B	1.54552
ZNF280A	0
PRAME	0.0394768
LL22NC03-63E9.3	0
IGLV2-34	0
IGLV2-33	0
IGLV3-32	0
IGLV3-31	0
IGLV3-30	0
BCRP4	0.0390944
POM121L1P	0
GGTLC2	0
IGLV3-29	0
IGLV2-28	0
IGLV3-27	0
IGLV3-26	0
IGLVVI-25-1	0
IGLV3-25	0
LL22NC03-102D1.16	0
LL22NC03-102D1.18	0
IGLV3-24	0
IGLV2-23	0
IGLVVI-22-1	0
IGLV3-22	0
IGLV3-21	0.0391052
IGLVI-20	0
IGLV3-19	0
LL22NC03-48A11.14	0
IGLV2-18	0
IGLV3-17	0
IGLV3-16	0
IGLV3-15	0
IGLV2-14	0.166878
IGLV3-13	0
IGLV3-12	0
LL22NC03-24A12.8	0
LL22NC03-24A12.9	0
IGLV2-11	0
LL22NC03-84E4.13	0
IGLV3-10	0
LL22NC03-84E4.11	0
IGLV3-9	0
IGLV2-8	0
MIR650	0
LL22NC03-84E4.8	0
IGLV3-7	0
IGLV3-6	0
IGLV2-5	0
IGLV3-4	0
IGLV4-3	0
IGLV3-2	0
IGLV3-1	0.0393701
MIR5571	0
IGLJ1	0
IGLC1	0.479611
IGLJ2	0
IGLC2	0.511914
IGLJ3	0
IGLC3	0.339042
IGLJ4	0
IGLC4	0
IGLJ5	0
IGLC5	0
IGLJ6	0
IGLC6	0
IGLJ7	0
IGLC7	0
AP000361.2	0
AP000362.1	0
RSPH14	1.70615
Metazoa_SRP	1.22939
U7	0
RAB36	3.90264
BCRP8	0.321771
RN7SL263P	0.094818
FBXW4P1	0.556378
AP000343.1	0
AP000343.2	0.0701659
CES5AP1	0.218304
KB-1269D1.8	0.206477
LINC01659	0.151527
AP000344.4	0.488164
LINC01658	0.0662285
AP000345.4	0
PCAT14	0.013771
AP000345.2	0
IGLL1	0.0820256
KB-208E9.1	1.69863
KB-1572G7.5	0
DRICH1	0.386796
KB-1572G7.4	0
ASLP1	0.890535
AP000347.2	4.85886
RGL4	0.487242
ZNF70	0.690553
VPREB3	1.09576
C22orf15	0.0557206
MMP11	0.25985
DERL3	0.675599
KB-1125A3.11	3.92774
KB-1125A3.12	0.0164692
RN7SL268P	0.936818
MIF	3.13768
MIF-AS1	0.353303
AP000350.5	0.46788
AP000350.6	0.0748464
AP000350.7	0
AP000350.8	0
GSTT2B	3.46094
KB-1125A3.10	0.0687319
DDTL	1.40634
KB-226F1.2	0.600087
AP000351.3	0.709171
GSTT2	0.0492139
AP000351.4	0.708478
GSTTP1	0
AP000351.13	0
KB-318B8.7	0.223931
SUSD2	1.57072
GGTLC4P	0.0280095
POM121L9P	0.232832
BCRP1	0.0872943
AP000354.2	0
ADORA2A-AS1	0.229703
UPB1	0.425978
AP000355.2	0.0952788
GGT1	2.47808
AP000356.2	0
KB-1995A5.4	0.438361
BCRP3	3.39688
KB-1995A5.5	0.171081
POM121L10P	0
ARL5AP4	0
AP000357.4	0
LL22NC03-N95F10.1	0
AP000358.5	0
CRIP1P4	0
PIWIL3	0
SGSM1	4.9889
SNORD56	0
TMEM211	0.0782952
CTA-243E7.4	0
CTA-243E7.3	0
CTA-243E7.2	0
CTA-243E7.1	0.0100286
CTA-221G9.12	1.78097
CTA-221G9.10	0
CRYBB3	0.128605
CTA-221G9.7	0.156977
CRYBB2	0.855501
CTA-221G9.11	0
RP3-462D8.2	0
IGLL3P	0
CTA-246H3.8	0
CTA-246H3.11	0.210708
LRP5L	0.835035
CTA-246H3.12	0.598695
CTA-390C10.9	0.10973
IGLVIVOR22-1	0.0560099
CRYBB2P1	4.2578
MIR6817	0
CTA-390C10.10	0.984543
CTA-407F11.8	0
GRK3	2.99117
CTA-407F11.7	0
YES1P1	0.221707
RNA5SP494	0
MYO18B	0.0174936
CTA-407F11.9	0
CTA-125H2.2	0
CTA-125H2.1	0
RN7SKP169	0
CTA-125H2.3	0
CTA-796E4.3	0
CTA-796E4.4	0.114105
RP11-259P1.1	0
RNA5SP495	0
CTB-1048E9.7	0
TPST2	3.25506
MIR548J	0
HMGB1P10	1.65275
CRYBB1	0.324992
CRYBA4	0.0913662
ISCA2P1	0
CTA-373H7.7	0.122303
MIATNB	0.67988
LINC01422	0.179373
RP1-40G4P.1	0.104318
LINC01422	0.152846
CTA-992D9.11	0.0475019
RNU6-1066P	0
CTA-992D9.10	0
CTA-992D9.9	0
CTA-992D9.6	0.0488132
CTA-992D9.8	0.0149598
CTA-992D9.7	1.04464
CTA-503F6.2	0
LINC01638	0.0200735
CTA-929C8.5	0
CTA-929C8.7	0
CTA-929C8.6	0.0272142
RP1-205F14P.1	0
RP11-46E17.6	0
RP1-231P7P.1	0
RP1-213J1P__B.1	0
RP1-213J1P__B.2	0
RP11-375H17.1	0
TTC28-AS1	2.46302
TTC28	1.92674
RN7SL757P	0
SNORD42	0
Y_RNA	0
MIR5739	0
RN7SL162P	0
CHEK2	0.748449
CTA-292E10.6	0.562792
CTA-292E10.8	0.119892
CTA-292E10.7	0
ZNRF3-IT1	0.0543607
ZNRF3-AS1	0.021601
C22orf31	2.05941
CTA-747E2.10	0
RNU6-810P	0
RNU6-1219P	0
CTA-984G1.5	1.02606
AC002059.10	0.51784
MIR3653	0
AC000041.8	0
RFPL4AP6	0
RFPL1	0
AC000035.3	0
THOC5	2.64239
CTA-256D12.11	0
RPEP4	0
RP1-76B20.11	0
CABP7	3.06373
Y_RNA	0
RNU6-331P	0
RP3-394A18.1	0.150337
HORMAD2-AS1	1.10048
CNN2P1	0.306367
HORMAD2	0.20689
CTA-85E5.7	0
CTA-85E5.6	0
RP3-438O4.4	0
RP1-102K2.6	0
LIF	0.116205
RP1-102K2.8	0
OSM	0.183576
RP1-102K2.9	0.192132
CCDC157	2.5376
RNF215	3.3472
RP4-539M6.20	0.927584
RNU6-564P	0
RP4-539M6.21	0.569762
RP4-539M6.22	0.0809733
RP4-539M6.18	0
SEC14L3	0.022624
RP4-539M6.14	0
SDC4P	0
SEC14L4	0.0819141
SEC14L6	2.62281
SIRPAP1	0.257081
RP1-56J10.8	0
SLC35E4	2.4702
DUSP18	1.02755
CTA-963H5.5	2.81319
MIR3200	0
EIF4HP2	4.33963
MORC2-AS1	0.215766
RP3-412A9.17	0.0028214
RP3-412A9.16	0.910066
RP3-412A9.12	0
INPP5J	3.53108
PLA2G3	0.0523019
RP3-412A9.15	0
MIR3928	0
RNU6-1128P	0
Y_RNA	0
PIK3IP1-AS1	0.746376
RNA5SP496	0
LINC01521	1.16284
RNU6-338P	0
RP11-247I13.11	0.142566
RNU6-28P	0
H2AFZP6	0
RP11-247I13.6	0
RP11-247I13.3	0.147985
MIR7109	0
PRR14L	3.22023
DEPDC5	2.41454
RN7SL20P	0
CTA-440B3.1	0
RNU6-201P	0
RP1-180M12.1	0
C22orf24	0.324807
CTA-342B11.1	0
CTA-342B11.2	0
RN7SL305P	0
SC22CB-1E7.1	0.913923
SLC5A1	0.0199596
AP1B1P1	0
RP1-127L4.10	0
AP1B1P2	0
RP1-127L4.7	0
C22orf42	0
RP1-90G24.8	0
RFPL3-AS1_1	0
RFPL2	2.19986
IGLCOR22-1	0
RP1-90G24.10	0.089618
SLC5A4	0.238638
CPSF1P1	0.270396
RP1-90G24.6	0.139071
RP1-90G24.11	0.471197
RP1-149A16.12	0.330773
RFPL3	0.0254812
IGLCOR22-2	0
RFPL3S	0.853463
IGLVIVOR22-2	0
RP1-149A16.17	0.168091
RP1-149A16.16	0.163434
BPIFC	0.0179574
SYN3	0.986984
LL22NC03-104C7.1	0.0995695
RNA5SP497	0
LL22NC01-116C6.1	0
CTA-415G2.2	0
RP1-302D9.1	0
LINC01640	0
RP1-302D9.5	0
SC22CB-1D7.1	0
MIR4764	0
SNORA50	0
LARGE-IT1	0
LARGE-AS1	0.0158412
LL22NC03-32F9.1	0
LINC01643	0
LL22NC03-13G6.2	0
RP1-101G11.2	0
RP1-101G11.3	0
RP1-288L1.5	0
RP1-288L1.4	0
ISX-AS1	0
ISX	0
LINC01399	0
CTA-714B7.7	0
RP3-323A16.1	0.00135056
RNU7-167P	0
HMGXB4	4.18812
RP3-510H16.3	0.18369
MIR3909	0
MIR6069	0
CTA-286B10.7	0
CTA-286B10.8	0
MCM5	3.35409
RP4-569D19.5	0.0131745
RP4-569D19.8	2.6027
MB	0.914354
CITF22-62D4.1	0
APOL6	1.54434
RP1-41P2.7	0
MRPS16P3	0
APOL5	0
NDUFA9P1	0.0258144
RP1-78B3.1	0.0169492
CTA-212A2.4	0.00729747
CTA-212A2.3	0.00219123
CTA-212A2.2	0
CTA-212A2.1	0.192927
APOL3	3.37752
MTCO1P20	0
MTCO2P20	0
MTATP6P20	0
MTCO3P20	0
MTCYBP34	0
MTND1P10	0
APOL4	0.608115
APOL1	3.98845
MIR6819	0
RP4-633O19__A.1	0.104764
RPS15AP38	0.339617
Y_RNA	0
RP5-1119A7.14	0.085703
RP5-1119A7.11	0
RP5-1119A7.10	0
CACNG2	1.44929
RP1-293L6.1	1.89222
PVALB	3.56613
CITF22-24E5.1	0
NCF4-AS1	0
NCF4	1.82583
CSF2RB	0.44727
CSF2RBP1	0
LL22NC01-81G9.3	0
TEX33	0
Y_RNA	0
RN7SKP214	0.503181
TMPRSS6	2.83363
RP5-1170K4.7	0
IL2RB	0.173692
RP1-151B14.6	0
C1QTNF6	1.2352
SSTR3	0.218118
RP1-151B14.9	0
RAC2	1.23578
CYTH4	1.87141
ELFN2	0.984445
RP1-63G5.7	0.0751693
MFNG	2.551
CARD10	1.22552
RP5-1177I5.3	0.104647
LGALS2	0.0770085
Metazoa_SRP	0
SH3BP1	1.18216
Z83844.1	0.0460534
PDXP	3.55309
RN7SL385P	0
TRIOBP	3.55972
GALR3	0.157208
MIR659	0
RP5-1014D13.2	0.114581
MICALL1	3.59161
RP5-1039K5.12	1.75347
C22orf23	3.20486
RP5-1039K5.19	0.685909
RP5-1039K5.16	0.7014
RP5-1039K5.18	0.628162
RP5-1039K5.13	0
SLC16A8	3.42017
BAIAP2L2	2.05442
CTA-228A9.4	0.0134715
MAFF	4.00739
RP1-5O6.5	0
RN7SL704P	0.0686001
Metazoa_SRP	0
RP3-449O17.1	1.35596
RP1-5O6.4	0
RP3-434P1.6	0
KDELR3	1.01953
DMC1	0.297643
RPS29P31	0
FAM227A	0.739231
RP3-508I15.10	0.249583
RP3-508I15.9	1.13121
PRDX3P1	0.354556
RP3-508I15.20	1.56725
RP3-508I15.19	1.59355
RP3-508I15.18	0
RP3-508I15.14	0.422847
RP3-508I15.21	2.07668
RP3-508I15.22	0.172352
CTA-150C2.13	0.191414
APOBEC3A	0.171914
APOBEC3B	0.0559938
APOBEC3B-AS1	0
APOBEC3C	1.48001
APOBEC3D	0.330719
APOBEC3F	0.307066
CTA-150C2.20	0
APOBEC3G	1.52343
RP4-742C19.12	0
APOBEC3H	0.164913
RP4-742C19.13	0.806089
FUNDC2P4	0
RP3-333H23.8	0
SNORD83B	0.328944
SNORD83A	0
SNORD43	0
RP3-333H23.9	2.26617
MGAT3-AS1	0.404127
ENTHD1	0.0576135
RP1-172B20.6	0
RN7SKP210	0
UQCRFS1P1	0.938319
GRAP2	0.0637462
RP3-370M22.8	0.0148467
FAM83F	0.0426802
RP3-496C20.1	0.0869549
TNRC6B	2.69
RPL7P52	0
ADSL	4.48483
RP5-1042K10.10	0
RP5-1042K10.13	0.199206
RP5-1042K10.12	0
RP4-591N18.2	0
COX6B1P3	0
RPL4P6	0.0879882
GAPDHP37	0
MCHR1	0.357505
RP3-408N23.4	0
JTBP1	0
MIR4766	0
XPNPEP3	2.30692
DNAJB7	0.108294
Metazoa_SRP	0
RNU6-379P	0
Y_RNA	0
RP11-12M9.3	0.571682
Y_RNA	0
RP11-12M9.4	0.0443471
RNU6-375P	0
RP1-85F18.6	0
EP300-AS1	0.152627
LRRC37A14P	0
RP4-756G23.5	1.13233
MIR6889	0
RNU6-495P	0
CTA-223H9.9	1.89479
Y_RNA	0
RNU6-476P	0
MEI1	0.191205
HMGN2P10	0
RNU6ATAC22P	0
Y_RNA	0
CCDC134	0.785596
RP5-821D11.7	1.53976
MIR33A	0
SHISA8	0.503127
TNFRSF13C	0.425019
CENPM	0.445464
CTA-250D10.19	0.0520332
WBP2NL	0.38349
SLC25A5P1	0.28004
NAGA	4.97133
FAM109B	1.11334
SNORD13P1	0
RP1-257I20.14	0.785786
NDUFA6-AS1	0.60374
OLA1P1	0.130503
CYP2D6	2.23172
RP4-669P10.19	1.61832
RP4-669P10.16	0.413048
RP4-669P10.20	2.06539
CYP2D7	2.42427
CYP2D8P	0.390398
OGFRP1	0.0339324
Z83851.4	0.0898475
CTA-989H11.1	0.0658672
LINC01315	2.83214
NFAM1	0.419942
CTA-126B4.7	0
SERHL	0.303479
SERHL2	1.73291
RN7SKP80	0.662533
RNU12	0.0366723
ATP5L2	0.023277
A4GALT	2.84116
Y_RNA	0
RPL5P34	2.37352
GOLGA2P4	0
RP1-47A17.1	0.0355632
AL049758.2	0
AL022476.2	0.361015
AL022237.3	0
BIK	0.13568
SCUBE1	0.125095
Z82214.3	0
Z82214.2	0
Z99756.1	0
LINC01639	0
MPPED1	1.22346
EFCAB6-AS1	0.0586443
EFCAB6	0.603581
RP3-388M5.8	0
HMGN2P9	0
RP3-388M5.9	0.213597
PNPLA5	1.86821
PNPLA3	0.121247
RP4-796I17.5	0
CTA-414D7.1	0.00587619
RP4-671O14.6	0.0530091
PARVG	1.22327
RP4-671O14.5	0.358907
RP4-671O14.7	0.0082764
KIAA1644	3.85032
RP1-32I10.10	0
RP1-32I10.11	0
LINC01656	0
MRPS18CP6	0
RP5-1033E15.3	0
KRT18P23	0
LINC00207	0.0821495
LINC00229	0
ANP32BP2	0
ARHGAP8	0.630127
PHF21B	2.96407
RP1-127B20.4	0
RP4-753M9.1	0.0309349
CTA-217C2.2	0.26676
CTA-268H5.12	0.126657
MIR1249	0
CTA-268H5.14	2.02407
CTA-268H5.9	0
UPK3A	0.298073
SMC1B	0.0205911
RIBC2	0.0889263
RP1-102D24.5	0
LINC01589	0.0514811
RNU6-1161P	0
CTA-941F9.10	0.055646
MIR4762	0
RP1-37M3.8	0
WI2-85898F10.2	0.0988555
WI2-85898F10.1	0
WNT7B	1.57144
CITF22-92A6.2	0.0198681
CITF22-92A6.1	1.36207
LINC00899	0.74147
PRR34	0.41418
RP6-109B7.5	0.298261
RP6-109B7.2	0.507713
RP6-109B7.4	0.561781
MIRLET7BHG	0.746116
MIR3619	0
PPARA	3.80073
RP4-695O20.1	0
CDPF1	4.69433
PKDREJ	0.0885396
GTSE1-AS1	1.03438
GTSE1	0.11022
CELSR1	0.127981
RP5-996D20.3	0
RP3-439F8.1	0.0245884
TBC1D22A-AS1	0.0346639
RP3-477J10.1	0.0470212
RP1-111J24.1	0.103701
CITF22-49D8.1	0.0224703
LINC01644	0
LINC00898	0
RP11-191L9.4	0
RP11-191L9.5	0
RP13-455A7.1	0
CTA-280A3.2	0
CTA-280A3__B.2	0
LL22NC03-27C5.1	0
LL22NC03-121E8.4	0
LL22NC03-121E8.3	0
MIR3201	0
RP11-536P6.3	0
CTA-299D3.8	0.0220506
MIR4535	0
LINC01310	0.506798
RPL35P8	0
RP1-34P24.3	0
C22orf34	0.18983
CTA-722E9.1	0
RP4-566L20.1	0
MIR3667	0
RP1-29C18.10	0
RP1-29C18.9	0.0223466
RP1-29C18.8	0.044501
RP5-983L19.2	0.0240921
RN7SKP252	0
RPL5P35	0
RP3-522J7.7	0.0869018
