Name	Whole Blood
RP11-274A11.4	1.17556
RP11-960L18.1	2.1553
RP11-510J16.6	0
SDR42E1	0.124259
HSD17B2	0.00486607
RP11-510J16.5	0
MTCYBP28	0
MPHOSPH6	3.40238
CTD-2588J6.2	0
RN7SKP190	0
RP11-481E4.1	0
RP11-481E4.2	0
RP11-2L4.1	0
CDH13	0.102544
MIR8058	0
RP11-22H5.1	0
RP11-22H5.2	0
RN7SL134P	0
CTD-3253I12.1	0
RP11-543N12.1	0
MIR3182	0
RP11-298D21.3	0
RP11-298D21.1	0
RP11-298D21.2	0
RP11-483P21.2	0.375715
MLYCD	0.923109
RP11-483P21.6	0
RP11-505K9.4	0.135304
OSGIN1	2.56909
NECAB2	3.57253
SLC38A8	0
RNA5SP432	0
RP11-505K9.5	0.717019
RP11-505K9.1	0.415389
RP11-505K9.3	0
HSDL1	2.96877
DNAAF1	0.115847
ADAD2	0.0228908
RP11-486L19.2	0.0176863
KCNG4	0
RP11-558A11.1	0
RNA5SP433	0
WFDC1	0.409338
RP11-558A11.2	0
RP11-558A11.3	0
ATP2C2	1.70457
RP11-517C16.2	0.414882
TLDC1	0.93459
RP11-517C16.4	0
RP11-61F12.1	2.93849
RP11-254F19.2	0.205459
RP11-254F19.4	0.0624877
LINC02176	0
FAM92B	0
LINC02139	0.0271689
RP11-442O1.3	0.00997153
GSE1	2.16054
COX6CP16	0
LINC00311	0
MIR5093	0
LA16c-352F7.1	0
RP11-118F19.1	0.0483555
CTD-2542L18.1	0.0211741
RN7SL381P	0.230576
GINS2	0.712473
C16orf74	1.48833
RP11-568J23.8	0.256273
MIR1910	0
RP11-568J23.4	0
RNU1-103P	0.379916
RP11-568J23.5	0.340565
RP11-568J23.6	0
RP11-568J23.7	0
RP11-568J23.1	0
RP11-568J23.2	0
MIR6774	0
LINC02132	0.446211
RP11-542M13.2	0
RP11-542M13.1	0
RP11-805I24.1	0
RP11-805I24.4	0
RP11-805I24.3	0
LINC01082	0
RP11-514D23.3	0
LINC01081	0
Y_RNA	0
LINC02135	0
LINC00917	0
RP11-158I3.3	0
RP11-158I3.1	0
FENDRR	0.0119221
FOXF1	0.0258587
RP11-463O9.9	0.0823641
RP11-463O9.1	0.0597222
MTHFSD	2.27643
FLJ30679	0
FOXC2-AS1	0
FOXC2	0.0223288
FOXL1	0
RP11-463O9.2	0
RP11-463O9.6	0
RP11-58A18.1	0
RP11-58A18.2	0
LINC02189	0
LINC02188	0
RP11-107C10.1	0
LINC02181	0
RP11-134D3.2	0
C16orf95	0.287963
RP11-899L11.1	0
RP11-899L11.3	0
RP11-178L8.5	0
RP11-178L8.1	0
RP11-178L8.6	0
RP11-178L8.7	0.079509
FBXO31	3.57725
RP11-178L8.9	0
RP11-178L8.3	0.57177
ZCCHC14	1.53851
RP11-106D4.3	0
RP11-106D4.2	0.11178
RP11-482M8.1	0
RP11-482M8.3	0
JPH3	0.0472144
RP11-278A23.4	0
RP11-278A23.1	0.226829
KLHDC4	4.56242
RP11-278A23.2	0
RP4-536B24.4	0
RP4-536B24.3	0
MIR6775	0
RP4-536B24.2	0
CA5A	0.0100009
GS1-21A4.1	0
GS1-21A4.2	0
CTD-3057O21.1	0
RP11-863P13.5	0
RP11-863P13.6	0
RP11-863P13.4	0.0372091
RP11-863P13.1	0
RP11-863P13.3	0.03476
RP11-863P13.2	0
LINC02182	0
LA16c-444G7.1	0
ZNF469	0.167814
ZFPM1	2.11707
MIR5189	0
RP11-21B21.4	0.131271
IL17C	0.209884
SNAI3-AS1	1.54409
CTU2	3.58481
RP5-1142A6.10	0.31467
MIR4722	0
RP5-1142A6.9	4.17108
RP5-1142A6.2	0.095858
RP5-1142A6.7	0
RP5-1142A6.8	0.0366184
CDT1	2.07718
PABPN1L	0.148205
RP11-830F9.5	0.580791
RP11-830F9.7	0.237707
RP11-830F9.6	0.319859
CTD-2555A7.1	0
CTD-2555A7.2	0.0405386
ACSF3	4.9014
CTD-2555A7.3	0.195827
LINC00304	0.0890677
LINC02138	0
CDH15	0.02171
SLC22A31	0.31162
RP11-46C24.7	0.65922
ZNF778	0.580331
AC137932.4	1.39529
AC137932.5	0.535326
AC137932.6	0.948754
RP1-168P16.2	0.193845
RP1-168P16.1	0
RNU6-430P	0
RP1-168P16.3	0.0591233
RP11-104N10.1	0.322523
RP11-104N10.2	0.487991
SNORD68	1.06321
CPNE7	0.179837
DPEP1	0.05106
SPATA33	0.701675
LINC02166	0.109708
RP11-368I7.6	0.1262
VPS9D1-AS1	3.44408
FANCA	1.8347
SPIRE2	0.22222
MC1R	1.96804
TUBB3	0.150437
RP11-566K11.4	0
CENPBD1	2.06567
RP11-566K11.5	0
AFG3L1P	3.11227
DBNDD1	0.368724
GAS8	0.504812
GAS8-AS1	0
URAHP	0.167399
PRDM7	0
TUBB8P7	0.0476552
RP11-356C4.3	0.292608
RNU6-355P	0
LINC02193	0.592711
RP11-356C4.6	0.406492
RP11-1228E12.1	0.658871
RP11-1228E12.2	0.0520028
U6	0
SCGB1C2	0.09744
DOC2B	0.302855
LINC02091	0
RPH3AL	0.729265
RP11-1260E13.1	0
RP11-1260E13.4	0.0207529
RP11-1260E13.3	0
RP11-1260E13.2	0
AC108004.3	0.046476
C17orf97	0.304386
RP5-1029F21.3	0.116875
VPS53	3.44968
RP5-1029F21.4	0.0682502
RP5-1029F21.2	0.454722
RP11-411G7.2	0.116727
RPS4XP17	0.167965
FAM57A	0.478075
GEMIN4	2.21268
DBIL5P	0.0292191
RP11-676J12.4	0.249648
MRM3	4.87663
RP11-676J12.8	0.0676464
RP11-676J12.9	0.143587
NXN	0.278729
RP11-676J12.6	0
RP11-676J12.7	0
RP11-356I18.1	0
TIMM22	4.20644
MIR3183	0
Metazoa_SRP	0
RP11-216P6.2	0
AC016292.1	0
AC144836.1	0
BHLHA9	0
TUSC5	0.0887978
RP11-818O24.2	0.231024
RP11-818O24.3	0.22579
MYO1C	2.91411
PITPNA-AS1	3.02438
RN7SL105P	0.121033
RP11-961A15.3	0
TLCD2	0.180673
SERPINF2	1.01869
SERPINF1	2.59675
SMYD4	1.58754
AC016292.3	0.268549
RTN4RL1	0.0748144
CTD-2545H1.2	0
AC099684.1	0
CTD-2545H1.1	0
DPH1	4.44849
RP11-667K14.3	0.704443
MIR132	0
MIR212	0
HIC1	0.737554
SMG6	2.12001
RP11-667K14.14	0
RP11-667K14.5	0
RP11-667K14.13	0
RP11-667K14.10	0
RP11-667K14.9	0
RP11-667K14.8	0
RN7SL624P	0
AC090617.1	0
AC130689.5	0
AL450226.2	0
SMG6-IT1	0
RP5-1037N22.2	0
SRR	0.510644
HNRNPA1P16	0.279866
TSR1	2.2256
SNORD91B	0
SNORD91A	0
RP1-59D14.10	0.262366
RP1-59D14.5	1.68807
METTL16	1.41821
RP1-59D14.9	0
RP1-59D14.8	0
RN7SL33P	0
EIF4A1P9	0
SAMD11P1	0
RP11-135N5.3	0.384676
RN7SL608P	3.10288
RP11-74E22.6	0.751664
MIR6776	0
RP11-74E22.3	0
RP11-74E22.8	0.0283852
CCDC92B	0
CTD-3060P21.1	0.0856299
OR1D5	0
OR1D2	0
OR1E3	0
OR1G1	0
CTD-2309O5.3	0
OR1P1	0
OR1A2	0
OR1A1	0
OR1D4	0
OR1D3P	0
OR3A2	0
RP11-64J4.2	0
OR3A1	0
OR3A4P	0
OR3A5P	0
OR1AC1P	0
OR1R1P	0
OR1E1	0
OR3A3	0
OR1E2	0
RP11-147K16.3	0
SPATA22	0
ASPA	0.018082
TRPV3	0.108574
TRPV1	0.917951
RP11-235E17.3	0
RP11-235E17.4	0
SHPK	1.96623
RP11-235E17.5	0
RP11-235E17.6	0.596136
RP11-48B14.1	0.425707
ITGAE	2.65958
CTD-3195I5.3	0.92154
GSG2	0.382683
CTD-3195I5.4	0
NCBP3	4.20498
LINC01975	0
RNA5SP434	0
Y_RNA	0
RYKP1	0.0507027
RP11-104O19.4	0.116127
MFSD1P1	0.054445
RN7SL774P	0
SPNS3	2.74717
RP13-580F15.2	1.02316
AC118754.4	0
SPNS2	2.0716
GGT6	0.0221784
RP11-141J13.3	0
TXNP4	0
SMTNL2	0.0567932
LINC01996	0
RNU6-955P	0
ALOX15	0.232755
AC091153.4	0.0572592
RP11-314A20.2	0
RP11-314A20.1	0.850216
RP11-314A20.5	0
ZMYND15	3.49471
TM4SF5	0
VMO1	1.74058
RP11-81A22.4	1.17215
GLTPD2	0.40082
RP11-81A22.5	0.0922004
ATP6V0CP1	0
RN7SL784P	0
CHRNE	4.43742
C17orf107	1.08107
GP1BA	2.88805
ENO3	4.26301
RP5-1050D4.3	0
MIR6864	0
MIR6865	0
RP5-1050D4.2	0.30864
RP5-1050D4.4	0.158703
RP5-1050D4.5	0.411888
INCA1	0.480829
AC109333.10	0.805769
SLC52A1	0.0273181
RP11-46I8.1	0
RP11-46I8.3	0
ZFP3	0.731703
ZNF232	1.48669
AC012146.7	0.552515
USP6	0.0507085
RP11-46I8.4	0
ZNF594	0.18068
RP11-333E1.1	0.419459
RP11-333E1.2	0.471236
RP11-420A6.2	0
RPAIN	3.23691
CTC-524C5.2	3.89015
DHX33	1.34434
CTC-524C5.5	0
MIS12	4.00248
RP11-807C20.2	0.559783
CTB-162E12.1	0
WSCD1	0.0348281
RP11-960B9.2	0
RNU6-1264P	0
BTF3P14	0
AIPL1	0
RP11-636N17.1	0
FAM64A	0.253524
PITPNM3	0.0949043
Metazoa_SRP	0
KIAA0753	1.91081
RNA5SP435	0
CTC-281F24.5	0.0500613
C17orf100	0.540208
CTC-281F24.1	0.169557
MIR4520-1	0
CTC-281F24.3	0.233817
SLC13A5	0.0289821
CTC-281F24.2	0
RPL23AP73	0
XAF1	1.69487
PRAL	0.138945
FBXO39	0.019993
TEKT1	0
ALOX12P2	0.0817113
ALOX12-AS1	2.10759
RP11-530N7.2	0
RP11-530N7.3	0
MIR497HG	0.359645
BCL6B	0.0706255
SLC16A13	1.91791
SLC16A11	0.400771
CTD-2545G14.2	0
RPL7AP64	1.88727
DLG4	4.91702
CTD-2545G14.4	0.864872
MIR324	0.551065
CTD-2545G14.6	0.356987
CLDN7	0.473787
Y_RNA	0
SLC2A4	0.463607
RP1-4G17.2	0
YBX2	0.0937641
AC026954.6	0
TMEM95	0
TNK1	0.598187
NLGN2	0.635575
SPEM1	0
C17orf74	0
RP11-104H15.12	0.0067889
FGF11	0.824678
CHRNB1	2.01193
SLC35G6	0.0358243
Y_RNA	0
RP11-186B7.7	0.318338
SNORA48	2.34437
AC113189.5	3.17452
SOX15	0.404388
SHBG	0.0345498
ATP1B2	0.620777
RP11-199F11.2	1.56962
WRAP53	3.33645
EFNB3	0.0206442
DNAH2	0.0135193
RPL29P2	0
CYB5D1	1.09024
RP11-1099M24.6	0.279065
SCARNA21	0.512161
AC025335.1	1.08678
KCNAB3	1.77176
RP11-1099M24.8	0
GUCY2D	0.0915058
RP11-1099M24.9	0.0359159
ALOX15B	2.14364
RP11-599B13.3	0
RP11-599B13.9	0
ALOX12B	0.0656031
AC129492.6	0.290157
MIR4314	0
ALOXE3	0.0417872
HES7	0.0829701
MIR6883	0.444061
TMEM107	3.28637
RP11-599B13.7	0.201033
MIR4521	0
RP11-599B13.8	0
AURKB	3.76019
PFAS	1.44778
RP11-849F2.9	0.10894
SLC25A35	2.30641
RP11-849F2.10	0
ARHGEF15	0.0718147
AC135178.7	0
SNORA69	0
RP11-849F2.4	0
ODF4	0
RP11-849F2.5	0.0822153
KRBA2	0.315158
RNF222	0.0865951
MYH10	0.671439
RNU7-43P	0
RP11-713H12.2	0
RP11-713H12.1	0
CCDC42	0.092284
SPDYE4	0
MFSD6L	0.404263
PIK3R6	4.3539
CTB-41I6.1	2.93775
CTB-41I6.2	3.71619
NTN1	0.0692711
RP11-85B7.2	0
RP11-85B7.5	0
RP11-85B7.4	0
AC087501.1	0
RP11-565F19.4	0
RP11-565F19.3	0
RP11-565F19.2	0.371904
CFAP52	0
RPL19P18	0
RP11-55L4.2	0
USP43	0.115564
RP11-55L4.1	0
RP11-477N12.6	0
DHRS7C	0
GSG1L2	0
RP11-477N12.5	0
GLP2R	0.00415791
NPM1P45	0
RCVRN	0.38792
RPS27AP1	0
RP11-401O9.4	0
MYH13	0
RP11-401O9.3	0
RP11-799N11.1	0
MYH8	0
MYH4	0
MYH1	0.173957
MYH2	0.12758
CTC-297N7.7	0
MYH3	0.917169
CTC-297N7.1	0.0507391
SCO1	1.83478
CTC-297N7.10	0
TMEM220	0.484974
MAGOH2P	0.210624
TMEM220-AS1	0.0843263
CTC-297N7.9	0.0576021
RP11-963H4.2	0
RP11-963H4.5	0
LINC00675	0
RP11-963H4.6	0
PIRT	0
RP11-963H4.3	0
RNU6-1065P	0
RPL15P21	0
RN7SL601P	0
SHISA6	0
RP11-680C21.1	0
DNAH9	0.00252848
RP11-628O18.1	0
RP11-1096G20.5	0.108563
RPL21P122	0
RNU11-2P	0
MIR744	0
RP11-471L13.3	0.627174
RP11-471L13.2	0
LINC00670	0
MYOCD	0.0131449
AC005358.3	0
RP11-1090M7.1	0
ARHGAP44	0.0661278
MIR1269B	0
RP11-1090M7.3	0
RP11-597M12.2	0
RP11-488L1.1	0
LINC02093	0
HS3ST3A1	0.0538451
MIR548H3	0
COX10-AS1	0.249379
RP11-131K5.2	0
AC005304.1	0
RP11-131K5.1	0
CDRT15P1	0.417877
COX10	2.7565
SNORA74	0
AC005224.2	0.140759
CDRT15	0.0600004
RP11-214O1.1	0
HS3ST3B1	3.22807
RP11-214O1.2	2.09886
RP11-214O1.3	0.416507
AC022816.2	0
RPS18P12	0.489924
AC013248.2	0
AC005863.1	0
LINC02096	0
RPL23AP76	0
AC005772.2	0
CDRT7	0
CDRT8	0
PMP22	1.08878
MIR4731	0
RP11-849N15.3	0
RP11-849N15.1	0
AC005703.3	0
AC005703.2	0
TEKT3	0.0346083
RNU6-799P	0
RP11-849N15.5	0
RP11-849N15.4	0
RN7SL792P	0
CDRT4	1.94126
RPL9P2	0
TVP23C	0.554841
AC005517.3	0.365747
RP11-385D13.3	0
CDRT1	0.014467
SNORA74	0
TRIM16	0.938979
RP11-640I15.1	0
ZNF29P	0
ZNF286A	0.254417
UBE2SP1	0.283338
TBC1D26	0.0115051
AC005324.6	0
RP11-640I15.2	0
AC005324.7	0
CDRT15P2	0
ZSWIM5P1	0
RNA5SP436	0
IL6STP1	0
MEIS3P1	0.0351895
CTD-3157E16.1	0
CTD-3157E16.2	0.0821461
AC015922.7	0
LINC02087	0
AC015922.5	0
ADORA2B	1.0522
ZSWIM7	4.32944
TTC19	2.64506
CTC-529I10.1	0.605625
CTC-529I10.2	2.76573
AC002553.4	0
RNU6-314P	0
RNU6-862P	0
RN7SL442P	0
PIGL	1.18852
MIR1288	0
CENPV	1.24768
FTLP12	0
RP11-138I1.2	0.0402028
SNORD49A	0
RP11-138I1.3	0.326351
LRRC75A	2.57647
ZNF287	0.348626
RP1-77H15.1	0
AC005822.1	0.0747184
ZNF624	0.226306
RP11-92B11.4	0
NEK4P2	0
RNASEH1P2	0
CCDC144A	0.0211841
RNU6-405P	0
RN7SL620P	0
UPF3AP1	0
USP32P1	0.662503
SRP68P1	0
RP11-92B11.3	0
FAM106CP	0
RP11-219A15.2	0
NOS2P4	0
KRT16P6	0.0112974
KRT16P2	0
KRT17P1	0.0193876
KRT17P4	0
COTL1P1	0
RP11-219A15.5	0
RP1-48J14.1	0
TBC1D27	0.453003
TNFRSF13B	1.47396
AC104024.1	0.0470117
LINC02090	0
RP11-416I2.1	0
MPRIP	4.21223
MPRIP-AS1	0
RP11-45M22.3	0.0968414
RNU6-767P	0
RN7SL775P	0
RP11-45M22.2	0.441267
PLD6	1.47238
RP11-45M22.5	0.151726
ACTG1P24	0.0384892
AC073621.2	0
TSEN15P1	0
Y_RNA	0
MED9	1.67599
RASD1	0.924716
PEMT	4.57015
RP11-524F11.1	0.915306
RNU6-468P	0
RP11-524F11.2	0
RP11-524F11.3	0
SMCR2	0
RAI1	1.37748
RAI1-AS1	0
SMCR5	0
MIR6777	0
MIR33B	0
RP1-253P7.4	0.373737
DRC3	0.145445
ATPAF2	4.7171
AC087163.3	0
AC087163.2	0.0321804
RP11-384M20.1	0.889238
GID4	2.80367
RP11-258F1.2	0
MYO15A	0.0698809
RP11-258F1.1	0.117298
LLGL1	3.77307
MIEF2	2.20126
RP1-178F10.1	0.185527
RPL7AP65	0.103997
RPL21P121	0
SHMT1	3.54853
MIR6778	0
EVPLL	0
RP1-37N7.1	0
RP1-37N7.7	0
TBC1D3P4	0
LINC02076	0.0580258
KRT17P5	0
YWHAEP2	0
AL353997.3	0
KRT17P2	0.0191427
KRT16P1	0
KRT16P4	0
AL353997.11	0
RP1-37N7.6	0
TNPO1P2	0
LGALS9C	3.87656
NOS2P2	0
USP32P2	0.49946
CTD-2303H24.2	0.112583
FAM106A	0.0340597
SRP68P2	0
CCDC144B	0.0723239
AC107983.4	0.272737
Metazoa_SRP	0
TBC1D28	0
RP11-815I9.3	0
AC026271.5	0.136549
ZNF286B	0.076501
RP11-815I9.4	0.106515
FOXO3B	0.180759
UBE2SP2	0.0624977
TRIM16L	0.323077
RP11-815I9.5	0
FBXW10	0
TVP23B	1.56725
CTD-2145A24.5	0.0740187
AC107982.4	0
RN7SL627P	0
CTD-2145A24.4	0
AC090286.2	0
snoMBII-202	0
SLC5A10	0.690999
AC090286.4	0
FAM83G	0.765509
RP11-28B23.1	0
GRAP	2.2951
CTC-457L16.1	0.0895929
SNORD3B-1	0
SNORD3B-2	0
RP11-160E2.17	0
KYNUP2	0
RP11-160E2.19	0
AC007952.5	0
RP11-160E2.6	0
GRAPL	0.020384
CTC-457L16.2	0.0432108
RP11-160E2.21	0
AC007952.6	0
RP11-160E2.11	0
AC007952.4	0
KYNUP1	0
SNORD3A	0.751771
SNORD3C	0
RP11-160E2.16	0
KYNUP3	0
EPN2	0.724457
RP11-744A16.4	0
EPN2-AS1	0
B9D1	0.190554
MIR1180	0
MFAP4	0.848219
RNF112	0.53966
CTB-187M2.2	0
AC004448.5	0
LINC02094	0
snoMe28S-Am2634	0
CTB-187M2.1	0
SLC47A1	0.183345
RPL17P43	0
SNORA59B	0
RP11-1113L8.1	0
SLC47A1P1	0
RP11-1113L8.2	0
RP11-1113L8.6	0
RP11-1113L8.7	0
MTND1P14	0
NMTRQ-TTG12-1	0
MTND2P12	0
MTCO1P39	0
CTD-2104P17.1	0
ALDH3A2	4.42736
CTD-2104P17.2	0
SNORA31	0
SLC47A2	0
RP11-311F12.1	0
RP11-311F12.2	0
ALDH3A1	0.0445648
AC005722.4	0
ULK2	1.34647
NDUFB4P3	0
RP11-78O7.1	0
RP11-78O7.3	0
RP11-78O7.2	1.22476
RP11-209D14.4	0.386879
RP11-209D14.2	0.0695725
SPECC1	1.94629
AC005730.2	0
KCTD9P1	0
RNU6-258P	0
AC004702.2	0
RNU6-1057P	0
CCDC144CP	0.0103194
RNU6-467P	0
RP11-121A13.3	0
Metazoa_SRP	0
UPF3AP2	0
USP32P3	0.160297
SRP68P3	0
LINC01984	0
NOS2P3	0.0107795
LGALS9B	0.862669
TNPO1P3	0
YWHAEP3	0
KRT16P5	0
KRT16P3	0
RP11-434D2.7	0
KRT17P6	0
KRT17P7	0
AC015818.6	0
AC008088.4	0
RP11-434D2.9	0
RP11-434D2.10	0
TBC1D3P3	0
RP11-434D2.3	0
RP11-434D2.8	0
RP11-434D2.11	0
COTL1P2	0
RP11-434D2.12	0
CDRT15L2	0
ZSWIM5P2	0
MEIS3P2	0
AC087499.4	0
AC087499.9	0
AC087499.5	0.0307961
LINC02088	0
RP11-218E15.1	0
AC087499.7	0
AC087499.8	0
AC126365.1	0
RNFT1P3	0.0276025
HNRNPA1P19	0
OLA1P2	0
SCDP1	0
RP11-283C24.1	0
RP11-283C24.2	0
ABHD17AP6	0.238915
CCDC144NL	0
RP11-344E13.4	0
CCDC144NL-AS1	0.00912145
RNU6-1178P	0
RNASEH1P1	0
RP11-344E13.1	0
AC090774.2	0
RP11-381P6.1	0
RP11-746M1.8	0
LINC01563	0
AC087294.2	0.283524
RN7SL426P	0
EIF1P5	0
KCNJ12	0.0243527
PDLIM1P2	0
RP11-728E14.3	0
RPL21P120	0.0807134
RP11-822E23.7	0
C17orf51	0.370734
RP11-822E23.2	0
RP11-822E23.3	0
RP11-822E23.6	0
RP11-822E23.4	0
RP11-822E23.5	0
CH17-53B9.2	0
AC144838.3	0
CH17-53B9.4	0
KCNJ18	0
ABC13-47656900H15.1	0.205154
AC144838.2	0
NCOR1P2	0
UBBP4	3.5196
FTLP13	0
LINC02002	0
RP11-1109M24.5	0
RP11-1109M24.15	0
FAM27E5	0
RP11-1109M24.14	0
RP11-1109M24.13	0
RP11-1109M24.12	0
RP11-744K17.3	0
FLJ36000	0
RP11-744K17.1	0
RP11-744K17.8	0
RP13-929K23.2	0
MTCYBP13	0
MTRNR2L1	0.0770272
RP11-846F4.12	0
MTND1P15	0
MTND2P13	0
RP11-846F4.6	0
MTATP6P3	0
MTCO3P13	0
RP13-929K23.3	0
RP13-929K23.4	0
RP13-929K23.5	0
RP11-846F4.14	0
RP11-846F4.10	0
RP11-285M22.3	0
RP11-285M22.1	0
RP11-285M22.2	0
RP11-846F4.11	0
RP11-260A9.1	0
RP11-260A9.6	0
PDLIM1P3	0
GTF2IP6	0
VN1R71P	0
TUFMP1	0
RP11-663N22.1	0
RPL34P31	0
RPS16P8	0
RP11-173M1.3	0
MIR4522	0
RP11-173M1.4	0
RP11-173M1.5	0.038374
RP11-578C11.2	0
TBC1D3P5	0
RP11-720N19.2	0
RP11-720N19.1	0.131431
ITM2BP1	0
NOS2P1	0
RP11-19P22.5	0
RP11-19P22.7	0
RP11-19P22.10	0
RP11-19P22.6	0
RP11-19P22.2	0
RP11-19P22.3	0
RP1-66C13.1	0
RP1-66C13.2	0
LGALS9DP	0.0721452
NOS2	0.0192964
RP11-138P22.1	0
LYRM9	2.72865
LINC01992	0
SCARNA20	0
RP11-218F4.2	0
SNORA70	0
NLK	2.88775
Vault	0
RPS29P22	0
CTD-2008P7.10	0
PYY2	0.507847
CTD-2008P7.9	0
CTD-2008P7.8	0
PPY2P	0
CTD-2008P7.7	0
CTD-2008P7.1	0
CTD-2008P7.6	0
CTD-2008P7.5	0
KRT18P55	0
TMEM97	0.994025
MIR4723	0
SEBOX	0
SARM1	0.969026
VTN	0.285728
CTB-96E2.10	0.255829
CTB-96E2.6	0.137753
SLC46A1	0.378775
CTD-2350C19.2	0
H3F3BP2	0
CTD-2350C19.5	0
RP11-192H23.4	1.90991
RPS7P1	1.2509
SLC13A2	0
FOXN1	0.0174109
RP11-192H23.5	0
SPAG5	1.8133
SPAG5-AS1	0.60409
RP11-192H23.8	1.47344
RP11-192H23.6	1.33844
SGK494	1.06252
RP11-192H23.7	0.0566976
RPS12P28	1.89981
AC010761.13	0.365839
PROCA1	2.02132
SNORD42B	0
AC010761.8	1.2459
SNORD42A	0
TLCD1	0.166583
NEK8	1.93155
AC010761.14	0
AC010761.6	0
TRAF4	2.36514
AC010761.9	0.585478
FAM222B	3.26777
RPL31P58	0
Y_RNA	0
RP11-20B24.3	0
RP11-20B24.2	0.149332
RP11-20B24.7	2.42685
RP11-20B24.4	0
RP11-20B24.5	0.939605
RP11-20B24.6	0.473578
PIPOX	0.455879
SEZ6	0.161273
RP11-321A17.5	0
AC024619.2	0
RP11-321A17.3	0
TIAF1	1.22351
RP11-321A17.4	0
RP11-22N12.2	0
TWF1P1	0
CRYBA1	0.0874664
RPL35AP35	0
RP11-296K13.4	0
RP11-802D6.1	0.032399
RNU4-34P	0
TAOK1	4.90522
RNU6-711P	0
RNU6-1034P	0
ABHD15	4.67375
RP11-68I3.4	0.509551
ANKRD13B	0.480403
RP11-68I3.7	0
CORO6	1.42321
RP11-68I3.10	0.0658203
RP11-68I3.5	0.180703
RNU6-920P	0
RP11-68I3.11	3.84126
ABHD15-AS1	0
RPL21P123	0.205636
RP11-82O19.1	0
RP11-82O19.2	0
SNORA70	0
RPL9P30	0
RP11-338L22.2	0
snoU13	0
EFCAB5	0.0448568
RP11-338L22.3	0
RNY4P13	0
AC104984.4	0
RP11-1148O4.1	0
RP11-1148O4.2	0
NSRP1	3.53024
RP11-354P11.3	0
RP11-354P11.8	0
SLC6A4	0.130236
RP11-354P11.4	0
RP11-354P11.2	0
SNORD63	0
RNU6-1267P	0
TMIGD1	0
Y_RNA	0
RNU6-990P	0
GOSR1	2.71313
ALOX12P1	0
RP11-218M11.3	0
RP11-218M11.7	0
RP11-271K11.1	0
TBC1D29	0.0315769
RP11-218M11.1	0
KRT17P3	0
AC006050.2	0
AC005562.1	0
SMURF2P1	0.809269
RP11-271K11.6	0
SH3GL1P2	0.0772397
LRRC37BP1	1.62691
RN7SL316P	0
SUZ12P1	1.5394
CTD-2349P21.7	0
CTD-2349P21.6	0
CTD-2349P21.5	0
CTD-2349P21.3	0.0734234
CTD-2349P21.10	0.434664
CTD-2349P21.9	0.931399
CTD-2349P21.12	0.38684
CTD-2349P21.1	0
ATAD5	0.304866
RNU6-298P	0
CTD-2349P21.11	0
RP13-753N3.1	0.0434708
TEFM	0.908773
AC091177.1	0.749973
RN7SL138P	0.610307
RP11-848P1.3	0.776541
RP11-848P1.2	1.49679
DPRXP4	0.923221
RP11-848P1.4	0.0780947
RP11-848P1.7	0
RP11-848P1.9	0.517141
RP11-271K11.5	0.0148306
RP11-848P1.5	0.0859921
MIR4733	0
NF1	1.67303
RP11-142O6.1	0
OMG	1.56697
AK4P1	0.0899574
RN7SL79P	0
RN7SL45P	0
MIR193A	0
RP1-41C23.4	0.0487166
RNU6ATAC7P	0
AC003101.1	0
MIR4725	0
MIR365B	0
RP1-41C23.1	0
RP11-805L22.1	0
RNU6-1134P	0
RP11-805L22.2	0
RP11-805L22.3	0
CTC-542B22.1	0
COPRS	3.1018
CTC-542B22.2	1.09277
RNA5SP437	0
RP11-640N20.1	0
LRRC37B	3.43353
RP11-640N20.5	0
SH3GL1P1	1.12738
RP11-640N20.4	1.60009
RP11-640N20.6	0
RP11-640N20.8	0
RP11-640N20.9	0
WDR45BP1	0
CTD-2095E4.5	0.509244
AC090616.2	0.267804
ARGFXP2	0.109604
CTD-2095E4.3	1.16352
CTD-2095E4.4	0.48018
UBL5P2	0
RHBDL3	0.0157718
RP11-443G13.2	0
C17orf75	1.07426
RP11-227G15.2	0
OOSP1P2	0
MIR632	0
RP11-227G15.10	0.959465
RP11-227G15.11	0.35832
RP11-227G15.8	0
RP11-227G15.12	0.0245888
RP11-227G15.9	0.0472197
RP11-227G15.6	0
Y_RNA	0
CDK5R1	2.32745
MYO1D	0.735711
RP11-466A19.1	0.0841388
RP11-466A19.4	0
RP11-466A19.8	0
RP11-466A19.6	0
RP11-466A19.7	0
RP11-466A19.3	0
RP11-466A19.5	0
RP11-220C2.1	0
Y_RNA	0
AC084809.2	0
AC084809.3	0
TMEM98	0.0835047
SPACA3	0
ASIC2	0
RP1-29G21.1	0
RP11-40A13.2	0
RP11-40A13.1	0
AA06	0
RP11-31I22.4	0
RP11-31I22.3	0
RP11-31I22.2	0
RP11-118G23.2	0
RP11-118G23.1	0
RP11-118G23.4	0
RP11-118G23.3	0
CTC-304I17.6	0
RP11-17M24.2	0
RP11-1086I4.2	0
TLK2P1	0.0540639
CTC-304I17.4	0
CTC-304I17.3	0
RNA5SP438	0
CTC-304I17.2	0
CTC-304I17.5	0
LINC01989	0
RP11-215E13.2	0
CCL2	0.208968
CCL7	0
CCL11	0
CCL8	0
RP11-521P1.1	0
CCL13	0
CCL1	0
AC011193.1	0
C17orf102	0
TMEM132E	0.0295671
RP11-28A22.2	0
RP11-212E8.1	0
