Name	Small Intestine - Terminal Ileum
RP11-17M16.2	1.13776
C18orf65	0.185529
LINC00908	0.371656
LINC00683	0.0282255
LINC01927	0
LINC01879	0
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	1.73458
RNU6-346P	0
RP11-162A12.4	2.06975
ZNF236	4.71319
RPL26P35	0
Metazoa_SRP	0
RP11-162A12.3	0.0225216
RP11-862L9.3	0.102414
RP11-862L9.2	0.0648407
RP11-4B16.3	0.263409
RP11-4B16.1	0.169981
RP11-4B16.4	0.769453
RP11-751H17.1	0
GALR1	0.120691
RP11-176N18.2	0
SNORA25	0
BDP1P	0
RP11-63N3.1	0
RP11-63N3.2	0
RNA5SP461	0
LINC01029	0
RP11-671C19.2	0
RNU6-655P	0
RP11-100K18.1	0
RP11-451L19.1	0
RP11-123I22.1	0
Y_RNA	0
RP11-715C4.1	0
CTD-2382H12.2	0
CTD-2382H12.1	0
LINC01896	0
SALL3	0
RP11-849I19.2	0
CTD-2286N8.2	0.594845
CTD-2286N8.1	0
RP11-800A18.4	0.151112
RP11-800A18.3	0.113215
RP11-196B3.1	0.0449447
RP11-196B3.3	0
RP11-196B3.2	0.0681018
RP11-196B3.4	0.12906
RP11-567M16.1	0.356833
RP11-567M16.2	0
RP11-567M16.3	0
RP11-567M16.5	0
RP11-154H12.2	0
RP11-154H12.3	0.037935
KCNG2	0.412901
RP11-248M19.1	0.431963
RBFADN	0.52952
SLC25A6P4	0
RP11-795F19.5	0.2342
PARD6G-AS1	0.417395
PARD6G	3.79588
AC139100.4	2.09267
AC139100.3	0.118437
WASH5P	1.24475
AC008993.2	0
LLNLR-222A1.1	0
AC008993.3	0
FAM138F	0
OR4G3P	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
AC092192.1	0
SEPT14P19	0
CICP19	0
LLNLF-173C4.2	0.0379858
LLNLF-173C4.1	0.15794
LINC01002	0.59968
RNU6-1076P	0
CTD-3113P16.11	0.111408
THEG	0.0156839
AC010641.1	0
C2CD4C	2.09852
RNA5SP462	0
ODF3L2	0.369107
AC005775.2	0.64842
AC009005.2	0.786824
HCN2	0.785505
AC005559.3	0
AC004449.6	0.350106
FGF22	0.503947
AC004156.3	0.115437
PRSS57	0.0809608
RPS2P52	0
AC006273.4	0.206151
LINC01836	0.471708
MIR4745	0
PLPPR3	0.100347
AZU1	0.292251
PRTN3	0.0760796
ELANE	2.15654
RNU6-9	0.323115
KISS1R	0.262183
AC005391.2	0
LLNLR-260G6.1	0.124077
LLNLR-284B4.2	0
GRIN3B	0.662176
LLNLR-284B4.1	0
RNU6-2	0.516751
HMGB2P1	0.113647
CBARP	0.313285
AC004221.2	0.0297939
CIRBP-AS1	3.40364
RPS15P9	0
AC005330.2	0.153187
LLNLR-307A6.1	1.80894
AC005329.7	2.74488
GAMT	4.66644
CTB-25B13.5	0.576421
APC2	0.441211
PCSK4	2.98397
CTB-25B13.9	1.22137
PLK5	0.190907
RN7SL477P	0.103995
RNU6-1223P	0.470585
Metazoa_SRP	0
AC005256.1	0
ONECUT3	0.135691
ATP8B3	0.915665
MIR1909	0
CTB-31O20.6	0
CTB-31O20.8	0.18522
CSNK1G2-AS1	0.250584
LLNLR-304A6.1	0.175876
LLNLR-304A6.2	0.578311
AC007136.1	0
AC004490.1	0.176094
MIR1227	0.344536
AMH	1.23849
MIR4321	0
JSRP1	1.219
C19orf35	1.37248
LINGO3	4.04479
TMPRSS9	0.428398
MIR7108	0
LINC01775	0
RNU6-993P	0
ELOCP28	0.114836
RN7SL121P	0
CTC-265F19.2	0.140279
MIR7850	0
CTC-265F19.3	0.0553877
CTC-265F19.1	0.0594493
AC006538.8	0.0833805
DIRAS1	3.50725
AC006538.1	0.586942
ZNF555	1.19772
AC006130.3	0
ZNF556	0.0171399
AC006130.4	0
AC119403.1	0
AC006277.2	1.12889
ZNF77	3.03795
AC006277.3	1.55802
TLE6	0.731075
AC005262.3	0.845974
AC005262.4	0
GNA15	3.85049
AC005264.2	0.0622409
CELF5	0.141196
AC010649.1	0
AC007792.1	0.219974
AC005514.2	0
SNORD38	0
AC005786.5	0
AC005786.6	0
AC005786.3	0
TBXA2R	4.34132
CACTIN-AS1	1.44139
AC004637.1	0.370214
AC005954.3	0.920588
AC005954.4	0.997175
RAX2	0.0129424
AC005777.3	0
MATK	3.60091
ZFR2	0.170815
FTLP5	0
ATCAY	0.433152
RN7SL202P	0
NMRK2	0.516547
MIR637	2.47176
SNORD37	0
CTD-2622I13.3	1.17739
Metazoa_SRP	0
ANKRD24	1.86493
AC005578.3	0.073982
SHD	1.07508
FSD1	3.15444
AC007292.7	0.172233
AC007292.4	0.210376
EIF1P6	0.126677
AC007292.3	0.839624
AC007292.6	2.88812
CTB-50L17.5	0.170503
MIR4746	0
CTB-50L17.7	3.73794
CTB-50L17.9	3.64563
CTB-50L17.16	0.127261
PLIN5	2.7575
LRG1	4.15345
CTB-50L17.2	0
DPP9-AS1	3.33623
MIR7-3HG	0.475709
MIR7-3	0
AC005523.3	0.160429
FEM1A	0.987316
CTC-518P12.6	0
ARRDC5	1.15392
UHRF1	1.94618
MIR4747	0
CTC-482H14.5	0
RPL32P34	0.103612
LLNLR-304G9.1	0.0911703
ZNRF4	0
TINCR	0.618716
SNRPEP4	1.96861
HSD11B1L	3.08199
CATSPERD	0.0227429
NRTN	3.69792
AC024592.9	1.19817
FUT5	0.0773408
AC104532.3	0
AC104532.4	4.2654
CTC-232P5.1	0.373439
RFX2	3.88777
CTC-232P5.3	0
CTC-232P5.4	0.103895
CTB-66B24.1	0.103168
ACSBG2	0.114604
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.312775
CTB-180A7.3	0.136993
PSPN	2.01481
CTB-180A7.6	0.138405
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
SLC25A41	0.540016
TUBB4A	1.57544
TNFSF9	1.40988
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	1.31109
RPL7P50	0.530396
TNFSF14	3.81376
CTD-3128G10.7	1.78041
MIR6791	0
ADGRE1	0.775427
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	3.16303
RP11-1137G4.3	0.0921739
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	2.23747
CTB-133G6.2	0.799364
C19orf45	0.416211
MIR6792	0
PCP2	2.51317
CTD-3214H19.6	1.70138
RPS27AP19	0
RETN	0.470857
MCEMP1	0.485771
CLEC4G	1.41374
RPL21P129	0
CLEC4M	0.703092
CLEC4GP1	1.83025
EXOSC3P2	0
PRR36	0.389432
LYPLA2P2	0.0396711
RNA5SP463	0
LRRC8E	0.0711873
CTD-3193O13.12	0.0700314
TGFBR3L	0.697156
CTD-3193O13.1	0.446861
CTXN1	1.33154
CTD-3193O13.8	0
CTD-2325M2.1	0.54699
FBN3	0.0214391
CTD-3020H12.3	0
CTD-3020H12.4	0.149446
CTD-2550O8.7	0.0832618
RAB11B-AS1	3.99125
MIR4999	0
RP11-886P16.6	0
RP11-886P16.10	0.0982598
PRAM1	2.52675
AC092316.1	0.342443
AC130469.1	1.27569
AC130469.2	0.392072
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
CTD-2529P6.3	2.80379
MBD3L1	0
CTD-2529P6.4	0
MUC16	0.0106787
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.054744
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
CTC-325H20.4	3.7085
ZNF699	1.58287
CTC-325H20.7	0.524455
ZNF177	1.24284
ZNF559-ZNF177	0.353096
CTC-325H20.8	0.190515
ZNF560	0
CTC-543D15.3	0
CTC-543D15.1	0
ZNF426	3.63701
CTC-543D15.8	1.18618
ZNF561-AS1	1.92338
ZNF562	4.36181
RPS4XP22	0.276264
ZNF812P	0.306735
CTD-3116E22.8	0.862793
CTD-3116E22.6	0
CTD-3116E22.7	0.540108
ZNF846	4.44497
CTD-2623N2.3	3.33996
UBE2L4	0.506228
CTD-2623N2.5	0
SNORA70	0.350762
RPL10P15	0.90803
CTD-2623N2.11	0.151674
OLFM2	3.76381
CTD-2553C6.1	0.254281
RDH8	0
C3P1	0.00891605
MIR5589	0
CTD-2240E14.4	0.869277
ANGPTL6	3.6509
SNORD105	0
SNORD105B	0
MIR4322	0
CTD-2369P2.5	0.133344
CTD-2369P2.4	0
CTD-2369P2.8	0.0553989
ICAM5	0.928723
ZGLP1	3.5293
AC114271.2	2.10515
CTC-429L19.3	1.42875
S1PR5	0.425084
RNU7-140P	0
MIR1238	0
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	2.29058
AC007229.3	0.0948649
CTC-215O4.4	0.497036
RN7SL192P	0.419632
uc_338	0
MIR6886	0
SPC24	2.44012
CTC-510F12.2	4.34154
CTC-510F12.3	0.729633
CTC-510F12.7	1.83612
ANGPTL8	0.447236
TSPAN16	0.0283529
CTC-510F12.4	0.186106
CTD-2342J14.6	1.54453
RGL3	4.87135
Y_RNA	0
CCDC151	0.358838
ELAVL3	0.246532
MIR7974	0
RN7SL833P	0
CTC-398G3.1	0.296213
CTC-398G3.2	0.317011
GAPDHP76	0.0492346
ZNF887P	0.294535
HNRNPA1P10	0.732533
ZNF833P	1.03749
CTC-499B15.6	0.1235
CTC-499B15.1	0
CTC-499B15.7	0.0269038
ZNF491	1.74041
CTC-499B15.8	0.147595
AC020951.1	1.20387
ZNF69	3.43117
CTD-2006C1.12	1.33342
ZNF763	4.37026
CTD-2006C1.2	3.36237
RNA5SP464	0
ZNF433	2.42619
RNA5SP465	0
ZNF878	0.566939
ZNF844	3.85672
RNA5SP466	0
Y_RNA	0
ZNF788	0.879564
ZNF20	2.70989
RSL24D1P8	0.151239
RNA5SP467	0
CTC-359D24.3	1.04857
ZNF625	1.32423
CTD-2666L21.1	0.48547
CTD-2666L21.3	0.23212
CTD-2666L21.2	1.02615
ZNF563	2.27421
ZNF442	0.624553
RPS29P23	0
CTD-3105H18.4	1.12411
ZNF799	3.76164
ZNF443	3.17524
CTD-3105H18.7	0.134861
ZNF709	1.21667
MTND2P40	0.136586
MTCO1P27	0
MTCO2P27	0.0645939
MTATP6P27	0.11724
PPIAP20	0
CTD-2192J16.21	0.452101
CTD-2192J16.11	0.170076
PGK1P2	0.227307
ZNF490	1.89282
CTD-2192J16.26	0.391013
CTD-2659N19.11	0
SNORD41	0
CTD-2659N19.4	0
CTD-2659N19.9	0.185702
MIR5684	0
RTBDN	0.13225
CTD-2265O21.3	0
MAST1	0.591618
MIR6794	0
CTD-2265O21.7	0
KLF1	0.053901
RPS6P25	1.4026
SYCE2	1.48349
MIR5695	0
FARSA-AS1	0.123151
MIR6515	0
DAND5	0.2439
CTC-239J10.1	0
AC007787.2	0.0150957
AC007787.3	0.343326
AC005546.2	0.343562
CTC-250I14.3	0
RPL12P42	0.363422
CACNA1A	1.62416
CTB-5E10.3	0
ZSWIM4	4.40716
CTD-3252C9.2	0.0767949
RN7SL619P	0.168968
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	0.300349
MIR181C	0
MIR181D	0
C19orf57	2.89091
PODNL1	1.22863
CTB-55O6.13	0.158553
RLN3	0.0892802
CTB-55O6.4	0.38287
PALM3	1.35561
EEF1DP1	0.729239
C19orf67	0.128816
CTB-55O6.10	0.16078
CTB-55O6.12	3.56587
RN7SL231P	0
CTD-2189E23.1	0.0667392
CTD-2189E23.2	0
LINC01841	0.234799
LINC01842	0.189144
CTC-548K16.6	0.415528
PTGER1	1.86946
SNRPGP15	4.70053
CLEC17A	3.01517
RN7SL337P	0
RN7SL842P	0.123852
ADGRE3	0.212737
ITGB1P1	0.732823
CTD-3093B17.2	0
ADGRE2	2.01639
AC005255.3	0.218924
OR7A5	0
OR7C1	0
OR7A10	0
OR7A8P	0
OR7A2P	0
OR7A17	0
OR7A18P	0
OR7A1P	0
OR7A3P	0
OR7A11P	0
OR7A15P	0
OR7C2	0
SLC1A6	0.0151586
CCDC105	0
CASP14	0.0706112
OR1I1	0
AC003956.1	0
OR10B1P	0
RNU6-782P	0
MIR6795	0
AC004257.1	0
EPHX3	0.465324
AC005776.1	0.25187
LLNLR-246C6.1	0.656734
AC005785.2	2.97282
AC005785.5	2.28796
PGLYRP2	0.0548485
CYP4F22	0.168067
CTB-187L3.1	0
CYP4F23P	0.0907729
AD000091.3	0
RPL23AP2	1.01929
AD000091.2	0
CYP4F8	0.0113399
CYP4F10P	0
OR10H2	0
OR10H3	0
CYP4F24P	2.01917
LLNLR-249E10.1	0
OR10H5	0
OR10H1	0
ZNF861P	0
LINC01764	0
UCA1	0.243235
LINC01835	0.913156
CYP4F36P	0
AC005336.5	0
LLNLF-158E9.1	0
AC005336.4	0.657201
CYP4F11	1.65348
OR10H4	0
CYP4F9P	0
LINC00661	0.0201193
AC114273.3	0
LINC00905	0
SNX33P1	0
LLNLF-136C3.1	0
OR1AB1P	0
LINC01855	0
CTD-2231E14.2	1.60268
CTD-2231E14.5	0
CTD-2231E14.8	0.644373
CIB3	0
CTD-2562J15.4	0.24194
Metazoa_SRP	0
CTD-2562J15.6	0
CTD-2013N17.7	0.0433327
CTD-2013N17.6	4.55859
CTD-2013N17.1	0.0761538
CTD-2013N17.4	0
CALR3	0
C19orf44	3.92606
RN7SL146P	0.140819
CTD-3222D19.12	2.358
CTD-3222D19.10	0.17983
CTD-3222D19.8	3.04335
CTD-3222D19.9	0.730385
CTD-3222D19.4	0.0366752
CTC-429P9.1	1.84384
TMEM38A	3.72967
CTD-2538G9.3	0
NWD1	0.0629975
CTD-2538G9.6	0
CTD-2538G9.5	0.937571
CPAMD8	2.04751
RN7SL835P	0
RN7SL823P	0
CTD-2528A14.1	0
HAUS8	4.32097
CTD-2528A14.3	0.25733
CTD-2528A14.5	0
CTD-3032J10.2	0
CTD-3032J10.4	0
CTD-3032J10.3	0.172424
USHBP1	3.8395
ANKLE1	1.23722
CTD-2278I10.4	1.34033
CTD-2278I10.1	0.0604114
CTD-2521M24.13	0.446899
CTD-2521M24.6	3.17467
CTD-2521M24.4	0.854331
TMEM221	0.534832
CTD-2521M24.11	0
NXNL1	0.0404752
CTD-3131K8.2	1.79803
CTD-3131K8.3	0.524074
CTD-3131K8.1	0
UNC13A	0.492362
CTD-3149D2.3	0
CTD-3149D2.2	0
FCHO1	4.93692
INSL3	1.04881
SNORA68	1.63239
AC005796.2	0.143969
SLC5A5	0.205349
KCNN1	0.273314
RNA5SP468	0
CTB-52I2.7	0.838243
CTB-52I2.4	0.404856
CTB-52I2.3	0.115924
RPS18P13	0.0695744
IL12RB1	4.99028
RAB3A	3.95914
AC068499.10	0.153946
PDE4C	2.44966
KIAA1683	3.54668
MIR3188	0
RPL39P38	0.543826
RN7SL513P	0
MIR3189	0
CTD-3137H5.1	0
CTD-3137H5.4	0
AC005387.3	2.31529
AC005387.2	1.28798
CRLF1	3.07343
TMEM59L	3.65394
RN7SL155P	0
COMP	0.656098
CERS1	0.497685
AC005197.2	0
AC005932.1	0.286703
RN7SL70P	0
NCAN	0.0590086
RNU6-1028P	0
LLNLR-259H9.1	0
CTB-184G21.3	0
MIR640	0
TSSK6	2.31781
CILP2	0.190173
PHF5CP	0
AC002306.1	0.128934
CTC-412M14.6	0.16902
CTC-412M14.5	0.145381
CTC-559E9.12	0
CTC-559E9.9	0
LINC00663	1.58491
CTC-559E9.2	0
CTC-559E9.6	0.864397
BNIP3P9	0.232759
ZNF253	4.52355
BNIP3P10	0.380244
CTC-559E9.8	2.32225
ZNF93	1.26225
CTC-559E9.13	0
AC007204.2	0
AC007204.3	0
ZNF682	2.6479
AC006539.3	0.194872
AC006539.6	0
BNIP3P13	0
ZNF90	1.4164
AC006539.2	0
CTC-260E6.12	0
CTC-260E6.9	0
BNIP3P15	0.240336
CTC-260E6.6	0.236609
ZNF486	2.06448
BNIP3P16	0.175522
CTC-260E6.7	0
CTC-260E6.3	0.0962992
CTC-260E6.4	0.991127
BNIP3P17	0.389606
AC078899.4	0
AC078899.1	0.0646644
BNIP3P18	0
AC078899.3	0
BNIP3P19	0
CTC-575C13.3	0
ZNF826P	0.794131
BNIP3P20	0
CTC-575C13.4	0
MIR1270	0
BNIP3P22	0
CTC-513N18.6	0
BNIP3P23	0
ZNF737	2.93884
VN1R78P	0
CTD-2332E11.2	0
ZNF626	1.92287
CTD-2542C24.14	0
CTD-2542C24.2	0
CTD-2626G11.2	0.00600904
VN1R79P	0
ZNF66	0.672401
BNIP3P24	0.155047
CTD-2542C24.3	0
ZNF85	1.62734
CTD-2542C24.5	0.0129752
KRT18P40	0
CTD-2542C24.8	0
ZNF430	2.65985
CTD-2542C24.9	0
VN1R80P	0
ZNF714	1.524
RNA5SP469	0
VN1R81P	1.86644
ZNF431	3.73119
RPL7AP10	1.6402
CTD-3233P19.8	0
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0
VN1R83P	2.70089
ZNF708	4.84316
BNIP3P25	0.121967
ZNF738	3.79361
CTD-2561J22.1	0
CTD-2561J22.2	1.39201
ZNF493	3.88489
CTD-2561J22.5	0.322465
LINC00664	0.0709146
ZNF429	2.3472
BNIP3P26	0.330163
RP11-678G14.2	0.547449
RP11-678G14.3	0.82022
RP11-678G14.4	0.0200387
RP11-678G14.5	0
RP11-420K14.1	0.0579794
MTDHP3	0.277254
MTDHP4	0.0562013
VN1R84P	0.274235
ZNF100	3.11076
RP11-420K14.6	0.170272
RP11-420K14.8	0
BRI3BPP1	0
ZNF43	3.92362
BNIP3P27	0.278345
ZNF208	1.02555
MTDHP2	0
AC003973.3	4.18635
BNIP3P28	0.0961142
AC003973.4	0
AC003973.5	0
ZNF257	0.644437
BNIP3P29	0
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.0835906
MTDHP5	0
VN1R85P	0.332669
ZNF676	0.453428
BNIP3P30	0.215564
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	0.514167
ZNF98	0.0410234
AC011516.1	0
BNIP3P32	0
AC025811.3	0
BNIP3P33	0
ZNF209P	0
AC004004.2	0
CTC-457E21.1	0
LINC01233	0
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0
CTC-457E21.5	0
CTC-457E21.4	0
LINC01785	0
CTC-457E21.7	0
ZNF492	0.0731708
CTC-457E21.9	0
ZNF849P	0.0252534
RPL34P33	0.263815
CTC-451A6.5	0
VN1R87P	0
ZNF99	0.0301003
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	0.12492
BNIP3P36	0
LINC01859	0
LINC01858	0
CTD-2291D10.3	0
CTD-2291D10.4	0.0772752
ZNF730	0.0743953
BNIP3P37	0
RP11-369G6.2	0
SNX6P1	0
RP11-15H20.2	0
ZNF724	0.264386
BNIP3P38	0
RP11-15H20.6	1.9113
VN1R90P	0
VN1R91P	0
CTB-176F20.3	0.855835
BNIP3P8	0
CDC42EP3P1	0
LINC01224	1.98936
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0
ZNF675	3.08843
RP11-359H18.2	0
RPS27P29	0.168712
VN1R93P	0
ZNF681	1.09785
RP11-255H23.2	1.37637
BNIP3P39	0.134306
RP11-255H23.4	0.069686
RP11-255H23.5	0
ZNF726	0.452884
CTB-92J24.3	0.241645
CTB-92J24.2	0.337616
ZNF92P3	0.081097
RNA5-8SP4	0
CTD-2017D11.1	2.57281
CTD-2017D11.2	1.68543
BNIP3P40	0.120238
CTD-2027I19.3	0.398205
CTD-2027I19.2	0.698204
ERVK-28	0
CTB-151G24.2	0
LINC00662	1.10268
CTC-459F4.1	1.30657
CTC-459F4.3	1.66117
CTC-459F4.9	2.40794
CTC-459F4.6	0.615452
SLC25A1P5	0.284441
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0.100863
CTC-459F4.8	0
AC005758.1	0
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0136919
AC005307.3	0
MAN1A2P1	0
AC007795.1	0
AC011524.1	0
AC008991.1	0
AC011524.2	0
AC011524.3	0
LINC00906	0
RNA5SP470	0
LINC01532	0
CTB-32O4.2	0.182362
CTB-32O4.3	0.0674031
CTB-32O4.4	0
RN7SL340P	0
CTC-525D6.1	0
CTC-525D6.5	0
CTC-525D6.2	0
CTC-525D6.3	0
VSTM2B	0.0503546
CCNE1	3.56978
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.210136
CTC-448F2.4	0.15008
TAF9P3	1.00726
CTC-448F2.6	2.86845
AC005597.1	0
ZNF536	1.19796
CTD-2001J20.1	0.386266
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0.0593667
LINC01791	0
AC007796.1	0.160724
CTC-439O9.1	0.380604
AC008992.1	0.0690257
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
AC007773.2	0.532933
SNORA68	0.441675
RPS12P31	0.183524
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0.0617617
CTD-2538C1.2	1.78182
CTD-2538C1.3	0.0841631
TDRD12	0.539991
CTD-2085J24.5	3.03185
CTD-2085J24.3	0.222533
RN7SKP22	0.917257
RPL31P60	0
FAAP24	1.93222
CTC-461H2.2	0
CTC-461H2.3	0
WDR88	0.430533
CTD-2540B15.10	0
SLC7A10	0.304091
CTD-2540B15.6	0
CTD-2540B15.12	0
CEBPA-AS1	4.12484
CTD-2540B15.9	0.696562
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0
CHST8	0.3135
CTC-526N19.1	0.474153
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0.163824
AC010504.2	0.440165
RN7SL154P	0
CTD-2588C8.8	0
WTIP	2.47398
RPS26P55	0
ZNF807	0.0772001
SCGB1B2P	2.42041
SCGB2B2	0.367873
CTD-2553L13.7	0.131195
SNORD111	0
CTD-2553L13.4	0
CTD-2553L13.5	0.056799
CTD-2553L13.9	1.77713
CTD-2553L13.10	4.3166
ZNF599	2.45648
CTC-523E23.10	0.151395
LINC01801	0.421105
CTC-523E23.1	0.448589
CTC-523E23.9	0
CTC-523E23.5	0.770347
CTC-523E23.11	3.28985
LOC401913	0.0805813
LINC00904	0
CTC-523E23.14	0
CTC-523E23.15	0
LINC01838	0
ZNF30-AS1	0.208022
ZNF30	3.67322
CTC-523E23.3	2.25915
ZNF792	3.76331
CTD-2527I21.7	0
CTD-2527I21.14	4.25291
SCN1B	3.65727
HPN	1.65388
HPN-AS1	0.0840382
CTD-2527I21.15	0.0966522
CTD-2527I21.5	0.240788
FXYD7	2.1802
FAM187B	0.0791626
FAM187B2P	0.304499
AC002128.5	0.804751
AD000684.2	3.0183
HAMP	0.265049
MAG	0.115994
U62631.5	3.44506
MIR5196	0
FFAR1	0.527575
FFAR3	0.120527
GPR42	0.0493645
EEF1A1P7	0.129687
LINC01531	0.170668
RN7SL491P	0.124742
AC002511.3	3.47405
FFAR2	1.96531
KRTDAP	0.964568
DMKN	3.83333
SBSN	0.629387
GAPDHS	0.126053
ATP4A	0.130792
LLNLF-96A1.1	0.100524
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
ETV2	0.857308
UPK1A	0.136061
UPK1A-AS1	0
TYMSP2	0
ZBTB32	2.51057
AC002398.11	0.629587
AC002398.12	0
LINC01529	0.71932
PRODH2	0.0173367
NPHS1	0.0748417
KIRREL2	0.0935316
APLP1	1.75812
RN7SL402P	0
AD000864.6	0.554604
AF038458.3	0.0914927
AF038458.4	0
AF038458.5	0.190075
SYNE4	3.54812
AC002116.7	0.563032
WDR62	2.15649
LLNLR-276H7.1	0.0409731
OVOL3	0.137831
AD001527.4	2.92556
AD001527.7	0.714046
AC002984.2	0.218486
ZNF565	1.81497
Y_RNA	0
CTD-3162L10.1	0.360666
LINC00665	2.04341
ZFP14	3.42601
CTD-3162L10.3	0
CTD-3162L10.4	0
ZFP82	2.00397
CTD-3162L10.5	0.042558
ZNF566	3.17632
CTD-2630F21.1	1.87904
CTBP2P7	0.0726624
ZNF260	4.88429
AC092295.4	0
ZNF529-AS1	2.96463
ZNF382	1.09416
ZNF461	3.38585
CTD-3234P18.6	0.859125
LINC01534	2.32223
ZNF567	2.74716
ZNF850	0.932641
CTD-2162K18.4	0.148992
CTD-2162K18.3	0.0528252
ZNF790-AS1	2.44866
ZNF790	2.11647
ZNF345	4.92568
Y_RNA	0
ZNF829	1.21798
RPL31P61	0.0918101
ZNF568	1.53907
ZNF420	3.49149
CTD-2293H3.3	0
CTD-2293H3.2	0.0866483
CTD-2293H3.1	0.118045
ZNF585A	2.37525
CTC-454I21.4	0
ZNF383	3.35951
LINC01535	0.224369
CTD-3220F14.1	0.339681
CTD-3220F14.3	0.638656
CTD-3220F14.2	0.658088
ZNF527	2.00858
CTD-2086O20.1	0.0319254
ZNF569	2.13074
ZNF570	1.82417
ZNF793-AS1	1.20765
CTD-3064H18.2	0.115651
ZNF793	1.52316
CTD-3064H18.4	0.098125
ZNF571-AS1	0.575708
ZNF571	1.48361
ZFP30	2.37534
ZNF781	1.71319
CTD-2528L19.3	0.184497
ZNF607	3.86807
CTD-2528L19.6	4.41012
ZNF573	0.876565
CTD-2554C21.1	0.285731
CTD-2554C21.2	0.60604
AC016582.2	0.123928
WDR87	0.0376767
CTC-244M17.1	0
CTC-450M9.1	0.198512
CTB-102L5.7	0.219155
CTB-102L5.8	0.744143
RN7SL663P	1.50456
DPF1	0.108567
Y_RNA	0
CATSPERG	1.00119
AC005625.1	0
GGN	1.12474
SPRED3	0.545094
RASGRP4	3.4095
RYR1	0.845002
AC067969.1	0
AC067969.2	0
CTB-186G2.1	0.19682
CTB-186G2.4	0
CAPN12	2.71595
CTD-2540F13.2	1.07638
LGALS7	0.0934731
LGALS7B	0.472733
RNU6-140P	0
AC104534.2	3.29111
AC008982.2	3.18569
CTC-360G5.6	0.502106
CCER2	1.37464
CTC-360G5.9	0.330605
FBXO17	4.68683
FBXO27	1.83608
CTB-189B5.3	0
ACP7	0.0123236
CTC-218B8.3	0
NCCRP1	0.653023
SYCN	0.462564
IFNL3P1	0.0577653
IFNL3	0
IFNL4	0.018008
MSRB1P1	0
IFNL4P1	0
IFNL2	0
IFNL1	0
LRFN1	2.38403
CTC-246B18.8	0.88589
CTC-246B18.10	2.27961
RN7SL566P	0.691006
MIR4530	0
DLL3	0.14007
SELENOV	0.012986
EID2B	4.61295
CTB-60E11.9	0
TDGF1P7	0
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0
RPS29P30	0
LGALS16	0
LGALS17A	0.0753009
AC093063.2	0
RPS29P27	0
LGALS14	0
AC006133.7	0
CLC	1.14592
LEUTX	0
