Name	Brain - Caudate (basal ganglia)
RP11-385D13.3	0.0696379
CDRT1	0.114699
SNORA74	0
TRIM16	3.65853
RP11-640I15.1	0.193655
ZNF29P	0
ZNF286A	2.05321
UBE2SP1	0.310536
TBC1D26	3.86681
AC005324.6	0.474519
RP11-640I15.2	0.109577
AC005324.7	0
CDRT15P2	0.077583
ZSWIM5P1	0
RNA5SP436	0
IL6STP1	0
MEIS3P1	2.85876
CTD-3157E16.1	2.93991
AC015922.7	0.117023
LINC02087	0
AC015922.5	0
CTC-529I10.1	4.55171
CTC-529I10.2	2.08769
AC002553.4	0
RNU6-314P	0
RNU6-862P	0
RN7SL442P	0
PIGL	2.95903
MIR1288	0
FTLP12	0
RP11-138I1.2	0
TRPV2	1.80841
SNORD49A	0
RP11-138I1.3	0.2424
ZNF287	2.11164
RP1-77H15.1	0
AC005822.1	0.101778
ZNF624	1.29018
RP11-92B11.4	0
NEK4P2	0.0547057
RNASEH1P2	0.0256829
CCDC144A	0.145469
RNU6-405P	0
RN7SL620P	0
UPF3AP1	0.129856
SRP68P1	0
RP11-92B11.3	0
FAM106CP	0
RP11-219A15.2	0
NOS2P4	0
KRT16P6	0.102962
KRT16P2	0.0238976
KRT17P1	0.0254102
KRT17P4	0
COTL1P1	0
RP11-219A15.5	0.0693902
RP1-48J14.1	0
TBC1D27	0.0136019
TNFRSF13B	0.0427676
AC104024.1	0.0351291
LINC02090	0
RP11-416I2.1	3.69291
MPRIP-AS1	0.0671435
RP11-45M22.3	0.241598
RNU6-767P	0
RN7SL775P	0
RP11-45M22.2	4.36213
RP11-45M22.5	0.11304
ACTG1P24	0.0325023
AC073621.2	0.0510779
TSEN15P1	0
Y_RNA	0
RP11-524F11.1	1.25287
RNU6-468P	0
RP11-524F11.2	0
RP11-524F11.3	0.086618
SMCR2	0.143698
RAI1-AS1	0
SMCR5	0.30172
MIR6777	0
MIR33B	0
RP1-253P7.4	3.43306
DRC3	1.78964
ATPAF2	3.58511
AC087163.3	0
AC087163.2	0.309482
RP11-384M20.1	0.351524
GID4	4.91701
RP11-258F1.2	0.0164551
MYO15A	0.298952
RP11-258F1.1	0.18354
RP1-178F10.1	0.42935
TOP3A	4.52569
RPL7AP65	0
RPL21P121	0
SMCR8	3.50987
SHMT1	4.35019
MIR6778	0
EVPLL	0
RP1-37N7.1	0
RP1-37N7.7	0
TBC1D3P4	0
LINC02076	0.283525
KRT17P5	0
YWHAEP2	0
AL353997.3	0
KRT17P2	0
KRT16P1	0
KRT16P4	0
AL353997.11	0
RP1-37N7.6	0
TNPO1P2	0
LGALS9C	0.0205662
NOS2P2	0.0295977
USP32P2	3.67285
CTD-2303H24.2	0.553524
FAM106A	0.0841476
SRP68P2	0
CCDC144B	0.136384
AC107983.4	0.166713
Metazoa_SRP	0
TBC1D28	0.0487719
RP11-815I9.3	0
AC026271.5	0.76737
ZNF286B	0.558668
RP11-815I9.4	0.582905
FOXO3B	0.352772
UBE2SP2	0.0794509
TRIM16L	3.94077
RP11-815I9.5	0
FBXW10	0.125891
TVP23B	4.66231
CTD-2145A24.5	0.685641
AC107982.4	0
RN7SL627P	0
CTD-2145A24.4	0
AC090286.2	0.062704
snoMBII-202	0
SLC5A10	0.0566454
AC090286.4	0
FAM83G	0.295316
RP11-28B23.1	0
GRAP	0.46655
CTC-457L16.1	0.0184076
SNORD3B-1	0
SNORD3B-2	0
RP11-160E2.17	0
KYNUP2	0
RP11-160E2.19	0
AC007952.5	0.0315591
RP11-160E2.6	0
GRAPL	0
CTC-457L16.2	0.0301011
RP11-160E2.21	0
AC007952.6	0
RP11-160E2.11	0
AC007952.4	0
KYNUP1	0
SNORD3A	2.62602
SNORD3C	0
RP11-160E2.16	0
KYNUP3	0
RP11-744A16.4	0
EPN2-AS1	0.22222
MIR1180	0
CTB-187M2.2	0
AC004448.5	0.593263
LINC02094	1.1179
snoMe28S-Am2634	0
RPS2P46	2.63569
CTB-187M2.1	0
SLC47A1	1.94551
RPL17P43	1.7158
SNORA59B	0
RP11-1113L8.1	0
SLC47A1P1	0.0857744
RP11-1113L8.2	0
RP11-1113L8.6	0
RP11-1113L8.7	0
MTND1P14	0
NMTRQ-TTG12-1	0
MTND2P12	0
MTCO1P39	0
CTD-2104P17.1	0.47233
CTD-2104P17.2	0.0471487
SNORA31	0
SLC47A2	0.683082
RP11-311F12.1	0.392865
RP11-311F12.2	0
ALDH3A1	0.253982
AC005722.4	0
NDUFB4P3	0
RP11-78O7.1	0
RP11-78O7.3	0
RP11-209D14.4	0
RP11-209D14.2	1.52832
AC005730.2	0
KCTD9P1	0.0467129
RNU6-258P	0
AC004702.2	0
RNU6-1057P	0
CCDC144CP	0.212896
RNU6-467P	0
RP11-121A13.3	0
Metazoa_SRP	0
UPF3AP2	0.131296
USP32P3	3.80226
SRP68P3	0
LINC01984	0
NOS2P3	0.0844502
LGALS9B	0.00927724
TNPO1P3	0
YWHAEP3	0
KRT16P5	0
KRT16P3	0
RP11-434D2.7	0
KRT17P6	0
KRT17P7	0
AC015818.6	0
AC008088.4	0.120114
RP11-434D2.9	0.0302087
RP11-434D2.10	0
TBC1D3P3	0
RP11-434D2.3	0
RP11-434D2.8	0
RP11-434D2.11	0
COTL1P2	0
RP11-434D2.12	0
CDRT15L2	0
ZSWIM5P2	0
MEIS3P2	0.830652
AC087499.4	0
AC087499.9	0
AC087499.5	0
LINC02088	0
RP11-218E15.1	0
AC087499.7	0
AC087499.8	0
AC126365.1	0
RNFT1P3	0.0375596
HNRNPA1P19	0
OLA1P2	0
SCDP1	0.0569685
RP11-283C24.1	0.0318863
RP11-283C24.2	0
ABHD17AP6	0.515305
CCDC144NL	0.171233
RP11-344E13.4	0.308076
CCDC144NL-AS1	0.0962212
RNU6-1178P	0
RNASEH1P1	0
RP11-344E13.1	0
AC090774.2	0
RP11-381P6.1	0
RP11-746M1.8	0
AC087294.2	0.267155
RN7SL426P	0
NATD1	4.36961
EIF1P5	0
KCNJ12	2.08136
PDLIM1P2	0
RP11-728E14.3	0.444869
RPL21P120	0.138937
RP11-822E23.7	0.0404056
RP11-822E23.2	0
RP11-822E23.3	0
RP11-822E23.6	4.6865
RP11-822E23.4	0.067252
RP11-822E23.5	0
CH17-53B9.2	0
AC144838.3	0.235061
CH17-53B9.4	0
KCNJ18	0
ABC13-47656900H15.1	0
AC144838.2	0
NCOR1P2	0
UBBP4	1.87636
FTLP13	0
LINC02002	0
RP11-1109M24.5	0
RP11-1109M24.15	0
FAM27E5	0
RP11-1109M24.14	0
RP11-1109M24.13	0
RP11-1109M24.12	0
RP11-744K17.3	0
FLJ36000	0
RP11-744K17.1	0
RP11-744K17.8	0
RP13-929K23.2	0
MTCYBP13	0
MTRNR2L1	0.722045
RP11-846F4.12	0
MTND1P15	0
MTND2P13	0
RP11-846F4.6	0.00860025
MTATP6P3	0
MTCO3P13	0
RP13-929K23.3	0
RP13-929K23.4	0
RP13-929K23.5	0
RP11-846F4.14	0
RP11-846F4.10	0
RP11-285M22.3	0
RP11-285M22.1	0
RP11-285M22.2	0
RP11-846F4.11	0
RP11-260A9.1	0
RP11-260A9.6	0.076161
PDLIM1P3	0
GTF2IP6	0
VN1R71P	0
TUFMP1	0
RP11-663N22.1	0
RPL34P31	0.0919952
RPS16P8	0
RP11-173M1.3	0
MIR4522	0
RP11-173M1.4	0.294784
RP11-173M1.5	0.983541
RP11-578C11.2	0
TBC1D3P5	0
RP11-720N19.2	0
RP11-720N19.1	0
ITM2BP1	0
LGALS9	4.3673
NOS2P1	0
RP11-19P22.5	0
RP11-19P22.7	0
RP11-19P22.10	0
RP11-19P22.6	0
RP11-19P22.2	0
RP11-19P22.3	0
RP1-66C13.1	0
RP1-66C13.2	0
LGALS9DP	0
NOS2	0.631187
RP11-138P22.1	0.0463293
LINC01992	0.0967641
SCARNA20	0
RP11-218F4.2	0
SNORA70	0
Vault	0
RPS29P22	0
CTD-2008P7.10	0.0287218
PYY2	0.727813
CTD-2008P7.9	0
CTD-2008P7.8	0
PPY2P	0
CTD-2008P7.7	0
CTD-2008P7.1	0.0730578
CTD-2008P7.6	0
CTD-2008P7.5	0
KRT18P55	0.0112642
TMEM97	4.16511
MIR4723	0
SEBOX	0
SARM1	3.74884
VTN	3.13844
CTB-96E2.10	0.513393
CTB-96E2.6	0.402057
SLC46A1	4.69573
CTD-2350C19.2	0.344754
H3F3BP2	0
CTD-2350C19.5	0
RPS7P1	2.82143
SLC13A2	0.00768926
FOXN1	0.0065242
RP11-192H23.5	0
SPAG5-AS1	0.945117
RP11-192H23.7	0.126761
RPS12P28	0.575533
AC010761.13	0.089058
PROCA1	2.69438
SNORD42B	0
AC010761.8	0.626799
SNORD42A	0
NEK8	1.07878
AC010761.14	0
AC010761.6	0
AC010761.9	1.16241
RPL31P58	0
Y_RNA	0
RP11-20B24.3	0
RP11-20B24.2	0
RP11-20B24.7	0.215822
RP11-20B24.4	0
DHRS13	2.96357
RP11-20B24.5	0.0780976
RP11-20B24.6	0.0327178
RP11-321A17.5	0
AC024619.2	0
RP11-321A17.3	0.179063
TIAF1	4.73325
RP11-321A17.4	0
RP11-22N12.2	0.257306
TWF1P1	0.16402
CRYBA1	0.0422728
RPL35AP35	0
RP11-296K13.4	0
RP11-802D6.1	0.201618
RNU4-34P	0
RNU6-711P	0
RNU6-1034P	0
ABHD15	2.74796
RP11-68I3.4	0.396415
RP11-68I3.7	0
RP11-68I3.10	0.18145
SSH2	3.66392
RP11-68I3.5	0
RNU6-920P	0
RP11-68I3.11	0.102743
ABHD15-AS1	0
RPL21P123	0
RP11-82O19.1	0.0602672
RP11-82O19.2	0
SNORA70	0
RPL9P30	0
RP11-338L22.2	0
snoU13	0
EFCAB5	0.155372
RP11-338L22.3	0
RNY4P13	0
AC104984.4	0
RP11-1148O4.1	0.0553622
RP11-1148O4.2	0
RP11-354P11.3	0
RP11-354P11.8	0
SLC6A4	0.0792905
RP11-354P11.4	0
RP11-354P11.2	0
SNORD63	0
RNU6-1267P	0
TMIGD1	0
Y_RNA	0
RNU6-990P	0
ALOX12P1	0
RP11-218M11.3	0
RP11-218M11.7	0.0751254
RP11-271K11.1	0.180803
TBC1D29	0.153085
RP11-218M11.1	0.129308
KRT17P3	0.0153647
AC006050.2	0
AC005562.1	0
SMURF2P1	2.34573
RP11-271K11.6	0
SH3GL1P2	0.160949
RN7SL316P	0.129253
CTD-2349P21.7	0
CTD-2349P21.6	0.15676
CTD-2349P21.5	0.292014
CTD-2349P21.3	0.0658502
CRLF3	3.37098
CTD-2349P21.10	0.863687
CTD-2349P21.9	4.53602
CTD-2349P21.12	4.78887
CTD-2349P21.1	0.131543
ATAD5	0.556921
RNU6-298P	0
CTD-2349P21.11	0
RP13-753N3.1	0.170491
TEFM	1.87248
ADAP2	2.82683
AC091177.1	0.209729
RN7SL138P	0.418902
RP11-848P1.3	0.63314
RNF135	3.19828
RP11-848P1.2	0.573639
DPRXP4	0.127362
RP11-848P1.4	0.0551741
RP11-848P1.7	2.09614
RP11-848P1.9	1.70204
RP11-271K11.5	0.126817
RP11-848P1.5	2.38966
MIR4733	0
RP11-142O6.1	0.0136143
EVI2B	3.6836
AK4P1	0.259259
RN7SL79P	0
RN7SL45P	0
MIR193A	0
RP1-41C23.4	0
RNU6ATAC7P	0
AC003101.1	0
MIR4725	0
MIR365B	0
RP1-41C23.1	0
RP11-805L22.1	0
RNU6-1134P	0
RP11-805L22.2	0
RP11-805L22.3	0
CTC-542B22.1	0
CTC-542B22.2	3.6586
RNA5SP437	0
RP11-640N20.1	0
RP11-640N20.5	0
SH3GL1P1	0.544271
RP11-640N20.4	2.02918
RP11-640N20.6	0.259656
RP11-640N20.8	0
RP11-640N20.9	0.0546561
WDR45BP1	0.204801
CTD-2095E4.5	2.72859
AC090616.2	0.203134
ARGFXP2	0.0433209
CTD-2095E4.3	0.233667
CTD-2095E4.4	0.189688
UBL5P2	0.194617
RP11-443G13.2	0
RP11-227G15.2	0
OOSP1P2	0
MIR632	0
RP11-227G15.10	1.81448
RP11-227G15.11	1.03746
RP11-227G15.8	0.0686527
RP11-227G15.12	0.0876394
RP11-227G15.9	0.197047
RP11-227G15.6	0
Y_RNA	0
MYO1D	3.41571
RP11-466A19.1	0.208195
RP11-466A19.4	0.00773418
RP11-466A19.8	0.0445074
RP11-466A19.6	0
RP11-466A19.7	0.0282706
RP11-466A19.3	0
RP11-466A19.5	0
RP11-220C2.1	0
Y_RNA	0
AC084809.2	0.326754
AC084809.3	0.661561
SPACA3	0
ASIC2	3.0379
RP1-29G21.1	0
RP11-40A13.2	0
RP11-40A13.1	0
AA06	0
RP11-31I22.4	0
RP11-31I22.3	0
RP11-31I22.2	0.447944
RP11-118G23.2	0
RP11-118G23.1	0
RP11-118G23.4	0
RP11-118G23.3	0.0360715
CTC-304I17.6	0.407627
RP11-17M24.2	0
RP11-1086I4.2	0.0342477
TLK2P1	0.0954242
CTC-304I17.4	0
CTC-304I17.3	0
RNA5SP438	0
CTC-304I17.2	0.558192
CTC-304I17.5	0.494808
LINC01989	0.0182651
RP11-215E13.2	0
CCL2	2.05183
CCL7	0
CCL11	0
CCL8	0.103691
RP11-521P1.1	0
CCL13	0
CCL1	0
AC011193.1	0
C17orf102	0.213412
TMEM132E	2.00665
RP11-28A22.2	0
RP11-212E8.1	0
RP11-642M2.1	0
CCT6B	1.70921
LIG3	4.12448
RP5-837J1.6	1.08421
RP5-837J1.4	0.396064
RP5-837J1.1	0
RAD51D	2.4239
FNDC8	0.069016
NLE1	3.92889
UNC45B	0.0246983
RP11-799D4.3	0
RP11-799D4.1	0
SLC35G3	0
RP11-799D4.4	0.495976
SLFN5	1.07064
RP11-47L3.1	0.39853
RP11-686D22.2	0
SLFN11	2.41145
RP11-686D22.6	0
RP11-686D22.5	0.0603472
RP11-686D22.4	0.373389
RP11-686D22.3	0.504888
RP11-686D22.7	0.624965
SLFN12	0.437441
SLFN13	0.328966
RP11-1094M14.7	0
RP11-686D22.10	0.0730606
SLFN12L	0.0736327
RP11-686D22.9	0
E2F3P1	0
RP11-1094M14.8	0.578205
RP11-1094M14.5	0.175115
TOMM20P2	0.124548
RP11-1094M14.10	0
SLFN14	0
RP11-1094M14.12	0
RP11-1094M14.14	0
RP11-1094M14.1	0
SNORD7	0
CTC-507E2.2	0
GAS2L2	1.9957
RP1-161P9.5	0.673719
C17orf50	1.17847
AC015849.12	0
AC015849.19	0.710078
AC015849.13	0
HEATR9	0.0257404
AC015849.14	0
AC015849.2	1.44191
CCL5	0.941315
7SK	0
AC015849.16	0.0368592
LRRC37A9P	0.0153137
RDM1	0.330703
LYZL6	0
CTB-186H2.2	0
CCL16	0
CCL14	0.0487812
CTB-186H2.3	0
CCL15	0
RP11-104J23.1	0
RP11-104J23.2	0
CCL23	0
CCL18	0.0182534
AC069363.1	0.162363
CCL3	0.872673
CCL4	0.689449
RN7SL301P	0
CTB-91J4.1	0
RP11-428O23.1	0
TBC1D3B	0.0319227
AC131056.3	0.416479
CCL3L3	0.397579
CCL4L2	0.653218
AC131056.5	0
RP11-893G17.4	0
AC131056.6	0
TBC1D3I	0
CH17-260O16.1	0.10129
Y_RNA	0
TBC1D3G	0
TBC1D3H	0
RNU6-1192P	0
TBC1D3F	0
TBC1D3J	0
RNA5SP439	0
MYO19	2.78795
PIGW	2.34399
CTB-75G16.1	0.142965
MRM1	4.86494
CTD-3194G12.1	0
CTD-3194G12.2	0.280736
RP11-445F12.1	0.0177031
LHX1	0.0354609
RP11-445F12.2	0
RP11-333J10.2	0
RP11-333J10.3	0.0547267
MIR2909	0
CTC-268N12.3	0
CTC-268N12.2	0.0536596
RP11-19G24.1	0.0716886
HMGB1P24	0.0775436
RP11-19G24.2	0
C17orf78	0.0187612
RP11-378E13.3	0
RP11-378E13.4	0
CTC-421K24.1	0
DDX52	3.0634
MIR378J	0.236773
RP11-697E22.2	0
RP11-697E22.3	0
HNF1B	0.0340158
AC091199.1	0
YWHAEP7	0
RNU6-489P	0
TBC1D3K	0
5S_rRNA	0
TBC1D3L	3.3543
TBC1D3D	0
TBC1D3C	0
CH17-258A22.4	0.029646
Y_RNA	0
TBC1D3E	0
5S_rRNA	0
TBC1D3	0
CH17-431G21.1	0.624281
Y_RNA	0
GPR179	0.934371
AC124789.1	0.157368
CTB-58E17.2	0
EPOP	2.6881
MIR4734	0
CTB-58E17.1	1.05543
CTB-58E17.3	0.763773
CTB-58E17.9	0.450186
MIR4726	0
RNA5SP440	0
CTB-58E17.5	0.694407
RNU6-866P	0
MIR4727	0
C17orf98	0
SNORA21	0.181998
SNORA21	0.792482
RPS20P35	0.0233542
RP1-56K13.2	0
MIR6779	0
FBXO47	0.0123283
RP1-56K13.6	0
RP1-56K13.5	0.151788
CTD-2206N4.5	0
LINC02079	0
LRRC37A11P	0.0322598
CTD-2206N4.1	0
CTD-2206N4.4	0.117223
ARL5C	0.15757
RP5-906A24.1	0.252646
RP5-906A24.2	0.31251
RP11-690G19.4	0.0152951
FBXL20	4.24188
MED1	4.35955
CDK12	2.94833
RNU6-233P	0
NEUROD2	0.190138
AC087491.2	0.504472
MIR4728	0
GRB7	0.403965
IKZF3	0.0524765
KRT8P34	0
AC079199.2	0
ZPBP2	0
RP11-387H17.4	0.243479
LRRC3C	0.0293512
GSDMA	0.0297625
RP11-387H17.6	0
CSF3	0.350345
MIR6884	0
SNORD124	0.352836
RP11-749I16.3	0.228071
MIR6866	0
MIR6867	0
CDC6	0.541366
RARA	3.67513
RARA-AS1	0.573744
CTD-2267D19.1	0.0946685
CTD-2267D19.3	0.516583
GJD3	0
CTD-2267D19.4	0.138189
RNA5SP441	0
CTD-2267D19.7	0
TOP2A	0.0587755
Y_RNA	0
RPL23AP75	0
RP11-58O9.2	0
TNS4	0.0309816
RP5-1028K7.2	0
CCR7	0.225909
RP5-1028K7.1	0
RP11-458J1.1	4.3675
AC090283.3	0
KRT24	0
KRT223P	0
KRT25	0
KRT26	0
KRT27	0.0525476
KRT28	0
RP11-605F20.1	0
TMEM99	3.24499
RP5-1110E20.1	0
KRT12	0
KRT20	0
AC004231.2	0.226505
KRT23	0.15241
KRT39	0
KRT40	0
KRTAP3-3	0
KRTAP3-2	0
KRTAP3-4P	0
KRTAP3-1	0
KRTAP1-5	0
KRTAP1-4	0
KRTAP1-3	0
KRTAP1-1	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
KRTAP2-5P	0
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-16	0
KRTAP4-9	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-6	0
KRTAP4-5	0
KRTAP4-4	0
KRTAP4-3	0
KRTAP4-2	0
KRTAP4-1	0
AC006070.12	0
KRTAP9-1	0
KRTAP9-12P	0
KRTAP9-2	0
KRTAP9-3	0
KRTAP9-8	0
KRTAP9-4	0
KRTAP9-9	0
KRTAP9-6	0
KRTAP9-11P	0
KRTAP9-7	0
KRTAP9-10P	0
KRTAP29-1	0
KRTAP16-1	0
KRTAP17-1	0
TBC1D3P7	0
AC003958.6	0
KRT33A	0
KRT33B	0
KRT34	0
KRT31	0.0366468
AC003958.2	0
KRT41P	0
KRT37	0
KRT38	0.0161439
KRT43P	0
KRT32	0.0265328
RNU2-32P	0
KRT35	0
KRT36	0
KRT13	0.530227
KRT15	0.0855735
MIR6510	0
KRT19	1.81189
LINC00974	0
KRT9	0
KRT14	1.18436
KRT16	0.0748163
KRT17	0.38841
KRT42P	0.0323306
RP13-415G19.2	0.131779
GAST	0.240088
RNA5SP442	0
RN7SL399P	0.308866
KLHL10	0.304372
KLHL11	0.713236
TTC25	3.82188
ZNF385C	1.25674
CTD-2132N18.2	1.32169
HSPB9	0.368603
RP11-358B23.1	0.129763
HCRT	0.368267
RP11-358B23.6	0.0301212
RP11-358B23.5	0
AC003104.1	0.039398
RP11-358B23.7	0.0453612
STAT5A	3.35412
RNU7-97P	0
MIR548AT	0
RP11-194N12.2	0.364872
RP11-400F19.18	1.09439
MIR5010	0.240966
PTP4A2P1	0.449705
HSD17B1P1	1.67411
HSD17B1	1.67056
RP11-400F19.6	4.38988
RP11-400F19.12	0
ATP5LP7	0
HMGB3P27	0
CCR10	1.92886
CTD-3193K9.4	0.415378
CTD-3193K9.3	1.74626
MIR6780A	0
CTD-3193K9.1	0
CTD-3193K9.11	0.924302
HMGN2P15	1.98629
RAMP2-AS1	0.88763
WNK4	0.118665
CNTD1	0.90868
MIR6781	0
AOC2	1.93434
AOC3	1.00098
AOC4P	0.0374731
LINC00671	0.111849
RNU6-287P	0
G6PC	0
SNORA40	0
BRCA1	1.09876
RPL21P4	0
NBR2	3.37475
CTD-3199J23.6	0.870883
RP11-242D8.2	0
RP11-242D8.3	1.0749
TMEM106A	0.761229
LINC00854	0.206963
RNU2-1	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
CTD-3014M21.1	0.412449
LINC00910	0.31327
RNU6-1137P	0
RNU6-470P	0
MIR2117HG	0
RNU6-406P	0
RNU6-971P	0
AC087650.1	0
ETV4	0.367123
RP11-392O1.4	0.318304
Metazoa_SRP	0
MEOX1	0.0176169
CTC-501O10.1	0.172998
RP11-209M4.1	0
SOST	0
C17orf105	0.0349758
RP5-905N1.2	0
MPP3	1.84438
CD300LG	0.117082
RP11-527L4.5	0
FAM215A	0
RP11-527L4.9	0
RP11-527L4.6	0.113572
LINC01976	0.31573
PPY	0
PYY	0.201716
NAGS	0.667302
U3	0.113456
LSM12	3.02714
RP11-546M21.6	0
RNU6-131P	0
C17orf53	0.230649
ASB16	0.674145
ASB16-AS1	3.50374
CTB-175E5.7	0
MIR6782	0
RP5-882C2.2	3.20251
SHC1P2	0
SLC4A1	0.105065
RN7SL507P	0
RUNDC3A-AS1	1.54851
RNU6-453P	0
RP5-1067M6.3	0
RPL7L1P5	0.0359467
ITGA2B	0.6737
RN7SL258P	0
RP11-764D10.2	0.0766523
FZD2	3.14029
RP11-1072C15.7	0
SMCO4P1	0
LINC01180	0
MEIOC	0.253851
RP11-1072C15.4	0.498217
RP11-1072C15.6	0.211944
DBF4B	4.72465
RN7SL819P	0
RP11-1072C15.1	0.0383592
CTC-296K1.3	0.150185
CTC-296K1.4	0.0703512
GJC1	1.66098
RN7SL405P	0.0780307
CCDC103	0
KIF18B	0.172005
MIR6783	0
CTD-2534I21.8	0.107971
CTD-2534I21.9	0
Y_RNA	0
MIR6784	0
AC142472.6	1.39235
AC002117.1	0.344157
HEXIM2	2.09809
RP13-890H12.2	0.21688
CTD-2020K17.1	2.35099
CTD-2020K17.3	3.45882
CTD-2020K17.4	0.244971
MAP3K14-AS1	0.292498
SPATA32	0.020369
RNA5SP443	0
CTB-39G8.2	0
CTB-39G8.3	0.699995
AC091132.1	0.140706
LRRC37A4P	0.386256
Metazoa_SRP	0
RP11-798G7.8	0.0699951
RP11-798G7.5	0
RP11-798G7.6	0.0627236
RP11-798G7.4	0
DND1P1	0.575686
RP11-707O23.1	0.707466
MAPK8IP1P2	0.1744
RPS26P8	0.0912875
LINC02210	2.56441
RP11-293E1.2	0
RP11-293E1.1	0
CRHR1	1.9579
MAPT-AS1	0.773235
SPPL2C	0.123879
MAPT-IT1	0.658086
RP11-669E14.4	0.0383154
Metazoa_SRP	0
STH	0.301272
RP11-669E14.6	0.514401
KANSL1-AS1	3.11181
Y_RNA	0
MAPK8IP1P1	0.115191
RP11-259G18.3	0.114244
RP11-259G18.1	0.248664
ARL17B	0.294641
LRRC37A	0.436826
RN7SL656P	0
NSFP1	0.0861769
RP11-995C19.2	0.0136585
LRRC37A2	2.17632
ARL17A	0.285728
RN7SL199P	0
FAM215B	0.0333234
RPS7P11	0.422992
WNT3	1.94057
WNT9B	0.0447397
LINC01974	0
RP11-63A1.1	0.155934
RNU6ATAC3P	0
MIR5089	0
RP11-156P1.3	2.48691
LRRC37A17P	2.73985
RN7SL270P	0
RP5-867C24.1	0.0617655
RP5-867C24.4	0
RP5-867C24.5	0
MYL4	0.191755
ITGB3	0.386689
RNU7-186P	0
RP11-290H9.5	0.34563
THCAT158	0.149231
EFCAB13	0.296741
CTD-2026D20.2	0.150349
MRPL45P2	0.84308
Y_RNA	0
RP11-580I16.2	0.383126
TBX21	0.0870584
LRRC46	0.796282
SP6	0.0573651
RP11-6N17.1	0
RP11-6N17.2	0.0255808
SP2-AS1	1.11642
RP11-6N17.3	0.357018
PRR15L	0.084516
RP11-6N17.10	0.215763
MIR152	0
RP5-890E16.2	0.627805
RP5-890E16.5	2.22208
RNU6-1201P	0
SKAP1	0.225767
MIR1203	0
RP11-456D7.1	0
RNU6-1152P	0
THRA1/BTR	0.0171801
RP11-433M22.1	0
U3	0
RP11-433M22.2	0
Y_RNA	0
HOXB1	0
HOXB2	0.127928
HOXB-AS1	0.0636586
HOXB3	0.0376579
HOXB-AS2	0
HOXB4	0.0179449
RP11-357H14.16	0
HOXB-AS3	0
HOXB5	0
HOXB6	0.00396337
HOXB7	0.0504448
HOXB8	0
HOXB9	0
HOXB-AS4	0
MIR196A1	0
RP11-357H14.17	0
LINC02086	0
CTD-2377D24.2	0
RPL9P28	0.032127
COX6B1P2	0
PRAC1	0
PRAC2	0
HOXB13	0
CTD-2377D24.4	0
TTLL6	0.394615
RN7SL125P	0
SUMO2P17	0.634021
SNORA68	0
RP11-463M16.5	0
RP11-501C14.9	0.0900421
AC091133.1	2.61834
RNU1-42P	0
snoU13	0
GIP	0
RP11-501C14.5	0
IGF2BP1	0.00321718
RP11-501C14.6	0
Metazoa_SRP	0
RNU6-826P	0
RP11-501C14.7	0
B4GALNT2P1	0
B4GALNT2	0.00265343
RP11-708H21.1	0
GNGT2	0.500393
ABI3	1.70777
PHOSPHO1	0.749559
FLJ40194	0
MIR6129	0
RP11-1079K10.3	0.603025
RP11-81K2.1	0.444674
RP11-1079K10.2	0.496038
RP11-1079K10.1	0
Y_RNA	0
EIF4EP2	0.168001
LINC02075	0
RP11-81K2.2	0
NGFR	1.23498
RP5-1029K10.2	0.0151609
MIR6165	0
RP5-1029K10.4	0.0924316
NXPH3	4.75439
RP11-613C6.2	0
FAM117A	4.7797
RP11-613C6.4	0
RP11-304F15.7	0
TAC4	0.0453252
RP11-304F15.3	0.138282
RP11-304F15.4	0
RP11-304F15.6	0.104054
RP11-304F15.5	0.0670702
RNU6-1313P	0
DLX4	0.0956815
DLX3	0.0258017
RP11-1094H24.3	0
RP11-1094H24.4	0.223389
RP5-875H18.9	0.0655561
RP5-875H18.10	0.213391
RP5-875H18.4	0.139145
AC002401.1	0.194833
RP11-893F2.13	1.10653
RP11-893F2.14	1.17205
SGCA	0.748177
HILS1	1.76642
COL1A1	3.17479
RP11-893F2.5	0
RP11-893F2.15	0
LINC01969	0
SUMO2P7	0
TMEM92	0.0536535
TMEM92-AS1	0.0808737
RP11-893F2.18	1.83605
EME1	0.323538
Y_RNA	0
RP1-117B12.4	0
MRPS21P9	0
RP11-94C24.13	0.0780171
RP11-94C24.6	0.333741
MYCBPAP	0.78128
EPN3	0.234729
RP11-94C24.8	0.651855
CACNA1G-AS1	0.233983
CACNA1G	1.20176
RP11-94C24.11	0
CTB-22K21.2	0
ABCC3	0.106688
Y_RNA	0
RP11-294J22.7	0.0218863
LINC00483	0
MIR8059	0
RP11-294J22.5	0
WFIKKN2	0.368764
RPL5P33	0
TOB1-AS1	2.56695
RP11-700H6.4	1.1041
RP11-700H6.1	0.0588205
RP11-700H6.2	0.0563721
RP11-481C4.1	0
MBTD1	3.87414
RP11-481C4.2	0.532812
RP11-421E14.2	0.0189162
LINC02071	0
RP11-1018N14.3	0
RP11-1018N14.4	0
LINC02072	0.10697
LINC02073	0.0685351
RPL7P48	0
