Name	Heart - Atrial Appendage
AP000432.3	0
C21orf91-OT1	0
C21orf91	1.95537
AL109761.5	0.0803709
CHODL-AS1	0
RPL37P3	0
CHODL	1.86905
AP000998.2	0
TMPRSS15	0.00930048
AL109763.1	0
MIR548XHG	0
AF240627.2	0
MIR548X	0
RP4-646P19.1	0
AL157359.4	0
AL157359.3	0
AP000431.1	0
AP000431.2	0
SLC6A6P1	0
AP000855.4	0
RNU1-139P	0
RPL37P4	0
AP000403.3	0
AP000568.2	0
C1QBPP1	0
LINC01683	0
AP001171.1	0
RNU6-772P	0
RN7SKP147	0
FDPSP6	0
KRT18P2	0
RPS3AP1	0
AP001506.1	0
LINC00320	0
PPIAP1	0
NCAM2	1.37488
AP001136.2	0
AF241725.4	0
AF241725.6	0
LINC00317	0
LINC01425	0
AP000472.3	0
LINC01687	0
LINC00308	0
AP000705.8	0
AP000705.6	0
RNU4-45P	0
AP000705.7	0
MAPK6PS2	0
AP000959.2	0
AP000949.1	0
AP001255.2	0
MIR6130	0
ZNF299P	0
MSANTD2P1	0
RNU2-55P	0
D21S2088E	0
EEF1A1P1	0
TUBAP	0
Y_RNA	0
AP000459.7	0
AP000474.1	0
AP000477.2	0
AP000477.3	0
AP000470.2	0
LINC01689	0
LINC01684	0.0193256
LINC01692	0
AP000402.3	0
AP000146.2	0
AP001342.1	0
AP000235.3	0
AP000233.2	0
RN7SKP236	0
AP000233.3	0
AP000233.4	0
RNA5SP489	0
RPL13AP7	0.86629
AP001340.3	0
LINC00158	0.0244733
AP000221.1	0
MIR155HG	0.741442
AP000223.42	0.686517
RNGTTP1	0.0817359
FDX1P2	0
LLPHP2	0
AP001442.2	0.0209658
RNU6-123P	0
AP001439.2	0.482737
AP000230.1	0.523402
RNU6-926P	0
AP001595.1	0
AP001596.6	0.192237
CYYR1-AS1	0.0592002
KB-1466C5.1	0
AP001601.2	0
ADAMTS5	1.75266
MIR4759	0
GPX1P2	0
AP001604.3	0.0179572
AP001605.4	0
EIF4A1P1	0
RPL10P1	0.120916
NCSTNP1	0
LINC01673	0
LINC00113	0
AJ006995.3	0
LINC00314	0
LINC01697	0.28356
LINC01695	0.0390488
AF131217.1	0.172491
LINC00161	0.0684799
U6	0
N6AMT1	4.39737
HSPD1P7	0
THUMPD1P1	0
LTN1	4.62645
RPL23P2	1.6314
RP1-100J12.1	0.115914
AF129075.5	0.767992
MAP3K7CL	1.46005
RPL12P9	0
Y_RNA	0
U3	0
AF124730.4	0
LINC00189	0.943129
BACH1	4.87609
GAPDHP14	0.150127
BACH1-IT1	0.362386
AP000240.9	0.609926
BACH1-AS1	0.0831482
BACH1-IT2	0.169534
BACH1-IT3	0
GRIK1	0.0546333
RP11-313P22.1	0.286457
GRIK1-AS1	0.148578
AF096876.1	0
CLDN17	0
LINC00307	0
CLDN8	0
RPL8P2	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP23-1	0
KRTAP13-6P	0
KRTAP13-2	0
MIR4327	0
KRTAP13-1	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP13-5P	0
KRTAP15-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-9P	0
KRTAP19-10P	0
AP000567.27	0
KRTAP19-11P	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	0
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-4P	0
KRTAP21-2	0
KRTAP21-1	0
AP000244.11	0
KRTAP8-2P	0
KRTAP8-3P	0
KRTAP8-1	0
KRTAP7-1	0
KRTAP11-1	0
KRTAP19-8	0
UBE3AP2	0
TIAM1	2.15993
AP000563.2	0
AP000251.3	0
FBXW11P1	0.260169
AP000253.1	0.10078
SNORA81	0.579452
HMGN1P2	0
AP000255.6	0.179364
TPT1P1	0
HUNK	0.201525
HUNK-AS1	0
LINC00159	0.44352
AP000265.1	0
MIS18A	2.53321
MIS18A-AS1	0.160347
MRAP	0.118434
AP000266.7	0
URB1	4.80094
SNORA80A	0
EXOSC3P1	0.209517
SNORA33	0
RNA5SP490	0
LINC00846	0.134028
TCP10L	0.916126
OR7E23P	0
AP000275.64	0
SYNJ1	3.8036
PAXBP1-AS1	0.700231
C21orf62-AS1	0.380025
AP000280.66	0.0827
C21orf62	0.0584536
AP000281.1	0
SNORA70	0
AP000281.2	0
AP000282.2	0
AP000282.3	0
OLIG2	0.014741
LINC00945	0
OLIG1	0.0919434
AP000289.6	0
AP000290.7	0
LINC01548	0
IL10RB-AS1	1.30888
USF1P1	0
RPS5P3	0
AP000302.58	0.0446249
DNAJC28	0.724093
BTF3P6	0
LINC00649	0.301568
RN7SL740P	0
AP000569.9	0
SLC5A3	2.06631
RPS5P2	0.117697
LINC00310	0.271812
AP000318.2	0.284046
KCNE2	0.288755
AP000320.6	0
SMIM11A	0.005456
C21orf140	0
CMP21-97G8.1	0
AP000322.53	0
CMP21-97G8.2	0
KCNE1	0.419796
SNORA11	0
LINC00160	0
LINC01426	0.34028
RUNX1	1.80779
AF015262.2	0
RPL34P3	0
EZH2P1	0
AF015720.3	0
MIR802	0
RPS20P1	0
PPP1R2P2	0
LINC01436	0.128667
RPL23AP3	0.0903932
SETD4	4.31294
RIMKLBP1	0.127855
AP000688.11	0
RNU6-992P	0
AP000688.14	0.0393378
AP000688.15	0
AP000688.29	0.0378162
MEMO1P1	0.308934
CBR3-AS1	0.496133
CBR3	4.01896
DOPEY2	1.71166
RPL3P1	0.0285357
SRSF9P1	0.0577854
AP000692.10	0.221389
AP000692.9	1.78024
CHAF1B	0.581812
ATP5J2LP	0
AP000695.6	0.284474
AP000695.4	0.198992
CLDN14	0.0315813
KB-176G8.1	0.0401839
AP000696.2	0
AP000697.6	0
SIM2	0.149858
HLCS	2.28934
HLCS-IT1	0.0498755
RNA5SP491	0
DPRXP5	0
AP000704.5	0.155345
Y_RNA	0
MRPL20P1	0
RIPPLY3	0
RNU6-696P	0
PIGP	3.04253
AP001429.1	0.130953
TTC3-AS1	0.144452
DSCR9	0.0650455
RN7SL678P	0
AP001432.14	0.760166
AP001412.1	0.292401
AP001437.1	0.72544
KCNJ6	0.00884773
KCNJ6-AS1	0
DSCR4	0
DSCR4-IT1	0
DSCR8	0
AP001425.14	0
DSCR10	0
AP001434.2	0
SPATA20P1	0
KCNJ15	0.12265
LINC01423	0.0278998
ERG	4.45611
SNRPGP13	0
LINC00114	0
AP001042.1	0
AF064858.6	0.0174043
AP001043.1	0
SNORA62	0
RPSAP64	0
LINC01700	0.0292726
AF064858.8	0.334027
AF064858.11	0.299018
AF064858.10	0.0996359
RPL23AP12	0
PCBP2P1	0.0488171
BRWD1	4.93146
TIMM9P2	0
BRWD1-IT1	0
METTL21AP1	0
BRWD1-AS2	0.743949
BRWD1-AS1	0
Y_RNA	0
RNF6P1	0
LCA5L	0.278593
MIR6508	0
MYL6P2	0.0726828
RPS26P4	0
AF121897.4	0
B3GALT5	0.0315385
B3GALT5-AS1	0
AF064860.5	0
AF064860.7	0
IGSF5	2.78136
PCP4	2.37272
DSCAM	0.0135297
MIR4760	0
DSCAM-AS1	0
SNORA51	0
DSCAM-IT1	0
YRDCP3	0
LINC00323	0.140213
MIR3197	0
PLAC4	0.0656412
AL773572.7	0.0300266
FAM3B	0.15683
AP001610.5	0.0831504
TMPRSS2	0.0256492
SNORA32	0
AP001610.9	0
AP006748.1	0
LINC00111	0
LINC00479	0
LINC00112	0
RIPK4	0.801284
MIR6814	0
PRDM15	1.77989
AP001619.3	0
AP001619.2	0.0807182
SNORA3	0
ZBTB21	3.2916
ZNF295-AS1	0.0592293
UMODL1	0
UMODL1-AS1	0
ABCG1	3.88385
RNA5SP492	0
TFF3	2.32917
TFF2	0
TFF1	0
TMPRSS3	0.0176229
UBASH3A	0.0878386
RNU6-1149P	0
RSPH1	0.148352
SLC37A1	1.34001
AP001625.4	0
AP001625.5	0
AP001625.6	0.152081
LINC01671	0
AP001626.2	0.0186825
PDE9A	2.10383
AP001627.1	0.101665
LINC01668	0.064171
AP001628.7	0.0384135
AP001628.6	0
WDR4	2.46274
ERVH48-1	0.0950369
MIR5692B	0
AP001630.5	0
PKNOX1	3.04807
CBS	0.362463
U2AF1	0.243617
MRPL51P2	0
FRGCA	0
AP001631.10	0
CRYAA	0
LINC00322	0
LINC01679	2.83155
AP001046.6	0.0283837
SIK1	1.26999
LINC00319	0.00568048
LINC00313	0.0653847
AP001048.4	0
HSF2BP	0.193598
RPL31P1	0
H2BFS	0
MIR6070	0
AP001052.1	0
TMEM97P1	0
AATBC	0.13176
MYL6P1	0
RNU6-859P	0
RNU6-1150P	0
TRAPPC10	3.3471
H2AFZP1	0
PWP2	0.256121
C21orf33	0.305302
LINC01678	0.153298
AP001056.1	0
AP001057.1	0
AP001058.3	0
ICOSLG	0.111756
AP001059.6	0
AP001059.7	0
DNMT3L	0
AP001059.5	0
AIRE	0.154275
AP001062.7	3.58063
AP001062.9	0
AP001063.1	0
TRPM2	0.338857
TRPM2-AS	0.0259937
snoZ6	0
snoZ6	0
LRRC3-AS1	0.0581705
LRRC3	1.34165
MTCYBP21	0.153884
MTND6P21	0.099691
MTND5P1	0.328279
KB-68A7.1	0.881519
AP001065.15	0.260662
KB-68A7.2	0
TSPEAR	0.501668
TSPEAR-AS1	0.689524
TSPEAR-AS2	0.382841
KRTAP10-1	0
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP12-4	0
KRTAP12-3	0
KRTAP12-2	0
IMMTP1	0
KRTAP12-1	0
RP1-225L15.1	0
KRTAP10-12	0
KRTAP10-13P	0
LINC01424	0.102661
ITGB2	4.83077
ITGB2-AS1	0.939584
LL21NC02-1C16.1	0.268145
LINC01547	0.625314
LL21NC02-1C16.2	0.157541
AP001505.10	3.26109
LINC00163	0.113984
LINC00165	0
PICSAR	0.0544153
SSR4P1	1.06558
ADARB1	4.65157
RP5-1023B21.1	0
LINC00334	0.167056
BX322557.10	1.81877
LINC00205	3.25622
LINC00315	0.158351
BX322557.13	0
LINC00316	0
MTCO1P3	0
BX322559.3	0
LL21NC02-21A1.1	4.02294
COL18A1-AS2	0.0488878
COL18A1-AS1	0.0861532
MIR6815	0
SLC19A1	1.82877
LINC01694	0.0231603
PCBP3	0.834763
RP1-101D8.1	0
AL592528.1	0
AJ011931.1	0.0153953
PCBP3-OT1	0.0586271
AJ011932.1	0.482418
AP001476.2	0.109888
AP001476.4	0
AP001476.3	0
PSMA6P3	0
AP001471.1	0.214985
FTCD	0.548126
FTCD-AS1	0
SPATC1L	4.99696
AP001468.58	0
AP001469.5	0.224885
MCM3AP-AS1	0.787465
AP001469.7	0.4095
AP001469.9	0.656038
C21orf58	0.777859
RPL18AP2	0.103957
DIP2A-IT1	0.284257
RNU6-396P	0
DSTNP1	1.97436
RPL23AP4	0
U2	0
FRG1FP	0.0409815
SC22CB-56B3.1	0
ACTR3BP6	0
5_8S_rRNA	0
FRG1GP	0.0426936
U6	0
LA16c-60D12.1	0
LA16c-13E4.3	0
LA16c-60D12.2	0
ZNF72P	0
BNIP3P2	0
YME1L1P1	0
OR11H1	0
LA16c-60G3.6	0
ARHGAP42P3	0
LA16c-23H5.4	0
LA16c-60G3.8	0
LA16c-60G3.7	0
LA16c-60G3.5	0
LA16c-2F2.8	0
NEK2P2	0
LA16c-2F2.5	0
NF1P6	0
MED15P7	0
POTEH	0
POTEH-AS1	0
RNU6-816P	0
LA16c-3G11.7	0
LINC01297	0
GRAMD4P2	0
DUXAP8	0.109707
LL22NC03-N64E9.1	0
BMS1P22	0
LL22NC03-N14H11.1	0.111166
NBEAP3	0
LA16c-60H5.7	0.0730218
LA16c-4G1.4	0
LA16c-4G1.3	0
U6	0
ABCD1P4	0
LA16c-17H1.3	0
PABPC1P9	0
SLC9B1P4	0
ACTR3BP2	0
CHEK2P4	0
KB-67B5.17	0
KB-67B5.12	0
KCNMB3P1	0
CCT8L2	0
FABP5P11	0.0803943
TPTEP1	2.16299
AC005301.9	2.29024
KB-7G2.9	0
SLC25A15P5	0.0679606
PARP4P3	0.0871774
ANKRD62P1-PARP4P3	0
ANKRD62P1	0.0175374
VWFP1	0.338393
LINC01665	0
XKR3	0
HSFY1P1	0
GPM6BP3	0
AC007064.29	0
AC007064.22	0
ZNF402P	0
AC007064.24	0
MTND1P17	0
AC007064.25	0
AC006548.19	0
IGKV1OR22-5	0
IGKV2OR22-4	0
IGKV2OR22-3	0
IGKV3OR22-2	0
IGKV1OR22-1	0
AC006548.28	0.00185159
CECR7	0.876014
AC006946.16	0.281461
AC006946.17	0.0925994
IL17RA	4.45555
AC006946.12	0.224197
CECR6	0.346466
LINC01664	0.0819456
CECR5-AS1	0.195939
AC005300.5	0
FAM32BP	0
CECR3	0
CECR9	0
RN7SL843P	0
CECR2	2.40586
AC004019.10	0.064052
CLCP1	0
DNAJA1P6	0
SLC25A18	0.929304
AC004019.13	0.121447
MIR3198-1	0
LINC00528	0.134076
MIR648	0
XXbac-B476C20.14	0
XXbac-B476C20.13	0.0261621
RHEBP3	0
LINC01634	0.046852
XXbac-B476C20.9	0.274136
PEX26	2.55296
XXbac-B476C20.11	0.095549
TUBA8	0.879299
AC008079.10	0.565742
USP18	1.4372
AC008079.9	0
GGTLC5P	0
LINC01660	0
AC011718.3	0
PPP1R26P3	0
FAM230A	0
XXbac-B33L19.6	0
XXbac-B33L19.12	0
GGTLC3	0
Metazoa_SRP	0
XXbac-B33L19.15	0
TMEM191B	0.121199
PI4KAP1	3.38214
SCARNA17	0
RN7SKP131	0
RIMBP3	0.00784007
Metazoa_SRP	0
SUSD2P2	0
CA15P2	0
PPP1R26P2	0
PPP1R26P4	0
LINC01662	0
GGT3P	0
AC008132.14	0
E2F6P1	0
AC008132.13	0
BCRP7	0
LINC01663	0
AC008103.4	0
DGCR6	3.6262
PRODH	2.87643
AC007326.11	0
AC007326.10	0
DGCR5	0.0568315
AC007326.12	0
AC007326.9	0
AC000095.12	0
DGCR9	0.0778989
DGCR10	0
CA15P1	0.0309499
Y_RNA	0
DGCR11	0.900179
AC004461.4	0
DGCR12	0.22148
AC004471.9	0.355762
AC004471.10	0.099353
TSSK1A	0.239195
DGCR14	4.92106
GSC2	0
LINC01311	0.677921
AC000081.2	0
SNORA15	0
KRT18P62	0
RN7SL168P	0
AC000068.5	0.163714
AC000068.9	4.51701
AC000068.10	0.158314
CDC45	0.194928
LINC00895	0
AC000077.2	0
AC000067.1	0
TBX1	0.197111
GNB1L	0.651111
AC000089.3	0.336002
C22orf29	2.71251
AC000078.5	0.778745
MIR4761	0
MIR185	0
AC006547.13	2.75542
Metazoa_SRP	0
MIR6816	0
CCDC188	0.413404
XXbac-B444P24.8	0.0451657
LINC00896	0.166815
RTN4R	0.759307
MIR1286	0
XXbac-B444P24.10	0.0340906
XXbac-B444P24.13	0.648914
XXbac-B444P24.14	0.15914
AC007731.1	0
XXbac-B33L19.4	0
USP41	0
ZNF74	2.5056
RNU6-225P	0
XXbac-B562F10.11	0.819453
RNY1P9	0
Y_RNA	0
RN7SL812P	0.22763
KRT18P5	0.383717
AC007050.17	0
CCDC74BP1	0
SMPD4P1	0
IGLL4P	0
SLC9A3P2	0
ABHD17AP4	0.0244621
POM121L4P	0
BCRP5	0
TMEM191A	0.223372
SERPIND1	0.617465
LINC01637	0.686641
AIFM3	0.549091
XXbac-B135H6.18	0.376241
THAP7-AS1	1.01133
AC002472.8	0
AC002472.16	0.245021
P2RX6	2.84911
SLC7A4	0.700225
MIR649	0
P2RX6P	0.152919
AC002472.11	0
LRRC74B	0
TUBA3GP	0
BCRP2	0
KB-1592A4.15	0.0034848
POM121L7P	0
E2F6P2	0
FAM230B	0
KB-1592A4.14	0
KB-1592A4.17	0
GGT2	0
KB-1592A4.16	0
E2F6P3	0
POM121L8P	0
BCRP6	0
KB-1183D5.13	0
KB-1183D5.14	0
PPP1R26P5	0
LINC01651	0
KB-1183D5.16	0
Metazoa_SRP	0
RIMBP3B	0
RN7SKP63	0
SCARNA17	0
Metazoa_SRP	0
HIC2	1.13408
Metazoa_SRP	0
TMEM191C	0.122163
SCARNA17	0
RN7SKP221	0
RIMBP3C	0
Metazoa_SRP	0
CCDC116	0.341285
KB-1440D3.14	0.0982546
MIR301B	0
MIR130B	0
KB-1440D3.13	0.071279
YPEL1	3.0913
RN7SL280P	0
RNA5SP493	0
KB-1027C11.4	0.0889785
LL22NC03-86G7.1	0.332688
TOP3B	1.09639
PRAMENP	0
IGLVI-70	0
IGLV4-69	0.0415084
IGLVI-68	0
LL22NC03-23C6.13	0
LL22NC03-23C6.12	0
IGLV10-67	0
LL22NC03-23C6.15	0
IGLVIV-66-1	0
IGLVV-66	0
IGLVIV-65	0
IGLVIV-64	0
IGLVI-63	0
IGLV1-62	0
LL22NC03-88E1.18	0
IGLV8-61	0
LL22NC03-88E1.17	0
ABHD17AP5	0.053534
LL22NC03-30E12.10	0
LL22NC03-30E12.11	0
IGLV4-60	0
LL22NC03-30E12.13	0
SOCS2P2	0
IGLVIV-59	0
IGLVV-58	0
BMP6P1	0
IGLV6-57	0.0966002
IGLVI-56	0
IGLV11-55	0
IGLV10-54	0
IGLVIV-53	0
TOP3BP1	0.0441761
LL22NC03-123E1.5	0
VPREB1	0
CH17-264L24.1	0.364683
LL22NC03-2H8.5	1.49687
LL22NC03-2H8.4	1.17175
IGLV1-51	0.939591
IGLV1-50	0
ASH2LP3	0
IGLV9-49	0
LL22NC03-75A1.9	0
IGLV5-48	0
IGLV1-47	0.201667
ASH2LP2	0
IGLV7-46	0
LL22NC03-22A12.12	0
IGLV5-45	0
IGLV1-44	0.196267
IGLV7-43	0
IGLVI-42	0
IGLVVII-41-1	0
IGLV1-41	0
IGLV1-40	0.41096
ASH2LP1	0
IGLVI-38	0
IGLV5-37	0
IGLV1-36	0
KB-288A10.17	0
IGLV7-35	0
KB-288A10.19	0
ZNF280B	0.293581
ZNF280A	0
PRAME	0.063403
LL22NC03-63E9.3	0
IGLV2-34	0
IGLV2-33	0
IGLV3-32	0
IGLV3-31	0
IGLV3-30	0
BCRP4	0
POM121L1P	0
GGTLC2	0
IGLV3-29	0
IGLV2-28	0
IGLV3-27	0
IGLV3-26	0
IGLVVI-25-1	0
IGLV3-25	0.239132
LL22NC03-102D1.16	0
LL22NC03-102D1.18	0
IGLV3-24	0
IGLV2-23	0.242249
IGLVVI-22-1	0
IGLV3-22	0
IGLV3-21	0.253716
IGLVI-20	0
IGLV3-19	0.211599
LL22NC03-48A11.14	0
IGLV2-18	0
IGLV3-17	0
IGLV3-16	0
IGLV3-15	0
IGLV2-14	0.940844
IGLV3-13	0
IGLV3-12	0
LL22NC03-24A12.8	0
LL22NC03-24A12.9	0
IGLV2-11	0.241656
LL22NC03-84E4.13	0
IGLV3-10	0.0499047
LL22NC03-84E4.11	0
IGLV3-9	0
IGLV2-8	0.313876
MIR650	0
LL22NC03-84E4.8	0
IGLV3-7	0
IGLV3-6	0
IGLV2-5	0
IGLV3-4	0
IGLV4-3	0
IGLV3-2	0
IGLV3-1	0.316155
MIR5571	0
IGLJ1	0
IGLC1	2.43735
IGLJ2	0
IGLC2	2.79537
IGLJ3	0
IGLC3	1.69425
IGLJ4	0
IGLC4	0
IGLJ5	0
IGLC5	0
IGLJ6	0
IGLC6	0
IGLJ7	0
IGLC7	0
AP000361.2	0
AP000362.1	0
RSPH14	0.0792206
GNAZ	1.13173
Metazoa_SRP	0
U7	0
RAB36	1.15478
BCRP8	0
RN7SL263P	0.357865
FBXW4P1	0.852377
AP000343.1	0
AP000343.2	0
CES5AP1	0.00617411
ZDHHC8P1	0.206356
KB-1269D1.8	0
LINC01659	0
AP000344.4	0
LINC01658	0
AP000345.4	0
PCAT14	0.0108095
AP000345.2	0
IGLL1	0
KB-208E9.1	0.323798
KB-1572G7.5	0
DRICH1	0.372362
KB-1572G7.4	0
ASLP1	1.02639
RGL4	0.881507
ZNF70	1.61616
VPREB3	0.353449
C22orf15	0.0840333
MMP11	3.37037
DERL3	3.41557
KB-1125A3.11	0.429317
KB-1125A3.12	0.0778452
RN7SL268P	1.51144
MIF	1.53224
MIF-AS1	0.799124
AP000350.5	0.304937
AP000350.6	0.0557622
AP000350.7	0
AP000350.8	0
GSTT2B	4.9586
KB-1125A3.10	0.111509
DDTL	2.55263
KB-226F1.2	0.776404
AP000351.3	1.49527
GSTT2	0.1214
AP000351.4	2.446
GSTTP1	0
AP000351.13	0
KB-318B8.7	0.683968
GGTLC4P	0.12007
POM121L9P	1.17125
BCRP1	0.0742618
AP000354.2	0
ADORA2A	3.5884
ADORA2A-AS1	0.706657
UPB1	0.949388
AP000355.2	0.482318
GGT1	2.46885
AP000356.2	0
KB-1995A5.4	0.370704
BCRP3	0.720266
KB-1995A5.5	0.0966495
POM121L10P	0
ARL5AP4	0
AP000357.4	0
LL22NC03-N95F10.1	0
AP000358.5	0
CRIP1P4	0
PIWIL3	0
SNORD56	0
TMEM211	0.0215629
KIAA1671	4.49988
CTA-243E7.4	0
CTA-243E7.3	0
CTA-243E7.2	0.0173133
CTA-243E7.1	0.017699
CTA-221G9.12	0.0901043
CTA-221G9.10	0.219499
CRYBB3	0.194331
CTA-221G9.7	0
CRYBB2	0.137583
CTA-221G9.11	0
RP3-462D8.2	0
IGLL3P	0
CTA-246H3.8	0
CTA-246H3.11	0.28522
LRP5L	3.08804
CTA-246H3.12	0
CTA-390C10.9	0
IGLVIVOR22-1	0
CRYBB2P1	3.33859
MIR6817	0
CTA-390C10.10	1.139
CTA-407F11.8	0
GRK3	2.86323
CTA-407F11.7	0
YES1P1	0.0860014
RNA5SP494	0
CTA-407F11.9	1.05464
CTA-125H2.2	0.0863495
CTA-125H2.1	0.106628
RN7SKP169	0.164862
CTA-125H2.3	0
CTA-796E4.3	0
CTA-796E4.4	0
SEZ6L	0.08132
RP11-259P1.1	0
RNA5SP495	0
CTB-1048E9.7	0
ASPHD2	0.338178
CTA-445C9.14	1.31986
MIR548J	0
HMGB1P10	1.05817
CRYBB1	0.24249
CRYBA4	0
ISCA2P1	0
MIAT	0.82487
CTA-373H7.7	0
MIATNB	1.13791
LINC01422	0.314737
RP1-40G4P.1	0.160212
LINC01422	0.120879
CTA-992D9.11	0
RNU6-1066P	0
CTA-992D9.10	0
CTA-992D9.9	0
CTA-992D9.6	0
CTA-992D9.8	0
CTA-992D9.7	0
CTA-503F6.2	0
LINC01638	0.182365
CTA-929C8.5	0
CTA-929C8.7	0
CTA-929C8.6	0
CTA-929C8.8	0
RP1-205F14P.1	0
RP11-46E17.6	0
RP1-231P7P.1	0
RP1-213J1P__B.1	0
RP1-213J1P__B.2	0
RP11-375H17.1	0
TTC28-AS1	2.25198
TTC28	3.76646
RN7SL757P	0
SNORD42	0
Y_RNA	0
MIR5739	0
RN7SL162P	0
CHEK2	1.86202
CTA-292E10.6	0.895988
CTA-292E10.8	0.286667
CTA-292E10.7	0
ZNRF3	2.54616
ZNRF3-IT1	0
ZNRF3-AS1	0.0367617
C22orf31	0.132344
CTA-747E2.10	0
RNU6-810P	0
RNU6-1219P	0
EMID1	1.55616
CTA-984G1.5	0.867269
RASL10A	1.05249
AC002059.10	0.366653
MIR3653	0
AC000041.8	0
RFPL4AP6	0
RFPL1S	0.0399288
RFPL1	0
AC000035.3	0
NEFH	0.396285
CTA-256D12.11	0
RPEP4	0
RP1-76B20.11	0
CABP7	0.0889953
Y_RNA	0
MTMR3	4.83299
RNU6-331P	0
RP3-394A18.1	0.2968
HORMAD2-AS1	0
CNN2P1	0.05542
HORMAD2	0
CTA-85E5.7	0
CTA-85E5.6	0
RP3-438O4.4	0
RP1-102K2.6	0
LIF	2.55338
RP1-102K2.8	0.207082
OSM	0.698223
RP1-102K2.9	0.0997397
CCDC157	0.501263
RNF215	2.12216
SEC14L2	1.02245
RP4-539M6.20	0.269772
RNU6-564P	0
RP4-539M6.21	0.277534
RP4-539M6.22	0.0548496
RP4-539M6.18	0
SEC14L3	0
RP4-539M6.14	0
SDC4P	0
SEC14L4	0.0112197
SEC14L6	0.22808
SIRPAP1	0.111472
GAL3ST1	0.359621
RP1-56J10.8	0
SLC35E4	1.46887
DUSP18	0.810962
CTA-963H5.5	1.35707
OSBP2	1.91632
MIR3200	0
EIF4HP2	1.98949
MORC2-AS1	0.0857229
RP3-412A9.17	0.00206374
RP3-412A9.16	0.5223
RP3-412A9.12	0.706457
PLA2G3	0.0220651
RP3-412A9.15	0
MIR3928	0
RNU6-1128P	0
Y_RNA	0
PIK3IP1-AS1	0.511223
RNA5SP496	0
LINC01521	0.448462
RNU6-338P	0
RP11-247I13.11	0.21655
RNU6-28P	0
SFI1	3.03822
H2AFZP6	0
RP11-247I13.6	0
RP11-247I13.3	0.308427
MIR7109	0
PRR14L	3.70373
DEPDC5	2.88756
RN7SL20P	0
CTA-440B3.1	0
RNU6-201P	0
RP1-180M12.1	0
C22orf24	0.175769
CTA-342B11.1	0
CTA-342B11.2	0
RN7SL305P	0
SC22CB-1E7.1	1.31601
AP1B1P1	0
RP1-127L4.10	0
AP1B1P2	0
RP1-127L4.7	0
C22orf42	0
RP1-90G24.8	0
RFPL3-AS1_1	0
RFPL2	0.014353
IGLCOR22-1	0
RP1-90G24.10	0
SLC5A4	0.537055
CPSF1P1	0.101103
RP1-90G24.6	0
RP1-90G24.11	0
RP1-149A16.12	0
RFPL3	0
IGLCOR22-2	0
RFPL3S	0.288547
IGLVIVOR22-2	0
RP1-149A16.17	0.155661
RP1-149A16.16	0.157953
BPIFC	0
SYN3	0.174004
LL22NC03-104C7.1	0
RNA5SP497	0
LL22NC01-116C6.1	0
CTA-415G2.2	0
RP1-302D9.1	0
LINC01640	0
RP1-302D9.5	0
SC22CB-1D7.1	0
MIR4764	0
SNORA50	0
LARGE-IT1	0
LARGE-AS1	0.0223124
LL22NC03-32F9.1	0
LINC01643	0
LL22NC03-13G6.2	0
RP1-101G11.2	0.0121513
RP1-101G11.3	0
RP1-288L1.5	0
RP1-288L1.4	0
ISX-AS1	0
ISX	0
LINC01399	0
CTA-714B7.7	0
RP3-323A16.1	0.00312653
RNU7-167P	0
HMGXB4	4.69547
RP3-510H16.3	0.110973
MIR3909	0
MIR6069	0
CTA-286B10.7	0
CTA-286B10.8	0
MCM5	4.55364
RP4-569D19.5	0
RP4-569D19.8	0
RASD2	1.90532
CITF22-62D4.1	0
APOL6	3.02835
RP1-41P2.7	0
MRPS16P3	0
APOL5	0.0424628
NDUFA9P1	0.067925
RP1-78B3.1	0.0312472
CTA-212A2.4	0.00800566
CTA-212A2.3	0.00418729
CTA-212A2.2	0
CTA-212A2.1	0.475988
MTCO1P20	0
MTCO2P20	0
MTATP6P20	0
MTCO3P20	0
MTCYBP34	0
MTND1P10	0
APOL4	2.17712
MIR6819	0
RP4-633O19__A.1	0.442746
RPS15AP38	0.557258
Y_RNA	0
RP5-1119A7.14	0
FOXRED2	2.40605
RP5-1119A7.11	0
RP5-1119A7.10	0
RP5-1119A7.17	0
CACNG2	0
RP1-293L6.1	0
PVALB	0.0389079
CITF22-24E5.1	0
NCF4-AS1	0
NCF4	4.62801
CSF2RB	1.3181
CSF2RBP1	0
LL22NC01-81G9.3	0
TEX33	0
Y_RNA	0
RN7SKP214	0
TMPRSS6	0.0648178
RP5-1170K4.7	0
IL2RB	0.56621
RP1-151B14.6	0
C1QTNF6	1.65811
SSTR3	0.00651321
