Name	Cervix - Ectocervix
RN7SKP26	0.77317
RP11-8H2.1	0.0643966
RNY4P37	0
RNU6-1278P	0
RNF165	1.02118
RP11-63I8.1	0
LOXHD1	0.030178
ST8SIA5	0.0799192
RP11-742D12.1	0
RP11-742D12.2	0
RP11-687F6.5	0.450346
RP11-687F6.4	0.0848712
RP11-776B3.1	0
KATNAL2	2.51073
ELOA3D	0
ELOA3C	0
ELOA3B	0
ELOA3	0
ELOA2	0
RP11-49K24.3	1.50078
RP11-49K24.4	1.3758
RP11-49K24.8	0.974839
RP11-49K24.5	0.604464
SKOR2	0
RNU6-1131P	0
CTD-2130O13.1	0
MIR4527	0
RP11-157P23.1	0
RP11-157P23.2	0
TPMTP1	0
RP11-767C4.1	0
MTCO2P2	3.27135
RP11-380M21.1	0.894985
RP11-380M21.4	0
RP11-380M21.3	0
ZBTB7C	3.61372
RP11-246E12.2	0
RNU6-708P	0
C18orf12	0
RNA5SP456	0
RP11-23B5.2	0
POLR3GP2	0
RP11-426J5.3	0.287324
RP11-426J5.1	0
MIR4743	0
RP11-426J5.2	0
RP11-46D1.2	0
RP11-484L8.1	0.216748
RP11-1058N17.1	0.135006
RP11-15F12.6	0
RP11-15F12.1	0.216337
MIR4744	0
RP11-15F12.3	0.075212
RP11-30L3.2	0
RP11-110H1.9	0
PRR13P4	0
RP11-110H1.4	0.938048
MIR1539	0.10176
SNORD58C	0
SNORD58A	0
SRP72P1	0
RP11-110H1.8	0
LIPG	0.0857563
SMUG1P1	0
RP11-813F20.2	0
SNHG22	1.8902
Y_RNA	0
RNA5SP457	0
RP11-813F20.4	0
ADAD1P2	0
RP11-689E3.2	0
MIR4320	0
RN7SL310P	0
CFAP53	1.8424
RP11-699C17.1	1.2503
RP11-1030E3.1	0
RP11-1030E3.2	0
RNA5SP458	0
SKA1	0.127988
RPLP0P11	0
MAPK4	0.929885
RP11-10I6.2	0
MRO	0.30526
HNRNPA3P16	0
RPL17P46	0
Y_RNA	0
ELAC1	3.76656
SRSF10P1	0
RNU1-46P	0
LINC01630	0
SS18L2P2	0
RP11-267C16.2	0
RSL24D1P9	0
RP11-440L16.1	0
RPS8P3	0
RP11-25O3.1	0
DCC	0.072956
RP11-7K9.2	0
VN1R76P	0
MIR4528	0
RP11-671P2.1	0
LINC01919	0
LINC01917	0
RPL29P32	0
RP11-116K4.1	0
SNORA37	0
RP11-850A17.1	0.371041
STARD6	0
C18orf54	3.09858
RP11-61D1.3	0
RP11-61D1.2	0
RP11-289E15.1	0
DYNAP	0.0246631
RAB27B	1.03207
RPSAP57	0
RP11-99A1.2	0
RP11-839G9.1	0
CCDC68	3.5129
MAP1LC3P	0
LINC01929	0.0827562
RNA5SP459	0
TCF4-AS1	0.136796
MIR4529	0
TCF4-AS2	0
RPL21P126	0
RP11-397A16.1	0
LINC01415	0.760021
RP11-397A16.3	0
LINC01416	0
CTD-2008L17.1	0
CTD-2008L17.2	0.109607
LINC01905	0
RP11-456O19.5	0
SNORA73	0
LINC01539	0.0111146
RP11-456O19.3	0
WDR7	4.46169
Y_RNA	0
RP11-383D22.1	0
U3	0
WDR7-OT1	0
LINC-ROR	0
CTD-2526M8.3	0
BOD1L2	0.117374
CTD-2526M8.2	0
RNU6-737P	0
ST8SIA3	0.00813229
RP11-714M23.2	0
ONECUT2	0.0175639
RP11-706P11.2	1.09574
RP11-35G9.3	2.17136
RP11-35G9.5	2.24369
RNU6-742P	0
RSL24D1P11	1.32394
LINC01897	0
HMGN1P30	0
NEDD4L	3.014
RP11-718I15.1	0
RP11-845C23.2	0.411514
RP11-1151B14.2	0
RP11-1151B14.3	0
RP11-1151B14.1	0
ALPK2	0.0713186
RP11-1151B14.5	0
RP11-1151B14.4	0
RP11-126O1.2	0
SNORA108	0
RPL9P31	0
RP11-126O1.6	0
RP11-126O1.5	0.274592
RP11-126O1.4	0
MRPL37P1	0.07451
RP11-108P20.2	0
RNU6-219P	0
LINC01926	0
U8	0
RNU2-69P	0
OACYLP	0.0224508
RP11-685A21.1	0
GRP	0
RAX	0
CPLX4	0
RP11-27G24.1	0.252782
RP11-27G24.3	0.0975811
RP11-760L24.1	0
RP11-2N1.1	0
RP11-2N1.2	3.14288
RP11-2N1.3	2.12952
RPS26P54	0
GLUD1P4	0
RP11-824M15.3	0.0426589
PMAIP1	1.31314
RP11-866E20.1	0
NFE2L3P1	0
RN7SL342P	0
SDCCAG3P1	0
RP11-866E20.3	0
FAM60CP	0.147802
RNU6-567P	0
RP11-795H16.3	0
RPS3AP49	0.166036
RNU4-17P	0
RP11-795H16.2	0
RP11-396N11.1	0
MC4R	0
RP11-325K19.3	0
MRPS5P4	0
RP11-325K19.6	0
RP11-325K19.2	0
RP11-325K19.1	0
CTBP2P3	0
HMGN1P31	0
CDH20	0.103649
RNU6-116P	0
RPL30P14	0
RP11-879F14.3	0.0864017
RP11-879F14.2	1.37709
RP11-879F14.1	0
RP11-1096D5.2	0
LINC01544	0.0259073
PIGN	3.6885
RPIAP1	0
RP11-173A16.2	0.435021
RP11-173A16.1	1.86507
TNFRSF11A	1.60904
Y_RNA	0
RP11-640A1.3	0
RPL17P44	0
RP11-640A1.4	0
ACTBP9	0
RP11-120K19.4	0.665493
RP11-120K19.3	0.485388
RN7SL705P	0
RNU6-142P	0
RP11-299P2.1	0
RP11-299P2.2	0.0910602
RP11-635N19.2	0.432003
SERPINB5	0.269777
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0.0463074
SERPINB13	0.198
SERPINB4	0.163026
SERPINB11	0.0350083
SERPINB3	0.950813
SERPINB7	0.0180212
SERPINB2	0.107955
SERPINB10	0
HMSD	0.186361
RP11-793J2.1	0.194036
SERPINB8	3.78871
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0.850125
RP11-775G23.1	0
CDH7	0.0103926
RP11-389J22.1	0
RP11-389J22.3	0
PRPF19P1	0
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0
CTD-2541J13.1	1.36451
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0.0341026
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.248889
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	1.48061
RP11-734B5.2	0
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0
RP11-861L17.4	0.172181
RP11-861L17.2	0
RP11-674P19.2	0.0916528
RP11-17E3.1	0
DOK6	1.4207
RP11-465I4.3	0
RP11-465I4.2	0
RP11-543H23.1	0.0302886
RP11-543H23.2	0
CD226	0.332176
LINC01909	1.04096
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
CBLN2	0.0540984
HNRNPA1P11	0
NETO1	0.0137072
RP11-713C5.1	0.0342307
RNA5SP460	0
MIR548AV	0
RP11-676J15.1	0
RP11-169F17.1	0
CTD-2354A18.1	0
RP11-126K15.1	0
RN7SL401P	0
RP11-25L3.3	0
RP11-25L3.1	0
FBXO15	0.194412
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	3.6732
LINC01922	0
FAM69C	0.494912
RP11-231E4.5	0.618757
CNDP1	0.0925585
RP11-231E4.3	0
ZNF407	4.85492
RP11-405M12.3	0.195211
RP11-405M12.4	0.165926
Clostridiales-1	0
RP11-405M12.2	0
RP11-321M21.4	0
RP11-321M21.3	0
SMIM21	0.0132403
RP11-321M21.1	0
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0
RP11-94B19.6	0.118544
LINC01893	0
RP11-94B19.5	0
RP11-94B19.2	0
RP11-94B19.7	0.109673
RP11-94B19.3	0
RP11-94B19.4	0.102861
RP11-504I13.3	1.85395
RP11-504I13.2	0.117299
RP11-17M16.2	2.07158
C18orf65	0.407885
LINC00683	0.304937
LINC01927	0.251763
LINC01879	0
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	2.26933
RNU6-346P	0
RP11-162A12.4	2.6282
RPL26P35	0.235527
Metazoa_SRP	0
RP11-162A12.3	0.0986006
RP11-862L9.3	0.117476
RP11-862L9.2	0.0404536
RP11-4B16.3	0.9515
RP11-4B16.1	0.544257
RP11-4B16.4	1.95729
RP11-751H17.1	0
GALR1	0.0631182
RP11-176N18.2	0
SNORA25	0
BDP1P	0
RP11-63N3.1	0
RP11-63N3.2	0
RNA5SP461	0
LINC01029	0
RP11-671C19.2	0
RNU6-655P	0
RP11-100K18.1	0
RP11-451L19.1	0
RP11-123I22.1	0
Y_RNA	0
RP11-715C4.1	0
CTD-2382H12.2	0
CTD-2382H12.1	0
LINC01896	0.243441
SALL3	0.0321225
RP11-849I19.2	0.0844923
CTD-2286N8.2	1.23259
CTD-2286N8.1	0.0605301
RP11-800A18.4	0.293248
RP11-800A18.3	0.236066
RP11-196B3.1	0.0776482
RP11-196B3.3	0
RP11-196B3.2	0
RP11-196B3.4	0
RP11-567M16.1	0.8726
RP11-567M16.2	0
RP11-567M16.3	0
RP11-567M16.5	0
RP11-154H12.2	0
RP11-154H12.3	0
KCNG2	0.18201
RP11-248M19.1	0.570887
RBFADN	1.81162
SLC25A6P4	0.237195
RP11-795F19.5	1.70516
PARD6G-AS1	1.26309
AC139100.4	2.87303
AC139100.3	1.36364
WASH5P	1.32044
AC008993.2	0
LLNLR-222A1.1	0
AC008993.3	0
FAM138F	0
OR4G3P	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
AC092192.1	0
SEPT14P19	0
CICP19	0
LLNLF-173C4.2	0
LLNLF-173C4.1	0.252842
LINC01002	0.673576
RNU6-1076P	0
CTD-3113P16.11	0.220228
THEG	0.110362
AC010641.1	0
C2CD4C	2.24258
RNA5SP462	0
ODF3L2	0.355526
MADCAM1	0.926257
AC005775.2	0.767068
GZMM	2.17513
AC009005.2	0.834551
HCN2	0.198629
AC005559.3	0
AC004449.6	0.635156
FGF22	1.10058
AC004156.3	0.348025
PRSS57	0.0993966
RPS2P52	0
MISP	0.292225
AC006273.4	0.175407
LINC01836	0.666386
MIR4745	0
PLPPR3	0.149187
AZU1	0.441398
PRTN3	0.0572289
ELANE	0.856101
RNU6-9	0.4586
KISS1R	0.0296488
AC005391.2	0
LLNLR-260G6.1	0.110723
LLNLR-284B4.2	0
GRIN3B	1.27798
LLNLR-284B4.1	0
RNU6-2	0.4586
ABCA7	4.90986
HMGB2P1	0
CBARP	1.12663
AC004221.2	0.0651712
CIRBP-AS1	2.27159
EFNA2	0
RPS15P9	0
AC005330.2	0.340582
LLNLR-307A6.1	2.34149
AC005329.7	2.35431
CTB-25B13.5	1.33864
APC2	0.295927
PCSK4	4.48963
RN7SL477P	0.827704
RNU6-1223P	1.43682
Metazoa_SRP	0
AC005256.1	0
ONECUT3	0.0260501
ATP8B3	2.15562
MIR1909	0
CTB-31O20.6	0
CTB-31O20.8	0.0820592
ADAT3	4.99658
CSNK1G2-AS1	0.112203
LLNLR-304A6.1	0.146917
LLNLR-304A6.2	0.407513
AC007136.1	0
AC004490.1	0.137212
MIR1227	0
AMH	1.71081
MIR4321	0
JSRP1	0.462594
C19orf35	0.491493
LINGO3	0.264082
TMPRSS9	0.604525
MIR7108	0
LINC01775	0.292028
RNU6-993P	0
ELOCP28	0
RN7SL121P	0
CTC-265F19.2	0.361701
MIR7850	0
CTC-265F19.3	0
CTC-265F19.1	0
AC006538.8	0
AC006538.1	1.23039
ZNF555	3.61656
AC006130.3	0
ZNF556	0.108027
AC006130.4	0
AC119403.1	0
AC006277.2	2.22443
AC006277.3	1.67064
TLE6	3.41915
AC005262.3	1.20777
AC005262.4	0.131276
GNA15	2.76955
AC005264.2	0.0501817
S1PR4	1.71353
CELF5	0.0706774
AC010649.1	0
AC007792.1	0.563529
AC005514.2	0
SMIM24	0.151227
SNORD38	0
AC005786.5	0
AC005786.6	0.110723
AC005786.3	0
CACTIN-AS1	2.13002
AC004637.1	0.29578
TJP3	0.360292
AC005954.3	1.2275
AC005954.4	1.74568
RAX2	0.0490314
AC005777.3	0
MATK	0.914164
ZFR2	0.135202
FTLP5	0
ATCAY	1.07862
RN7SL202P	0
NMRK2	0.330907
SNORD37	0
CTD-2622I13.3	2.36742
Metazoa_SRP	0
CREB3L3	0.0380519
ANKRD24	1.48928
EBI3	1.34729
AC005578.3	0
SHD	0
TMIGD2	0.119672
FSD1	0.591711
AC007292.7	0.135328
AC007292.4	0.427938
EIF1P6	0.298263
AC007292.3	0.985641
CTB-50L17.5	0.486905
MIR4746	0
CTB-50L17.16	0.234505
PLIN5	3.00933
LRG1	2.019
CTB-50L17.2	0
TNFAIP8L1	4.32455
DPP9-AS1	2.16384
MIR7-3HG	0.0468906
MIR7-3	0
AC005523.3	0.341067
FEM1A	1.58836
CTC-518P12.6	0
ARRDC5	0.359489
UHRF1	0.276586
MIR4747	0
CTC-482H14.5	0
RPL32P34	0.275023
LLNLR-304G9.1	0.244465
ZNRF4	0.0385726
TINCR	1.61907
SNRPEP4	2.67795
CATSPERD	0.0395266
PRR22	3.57862
NRTN	1.33915
FUT6	0.162911
FUT3	0.184393
AC024592.9	0
FUT5	0
AC104532.3	0
AC104532.4	3.80491
CTC-232P5.1	0.3391
CTC-232P5.3	0
CTC-232P5.4	0.227378
CTB-66B24.1	0.546285
ACSBG2	0.117887
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.81
CTB-180A7.3	0.117324
PSPN	2.70834
CTB-180A7.6	0.132396
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
SLC25A41	1.4318
CRB3	0.646433
DENND1C	3.5735
CTD-2396E7.11	0.697184
TUBB4A	0.5703
TNFSF9	1.17295
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	0.186117
RPL7P50	0
TNFSF14	0.719315
CTD-3128G10.7	0.477177
MIR6791	0
SH2D3A	4.71416
VAV1	2.73416
ADGRE1	0.0929947
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	0.464351
RP11-1137G4.3	0
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	3.40922
CTB-133G6.1	1.3571
CTB-133G6.2	1.04462
C19orf45	0.111873
CAMSAP3	0.170574
MIR6792	0
PCP2	0.474429
CTD-3214H19.6	0.287613
RPS27AP19	0
RETN	0
MCEMP1	0.312007
FCER2	0.110553
CLEC4G	0.198785
CD209	0.698496
RPL21P129	0
CLEC4M	0.112083
CLEC4GP1	0.186797
EXOSC3P2	0
PRR36	0.671957
LYPLA2P2	0.16027
RNA5SP463	0
LRRC8E	0.247545
CTD-3193O13.12	0.071231
TGFBR3L	2.1172
CTD-3193O13.1	1.05084
CTD-3193O13.8	1.02044
CTD-2325M2.1	1.35455
CCL25	0
FBN3	0.0633366
CTD-3020H12.3	0
CTD-3020H12.4	0.158059
CTD-2550O8.7	0.182394
MIR4999	0
RP11-886P16.6	0
RP11-886P16.10	0.0718451
PRAM1	3.13487
MYO1F	4.75475
AC092316.1	0.364789
AC130469.1	0.760661
AC130469.2	2.57207
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0.0739201
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
CTD-2529P6.3	4.90526
MBD3L1	0
CTD-2529P6.4	0.227133
MUC16	0.0790619
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.140533
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
ZNF699	1.86599
CTC-325H20.7	0.715214
ZNF177	3.5406
ZNF559-ZNF177	1.47334
CTC-325H20.8	0.734876
ZNF560	0.089195
CTC-543D15.3	0.167697
CTC-543D15.1	0
CTC-543D15.8	2.81815
ZNF561-AS1	4.14206
RPS4XP22	1.06493
ZNF812P	0.511049
CTD-3116E22.8	0.445942
CTD-3116E22.6	0.0602043
CTD-3116E22.7	1.22978
UBE2L4	0.614508
CTD-2623N2.5	0.116475
SNORA70	1.53677
RPL10P15	2.09541
CTD-2623N2.11	0.760352
CTD-2553C6.1	1.02666
RDH8	0
C3P1	0.0212563
MIR5589	0
CTD-2240E14.4	1.04405
ANGPTL6	0.452474
SNORD105	0
SNORD105B	0
MIR4322	0
CTD-2369P2.5	0
CTD-2369P2.4	0
CTD-2369P2.8	0
ICAM5	0.921266
AC114271.2	1.25148
ICAM3	1.55651
CTC-429L19.3	0.331545
S1PR5	0.618958
RNU7-140P	0
MIR1238	0
AP1M2	0.380566
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	4.14205
AC007229.3	0
CTC-215O4.4	0.646785
RN7SL192P	0.378827
uc_338	0
MIR6886	0
SPC24	1.21585
CTC-510F12.3	2.68861
ANGPTL8	1.2514
TSPAN16	0.0521858
CTC-510F12.4	0.273115
CTD-2342J14.6	3.14671
SWSAP1	3.96514
Y_RNA	0
CCDC151	1.57663
ELAVL3	0.0499076
MIR7974	0
RN7SL833P	0.381487
CTC-398G3.1	0.277233
CTC-398G3.2	0.277801
GAPDHP76	0.112714
ZNF887P	0.559355
HNRNPA1P10	1.73429
ZNF833P	2.29849
CTC-499B15.6	0.112025
CTC-499B15.1	0
CTC-499B15.7	0.0215348
ZNF491	3.73176
CTC-499B15.8	0.222037
AC020951.1	0.664218
ZNF69	4.62087
CTD-2006C1.12	1.1211
ZNF763	4.8847
CTD-2006C1.2	2.85878
RNA5SP464	0
RNA5SP465	0
ZNF878	0.914516
RNA5SP466	0
Y_RNA	0
ZNF788	2.22329
ZNF20	4.24993
RSL24D1P8	0.321372
RNA5SP467	0
CTC-359D24.3	2.723
ZNF625	1.90786
CTD-2666L21.1	0.742275
CTD-2666L21.3	0.241796
CTD-2666L21.2	1.11471
ZNF442	2.10654
RPS29P23	0
CTD-3105H18.4	1.86456
ZNF443	4.19123
CTD-3105H18.7	0.0791432
ZNF709	3.31355
MTND2P40	0.0779837
MTCO1P27	0
MTCO2P27	0
MTATP6P27	0
PPIAP20	0
CTD-2192J16.21	0.813076
CTD-2192J16.11	0.091731
PGK1P2	0.216093
ZNF490	1.81483
CTD-2192J16.26	1.07026
CTD-2659N19.11	0
SNORD41	0
CTD-2659N19.4	0
BEST2	0.079675
CTD-2659N19.9	0.122479
MIR5684	0
RTBDN	0
CTD-2265O21.3	0
MAST1	0.281149
MIR6794	0
CTD-2265O21.7	0
KLF1	0.0331062
RPS6P25	2.46614
SYCE2	2.00146
MIR5695	0
FARSA-AS1	0
MIR6515	0
DAND5	0.302505
CTC-239J10.1	0.207155
AC007787.2	0.0626939
AC007787.3	2.38751
AC005546.2	0.140677
CTC-250I14.3	0
RPL12P42	0.542797
CACNA1A	0.817894
CTB-5E10.3	0
CTD-3252C9.2	0.396016
RN7SL619P	0
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	0.464666
MIR181C	0
MIR181D	0
C19orf57	3.19805
PODNL1	1.5769
CTB-55O6.13	0
RLN3	0
CTB-55O6.4	0
IL27RA	4.7169
PALM3	1.56049
EEF1DP1	1.41195
MISP3	4.55514
C19orf67	0.246233
CTB-55O6.10	0
ASF1B	0.546285
RN7SL231P	0
CTD-2189E23.1	1.38236
CTD-2189E23.2	0
LINC01841	0.0490255
LINC01842	0.143241
CTC-548K16.6	0.590185
PTGER1	0.601967
CLEC17A	0.0942002
RN7SL337P	0
RN7SL842P	0
ADGRE3	0.0502523
ITGB1P1	0.969226
CTD-3093B17.2	0
ADGRE2	0.648811
AC005255.3	0.289593
OR7A5	0.0505553
OR7C1	0.0988837
OR7A10	0
OR7A8P	0
OR7A2P	0
OR7A17	0
OR7A18P	0
OR7A1P	0
OR7A3P	0
OR7A11P	0
OR7A15P	0
OR7C2	0
SLC1A6	0
CCDC105	0
CASP14	0.0334287
OR1I1	0
AC003956.1	0
OR10B1P	0
RNU6-782P	0
MIR6795	0
AC004257.1	0.171559
EPHX3	2.35091
AC005776.1	0
LLNLR-246C6.1	0.725321
AC005785.2	3.33576
AC005785.5	3.48682
RASAL3	3.89903
PGLYRP2	0.0411445
CYP4F22	1.32804
CTB-187L3.1	0
CYP4F23P	0.0686145
AD000091.3	0
RPL23AP2	1.61264
AD000091.2	0
CYP4F8	0.105463
CYP4F3	0.415626
CYP4F10P	0
OR10H2	0
OR10H3	0
CYP4F24P	2.5063
LLNLR-249E10.1	0
OR10H5	0
OR10H1	0
ZNF861P	0
LINC01764	0.209758
UCA1	0.218558
LINC01835	0.760779
CYP4F36P	0
CYP4F2	0.0789884
AC005336.5	0.0585778
LLNLF-158E9.1	0.12319
AC005336.4	0.254409
CYP4F11	0.901489
OR10H4	0
CYP4F9P	0
LINC00661	0.0804452
AC114273.3	0
LINC00905	0
SNX33P1	0
LLNLF-136C3.1	0
OR1AB1P	0
LINC01855	0
CTD-2231E14.2	3.70326
CTD-2231E14.5	0
CTD-2231E14.8	0.126825
HSH2D	1.37748
CIB3	0
CTD-2562J15.4	0
Metazoa_SRP	0
CTD-2562J15.6	0.134922
CTD-2013N17.7	0.0523668
CTD-2013N17.1	0.0615952
CTD-2013N17.4	0.945631
CALR3	0.0721987
RN7SL146P	0
CTD-3222D19.12	0.982655
CTD-3222D19.10	0
CTD-3222D19.8	3.67443
CTD-3222D19.9	0.769535
CTD-3222D19.4	0
CTC-429P9.1	1.69245
CTC-429P9.5	4.98593
TMEM38A	2.53844
CTD-2538G9.3	0
NWD1	0.0693164
CTD-2538G9.6	0
CTD-2538G9.5	2.14814
F2RL3	2.18932
RN7SL835P	0
RN7SL823P	0
CTD-2528A14.1	0
HAUS8	3.71232
CTD-2528A14.3	0.177893
CTD-2528A14.5	0.0864017
CTD-3032J10.2	0
CTD-3032J10.4	0
CTD-3032J10.3	0.207552
ANKLE1	1.6646
CTD-2278I10.4	1.86467
CTD-2278I10.1	0.148473
CTD-2521M24.13	0.396008
BISPR	3.57172
CTD-2521M24.6	2.86779
CTD-2521M24.4	0.356351
TMEM221	1.88098
CTD-2521M24.11	0.142743
NXNL1	0.105306
CTD-3131K8.2	3.3052
CTD-3131K8.3	0.343729
FAM129C	0.388265
CTD-3131K8.1	0
UNC13A	0.690507
CTD-3149D2.3	0
CTD-3149D2.2	0.0846557
FCHO1	1.3111
B3GNT3	1.01734
INSL3	0.234761
JAK3	4.84551
SNORA68	2.77395
AC005796.2	0
SLC5A5	0.10317
KCNN1	0.503475
RNA5SP468	0
CTB-52I2.7	1.78207
CTB-52I2.4	0.48777
CTB-52I2.3	0.130376
RPS18P13	0.11609
IL12RB1	0.53926
AC068499.10	0.403703
PDE4C	3.34042
MIR3188	0
RPL39P38	0.65111
RN7SL513P	0.126699
MIR3189	0
LRRC25	1.32073
CTD-3137H5.1	0
CTD-3137H5.4	0
AC005387.2	3.11439
TMEM59L	3.15868
RN7SL155P	0
CERS1	2.3667
AC005197.2	0.0805337
AC005932.1	1.01729
RN7SL70P	0
NCAN	0.0775075
RNU6-1028P	0
LLNLR-259H9.1	0
TM6SF2	4.10793
CTB-184G21.3	0
MIR640	0
TSSK6	1.71683
CILP2	0.225093
PBX4	2.83428
PHF5CP	0
AC002306.1	0.0699939
ZNF101	4.3524
CTC-412M14.6	0.459149
CTC-412M14.5	0.122387
CTC-559E9.12	0
CTC-559E9.9	0
LINC00663	2.8123
CTC-559E9.2	0
CTC-559E9.6	1.05087
BNIP3P9	0.0979587
BNIP3P10	0.456716
CTC-559E9.8	1.53781
ZNF93	1.72741
CTC-559E9.13	0
AC007204.2	0.0687727
AC007204.3	0
ZNF682	3.64822
AC006539.3	0.18941
AC006539.6	0
BNIP3P13	0
ZNF90	2.64474
AC006539.2	0
CTC-260E6.12	0
CTC-260E6.9	0
BNIP3P15	0.913696
CTC-260E6.6	0.327135
ZNF486	3.21598
BNIP3P16	0.110826
CTC-260E6.7	0
CTC-260E6.3	0.100977
CTC-260E6.4	1.08106
BNIP3P17	0.236767
AC078899.4	0
AC078899.1	0.0889537
BNIP3P18	0
AC078899.3	0
BNIP3P19	0
CTC-575C13.3	0
ZNF826P	2.16063
BNIP3P20	0
CTC-575C13.4	0
MIR1270	0
BNIP3P22	0.117957
CTC-513N18.6	0
BNIP3P23	0
ZNF737	3.84236
VN1R78P	0
CTD-2332E11.2	0
ZNF626	4.23616
CTD-2542C24.14	0
CTD-2542C24.2	0
CTD-2626G11.2	0.0132095
VN1R79P	0
ZNF66	0.694904
BNIP3P24	0.178851
CTD-2542C24.3	0
ZNF85	2.15824
CTD-2542C24.5	0
KRT18P40	0
CTD-2542C24.8	0
ZNF430	4.49589
CTD-2542C24.9	0
VN1R80P	0
ZNF714	2.44879
RNA5SP469	0
VN1R81P	2.80937
RPL7AP10	3.75505
CTD-3233P19.8	0
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0
VN1R83P	4.07261
BNIP3P25	0
CTD-2561J22.1	0
CTD-2561J22.2	0.723257
CTD-2561J22.5	1.04594
LINC00664	0.42482
ZNF429	3.34891
BNIP3P26	0.397144
RP11-678G14.2	0.974025
RP11-678G14.3	1.96111
RP11-678G14.4	0.0688355
RP11-678G14.5	0
RP11-420K14.1	0.208582
MTDHP3	0.11237
MTDHP4	0
VN1R84P	0.251833
ZNF100	4.21374
RP11-420K14.6	0.172404
RP11-420K14.8	0
BRI3BPP1	0
BNIP3P27	0.525934
ZNF208	1.49541
MTDHP2	0
BNIP3P28	0.0835037
AC003973.4	0
AC003973.5	0
ZNF257	0.795515
BNIP3P29	0
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.0947858
MTDHP5	0
VN1R85P	0.974932
ZNF676	1.23312
BNIP3P30	0.694215
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	0.693082
ZNF98	0.242163
AC011516.1	0
BNIP3P32	0
AC025811.3	0.201364
BNIP3P33	0
ZNF209P	0.0327747
AC004004.2	0.19924
CTC-457E21.1	0.0491844
LINC01233	0
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0
CTC-457E21.5	0
CTC-457E21.4	0
LINC01785	0
CTC-457E21.7	0
ZNF492	0.144956
CTC-457E21.9	0
ZNF849P	0.0673117
RPL34P33	0.473399
CTC-451A6.5	0
VN1R87P	0
ZNF99	0.0670545
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	0.477194
BNIP3P36	0
LINC01859	0.0514698
LINC01858	0.0356361
CTD-2291D10.3	0
CTD-2291D10.4	0.240923
ZNF730	0.252815
BNIP3P37	0
RP11-369G6.2	0
SNX6P1	0
RP11-15H20.2	0
ZNF724	0.254897
BNIP3P38	0
RP11-15H20.6	2.79114
VN1R90P	0
VN1R91P	0
CTB-176F20.3	0.73925
BNIP3P8	0.0982224
CDC42EP3P1	0
LINC01224	0.0302245
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0
