Name	Skin - Not Sun Exposed (Suprapubic)
RP11-405F3.5	0.0635339
ADGRG3	1.51061
RP11-405F3.4	0
DRC7	0.0112394
RP11-405F3.2	0
CTD-2600O9.2	2.1724
MIR6772	0
CTD-2600O9.1	0.433578
RNU6-20P	0
CNGB1	0.0277442
TEPP	0.397566
Y_RNA	0
RP11-332G1.1	0
CTB-134F13.1	0.831264
RP11-459F6.3	1.09248
RP11-459F6.1	0
RN7SL645P	0
CCDC113	3.05516
PRSS54	0
GINS3	4.61014
RNU6-269P	0
RP11-481J2.1	0
RNU6-1110P	0
RP11-481J2.3	0
LINC02137	2.6367
RNU6-103P	0.411103
RP11-481J2.4	4.75852
SNORA46	0
SNORA50A	0
CTA-331F8.1	0
RP11-451N19.3	0
RP11-410D17.2	0
RNU6-1155P	0
RN7SL143P	0
GEMIN8P2	0
RPL12P36	0
RP11-700H13.1	0
Metazoa_SRP	0
RPS27P27	0
RP11-102D18.1	0
RNU4-58P	0
DUXAP11	0
APOOP5	0
LINC02141	0
RP11-430C1.2	0
RP11-457D20.1	0
RP11-457D20.2	0
RP11-354I13.2	0
RP11-354I13.1	0
GNPATP	0
RP11-90K18.1	0
CDH8	0.0732234
RP11-109D24.1	0
RN7SKP76	0
CTC-420A11.2	0
RNU6-21P	0
RP11-75D3.1	0
AC009161.1	0
AC009110.1	0
RP11-50O21.1	0
RP11-96H17.1	0.23708
RP11-96H17.3	0.814078
UBE2FP2	0.0417842
RP11-368L12.1	0.892834
RPS15AP34	0
RP11-2K6.2	0
RP11-2K6.1	1.59997
RP11-370P15.1	0
LINC02165	0
RP11-21L1.1	0
RP11-744D14.2	0
AC012322.1	0
RP11-744D14.1	0.0674825
RP11-467L24.1	0
RP11-439I14.2	0
RP11-439I14.1	0
RP11-439I14.3	0
CDH11	4.26931
RP11-229O3.1	0.109573
LINC02126	0
RP11-256I9.2	0
RP11-256I9.3	0
LINC00922	0
RP11-351A20.1	0
RP11-351A20.2	0
RP11-513N24.1	0
RP11-356O24.1	0
RNA5SP428	0
LINC00920	0.603471
BEAN1	1.04196
CTD-2258A20.3	0
BEAN1-AS1	0.795639
RP11-403P17.4	0
RP11-403P17.6	2.66556
CMTM1	0.599306
CMTM2	0.349959
RP11-403P17.2	0
RP11-63M22.1	0.21497
RP11-61A14.4	0.0383317
TERB1	0.0657985
RP11-61A14.1	0
CA7	0
PDP2	2.60391
CDH16	0.0787128
CES3	1.68481
RN7SL543P	0.118911
EXOC3L1	2.65562
MIR328	0
CTC-277H1.6	0.296745
LRRC29	2.62963
SLC9A5	1.64929
KCTD19	0.134452
RN7SKP118	0
LRRC36	0.437264
RP11-297D21.2	4.39309
RP11-297D21.4	0.821018
AGRP	0.0882552
CTD-2012K14.8	1.02445
CTD-2012K14.2	0.322198
CTD-2012K14.6	0.803726
CTD-2012K14.5	0.445473
CTD-2012K14.7	0.335304
AC009095.4	0.86183
CARMIL2	0.758618
PARD6A	2.55496
C16orf86	4.69448
RP11-167P11.2	0.725945
TSNAXIP1	1.03724
CTC-479C5.11	0
NRN1L	3.99861
CTRL	2.11101
DPEP3	0.0497228
DPEP2	1.07091
KARSP3	0
CTC-479C5.6	0
RNU6-359P	0
Y_RNA	0
SNORA48	0
RP11-96D1.9	0
RPS12P27	0.228294
RP11-96D1.5	0.734004
RP11-96D1.10	1.37445
MIR6773	0
RP11-96D1.6	0.928552
RP11-96D1.7	0.149231
RNU6-1262P	0
RP11-96D1.8	3.41672
RP11-96D1.3	0.334895
RNU4-30P	0
RP11-71L14.3	0.794691
RP11-71L14.4	0.0282244
Y_RNA	0
RPL35AP33	0
RNU4-36P	0
RP11-615I2.1	0.0883781
RP11-615I2.6	0.12322
snoU109	0
snoU109	0
RP11-615I2.2	1.57574
RP11-615I2.3	0.0720104
HSPE1P5	0.388155
RNA5SP429	0
RP11-354M1.2	0.601943
FTLP14	3.21767
Y_RNA	0
U7	0
RP11-521L9.1	0
RP11-521L9.2	0.0803496
RNU6-898P	0
RP11-123C5.5	0
RPS2P45	0.0417401
RNU6-22P	0
Y_RNA	0
RP11-70O5.2	0
TMED6	0.835238
RP11-343C2.10	0.0863832
RP11-140H17.2	0.412976
CTD-2033A16.3	0
CTD-2033A16.2	0.333515
SNORA62	0
MIR140	0
CLEC18A	0.217835
RP11-419C5.3	0
MIR1972-2	0
RP11-106J23.1	0
RP11-296I10.3	0
CLEC18C	0.0261652
RP11-296I10.5	0
SMG1P7	3.55652
RN7SL279P	0
RP11-529K1.2	0.890448
ST3GAL2	3.94066
RPS27P26	0
RNU6-23P	0
SNORD111B	0
SNORD111	0
RP11-394B2.1	3.19086
RP11-394B2.5	0.381542
RP11-394B2.6	0
VAC14-AS1	0.27305
RP11-394B2.7	0
RP11-424M24.3	0.0561508
RP11-424M24.5	0
HYDIN	0.0123489
RNU6ATAC25P	0
RP11-23E19.1	0
RP11-23E19.2	0
CTD-2520I13.1	0
LINC02136	0
RP11-510M2.7	0
RP11-510M2.4	0
RP11-510M2.8	0
RP11-510M2.2	0.240183
ZNF19	0.898378
RP11-510M2.6	0
CHST4	0
RP11-510M2.5	0
RNU6-1061P	0
TAT	0.0346733
TAT-AS1	0
RP11-432I5.2	0.155793
MARVELD3	2.21533
PHLPP2	2.83343
RP11-432I5.6	0
RNU6-208P	0
SNORA70D	0
RP11-432I5.8	0.0628413
RP11-432I5.4	0
SNORD71	0
RP11-417N10.5	0.243896
RP11-417N10.3	0.0961741
RP11-417N10.4	0
RP11-498D10.3	0
PKD1L3	0.0674821
RPL39P31	0
RP11-498D10.8	0
ATP5A1P3	0.171072
DHODH	3.94384
HP	0.486153
HPR	0.295473
RP11-384M15.3	0.364616
PMFBP1	0.793206
RP11-328J14.1	0
RP11-328J14.2	0
LINC01572	0.270092
U6	0
AC004158.3	0.0100482
RP5-991G20.1	0.976568
RNU7-90P	0
KRT18P18	0
RP5-991G20.6	0
ZFHX3	3.64694
RP5-991G20.2	0.155445
RNU7-71P	0
CTD-2326C4.1	0
AC002044.3	0
AC002044.4	0
AC002044.1	0.0543972
RP11-346C20.4	0.758936
RP11-346C20.3	0.644766
HCCAT5	0
C16orf47	0.0473799
AC140912.1	0
RP11-140I24.2	0
LINC01568	0
RP11-44L9.1	0
RP11-44L9.2	0
RP11-44L9.3	0
CTD-2009A10.1	0
RP11-53L24.2	0
RP11-53L24.1	0
RP11-42H13.1	0
AC009120.4	0.0164365
AC009120.9	0
AC009120.8	0
AC009120.10	0
AC009120.11	0.0561043
AC009120.3	2.46807
AC009120.5	2.09402
RP11-252A24.3	0.587127
RP11-252A24.8	0
CLEC18B	0.111062
RP11-252A24.5	0
RNU6-237P	0
Y_RNA	1.24596
RP11-572F4.1	0
HSPE1P7	0
TMPOP2	0
RP11-787D11.1	0
RP11-252E2.2	0
ZFP1	3.66888
RP11-331F4.1	0
CTRB2	0.470072
CTRB1	0.377644
RP11-331F4.4	0.165668
RP11-331F4.5	0.322458
RNU6-758P	0
RP11-252K23.1	0
RP11-252K23.2	1.03448
SNORA76	0
RP11-77K12.9	0.802699
RP11-77K12.3	0.0953503
CHST6	0.178418
RP11-77K12.4	0
RP11-77K12.10	0
RP11-77K12.5	0.102441
CHST5	0.302432
TMEM231	4.31869
RP11-490B18.5	0.31975
RP11-490B18.9	0.0727724
DUXB	0.0982083
RN7SL520P	0
ATP5F1P7	0
CPHXL	0
RP11-2C15.1	0
RNA5SP430	0
RP11-293N14.1	0
RP11-150D5.2	0
RPL18P13	0.163631
CNTNAP4	0.0242147
RN7SKP233	0
SNORD33	0
RP11-58C22.2	0
LINC02125	0
CTD-2336H13.2	0
MIR4719	0
CTD-2336H13.1	0
CTD-2300H10.2	0
VN2R10P	0
RP11-538I12.3	0
ADAMTS18	0.0835062
RP11-538I12.2	0
RP11-449J10.1	0
LINC02131	0
RP11-571O6.2	0
NUDT7	3.43372
RP11-264M12.2	0.633925
VAT1L	0.136142
RP11-264M12.4	0
RP11-281J9.1	0
RP11-281J9.2	0
CLEC3A	0
KRT8P22	0
RP11-358L22.2	0
WWOX	4.8824
RP11-358L22.3	4.27893
RP11-190D6.1	0
RP11-190D6.2	0
LSM3P5	0
RP11-264L1.4	0
RP11-264L1.1	0
RP11-264L1.3	0.0909522
RP11-264L1.2	0.0595243
RPS3P7	0
RP11-133M8.3	0
RP11-319G9.1	0.0315842
RP11-319G9.3	0.214441
RP11-319G9.4	0
RP11-319G9.5	0.0742467
RP11-556H2.1	0.047725
RP11-556H2.4	0
RP11-556H2.3	0.0932159
RP11-556H2.2	0
RP11-679B19.1	0.714531
RP11-679B19.2	0.110638
RNA5SP431	0
RP11-467I17.1	0.224406
RP11-70D24.3	0.204281
RP11-70D24.2	3.67172
RP11-70D24.4	0.2886
RP11-70D24.1	0.276609
LINC01229	1.34363
MAFTRR	1.07911
LINC01228	0
RP11-148M9.1	0
RP11-525K10.1	0
RP11-525K10.3	0.209618
RP11-525K10.2	0
DYNLRB2	1.0194
RP11-109P11.1	0.580072
LINC01227	0
CDYL2	1.20767
RP11-18F14.4	0
CTD-2055G21.1	0
LINC02170	0.0320129
CMC2	2.24268
RP11-303E16.9	0.530116
CENPN	1.74893
RP11-303E16.3	0.0917466
RP11-303E16.2	2.70549
C16orf46	0.837376
RP11-303E16.5	0.12944
RP11-303E16.6	0
RP11-303E16.7	0.0355936
GCSH	2.68564
PKD1L2	2.09178
RNU6-1191P	0
BCO1	0.380352
RP11-626G3.1	0.0186214
RP11-55K13.1	0.186677
RP11-391L3.4	0.240103
RP11-391L3.5	0.500221
RP11-391L3.3	0.121975
MIR7854	0
MIR6504	0
RP11-274A11.5	0.0801584
RP11-274A11.3	0.0620389
RP11-274A11.4	0.295969
RP11-960L18.1	0.0292804
PLCG2	4.28053
RP11-510J16.6	0
HSD17B2	0.521165
RP11-510J16.5	0.425303
MTCYBP28	0
CTD-2588J6.2	0
RN7SKP190	0
RP11-481E4.1	0
RP11-481E4.2	0
RP11-2L4.1	0
MIR8058	0
RP11-22H5.1	0
RP11-22H5.2	0.0239806
RN7SL134P	0
CTD-3253I12.1	0
RP11-543N12.1	0
MIR3182	0
RP11-298D21.3	0.0520972
RP11-298D21.1	0.0837002
RP11-298D21.2	0
RP11-483P21.2	0.184821
MLYCD	2.39561
RP11-483P21.6	0.081475
RP11-505K9.4	0.33687
OSGIN1	2.43367
NECAB2	0.103949
SLC38A8	0
RNA5SP432	0
RP11-505K9.5	0.738926
RP11-505K9.1	2.09969
RP11-505K9.3	0
DNAAF1	0.314329
ADAD2	1.47572
KCNG4	0
RP11-558A11.1	0
RNA5SP433	0
WFDC1	3.06502
RP11-558A11.2	0
RP11-558A11.3	0
RP11-517C16.4	0.423628
RP11-61F12.1	0.0303632
RP11-254F19.2	0.217096
RP11-254F19.4	0.108267
LINC02176	0
FAM92B	0
LINC02139	0.0700979
RP11-442O1.3	0.0525539
COX6CP16	0
LINC00311	0
MIR5093	0
LA16c-352F7.1	0.133533
RP11-118F19.1	0.160557
CTD-2542L18.1	0.0397558
RN7SL381P	2.17356
GINS2	1.98775
C16orf74	4.86929
RP11-568J23.8	0.76514
MIR1910	0
RP11-568J23.4	0
RNU1-103P	1.77376
RP11-568J23.5	2.23869
RP11-568J23.6	0.0854711
RP11-568J23.7	0
RP11-568J23.1	0
RP11-568J23.2	0
IRF8	2.04555
MIR6774	0
LINC02132	0
RP11-542M13.2	0
RP11-542M13.1	0
RP11-805I24.1	0
RP11-805I24.4	0
RP11-805I24.3	0
LINC01082	0
RP11-514D23.3	0
LINC01081	0
Y_RNA	0
LINC02135	0
LINC00917	0
RP11-158I3.3	0
RP11-158I3.1	0
FENDRR	0.0473495
FOXF1	0.587185
RP11-463O9.9	0.215779
RP11-463O9.1	0.344076
FLJ30679	0.0472148
FOXC2-AS1	0
FOXC2	0.803059
FOXL1	0.331715
RP11-463O9.2	0
RP11-463O9.6	0
RP11-58A18.1	0
RP11-58A18.2	0
LINC02189	0
LINC02188	1.52399
RP11-107C10.1	0
LINC02181	0
RP11-134D3.2	0
C16orf95	1.05253
RP11-899L11.1	0
RP11-899L11.3	0
RP11-178L8.5	0
RP11-178L8.1	0
RP11-178L8.6	0
RP11-178L8.7	0.648121
RP11-178L8.9	0.330236
RP11-178L8.3	1.25572
RP11-106D4.3	0
RP11-106D4.2	1.83809
RP11-482M8.1	0.166536
RP11-482M8.3	0
JPH3	0.153428
RP11-278A23.4	0
RP11-278A23.1	0.391963
RP11-278A23.2	0.147998
RP4-536B24.4	0
RP4-536B24.3	0
MIR6775	0
RP4-536B24.2	0.223103
CA5A	0.00610198
GS1-21A4.1	0
GS1-21A4.2	0
CTD-3057O21.1	0
BANP	4.39194
RP11-863P13.5	0.855181
RP11-863P13.6	0.960469
RP11-863P13.4	0.894392
RP11-863P13.1	0
RP11-863P13.3	0.38115
RP11-863P13.2	0
LINC02182	0.141931
LA16c-444G7.1	0
ZNF469	0.407884
ZFPM1	4.55374
MIR5189	0
RP11-21B21.4	0.451053
IL17C	0.179066
SNAI3-AS1	0.465407
SNAI3	0.753424
RP5-1142A6.10	1.83361
MIR4722	0
RP5-1142A6.2	0.517092
RP5-1142A6.7	0
RP5-1142A6.8	0.253052
PABPN1L	0.0860651
RP11-830F9.5	4.01967
RP11-830F9.7	0.0649524
RP11-830F9.6	0.259681
CTD-2555A7.1	0
CTD-2555A7.2	0.0282738
CTD-2555A7.3	0.0824733
LINC00304	0.19332
LINC02138	0
CDH15	0.114363
SLC22A31	1.57083
RP11-46C24.7	4.96483
ZNF778	3.16999
AC137932.4	4.04343
AC137932.5	2.42445
AC137932.6	0.182302
RP1-168P16.2	0.289494
RP1-168P16.1	0.0765207
RNU6-430P	0
RP1-168P16.3	0.122368
RP11-104N10.1	0.522864
RP11-104N10.2	4.79003
SNORD68	4.21852
CPNE7	1.88548
DPEP1	0.566025
SPATA33	2.30692
LINC02166	0.268858
RP11-368I7.6	0.511417
VPS9D1-AS1	3.72893
FANCA	2.19815
SPIRE2	2.23477
TUBB3	2.99037
RP11-566K11.4	0
RP11-566K11.5	0
DBNDD1	3.75108
GAS8-AS1	0.54082
URAHP	3.24042
PRDM7	0
TUBB8P7	0.0839875
FAM157C	0.329437
RP11-356C4.3	0
RP11-356C4.5	0.466262
RNU6-355P	0
LINC02193	0.32649
RP11-356C4.6	0
RP11-1228E12.1	0.168157
RP11-1228E12.2	0.0291505
U6	0
SCGB1C2	0
LINC02091	0.0988527
RPH3AL	3.44243
RP11-1260E13.1	0.206697
RP11-1260E13.4	1.56362
RP11-1260E13.3	0.025055
RP11-1260E13.2	0.0743978
AC108004.3	0
C17orf97	2.62024
RP5-1029F21.3	0
RP5-1029F21.4	0.440319
RP5-1029F21.2	2.05075
RP11-411G7.2	0.17279
RPS4XP17	0.560583
DBIL5P	1.19763
RP11-676J12.4	1.31858
RP11-676J12.8	0.617838
RP11-676J12.9	0.997037
RP11-676J12.6	1.43986
RP11-676J12.7	1.81581
RP11-356I18.1	0.0631619
MIR3183	0
Metazoa_SRP	0
RP11-216P6.2	0
AC016292.1	0
AC144836.1	0
BHLHA9	0
TUSC5	0.570757
RP11-818O24.2	0.967485
RP11-818O24.3	0.332091
SLC43A2	3.24136
RN7SL105P	0
RP11-961A15.3	0.379359
TLCD2	4.02761
AC016292.3	0.828202
CTD-2545H1.2	0.129296
AC099684.1	0.0548424
CTD-2545H1.1	0
RP11-667K14.3	2.60233
MIR132	0
MIR212	0
HIC1	3.91849
RP11-667K14.14	0.425524
RP11-667K14.5	0.0995673
RP11-667K14.13	0
RP11-667K14.10	0
RP11-667K14.9	0
RP11-667K14.8	0.0959556
RN7SL624P	0
AC090617.1	0
AC130689.5	0
AL450226.2	0
SMG6-IT1	0
RP5-1037N22.2	0
SRR	3.75539
HNRNPA1P16	2.24717
SNORD91B	0.168255
SNORD91A	0.661279
RP1-59D14.10	1.12798
RP1-59D14.9	0
RP1-59D14.8	0
RN7SL33P	0
EIF4A1P9	0
SAMD11P1	0
RP11-135N5.3	0.676517
RP11-74E22.6	0.508398
MIR6776	0
RP11-74E22.3	1.49762
RP11-74E22.8	2.09053
CCDC92B	0
CTD-3060P21.1	0.124864
OR1D5	0
OR1D2	0
OR1E3	0
OR1G1	0
CTD-2309O5.3	0
OR1P1	0
OR1A2	0
OR1A1	0
OR1D4	0
OR1D3P	0
OR3A2	0
RP11-64J4.2	0
OR3A1	0
OR3A4P	0
OR3A5P	0
OR1AC1P	0
OR1R1P	0
OR1E1	0
OR3A3	0
OR1E2	0
RP11-147K16.3	0.0454145
SPATA22	0.0940957
ASPA	3.6294
RP11-235E17.3	0.655851
RP11-235E17.4	0.292938
RP11-235E17.5	0.445972
RP11-48B14.1	2.02139
P2RX5	0.240392
CTD-3195I5.3	0.861305
GSG2	0.719539
CTD-3195I5.4	0
P2RX1	3.87994
LINC01975	0
RNA5SP434	0
Y_RNA	0
RYKP1	0.149694
RP11-104O19.4	0.382197
MFSD1P1	0.362249
RN7SL774P	0
SPNS3	0.513278
RP13-580F15.2	0.300407
AC118754.4	0.422185
RP11-141J13.3	0
TXNP4	0.131473
SMTNL2	0.847495
LINC01996	0
RNU6-955P	0
ALOX15	0.659829
AC091153.4	0.60721
RP11-314A20.2	0.35313
RP11-314A20.1	2.7375
RP11-314A20.5	0
ZMYND15	2.57335
TM4SF5	0
VMO1	2.88465
GLTPD2	2.63431
RP11-81A22.5	0.919685
ATP6V0CP1	0.226213
RN7SL784P	0.165498
C17orf107	2.86087
GP1BA	3.95568
ENO3	4.52196
RP5-1050D4.3	0
MIR6864	0
MIR6865	0
RP5-1050D4.2	0.638712
RP5-1050D4.4	0.314482
RP5-1050D4.5	1.96658
INCA1	2.4558
AC109333.10	1.80233
SLC52A1	4.65063
RP11-46I8.1	0
RP11-46I8.3	0.0884766
ZFP3	4.12256
AC012146.7	0.979841
USP6	0.284876
RP11-46I8.4	0
ZNF594	1.22847
RP11-333E1.1	1.46121
SCIMP	0.180431
RP11-333E1.2	1.5421
RP11-420A6.2	0.468595
CTC-524C5.5	0
RP11-807C20.2	1.84338
CTB-162E12.1	0
WSCD1	0.73212
RP11-960B9.2	0
RNU6-1264P	0
BTF3P14	0
AIPL1	0.0101937
RP11-636N17.1	0
FAM64A	1.27276
Metazoa_SRP	0
RNA5SP435	0
CTC-281F24.5	0.30603
CTC-281F24.1	4.63344
MIR4520-1	0
CTC-281F24.3	1.01164
SLC13A5	0.129945
CTC-281F24.2	0
RPL23AP73	0
XAF1	3.92221
PRAL	0.122881
FBXO39	0.419355
TEKT1	0.0375365
ALOX12P2	1.49632
ALOX12-AS1	3.14687
RP11-530N7.2	0.523378
RP11-530N7.3	0.572514
MIR497HG	1.78796
BCL6B	3.9939
CTD-2545G14.2	0
CLEC10A	4.27385
ASGR2	4.1376
RPL7AP64	1.97863
ASGR1	2.60691
CTD-2545G14.4	1.27839
MIR324	2.91929
CTD-2545G14.6	0.395747
Y_RNA	0
SLC2A4	4.01605
RP1-4G17.2	0
AC026954.6	0.148569
ACAP1	4.95914
TMEM95	0.0464244
SPEM1	0
C17orf74	0.0380186
RP11-104H15.12	0.0123681
SLC35G6	0.0610823
Y_RNA	0
RP11-186B7.7	0.641833
SHBG	0.168883
ATP1B2	2.62287
RP11-199F11.2	2.19429
WRAP53	4.52704
DNAH2	0.0858549
RPL29P2	0.0738596
TMEM88	3.98091
RP11-1099M24.6	1.23205
SCARNA21	0.288787
KCNAB3	2.27006
RP11-1099M24.8	0
GUCY2D	0.187541
RP11-1099M24.9	0.0658756
RP11-599B13.3	0.159813
MIR4314	0
HES7	0.547179
MIR6883	2.59405
RP11-599B13.7	0.0987733
MIR4521	0
RP11-599B13.8	0.138648
LINC00324	3.94984
RP11-849F2.9	1.69289
SLC25A35	3.92913
RP11-849F2.10	0.166123
AC135178.7	0.806043
SNORA69	0
RP11-849F2.4	0
ODF4	0.0340723
RP11-849F2.5	1.69186
KRBA2	2.46696
RNU7-43P	0
RP11-713H12.2	0.0634552
RP11-713H12.1	0.102439
CCDC42	0.0193607
SPDYE4	0.0364654
MFSD6L	0.389182
PIK3R6	2.23263
PIK3R5	1.85358
CTB-41I6.1	0.0710472
CTB-41I6.2	0.0862773
RP11-85B7.2	0.0355813
RP11-85B7.5	0.288797
RP11-85B7.4	0
AC087501.1	0.0514258
RP11-565F19.4	0
RP11-565F19.3	0
RP11-565F19.2	0.664172
CFAP52	0.0569657
RPL19P18	0
RP11-55L4.2	0
USP43	2.78895
RP11-55L4.1	0
RP11-477N12.6	0
DHRS7C	0
GSG1L2	0
RP11-477N12.5	0
GLP2R	0.05528
NPM1P45	0
RCVRN	0.396866
RPS27AP1	0.170881
RP11-401O9.4	0
MYH13	0.00521058
RP11-401O9.3	0
RP11-799N11.1	0
MYH8	0
MYH4	0
MYH1	0.312183
MYH2	0.24589
CTC-297N7.7	0
MYH3	3.44201
CTC-297N7.1	0.233649
CTC-297N7.10	0
TMEM220	4.29142
MAGOH2P	3.27789
TMEM220-AS1	0.677331
CTC-297N7.9	0.550559
RP11-963H4.2	0
RP11-963H4.5	0
LINC00675	1.18822
RP11-963H4.6	0
PIRT	0.0542762
RP11-963H4.3	0.294721
RNU6-1065P	0
RPL15P21	0.0841694
RN7SL601P	0
SHISA6	0.666358
RP11-680C21.1	0.645285
DNAH9	0.256156
RP11-628O18.1	0
RP11-1096G20.5	0.511124
RPL21P122	0
RNU11-2P	0
MIR744	0
RP11-471L13.3	0.963227
RP11-471L13.2	0
LINC00670	0.051375
MYOCD	1.13768
AC005358.3	0
RP11-1090M7.1	0.048448
ARHGAP44	3.36439
MIR1269B	0
RP11-1090M7.3	0.232312
RP11-597M12.2	0.168575
RP11-488L1.1	0
LINC02093	0
HS3ST3A1	0.751558
MIR548H3	0
COX10-AS1	3.58097
RP11-131K5.2	0
AC005304.1	0.120781
RP11-131K5.1	0
CDRT15P1	1.3244
SNORA74	0
AC005224.2	0.664285
CDRT15	0.222819
RP11-214O1.1	0
HS3ST3B1	2.59907
RP11-214O1.2	0.699119
RP11-214O1.3	0.0762146
AC022816.2	0
RPS18P12	2.93535
AC013248.2	0
AC005863.1	0
LINC02096	0
RPL23AP76	0
AC005772.2	0
CDRT7	0
CDRT8	0
MIR4731	0
RP11-849N15.3	0.272393
RP11-849N15.1	0
AC005703.3	0
AC005703.2	0
TEKT3	0.865011
RNU6-799P	0
RP11-849N15.5	0
RP11-849N15.4	0.0595692
RN7SL792P	0
RPL9P2	0.476549
TVP23C	2.64047
AC005517.3	3.88185
RP11-385D13.3	0.75372
CDRT1	0.879193
SNORA74	0.208665
RP11-640I15.1	0.385012
ZNF29P	0.231248
ZNF286A	2.7753
UBE2SP1	0.470165
TBC1D26	0.107071
AC005324.6	0
RP11-640I15.2	0
AC005324.7	0
CDRT15P2	0
ZSWIM5P1	0
RNA5SP436	0
IL6STP1	0
MEIS3P1	1.86438
CTD-3157E16.1	2.05798
CTD-3157E16.2	4.05472
AC015922.7	0
LINC02087	0
AC015922.5	0
AC002553.4	0
RNU6-314P	0
RNU6-862P	0
RN7SL442P	0
MIR1288	0
FTLP12	0
RP11-138I1.2	0
SNORD49A	0
RP11-138I1.3	1.25239
LRRC75A	0.850764
ZNF287	4.02458
RP1-77H15.1	0.0758384
AC005822.1	0.261219
ZNF624	1.98309
RP11-92B11.4	0
NEK4P2	0
RNASEH1P2	0
CCDC144A	0.667616
RNU6-405P	0
RN7SL620P	0
UPF3AP1	0.112055
SRP68P1	0
RP11-92B11.3	0
FAM106CP	0
RP11-219A15.2	0
NOS2P4	0
KRT16P6	3.37723
KRT16P2	0.830212
KRT17P1	0.516496
KRT17P4	0.132915
COTL1P1	0
RP11-219A15.5	0.0191155
RP1-48J14.1	0
TBC1D27	0.0305954
TNFRSF13B	0.0279418
AC104024.1	0
LINC02090	0
RP11-416I2.1	0.0907418
MPRIP-AS1	0.377281
RP11-45M22.3	0.562646
RNU6-767P	0
RN7SL775P	0.0951702
RP11-45M22.5	0.295804
ACTG1P24	0.0737899
NT5M	2.42926
AC073621.2	0.214247
TSEN15P1	0
Y_RNA	0
RNU6-468P	0
RP11-524F11.2	0
RP11-524F11.3	0.0476699
SMCR2	0
RAI1-AS1	0
SMCR5	0.0549289
MIR6777	0
MIR33B	0
RP1-253P7.4	4.82785
DRC3	2.14873
AC087163.3	0
AC087163.2	0.831038
RP11-384M20.1	1.95048
RP11-258F1.2	0.0366883
MYO15A	0.280463
RP11-258F1.1	0.0962723
RP1-178F10.1	0.538191
RPL7AP65	0.0571013
RPL21P121	0
MIR6778	0
EVPLL	3.65438
RP1-37N7.1	0.225202
RP1-37N7.7	0
TBC1D3P4	0
LINC02076	0.194765
KRT17P5	0
YWHAEP2	0
AL353997.3	0
KRT17P2	0.203458
KRT16P1	0.224164
KRT16P4	0.760175
AL353997.11	0
RP1-37N7.6	0
TNPO1P2	0
LGALS9C	0.28459
NOS2P2	0
USP32P2	3.1358
CTD-2303H24.2	1.368
FAM106A	0.357748
SRP68P2	0
CCDC144B	0.946304
AC107983.4	0.830323
Metazoa_SRP	0
TBC1D28	0.00818329
RP11-815I9.3	0
AC026271.5	0.991368
ZNF286B	0.838232
RP11-815I9.4	1.39167
FOXO3B	1.19869
UBE2SP2	0.0844911
TRIM16L	4.35251
RP11-815I9.5	0
FBXW10	0.0518765
CTD-2145A24.5	0.260557
AC107982.4	0
RN7SL627P	0
CTD-2145A24.4	0.270013
AC090286.2	0.13529
snoMBII-202	0
SLC5A10	0.744775
AC090286.4	0.0821349
RP11-28B23.1	0.482266
GRAP	0.690832
CTC-457L16.1	0.0676622
SNORD3B-1	0.278531
SNORD3B-2	0.376845
RP11-160E2.17	0
KYNUP2	0
RP11-160E2.19	0
AC007952.5	0
RP11-160E2.6	0.65997
GRAPL	0.0214802
CTC-457L16.2	0.0343532
RP11-160E2.21	0
AC007952.6	0
RP11-160E2.11	0
AC007952.4	0
KYNUP1	0
SNORD3A	1.62361
SNORD3C	0.147589
RP11-160E2.16	0
KYNUP3	0
RP11-744A16.4	0
EPN2-AS1	0.811777
B9D1	3.71004
MIR1180	0
RNF112	3.06775
CTB-187M2.2	0
AC004448.5	0.0437972
LINC02094	0.140607
snoMe28S-Am2634	0
CTB-187M2.1	0
RPL17P43	0.073875
SNORA59B	0.109762
RP11-1113L8.1	0.375852
SLC47A1P1	0.089318
RP11-1113L8.2	0
RP11-1113L8.6	0
RP11-1113L8.7	0
MTND1P14	0
NMTRQ-TTG12-1	0
MTND2P12	0
MTCO1P39	0
CTD-2104P17.1	0.438357
CTD-2104P17.2	3.16179
SNORA31	1.4744
SLC47A2	2.78703
RP11-311F12.1	0.448049
RP11-311F12.2	0.108196
AC005722.4	0
NDUFB4P3	0
RP11-78O7.1	0
RP11-78O7.3	0
RP11-78O7.2	2.85361
RP11-209D14.4	0.260725
RP11-209D14.2	0.153996
SPECC1	2.08096
AC005730.2	0
KCTD9P1	0
RNU6-258P	0
AC004702.2	0
RNU6-1057P	0
CCDC144CP	0.0671989
RNU6-467P	0
RP11-121A13.3	0
Metazoa_SRP	0
UPF3AP2	0.143169
USP32P3	0.667146
SRP68P3	0
LINC01984	0
NOS2P3	0.00934303
LGALS9B	0.287064
TNPO1P3	0
YWHAEP3	0
KRT16P5	1.47448
KRT16P3	0.296997
RP11-434D2.7	0
KRT17P6	0.189139
KRT17P7	0
AC015818.6	0
AC008088.4	0.113379
RP11-434D2.9	0
RP11-434D2.10	0
TBC1D3P3	0
RP11-434D2.3	0
RP11-434D2.8	0
RP11-434D2.11	2.08016
COTL1P2	0
RP11-434D2.12	0
CDRT15L2	0
ZSWIM5P2	0
MEIS3P2	0.313
AC087499.4	0
AC087499.9	0
AC087499.5	0
LINC02088	0
RP11-218E15.1	0
AC087499.7	0
