Name	Cervix - Endocervix
RP4-718P11.1	0.186417
ISM1-AS1	0.208713
RP5-1077I2.3	0.507989
RP4-585I14.3	0.549979
GAPDHP2	0.953578
SEL1L2	0.322261
RNU6-278P	0
MACROD2	1.41534
RPS3P1	0
AIMP1P1	0
RN7SL864P	0
FLRT3	1.03015
RNU6-228P	0
RNF11P2	0
MACROD2-IT1	0
RPS10P2	0.37788
MACROD2-AS1	0
RP5-974N19.1	0
RNU6-1159P	0
RNU6-115P	0
RNA5SP475	0
RP11-388K2.1	0
ENSAP1	0
PPIAP17	0
RP4-777L9.2	0.038073
RP4-777L9.3	0
RPLP0P1	0
Y_RNA	0
RPL7AL3	0
RP4-705D16.3	0.0637516
OTOR	0
RP5-1195D24.1	0
U3	0
RNU6-27P	0
RP1-298M8.1	0
RNU1-131P	0
PCSK2	0.777425
DYNLT3P1	0
BFSP1	1.7761
RPS27AP2	0.140617
RP11-462D18.4	1.3725
RN7SKP69	0
RP11-462D18.2	0.136915
BANF2	0
RP5-905G11.3	0.161217
RNU6-192P	0
SNORD17	1.3206
OVOL2	0.0792833
PTMAP3	0.168045
RP4-726N1.2	0
RPL15P1	0
RNU7-137P	0
Y_RNA	0
RP4-717M23.2	0
RN7SL14P	0
RNU2-56P	0
RN7SKP74	0.954894
RP4-568F9.3	0
RP4-568F9.6	0
LINC00851	0
DZANK1	3.51745
GCNT1P1	0.183906
RNA5SP476	0
MIR3192	0
RPL21P3	0.358499
RPS19P1	0.549403
RN7SL638P	0
RNU6ATAC34P	0
DUXAP7	0.0643718
RP11-379J5.5	0
EEF1A1P34	0
LINC00652	0.185264
C20orf78	0
SCP2D1	0
RP11-97N19.3	0
RP11-97N19.2	1.90178
RP5-1027G4.3	0.0920355
RP4-718D20.3	0.0610506
RP1-122P22.4	0.611688
RP1-122P22.2	2.36458
RPL12P12	1.36055
RP5-999L4.2	1.77977
CFAP61	0.288532
RP5-1002M8.4	0
RP5-1178H5.2	0
RPL17P1	0
RP5-1096J16.1	0
RN7SL690P	0
RP11-470C13.4	0
INSM1	0
EIF4E2P1	0
LLPHP1	0
RN7SL607P	0
MRPS11P1	0
RP5-1177M21.1	0
LINC00237	0
RP5-872K7.8	0
RNA5SP477	0
RP5-872K7.7	0.113724
KIZ-AS1	0.170679
RPS15AP1	3.59685
ZNF877P	0
RP1-198K11.5	3.88908
NKX2-4	0
RP11-227D2.3	0
RN7SKP140	0
RP5-984P4.1	0
RP5-984P4.6	0
NKX2-2	0
RP5-984P4.4	0
LINC01727	0
LINC01726	0
AL121590.1	0
PAX1	0
SLC25A6P1	0
RPL41P1	0.887518
RP5-1185K9.1	0
LINC01432	0
RP5-1097P24.1	0
LINC01427	0
RP5-828K20.1	0
RP5-1004I9.2	0
RP5-1004I9.1	0
LINC00261	0.0788799
FOXA2	0.148349
LINC01384	0
LINC01747	0.018579
RP11-359G22.4	0
KRT18P3	0
CYB5AP4	0
RP11-189G24.2	0
RP4-753D10.5	0
RP4-753D10.3	0
SSTR4	0.0141796
RP4-737E23.6	1.42871
LINC00656	0
RP4-737E23.5	0.0498237
RNA5SP478	0
RP4-737E23.7	0
RP4-737E23.2	0.193046
RP5-851M4.1	0.140951
RP3-322G13.7	0.0607259
LINC01431	1.14467
RNA5SP479	0.178407
CSTL1	0
CST11	0
Y_RNA	0
RP3-333B15.5	0
CST12P	0
RP3-333B15.4	0
RP3-333B15.6	0
CST8	0
CST13P	0
CST9LP1	0
CST9L	0
CST9LP2	0
CST9	0
RP11-218C14.8	1.14049
RP11-218C14.5	0.302079
CST4	0
CST2P1	0
CST1	0.0553162
CSTP2	0
XXyac-YX60D10.1	0
CST2	1.10229
CST5	0
CSTP1	0
RP5-831C21.1	0
GGTLC1	0
POM121L3P	0
RP5-1100I6.1	0
LINC01721	0
RNU1-23P	0
RP4-564O4.1	0
GAPDHP53	0
SYNDIG1	4.223
RP11-526K17.2	0
RP5-860P4.2	0
RP4-568C11.4	0.412295
RNU6-1257P	0
RP5-1025A1.3	0.031965
VSX1	0.111305
RP5-1025A1.2	0
RP4-738P15.1	0.0477919
RP4-738P15.4	0
Y_RNA	0
RP4-738P15.6	0
RP5-965G21.3	1.78368
RP5-965G21.4	0.546133
RP5-965G21.5	0
RP5-965G21.6	2.74901
PPIAP2	0.0409307
GINS1	0.734283
RNU6ATAC17P	0
NANP	4.34726
ZNF337-AS1	2.71383
RN7SL594P	0
MED28P7	0.323172
RP4-694B14.8	2.39655
VN1R108P	1.52698
RP13-401N8.1	4.54188
FAM182B	1.39238
BSNDP1	0
RP13-401N8.3	0.0911456
BSNDP2	0.40008
CFTRP1	0
LINC01733	0
RP4-760C5.3	1.01199
CTD-2514C3.1	1.83566
FAM182A	0.143549
BSNDP3	0
NCOR1P1	0
RP13-329D4.3	0
MIR663AHG	0
RP3-410C9.2	0
MIR663A	0
FRG1DP	1.37558
5_8S_rRNA	0
DUX4L32	0
PCMTD1P7	0
DUX4L33	0
DUX4L34	0.0648317
FRG2EP	0
RARRES2P11	0
AGGF1P10	0
DUX4L35	0
FRG1EP	1.14095
Y_RNA	0
CFTRP2	0
5_8S_rRNA	0
CDC27P3	0
5S_rRNA	0
DUX4L37	0.0888923
CFTRP3	0
LINC01597	0.387785
Y_RNA	0
LINC01598	0
MLLT10P1	0.418179
5_8S_rRNA	0
RP11-462H3.2	0.0430564
ANKRD20A21P	0.0530374
U6	0
5S_rRNA	0
DEFB115	0
DKKL1P1	0
RP5-854E16.2	0.173412
DEFB116	0
RPL31P3	0
HAUS6P2	0
RNA5SP480	0
DEFB117	0
DEFB118	0
SNORA40	0
DEFB119	0
DEFB121	0
DEFB122	0
DEFB123	0
LINC00028	1.15031
RP3-324O17.7	0.38691
MCTS2P	4.00741
HM13-IT1	2.4592
HM13-AS1	0.0819203
RP3-324O17.8	0.253037
MIR3193	0
RP11-243J16.7	0
ABALON	1.67159
TPX2	0.637008
RP11-243J16.8	0
MYLK2	0.0641043
TTLL9	0.446944
RNU1-94P	0
XKR7	0.0151809
RP1-310O13.13	0
RNA5SP481	0
RP1-310O13.7	1.9488
RNA5SP482	0
RP5-836N17.4	0.483266
RSL24D1P6	1.08241
RP11-358N2.2	1.37882
RP5-1184F4.5	1.11735
RP5-1184F4.7	0.0241453
RP11-410N8.3	0
RP11-410N8.4	0
RP11-410N8.1	0
C20orf203	1.4426
BAK1P1	1.1217
DNMT3B	2.54121
RP5-1085F17.4	0
EFCAB8	0.106423
SUN5	0
BPIFB2	0.064506
BPIFB6	0
PUDPP3	0
BPIFB3	0
BPIFB4	0.0494756
BPIFA2	0
SOCS2P1	0
BPIFA4P	0
RP11-49G10.3	0
BPIFA3	0
BPIFA1	0
RPL12P3	0
BPIFB1	0.291197
BPIFB5P	0
BPIFB9P	0.183155
RP1-63M2.7	1.07371
C20orf144	0
ACTL10	1.83361
RP1-63M2.5	0.149666
E2F1	2.97735
RP4-553F4.2	0
RPL31P2	0.0639731
ZNF341-AS1	1.16052
TPM3P2	0
PIGPP3	0
RALY-AS1	1.30215
RP5-1125A11.7	1.01056
RP5-1125A11.6	0.651542
RP5-1125A11.4	0
MIR4755	0
RPS2P1	0.0895843
XPOTP1	0.0326845
RP4-785G19.5	0.613826
RP4-785G19.2	0.258191
CTD-3216D2.5	1.80735
CTD-3216D2.4	0
Y_RNA	0
CDC42P1	0
ITCH-AS1	0
ITCH-IT1	0
MIR644A	0
FDX1P1	0.43102
RP3-468O1.6	1.131
Y_RNA	0
RP11-346K17.3	0
HMGB3P1	0.105083
MYH7B	2.93465
MIR499A	0
RNU6-407P	0
SNORD56	0
RP11-42O4.2	0
RNA5SP483	0
MT1P3	0.485587
MMP24	1.7253
FAM83C-AS1	0
FAM83C	0.0291446
GDF5OS	0
GDF5	0.750416
MIR1289-1	0.139847
RP3-477O4.14	0.400961
RP3-477O4.5	0
C20orf173	0
RPL36P4	4.8738
RPL37P1	0.316028
RN7SKP271	0
RNU6-759P	0
RPF2P1	0
U6	0
COX7BP2	0
Y_RNA	0
HIGD1AP16	0
RNU4-40P	0
RNU6-937P	0
CNBD2	0.16083
RP4-550H1.7	0.221855
RP4-550H1.4	0
HMGB3P2	0
RP4-550H1.5	0
RP11-234K24.3	0.452309
RP11-234K24.6	0.94
DLGAP4-AS1	0.705987
Metazoa_SRP	0
SLA2	1.12816
HNRNPA3P2	0
Y_RNA	0
RN7SL156P	0
TLDC2	3.70996
RPS3AP3	0
RPS27AP3	0
RP4-621N11.2	0.0607085
MROH8	2.83022
RP3-343K2.4	0.0469629
GHRH	0
RPL7AP14	0.0567922
RP11-425M5.7	1.04842
PPIAP3	0.222252
LINC01746	0
GLRXP1	0
LINC00489	0
RP4-640H8.2	0.009535
VSTM2L	4.16778
RN7SKP185	0
RN7SL237P	0
RP5-1057B20.3	0
RP5-1054A22.4	4.38774
BPI	1.92485
CTD-2308N23.2	0.330925
LBP	0.532574
RP4-564F22.6	0
RP4-564F22.5	0.621674
RP4-564F22.7	0.4103
SNORA71	4.94414
SNORA71B	1.80663
SNORA71A	1.72583
SNORA71C	0.602571
SNORA71D	0
SNORA71	0
SNORA71E	0.757157
SNORA60	1.42623
MIR548O2	0
RPS3P2	0.345183
ADIG	0
ARHGAP40	0.149602
RP5-1100H13.3	0
Metazoa_SRP	0
SLC32A1	0
RN7SKP173	1.96133
PPP1R16B	4.46286
RN7SL116P	0
FAM83D	0.711138
RP4-616B8.5	0
RP4-616B8.4	0
RP4-616B8.6	0.155621
NPM1P19	0
LINC01734	0
ATG3P1	0
RN7SL680P	0
RP5-1031J8.1	0
HSPE1P1	0
LINC01370	0
RP11-101E14.3	0
RP1-191L6.2	0
RP4-644L1.2	0.108748
RNA5SP484	0
RNU2-52P	0
PLCG1-AS1	3.16627
MIR6871	0
RP3-511B24.5	0
RPL23AP81	0.683204
RN7SL615P	0
ADI1P1	0
RP4-620E11.5	0
RP4-620E11.4	0.0912336
RP4-620E11.8	0.844637
RPL12P11	0.0403879
RNU6-1018P	0
SNORA26	0
RP5-1121H13.4	0
RP5-1121H13.1	0
RP5-1121H13.3	0
PTPRT	0.0854746
RP4-730D4.1	0
RP1-232N11.2	0
RP4-753D4.2	0
RN7SKP100	0
RP1-269M15.3	0
RN7SL666P	0
PPIAP21	0
SCARNA15	0
RP5-862K6.4	0
RNU6-743P	0
EIF4EBP2P1	0
Y_RNA	0
RNU6-1251P	0
RP1-138B7.4	0.211068
SGK2	4.74193
RP1-138B7.7	0.452758
RPL27AP	0
MYBL2	0.402472
GTSF1L	0
RNU6-639P	0
LINC01728	0
RN7SL443P	0
GDAP1L1	0.765447
R3HDML	0
Y_RNA	0
RP5-881L22.5	0.492571
HNF4A	0.0249919
HNF4A-AS1	0
RP5-881L22.6	0
MIR3646	0
LINC01620	0.0637365
RPL37AP1	1.63212
RP11-445H22.3	0.998294
KCNK15-AS1	0.956096
RP4-781B1.5	2.44478
PGBD4P2	0
STK4-AS1	0.0895287
Y_RNA	0
KCNS1	0.0860418
WFDC5	0.0818536
WFDC12	0
RP1-172H20.4	0
PI3	1.07596
SEMG1	0
SEMG2	0
RP1-300I2.3	0
RP1-300I2.2	0
MATN4	0.720775
RBPJL	0.112371
RP3-453C12.14	2.25317
TP53TG5	0.764145
NDUFB4P10	0.0981759
MIR6812	0
RP3-453C12.15	0.288235
RP3-461P17.9	0
RPL5P2	0
SPINT3	0
WFDC6	0.203959
RP3-461P17.6	0
HSPD1P21	0
EPPIN	0.0371387
WFDC8	0.0165553
RNA5SP485	0
CCNB1IP1P2	0
WFDC9	0
WFDC10A	0
WFDC11	0
WFDC10B	0.277657
WFDC13	0.0154077
MIR3617	0
SPINT4	0
HNRNPA1P3	0
WFDC3	0.379908
SPINT5P	0
RNU6ATAC38P	0
UBE2C	0.771775
TNNC2	3.93282
Metazoa_SRP	1.80082
ZSWIM3	4.44171
RP3-337O18.9	2.85759
FTLP1	0
MMP9	0.796409
RP11-465L10.10	0.0129088
SLC12A5	0.106043
RPL13P2	0.123152
RP5-998H6.2	0
CDH22	0.160759
RP11-394O2.3	0.333612
ZNF663P	2.67843
MKRN7P	0.687666
ZNF840P	0.262095
OCSTAMP	0.00990422
SLC13A3	3.27427
RP1-101A2.1	2.88138
RP1-28H20.3	0.233488
RN7SKP33	0
RP11-323C15.1	0
RP11-323C15.2	0.517503
GAPDHP54	0
RP5-1050K3.3	0.866632
RP5-890O15.3	0.324158
MIR3616	0
RP4-569M23.5	0.0705145
RP4-569M23.4	0.0201136
RP4-569M23.2	0.367987
LINC01754	0
RPL35AP	0
RNU6-497P	0
RNU6-563P	0
RP5-1049G16.4	0.141279
CTD-2653D5.1	0.461212
RNU7-173P	0
SRMP1	0
RNA5SP486	0
RNU7-92P	0
RP11-347D21.1	0
RP11-347D21.2	0
LINC01522	0
LINC01523	0
RP11-321P16.1	3.6012
LINC00494	0.0573529
RP1-66N13.1	0
RP1-66N13.4	0
RP5-991B18.1	0
RP5-991B18.2	0
RNU7-144P	0
RP5-906C1.1	1.12361
SNAP23P1	0.204101
CSE1L-AS1	0
ARPC3P1	0.406671
SNORD12C	0
SNORD12B	1.32036
KCNB1	1.66267
RP4-791K14.2	0.023615
RN7SL197P	0
SNRPFP1	0
RNU6-919P	0
RP5-1041C10.3	0.109984
Y_RNA	0
Metazoa_SRP	0
KRT18P4	1.25069
RNU6-147P	0
TRERNA1	0
RP11-112L6.3	0.113182
RP11-112L6.2	0
LINC01273	2.12116
CEBPB-AS1	4.87908
SMIM25	0.841765
LINC01270	0.803671
LINC01271	0.733972
RN7SL636P	0
COX6CP2	0.196692
RN7SL672P	0
Y_RNA	0
RP4-530I15.9	1.50941
MIR645	0
MIR1302-5	0
RPL36P2	0
RP4-530I15.6	0.127929
PARD6B	2.64714
BCAS4	4.18215
PSMD10P1	2.1139
ADNP-AS1	4.8762
MOCS3	3.38445
RP5-955M13.4	0
RP4-811M8.1	0
RPSAP1	0
MIR3194	0
RP5-827A12.2	0
SALL4	0.335909
LINC01429	0
RNU6-347P	0
RNU7-6P	0
ERP29P1	0.102486
LINC01524	0
RP4-583K8.1	0
uc_338	0
RP5-1022J11.2	0
MRPS33P4	0
RP4-715N11.2	0
RP11-80K6.2	0
RPL36P1	0
RN7SKP184	0
RP11-15M15.1	0
RP11-15M15.2	0
RP4-678D15.1	0
RP4-669H2.1	0.105377
PPIAP10	0
RP5-823G15.5	0
Y_RNA	0
RP4-724E16.2	1.58602
AC005808.3	0
RNU7-14P	0
AC006076.1	0
SUMO1P1	0
BCAS1	4.71089
AC005220.3	0
MIR4756	0
CYP24A1	1.00738
DOK5	1.15061
RNU4ATAC7P	0
LINC01440	0
LINC01441	0
RP5-837G17.1	0
CBLN4	0.622683
RNA5SP487	0
MC3R	0
RP11-380D15.2	0
RP11-380D15.3	0
AURKA	1.14692
CASS4	0.636804
GCNT7	0.226625
RP5-1153D9.5	0.291737
FAM209A	0.637424
FAM209B	1.09521
LINC01716	0
RPS4XP3	0.478554
RNU6-1146P	0
RN7SL170P	0
PTMAP6	0
RP5-897D18.1	0.083786
RNU6-929P	0
RP11-560A15.4	0
RP11-560A15.3	0
RP11-560A15.6	0
BMP7-AS1	0
RP4-813D12.3	0.149204
Y_RNA	0
MIR4325	0
RPL39P39	0
SPO11	0
MTND1P9	0
MTRNR2L3	0.0261701
RP4-800J21.3	0.393561
HMGB1P1	0.388982
CTCFL	0.0024661
PCK1	0.130531
RP4-718J7.4	0
ZBP1	0.730605
NKILA	2.11458
MIR4532	0
RP13-379L11.2	0
LINC01742	0
RP13-379L11.1	0.0344191
RP13-379L11.3	0
C20orf85	1.24548
ANKRD60	0
APCDD1L	1.09037
APCDD1L-AS1	0.175397
RP5-907D15.3	0
LINC01711	0.279161
RP11-261P9.4	3.03432
PIEZO1P2	0
RP4-806M20.5	0
RP4-806M20.4	2.52752
MIR298	0
GNAS-AS1	0.134836
RP4-806M20.3	0
RP1-309F20.3	1.08
RP1-309F20.4	0.694673
TUBB1	0.414471
MRPS16P2	0
ZNF831	0.258137
EDN3	0.437896
RP4-614C15.2	0
RP4-614C15.3	0
PIEZO1P1	0
RP11-164D18.2	0
PHACTR3	0.337519
RP4-719C8.1	0
RNU7-141P	0
SYCP2	3.84486
CDH26	1.44877
C20orf197	0.29643
RP5-1017F8.2	0.764882
MIR646HG	0.685996
MIR646	0
MTCO2P1	0
MIR4533	0
MIR548AG2	0
RP5-1016A21.1	0
RP11-151E14.1	0
RP5-827L5.2	0
LINC01718	0
CDH4	0.923524
WI2-8325B5.1	0
RP5-827E24.1	0
RP11-429E11.3	0
RP11-429E11.2	0
RP11-11M20.2	0.0456778
RP11-11M20.4	2.21725
HRH3	0.0190997
MIR4758	0
LAMA5-AS1	0.312172
RP5-908M14.10	0.949507
RBBP8NL	0.0400438
RP5-908M14.5	0.1581
RP13-379O24.3	0.15481
RP13-379O24.2	0
MIR1-1HG	0.728657
MIR1-1	0
MIR133A2	0
RPL7P3	0.305867
WI2-87327B8.1	0.0571235
WI2-87327B8.2	0.238573
RP13-30A9.1	0
RP13-30A9.2	0
RP11-93B14.6	0.255698
RP11-93B14.9	1.60026
RP11-93B14.10	0.939113
SLCO4A1-AS1	0.61541
LINC00686	0
NTSR1	0.0213085
RP11-93B14.4	0
LINC00659	0
OGFR-AS1	2.24402
ARF4P2	0.0458514
BHLHE23	0
LINC01749	0
LINC00029	0
LINC01056	0
HAR1B	0.90707
HAR1A	2.62633
RP5-963E22.5	0
RP5-963E22.4	0.112085
MIR124-3	0
RP5-963E22.6	0
BIRC7	0.403085
MIR3196	0
NKAIN4	1.36277
FLJ16779	0.528858
MIR4326	0
COL20A1	0.183121
RNU6-994P	0
CHRNA4	0.081897
RP11-261N11.8	0
KCNQ2	0.00864714
RP11-358D14.3	0
RP11-358D14.2	0
EEF1A2	0.787337
RP4-697K14.3	0
PTK6	2.21661
SRMS	0.167355
RP4-697K14.15	0
FNDC11	1.17085
RP4-583P15.16	1.17259
ZBTB46-AS1	0.0377822
C20orf181	0
RNU1-134P	0
MIR941-1	0
MIR941-2	0
MIR941-3	0
MIR941-4	0
MIR941-5	0
UCKL1-AS1	1.458
SAMD10	2.65693
LINC00176	1.53985
RP13-152O15.5	2.08164
MIR6813	0
OPRL1	2.36572
LKAAEAR1	0.276851
NPBWR2	0
MYT1	0.0229494
RP11-476I15.5	0.0790403
CICP4	0.0339077
LINC00266-1	0.393871
RP11-476I15.6	0
CH507-9B2.2	0
CH507-9B2.1	1.38089
CH507-9B2.8	0
CH507-9B2.5	2.71093
CH507-9B2.9	1.77722
RP11-717F1.1	0
LINC01670	0
RP11-717F1.2	0.0161433
Y_RNA	0
CH507-39O4.3	0
CH507-39O4.1	0
CH507-39O4.2	0
CH507-42P11.1	0
CH507-42P11.2	0
CH507-42P11.3	0
LINC01669	0
CH507-42P11.7	0.0850181
CH507-42P11.6	0.0492655
CH507-42P11.8	4.46537
Y_RNA	0
CH507-24F1.2	0
CH507-145C22.2	0
CH507-254M2.4	0
CH507-145C22.1	0
Y_RNA	0
CBSL	0.94757
U2AF1L5	0.606165
CH507-152C13.4	0
CH507-152C13.5	0
CH507-152C13.6	0
CH507-152C13.3	0
CH507-154B10.1	0
CH507-145C22.3	0
CH507-154B10.3	0
CH507-236L23.5	0
CH507-254M2.3	0
CH507-210P18.1	0
CH507-210P18.4	0
MIR8069-1	0
CH507-210P18.3	0
CH507-210P18.5	0
CH507-154B10.2	0.0920572
CH507-236L23.4	0
CH507-236L23.1	0
CH507-254M2.1	0.0966043
Y_RNA	0
CH507-236L23.2	0
CH507-236L23.3	0
CH507-254M2.5	0
CH507-254M2.6	0
CH507-254M2.2	0.0175788
Y_RNA	0
CH507-338C24.2	0
Y_RNA	0
CH507-338C24.1	0
SMIM11B	0
CH507-396I9.7	0
CH507-396I9.3	0
KCNE1B	0.0455219
SNORA11	0
CH507-338C24.3	0
CH507-513H4.1	0
MIR6724-1	0
pRNA	0
MIR3648-1	0
MIR3687-1	0
CH507-513H4.6	0
RNA5-8S5	0
MIR6724-2	0
pRNA	0
CH507-513H4.5	0.239408
RNA5-8S5	0
CH507-528H12.1	0.0438603
MIR6724-3	0
pRNA	0
CH507-513H4.4	0
RNA5-8S5	0
MIR6724-4	0
pRNA	0
CH507-513H4.3	0.0325797
RNA5-8S5	0
RPSAP68	0
bP-2168N6.1	0
bP-2168N6.3	0
LINC01666	0
SNX18P10	0
MTCO1P1	0
bP-2189O9.2	0.553387
MIR3648-2	0
MIR3687-2	0
bP-2171C21.3	0
bP-2171C21.4	0.0971137
bP-2171C21.2	0
bP-2171C21.6	0.599567
bP-2171C21.5	0.274123
bP-21264C1.2	0.119785
SNX18P12	0
bP-21264C1.1	0.99168
RP11-570J4.1	0
RP11-570J4.2	0
U1	0
LINC01667	0
RP11-555K2.1	0
RP11-555K2.2	0
RN7SL52P	0
SNORA70	0
RP11-555K2.4	0
bP-21201H5.1	0.053559
bP-21201H5.2	0
CH507-216K13.2	0
CH507-216K13.1	0
AP003900.6	0
EIF3FP1	0
VN1R7P	0
RP11-589M2.1	0
BAGE2	0
TPTE	0
CYCSP41	0
SLC25A15P4	0
AF254982.2	0
IGHV1OR21-1	0
AP001464.4	0
ANKRD30BP2	0
RNU6-614P	0
ZNF355P	0
AJ239321.3	0
RP1-127M18.1	0
FGF7P2	0
ANKRD30BP1	0
MIR3156-3	0
GTF2IP2	0
VN1R8P	0
SNX19P1	0
OR4K11P	0
LINC01674	0
OR4K12P	0
POTED	0
RNU6-286P	0
MIR3118-1	0
AL050303.11	0
GRAMD4P1	0
CXADRP1	0
AL050303.10	0
AL050303.12	0
MIR8069-2	0
FEM1AP1	0
AL050303.7	0
TERF1P1	0
FAM207CP	0
GXYLT1P2	0
CNN2P7	0
ZNF114P1	0
CYP4F29P	2.5239
SNX18P13	0.22537
ANKRD20A11P	0.162101
RHOT1P2	0.253458
RNU6-954P	0
NF1P3	0
PPP6R2P1	0
FRG2MP	0
AP001347.6	3.92613
ANKRD20A18P	0.608172
RNA5SP488	0
pRNA	0
LIPI	0.826948
RBM11	2.04827
ABCC13	0
SAMSN1	2.53825
SAMSN1-AS1	0
AF165138.7	0.059919
AF127936.3	0.205689
POLR2CP1	0.0263241
AF127936.5	0.30841
GAPDHP16	0.128659
AF127936.7	0.795279
RBMX2P1	0
AF127577.8	0
AF127577.11	0.0650319
AF127577.13	0.16072
AF127577.12	0.091954
AF246928.1	0
AJ006998.2	0.178252
CYCSP42	0
AJ009632.3	0
RNU6-1326P	0
RAD23BLP	0
RBPMSLP	0
RNU6-426P	0
VDAC2P1	0
RPS26P5	0
SNORD74	0
AP001172.2	0.816949
AP001172.3	0
AP000962.1	0.656271
MIR99A	0
MIRLET7C	0
AP000962.2	0.458167
MIR125B2	0
RNU1-98P	0
AP000473.6	0.831915
AF212831.2	0.0534162
NEK4P1	0
AP000457.2	0
RNU6-113P	0
LINC01549	0
RPL39P40	0
RN7SL163P	0
CXADR	0.338027
BTF3L4P1	0
Y_RNA	0
Y_RNA	0
AP000432.1	1.57282
AP000432.2	0
AP000432.3	0
C21orf91-OT1	0
AL109761.5	0.471641
CHODL-AS1	0
RPL37P3	0
CHODL	0.292371
AP000998.2	0
TMPRSS15	0
AL109763.1	0
MIR548XHG	0
AF240627.2	0
MIR548X	0
RP4-646P19.1	0
AL157359.4	0
AL157359.3	0
AP000431.1	0
AP000431.2	0
SLC6A6P1	0
AP000855.4	0
RNU1-139P	0
RPL37P4	0
AP000403.3	0
AP000568.2	0
C1QBPP1	0
LINC01683	0
AP001171.1	0
RNU6-772P	0
RN7SKP147	0
FDPSP6	0
KRT18P2	0
RPS3AP1	0
AP001506.1	0
LINC00320	0
PPIAP1	0
NCAM2	1.74991
AP001136.2	0
AF241725.4	0
AF241725.6	0
LINC00317	0
LINC01425	0
AP000472.3	0
LINC01687	0
LINC00308	0
AP000705.8	0
AP000705.6	0
RNU4-45P	0
AP000705.7	0
MAPK6PS2	0
AP000959.2	0
AP000949.1	0
AP001255.2	0
MIR6130	0
ZNF299P	0
MSANTD2P1	0
RNU2-55P	0
D21S2088E	0
EEF1A1P1	0.10669
TUBAP	0
Y_RNA	0
AP000459.7	0
AP000474.1	0
AP000477.2	0
AP000477.3	0
AP000470.2	0
LINC01689	0
LINC01684	0.0412171
LINC01692	0
AP000402.3	0
AP000146.2	0
AP001342.1	0
AP000235.3	0
AP000233.2	0
RN7SKP236	0
AP000233.3	0
AP000233.4	0
RNA5SP489	0
RPL13AP7	2.92411
AP001340.3	0
LINC00158	0.0644462
AP000221.1	0
MIR155HG	1.62265
AP000223.42	1.28214
RNGTTP1	0.305076
FDX1P2	0.0537011
LLPHP2	0
AP001442.2	0.0502929
RNU6-123P	0
AP001439.2	0
AP000230.1	0.0513624
RNU6-926P	0
AP001595.1	0
AP001596.6	0.559641
CYYR1-AS1	0.140939
KB-1466C5.1	0.38598
AP001601.2	0
MIR4759	0
GPX1P2	0
AP001604.3	0.0155469
AP001605.4	0
EIF4A1P1	0
RPL10P1	0.254461
NCSTNP1	0
LINC01673	0
LINC00113	0
AJ006995.3	0
LINC00314	0
LINC01697	0.0662031
LINC01695	0.0254548
AF131217.1	0.813084
LINC00161	0.220226
U6	0
HSPD1P7	0
THUMPD1P1	0
RP1-100J12.1	0.498972
AF129075.5	2.38799
MAP3K7CL	3.79427
RPL12P9	0.587267
Y_RNA	0
U3	0
AF124730.4	0.0618786
LINC00189	0.313132
GAPDHP14	0.0699988
BACH1-IT1	0.833144
AP000240.9	1.04576
BACH1-AS1	0.201369
BACH1-IT2	0.322683
BACH1-IT3	0
GRIK1	1.20037
RP11-313P22.1	0.78197
GRIK1-AS1	0.461701
AF096876.1	0
CLDN17	0
LINC00307	0
CLDN8	0
RPL8P2	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP23-1	0
KRTAP13-6P	0
KRTAP13-2	0
MIR4327	0
KRTAP13-1	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP13-5P	0
KRTAP15-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-9P	0
KRTAP19-10P	0
AP000567.27	0
KRTAP19-11P	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	0
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-4P	0
KRTAP21-2	0
KRTAP21-1	0
AP000244.11	0
KRTAP8-2P	0
KRTAP8-3P	0
KRTAP8-1	0
KRTAP7-1	0
KRTAP11-1	0
KRTAP19-8	0
UBE3AP2	0
AP000563.2	0
AP000251.3	0
FBXW11P1	0.496791
AP000253.1	0.154735
SNORA81	1.86357
HMGN1P2	0.130544
AP000255.6	0.722442
TPT1P1	0.0388763
HUNK	0.78397
HUNK-AS1	0
LINC00159	0.0796282
AP000265.1	0
MIS18A-AS1	0.954809
MRAP	0.272607
AP000266.7	0
SNORA80A	0
EXOSC3P1	0.953374
SNORA33	0
RNA5SP490	0.32541
LINC00846	0.657932
TCP10L	2.50478
OR7E23P	0
AP000275.64	0
PAXBP1-AS1	2.58492
C21orf62-AS1	1.13202
AP000280.66	0.4316
C21orf62	0.10632
AP000281.1	0
SNORA70	0
AP000281.2	0.07831
AP000282.2	0
AP000282.3	0
OLIG2	0.00879131
LINC00945	0
OLIG1	0.057428
AP000289.6	0
AP000290.7	0
LINC01548	0
IL10RB-AS1	2.6059
USF1P1	0
RPS5P3	0
AP000302.58	0
DNAJC28	0.837291
BTF3P6	0.238635
LINC00649	0.500654
RN7SL740P	0
AP000569.9	0
RPS5P2	0.32652
